"expression_cluster","database","background","term_id","term_name","GeneRatio","BgRatio","p.adjust","Count","DEG_gene_IDs","DEG_gene_descriptions","DEG_contexts"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0022857","transmembrane transporter activity","61/286","122/885",0.000746985060683493,61,"LOC126266590; LOC126267806; LOC126267939; LOC126269352; LOC126269368; LOC126271869; LOC126272465; LOC126272934; LOC126273220; LOC126278432; LOC126278568; LOC126278890; LOC126278946; LOC126278974; LOC126281447; LOC126281676; LOC126281695; LOC126293524; LOC126293545; LOC126295311; LOC126297542; LOC126297822; LOC126298058; LOC126298067; LOC126298972; LOC126299180; LOC126324336; LOC126325327; LOC126334598; LOC126334997; LOC126335259; LOC126335261; LOC126336082; LOC126336484; LOC126336864; LOC126338336; LOC126341660; LOC126354034; LOC126354039; LOC126354040; LOC126354163; LOC126354241; LOC126354562; LOC126354570; LOC126354582; LOC126354750; LOC126354751; LOC126354780; LOC126354785; LOC126354788; LOC126354816; LOC126354827; LOC126355391; LOC126355392; LOC126355582; LOC126355940; LOC126356137; LOC126356287; LOC126356631; LOC126365875; LOC126366011","acetylcholine receptor subunit alpha-L1; acetylcholine receptor subunit alpha-like; acetylcholine receptor subunit beta-like 2; ATP-binding cassette subfamily G member 4-like; cationic amino acid transporter 4; chloride channel protein 2; equilibrative nucleoside transporter 4; facilitated trehalose transporter Tret1-like; gamma-aminobutyric acid receptor subunit beta; glutamate [NMDA] receptor subunit 1; glutamate receptor ionotropic, delta-2-like; glutamate receptor ionotropic, kainate 2; glutamate receptor ionotropic, kainate 2-like; glutamate receptor ionotropic, NMDA 2B; glutamate-gated chloride channel-like; high-affinity choline transporter 1; monocarboxylate transporter 13-like; neuronal acetylcholine receptor subunit alpha-7; organic cation transporter protein-like; potassium voltage-gated channel protein Shaw-like; potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 1; probable cationic amino acid transporter; probable sodium/potassium/calcium exchanger CG1090; protein tipE; protein unc-80 homolog; proton channel OtopLc-like; proton-coupled amino acid transporter-like protein CG1139; proton-coupled amino acid transporter-like protein pathetic; putative inorganic phosphate cotransporter; sialin-like; sodium channel protein 60E-like; sodium channel protein Nach-like; sodium channel protein para; sodium- and chloride-dependent glycine transporter 1-like; sodium-dependent neutral amino acid transporter B(0)AT3; sodium-independent sulfate anion transporter-like; sodium/potassium/calcium exchanger Nckx30C; synaptic vesicular amine transporter; two pore potassium channel protein sup-9; uncharacterized LOC126267939; uncharacterized LOC126325327; uncharacterized LOC126354562; vesicular glutamate transporter 1; vesicular glutamate transporter 1-like; vesicular inhibitory amino acid transporter; voltage-dependent calcium channel subunit alpha-2/delta-3; voltage-dependent calcium channel type A subunit alpha-1","Diet in infected; Infection within diet; Infection + diet"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0005230","extracellular ligand-gated monoatomic ion channel activity","12/286","13/885",0.000785930902884889,12,"LOC126269352; LOC126269368; LOC126271869; LOC126281676; LOC126281695; LOC126293524; LOC126293545; LOC126297822; LOC126298972; LOC126324336; LOC126355582; LOC126366011","acetylcholine receptor subunit alpha-L1; acetylcholine receptor subunit alpha-like; acetylcholine receptor subunit beta-like 2; gamma-aminobutyric acid receptor subunit beta; glutamate [NMDA] receptor subunit 1; glutamate receptor ionotropic, kainate 2; glutamate receptor ionotropic, kainate 2-like; glutamate receptor ionotropic, NMDA 2B; glutamate-gated chloride channel-like; neuronal acetylcholine receptor subunit alpha-7","Diet in infected; Infection within diet; Infection + diet"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0022824","transmitter-gated monoatomic ion channel activity","10/286","10/885",0.00078899676995877,10,"LOC126271869; LOC126281676; LOC126281695; LOC126293524; LOC126293545; LOC126297822; LOC126298972; LOC126324336; LOC126355582; LOC126366011","acetylcholine receptor subunit alpha-L1; acetylcholine receptor subunit alpha-like; acetylcholine receptor subunit beta-like 2; gamma-aminobutyric acid receptor subunit beta; glutamate [NMDA] receptor subunit 1; glutamate receptor ionotropic, kainate 2; glutamate receptor ionotropic, kainate 2-like; glutamate receptor ionotropic, NMDA 2B; neuronal acetylcholine receptor subunit alpha-7","Infection within diet; Infection + diet"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0022835","transmitter-gated channel activity","10/286","10/885",0.00078899676995877,10,"LOC126271869; LOC126281676; LOC126281695; LOC126293524; LOC126293545; LOC126297822; LOC126298972; LOC126324336; LOC126355582; LOC126366011","acetylcholine receptor subunit alpha-L1; acetylcholine receptor subunit alpha-like; acetylcholine receptor subunit beta-like 2; gamma-aminobutyric acid receptor subunit beta; glutamate [NMDA] receptor subunit 1; glutamate receptor ionotropic, kainate 2; glutamate receptor ionotropic, kainate 2-like; glutamate receptor ionotropic, NMDA 2B; neuronal acetylcholine receptor subunit alpha-7","Infection within diet; Infection + diet"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0022836","gated channel activity","19/286","26/885",0.00111690164197649,19,"LOC126269352; LOC126269368; LOC126271869; LOC126273220; LOC126281676; LOC126281695; LOC126293524; LOC126293545; LOC126297822; LOC126298058; LOC126298067; LOC126298972; LOC126324336; LOC126336082; LOC126336864; LOC126341660; LOC126355582; LOC126365875; LOC126366011","acetylcholine receptor subunit alpha-L1; acetylcholine receptor subunit alpha-like; acetylcholine receptor subunit beta-like 2; chloride channel protein 2; gamma-aminobutyric acid receptor subunit beta; glutamate [NMDA] receptor subunit 1; glutamate receptor ionotropic, delta-2-like; glutamate receptor ionotropic, kainate 2; glutamate receptor ionotropic, kainate 2-like; glutamate receptor ionotropic, NMDA 2B; glutamate-gated chloride channel-like; neuronal acetylcholine receptor subunit alpha-7; potassium voltage-gated channel protein Shaw-like; potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 1; sodium channel protein 60E-like; voltage-dependent calcium channel subunit alpha-2/delta-3; voltage-dependent calcium channel type A subunit alpha-1","Diet in infected; Infection within diet; Infection + diet"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0022839","monoatomic ion-gated channel activity","19/286","26/885",0.00111690164197649,19,"LOC126269352; LOC126269368; LOC126271869; LOC126273220; LOC126281676; LOC126281695; LOC126293524; LOC126293545; LOC126297822; LOC126298058; LOC126298067; LOC126298972; LOC126324336; LOC126336082; LOC126336864; LOC126341660; LOC126355582; LOC126365875; LOC126366011","acetylcholine receptor subunit alpha-L1; acetylcholine receptor subunit alpha-like; acetylcholine receptor subunit beta-like 2; chloride channel protein 2; gamma-aminobutyric acid receptor subunit beta; glutamate [NMDA] receptor subunit 1; glutamate receptor ionotropic, delta-2-like; glutamate receptor ionotropic, kainate 2; glutamate receptor ionotropic, kainate 2-like; glutamate receptor ionotropic, NMDA 2B; glutamate-gated chloride channel-like; neuronal acetylcholine receptor subunit alpha-7; potassium voltage-gated channel protein Shaw-like; potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 1; sodium channel protein 60E-like; voltage-dependent calcium channel subunit alpha-2/delta-3; voltage-dependent calcium channel type A subunit alpha-1","Diet in infected; Infection within diet; Infection + diet"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0030594","neurotransmitter receptor activity","18/286","24/885",0.00111690164197649,18,"LOC126266988; LOC126267133; LOC126267774; LOC126271869; LOC126278518; LOC126281676; LOC126281695; LOC126293524; LOC126293545; LOC126297822; LOC126298404; LOC126298972; LOC126324336; LOC126353956; LOC126355437; LOC126355545; LOC126355582; LOC126366011","5-hydroxytryptamine receptor; acetylcholine receptor subunit alpha-L1; acetylcholine receptor subunit alpha-like; acetylcholine receptor subunit beta-like 2; G-protein coupled receptor 52-like; gamma-aminobutyric acid receptor subunit beta; gamma-aminobutyric acid type B receptor subunit 2; glutamate [NMDA] receptor subunit 1; glutamate receptor ionotropic, kainate 2; glutamate receptor ionotropic, kainate 2-like; glutamate receptor ionotropic, NMDA 2B; neuronal acetylcholine receptor subunit alpha-7; octopamine receptor beta-1R-like; octopamine receptor Oamb-like; uncharacterized LOC126278518","Diet in infected; Infection within diet; Infection + diet"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0008324","monoatomic cation transmembrane transporter activity","29/286","47/885",0.00114045599337467,29,"LOC126266590; LOC126267806; LOC126267939; LOC126271869; LOC126272934; LOC126273220; LOC126278432; LOC126278568; LOC126281447; LOC126281676; LOC126281695; LOC126293524; LOC126293545; LOC126297542; LOC126297822; LOC126298058; LOC126298972; LOC126324336; LOC126336082; LOC126336864; LOC126338336; LOC126354034; LOC126354785; LOC126354816; LOC126355582; LOC126356137; LOC126356287; LOC126356631; LOC126365875","acetylcholine receptor subunit alpha-L1; acetylcholine receptor subunit alpha-like; acetylcholine receptor subunit beta-like 2; facilitated trehalose transporter Tret1-like; glutamate [NMDA] receptor subunit 1; glutamate receptor ionotropic, kainate 2; glutamate receptor ionotropic, kainate 2-like; glutamate receptor ionotropic, NMDA 2B; high-affinity choline transporter 1; neuronal acetylcholine receptor subunit alpha-7; potassium voltage-gated channel protein Shaw-like; potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 1; probable sodium/potassium/calcium exchanger CG1090; protein tipE; protein unc-80 homolog; proton channel OtopLc-like; sodium channel protein 60E-like; sodium channel protein Nach-like; sodium channel protein para; sodium- and chloride-dependent glycine transporter 1-like; sodium-dependent neutral amino acid transporter B(0)AT3; sodium/potassium/calcium exchanger Nckx30C; synaptic vesicular amine transporter; two pore potassium channel protein sup-9; uncharacterized LOC126267939; voltage-dependent calcium channel subunit alpha-2/delta-3; voltage-dependent calcium channel type A subunit alpha-1","Diet in infected; Infection within diet; Infection + diet"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0015276","ligand-gated monoatomic ion channel activity","14/286","17/885",0.00141135888333784,14,"LOC126269352; LOC126269368; LOC126271869; LOC126281676; LOC126281695; LOC126293524; LOC126293545; LOC126297822; LOC126298972; LOC126324336; LOC126336082; LOC126341660; LOC126355582; LOC126366011","acetylcholine receptor subunit alpha-L1; acetylcholine receptor subunit alpha-like; acetylcholine receptor subunit beta-like 2; gamma-aminobutyric acid receptor subunit beta; glutamate [NMDA] receptor subunit 1; glutamate receptor ionotropic, delta-2-like; glutamate receptor ionotropic, kainate 2; glutamate receptor ionotropic, kainate 2-like; glutamate receptor ionotropic, NMDA 2B; glutamate-gated chloride channel-like; neuronal acetylcholine receptor subunit alpha-7; potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 1","Diet in infected; Infection within diet; Infection + diet"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0022834","ligand-gated channel activity","14/286","17/885",0.00141135888333784,14,"LOC126269352; LOC126269368; LOC126271869; LOC126281676; LOC126281695; LOC126293524; LOC126293545; LOC126297822; LOC126298972; LOC126324336; LOC126336082; LOC126341660; LOC126355582; LOC126366011","acetylcholine receptor subunit alpha-L1; acetylcholine receptor subunit alpha-like; acetylcholine receptor subunit beta-like 2; gamma-aminobutyric acid receptor subunit beta; glutamate [NMDA] receptor subunit 1; glutamate receptor ionotropic, delta-2-like; glutamate receptor ionotropic, kainate 2; glutamate receptor ionotropic, kainate 2-like; glutamate receptor ionotropic, NMDA 2B; glutamate-gated chloride channel-like; neuronal acetylcholine receptor subunit alpha-7; potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 1","Diet in infected; Infection within diet; Infection + diet"
