"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_id","treatment_subset","contrast","significant","direction"
89.9922351337419,-0.087380931854836,0.133363728255335,-0.655207626525995,0.512334084729585,0.941860464174563,"LOC126318536","Control","50_vs_83",FALSE,"Higher in diet 83"
0.976727746372756,0.899898858058599,1.38928207079357,0.647743807378563,0.517150665245245,NA,"LOC126285412","Control","50_vs_83",FALSE,"Higher in diet 50"
12.3710547485248,0.396571831093015,0.458816705216063,0.864336077096984,0.387403297066909,NA,"LOC126318656","Control","50_vs_83",FALSE,"Higher in diet 50"
1.17701357859644,-0.228291144980669,1.51420167958391,-0.150766670027338,0.880159779138842,NA,"LOC126318743","Control","50_vs_83",FALSE,"Higher in diet 83"
95.1374748897912,0.223126516173677,0.191938178746021,1.16249157739965,0.245035843962771,0.857752162020177,"LOC126319294","Control","50_vs_83",FALSE,"Higher in diet 50"
28.7469029955432,0.332527831476077,0.584413341562021,0.568994250862405,0.569360041515926,NA,"LOC126319460","Control","50_vs_83",FALSE,"Higher in diet 50"
23.2210009131018,0.205329850056571,0.274314356671654,0.74852024716426,0.45414641709293,NA,"LOC126320026","Control","50_vs_83",FALSE,"Higher in diet 50"
28.0368328900771,1.16297593160796,0.62918902586642,1.84837287968667,0.0645484192512455,NA,"LOC126320178","Control","50_vs_83",FALSE,"Higher in diet 50"
0.487672984196741,1.68665246468614,2.73328427269748,0.617079050845152,0.537182585794379,NA,"Trnaw-cca","Control","50_vs_83",FALSE,"Higher in diet 50"
20.4737713756551,0.385034079629654,0.513398570213034,0.749971078941424,0.453272123369275,NA,"LOC126320326","Control","50_vs_83",FALSE,"Higher in diet 50"
0.38381329861554,-0.0119655039955215,2.86523901670637,-0.00417609278868331,0.996667969724395,NA,"LOC126284887","Control","50_vs_83",FALSE,"Higher in diet 83"
91.2271772670377,-0.253656236081287,0.397971476718644,-0.637372904643153,0.523881973167077,0.94241173226001,"LOC126320407","Control","50_vs_83",FALSE,"Higher in diet 83"
27.7528506840544,0.00155527474487405,0.254661258331211,0.00610722948227668,0.995127166178194,NA,"LOC126320662","Control","50_vs_83",FALSE,"Higher in diet 50"
140.233995741638,0.207825205653297,0.201979844770313,1.02894031773136,0.303507721083219,0.886031867752269,"LOC126320757","Control","50_vs_83",FALSE,"Higher in diet 50"
316.009377436197,0.207908662763573,0.210581431400733,0.987307671814266,0.323491830828554,0.892334930015872,"LOC126320910","Control","50_vs_83",FALSE,"Higher in diet 50"
242.963225670944,-0.11973633189692,0.193490096733662,-0.618824084117012,0.536032254340639,0.943840393417716,"LOC126322280","Control","50_vs_83",FALSE,"Higher in diet 83"
87.1070038843695,-0.390225026747857,0.242749690618735,-1.60752018160446,0.10794030588018,0.780702073795081,"LOC126322412","Control","50_vs_83",FALSE,"Higher in diet 83"
11.8088019350414,0.089285101564097,0.325483912523666,0.274314945005477,0.783842600410238,NA,"LOC126323097","Control","50_vs_83",FALSE,"Higher in diet 50"
28.881377717069,-0.146672939335861,0.233032796358012,-0.629409000055616,0.529081327344847,NA,"LOC126322565","Control","50_vs_83",FALSE,"Higher in diet 83"
11.5448692625007,0.130843725402291,0.709575411114605,0.184397209024987,0.853701859154384,NA,"LOC126322939","Control","50_vs_83",FALSE,"Higher in diet 50"
374.920139816878,0.0157250261848397,0.133254758585316,0.118007239304492,0.906061921830234,0.991364336909861,"LOC126323250","Control","50_vs_83",FALSE,"Higher in diet 50"
704.051639868609,0.0682843347748376,0.165403854935308,0.412833998346319,0.679728240395617,0.960035878854926,"LOC126323807","Control","50_vs_83",FALSE,"Higher in diet 50"
191.016664872423,-0.147113939794965,0.138619414094576,-1.06127948062595,0.288562908059542,0.882040566850609,"LOC126323387","Control","50_vs_83",FALSE,"Higher in diet 83"
36.0219397341229,0.225087523272805,0.259645508640889,0.866903203721964,0.385995048014006,NA,"LOC126324212","Control","50_vs_83",FALSE,"Higher in diet 50"
766.381113607087,-0.629744069015141,0.595956530829054,-1.05669463532698,0.290650974153485,0.882040566850609,"LOC126324319","Control","50_vs_83",FALSE,"Higher in diet 83"
288.854725676153,0.0201334231413448,0.0907865332428956,0.221766625755811,0.82449556133441,0.979386595190903,"LOC126325221","Control","50_vs_83",FALSE,"Higher in diet 50"
0.686090826107114,-2.54748838801009,1.62589364623927,-1.56682350896843,0.117155950747488,NA,"LOC126325647","Control","50_vs_83",FALSE,"Higher in diet 83"
44.2742006875155,-0.196918132341249,0.172534062264373,-1.14132902081395,0.253733029743242,0.869302203097353,"LOC126326003","Control","50_vs_83",FALSE,"Higher in diet 83"
391.13634740687,0.01482350915617,0.152503292418366,0.0972012401903058,0.922566583181211,0.992903783336199,"LOC126326117","Control","50_vs_83",FALSE,"Higher in diet 50"
56.8348034920051,-0.259208913135972,0.179397056558964,-1.44488944304822,0.148488942096592,0.798517586852585,"LOC126326285","Control","50_vs_83",FALSE,"Higher in diet 83"
20.394548540855,-0.253354794448424,0.379362441837299,-0.667843641087387,0.504233405941944,NA,"LOC126326982","Control","50_vs_83",FALSE,"Higher in diet 83"
193.999922274139,0.0673549904748788,0.320372691519119,0.210239487502821,0.83348076163154,0.979692158508717,"LOC126326589","Control","50_vs_83",FALSE,"Higher in diet 50"
217.970663875673,-0.0561315590215622,0.19426605212259,-0.28894167770569,0.772626009105688,0.975176168895966,"LOC126326728","Control","50_vs_83",FALSE,"Higher in diet 83"
23.0364500275702,-0.205527372539597,0.355794052680937,-0.577658257609792,0.563494866400752,NA,"LOC126284877","Control","50_vs_83",FALSE,"Higher in diet 83"
211.946402257702,0.0567764834197642,0.30624517060401,0.185395522508268,0.852918820068622,0.983934637449298,"LOC126327189","Control","50_vs_83",FALSE,"Higher in diet 50"
107.285366562382,-0.193076965559557,0.181677767768107,-1.06274404365205,0.287898041493081,0.882040566850609,"LOC126328052","Control","50_vs_83",FALSE,"Higher in diet 83"
73.9986923989782,-0.15355232703658,0.176070806259449,-0.872105548323065,0.383150799610652,0.908331398114505,"LOC126328694","Control","50_vs_83",FALSE,"Higher in diet 83"
2.19075840156398,0.380345951567833,0.699068018063246,0.544075743332636,0.586389351715947,NA,"LOC126328850","Control","50_vs_83",FALSE,"Higher in diet 50"
10.5538796329598,-0.409511289812552,0.445586684369754,-0.919038436688862,0.358075468118233,NA,"LOC126328952","Control","50_vs_83",FALSE,"Higher in diet 83"
84.7740766926365,0.180494716600059,0.1915637017034,0.942217732248258,0.346081177191321,0.901710797277513,"LOC126329352","Control","50_vs_83",FALSE,"Higher in diet 50"
1.2156731448737,0.561069436035398,1.38290219104665,0.405718813425809,0.684949217267101,NA,"Trnas-gga","Control","50_vs_83",FALSE,"Higher in diet 50"
148.408328555405,0.183730067936723,0.161085099669216,1.14057767176485,0.254045713309309,0.869302203097353,"LOC126329909","Control","50_vs_83",FALSE,"Higher in diet 50"
1.14045344654474,-1.21202919931186,1.30608843682313,-0.927984020944201,0.353415858400123,NA,"LOC126270168","Control","50_vs_83",FALSE,"Higher in diet 83"
539.509377250562,-0.860675461060555,0.239497742284303,-3.59366836969537,0.000326054787208164,0.0498294473594426,"LOC126330208","Control","50_vs_83",FALSE,"Higher in diet 83"
459.568645108097,-0.243371929091781,0.126362522953724,-1.92598187661154,0.0541066368452601,0.737180852337598,"LOC126330470","Control","50_vs_83",FALSE,"Higher in diet 83"
0.529231156884758,-1.38037772598204,1.62608771023863,-0.848894999507415,0.395939721595615,NA,"LOC126331023","Control","50_vs_83",FALSE,"Higher in diet 83"
1.10857528840401,0.973917343552626,1.39564973698034,0.697823614153945,0.485287509307291,NA,"LOC126331476","Control","50_vs_83",FALSE,"Higher in diet 50"
128.917809904024,0.0662323131678836,0.540387774708971,0.122564418122807,0.902452032172607,0.991275322800521,"LOC126331335","Control","50_vs_83",FALSE,"Higher in diet 50"
2.97012530076165,-2.23366051240655,1.01711001365808,-2.1960854601884,0.0280858270839116,NA,"LOC126331179","Control","50_vs_83",FALSE,"Higher in diet 83"
28.2079139510696,-0.312795598257646,0.233266997317442,-1.34093378769727,0.179941951005892,NA,"LOC126331633","Control","50_vs_83",FALSE,"Higher in diet 83"
6.43372690742109,-0.243114607091165,0.572545005330813,-0.424620955256949,0.67111301444563,NA,"LOC126331791","Control","50_vs_83",FALSE,"Higher in diet 83"
73.6225768685782,0.0736657878930038,0.278614240861812,0.264400655419264,0.791471206539577,0.97898085892193,"LOC126331946","Control","50_vs_83",FALSE,"Higher in diet 50"
104.144214900975,-0.116470028170673,0.217570183863343,-0.535321642435291,0.592427463287461,0.949154512441373,"LOC126332104","Control","50_vs_83",FALSE,"Higher in diet 83"
5.41044178089486,-0.852576574252555,0.606328468503341,-1.40612987603411,0.159685562292657,NA,"LOC126333037","Control","50_vs_83",FALSE,"Higher in diet 83"
4.21134289659469,0.615486513841687,1.01217653703875,0.608082178670503,0.543132971347487,NA,"LOC126333298","Control","50_vs_83",FALSE,"Higher in diet 50"
27.3207759821714,-0.125013527334685,0.299793599159344,-0.416998654024762,0.676679392219312,NA,"LOC126333611","Control","50_vs_83",FALSE,"Higher in diet 83"
58.6993608593681,-0.16225540041548,0.236051661362359,-0.687372414491948,0.49184807640241,0.936250553355535,"LOC126333456","Control","50_vs_83",FALSE,"Higher in diet 83"
50.9819102819672,0.0303645248749177,0.261244559162512,0.116230267042725,0.907470049679832,0.991442087783837,"LOC126333765","Control","50_vs_83",FALSE,"Higher in diet 50"
54.7791270818232,-0.124713716618165,0.209281719072232,-0.595913093465755,0.551233285720423,0.943840393417716,"LOC126334020","Control","50_vs_83",FALSE,"Higher in diet 83"
505.521085464626,-0.637519206141454,0.284169113823734,-2.24345002721477,0.0248678089450485,0.56863566583526,"LOC126334429","Control","50_vs_83",FALSE,"Higher in diet 83"
406.650952975853,0.347820564905961,0.38899051162806,0.894162079815808,0.371235177872961,0.904163273382844,"LOC126334511","Control","50_vs_83",FALSE,"Higher in diet 50"
360.238142620025,-0.389649189668642,0.548613469749457,-0.710243570662945,0.477553106062793,0.934938038812822,"LOC126334525","Control","50_vs_83",FALSE,"Higher in diet 83"
10.8508627960689,0.578583308442231,0.41970724562912,1.37854019549976,0.168036566512201,NA,"LOC126334532","Control","50_vs_83",FALSE,"Higher in diet 50"
90.899610126231,0.0921935421130537,0.145541166133336,0.63345336967131,0.526437622556155,0.94241173226001,"LOC126334539","Control","50_vs_83",FALSE,"Higher in diet 50"
20.3212838047373,-0.191139964677386,0.247865835931218,-0.771142840074282,0.440622270282312,NA,"LOC126334578","Control","50_vs_83",FALSE,"Higher in diet 83"
48.3087232283632,0.0660924898912376,0.24328371648769,0.271668366651994,0.78587702652882,0.976720717813085,"LOC126334570","Control","50_vs_83",FALSE,"Higher in diet 50"
30.4810474055748,-0.0664448707536653,0.487338601333118,-0.136342310196453,0.891550677455452,NA,"LOC126334620","Control","50_vs_83",FALSE,"Higher in diet 83"
11.9066574687602,0.0221862048781895,0.500025265064983,0.0443701677260373,0.964609340926581,NA,"LOC126334628","Control","50_vs_83",FALSE,"Higher in diet 50"
75.6946865217056,-0.131732660243033,0.137489283783969,-0.958130383819722,0.337997015983117,0.899321889517266,"LOC126334652","Control","50_vs_83",FALSE,"Higher in diet 83"
52.1561708058789,0.279190700281393,0.268602045088224,1.03942134986236,0.298608818943368,0.885455213845361,"LOC126334644","Control","50_vs_83",FALSE,"Higher in diet 50"
95.9963832707955,0.334108699001685,0.166231615959742,2.00989864095768,0.0444419176361868,0.68276178943813,"LOC126334636","Control","50_vs_83",FALSE,"Higher in diet 50"
279.478202928892,-0.0152561554113397,0.168749321062354,-0.0904072106204355,0.927963626913745,0.993929618060282,"LOC126334676","Control","50_vs_83",FALSE,"Higher in diet 83"
2.02238553738673,0.646833440042266,0.934073534681144,0.692486636250828,0.488631775406032,NA,"LOC126334687","Control","50_vs_83",FALSE,"Higher in diet 50"
966.754794755761,0.073354463947436,0.216028652663538,0.339558956846731,0.734188691095618,0.969481435052222,"LOC126334692","Control","50_vs_83",FALSE,"Higher in diet 50"
1.2927553456622,-0.291260472360379,1.03956116167792,-0.280176369700331,0.779342195176585,NA,"LOC126279107","Control","50_vs_83",FALSE,"Higher in diet 83"
1308.33830482962,-0.338015705705906,0.384571916689367,-0.878940169671654,0.379433716969352,0.908331398114505,"LOC126334712","Control","50_vs_83",FALSE,"Higher in diet 83"
38.8122877976135,0.0264872919385611,0.261862463097326,0.10114963261732,0.919431678916182,NA,"LOC126334738","Control","50_vs_83",FALSE,"Higher in diet 50"
37.2998258281681,-0.131937369287129,0.238766903247961,-0.552578131610273,0.580552319861332,NA,"LOC126334732","Control","50_vs_83",FALSE,"Higher in diet 83"
33.731832571876,0.451218851436546,0.432745246617891,1.04268933041561,0.29709220102757,NA,"LOC126334747","Control","50_vs_83",FALSE,"Higher in diet 50"
83.5555230989361,0.0682183614182209,0.148399330837437,0.459694535233115,0.645735492580476,0.95643676540346,"LOC126328798","Control","50_vs_83",FALSE,"Higher in diet 50"
99.2490746478854,-0.00661589301060974,0.179070936971233,-0.0369456547361035,0.970528337361692,0.99607797177834,"LOC126334766","Control","50_vs_83",FALSE,"Higher in diet 83"
104.440805955607,-0.151013735710971,0.227023483440714,-0.665189932874973,0.505929018654613,0.940960853103065,"LOC126334773","Control","50_vs_83",FALSE,"Higher in diet 83"
79.2266164392444,0.18044456285981,0.20040231828532,0.900411554136337,0.367901274286067,0.903997405756281,"LOC126334812","Control","50_vs_83",FALSE,"Higher in diet 50"
0.810246075060419,-1.5158628454087,1.85046516677286,-0.819179346159923,0.412684096929368,NA,"LOC126330262","Control","50_vs_83",FALSE,"Higher in diet 83"
86.8008055319046,0.374383609943249,0.569106987219007,0.657843987775845,0.510638385692946,0.941860464174563,"LOC126333297","Control","50_vs_83",FALSE,"Higher in diet 50"
37.2428458104174,-0.149917396292265,0.222296512196162,-0.674402827157147,0.50005524583021,NA,"LOC126334833","Control","50_vs_83",FALSE,"Higher in diet 83"
40.939221790036,0.104849298212928,0.26997923369003,0.388360603813359,0.697749194316333,NA,"LOC126334841","Control","50_vs_83",FALSE,"Higher in diet 50"
1.41046761488526,0.953297311263893,0.846220048357428,1.12653595611958,0.259938730076655,NA,"LOC126334858","Control","50_vs_83",FALSE,"Higher in diet 50"
95.5845037385569,0.123886263853621,0.242347375755321,0.511192924897604,0.60921597236462,0.949154512441373,"LOC126334849","Control","50_vs_83",FALSE,"Higher in diet 50"
123.58596900935,-0.409463013527927,0.17009541987599,-2.40725478573409,0.0160729520789563,0.486975026311797,"LOC126334819","Control","50_vs_83",FALSE,"Higher in diet 83"
43.0597452767946,-0.112904843268914,0.404587785793351,-0.279061423091457,0.780197687426642,0.975469694464989,"LOC126334861","Control","50_vs_83",FALSE,"Higher in diet 83"
31.7452291431623,0.258668041608027,0.70658584668149,0.366081549500138,0.714304224713514,NA,"LOC126334868","Control","50_vs_83",FALSE,"Higher in diet 50"
1.62547251142844,0.917943960423415,1.27852769942093,0.717969552665283,0.47277606049872,NA,"LOC126334872","Control","50_vs_83",FALSE,"Higher in diet 50"
6.68797078838806,0.843118637505256,0.963822687366778,0.874765295065534,0.381701624119093,NA,"LOC126284981","Control","50_vs_83",FALSE,"Higher in diet 50"
1.25293136675211,-0.262475403224581,1.22965806936863,-0.213453975347268,0.830972884175252,NA,"LOC126284990","Control","50_vs_83",FALSE,"Higher in diet 83"
9.87798884289593,-0.101520318087078,0.478810921212014,-0.212025903315027,0.832086825791172,NA,"LOC126334892","Control","50_vs_83",FALSE,"Higher in diet 83"
15.5080603348869,-1.47126928165908,0.966974999115358,-1.5215173949741,0.128130049468176,NA,"LOC126334921","Control","50_vs_83",FALSE,"Higher in diet 83"
866.343698444884,-0.542024767422455,0.343508246656193,-1.57790903915314,0.114586508098636,0.780702073795081,"LOC126334908","Control","50_vs_83",FALSE,"Higher in diet 83"
271.20705635203,-0.0454610292878526,0.201276514989469,-0.225863555369245,0.821307543981751,0.979386595190903,"LOC126334901","Control","50_vs_83",FALSE,"Higher in diet 83"
128.543368250164,-0.254710931087303,0.418892417204362,-0.608058109018094,0.543148934543258,0.943840393417716,"LOC126334915","Control","50_vs_83",FALSE,"Higher in diet 83"
155.216190022446,0.113356550855649,0.150504301381934,0.753178147167936,0.451342869260433,0.928628094551209,"LOC126334924","Control","50_vs_83",FALSE,"Higher in diet 50"
44.1124119351028,-0.038682682907723,0.195700259392445,-0.197662910758596,0.843308810043863,0.981337251364399,"LOC126334937","Control","50_vs_83",FALSE,"Higher in diet 83"
2.57287483431173,-0.286008656297214,1.19556615319255,-0.239224450720254,0.810931544075122,NA,"LOC126334976","Control","50_vs_83",FALSE,"Higher in diet 83"
94.102375760948,0.090578732299674,0.257750424903195,0.351420302541472,0.725273053261304,0.967600314996013,"LOC126334946","Control","50_vs_83",FALSE,"Higher in diet 50"
47.9159810587787,0.354627528588175,0.307145679673023,1.15459064560406,0.248258099156942,0.86205745931217,"LOC126334986","Control","50_vs_83",FALSE,"Higher in diet 50"
15.3661521098532,-0.33377816326775,0.269586615576895,-1.23811103364123,0.215674893242816,NA,"LOC126334981","Control","50_vs_83",FALSE,"Higher in diet 83"
96.9185110858853,-0.36397935435864,0.191276982349761,-1.90289155489228,0.0570546971693201,0.739989874150427,"LOC126334993","Control","50_vs_83",FALSE,"Higher in diet 83"
43.6872294430733,-0.46031660188888,0.308332350835832,-1.49292346599715,0.135457221814225,0.786133667505328,"LOC126335000","Control","50_vs_83",FALSE,"Higher in diet 83"
13.8514498448965,-0.0780935913702859,0.486363459730547,-0.1605663209435,0.872434982647489,NA,"LOC126335013","Control","50_vs_83",FALSE,"Higher in diet 83"
114.781652084493,0.213668790180301,0.255506082691656,0.836257156500482,0.403010250023392,0.916304950940807,"LOC126335027","Control","50_vs_83",FALSE,"Higher in diet 50"
3.95121203018632,-1.60993600805961,1.2480893658682,-1.28992045929315,0.19707827640724,NA,"LOC126335077","Control","50_vs_83",FALSE,"Higher in diet 83"
0.526570382530418,-2.26562100336574,1.8477971592904,-1.22611997316621,0.220153530677935,NA,"LOC126335062","Control","50_vs_83",FALSE,"Higher in diet 83"
2.91397907969598,-1.73149506325305,1.36427896344933,-1.26916496526141,0.204382233675967,NA,"LOC126335072","Control","50_vs_83",FALSE,"Higher in diet 83"
0.801700744853053,-2.32719262201355,1.497991268004,-1.5535421812668,0.12029366016694,NA,"LOC126335099","Control","50_vs_83",FALSE,"Higher in diet 83"
0.754072043983792,-1.57130362534372,1.97357337406706,-0.796171880909417,0.425932138960751,NA,"LOC126335144","Control","50_vs_83",FALSE,"Higher in diet 83"
0.537412059933289,-1.22271915119539,1.45783553641492,-0.838722284272392,0.401625170304891,NA,"LOC126335210","Control","50_vs_83",FALSE,"Higher in diet 83"
0.531201440630062,-1.66246522989516,3.73549104597608,-0.445045968370341,0.656286534544617,NA,"LOC126335194","Control","50_vs_83",FALSE,"Higher in diet 83"
1202.35211687962,-0.0239224124368434,0.156544293609318,-0.152815614579639,0.878543683712915,0.986112551926101,"LOC126335150","Control","50_vs_83",FALSE,"Higher in diet 83"
30.1843535557072,0.263231508425626,0.178531157792968,1.47442895503361,0.140366133193689,NA,"LOC126335201","Control","50_vs_83",FALSE,"Higher in diet 50"
2.98264984610817,-0.974284224352355,1.0607930181847,-0.918448941170083,0.358383878338362,NA,"LOC126335234","Control","50_vs_83",FALSE,"Higher in diet 83"
41.2244727460652,-0.203554815152813,0.193559660006937,-1.05163862731272,0.292965378527328,NA,"LOC126335249","Control","50_vs_83",FALSE,"Higher in diet 83"
17.3254451110232,-0.27807371401243,0.998127351570405,-0.278595425298106,0.780555323849862,NA,"LOC126335260","Control","50_vs_83",FALSE,"Higher in diet 83"
7.62992758632956,-1.03873912065401,1.23161495026437,-0.843395998425516,0.39900700915846,NA,"LOC126335267","Control","50_vs_83",FALSE,"Higher in diet 83"
63.1822345540959,-1.23127039110528,1.02955418882772,-1.19592577492909,0.231725525773861,0.852932702583824,"LOC126335304","Control","50_vs_83",FALSE,"Higher in diet 83"
9.34598000740376,-0.0184070048013624,0.522233814967414,-0.0352466735661515,0.971883045209102,NA,"LOC126335271","Control","50_vs_83",FALSE,"Higher in diet 83"
70.6783330241195,0.0278844013659931,0.138681181322993,0.201068386496142,0.840645101078167,0.980704036954748,"LOC126335275","Control","50_vs_83",FALSE,"Higher in diet 50"
2.14354034969453,-0.275653364545512,0.82147855800445,-0.335557589251183,0.737204510182736,NA,"LOC126335370","Control","50_vs_83",FALSE,"Higher in diet 83"
16.9818730231861,0.29938069373954,0.282275234926123,1.0605985105916,0.288872399729218,NA,"LOC126335363","Control","50_vs_83",FALSE,"Higher in diet 50"
185.920263802985,-0.0592038837550295,0.143074520012649,-0.413797535366853,0.679022389115576,0.960035878854926,"LOC126335338","Control","50_vs_83",FALSE,"Higher in diet 83"
166.904033109979,-0.0217899808606895,0.12291281837587,-0.177279970865652,0.859288482539977,0.984427768387256,"LOC126335375","Control","50_vs_83",FALSE,"Higher in diet 83"
83.3853256772069,-0.223036801229362,0.160909387332108,-1.38610186097487,0.165715802210941,0.812340838106581,"LOC126335385","Control","50_vs_83",FALSE,"Higher in diet 83"
20.922274832955,-0.0644953949577965,0.636612579954793,-0.101310274079687,0.91930416062247,NA,"LOC126335394","Control","50_vs_83",FALSE,"Higher in diet 83"
46.5896800862208,0.101091584673723,0.199322817387464,0.50717517441674,0.612031912319031,0.949154512441373,"LOC126335399","Control","50_vs_83",FALSE,"Higher in diet 50"
351.272745614897,-0.165148995161867,0.0983113227342988,-1.6798573202825,0.0929850794681359,0.780489648463694,"LOC126335414","Control","50_vs_83",FALSE,"Higher in diet 83"
1205.21998434099,-0.0807134182471512,0.159474097208227,-0.506122434051236,0.612770702548133,0.949154512441373,"LOC126335421","Control","50_vs_83",FALSE,"Higher in diet 83"
125.49522433454,-0.182954543615127,0.102396793592237,-1.78672141184114,0.0739825266170345,0.770179780330067,"LOC126335442","Control","50_vs_83",FALSE,"Higher in diet 83"
235.837508741578,-0.0188959473957218,0.278645886473964,-0.0678134805248143,0.9459341125595,0.993929618060282,"LOC126335446","Control","50_vs_83",FALSE,"Higher in diet 83"
12.1119824330308,-0.572896589142222,0.636959472662651,-0.899423925273253,0.368426900138793,NA,"LOC126335630","Control","50_vs_83",FALSE,"Higher in diet 83"
0.989177740403106,-0.675738393122455,1.49898886857995,-0.450796138174532,0.652136484900394,NA,"LOC126335608","Control","50_vs_83",FALSE,"Higher in diet 83"
1606.49772360899,0.125514555296355,0.317178911838152,0.395721627799777,0.692310398548952,0.96126038957982,"LOC126335645","Control","50_vs_83",FALSE,"Higher in diet 50"
13.3141494236366,0.493362465604593,0.537348374451556,0.918142659514217,0.35854418364779,NA,"LOC126335656","Control","50_vs_83",FALSE,"Higher in diet 50"
1.05721042093429,-0.629368004063966,1.72048531093952,-0.36580841467358,0.714508040447964,NA,"LOC126335679","Control","50_vs_83",FALSE,"Higher in diet 83"
3.90228942941958,-5.01894529070625,2.2517382770077,-2.22892035986343,0.0258192041928071,NA,"LOC126335700","Control","50_vs_83",FALSE,"Higher in diet 83"
357.129249100881,-6.49778145008824,2.23644765456051,-2.90540287711994,0.00366780659258429,0.222348383436934,"LOC126335709","Control","50_vs_83",FALSE,"Higher in diet 83"
15.4125267426598,-0.33475033647971,0.324694450351758,-1.03097030490376,0.302554745350593,NA,"LOC126335720","Control","50_vs_83",FALSE,"Higher in diet 83"
22.484850993147,0.0568598380072238,0.23279194296345,0.244251743782005,0.807035854586541,NA,"LOC126335868","Control","50_vs_83",FALSE,"Higher in diet 50"
1.59991980012043,-2.1157258250326,1.18578256107208,-1.78424434166053,0.0743839699628571,NA,"LOC126335888","Control","50_vs_83",FALSE,"Higher in diet 83"
1.64102662704273,-1.36179115245133,1.05098415518145,-1.29572947959069,0.195068701273041,NA,"LOC126335915","Control","50_vs_83",FALSE,"Higher in diet 83"
0.964605385191486,-1.52034445151601,1.3371844095829,-1.13697440728481,0.255548984621736,NA,"LOC126284998","Control","50_vs_83",FALSE,"Higher in diet 83"
46.9368049270403,-0.285220615554079,0.171676795205179,-1.66138129042541,0.0966368929820857,0.780702073795081,"LOC126335931","Control","50_vs_83",FALSE,"Higher in diet 83"
43.628978020468,-0.436018415628111,0.199892283083139,-2.18126687485361,0.0291636829969056,0.611347111794946,"LOC126335947","Control","50_vs_83",FALSE,"Higher in diet 83"
14.3806682165854,-0.431119691897565,0.402330617846795,-1.07155576228537,0.283919612017828,NA,"LOC126335974","Control","50_vs_83",FALSE,"Higher in diet 83"
388.277067864295,0.12732540825681,0.284863319423377,0.446970176836188,0.654896593100164,0.957895486952257,"LOC126336011","Control","50_vs_83",FALSE,"Higher in diet 50"
39.8563292190983,-0.299090110264717,0.221129535295818,-1.35255613803288,0.176197472984797,NA,"LOC126336029","Control","50_vs_83",FALSE,"Higher in diet 83"
70.5467128085791,0.0870102575510331,0.132913188789617,0.654639756546346,0.512699720839006,0.941860464174563,"LOC126336039","Control","50_vs_83",FALSE,"Higher in diet 50"
14.1059529496858,0.200810334967835,0.296090236525943,0.678206540424849,0.497640746200659,NA,"LOC126336048","Control","50_vs_83",FALSE,"Higher in diet 50"
1.37234586600337,-1.85080679470177,1.03421067976672,-1.78958391255372,0.0735208266201586,NA,"LOC126336059","Control","50_vs_83",FALSE,"Higher in diet 83"
150.040140197343,-0.000248583934343232,0.19322039460302,-0.00128653051792985,0.998973497445913,0.999567682425807,"LOC126336072","Control","50_vs_83",FALSE,"Higher in diet 83"
29.3893139415962,0.610564075139314,0.403385395125603,1.51359985392927,0.130127358209124,NA,"LOC126336103","Control","50_vs_83",FALSE,"Higher in diet 50"
0.817125066551154,0.579247400111158,1.60228267311752,0.361513863832861,0.717715342947836,NA,"Trnai-uau","Control","50_vs_83",FALSE,"Higher in diet 50"
41.9675994188366,-0.16930433993997,0.237304272970008,-0.71344834132577,0.475568368618563,NA,"LOC126336114","Control","50_vs_83",FALSE,"Higher in diet 83"
40.9212261340335,-0.137393029385434,0.265252360957553,-0.517970995204149,0.604478506386115,NA,"LOC126336125","Control","50_vs_83",FALSE,"Higher in diet 83"
128.439968275723,-0.244272334939825,0.333862171710124,-0.731656221154383,0.464378423654493,0.933587328808158,"LOC126336147","Control","50_vs_83",FALSE,"Higher in diet 83"
