source_sheet,umbrella,subcategory,gene_id,description_workbook,description_gff,gene_biotype,seqid,sequence_name,sequence_role,assigned_molecule,location_type,sequence_class,contrast_id,contrast_label,figure_scope,x_label,x_order,desired_sign,positive_condition,negative_condition,workbook_lfc_col,workbook_padj_col,show_in_figure,analysis_scope,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,significant,oriented_log2FC,status,higher_expression_condition,primary_figure,original_value,original_oriented_log2FC,original_status
Immune,Detoxification,Xenobiotic & Chemical Defense,LOC126272144,cytochrome P450 6k1-like,cytochrome P450 6k1-like,protein_coding,NC_064924.1,Chromosome5,assembled-molecule,5,Chromosome,Nuclear chromosome,infection_diet33,Diet 33: infected vs control,Within-diet infection response,33,1,1,Infected diet 33,Control diet 33,Diet 33 log2FC,Diet 33 padj,TRUE,Placed/host-assigned,31.047718847058636,2.628987573720019,0.5388680351844575,4.878722436783808,1.0677519982837314e-6,7.525929407257913e-5,TRUE,2.628987573720019,Upregulated,Infected diet 33,TRUE,,,N.S.
Immune,Humoral Immunity,Antimicrobial Peptides (AMPs),LOC126334779,defensin-1-like,defensin-1-like,protein_coding,NC_064921.1,Chromosome2,assembled-molecule,2,Chromosome,Nuclear chromosome,infection_diet50,Diet 50: infected vs control,Within-diet infection response,50,2,1,Infected diet 50,Control diet 50,Diet 50 log2FC,Diet 50 padj,TRUE,Placed/host-assigned,1766.752860630644,-2.4814695140997745,0.9016356824759376,-2.7521864566024417,0.00591988045255488,0.04129830189224419,TRUE,-2.4814695140997745,Downregulated,Control diet 50,TRUE,,,N.S.
Immune,Humoral Immunity,Antimicrobial Peptides (AMPs),LOC126334780,defensin-1-like,defensin-1-like,protein_coding,NC_064921.1,Chromosome2,assembled-molecule,2,Chromosome,Nuclear chromosome,infection_diet50,Diet 50: infected vs control,Within-diet infection response,50,2,1,Infected diet 50,Control diet 50,Diet 50 log2FC,Diet 50 padj,TRUE,Placed/host-assigned,382.5048710024938,-2.5872745317958303,0.9500833202556168,-2.7232080351644656,0.00646513324251324,0.04397316816534804,TRUE,-2.5872745317958303,Downregulated,Control diet 50,TRUE,,,N.S.
Immune,Humoral Immunity,Antimicrobial Peptides (AMPs),LOC126336325,defensin-like,defensin-like,protein_coding,NC_064921.1,Chromosome2,assembled-molecule,2,Chromosome,Nuclear chromosome,infection_diet33,Diet 33: infected vs control,Within-diet infection response,33,1,1,Infected diet 33,Control diet 33,Diet 33 log2FC,Diet 33 padj,TRUE,Placed/host-assigned,92.2394755005336,6.548279620295876,1.033599428176667,6.335413354327647,2.3670580807313115e-10,6.157168936187995e-8,TRUE,6.548279620295876,Upregulated,Infected diet 33,TRUE,,,N.S.
Immune,Humoral Immunity,Antimicrobial Peptides (AMPs),LOC126336325,defensin-like,defensin-like,protein_coding,NC_064921.1,Chromosome2,assembled-molecule,2,Chromosome,Nuclear chromosome,infection_diet50,Diet 50: infected vs control,Within-diet infection response,50,2,1,Infected diet 50,Control diet 50,Diet 50 log2FC,Diet 50 padj,TRUE,Placed/host-assigned,92.2394755005336,3.772239364366888,1.021826451035732,3.691663452774504,2.2279214548436992e-4,0.00395611310880319,TRUE,3.772239364366888,Upregulated,Infected diet 50,TRUE,,,N.S.
Immune,Humoral Immunity,Antimicrobial Peptides (AMPs),LOC126336325,defensin-like,defensin-like,protein_coding,NC_064921.1,Chromosome2,assembled-molecule,2,Chromosome,Nuclear chromosome,infection_diet83,Diet 83: infected vs control,Within-diet infection response,83,3,1,Infected diet 83,Control diet 83,Diet 83 log2FC,Diet 83 padj,TRUE,Placed/host-assigned,92.2394755005336,6.449322701911405,1.1425396812275448,5.64472534991717,1.6544514748064275e-8,3.7616824246568183e-6,TRUE,6.449322701911405,Upregulated,Infected diet 83,TRUE,,,N.S.
Immune,Humoral Immunity,Lytic Enzymes,LOC126271975,lysozyme-like,lysozyme-like,protein_coding,NC_064924.1,Chromosome5,assembled-molecule,5,Chromosome,Nuclear chromosome,infection_diet33,Diet 33: infected vs control,Within-diet infection response,33,1,1,Infected diet 33,Control diet 33,Diet 33 log2FC,Diet 33 padj,TRUE,Placed/host-assigned,1694.223712752371,5.4219445006488085,0.8893395807612509,6.096596415969443,1.083506092440648e-9,2.426958868319624e-7,TRUE,5.4219445006488085,Upregulated,Infected diet 33,TRUE,,,N.S.
Immune,Humoral Immunity,Lytic Enzymes,LOC126271975,lysozyme-like,lysozyme-like,protein_coding,NC_064924.1,Chromosome5,assembled-molecule,5,Chromosome,Nuclear chromosome,infection_diet50,Diet 50: infected vs control,Within-diet infection response,50,2,1,Infected diet 50,Control diet 50,Diet 50 log2FC,Diet 50 padj,TRUE,Placed/host-assigned,1694.223712752371,7.453938064575015,0.9510367928841648,7.837696838173637,4.588852687993645e-15,2.8402448776076227e-12,TRUE,7.453938064575015,Upregulated,Infected diet 50,TRUE,,,N.S.
Immune,Humoral Immunity,Lytic Enzymes,LOC126271975,lysozyme-like,lysozyme-like,protein_coding,NC_064924.1,Chromosome5,assembled-molecule,5,Chromosome,Nuclear chromosome,infection_diet83,Diet 83: infected vs control,Within-diet infection response,83,3,1,Infected diet 83,Control diet 83,Diet 83 log2FC,Diet 83 padj,TRUE,Placed/host-assigned,1694.223712752371,5.636990612453945,1.0032327217112305,5.61882651000342,1.9225878736777498e-8,4.273905691813598e-6,TRUE,5.636990612453945,Upregulated,Infected diet 83,TRUE,,,N.S.
Immune,Humoral Immunity,Lytic Enzymes,LOC126272361,lysozyme-like,lysozyme-like,protein_coding,NC_064924.1,Chromosome5,assembled-molecule,5,Chromosome,Nuclear chromosome,infection_diet83,Diet 83: infected vs control,Within-diet infection response,83,3,1,Infected diet 83,Control diet 83,Diet 83 log2FC,Diet 83 padj,TRUE,Placed/host-assigned,180.82723553083707,2.3690009584538507,0.7548362195287142,3.138430426580416,0.00169855252342194,0.02380323731250797,TRUE,2.3690009584538507,Upregulated,Infected diet 83,TRUE,,,N.S.
Immune,Humoral Immunity,Lytic Enzymes,LOC126272362,lysozyme c-1-like,lysozyme c-1-like,protein_coding,NC_064924.1,Chromosome5,assembled-molecule,5,Chromosome,Nuclear chromosome,infection_diet50,Diet 50: infected vs control,Within-diet infection response,50,2,1,Infected diet 50,Control diet 50,Diet 50 log2FC,Diet 50 padj,TRUE,Placed/host-assigned,27.533992042056788,1.579337358737844,0.43459717968647393,3.634025788840152,2.7903295356351826e-4,0.00474611623763535,TRUE,1.579337358737844,Upregulated,Infected diet 50,TRUE,,,N.S.
Immune,Humoral Immunity,Lytic Enzymes,LOC126277383,putative lysozyme-like protein,putative lysozyme-like protein,protein_coding,NC_064920.1,Chromosome1,assembled-molecule,1,Chromosome,Nuclear chromosome,infection_diet33,Diet 33: infected vs control,Within-diet infection response,33,1,1,Infected diet 33,Control diet 33,Diet 33 log2FC,Diet 33 padj,TRUE,Placed/host-assigned,12713.486039790088,-3.1457916030741555,0.7572291378922952,-4.154345687000753,3.262196812615593e-5,0.00116988535128289,TRUE,-3.1457916030741555,Downregulated,Control diet 33,TRUE,,,N.S.
Immune,Humoral Immunity,Lytic Enzymes,LOC126277383,putative lysozyme-like protein,putative lysozyme-like protein,protein_coding,NC_064920.1,Chromosome1,assembled-molecule,1,Chromosome,Nuclear chromosome,infection_diet50,Diet 50: infected vs control,Within-diet infection response,50,2,1,Infected diet 50,Control diet 50,Diet 50 log2FC,Diet 50 padj,TRUE,Placed/host-assigned,12713.486039790088,-2.7354936699954764,0.8098552613051178,-3.3777562494156137,7.307982809646165e-4,0.00942340700026249,TRUE,-2.7354936699954764,Downregulated,Control diet 50,TRUE,,,N.S.
Immune,Humoral Immunity,Lytic Enzymes,LOC126277383,putative lysozyme-like protein,putative lysozyme-like protein,protein_coding,NC_064920.1,Chromosome1,assembled-molecule,1,Chromosome,Nuclear chromosome,infection_diet83,Diet 83: infected vs control,Within-diet infection response,83,3,1,Infected diet 83,Control diet 83,Diet 83 log2FC,Diet 83 padj,TRUE,Placed/host-assigned,12713.486039790088,-2.983672120362692,0.8556076832956934,-3.487196502104752,4.8811257723422187e-4,0.00955722710538921,TRUE,-2.983672120362692,Downregulated,Control diet 83,TRUE,,,N.S.
Immune,Humoral Immunity,Lytic Enzymes,LOC126322960,lysozyme-like,lysozyme-like,protein_coding,NC_064921.1,Chromosome2,assembled-molecule,2,Chromosome,Nuclear chromosome,infection_diet50,Diet 50: infected vs control,Within-diet infection response,50,2,1,Infected diet 50,Control diet 50,Diet 50 log2FC,Diet 50 padj,TRUE,Placed/host-assigned,30.283841426342107,-1.7089937072004415,0.5102951684330495,-3.3490297633979287,8.109508364941075e-4,0.01019765469387884,TRUE,-1.7089937072004415,Downregulated,Control diet 50,TRUE,,,N.S.
Immune,Humoral Immunity,Prophenoloxidase (proPO) System,LOC126293579,melanization protease 1-like,melanization protease 1-like,protein_coding,NC_064929.1,Chromosome10,assembled-molecule,10,Chromosome,Nuclear chromosome,infection_diet33,Diet 33: infected vs control,Within-diet infection response,33,1,1,Infected diet 33,Control diet 33,Diet 33 log2FC,Diet 33 padj,TRUE,Placed/host-assigned,30.386976232921658,3.4467364263086884,0.7925753401229254,4.348780805840001,1.3689645252962812e-5,5.98237497554475e-4,TRUE,3.4467364263086884,Upregulated,Infected diet 33,TRUE,,,N.S.
Immune,Humoral Immunity,Prophenoloxidase (proPO) System,LOC126293579,melanization protease 1-like,melanization protease 1-like,protein_coding,NC_064929.1,Chromosome10,assembled-molecule,10,Chromosome,Nuclear chromosome,infection_diet50,Diet 50: infected vs control,Within-diet infection response,50,2,1,Infected diet 50,Control diet 50,Diet 50 log2FC,Diet 50 padj,TRUE,Placed/host-assigned,30.386976232921658,4.407262941860194,0.8375623517797037,5.262011756492363,1.4248765314716153e-7,8.968671998375856e-6,TRUE,4.407262941860194,Upregulated,Infected diet 50,TRUE,,,N.S.
Immune,Humoral Immunity,Prophenoloxidase (proPO) System,LOC126293579,melanization protease 1-like,melanization protease 1-like,protein_coding,NC_064929.1,Chromosome10,assembled-molecule,10,Chromosome,Nuclear chromosome,infection_diet83,Diet 83: infected vs control,Within-diet infection response,83,3,1,Infected diet 83,Control diet 83,Diet 83 log2FC,Diet 83 padj,TRUE,Placed/host-assigned,30.386976232921658,3.4932182047719285,0.8980808046486344,3.889647999033469,1.0038973020761024e-4,0.00309817724167032,TRUE,3.4932182047719285,Upregulated,Infected diet 83,TRUE,,,N.S.
Immune,Humoral Immunity,Prophenoloxidase (proPO) System,LOC126334632,phenoloxidase 2-like,phenoloxidase 2-like,protein_coding,NC_064921.1,Chromosome2,assembled-molecule,2,Chromosome,Nuclear chromosome,infection_diet33,Diet 33: infected vs control,Within-diet infection response,33,1,1,Infected diet 33,Control diet 33,Diet 33 log2FC,Diet 33 padj,TRUE,Placed/host-assigned,297.5911669580719,2.2321789065689535,0.5709626721745109,3.909500594964819,9.248712768535148e-5,0.00255157037869309,TRUE,2.2321789065689535,Upregulated,Infected diet 33,TRUE,,,N.S.
Immune,Humoral Immunity,Prophenoloxidase (proPO) System,LOC126334632,phenoloxidase 2-like,phenoloxidase 2-like,protein_coding,NC_064921.1,Chromosome2,assembled-molecule,2,Chromosome,Nuclear chromosome,infection_diet50,Diet 50: infected vs control,Within-diet infection response,50,2,1,Infected diet 50,Control diet 50,Diet 50 log2FC,Diet 50 padj,TRUE,Placed/host-assigned,297.5911669580719,1.8402235284288773,0.6106516711079517,3.0135404773232177,0.0025821859256246202,0.02363346553326897,TRUE,1.8402235284288773,Upregulated,Infected diet 50,TRUE,,,N.S.
Immune,Humoral Immunity,Prophenoloxidase (proPO) System,LOC126334632,phenoloxidase 2-like,phenoloxidase 2-like,protein_coding,NC_064921.1,Chromosome2,assembled-molecule,2,Chromosome,Nuclear chromosome,infection_diet83,Diet 83: infected vs control,Within-diet infection response,83,3,1,Infected diet 83,Control diet 83,Diet 83 log2FC,Diet 83 padj,TRUE,Placed/host-assigned,297.5911669580719,2.801739036672576,0.6486911585136863,4.319064627136372,1.5669189598690516e-5,7.365841405865444e-4,TRUE,2.801739036672576,Upregulated,Infected diet 83,TRUE,,,N.S.
Immune,Innate Immune Recognition & Signaling,Immune Activation & Sensing,LOC126266672,cytokine receptor-like,cytokine receptor-like,protein_coding,NC_064923.1,Chromosome4,assembled-molecule,4,Chromosome,Nuclear chromosome,infection_diet33,Diet 33: infected vs control,Within-diet infection response,33,1,1,Infected diet 33,Control diet 33,Diet 33 log2FC,Diet 33 padj,TRUE,Placed/host-assigned,983.6634848233186,1.212915749335355,0.32500640313055923,3.7319749323465214,1.8998441135726843e-4,0.00450234206958385,TRUE,1.212915749335355,Upregulated,Infected diet 33,TRUE,,,N.S.
Immune,Innate Immune Recognition & Signaling,Immune Activation & Sensing,LOC126266672,cytokine receptor-like,cytokine receptor-like,protein_coding,NC_064923.1,Chromosome4,assembled-molecule,4,Chromosome,Nuclear chromosome,infection_diet50,Diet 50: infected vs control,Within-diet infection response,50,2,1,Infected diet 50,Control diet 50,Diet 50 log2FC,Diet 50 padj,TRUE,Placed/host-assigned,983.6634848233186,1.5080819588330634,0.34756783835182575,4.338957154334016,1.431604271626666e-5,4.310676537889915e-4,TRUE,1.5080819588330634,Upregulated,Infected diet 50,TRUE,,,N.S.
Immune,Innate Immune Recognition & Signaling,Immune Activation & Sensing,LOC126266672,cytokine receptor-like,cytokine receptor-like,protein_coding,NC_064923.1,Chromosome4,assembled-molecule,4,Chromosome,Nuclear chromosome,infection_diet83,Diet 83: infected vs control,Within-diet infection response,83,3,1,Infected diet 83,Control diet 83,Diet 83 log2FC,Diet 83 padj,TRUE,Placed/host-assigned,983.6634848233186,1.180865795529741,0.36857375979245866,3.203879180641287,0.00135589363338899,0.02044115151500241,TRUE,1.180865795529741,Upregulated,Infected diet 83,TRUE,,,N.S.
Immune,Innate Immune Recognition & Signaling,Immune Activation & Sensing,LOC126267038,signal transducer and activator of transcription 5A,signal transducer and activator of transcription 5A,protein_coding,NC_064923.1,Chromosome4,assembled-molecule,4,Chromosome,Nuclear chromosome,infection_diet33,Diet 33: infected vs control,Within-diet infection response,33,1,1,Infected diet 33,Control diet 33,Diet 33 log2FC,Diet 33 padj,TRUE,Placed/host-assigned,730.4736878538297,1.0043526612430445,0.20050137566251133,5.009205836739967,5.465509457255021e-7,4.175572784651126e-5,TRUE,1.0043526612430445,Upregulated,Infected diet 33,TRUE,,,N.S.
Immune,Innate Immune Recognition & Signaling,Immune Activation & Sensing,LOC126267038,signal transducer and activator of transcription 5A,signal transducer and activator of transcription 5A,protein_coding,NC_064923.1,Chromosome4,assembled-molecule,4,Chromosome,Nuclear chromosome,infection_diet50,Diet 50: infected vs control,Within-diet infection response,50,2,1,Infected diet 50,Control diet 50,Diet 50 log2FC,Diet 50 padj,TRUE,Placed/host-assigned,730.4736878538297,1.1495575126112862,0.2141006585179595,5.3692385654893124,7.906976735144971e-8,5.3714407198933e-6,TRUE,1.1495575126112862,Upregulated,Infected diet 50,TRUE,,,N.S.
Immune,Innate Immune Recognition & Signaling,Immune Activation & Sensing,LOC126267038,signal transducer and activator of transcription 5A,signal transducer and activator of transcription 5A,protein_coding,NC_064923.1,Chromosome4,assembled-molecule,4,Chromosome,Nuclear chromosome,infection_diet83,Diet 83: infected vs control,Within-diet infection response,83,3,1,Infected diet 83,Control diet 83,Diet 83 log2FC,Diet 83 padj,TRUE,Placed/host-assigned,730.4736878538297,1.0815722416385218,0.23056006029263024,4.6910650537902105,2.7178653084679453e-6,1.9790678040288484e-4,TRUE,1.0815722416385218,Upregulated,Infected diet 83,TRUE,,,N.S.
Immune,Innate Immune Recognition & Signaling,Immune Activation & Sensing,LOC126267869,cytokine receptor-like,cytokine receptor-like,protein_coding,NC_064923.1,Chromosome4,assembled-molecule,4,Chromosome,Nuclear chromosome,infection_diet83,Diet 83: infected vs control,Within-diet infection response,83,3,1,Infected diet 83,Control diet 83,Diet 83 log2FC,Diet 83 padj,TRUE,Placed/host-assigned,240.2961790520812,1.0998564106810833,0.27053916683514023,4.06542395893201,4.794522517179331e-5,0.00172866586938171,TRUE,1.0998564106810833,Upregulated,Infected diet 83,TRUE,,,N.S.
Immune,Innate Immune Recognition & Signaling,Immune Activation & Sensing,LOC126282030,nuclear factor NF-kappa-B p110 subunit,nuclear factor NF-kappa-B p110 subunit,protein_coding,NC_064920.1,Chromosome1,assembled-molecule,1,Chromosome,Nuclear chromosome,infection_diet33,Diet 33: infected vs control,Within-diet infection response,33,1,1,Infected diet 33,Control diet 33,Diet 33 log2FC,Diet 33 padj,TRUE,Placed/host-assigned,404.9812645051186,1.3644125980611006,0.3244356172942503,4.2054957141885945,2.6051052581860617e-5,9.951319911077874e-4,TRUE,1.3644125980611006,Upregulated,Infected diet 33,TRUE,,,N.S.
Immune,Innate Immune Recognition & Signaling,Immune Activation & Sensing,LOC126282030,nuclear factor NF-kappa-B p110 subunit,nuclear factor NF-kappa-B p110 subunit,protein_coding,NC_064920.1,Chromosome1,assembled-molecule,1,Chromosome,Nuclear chromosome,infection_diet50,Diet 50: infected vs control,Within-diet infection response,50,2,1,Infected diet 50,Control diet 50,Diet 50 log2FC,Diet 50 padj,TRUE,Placed/host-assigned,404.9812645051186,1.960705945744896,0.3459726786195689,5.667227694302664,1.4512643378322818e-8,1.2731130699046814e-6,TRUE,1.960705945744896,Upregulated,Infected diet 50,TRUE,,,N.S.
Immune,Innate Immune Recognition & Signaling,Immune Activation & Sensing,LOC126282030,nuclear factor NF-kappa-B p110 subunit,nuclear factor NF-kappa-B p110 subunit,protein_coding,NC_064920.1,Chromosome1,assembled-molecule,1,Chromosome,Nuclear chromosome,infection_diet83,Diet 83: infected vs control,Within-diet infection response,83,3,1,Infected diet 83,Control diet 83,Diet 83 log2FC,Diet 83 padj,TRUE,Placed/host-assigned,404.9812645051186,1.7415594440349436,0.3705639442424952,4.699754174937419,2.6047484430093664e-6,1.9091777897083784e-4,TRUE,1.7415594440349436,Upregulated,Infected diet 83,TRUE,,,N.S.
Immune,Innate Immune Recognition & Signaling,Immune Activation & Sensing,LOC126284033,toll-like receptor 2,toll-like receptor 2,protein_coding,NC_064920.1,Chromosome1,assembled-molecule,1,Chromosome,Nuclear chromosome,infection_diet33,Diet 33: infected vs control,Within-diet infection response,33,1,1,Infected diet 33,Control diet 33,Diet 33 log2FC,Diet 33 padj,TRUE,Placed/host-assigned,64.51123198421091,3.413784269381159,0.6589021463582909,5.181018590163838,2.2067749499322385e-7,2.0431369769499747e-5,TRUE,3.413784269381159,Upregulated,Infected diet 33,TRUE,,,N.S.
Immune,Innate Immune Recognition & Signaling,Immune Activation & Sensing,LOC126284033,toll-like receptor 2,toll-like receptor 2,protein_coding,NC_064920.1,Chromosome1,assembled-molecule,1,Chromosome,Nuclear chromosome,infection_diet50,Diet 50: infected vs control,Within-diet infection response,50,2,1,Infected diet 50,Control diet 50,Diet 50 log2FC,Diet 50 padj,TRUE,Placed/host-assigned,64.51123198421091,4.379397030193296,0.706614141355924,6.1977206142374355,5.728671070695411e-10,8.288717454365919e-8,TRUE,4.379397030193296,Upregulated,Infected diet 50,TRUE,,,N.S.
Immune,Innate Immune Recognition & Signaling,Immune Activation & Sensing,LOC126284033,toll-like receptor 2,toll-like receptor 2,protein_coding,NC_064920.1,Chromosome1,assembled-molecule,1,Chromosome,Nuclear chromosome,infection_diet83,Diet 83: infected vs control,Within-diet infection response,83,3,1,Infected diet 83,Control diet 83,Diet 83 log2FC,Diet 83 padj,TRUE,Placed/host-assigned,64.51123198421091,4.502483219042959,0.7671045419080887,5.869451910483444,4.372381500278606e-9,1.2819132182790512e-6,TRUE,4.502483219042959,Upregulated,Infected diet 83,TRUE,,,N.S.
Immune,Innate Immune Recognition & Signaling,Immune Activation & Sensing,LOC126284043,toll-like receptor 2,toll-like receptor 2,protein_coding,NC_064920.1,Chromosome1,assembled-molecule,1,Chromosome,Nuclear chromosome,infection_diet33,Diet 33: infected vs control,Within-diet infection response,33,1,1,Infected diet 33,Control diet 33,Diet 33 log2FC,Diet 33 padj,TRUE,Placed/host-assigned,16.724892591621465,1.6558222961401508,0.5493624785387641,3.0140797029757698,0.00257760080116996,0.0284456052081249,TRUE,1.6558222961401508,Upregulated,Infected diet 33,TRUE,,,N.S.
Immune,Innate Immune Recognition & Signaling,Immune Activation & Sensing,LOC126284043,toll-like receptor 2,toll-like receptor 2,protein_coding,NC_064920.1,Chromosome1,assembled-molecule,1,Chromosome,Nuclear chromosome,infection_diet50,Diet 50: infected vs control,Within-diet infection response,50,2,1,Infected diet 50,Control diet 50,Diet 50 log2FC,Diet 50 padj,TRUE,Placed/host-assigned,16.724892591621465,2.897927418191962,0.5901334592525874,4.910630591700781,9.078397185574362e-7,4.0948349410722254e-5,TRUE,2.897927418191962,Upregulated,Infected diet 50,TRUE,,,N.S.
