source_sheet,umbrella,subcategory,gene_id,description_workbook,description_gff,gene_biotype,seqid,sequence_name,sequence_role,assigned_molecule,location_type,sequence_class,contrast_id,contrast_label,figure_scope,x_label,x_order,desired_sign,positive_condition,negative_condition,workbook_lfc_col,workbook_padj_col,show_in_figure,analysis_scope,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,significant,oriented_log2FC,status,higher_expression_condition,primary_figure,original_value,original_oriented_log2FC,original_status
Immune,Cellular Immunity,Actin Dynamics & Hemocyte Migration (DOCK GEFs),LOC126316821,dedicator of cytokinesis protein 11-like,dedicator of cytokinesis protein 11-like,protein_coding,NW_026061988.1,ptg000599l,unplaced-scaffold,na,na,Unplaced scaffold,control_diet33_vs50,Control: diet 50 vs 33,Diet comparison among controls,"50
vs
33",1,-1,Control diet 50,Control diet 33,cont33 vs cont50_log2FC,cont33 vs cont50_padj,FALSE,Unplaced scaffold,198.09196373451184,-2.367715968972015,2.225470358428792,-1.0639170995940157,0.2873662559777131,0.5343797115012061,FALSE,2.367715968972015,N.S.,Not significant,FALSE,,,N.S.
Immune,Cellular Immunity,Actin Dynamics & Hemocyte Migration (DOCK GEFs),LOC126316821,dedicator of cytokinesis protein 11-like,dedicator of cytokinesis protein 11-like,protein_coding,NW_026061988.1,ptg000599l,unplaced-scaffold,na,na,Unplaced scaffold,control_diet83_vs33,Control: diet 83 vs 33,Diet comparison among controls,"83
vs
33",2,1,Control diet 83,Control diet 33,cont83 vs cont33_log2FC,cont83 vs cont33_padj,FALSE,Unplaced scaffold,198.09196373451184,0.5278602000463049,2.1390309437828816,0.2467753921842677,0.8050820557961512,0.97558513950835,FALSE,0.5278602000463049,N.S.,Not significant,FALSE,,,N.S.
Immune,Cellular Immunity,Actin Dynamics & Hemocyte Migration (DOCK GEFs),LOC126316821,dedicator of cytokinesis protein 11-like,dedicator of cytokinesis protein 11-like,protein_coding,NW_026061988.1,ptg000599l,unplaced-scaffold,na,na,Unplaced scaffold,control_diet83_vs50,Control: diet 83 vs 50,Diet comparison among controls,"83
vs
50",3,1,Control diet 83,Control diet 50,cont83 vs cont50_log2FC,cont83 vs cont50_padj,FALSE,Unplaced scaffold,198.09196373451184,-1.8398557689257105,2.2252271051445582,-0.8268170761861122,0.40834074980667073,0.4454888777820365,FALSE,-1.8398557689257105,N.S.,Not significant,FALSE,,,N.S.
Immune,Cellular Immunity,Actin Dynamics & Hemocyte Migration (DOCK GEFs),LOC126316821,dedicator of cytokinesis protein 11-like,dedicator of cytokinesis protein 11-like,protein_coding,NW_026061988.1,ptg000599l,unplaced-scaffold,na,na,Unplaced scaffold,infected_diet33_vs50,Infected: diet 50 vs 33,Diet comparison among infected,"50
vs
33",1,-1,Infected diet 50,Infected diet 33,inf33 vs inf50_log2FC,inf33 vs inf50_padj,TRUE,Unplaced scaffold,198.09196373451184,-1.623558184209843,1.8373178626261133,-0.8836566699946303,0.3768815773964738,0.467965588349566,FALSE,1.623558184209843,N.S.,Not significant,FALSE,,,N.S.
Immune,Cellular Immunity,Actin Dynamics & Hemocyte Migration (DOCK GEFs),LOC126316821,dedicator of cytokinesis protein 11-like,dedicator of cytokinesis protein 11-like,protein_coding,NW_026061988.1,ptg000599l,unplaced-scaffold,na,na,Unplaced scaffold,infected_diet83_vs33,Infected: diet 83 vs 33,Diet comparison among infected,"83
vs
33",2,1,Infected diet 83,Infected diet 33,inf83 vs inf33_log2FC,inf83 vs inf33_padj,TRUE,Unplaced scaffold,198.09196373451184,-0.7907200001251705,2.072331686106087,-0.38156054140683143,0.7027873570291758,0.9151707464279648,FALSE,-0.7907200001251705,N.S.,Not significant,FALSE,,,N.S.
Immune,Cellular Immunity,Actin Dynamics & Hemocyte Migration (DOCK GEFs),LOC126316821,dedicator of cytokinesis protein 11-like,dedicator of cytokinesis protein 11-like,protein_coding,NW_026061988.1,ptg000599l,unplaced-scaffold,na,na,Unplaced scaffold,infected_diet83_vs50,Infected: diet 83 vs 50,Diet comparison among infected,"83
vs
50",3,1,Infected diet 83,Infected diet 50,inf83 vs inf50_log2FC,inf83 vs inf50_padj,TRUE,Unplaced scaffold,198.09196373451184,-2.4142781843350134,2.114575531638943,-1.1417318266535412,0.2535655072796123,0.7406342947560963,FALSE,-2.4142781843350134,N.S.,Not significant,FALSE,,,N.S.
Immune,Cellular Immunity,Actin Dynamics & Hemocyte Migration (DOCK GEFs),LOC126316821,dedicator of cytokinesis protein 11-like,dedicator of cytokinesis protein 11-like,protein_coding,NW_026061988.1,ptg000599l,unplaced-scaffold,na,na,Unplaced scaffold,infection_diet33,Diet 33: infected vs control,Within-diet infection response,33,1,1,Infected diet 33,Control diet 33,Diet 33 log2FC,Diet 33 padj,TRUE,Unplaced scaffold,198.09196373451184,1.5239584361195326,1.971725372838976,0.7729060330167943,0.43957799402679143,0.7057611307399487,FALSE,1.5239584361195326,N.S.,Not significant,FALSE,,,N.S.
Immune,Cellular Immunity,Actin Dynamics & Hemocyte Migration (DOCK GEFs),LOC126316821,dedicator of cytokinesis protein 11-like,dedicator of cytokinesis protein 11-like,protein_coding,NW_026061988.1,ptg000599l,unplaced-scaffold,na,na,Unplaced scaffold,infection_diet50,Diet 50: infected vs control,Within-diet infection response,50,2,1,Infected diet 50,Control diet 50,Diet 50 log2FC,Diet 50 padj,TRUE,Unplaced scaffold,198.09196373451184,0.7798006513573607,2.107309730123497,0.3700455800162139,0.7113485291684178,0.940458865496828,FALSE,0.7798006513573607,N.S.,Not significant,FALSE,,,N.S.
Immune,Cellular Immunity,Actin Dynamics & Hemocyte Migration (DOCK GEFs),LOC126316821,dedicator of cytokinesis protein 11-like,dedicator of cytokinesis protein 11-like,protein_coding,NW_026061988.1,ptg000599l,unplaced-scaffold,na,na,Unplaced scaffold,infection_diet83,Diet 83: infected vs control,Within-diet infection response,83,3,1,Infected diet 83,Control diet 83,Diet 83 log2FC,Diet 83 padj,TRUE,Unplaced scaffold,198.09196373451184,0.20537823594805732,2.2321091034720912,0.09201084105995862,0.9266894262119204,0.9962174645400436,FALSE,0.20537823594805732,N.S.,Not significant,FALSE,,,N.S.
Immune,Cellular Immunity,Actin Dynamics & Hemocyte Migration (DOCK GEFs),LOC126316823,dedicator of cytokinesis protein 9-like,dedicator of cytokinesis protein 9-like,protein_coding,NW_026061988.1,ptg000599l,unplaced-scaffold,na,na,Unplaced scaffold,control_diet33_vs50,Control: diet 50 vs 33,Diet comparison among controls,"50
vs
33",1,-1,Control diet 50,Control diet 33,cont33 vs cont50_log2FC,cont33 vs cont50_padj,FALSE,Unplaced scaffold,157.42618795522716,-2.17744318749435,2.272397139466549,-0.958214191382722,0.3379547625826507,0.5343797115012061,FALSE,2.17744318749435,N.S.,Not significant,FALSE,,,N.S.
