source_sheet,umbrella,subcategory,gene_id,description_workbook,description_gff,gene_biotype,seqid,sequence_class,contrast_id,contrast_label,figure_scope,positive_condition,negative_condition,baseMean,log2FoldChange,oriented_log2FC,padj,status,higher_expression_condition,original_status,original_value,show_in_figure
Immune,Cellular Immunity,Actin Dynamics & Hemocyte Migration (DOCK GEFs),LOC126316823,dedicator of cytokinesis protein 9-like,dedicator of cytokinesis protein 9-like,protein_coding,NW_026061988.1,Unplaced scaffold,control_diet83_vs50,Control: diet 83 vs 50,Diet comparison among controls,Control diet 83,Control diet 50,179.2153033753634,-2.6985074115611596,-2.6985074115611596,0.32570933385993395,N.S.,Not significant,N.S.,,FALSE
Immune,Cellular Immunity,Actin Dynamics & Hemocyte Migration (DOCK GEFs),LOC126316823,dedicator of cytokinesis protein 9-like,dedicator of cytokinesis protein 9-like,protein_coding,NW_026061988.1,Unplaced scaffold,infected_diet33_vs50,Infected: diet 50 vs 33,Diet comparison among infected,Infected diet 50,Infected diet 33,179.2153033753634,-2.328480130780717,2.328480130780717,0.34676779855158124,N.S.,Not significant,N.S.,,TRUE
Immune,Cellular Immunity,Actin Dynamics & Hemocyte Migration (DOCK GEFs),LOC126316823,dedicator of cytokinesis protein 9-like,dedicator of cytokinesis protein 9-like,protein_coding,NW_026061988.1,Unplaced scaffold,infected_diet83_vs33,Infected: diet 83 vs 33,Diet comparison among infected,Infected diet 83,Infected diet 33,179.2153033753634,-0.11931109780438716,-0.11931109780438716,0.9864554074768884,N.S.,Not significant,N.S.,,TRUE
Immune,Cellular Immunity,Actin Dynamics & Hemocyte Migration (DOCK GEFs),LOC126316823,dedicator of cytokinesis protein 9-like,dedicator of cytokinesis protein 9-like,protein_coding,NW_026061988.1,Unplaced scaffold,infected_diet83_vs50,Infected: diet 83 vs 50,Diet comparison among infected,Infected diet 83,Infected diet 50,179.2153033753634,-2.447791228585104,-2.447791228585104,0.6457571046805051,N.S.,Not significant,N.S.,,TRUE
Immune,Cellular Immunity,Actin Dynamics & Hemocyte Migration (DOCK GEFs),LOC126316823,dedicator of cytokinesis protein 9-like,dedicator of cytokinesis protein 9-like,protein_coding,NW_026061988.1,Unplaced scaffold,infection_diet33,Diet 33: infected vs control,Within-diet infection response,Infected diet 33,Control diet 33,179.2153033753634,-0.23774448572231763,-0.23774448572231763,0.9623383325949392,N.S.,Not significant,N.S.,,TRUE
Immune,Cellular Immunity,Actin Dynamics & Hemocyte Migration (DOCK GEFs),LOC126316823,dedicator of cytokinesis protein 9-like,dedicator of cytokinesis protein 9-like,protein_coding,NW_026061988.1,Unplaced scaffold,infection_diet50,Diet 50: infected vs control,Within-diet infection response,Infected diet 50,Control diet 50,179.2153033753634,-0.368086112780074,-0.368086112780074,0.951173170158594,N.S.,Not significant,N.S.,,TRUE
Immune,Cellular Immunity,Actin Dynamics & Hemocyte Migration (DOCK GEFs),LOC126316823,dedicator of cytokinesis protein 9-like,dedicator of cytokinesis protein 9-like,protein_coding,NW_026061988.1,Unplaced scaffold,infection_diet83,Diet 83: infected vs control,Within-diet infection response,Infected diet 83,Control diet 83,179.2153033753634,-0.11736992980401846,-0.11736992980401846,1,N.S.,Not significant,N.S.,,TRUE
Immune,Cellular Immunity,Actin Dynamics & Hemocyte Migration (DOCK GEFs),LOC126320437,dedicator of cytokinesis protein 8-like,dedicator of cytokinesis protein 8-like,protein_coding,NW_026062097.1,Unplaced scaffold,control_diet33_vs50,Control: diet 50 vs 33,Diet comparison among controls,Control diet 50,Control diet 33,63.462191698003615,-2.5520125780374623,2.5520125780374623,0.4758031868730695,N.S.,Not significant,N.S.,,FALSE
Immune,Cellular Immunity,Actin Dynamics & Hemocyte Migration (DOCK GEFs),LOC126320437,dedicator of cytokinesis protein 8-like,dedicator of cytokinesis protein 8-like,protein_coding,NW_026062097.1,Unplaced scaffold,control_diet83_vs33,Control: diet 83 vs 33,Diet comparison among controls,Control diet 83,Control diet 33,63.462191698003615,-0.29540678936596454,-0.29540678936596454,0.996951870431623,N.S.,Not significant,N.S.,,FALSE
Immune,Cellular Immunity,Actin Dynamics & Hemocyte Migration (DOCK GEFs),LOC126320437,dedicator of cytokinesis protein 8-like,dedicator of cytokinesis protein 8-like,protein_coding,NW_026062097.1,Unplaced scaffold,control_diet83_vs50,Control: diet 83 vs 50,Diet comparison among controls,Control diet 83,Control diet 50,63.462191698003615,-2.8474193674034267,-2.8474193674034267,0.3115638575224004,N.S.,Not significant,N.S.,,FALSE
