source_sheet,umbrella,figure_scope,x_label,x_order,status,n_genes,percentage,n_targets,p_value,p_label
Protein-Anabolism,Nitrogen & Amino Acid Metabolism,Diet comparison among infected,"50
vs
33",1,N.S.,6,60,10,0.40822958852057395,N.S.D.
Protein-Anabolism,Nitrogen & Amino Acid Metabolism,Diet comparison among infected,"50
vs
33",1,Upregulated,4,40,10,0.40822958852057395,N.S.D.
Protein-Anabolism,Nitrogen & Amino Acid Metabolism,Diet comparison among infected,"83
vs
33",2,N.S.,6,60,10,0.40822958852057395,N.S.D.
Protein-Anabolism,Nitrogen & Amino Acid Metabolism,Diet comparison among infected,"83
vs
33",2,Upregulated,4,40,10,0.40822958852057395,N.S.D.
Protein-Anabolism,Nitrogen & Amino Acid Metabolism,Diet comparison among infected,"83
vs
50",3,N.S.,9,90,10,0.40822958852057395,N.S.D.
Protein-Anabolism,Nitrogen & Amino Acid Metabolism,Diet comparison among infected,"83
vs
50",3,Upregulated,1,10,10,0.40822958852057395,N.S.D.
Protein-Anabolism,Nitrogen & Amino Acid Metabolism,Within-diet infection response,33,1,Downregulated,2,20,10,0.8699065046747663,N.S.D.
Protein-Anabolism,Nitrogen & Amino Acid Metabolism,Within-diet infection response,33,1,N.S.,6,60,10,0.8699065046747663,N.S.D.
Protein-Anabolism,Nitrogen & Amino Acid Metabolism,Within-diet infection response,33,1,Upregulated,2,20,10,0.8699065046747663,N.S.D.
Protein-Anabolism,Nitrogen & Amino Acid Metabolism,Within-diet infection response,50,2,Downregulated,2,20,10,0.8699065046747663,N.S.D.
Protein-Anabolism,Nitrogen & Amino Acid Metabolism,Within-diet infection response,50,2,N.S.,4,40,10,0.8699065046747663,N.S.D.
Protein-Anabolism,Nitrogen & Amino Acid Metabolism,Within-diet infection response,50,2,Upregulated,4,40,10,0.8699065046747663,N.S.D.
Protein-Anabolism,Nitrogen & Amino Acid Metabolism,Within-diet infection response,83,3,Downregulated,3,30,10,0.8699065046747663,N.S.D.
Protein-Anabolism,Nitrogen & Amino Acid Metabolism,Within-diet infection response,83,3,N.S.,5,50,10,0.8699065046747663,N.S.D.
Protein-Anabolism,Nitrogen & Amino Acid Metabolism,Within-diet infection response,83,3,Upregulated,2,20,10,0.8699065046747663,N.S.D.
Protein-Anabolism,Nutrient Sensing & TOR/Insulin Signaling,Diet comparison among infected,"50
vs
33",1,N.S.,10,90.9090909090909,11,1,N.S.D.
Protein-Anabolism,Nutrient Sensing & TOR/Insulin Signaling,Diet comparison among infected,"50
vs
33",1,Upregulated,1,9.090909090909092,11,1,N.S.D.
Protein-Anabolism,Nutrient Sensing & TOR/Insulin Signaling,Diet comparison among infected,"83
vs
33",2,N.S.,11,100,11,1,N.S.D.
Protein-Anabolism,Nutrient Sensing & TOR/Insulin Signaling,Diet comparison among infected,"83
vs
50",3,N.S.,11,100,11,1,N.S.D.
Protein-Anabolism,Nutrient Sensing & TOR/Insulin Signaling,Within-diet infection response,33,1,N.S.,6,54.54545454545455,11,0.5574721263936803,N.S.D.
Protein-Anabolism,Nutrient Sensing & TOR/Insulin Signaling,Within-diet infection response,33,1,Upregulated,5,45.45454545454545,11,0.5574721263936803,N.S.D.
Protein-Anabolism,Nutrient Sensing & TOR/Insulin Signaling,Within-diet infection response,50,2,N.S.,3,27.272727272727273,11,0.5574721263936803,N.S.D.
Protein-Anabolism,Nutrient Sensing & TOR/Insulin Signaling,Within-diet infection response,50,2,Upregulated,8,72.72727272727273,11,0.5574721263936803,N.S.D.
Protein-Anabolism,Nutrient Sensing & TOR/Insulin Signaling,Within-diet infection response,83,3,N.S.,5,45.45454545454545,11,0.5574721263936803,N.S.D.
Protein-Anabolism,Nutrient Sensing & TOR/Insulin Signaling,Within-diet infection response,83,3,Upregulated,6,54.54545454545455,11,0.5574721263936803,N.S.D.
Protein-Anabolism,Protein Synthesis & Translation,Diet comparison among infected,"50
vs
33",1,N.S.,9,100,9,1,N.S.D.
Protein-Anabolism,Protein Synthesis & Translation,Diet comparison among infected,"83
vs
33",2,Downregulated,1,11.11111111111111,9,1,N.S.D.
Protein-Anabolism,Protein Synthesis & Translation,Diet comparison among infected,"83
vs
33",2,N.S.,8,88.88888888888889,9,1,N.S.D.
Protein-Anabolism,Protein Synthesis & Translation,Diet comparison among infected,"83
vs
50",3,N.S.,9,100,9,1,N.S.D.
Protein-Anabolism,Protein Synthesis & Translation,Within-diet infection response,33,1,Downregulated,1,11.11111111111111,9,1,N.S.D.
Protein-Anabolism,Protein Synthesis & Translation,Within-diet infection response,33,1,N.S.,7,77.77777777777777,9,1,N.S.D.
Protein-Anabolism,Protein Synthesis & Translation,Within-diet infection response,33,1,Upregulated,1,11.11111111111111,9,1,N.S.D.
Protein-Anabolism,Protein Synthesis & Translation,Within-diet infection response,50,2,Downregulated,2,22.22222222222222,9,1,N.S.D.
Protein-Anabolism,Protein Synthesis & Translation,Within-diet infection response,50,2,N.S.,6,66.66666666666667,9,1,N.S.D.
Protein-Anabolism,Protein Synthesis & Translation,Within-diet infection response,50,2,Upregulated,1,11.11111111111111,9,1,N.S.D.
Protein-Anabolism,Protein Synthesis & Translation,Within-diet infection response,83,3,Downregulated,2,22.22222222222222,9,1,N.S.D.
Protein-Anabolism,Protein Synthesis & Translation,Within-diet infection response,83,3,N.S.,6,66.66666666666667,9,1,N.S.D.
Protein-Anabolism,Protein Synthesis & Translation,Within-diet infection response,83,3,Upregulated,1,11.11111111111111,9,1,N.S.D.
Protein-Anabolism,Storage Hexamerins & Reserves,Diet comparison among infected,"50
vs
33",1,N.S.,4,80,5,1,N.S.D.
Protein-Anabolism,Storage Hexamerins & Reserves,Diet comparison among infected,"50
vs
33",1,Upregulated,1,20,5,1,N.S.D.
Protein-Anabolism,Storage Hexamerins & Reserves,Diet comparison among infected,"83
vs
33",2,N.S.,5,100,5,1,N.S.D.
Protein-Anabolism,Storage Hexamerins & Reserves,Diet comparison among infected,"83
vs
50",3,N.S.,5,100,5,1,N.S.D.
Protein-Anabolism,Storage Hexamerins & Reserves,Within-diet infection response,33,1,Downregulated,1,20,5,0.7293635318234089,N.S.D.
Protein-Anabolism,Storage Hexamerins & Reserves,Within-diet infection response,33,1,N.S.,4,80,5,0.7293635318234089,N.S.D.
Protein-Anabolism,Storage Hexamerins & Reserves,Within-diet infection response,50,2,Downregulated,2,40,5,0.7293635318234089,N.S.D.
Protein-Anabolism,Storage Hexamerins & Reserves,Within-diet infection response,50,2,N.S.,3,60,5,0.7293635318234089,N.S.D.
Protein-Anabolism,Storage Hexamerins & Reserves,Within-diet infection response,83,3,N.S.,5,100,5,0.7293635318234089,N.S.D.
