"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","set","database","ontology","neg_log10_padj","term_label","set_label"
"GO:1903825","GO:1903825","15/541","61/5278",0.245901639344262,2.39901821156935,3.713798652693,0.00095914395211246,0.0306534577348594,0.0306534577348594,"LOC126278890/LOC126337983/LOC126285413/LOC126324835/LOC126268194/LOC126363354/LOC126336682/LOC126354788/LOC126354562/LOC126353931/LOC126356065/LOC126355940/LOC126355939/LOC126298679/LOC126272718",15,"All infection DEGs","GO",NA,1.51352052961307,"GO:1903825 [GO:1903825]","All infection DEGs"
"GO:1905039","carboxylic acid transmembrane transport","15/541","61/5278",0.245901639344262,2.39901821156935,3.713798652693,0.00095914395211246,0.0306534577348594,0.0306534577348594,"LOC126278890/LOC126337983/LOC126285413/LOC126324835/LOC126268194/LOC126363354/LOC126336682/LOC126354788/LOC126354562/LOC126353931/LOC126356065/LOC126355940/LOC126355939/LOC126298679/LOC126272718",15,"All infection DEGs","GO","Biological process",1.51352052961307,"carboxylic acid transmembrane transport [GO:1905039]","All infection DEGs"
"GO:0006952","defense response","29/541","156/5278",0.185897435897436,1.81361675908811,3.48580336737639,0.000978974716761287,0.0309712001302662,0.0309712001302662,"LOC126278673/LOC126272253/LOC126272361/LOC126267343/LOC126271975/LOC126293178/LOC126298648/LOC126267038/LOC126282035/LOC126269416/LOC126336373/LOC126268068/LOC126352738/LOC126267163/LOC126267876/LOC126282030/LOC126334929/LOC126322960/LOC126267216/LOC126272362/LOC126299506/LOC126285462/LOC126267652/LOC126293181/LOC126297857/LOC126334779/LOC126365918/LOC126267215/LOC126335036",29,"All infection DEGs","GO","Biological process",1.5090419654584,"defense response [GO:0006952]","All infection DEGs"
"GO:0009063","amino acid catabolic process","8/541","22/5278",0.363636363636364,3.54763905226012,4.04633696876439,0.00100488658810588,0.0311614336034416,0.0311614336034416,"LOC126267535/LOC126293404/LOC126336714/LOC126267350/LOC126266748/LOC126282517/LOC126272037/LOC126334613",8,"All infection DEGs","GO","Biological process",1.50638257051995,"amino acid catabolic process [GO:0009063]","All infection DEGs"
"GO:1901606","alpha-amino acid catabolic process","8/541","22/5278",0.363636363636364,3.54763905226012,4.04633696876439,0.00100488658810588,0.0311614336034416,0.0311614336034416,"LOC126267535/LOC126293404/LOC126336714/LOC126267350/LOC126266748/LOC126282517/LOC126272037/LOC126334613",8,"All infection DEGs","GO","Biological process",1.50638257051995,"alpha-amino acid catabolic process [GO:1901606]","All infection DEGs"
"GO:0043410","positive regulation of MAPK cascade","17/541","74/5278",0.22972972972973,2.24124494179947,3.63366758691064,0.00103325027514744,0.0317268613898213,0.0317268613898213,"LOC126295087/LOC126295191/LOC126272858/LOC126295040/LOC126295133/LOC126282035/LOC126294945/LOC126278128/LOC126336858/LOC126281663/LOC126294949/LOC126281178/LOC126292145/LOC126354602/LOC126295425/LOC126294955/LOC126291991",17,"All infection DEGs","GO","Biological process",1.49857288877262,"positive regulation of MAPK cascade [GO:0043410]","All infection DEGs"
"GO:0098542","defense response to other organism","21/541","101/5278",0.207920792079208,2.0284767848319,3.52660309857267,0.00112625192028351,0.0342468059643489,0.0342468059643489,"LOC126278673/LOC126272253/LOC126272361/LOC126267343/LOC126271975/LOC126293178/LOC126298648/LOC126269416/LOC126336373/LOC126352738/LOC126267163/LOC126267876/LOC126282030/LOC126334929/LOC126322960/LOC126272362/LOC126285462/LOC126293181/LOC126297857/LOC126334779/LOC126335036",21,"All infection DEGs","GO","Biological process",1.46537992685018,"defense response to other organism [GO:0098542]","All infection DEGs"
"GO:0016042","lipid catabolic process","13/541","50/5278",0.26,2.53656192236599,3.68899245264421,0.00118909779182307,0.0351344743772627,0.0351344743772627,"LOC126335352/LOC126353919/LOC126272746/LOC126295101/LOC126336244/LOC126267953/LOC126270657/LOC126280991/LOC126336251/LOC126355485/LOC126278148/LOC126278149/LOC126365747",13,"All infection DEGs","GO","Biological process",1.45426653925959,"lipid catabolic process [GO:0016042]","All infection DEGs"
"GO:0031012","extracellular matrix","13/541","50/5278",0.26,2.53656192236599,3.68899245264421,0.00118909779182307,0.0351344743772627,0.0351344743772627,"LOC126284577/LOC126272081/LOC126299206/LOC126272090/LOC126336597/LOC126284491/LOC126323429/LOC126284086/LOC126271928/LOC126336602/LOC126298861/LOC126284250/LOC126267391",13,"All infection DEGs","GO","Cellular component",1.45426653925959,"extracellular matrix [GO:0031012]","All infection DEGs"
"GO:0045879","negative regulation of smoothened signaling pathway","13/541","50/5278",0.26,2.53656192236599,3.68899245264421,0.00118909779182307,0.0351344743772627,0.0351344743772627,"LOC126295087/LOC126295191/LOC126267315/LOC126295040/LOC126295133/LOC126294945/LOC126278128/LOC126281663/LOC126294949/LOC126292145/LOC126295425/LOC126294955/LOC126291991",13,"All infection DEGs","GO","Biological process",1.45426653925959,"negative regulation of smoothened signaling pathway [GO:0045879]","All infection DEGs"
"GO:0052547","regulation of peptidase activity","10/541","33/5278",0.303030303030303,2.95636587688344,3.80955975549701,0.00122893236770102,0.0359721137910242,0.0359721137910242,"LOC126278220/LOC126267226/LOC126335547/LOC126326589/LOC126277880/LOC126281178/LOC126282193/LOC126335545/LOC126335544/LOC126354914",10,"All infection DEGs","GO","Biological process",1.4440340414474,"regulation of peptidase activity [GO:0052547]","All infection DEGs"
"GO:0048565","digestive tract development","16/541","69/5278",0.231884057971014,2.26226258404993,3.56646168743597,0.00129599219473167,0.0367577474027994,0.0367577474027994,"LOC126271949/LOC126267038/LOC126267869/LOC126282035/LOC126281165/LOC126266672/LOC126272090/LOC126293357/LOC126354642/LOC126356154/LOC126279690/LOC126281527/LOC126278442/LOC126299150/LOC126356271/LOC126320178",16,"All infection DEGs","GO","Biological process",1.43465111101034,"digestive tract development [GO:0048565]","All infection DEGs"
"GO:0055123","digestive system development","16/541","69/5278",0.231884057971014,2.26226258404993,3.56646168743597,0.00129599219473167,0.0367577474027994,0.0367577474027994,"LOC126271949/LOC126267038/LOC126267869/LOC126282035/LOC126281165/LOC126266672/LOC126272090/LOC126293357/LOC126354642/LOC126356154/LOC126279690/LOC126281527/LOC126278442/LOC126299150/LOC126356271/LOC126320178",16,"All infection DEGs","GO","Biological process",1.43465111101034,"digestive system development [GO:0055123]","All infection DEGs"
"GO:0016746","acyltransferase activity","18/541","82/5278",0.219512195121951,2.14156259862044,3.52056667475507,0.00130558953870554,0.0367577474027994,0.0367577474027994,"LOC126291913/LOC126335154/LOC126298530/LOC126295101/LOC126284570/LOC126356100/LOC126336244/LOC126278061/LOC126281861/LOC126297581/LOC126347783/LOC126349195/LOC126347864/LOC126334526/LOC126298001/LOC126356585/LOC126298779/LOC126284002",18,"All infection DEGs","GO","Molecular function",1.43465111101034,"acyltransferase activity [GO:0016746]","All infection DEGs"
"GO:0030162","regulation of proteolysis","24/541","123/5278",0.195121951219512,1.90361119877373,3.42657555900924,0.00131966883148131,0.0367577474027994,0.0367577474027994,"LOC126295087/LOC126295191/LOC126272253/LOC126295040/LOC126278220/LOC126295133/LOC126267226/LOC126294945/LOC126335547/LOC126278128/LOC126326589/LOC126277880/LOC126297745/LOC126281663/LOC126294949/LOC126281178/LOC126292145/LOC126282193/LOC126335545/LOC126335544/LOC126295425/LOC126354914/LOC126294955/LOC126291991",24,"All infection DEGs","GO","Biological process",1.43465111101034,"regulation of proteolysis [GO:0030162]","All infection DEGs"
"GO:0051186","GO:0051186","23/541","116/5278",0.198275862068966,1.93438077634011,3.43862151844285,0.00131986262583559,0.0367577474027994,0.0367577474027994,"LOC126267222/LOC126336316/LOC126355885/LOC126284662/LOC126365911/LOC126339036/LOC126281861/LOC126297581/LOC126347783/LOC126334891/LOC126278447/LOC126323251/LOC126336724/LOC126282517/LOC126347864/LOC126357156/LOC126266959/LOC126365957/LOC126297494/LOC126325353/LOC126283383/LOC126282346/LOC126354620",23,"All infection DEGs","GO",NA,1.43465111101034,"GO:0051186 [GO:0051186]","All infection DEGs"
"GO:0006023","aminoglycan biosynthetic process","7/541","18/5278",0.388888888888889,3.79400287533374,4.01246000454088,0.00132618948164634,0.0367577474027994,0.0367577474027994,"LOC126271949/LOC126266657/LOC126299078/LOC126284041/LOC126354720/LOC126336345/LOC126281994",7,"All infection DEGs","GO","Biological process",1.43465111101034,"aminoglycan biosynthetic process [GO:0006023]","All infection DEGs"
"GO:0016798","hydrolase activity, acting on glycosyl bonds","11/541","39/5278",0.282051282051282,2.7516943930992,3.71028210258551,0.00136807266693477,0.0369571616393149,0.0369571616393149,"LOC126272361/LOC126271975/LOC126336373/LOC126278279/LOC126267876/LOC126346580/LOC126346606/LOC126322960/LOC126272362/LOC126354818/LOC126346622",11,"All infection DEGs","GO","Molecular function",1.43230139058283,"hydrolase activity, acting on glycosyl bonds [GO:0016798]","All infection DEGs"
"GO:0015849","organic acid transport","15/541","63/5278",0.238095238095238,2.32285890326556,3.56941570563349,0.00136878376441907,0.0369571616393149,0.0369571616393149,"LOC126278890/LOC126337983/LOC126285413/LOC126324835/LOC126268194/LOC126363354/LOC126336682/LOC126354788/LOC126354562/LOC126353931/LOC126356065/LOC126355940/LOC126355939/LOC126298679/LOC126272718",15,"All infection DEGs","GO","Biological process",1.43230139058283,"organic acid transport [GO:0015849]","All infection DEGs"
"GO:0046942","carboxylic acid transport","15/541","63/5278",0.238095238095238,2.32285890326556,3.56941570563349,0.00136878376441907,0.0369571616393149,0.0369571616393149,"LOC126278890/LOC126337983/LOC126285413/LOC126324835/LOC126268194/LOC126363354/LOC126336682/LOC126354788/LOC126354562/LOC126353931/LOC126356065/LOC126355940/LOC126355939/LOC126298679/LOC126272718",15,"All infection DEGs","GO","Biological process",1.43230139058283,"carboxylic acid transport [GO:0046942]","All infection DEGs"
"GO:0006631","fatty acid metabolic process","16/541","70/5278",0.228571428571429,2.22994454713494,3.50057632239964,0.00152487197930358,0.0408196499075113,0.0408196499075113,"LOC126335352/LOC126298530/LOC126278002/LOC126295101/LOC126336244/LOC126339036/LOC126281861/LOC126347783/LOC126267953/LOC126347864/LOC126336251/LOC126298001/LOC126355485/LOC126298220/LOC126284002/LOC126356204",16,"All infection DEGs","GO","Biological process",1.38913072435998,"fatty acid metabolic process [GO:0006631]","All infection DEGs"
"GO:0046822","regulation of nucleocytoplasmic transport","13/541","52/5278",0.25,2.43900184842884,3.52386131665433,0.00175673702371245,0.0459775591035302,0.0459775591035302,"LOC126295087/LOC126295191/LOC126266642/LOC126295040/LOC126295133/LOC126294945/LOC126278128/LOC126281663/LOC126294949/LOC126292145/LOC126295425/LOC126294955/LOC126291991",13,"All infection DEGs","GO","Biological process",1.33745408865626,"regulation of nucleocytoplasmic transport [GO:0046822]","All infection DEGs"
"GO:0046148","pigment biosynthetic process","12/541","46/5278",0.260869565217391,2.54504540705618,3.55653250921532,0.00176676620155293,0.0459775591035302,0.0459775591035302,"LOC126267222/LOC126282005/LOC126278180/LOC126356039/LOC126297581/LOC126334891/LOC126282517/LOC126266959/LOC126365914/LOC126284821/LOC126283383/LOC126356204",12,"All infection DEGs","GO","Biological process",1.33745408865626,"pigment biosynthetic process [GO:0046148]","All infection DEGs"
"GO:0032386","regulation of intracellular transport","16/541","71/5278",0.225352112676056,2.19853687745698,3.43579524309823,0.00178680844830413,0.0459775591035302,0.0459775591035302,"LOC126295087/LOC126295191/LOC126266642/LOC126295040/LOC126295133/LOC126294945/LOC126297692/LOC126278128/LOC126281663/LOC126294949/LOC126292145/LOC126295425/LOC126273842/LOC126294955/LOC126291991/LOC126272997",16,"All infection DEGs","GO","Biological process",1.33745408865626,"regulation of intracellular transport [GO:0032386]","All infection DEGs"
"GO:0008374","O-acyltransferase activity","5/541","10/5278",0.5,4.87800369685767,4.14787655516724,0.00180563211038768,0.0459775591035302,0.0459775591035302,"LOC126335154/LOC126295101/LOC126356100/LOC126356585/LOC126298779",5,"All infection DEGs","GO","Molecular function",1.33745408865626,"O-acyltransferase activity [GO:0008374]","All infection DEGs"
"GO:0009069","GO:0009069","5/541","10/5278",0.5,4.87800369685767,4.14787655516724,0.00180563211038768,0.0459775591035302,0.0459775591035302,"LOC126293404/LOC126293368/LOC126267350/LOC126334613/LOC126325353",5,"All infection DEGs","GO",NA,1.33745408865626,"GO:0009069 [GO:0009069]","All infection DEGs"
"GO:0016620","oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor","5/541","10/5278",0.5,4.87800369685767,4.14787655516724,0.00180563211038768,0.0459775591035302,0.0459775591035302,"LOC126281446/LOC126276148/LOC126284662/LOC126335256/LOC126354620",5,"All infection DEGs","GO","Molecular function",1.33745408865626,"oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or
NADP as acceptor [GO:0016620]","All infection DEGs"
"GO:0006955","immune response","23/541","119/5278",0.19327731092437,1.88561487441557,3.30199268024397,0.00188402081027694,0.0470048215311414,0.0470048215311414,"LOC126272253/LOC126267343/LOC126298648/LOC126293269/LOC126267038/LOC126267869/LOC126282035/LOC126284030/LOC126293373/LOC126266672/LOC126268068/LOC126352738/LOC126267163/LOC126282030/LOC126334929/LOC126281662/LOC126267216/LOC126299506/LOC126285462/LOC126267652/LOC126334779/LOC126365918/LOC126267215",23,"All infection DEGs","GO","Biological process",1.32785759191597,"immune response [GO:0006955]","All infection DEGs"
"GO:0009880","embryonic pattern specification","32/541","185/5278",0.172972972972973,1.68752560323725,3.21683206553634,0.00191459255577866,0.0470048215311414,0.0470048215311414,"LOC126295087/LOC126295191/LOC126272253/LOC126267315/LOC126295040/LOC126295133/LOC126298648/LOC126267038/LOC126267869/LOC126266657/LOC126294945/LOC126336752/LOC126293373/LOC126273293/LOC126355051/LOC126266672/LOC126278128/LOC126324835/LOC126281663/LOC126294949/LOC126292145/LOC126354218/LOC126284041/LOC126354720/LOC126266959/LOC126295425/LOC126278442/LOC126278176/LOC126356271/LOC126273334/LOC126294955/LOC126291991",32,"All infection DEGs","GO","Biological process",1.32785759191597,"embryonic pattern specification [GO:0009880]","All infection DEGs"
"GO:0016747","acyltransferase activity, transferring groups other than amino-acyl groups","17/541","78/5278",0.217948717948718,2.12630930375847,3.38644314300798,0.0019149520443285,0.0470048215311414,0.0470048215311414,"LOC126291913/LOC126335154/LOC126298530/LOC126295101/LOC126356100/LOC126336244/LOC126278061/LOC126281861/LOC126297581/LOC126347783/LOC126349195/LOC126347864/LOC126334526/LOC126298001/LOC126356585/LOC126298779/LOC126284002",17,"All infection DEGs","GO","Molecular function",1.32785759191597,"acyltransferase activity, transferring groups other than amino-acyl groups
[GO:0016747]","All infection DEGs"
"GO:0016830","carbon-carbon lyase activity","7/541","19/5278",0.368421052631579,3.59431851347407,3.82815044626138,0.00191677108490295,0.0470048215311414,0.0470048215311414,"LOC126335352/LOC126353933/LOC126268126/LOC126354995/LOC126271955/LOC126334613/LOC126335036",7,"All infection DEGs","GO","Molecular function",1.32785759191597,"carbon-carbon lyase activity [GO:0016830]","All infection DEGs"
"GO:0005319","lipid transporter activity","8/541","24/5278",0.333333333333333,3.25200246457178,3.73654257764704,0.00192101441762008,0.0470048215311414,0.0470048215311414,"LOC126277871/LOC126278946/LOC126299332/LOC126356304/LOC126320757/LOC126278191/LOC126299550/LOC126273067",8,"All infection DEGs","GO","Molecular function",1.32785759191597,"lipid transporter activity [GO:0005319]","All infection DEGs"
"GO:0009790","embryo development","58/541","392/5278",0.147959183673469,1.44349088988645,3.08383755180317,0.00207073004714439,0.0502753992841568,0.0502753992841567,"LOC126295087/LOC126295191/LOC126272253/LOC126281949/LOC126267315/LOC126272289/LOC126295040/LOC126334907/LOC126295133/LOC126365909/LOC126298648/LOC126271949/LOC126293269/LOC126267038/LOC126267869/LOC126266657/LOC126282035/LOC126281165/LOC126294945/LOC126336752/LOC126284310/LOC126293373/LOC126267997/LOC126273293/LOC126355051/LOC126266672/LOC126334614/LOC126299078/LOC126278128/LOC126324835/LOC126335350/LOC126283987/LOC126293357/LOC126281663/LOC126294949/LOC126292145/LOC126354642/LOC126356154/LOC126365941/LOC126354992/LOC126354218/LOC126284041/LOC126354720/LOC126266959/LOC126281527/LOC126295425/LOC126278442/LOC126279072/LOC126299150/LOC126278176/LOC126305900/LOC126356271/LOC126272743/LOC126273334/LOC126294955/LOC126291991/LOC126320178/LOC126281598",58,"All infection DEGs","GO","Biological process",1.29864447157722,"embryo development [GO:0009790]","All infection DEGs"
"GO:0003333","amino acid transmembrane transport","11/541","41/5278",0.268292682926829,2.61746539831387,3.51338811195898,0.00213365371269276,0.0514046417550287,0.0514046417550287,"LOC126278890/LOC126337983/LOC126268194/LOC126363354/LOC126354788/LOC126353931/LOC126356065/LOC126355940/LOC126355939/LOC126298679/LOC126272718",11,"All infection DEGs","GO","Biological process",1.28899766315303,"amino acid transmembrane transport [GO:0003333]","All infection DEGs"
"GO:0015318","GO:0015318","36/541","217/5278",0.165898617511521,1.61850813904955,3.14410907781795,0.00218390379496599,0.0522136388231563,0.0522136388231563,"LOC126354186/LOC126279309/LOC126272139/LOC126278890/LOC126324336/LOC126285413/LOC126277871/LOC126278946/LOC126272767/LOC126268194/LOC126358740/LOC126363354/LOC126356304/LOC126336682/LOC126282259/LOC126354788/LOC126356316/LOC126355303/LOC126366011/LOC126278191/LOC126334943/LOC126354562/LOC126335539/LOC126299550/LOC126353931/LOC126365875/LOC126297555/LOC126267806/LOC126356065/LOC126355940/LOC126269352/LOC126355939/LOC126336038/LOC126292020/LOC126298679/LOC126272718",36,"All infection DEGs","GO",NA,1.28221603929744,"GO:0015318 [GO:0015318]","All infection DEGs"
"GO:0052548","regulation of endopeptidase activity","9/541","30/5278",0.3,2.9268022181146,3.57636090754531,0.00232152840646443,0.0550835376442924,0.0550835376442924,"LOC126267226/LOC126335547/LOC126326589/LOC126277880/LOC126281178/LOC126282193/LOC126335545/LOC126335544/LOC126354914",9,"All infection DEGs","GO","Biological process",1.25897817571253,"regulation of endopeptidase activity [GO:0052548]","All infection DEGs"
"GO:0042386","hemocyte differentiation","6/541","15/5278",0.4,3.90240295748614,3.80388290621049,0.00251232459328479,0.0591624107230675,0.0591624107230675,"LOC126293269/LOC126267038/LOC126282035/LOC126266832/LOC126335350/LOC126278442",6,"All infection DEGs","GO","Biological process",1.2279541378801,"hemocyte differentiation [GO:0042386]","All infection DEGs"
"GO:0043065","positive regulation of apoptotic process","17/541","80/5278",0.2125,2.07315157116451,3.26834887865077,0.00255206810881155,0.0596498307223714,0.0596498307223714,"LOC126295087/LOC126295191/LOC126295040/LOC126295133/LOC126267226/LOC126294945/LOC126278128/LOC126326589/LOC126277880/LOC126281663/LOC126294949/LOC126281178/LOC126292145/LOC126354602/LOC126295425/LOC126294955/LOC126291991",17,"All infection DEGs","GO","Biological process",1.22439078445708,"positive regulation of apoptotic process [GO:0043065]","All infection DEGs"
"GO:1901071","GO:1901071","8/541","25/5278",0.32,3.12192236598891,3.59365417493365,0.00257605164977434,0.0597643982747648,0.0597643982747648,"LOC126271949/LOC126299078/LOC126278279/LOC126346580/LOC126346606/LOC126354720/LOC126336345/LOC126346622",8,"All infection DEGs","GO",NA,1.22355744873999,"GO:1901071 [GO:1901071]","All infection DEGs"
"GO:0009108","GO:0009108","12/541","48/5278",0.25,2.43900184842884,3.38432150296082,0.00261484689004589,0.0597944811535923,0.0597944811535922,"LOC126267222/LOC126336316/LOC126355885/LOC126365911/LOC126281861/LOC126347783/LOC126278447/LOC126347864/LOC126357156/LOC126266959/LOC126365957/LOC126282346",12,"All infection DEGs","GO",NA,1.22333889820468,"GO:0009108 [GO:0009108]","All infection DEGs"
"GO:0006865","amino acid transport","11/541","42/5278",0.261904761904762,2.55514479359211,3.41929163871057,0.0026297587499905,0.0597944811535923,0.0597944811535922,"LOC126278890/LOC126337983/LOC126268194/LOC126363354/LOC126354788/LOC126353931/LOC126356065/LOC126355940/LOC126355939/LOC126298679/LOC126272718",11,"All infection DEGs","GO","Biological process",1.22333889820468,"amino acid transport [GO:0006865]","All infection DEGs"
"GO:0048066","developmental pigmentation","15/541","67/5278",0.223880597014925,2.18418075978702,3.29636544252386,0.00263462273282111,0.0597944811535923,0.0597944811535922,"LOC126282005/LOC126278180/LOC126271949/LOC126336752/LOC126356039/LOC126365745/LOC126282517/LOC126266959/LOC126354995/LOC126278442/LOC126365914/LOC126271955/LOC126284821/LOC126284584/LOC126356204",15,"All infection DEGs","GO","Biological process",1.22333889820468,"developmental pigmentation [GO:0048066]","All infection DEGs"
"GO:0009986","cell surface","9/541","31/5278",0.290322580645161,2.83238924333671,3.45766995157491,0.00298031580238659,0.0659116422511814,0.0659116422511814,"LOC126282112/LOC126344570/LOC126336752/LOC126266832/LOC126336041/LOC126336931/LOC126335605/LOC126345497/LOC126331446",9,"All infection DEGs","GO","Cellular component",1.18103786736543,"cell surface [GO:0009986]","All infection DEGs"
"GO:0015248","GO:0015248","5/541","11/5278",0.454545454545455,4.43454881532516,3.85322938930572,0.00303353939670211,0.0659116422511814,0.0659116422511814,"LOC126277871/LOC126278946/LOC126356304/LOC126278191/LOC126299550",5,"All infection DEGs","GO",NA,1.18103786736543,"GO:0015248 [GO:0015248]","All infection DEGs"
"GO:0017127","GO:0017127","5/541","11/5278",0.454545454545455,4.43454881532516,3.85322938930572,0.00303353939670211,0.0659116422511814,0.0659116422511814,"LOC126277871/LOC126278946/LOC126356304/LOC126278191/LOC126299550",5,"All infection DEGs","GO",NA,1.18103786736543,"GO:0017127 [GO:0017127]","All infection DEGs"
"GO:0030301","cholesterol transport","5/541","11/5278",0.454545454545455,4.43454881532516,3.85322938930572,0.00303353939670211,0.0659116422511814,0.0659116422511814,"LOC126277871/LOC126278946/LOC126356304/LOC126278191/LOC126299550",5,"All infection DEGs","GO","Biological process",1.18103786736543,"cholesterol transport [GO:0030301]","All infection DEGs"
"GO:0034040","ATPase-coupled lipid transmembrane transporter activity","5/541","11/5278",0.454545454545455,4.43454881532516,3.85322938930572,0.00303353939670211,0.0659116422511814,0.0659116422511814,"LOC126277871/LOC126278946/LOC126356304/LOC126278191/LOC126299550",5,"All infection DEGs","GO","Molecular function",1.18103786736543,"ATPase-coupled lipid transmembrane transporter activity [GO:0034040]","All infection DEGs"
"GO:0034041","ABC-type sterol transporter activity","5/541","11/5278",0.454545454545455,4.43454881532516,3.85322938930572,0.00303353939670211,0.0659116422511814,0.0659116422511814,"LOC126277871/LOC126278946/LOC126356304/LOC126278191/LOC126299550",5,"All infection DEGs","GO","Molecular function",1.18103786736543,"ABC-type sterol transporter activity [GO:0034041]","All infection DEGs"
"GO:0006520","amino acid metabolic process","19/541","95/5278",0.2,1.95120147874307,3.16143460142663,0.00305146491903618,0.0659116422511814,0.0659116422511814,"LOC126267535/LOC126267222/LOC126276148/LOC126293404/LOC126293368/LOC126336714/LOC126267350/LOC126335256/LOC126266748/LOC126282517/LOC126299043/LOC126272037/LOC126354995/LOC126271955/LOC126281245/LOC126334613/LOC126325353/LOC126356204/LOC126281672",19,"All infection DEGs","GO","Biological process",1.18103786736543,"amino acid metabolic process [GO:0006520]","All infection DEGs"
"GO:0006066","alcohol metabolic process","10/541","37/5278",0.27027027027027,2.6367587550582,3.37612829795496,0.00317478840710678,0.0681057348702633,0.0681057348702633,"LOC126292259/LOC126333165/LOC126354225/LOC126335154/LOC126299253/LOC126339036/LOC126266959/LOC126281954/LOC126305900/LOC126320178",10,"All infection DEGs","GO","Biological process",1.16681631660932,"alcohol metabolic process [GO:0006066]","All infection DEGs"
"GO:0046983","protein dimerization activity","30/541","176/5278",0.170454545454545,1.66295580574693,3.02281224131091,0.0032974089366906,0.0702549985694895,0.0702549985694895,"LOC126295087/LOC126295191/LOC126295040/LOC126295133/LOC126298648/LOC126273192/LOC126267869/LOC126293672/LOC126294945/LOC126293373/LOC126266672/LOC126278128/LOC126298660/LOC126336858/LOC126334657/LOC126278032/LOC126267163/LOC126281663/LOC126294949/LOC126292145/LOC126354642/LOC126356154/LOC126362079/LOC126295425/LOC126292020/LOC126278442/LOC126271991/LOC126295211/LOC126294955/LOC126291991",30,"All infection DEGs","GO","Molecular function",1.15332277072654,"protein dimerization activity [GO:0046983]","All infection DEGs"
"GO:0015918","sterol transport","6/541","16/5278",0.375,3.65850277264325,3.59883697901184,0.00367627767634512,0.07548822824821,0.07548822824821,"LOC126277871/LOC126278946/LOC126299332/LOC126356304/LOC126278191/LOC126299550",6,"All infection DEGs","GO","Biological process",1.12212076764819,"sterol transport [GO:0015918]","All infection DEGs"
"GO:0016903","oxidoreductase activity, acting on the aldehyde or oxo group of donors","6/541","16/5278",0.375,3.65850277264325,3.59883697901184,0.00367627767634512,0.07548822824821,0.07548822824821,"LOC126281446/LOC126276148/LOC126284662/LOC126335256/LOC126297871/LOC126354620",6,"All infection DEGs","GO","Molecular function",1.12212076764819,"oxidoreductase activity, acting on the aldehyde or oxo group of donors
[GO:0016903]","All infection DEGs"
"GO:1901568","fatty acid derivative metabolic process","6/541","16/5278",0.375,3.65850277264325,3.59883697901184,0.00367627767634512,0.07548822824821,0.07548822824821,"LOC126299549/LOC126284662/LOC126281861/LOC126347783/LOC126347864/LOC126354620",6,"All infection DEGs","GO","Biological process",1.12212076764819,"fatty acid derivative metabolic process [GO:1901568]","All infection DEGs"
"GO:0006637","acyl-CoA metabolic process","7/541","21/5278",0.333333333333333,3.25200246457178,3.49421808856724,0.00368764333396428,0.07548822824821,0.07548822824821,"LOC126284662/LOC126339036/LOC126281861/LOC126347783/LOC126282517/LOC126347864/LOC126354620",7,"All infection DEGs","GO","Biological process",1.12212076764819,"acyl-CoA metabolic process [GO:0006637]","All infection DEGs"
"GO:0035383","GO:0035383","7/541","21/5278",0.333333333333333,3.25200246457178,3.49421808856724,0.00368764333396428,0.07548822824821,0.07548822824821,"LOC126284662/LOC126339036/LOC126281861/LOC126347783/LOC126282517/LOC126347864/LOC126354620",7,"All infection DEGs","GO",NA,1.12212076764819,"GO:0035383 [GO:0035383]","All infection DEGs"
"GO:0051233","spindle midzone","7/541","21/5278",0.333333333333333,3.25200246457178,3.49421808856724,0.00368764333396428,0.07548822824821,0.07548822824821,"LOC126334907/LOC126334614/LOC126278341/LOC126336566/LOC126347975/LOC126279072/LOC126272743",7,"All infection DEGs","GO","Cellular component",1.12212076764819,"spindle midzone [GO:0051233]","All infection DEGs"
"GO:0042803","protein homodimerization activity","22/541","118/5278",0.186440677966102,1.81891663272659,3.04015924055091,0.00373834758907105,0.0756425696220751,0.0756425696220751,"LOC126295087/LOC126295191/LOC126295040/LOC126295133/LOC126298648/LOC126273192/LOC126293672/LOC126294945/LOC126293373/LOC126278128/LOC126298660/LOC126334657/LOC126278032/LOC126281663/LOC126294949/LOC126292145/LOC126295425/LOC126292020/LOC126278442/LOC126271991/LOC126294955/LOC126291991",22,"All infection DEGs","GO","Molecular function",1.12123372634032,"protein homodimerization activity [GO:0042803]","All infection DEGs"
"GO:0035966","response to topologically incorrect protein","12/541","50/5278",0.24,2.34144177449168,3.22054614899066,0.00376763756738305,0.0756425696220751,0.0756425696220751,"LOC126295087/LOC126295191/LOC126295040/LOC126295133/LOC126294945/LOC126278128/LOC126281663/LOC126294949/LOC126292145/LOC126295425/LOC126294955/LOC126291991",12,"All infection DEGs","GO","Biological process",1.12123372634032,"response to topologically incorrect protein [GO:0035966]","All infection DEGs"
"GO:0035967","cellular response to topologically incorrect protein","12/541","50/5278",0.24,2.34144177449168,3.22054614899066,0.00376763756738305,0.0756425696220751,0.0756425696220751,"LOC126295087/LOC126295191/LOC126295040/LOC126295133/LOC126294945/LOC126278128/LOC126281663/LOC126294949/LOC126292145/LOC126295425/LOC126294955/LOC126291991",12,"All infection DEGs","GO","Biological process",1.12123372634032,"cellular response to topologically incorrect protein [GO:0035967]","All infection DEGs"
