"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","database","background","foreground_genes_tested","background_genes_tested","original_branch","n_branch_genes","ontology"
"GO:0043232","intracellular membraneless organelle","37/271","54/633",0.685185185185185,1.60045100451005,3.98863295399288,6.19292581827569e-05,0.00426427177772698,0.00426427177772698,"LOC126356182/LOC126336566/LOC126284632/LOC126361620/LOC126267242/LOC126335481/LOC126273149/LOC126284413/LOC126298067/LOC126354268/LOC126272512/LOC126285437/LOC126365911/LOC126284276/LOC126282371/LOC126293382/LOC126298797/LOC126278341/LOC126267997/LOC126282271/LOC126334907/LOC126278346/LOC126281396/LOC126322385/LOC126362079/LOC126334733/LOC126320492/LOC126336809/LOC126266967/LOC126279072/LOC126334614/LOC126347975/LOC126359832/LOC126272743/LOC126272375/LOC126334948/LOC126266746",37,"GO","All fat body DEGs in heatmap",271,633,"Branch 1",918,"Cellular component"
"GO:0005759","mitochondrial matrix","15/271","17/633",0.88235294117647,2.06099413935316,3.83385769665262,0.000120657881485291,0.00726963735948879,0.00726963735948879,"LOC126349195/LOC126299043/LOC126352958/LOC126349792/LOC126298865/LOC126299549/LOC126272512/LOC126281446/LOC126293382/LOC126281396/LOC126334959/LOC126298770/LOC126334733/LOC126336251/LOC126272037",15,"GO","All fat body DEGs in heatmap",271,633,"Branch 1",918,"Cellular component"
"GO:0000775","chromosome, centromeric region","10/271","10/633",1,2.33579335793358,3.68115543443744,0.000187807270293559,0.00905231042814953,0.00905231042814953,"LOC126336566/LOC126284276/LOC126278341/LOC126334907/LOC126278346/LOC126266967/LOC126279072/LOC126347975/LOC126272743/LOC126266746",10,"GO","All fat body DEGs in heatmap",271,633,"Branch 1",918,"Cellular component"
"GO:0051233","spindle midzone","10/271","10/633",1,2.33579335793358,3.68115543443744,0.000187807270293559,0.00905231042814953,0.00905231042814953,"LOC126336566/LOC126267242/LOC126278341/LOC126334907/LOC126278346/LOC126279072/LOC126334614/LOC126347975/LOC126272743/LOC126266746",10,"GO","All fat body DEGs in heatmap",271,633,"Branch 1",918,"Cellular component"
"GO:0005819","spindle","14/271","16/633",0.875,2.04381918819188,3.65621381004463,0.000257185097952277,0.0102764247383125,0.0102764247383125,"LOC126336566/LOC126267242/LOC126284413/LOC126285437/LOC126284276/LOC126282371/LOC126278341/LOC126334907/LOC126278346/LOC126279072/LOC126334614/LOC126347975/LOC126272743/LOC126266746",14,"GO","All fat body DEGs in heatmap",271,633,"Branch 1",918,"Cellular component"
"GO:0098687","chromosomal region","12/271","13/633",0.923076923076923,2.15611694578484,3.64138415095402,0.000262951393718923,0.0102764247383125,0.0102764247383125,"LOC126336566/LOC126354268/LOC126284276/LOC126278341/LOC126282271/LOC126334907/LOC126278346/LOC126266967/LOC126279072/LOC126347975/LOC126272743/LOC126266746",12,"GO","All fat body DEGs in heatmap",271,633,"Branch 1",918,"Cellular component"
"GO:0005856","cytoskeleton","19/271","25/633",0.76,1.77520295202952,3.41918446710016,0.000630022544450019,0.0178629921426417,0.0178629921426417,"LOC126336566/LOC126267242/LOC126273149/LOC126284413/LOC126298067/LOC126285437/LOC126284276/LOC126282371/LOC126278341/LOC126267997/LOC126334907/LOC126278346/LOC126322385/LOC126336809/LOC126279072/LOC126334614/LOC126347975/LOC126272743/LOC126266746",19,"GO","All fat body DEGs in heatmap",271,633,"Branch 1",918,"Cellular component"
"GO:0015630","microtubule cytoskeleton","17/271","22/633",0.772727272727273,1.80493123113049,3.32229668486575,0.000910278475717813,0.0248351448280747,0.0248351448280747,"LOC126336566/LOC126267242/LOC126273149/LOC126284413/LOC126285437/LOC126284276/LOC126282371/LOC126278341/LOC126267997/LOC126334907/LOC126278346/LOC126322385/LOC126279072/LOC126334614/LOC126347975/LOC126272743/LOC126266746",17,"GO","All fat body DEGs in heatmap",271,633,"Branch 1",918,"Cellular component"
"GO:0000776","kinetochore","8/271","8/633",1,2.33579335793358,3.28725325284492,0.00106296745442324,0.027447338198143,0.027447338198143,"LOC126336566/LOC126284276/LOC126278341/LOC126334907/LOC126278346/LOC126266967/LOC126347975/LOC126266746",8,"GO","All fat body DEGs in heatmap",271,633,"Branch 1",918,"Cellular component"
"GO:0005214","structural constituent of chitin-based cuticle","10/271","10/633",1,2.33579335793358,3.68115543443744,0.000187807270293559,0.00905231042814953,0.00905231042814953,"LOC126284491/LOC126284087/LOC126336597/LOC126284577/LOC126284425/LOC126284250/LOC126282270/LOC126336602/LOC126284845/LOC126284086",10,"GO","All fat body DEGs in heatmap",271,633,"Branch 1",918,"Molecular function"
"GO:0042302","structural constituent of cuticle","10/271","10/633",1,2.33579335793358,3.68115543443744,0.000187807270293559,0.00905231042814953,0.00905231042814953,"LOC126284491/LOC126284087/LOC126336597/LOC126284577/LOC126284425/LOC126284250/LOC126282270/LOC126336602/LOC126284845/LOC126284086",10,"GO","All fat body DEGs in heatmap",271,633,"Branch 1",918,"Molecular function"
"GO:0016491","oxidoreductase activity","32/271","47/633",0.680851063829787,1.59032739263563,3.63648630439486,0.000254471153455252,0.0102764247383125,0.0102764247383125,"LOC126354904/LOC126281954/LOC126336714/LOC126299043/LOC126269845/LOC126266657/LOC126267953/LOC126272888/LOC126305900/LOC126266827/LOC126333165/LOC126299150/LOC126297494/LOC126335505/LOC126336866/LOC126281446/LOC126267222/LOC126281672/LOC126297871/LOC126355885/LOC126334959/LOC126354620/LOC126298770/LOC126297511/LOC126335256/LOC126323251/LOC126320178/LOC126353777/LOC126285375/LOC126266828/LOC126277880/LOC126336122",32,"GO","All fat body DEGs in heatmap",271,633,"Branch 1",918,"Molecular function"
"GO:0005198","structural molecule activity","15/271","18/633",0.833333333333333,1.94649446494465,3.52213236031185,0.000443432453316602,0.0146977690792282,0.0146977690792282,"LOC126284491/LOC126284087/LOC126336597/LOC126284577/LOC126284425/LOC126272512/LOC126284250/LOC126293382/LOC126362173/LOC126334733/LOC126282270/LOC126336602/LOC126284845/LOC126266642/LOC126284086",15,"GO","All fat body DEGs in heatmap",271,633,"Branch 1",918,"Molecular function"
"GO:0008010","structural constituent of chitin-based larval cuticle","9/271","9/633",1,2.33579335793358,3.48945127838758,0.0004472967048213,0.0146977690792282,0.0146977690792282,"LOC126284491/LOC126284087/LOC126336597/LOC126284577/LOC126284425/LOC126284250/LOC126336602/LOC126284845/LOC126284086",9,"GO","All fat body DEGs in heatmap",271,633,"Branch 1",918,"Molecular function"
"GO:0009057","macromolecule catabolic process","38/329","44/633",0.863636363636364,1.66164686377452,4.72949363615071,7.64178228448824e-07,0.000543883973259231,0.000543883973259231,"LOC126291884/LOC126295087/LOC126295133/LOC126268068/LOC126267477/LOC126294955/LOC126293188/LOC126365918/LOC126267652/LOC126346622/LOC126298861/LOC126353887/LOC126292145/LOC126346362/LOC126346021/LOC126267061/LOC126346606/LOC126297745/LOC126267216/LOC126281663/LOC126295191/LOC126278279/LOC126294949/LOC126291991/LOC126267478/LOC126267217/LOC126267343/LOC126295040/LOC126294945/LOC126267519/LOC126278128/LOC126295201/LOC126267215/LOC126346580/LOC126356122/LOC126285462/LOC126354672/LOC126295425",38,"GO","All fat body DEGs in heatmap",329,633,"Branch 4",951,"Biological process"
"GO:0050896","response to stimulus","139/329","212/633",0.655660377358491,1.26149853759248,4.85306204091248,7.85333107507522e-07,0.000543883973259231,0.000543883973259231,"LOC126269416/LOC126272253/LOC126355358/LOC126335547/LOC126322572/LOC126293178/LOC126295087/LOC126272997/LOC126266672/LOC126334957/LOC126267409/LOC126272362/LOC126297705/LOC126295133/LOC126334930/LOC126281598/LOC126355933/LOC126272608/LOC126267038/LOC126282030/LOC126272858/LOC126269368/LOC126353933/LOC126335546/LOC126282193/LOC126356271/LOC126354018/LOC126355051/LOC126334818/LOC126268068/LOC126272787/LOC126281483/LOC126294955/LOC126273334/LOC126278673/LOC126336648/LOC126345497/LOC126365747/LOC126278890/LOC126365918/LOC126267652/LOC126282434/LOC126346622/LOC126273010/LOC126284679/LOC126293373/LOC126273024/LOC126299185/LOC126298466/LOC126272767/LOC126267869/LOC126292145/LOC126365909/LOC126335545/LOC126271975/LOC126335544/LOC126269352/LOC126272321/LOC126267061/LOC126354992/LOC126366011/LOC126346606/LOC126273032/LOC126271496/LOC126343175/LOC126298648/LOC126358740/LOC126357744/LOC126324336/LOC126336772/LOC126293326/LOC126299506/LOC126267876/LOC126271955/LOC126267216/LOC126281663/LOC126278953/LOC126282259/LOC126295191/LOC126294949/LOC126298297/LOC126357156/LOC126268164/LOC126356364/LOC126354017/LOC126272310/LOC126272139/LOC126291991/LOC126267217/LOC126335001/LOC126271434/LOC126267163/LOC126272718/LOC126267343/LOC126282112/LOC126365745/LOC126295040/LOC126268138/LOC126294945/LOC126354995/LOC126276001/LOC126278442/LOC126335036/LOC126298058/LOC126336036/LOC126280991/LOC126278128/LOC126268133/LOC126355485/LOC126278382/LOC126281165/LOC126295201/LOC126267215/LOC126346580/LOC126281330/LOC126284041/LOC126293181/LOC126356154/LOC126272746/LOC126335350/LOC126354364/LOC126354358/LOC126273193/LOC126349907/LOC126281662/LOC126293269/LOC126285462/LOC126272361/LOC126267226/LOC126284941/LOC126293557/LOC126293741/LOC126285413/LOC126339265/LOC126278180/LOC126297857/LOC126272884/LOC126293695/LOC126295425",139,"GO","All fat body DEGs in heatmap",329,633,"Branch 4",951,"Biological process"
"GO:0009605","response to external stimulus","62/329","81/633",0.765432098765432,1.47270066419003,4.73564217217298,1.128389986015e-06,0.000543883973259231,0.000543883973259231,"LOC126269416/LOC126272253/LOC126355358/LOC126322572/LOC126293178/LOC126334957/LOC126272362/LOC126334930/LOC126267038/LOC126282030/LOC126282193/LOC126356271/LOC126268068/LOC126272787/LOC126278673/LOC126345497/LOC126365918/LOC126267652/LOC126273010/LOC126273024/LOC126298466/LOC126272767/LOC126365909/LOC126271975/LOC126272321/LOC126267061/LOC126354992/LOC126366011/LOC126273032/LOC126343175/LOC126298648/LOC126267876/LOC126271955/LOC126267216/LOC126356364/LOC126272139/LOC126267217/LOC126267163/LOC126272718/LOC126267343/LOC126365745/LOC126278442/LOC126335036/LOC126298058/LOC126280991/LOC126355485/LOC126267215/LOC126281330/LOC126293181/LOC126356154/LOC126354364/LOC126349907/LOC126281662/LOC126293269/LOC126285462/LOC126272361/LOC126293557/LOC126293741/LOC126278180/LOC126297857/LOC126272884/LOC126293695",62,"GO","All fat body DEGs in heatmap",329,633,"Branch 4",951,"Biological process"
"GO:0080134","regulation of response to stress","27/329","31/633",0.870967741935484,1.67575252475733,4.01042108181108,2.84183805683448e-05,0.00784932585944597,0.00784932585944596,"LOC126335547/LOC126295087/LOC126295133/LOC126267038/LOC126282030/LOC126335546/LOC126294955/LOC126278232/LOC126292145/LOC126335545/LOC126335544/LOC126298648/LOC126281663/LOC126295191/LOC126294949/LOC126291991/LOC126267163/LOC126267343/LOC126295040/LOC126294945/LOC126278128/LOC126295201/LOC126285462/LOC126281178/LOC126267226/LOC126278893/LOC126295425",27,"GO","All fat body DEGs in heatmap",329,633,"Branch 4",951,"Biological process"
"GO:0051049","regulation of transport","29/329","34/633",0.852941176470588,1.6410691936349,3.99439170483869,3.24156330722414e-05,0.00784932585944597,0.00784932585944596,"LOC126295087/LOC126272997/LOC126334957/LOC126297555/LOC126295133/LOC126281204/LOC126294955/LOC126355430/LOC126292145/LOC126354992/LOC126281663/LOC126356321/LOC126295191/LOC126294949/LOC126278032/LOC126291991/LOC126279309/LOC126271991/LOC126295040/LOC126294945/LOC126298058/LOC126278128/LOC126299332/LOC126278382/LOC126295201/LOC126335605/LOC126281662/LOC126291470/LOC126295425",29,"GO","All fat body DEGs in heatmap",329,633,"Branch 4",951,"Biological process"
"GO:0032879","regulation of localization","35/329","43/633",0.813953488372093,1.56605640771895,3.99657188809829,3.53314390722918e-05,0.00784932585944597,0.00784932585944596,"LOC126295087/LOC126272997/LOC126266672/LOC126334957/LOC126297555/LOC126295133/LOC126281204/LOC126294955/LOC126355430/LOC126267869/LOC126292145/LOC126354992/LOC126266959/LOC126281663/LOC126356321/LOC126282259/LOC126295191/LOC126294949/LOC126278032/LOC126291991/LOC126279309/LOC126271991/LOC126365745/LOC126295040/LOC126294945/LOC126298058/LOC126278128/LOC126299332/LOC126278382/LOC126295201/LOC126335605/LOC126281662/LOC126285413/LOC126291470/LOC126295425",35,"GO","All fat body DEGs in heatmap",329,633,"Branch 4",951,"Biological process"
"GO:0051051","negative regulation of transport","18/329","19/633",0.947368421052632,1.82274836026236,3.78511724679479,6.02690226810615e-05,0.00801949763261056,0.00801949763261055,"LOC126295087/LOC126272997/LOC126295133/LOC126294955/LOC126292145/LOC126281663/LOC126356321/LOC126295191/LOC126294949/LOC126291991/LOC126271991/LOC126295040/LOC126294945/LOC126278128/LOC126278382/LOC126295201/LOC126335605/LOC126295425",18,"GO","All fat body DEGs in heatmap",329,633,"Branch 4",951,"Biological process"
"GO:0034220","monoatomic ion transmembrane transport","43/329","56/633",0.767857142857143,1.4773664785063,3.88935622679575,6.10058602757373e-05,0.00801949763261056,0.00801949763261055,"LOC126354582/LOC126266590/LOC126267409/LOC126297555/LOC126355303/LOC126355940/LOC126269368/LOC126355684/LOC126278890/LOC126353927/LOC126278232/LOC126272767/LOC126335539/LOC126336038/LOC126354788/LOC126269352/LOC126298679/LOC126366011/LOC126358740/LOC126299447/LOC126324336/LOC126284897/LOC126267806/LOC126365875/LOC126282259/LOC126268194/LOC126272139/LOC126279309/LOC126336638/LOC126272718/LOC126353931/LOC126356316/LOC126298058/LOC126336688/LOC126355846/LOC126356631/LOC126354186/LOC126356065/LOC126279835/LOC126337983/LOC126285413/LOC126355939/LOC126272884",43,"GO","All fat body DEGs in heatmap",329,633,"Branch 4",951,"Biological process"
"GO:0009056","catabolic process","60/329","84/633",0.714285714285714,1.37429439861051,3.82900995069463,8.21519915036272e-05,0.0080669768451309,0.0080669768451309,"LOC126269625/LOC126291884/LOC126295087/LOC126269996/LOC126272362/LOC126282517/LOC126295133/LOC126334613/LOC126268068/LOC126267477/LOC126294955/LOC126293188/LOC126365747/LOC126365918/LOC126267652/LOC126346622/LOC126298861/LOC126353887/LOC126292145/LOC126346362/LOC126271975/LOC126346021/LOC126267061/LOC126346606/LOC126297745/LOC126295101/LOC126267876/LOC126267216/LOC126281663/LOC126278953/LOC126295191/LOC126353854/LOC126278279/LOC126294949/LOC126272139/LOC126291991/LOC126267478/LOC126267217/LOC126270657/LOC126267343/LOC126295040/LOC126294945/LOC126267519/LOC126354995/LOC126298058/LOC126280991/LOC126278128/LOC126355485/LOC126365957/LOC126266748/LOC126295201/LOC126267215/LOC126346580/LOC126272746/LOC126356122/LOC126285462/LOC126354672/LOC126272361/LOC126293695/LOC126295425",60,"GO","All fat body DEGs in heatmap",329,633,"Branch 4",951,"Biological process"
"GO:0055085","transmembrane transport","55/329","76/633",0.723684210526316,1.39237721964486,3.79055393362664,9.59092002412593e-05,0.00866779397180381,0.00866779397180381,"LOC126354582/LOC126266590/LOC126267409/LOC126297555/LOC126355303/LOC126355940/LOC126269368/LOC126354018/LOC126334955/LOC126356304/LOC126355684/LOC126278946/LOC126278890/LOC126354570/LOC126353927/LOC126278232/LOC126272767/LOC126335539/LOC126336038/LOC126354788/LOC126269352/LOC126298679/LOC126366011/LOC126336375/LOC126358740/LOC126299447/LOC126357744/LOC126324336/LOC126284897/LOC126267806/LOC126365875/LOC126282259/LOC126354017/LOC126268194/LOC126272139/LOC126334835/LOC126279309/LOC126298824/LOC126336638/LOC126272718/LOC126353931/LOC126356316/LOC126298058/LOC126336688/LOC126355846/LOC126356631/LOC126278191/LOC126354186/LOC126356065/LOC126279835/LOC126337983/LOC126285413/LOC126355939/LOC126272884/LOC126278467",55,"GO","All fat body DEGs in heatmap",329,633,"Branch 4",951,"Biological process"
"GO:0098655","monoatomic cation transmembrane transport","19/329","21/633",0.904761904761905,1.74077290490664,3.58871294683688,0.000175229976128631,0.0118201244457267,0.0118201244457267,"LOC126266590/LOC126297555/LOC126355303/LOC126272767/LOC126335539/LOC126336038/LOC126324336/LOC126267806/LOC126365875/LOC126282259/LOC126272139/LOC126279309/LOC126272718/LOC126356316/LOC126298058/LOC126355846/LOC126356631/LOC126354186/LOC126337983",19,"GO","All fat body DEGs in heatmap",329,633,"Branch 4",951,"Biological process"
"GO:0006026","aminoglycan catabolic process","13/329","13/633",1,1.92401215805471,3.49923583606697,0.000179835918261402,0.0118201244457267,0.0118201244457267,"LOC126268068/LOC126365918/LOC126267652/LOC126346622/LOC126267061/LOC126346606/LOC126267216/LOC126278279/LOC126267217/LOC126267343/LOC126267215/LOC126346580/LOC126285462",13,"GO","All fat body DEGs in heatmap",329,633,"Branch 4",951,"Biological process"
"GO:0006810","transport","76/329","113/633",0.672566371681416,1.29402587621379,3.58461732198401,0.000220572392775081,0.0128876603282448,0.0128876603282448,"LOC126298649/LOC126354582/LOC126273067/LOC126336931/LOC126334957/LOC126266590/LOC126267409/LOC126297555/LOC126281598/LOC126355303/LOC126355940/LOC126269368/LOC126354018/LOC126281204/LOC126334955/LOC126356304/LOC126355684/LOC126278946/LOC126278890/LOC126355430/LOC126298727/LOC126354570/LOC126353927/LOC126278232/LOC126272767/LOC126365909/LOC126335539/LOC126336038/LOC126354788/LOC126269352/LOC126276893/LOC126298679/LOC126366011/LOC126336375/LOC126358740/LOC126299447/LOC126357744/LOC126324336/LOC126284897/LOC126267806/LOC126356321/LOC126365875/LOC126282259/LOC126278032/LOC126354017/LOC126268194/LOC126272139/LOC126334835/LOC126279309/LOC126335288/LOC126298824/LOC126295449/LOC126336638/LOC126267163/LOC126272718/LOC126353931/LOC126356316/LOC126284570/LOC126298058/LOC126336688/LOC126299332/LOC126365914/LOC126355846/LOC126356631/LOC126278191/LOC126284041/LOC126357770/LOC126354186/LOC126356065/LOC126279835/LOC126337983/LOC126285413/LOC126355939/LOC126272884/LOC126291470/LOC126278467",76,"GO","All fat body DEGs in heatmap",329,633,"Branch 4",951,"Biological process"
"GO:0042221","response to chemical","61/329","88/633",0.693181818181818,1.33369024592429,3.50676201175016,0.000298183757831627,0.0151477973955122,0.0151477973955121,"LOC126269416/LOC126355358/LOC126295087/LOC126266672/LOC126334957/LOC126267409/LOC126297705/LOC126295133/LOC126334930/LOC126272608/LOC126267038/LOC126282030/LOC126353933/LOC126282193/LOC126354018/LOC126355051/LOC126281483/LOC126294955/LOC126345497/LOC126365747/LOC126284679/LOC126298466/LOC126272767/LOC126267869/LOC126292145/LOC126365909/LOC126272321/LOC126366011/LOC126343175/LOC126298648/LOC126358740/LOC126293326/LOC126281663/LOC126278953/LOC126282259/LOC126295191/LOC126294949/LOC126354017/LOC126272310/LOC126291991/LOC126295040/LOC126294945/LOC126276001/LOC126278442/LOC126336036/LOC126280991/LOC126278128/LOC126268133/LOC126355485/LOC126295201/LOC126281330/LOC126284041/LOC126356154/LOC126272746/LOC126354364/LOC126349907/LOC126281662/LOC126293269/LOC126293557/LOC126285413/LOC126295425",61,"GO","All fat body DEGs in heatmap",329,633,"Branch 4",951,"Biological process"
"GO:0009607","response to biotic stimulus","30/329","38/633",0.789473684210526,1.5189569668853,3.4299229046502,0.000396147864469496,0.0168479356477321,0.0168479356477321,"LOC126269416/LOC126272253/LOC126293178/LOC126272362/LOC126267038/LOC126282030/LOC126268068/LOC126272787/LOC126278673/LOC126365918/LOC126267652/LOC126273010/LOC126273024/LOC126271975/LOC126267061/LOC126273032/LOC126343175/LOC126298648/LOC126267876/LOC126267216/LOC126267217/LOC126267163/LOC126267343/LOC126335036/LOC126267215/LOC126293181/LOC126293269/LOC126285462/LOC126272361/LOC126297857",30,"GO","All fat body DEGs in heatmap",329,633,"Branch 4",951,"Biological process"
"GO:0043207","response to external biotic stimulus","30/329","38/633",0.789473684210526,1.5189569668853,3.4299229046502,0.000396147864469496,0.0168479356477321,0.0168479356477321,"LOC126269416/LOC126272253/LOC126293178/LOC126272362/LOC126267038/LOC126282030/LOC126268068/LOC126272787/LOC126278673/LOC126365918/LOC126267652/LOC126273010/LOC126273024/LOC126271975/LOC126267061/LOC126273032/LOC126343175/LOC126298648/LOC126267876/LOC126267216/LOC126267217/LOC126267163/LOC126267343/LOC126335036/LOC126267215/LOC126293181/LOC126293269/LOC126285462/LOC126272361/LOC126297857",30,"GO","All fat body DEGs in heatmap",329,633,"Branch 4",951,"Biological process"
"GO:0051707","response to other organism","30/329","38/633",0.789473684210526,1.5189569668853,3.4299229046502,0.000396147864469496,0.0168479356477321,0.0168479356477321,"LOC126269416/LOC126272253/LOC126293178/LOC126272362/LOC126267038/LOC126282030/LOC126268068/LOC126272787/LOC126278673/LOC126365918/LOC126267652/LOC126273010/LOC126273024/LOC126271975/LOC126267061/LOC126273032/LOC126343175/LOC126298648/LOC126267876/LOC126267216/LOC126267217/LOC126267163/LOC126267343/LOC126335036/LOC126267215/LOC126293181/LOC126293269/LOC126285462/LOC126272361/LOC126297857",30,"GO","All fat body DEGs in heatmap",329,633,"Branch 4",951,"Biological process"
"GO:0006811","monoatomic ion transport","49/329","69/633",0.710144927536232,1.36632747456059,3.35099810052876,0.000537325466595484,0.0204466480183439,0.0204466480183439,"LOC126354582/LOC126273067/LOC126336931/LOC126266590/LOC126267409/LOC126297555/LOC126355303/LOC126355940/LOC126269368/LOC126334955/LOC126355684/LOC126278890/LOC126353927/LOC126278232/LOC126272767/LOC126335539/LOC126336038/LOC126354788/LOC126269352/LOC126298679/LOC126366011/LOC126336375/LOC126358740/LOC126299447/LOC126324336/LOC126284897/LOC126267806/LOC126365875/LOC126282259/LOC126268194/LOC126272139/LOC126334835/LOC126279309/LOC126336638/LOC126272718/LOC126353931/LOC126356316/LOC126298058/LOC126336688/LOC126355846/LOC126356631/LOC126354186/LOC126356065/LOC126279835/LOC126337983/LOC126285413/LOC126355939/LOC126272884/LOC126278467",49,"GO","All fat body DEGs in heatmap",329,633,"Branch 4",951,"Biological process"
"GO:0006952","defense response","25/329","31/633",0.806451612903226,1.55162270810864,3.27374187554689,0.000718182403159432,0.0236758999420247,0.0236758999420247,"LOC126269416/LOC126272253/LOC126293178/LOC126272362/LOC126267038/LOC126282030/LOC126268068/LOC126278673/LOC126365918/LOC126267652/LOC126271975/LOC126267061/LOC126298648/LOC126299506/LOC126267876/LOC126267216/LOC126267217/LOC126267163/LOC126267343/LOC126335036/LOC126267215/LOC126293181/LOC126285462/LOC126272361/LOC126297857",25,"GO","All fat body DEGs in heatmap",329,633,"Branch 4",951,"Biological process"
"GO:0032387","negative regulation of intracellular transport","14/329","15/633",0.933333333333333,1.79574468085106,3.24223755967914,0.000721864693526736,0.0236758999420247,0.0236758999420247,"LOC126295087/LOC126272997/LOC126295133/LOC126294955/LOC126292145/LOC126281663/LOC126295191/LOC126294949/LOC126291991/LOC126295040/LOC126294945/LOC126278128/LOC126295201/LOC126295425",14,"GO","All fat body DEGs in heatmap",329,633,"Branch 4",951,"Biological process"
"GO:1901136","carbohydrate derivative catabolic process","14/329","15/633",0.933333333333333,1.79574468085106,3.24223755967914,0.000721864693526736,0.0236758999420247,0.0236758999420247,"LOC126268068/LOC126365918/LOC126267652/LOC126346622/LOC126267061/LOC126346606/LOC126267216/LOC126353854/LOC126278279/LOC126267217/LOC126267343/LOC126267215/LOC126346580/LOC126285462",14,"GO","All fat body DEGs in heatmap",329,633,"Branch 4",951,"Biological process"
"GO:0009617","response to bacterium","23/329","28/633",0.821428571428571,1.58043855840208,3.26570746861464,0.000736801865415705,0.0236758999420247,0.0236758999420247,"LOC126293178/LOC126272362/LOC126267038/LOC126282030/LOC126268068/LOC126278673/LOC126365918/LOC126267652/LOC126273010/LOC126271975/LOC126267061/LOC126298648/LOC126267876/LOC126267216/LOC126267217/LOC126267163/LOC126267343/LOC126335036/LOC126267215/LOC126293181/LOC126285462/LOC126272361/LOC126297857",23,"GO","All fat body DEGs in heatmap",329,633,"Branch 4",951,"Biological process"
"GO:0030162","regulation of proteolysis","23/329","28/633",0.821428571428571,1.58043855840208,3.26570746861464,0.000736801865415705,0.0236758999420247,0.0236758999420247,"LOC126272253/LOC126335547/LOC126295087/LOC126295133/LOC126335546/LOC126282193/LOC126294955/LOC126292145/LOC126335545/LOC126335544/LOC126297745/LOC126281663/LOC126295191/LOC126294949/LOC126291991/LOC126278220/LOC126295040/LOC126294945/LOC126278128/LOC126295201/LOC126281178/LOC126267226/LOC126295425",23,"GO","All fat body DEGs in heatmap",329,633,"Branch 4",951,"Biological process"
"GO:0006508","proteolysis","32/329","42/633",0.761904761904762,1.46591402518454,3.24830189192592,0.000792325297755956,0.0249065734903285,0.0249065734903285,"LOC126269625/LOC126291884/LOC126266626/LOC126295087/LOC126269996/LOC126295133/LOC126267477/LOC126294955/LOC126293188/LOC126354798/LOC126273243/LOC126292145/LOC126346021/LOC126267545/LOC126284103/LOC126281663/LOC126295191/LOC126294949/LOC126336236/LOC126291991/LOC126267478/LOC126295040/LOC126294945/LOC126267519/LOC126278128/LOC126352796/LOC126295201/LOC126356122/LOC126267442/LOC126354672/LOC126272864/LOC126295425",32,"GO","All fat body DEGs in heatmap",329,633,"Branch 4",951,"Biological process"
"GO:0006950","response to stress","63/329","94/633",0.670212765957447,1.2894975101856,3.16179765822109,0.00104024685361884,0.0270085278793498,0.0270085278793498,"LOC126269416/LOC126272253/LOC126335547/LOC126293178/LOC126295087/LOC126272997/LOC126272362/LOC126295133/LOC126334930/LOC126281598/LOC126267038/LOC126282030/LOC126272858/LOC126335546/LOC126268068/LOC126294955/LOC126278673/LOC126365918/LOC126267652/LOC126346622/LOC126299185/LOC126272767/LOC126292145/LOC126335545/LOC126271975/LOC126335544/LOC126267061/LOC126346606/LOC126298648/LOC126357744/LOC126299506/LOC126267876/LOC126271955/LOC126267216/LOC126281663/LOC126282259/LOC126295191/LOC126294949/LOC126298297/LOC126357156/LOC126291991/LOC126267217/LOC126267163/LOC126267343/LOC126365745/LOC126295040/LOC126268138/LOC126294945/LOC126335036/LOC126280991/LOC126278128/LOC126355485/LOC126295201/LOC126267215/LOC126346580/LOC126293181/LOC126335350/LOC126285462/LOC126272361/LOC126267226/LOC126284941/LOC126297857/LOC126295425",63,"GO","All fat body DEGs in heatmap",329,633,"Branch 4",951,"Biological process"
"GO:0060341","regulation of cellular localization","20/329","24/633",0.833333333333333,1.60334346504559,3.13242934614983,0.00121209991864862,0.0270085278793498,0.0270085278793498,"LOC126295087/LOC126272997/LOC126295133/LOC126281204/LOC126294955/LOC126355430/LOC126292145/LOC126281663/LOC126356321/LOC126295191/LOC126294949/LOC126278032/LOC126291991/LOC126295040/LOC126294945/LOC126298058/LOC126278128/LOC126295201/LOC126291470/LOC126295425",20,"GO","All fat body DEGs in heatmap",329,633,"Branch 4",951,"Biological process"
"GO:1902533","positive regulation of intracellular signal transduction","20/329","24/633",0.833333333333333,1.60334346504559,3.13242934614983,0.00121209991864862,0.0270085278793498,0.0270085278793498,"LOC126295087/LOC126295133/LOC126334930/LOC126272858/LOC126294955/LOC126293373/LOC126292145/LOC126281663/LOC126295191/LOC126294949/LOC126291991/LOC126279309/LOC126295040/LOC126294945/LOC126295469/LOC126278128/LOC126355485/LOC126295201/LOC126281178/LOC126295425",20,"GO","All fat body DEGs in heatmap",329,633,"Branch 4",951,"Biological process"
