"foreground_set","ontology","term_id","term_name","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","Count","gene_id","Description","gene_biotype","DEG_context","comparisons","directions","max_abs_log2FC","min_padj"
"Expression cluster 1","Biological process","GO:0044281","small molecule metabolic process","49/268","457/5278",2.2098942893226e-07,0.000264634841146381,0.000264634841146381,49,"LOC126266657","UDP-glucose 6-dehydrogenase","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.90797128679859,5.50656974051229e-05
"Expression cluster 1","Biological process","GO:0044281","small molecule metabolic process","49/268","457/5278",2.2098942893226e-07,0.000264634841146381,0.000264634841146381,49,"LOC126267222","C-1-tetrahydrofolate synthase, cytoplasmic","protein_coding","Infection within diet","infection_diet83","Control diet 83",1.20990377135291,0.0332461425263246
"Expression cluster 1","Biological process","GO:0044281","small molecule metabolic process","49/268","457/5278",2.2098942893226e-07,0.000264634841146381,0.000264634841146381,49,"LOC126267350","glycine cleavage system H protein, mitochondrial","protein_coding","Infection within diet","infection_diet83","Control diet 83",1.06367326368541,0.0192423308843258
"Expression cluster 1","Biological process","GO:0044281","small molecule metabolic process","49/268","457/5278",2.2098942893226e-07,0.000264634841146381,0.000264634841146381,49,"LOC126267535","kynurenine formamidase","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet83","Average control; Control diet 33; Control diet 83",2.08204022637779,6.41811777038635e-07
"Expression cluster 1","Biological process","GO:0044281","small molecule metabolic process","49/268","457/5278",2.2098942893226e-07,0.000264634841146381,0.000264634841146381,49,"LOC126267953","phytanoyl-CoA dioxygenase domain-containing protein 1 homolog","protein_coding","Infection within diet","infection_diet83","Control diet 83",1.1007264411038,0.0318006578881223
"Expression cluster 1","Biological process","GO:0044281","small molecule metabolic process","49/268","457/5278",2.2098942893226e-07,0.000264634841146381,0.000264634841146381,49,"LOC126272037","aspartate aminotransferase, mitochondrial","protein_coding","Infection within diet","infection_diet83","Control diet 83",1.02749778313012,8.75446855424673e-05
"Expression cluster 1","Biological process","GO:0044281","small molecule metabolic process","49/268","457/5278",2.2098942893226e-07,0.000264634841146381,0.000264634841146381,49,"LOC126277880","ribonucleoside-diphosphate reductase large subunit","protein_coding","Infection within diet","infection_diet83","Control diet 83",1.00676790748366,0.00226912848472019
"Expression cluster 1","Biological process","GO:0044281","small molecule metabolic process","49/268","457/5278",2.2098942893226e-07,0.000264634841146381,0.000264634841146381,49,"LOC126277907","UDP-glucose 4-epimerase","protein_coding","Infection within diet","infection_diet50","Control diet 50",1.22889860621434,0.0330778557109033
"Expression cluster 1","Biological process","GO:0044281","small molecule metabolic process","49/268","457/5278",2.2098942893226e-07,0.000264634841146381,0.000264634841146381,49,"LOC126278002","medium-chain acyl-CoA ligase ACSF2, mitochondrial-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.93635199562098,0.00076879434093847
"Expression cluster 1","Biological process","GO:0044281","small molecule metabolic process","49/268","457/5278",2.2098942893226e-07,0.000264634841146381,0.000264634841146381,49,"LOC126279122","carbonic anhydrase 13-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.54778997409428,0.000122679824803344
"Expression cluster 1","Biological process","GO:0044281","small molecule metabolic process","49/268","457/5278",2.2098942893226e-07,0.000264634841146381,0.000264634841146381,49,"LOC126281446","aldehyde dehydrogenase, mitochondrial","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.49819110159171,1.30251900098959e-06
"Expression cluster 1","Biological process","GO:0044281","small molecule metabolic process","49/268","457/5278",2.2098942893226e-07,0.000264634841146381,0.000264634841146381,49,"LOC126281672","D-aspartate oxidase","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.49642633667361,0.000181539916064202
"Expression cluster 1","Biological process","GO:0044281","small molecule metabolic process","49/268","457/5278",2.2098942893226e-07,0.000264634841146381,0.000264634841146381,49,"LOC126281861","uncharacterized LOC126281861","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",2.2257149838949,1.94148075069126e-06
"Expression cluster 1","Biological process","GO:0044281","small molecule metabolic process","49/268","457/5278",2.2098942893226e-07,0.000264634841146381,0.000264634841146381,49,"LOC126281954","alcohol dehydrogenase class-3","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet83","Average control; Control diet 33; Control diet 83",1.3647247464475,2.79215933844294e-08
"Expression cluster 1","Biological process","GO:0044281","small molecule metabolic process","49/268","457/5278",2.2098942893226e-07,0.000264634841146381,0.000264634841146381,49,"LOC126281958","fructose-1,6-bisphosphatase 1","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.37081141966285,5.31175965474024e-08
"Expression cluster 1","Biological process","GO:0044281","small molecule metabolic process","49/268","457/5278",2.2098942893226e-07,0.000264634841146381,0.000264634841146381,49,"LOC126284002","elongation of very long chain fatty acids protein 6","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",2.42345722447062,8.29036751879089e-10
"Expression cluster 1","Biological process","GO:0044281","small molecule metabolic process","49/268","457/5278",2.2098942893226e-07,0.000264634841146381,0.000264634841146381,49,"LOC126284573","deoxyuridine 5'-triphosphate nucleotidohydrolase-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50; infection_diet83","Average control; Control diet 50; Control diet 83",2.00903793849306,1.42265984178028e-06
"Expression cluster 1","Biological process","GO:0044281","small molecule metabolic process","49/268","457/5278",2.2098942893226e-07,0.000264634841146381,0.000264634841146381,49,"LOC126284662","putative fatty acyl-CoA reductase CG5065","protein_coding","Infection within diet","infection_diet50","Infected diet 50",4.34075268196676,0.01936180283597
"Expression cluster 1","Biological process","GO:0044281","small molecule metabolic process","49/268","457/5278",2.2098942893226e-07,0.000264634841146381,0.000264634841146381,49,"LOC126291591","UTP--glucose-1-phosphate uridylyltransferase-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.56720615785429,1.5084528198661e-05
"Expression cluster 1","Biological process","GO:0044281","small molecule metabolic process","49/268","457/5278",2.2098942893226e-07,0.000264634841146381,0.000264634841146381,49,"LOC126292317","dihydropyrimidinase","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33","Average control; Control diet 33",2.48552513629051,0.00172841560188883
"Expression cluster 1","Biological process","GO:0044281","small molecule metabolic process","49/268","457/5278",2.2098942893226e-07,0.000264634841146381,0.000264634841146381,49,"LOC126293404","aminomethyltransferase, mitochondrial","protein_coding","Infection within diet","infection_diet83","Control diet 83",1.28346254478214,0.00889411731114794
"Expression cluster 1","Biological process","GO:0044281","small molecule metabolic process","49/268","457/5278",2.2098942893226e-07,0.000264634841146381,0.000264634841146381,49,"LOC126297494","glucose-6-phosphate 1-dehydrogenase","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50; infection_diet83","Average control; Control diet 50; Control diet 83",1.38413773041172,3.00305620589176e-08
"Expression cluster 1","Biological process","GO:0044281","small molecule metabolic process","49/268","457/5278",2.2098942893226e-07,0.000264634841146381,0.000264634841146381,49,"LOC126297871","pyruvate dehydrogenase E1 component subunit beta, mitochondrial","protein_coding","Infection within diet","infection_diet50","Control diet 50",1.08632285731617,0.000148908456350271
"Expression cluster 1","Biological process","GO:0044281","small molecule metabolic process","49/268","457/5278",2.2098942893226e-07,0.000264634841146381,0.000264634841146381,49,"LOC126298220","acyl-CoA synthetase short-chain family member 3, mitochondrial","protein_coding","Infection within diet","infection_diet50","Infected diet 50",4.15210292151573,0.0478769075860178
"Expression cluster 1","Biological process","GO:0044281","small molecule metabolic process","49/268","457/5278",2.2098942893226e-07,0.000264634841146381,0.000264634841146381,49,"LOC126298865","GTP:AMP phosphotransferase AK3, mitochondrial","protein_coding","Infection within diet","infection_average_all_diets; infection_diet83","Average control; Control diet 83",1.92408109041134,2.97942930171062e-05
"Expression cluster 1","Biological process","GO:0044281","small molecule metabolic process","49/268","457/5278",2.2098942893226e-07,0.000264634841146381,0.000264634841146381,49,"LOC126299043","delta-1-pyrroline-5-carboxylate dehydrogenase, mitochondrial","protein_coding","Infection within diet","infection_diet50","Control diet 50",1.12976423989885,0.00327068628652296
"Expression cluster 1","Biological process","GO:0044281","small molecule metabolic process","49/268","457/5278",2.2098942893226e-07,0.000264634841146381,0.000264634841146381,49,"LOC126299078","UDP-N-acetylhexosamine pyrophosphorylase","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.2428017416964,0.00010335867658241
"Expression cluster 1","Biological process","GO:0044281","small molecule metabolic process","49/268","457/5278",2.2098942893226e-07,0.000264634841146381,0.000264634841146381,49,"LOC126299150","ecdysone 20-monooxygenase","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",2.39454505907055,1.4241867996273e-05
"Expression cluster 1","Biological process","GO:0044281","small molecule metabolic process","49/268","457/5278",2.2098942893226e-07,0.000264634841146381,0.000264634841146381,49,"LOC126299549","succinyl-CoA:3-ketoacid coenzyme A transferase 1, mitochondrial","protein_coding","Infection within diet","infection_average_all_diets; infection_diet83","Average control; Control diet 83",1.39611721084196,1.27068016842785e-11
"Expression cluster 1","Biological process","GO:0044281","small molecule metabolic process","49/268","457/5278",2.2098942893226e-07,0.000264634841146381,0.000264634841146381,49,"LOC126305900","cytochrome P450 306a1","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.8713968695064,0.00410504698976796
"Expression cluster 1","Biological process","GO:0044281","small molecule metabolic process","49/268","457/5278",2.2098942893226e-07,0.000264634841146381,0.000264634841146381,49,"LOC126320178","cytochrome P450 315a1, mitochondrial","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.99476988292441,0.00248382576894212
"Expression cluster 1","Biological process","GO:0044281","small molecule metabolic process","49/268","457/5278",2.2098942893226e-07,0.000264634841146381,0.000264634841146381,49,"LOC126323251","bifunctional methylenetetrahydrofolate dehydrogenase/cyclohydrolase, mitochondrial","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.74346605718364,0.000233386791664899
"Expression cluster 1","Biological process","GO:0044281","small molecule metabolic process","49/268","457/5278",2.2098942893226e-07,0.000264634841146381,0.000264634841146381,49,"LOC126333165","MOXD1 homolog 1-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.75689038927711,6.25497804386719e-05
"Expression cluster 1","Biological process","GO:0044281","small molecule metabolic process","49/268","457/5278",2.2098942893226e-07,0.000264634841146381,0.000264634841146381,49,"LOC126334596","probable aconitate hydratase, mitochondrial","protein_coding","Infection within diet","infection_average_all_diets","Average control",2.12578961193669,0.0135632998535692
"Expression cluster 1","Biological process","GO:0044281","small molecule metabolic process","49/268","457/5278",2.2098942893226e-07,0.000264634841146381,0.000264634841146381,49,"LOC126335256","probable methylmalonate-semialdehyde dehydrogenase [acylating], mitochondrial","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.88658055846766,3.2877561656341e-17
"Expression cluster 1","Biological process","GO:0044281","small molecule metabolic process","49/268","457/5278",2.2098942893226e-07,0.000264634841146381,0.000264634841146381,49,"LOC126335352","2-hydroxyacyl-CoA lyase 1","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet83","Average control; Control diet 33; Control diet 83",1.34726817810294,7.95681766366112e-11
"Expression cluster 1","Biological process","GO:0044281","small molecule metabolic process","49/268","457/5278",2.2098942893226e-07,0.000264634841146381,0.000264634841146381,49,"LOC126335505","isocitrate dehydrogenase [NADP] cytoplasmic","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.35748613988231,2.60443555613489e-09
"Expression cluster 1","Biological process","GO:0044281","small molecule metabolic process","49/268","457/5278",2.2098942893226e-07,0.000264634841146381,0.000264634841146381,49,"LOC126336122","NADP-dependent malic enzyme-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",3.4096398459002,4.75240175557166e-10
"Expression cluster 1","Biological process","GO:0044281","small molecule metabolic process","49/268","457/5278",2.2098942893226e-07,0.000264634841146381,0.000264634841146381,49,"LOC126336244","acetyl-CoA acetyltransferase, mitochondrial","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.70587238674963,1.45258367656863e-17
"Expression cluster 1","Biological process","GO:0044281","small molecule metabolic process","49/268","457/5278",2.2098942893226e-07,0.000264634841146381,0.000264634841146381,49,"LOC126336251","enoyl-CoA hydratase, mitochondrial-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.68270517033863,3.74621147984462e-07
"Expression cluster 1","Biological process","GO:0044281","small molecule metabolic process","49/268","457/5278",2.2098942893226e-07,0.000264634841146381,0.000264634841146381,49,"LOC126336714","4-hydroxyphenylpyruvate dioxygenase","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet83","Average control; Control diet 33; Control diet 83",3.5739699254617,4.69951704653764e-07
"Expression cluster 1","Biological process","GO:0044281","small molecule metabolic process","49/268","457/5278",2.2098942893226e-07,0.000264634841146381,0.000264634841146381,49,"LOC126347783","luciferin 4-monooxygenase","protein_coding","Infection within diet","infection_diet83","Control diet 83",1.1919888637872,0.0204598083039408
"Expression cluster 1","Biological process","GO:0044281","small molecule metabolic process","49/268","457/5278",2.2098942893226e-07,0.000264634841146381,0.000264634841146381,49,"LOC126347864","uncharacterized LOC126347864","protein_coding","Infection within diet","infection_average_all_diets; infection_diet83","Average control; Control diet 83",2.22125322579393,6.76841295981015e-05
"Expression cluster 1","Biological process","GO:0044281","small molecule metabolic process","49/268","457/5278",2.2098942893226e-07,0.000264634841146381,0.000264634841146381,49,"LOC126349195","dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial","protein_coding","Infection within diet","infection_diet83","Control diet 83",1.09885259010062,0.0349122863528309
"Expression cluster 1","Biological process","GO:0044281","small molecule metabolic process","49/268","457/5278",2.2098942893226e-07,0.000264634841146381,0.000264634841146381,49,"LOC126354225","ethanolamine-phosphate cytidylyltransferase","protein_coding","Infection within diet","infection_diet83","Control diet 83",1.26004719625552,0.0296486488470192
"Expression cluster 1","Biological process","GO:0044281","small molecule metabolic process","49/268","457/5278",2.2098942893226e-07,0.000264634841146381,0.000264634841146381,49,"LOC126354620","putative fatty acyl-CoA reductase CG5065","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33","Average control; Control diet 33",2.42462652111331,0.000401563680541664
"Expression cluster 1","Biological process","GO:0044281","small molecule metabolic process","49/268","457/5278",2.2098942893226e-07,0.000264634841146381,0.000264634841146381,49,"LOC126355885","pyridoxine/pyridoxamine 5'-phosphate oxidase-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.99482209089926,0.008086730545911
"Expression cluster 1","Biological process","GO:0044281","small molecule metabolic process","49/268","457/5278",2.2098942893226e-07,0.000264634841146381,0.000264634841146381,49,"LOC126365911","molybdopterin synthase catalytic subunit-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.76162138168945,2.44040171760305e-06
"Expression cluster 1","Biological process","GO:0044281","small molecule metabolic process","49/268","457/5278",2.2098942893226e-07,0.000264634841146381,0.000264634841146381,49,"LOC126365930","2-amino-3-ketobutyrate coenzyme A ligase, mitochondrial","protein_coding","Infection within diet","infection_average_all_diets","Average control",1.31653976571896,0.00219494993667043
"Expression cluster 1","Biological process","GO:0040003","chitin-based cuticle development","15/268","73/5278",2.64455913620951e-06,0.00126674382624436,0.00126674382624436,15,"LOC126267997","myosin heavy chain 95F","protein_coding","Infection within diet","infection_diet50","Control diet 50",1.43520843480415,0.000279053636251197
"Expression cluster 1","Biological process","GO:0040003","chitin-based cuticle development","15/268","73/5278",2.64455913620951e-06,0.00126674382624436,0.00126674382624436,15,"LOC126271949","chitin synthase chs-2","protein_coding","Infection within diet","infection_diet33","Control diet 33",1.18611886690572,0.0433733197597904
"Expression cluster 1","Biological process","GO:0040003","chitin-based cuticle development","15/268","73/5278",2.64455913620951e-06,0.00126674382624436,0.00126674382624436,15,"LOC126284086","endocuticle structural glycoprotein SgAbd-4","protein_coding","Infection within diet","infection_average_all_diets; infection_diet83","Average control; Control diet 83",3.34977415280536,0.00203301347945
"Expression cluster 1","Biological process","GO:0040003","chitin-based cuticle development","15/268","73/5278",2.64455913620951e-06,0.00126674382624436,0.00126674382624436,15,"LOC126284087","endocuticle structural glycoprotein SgAbd-3","protein_coding","Infection within diet","infection_average_all_diets","Average control",1.88088648519569,0.0127160609364883
"Expression cluster 1","Biological process","GO:0040003","chitin-based cuticle development","15/268","73/5278",2.64455913620951e-06,0.00126674382624436,0.00126674382624436,15,"LOC126284250","uncharacterized LOC126284250","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.67942478922894,0.000448146674681066
"Expression cluster 1","Biological process","GO:0040003","chitin-based cuticle development","15/268","73/5278",2.64455913620951e-06,0.00126674382624436,0.00126674382624436,15,"LOC126284425","endocuticle structural glycoprotein SgAbd-5-like","protein_coding","Infection within diet","infection_average_all_diets","Average control",1.34712198500747,0.00789983370089305
"Expression cluster 1","Biological process","GO:0040003","chitin-based cuticle development","15/268","73/5278",2.64455913620951e-06,0.00126674382624436,0.00126674382624436,15,"LOC126284491","endocuticle structural glycoprotein ABD-4-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet83","Average control; Control diet 33; Control diet 83",3.37024508304461,1.49074558018608e-06
"Expression cluster 1","Biological process","GO:0040003","chitin-based cuticle development","15/268","73/5278",2.64455913620951e-06,0.00126674382624436,0.00126674382624436,15,"LOC126284577","endocuticle structural glycoprotein ABD-4-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet83","Average control; Control diet 33; Control diet 83",4.36076696364172,2.64251522407804e-05
"Expression cluster 1","Biological process","GO:0040003","chitin-based cuticle development","15/268","73/5278",2.64455913620951e-06,0.00126674382624436,0.00126674382624436,15,"LOC126284845","endocuticle structural glycoprotein ABD-5-like","protein_coding","Infection within diet","infection_average_all_diets","Average control",2.18729108881026,0.0284493474094752
"Expression cluster 1","Biological process","GO:0040003","chitin-based cuticle development","15/268","73/5278",2.64455913620951e-06,0.00126674382624436,0.00126674382624436,15,"LOC126299078","UDP-N-acetylhexosamine pyrophosphorylase","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.2428017416964,0.00010335867658241
"Expression cluster 1","Biological process","GO:0040003","chitin-based cuticle development","15/268","73/5278",2.64455913620951e-06,0.00126674382624436,0.00126674382624436,15,"LOC126336345","uncharacterized LOC126336345","protein_coding","Infection within diet","infection_diet33","Control diet 33",1.47036969564842,0.0088605683152595
"Expression cluster 1","Biological process","GO:0040003","chitin-based cuticle development","15/268","73/5278",2.64455913620951e-06,0.00126674382624436,0.00126674382624436,15,"LOC126336597","uncharacterized LOC126336597","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",3.30330420457209,1.16240183004837e-12
"Expression cluster 1","Biological process","GO:0040003","chitin-based cuticle development","15/268","73/5278",2.64455913620951e-06,0.00126674382624436,0.00126674382624436,15,"LOC126336602","uncharacterized LOC126336602","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",2.05153046652799,2.23300760423353e-05
"Expression cluster 1","Biological process","GO:0040003","chitin-based cuticle development","15/268","73/5278",2.64455913620951e-06,0.00126674382624436,0.00126674382624436,15,"LOC126336809","myosin-VIIa","protein_coding","Infection within diet","infection_diet50","Control diet 50",1.27362155039346,0.000524213601669873
"Expression cluster 1","Biological process","GO:0040003","chitin-based cuticle development","15/268","73/5278",2.64455913620951e-06,0.00126674382624436,0.00126674382624436,15,"LOC126354720","protein Skeletor, isoforms B/C","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.94507196640801,0.0178166961561398
"Expression cluster 1","Biological process","GO:0000278","mitotic cell cycle","30/268","254/5278",9.83500309410053e-06,0.00345381552634003,0.00345381552634003,30,"LOC126266746","uncharacterized LOC126266746","protein_coding","Infection within diet","infection_average_all_diets","Average control",1.05064515517822,0.000564491101029496
"Expression cluster 1","Biological process","GO:0000278","mitotic cell cycle","30/268","254/5278",9.83500309410053e-06,0.00345381552634003,0.00345381552634003,30,"LOC126266832","protein jagged-1b","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",1.42445718103756,3.06441599271753e-06
"Expression cluster 1","Biological process","GO:0000278","mitotic cell cycle","30/268","254/5278",9.83500309410053e-06,0.00345381552634003,0.00345381552634003,30,"LOC126266967","mitotic checkpoint protein BUB3","protein_coding","Infection within diet","infection_diet83","Control diet 83",1.02418793789012,0.0209621432369893
"Expression cluster 1","Biological process","GO:0000278","mitotic cell cycle","30/268","254/5278",9.83500309410053e-06,0.00345381552634003,0.00345381552634003,30,"LOC126267242","chromosome-associated kinesin KIF4","protein_coding","Infection within diet","infection_average_all_diets","Average control",1.0074475137939,0.00321161592820394
"Expression cluster 1","Biological process","GO:0000278","mitotic cell cycle","30/268","254/5278",9.83500309410053e-06,0.00345381552634003,0.00345381552634003,30,"LOC126267997","myosin heavy chain 95F","protein_coding","Infection within diet","infection_diet50","Control diet 50",1.43520843480415,0.000279053636251197
"Expression cluster 1","Biological process","GO:0000278","mitotic cell cycle","30/268","254/5278",9.83500309410053e-06,0.00345381552634003,0.00345381552634003,30,"LOC126270526","uncharacterized LOC126270526","protein_coding","Infection within diet","infection_average_all_diets","Average control",1.39497800338742,0.000316571177182894
"Expression cluster 1","Biological process","GO:0000278","mitotic cell cycle","30/268","254/5278",9.83500309410053e-06,0.00345381552634003,0.00345381552634003,30,"LOC126272289","cyclin-dependent kinases regulatory subunit","protein_coding","Infection within diet","infection_average_all_diets; infection_diet83","Average control; Control diet 83",2.5558340063155,0.000351766127685446
"Expression cluster 1","Biological process","GO:0000278","mitotic cell cycle","30/268","254/5278",9.83500309410053e-06,0.00345381552634003,0.00345381552634003,30,"LOC126272743","G2/mitotic-specific cyclin-B-like","protein_coding","Infection within diet","infection_diet50","Control diet 50",1.12947731076251,0.027238446587596
"Expression cluster 1","Biological process","GO:0000278","mitotic cell cycle","30/268","254/5278",9.83500309410053e-06,0.00345381552634003,0.00345381552634003,30,"LOC126277977","ubiquitin-conjugating enzyme E2 C-like","protein_coding","Infection within diet","infection_diet83","Control diet 83",1.08102657556134,0.0435144803547537
"Expression cluster 1","Biological process","GO:0000278","mitotic cell cycle","30/268","254/5278",9.83500309410053e-06,0.00345381552634003,0.00345381552634003,30,"LOC126278341","uncharacterized LOC126278341","protein_coding","Infection within diet","infection_diet33","Control diet 33",1.22914607553627,0.0187802576177988
"Expression cluster 1","Biological process","GO:0000278","mitotic cell cycle","30/268","254/5278",9.83500309410053e-06,0.00345381552634003,0.00345381552634003,30,"LOC126278346","baculoviral IAP repeat-containing protein 5.2-B","protein_coding","Infection within diet","infection_average_all_diets","Average control",1.10107086036872,0.00420665042548931
"Expression cluster 1","Biological process","GO:0000278","mitotic cell cycle","30/268","254/5278",9.83500309410053e-06,0.00345381552634003,0.00345381552634003,30,"LOC126279072","G2/mitotic-specific cyclin-B-like","protein_coding","Infection within diet","infection_diet50","Control diet 50",1.16898880436511,0.0355308152759941
"Expression cluster 1","Biological process","GO:0000278","mitotic cell cycle","30/268","254/5278",9.83500309410053e-06,0.00345381552634003,0.00345381552634003,30,"LOC126279111","S-phase kinase-associated protein 2","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50; infection_diet83","Average control; Control diet 50; Control diet 83",1.47808656306876,0.000181539916064202
"Expression cluster 1","Biological process","GO:0000278","mitotic cell cycle","30/268","254/5278",9.83500309410053e-06,0.00345381552634003,0.00345381552634003,30,"LOC126282371","cyclin-dependent kinase 1-like","protein_coding","Infection within diet","infection_average_all_diets","Average control",1.33893994885074,0.00340394486085456
"Expression cluster 1","Biological process","GO:0000278","mitotic cell cycle","30/268","254/5278",9.83500309410053e-06,0.00345381552634003,0.00345381552634003,30,"LOC126284030","proliferating cell nuclear antigen","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.20004500041169,2.48060826378379e-07
"Expression cluster 1","Biological process","GO:0000278","mitotic cell cycle","30/268","254/5278",9.83500309410053e-06,0.00345381552634003,0.00345381552634003,30,"LOC126284276","mitotic spindle assembly checkpoint protein MAD2A","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",2.64414131939002,4.50059539198747e-07
"Expression cluster 1","Biological process","GO:0000278","mitotic cell cycle","30/268","254/5278",9.83500309410053e-06,0.00345381552634003,0.00345381552634003,30,"LOC126284310","wee1-like protein kinase","protein_coding","Infection within diet","infection_diet83","Control diet 83",1.19628752759347,0.032466487575311
"Expression cluster 1","Biological process","GO:0000278","mitotic cell cycle","30/268","254/5278",9.83500309410053e-06,0.00345381552634003,0.00345381552634003,30,"LOC126284413","protein abnormal spindle-like","protein_coding","Infection within diet","infection_average_all_diets","Average control",1.087051102417,0.00512115239339089
"Expression cluster 1","Biological process","GO:0000278","mitotic cell cycle","30/268","254/5278",9.83500309410053e-06,0.00345381552634003,0.00345381552634003,30,"LOC126284632","Fanconi anemia group D2 protein","protein_coding","Infection within diet","infection_diet83","Control diet 83",1.30845592669688,0.00584688927448788
"Expression cluster 1","Biological process","GO:0000278","mitotic cell cycle","30/268","254/5278",9.83500309410053e-06,0.00345381552634003,0.00345381552634003,30,"LOC126285437","uncharacterized LOC126285437","protein_coding","Infection within diet","infection_diet50","Control diet 50",1.01455926991119,0.0137557214397719
"Expression cluster 1","Biological process","GO:0000278","mitotic cell cycle","30/268","254/5278",9.83500309410053e-06,0.00345381552634003,0.00345381552634003,30,"LOC126320326","geminin","protein_coding","Infection within diet","infection_average_all_diets; infection_diet83","Average control; Control diet 83",1.48490316103179,0.000109795783684018
"Expression cluster 1","Biological process","GO:0000278","mitotic cell cycle","30/268","254/5278",9.83500309410053e-06,0.00345381552634003,0.00345381552634003,30,"LOC126326589","ovarian-specific serine/threonine-protein kinase Lok-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",1.4832595749795,6.66336473860179e-07
"Expression cluster 1","Biological process","GO:0000278","mitotic cell cycle","30/268","254/5278",9.83500309410053e-06,0.00345381552634003,0.00345381552634003,30,"LOC126334614","kinesin-like protein KIF20B","protein_coding","Infection within diet","infection_average_all_diets; infection_diet83","Average control; Control diet 83",1.92164957038592,0.000223851586008
"Expression cluster 1","Biological process","GO:0000278","mitotic cell cycle","30/268","254/5278",9.83500309410053e-06,0.00345381552634003,0.00345381552634003,30,"LOC126334907","uncharacterized LOC126334907","protein_coding","Infection within diet","infection_average_all_diets; infection_diet83","Average control; Control diet 83",1.63959940087535,9.15749968226095e-05
