"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","significant"
"LOC126298477",80.2882298443653,0.591855280292561,0.514767306953231,4.67632252196802,0.0965049225570805,0.999781581310749,FALSE
"LOC126298478",98.9106176956088,0.175375198229079,0.830612044918995,0.542184858523228,0.762546011582888,0.999781581310749,FALSE
"LOC126298483",59.2256510982993,0.215806129982206,0.322383951465298,2.05207789070693,0.358423889062123,0.999781581310749,FALSE
"LOC126298484",118.735923089804,0.19475026451652,0.301678933956143,0.420478027787624,0.810390528224834,0.999781581310749,FALSE
"LOC126298485",221.483744040768,0.0361462223954736,0.234515902888384,0.0241707395553021,0.98798736499993,0.999781581310749,FALSE
"LOC126298489",79.2156853178783,0.32241825979956,0.233456857726439,3.92826237146619,0.140277708962531,0.999781581310749,FALSE
"LOC126298492",120.085139522267,0.31172119930174,0.34152752190382,1.88062124807237,0.390506515807015,0.999781581310749,FALSE
"LOC126298494",55.3361317601413,0.290909098471925,0.250071511824066,1.37881784461644,0.501872627127005,0.999781581310749,FALSE
"LOC126298496",5.68470329138505,0.259845074977481,0.844409613694026,1.57370280746449,0.455276021304989,0.999781581310749,FALSE
"LOC126298497",110.469899120065,-0.142817875216073,0.971993136245997,1.04496305592079,0.593047057617276,0.999781581310749,FALSE
"LOC126298498",100.746129425115,0.157336242464524,0.215786625642391,0.535698504227014,0.7650230980259,0.999781581310749,FALSE
"LOC126298502",36.1525564251393,0.248885103514564,0.530121024270172,1.28673201295402,0.525520538091192,0.999781581310749,FALSE
"LOC126298504",124.625271391505,-0.24831562488133,0.254975167280391,0.952599782400512,0.621077198729885,0.999781581310749,FALSE
"LOC126298505",38.4725469387008,0.812485152263948,0.99545434167567,0.674390382859258,0.713769504614604,0.999781581310749,FALSE
"LOC126298506",126.085344699518,0.387371189676311,0.936503213490453,0.203441618380793,0.90328170441823,0.999781581310749,FALSE
