"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","database","background","foreground_genes_tested","background_genes_tested","expression_cluster","n_cluster_genes","pathway_theme","pathway_scope"
"ko00513","Various types of N-glycan biosynthesis","3/275","5/560",0.6,1.22181818181818,0.488973668369173,0.483202323917068,1,1,"LOC126266596/LOC126272931/LOC126292034",3,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"DEG cluster 1",918,"Other KEGG pathway","Core metabolism or cross-domain"
"ko04550","Signaling pathways regulating pluripotency of stem cells","3/275","5/560",0.6,1.22181818181818,0.488973668369173,0.483202323917068,1,1,"LOC126335021/LOC126299541/LOC126284788",3,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"DEG cluster 1",918,"Cellular process","Eukaryote/metazoan-compatible"
"ko04740","Olfactory transduction","3/275","5/560",0.6,1.22181818181818,0.488973668369173,0.483202323917068,1,1,"LOC126353858/LOC126355586/LOC126334943",3,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"DEG cluster 1",918,"Other KEGG pathway","Core metabolism or cross-domain"
"ko04923","Regulation of lipolysis in adipocytes","3/275","5/560",0.6,1.22181818181818,0.488973668369173,0.483202323917068,1,1,"LOC126299541/LOC126355586/LOC126267230",3,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"DEG cluster 1",918,"Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko04964","Proximal tubule bicarbonate reclamation","3/275","5/560",0.6,1.22181818181818,0.488973668369173,0.483202323917068,1,1,"LOC126322591/LOC126278052/LOC126365988",3,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"DEG cluster 1",918,"Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko04973","Carbohydrate digestion and absorption","3/275","5/560",0.6,1.22181818181818,0.488973668369173,0.483202323917068,1,1,"LOC126355818/LOC126322591/LOC126299541",3,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"DEG cluster 1",918,"Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko05164","Influenza A","3/275","5/560",0.6,1.22181818181818,0.488973668369173,0.483202323917068,1,1,"LOC126266662/LOC126299541/LOC126268197",3,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"DEG cluster 1",918,"Other KEGG pathway","Core metabolism or cross-domain"
"ko05168","Herpes simplex virus 1 infection","3/275","5/560",0.6,1.22181818181818,0.488973668369173,0.483202323917068,1,1,"LOC126349792/LOC126282371/LOC126279111",3,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"DEG cluster 1",918,"Other KEGG pathway","Core metabolism or cross-domain"
"ko05165","Human papillomavirus infection","7/275","14/560",0.5,1.01818181818182,0.0676168333404007,0.579375263502808,1,1,"LOC126281636/LOC126354218/LOC126335021/LOC126299541/LOC126266832/LOC126267711/LOC126293286",7,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"DEG cluster 1",918,"Other KEGG pathway","Core metabolism or cross-domain"
"ko04910","Insulin signaling pathway","6/275","12/560",0.5,1.01818181818182,0.0624866835253176,0.589422385622409,1,1,"LOC126353858/LOC126299541/LOC126356371/LOC126278052/LOC126285378/LOC126281958",6,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"DEG cluster 1",918,"Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko04022","cGMP-PKG signaling pathway","5/275","10/560",0.5,1.01818181818182,0.056938469163628,0.601836732727298,1,1,"LOC126322591/LOC126353858/LOC126355586/LOC126267230/LOC126334943",5,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"DEG cluster 1",918,"Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04360","Axon guidance","4/275","8/560",0.5,1.01818181818182,0.0508349716849345,0.617896986873296,1,1,"LOC126297815/LOC126354218/LOC126299541/LOC126267315",4,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"DEG cluster 1",918,"Cellular process","Eukaryote/metazoan-compatible"
"ko04922","Glucagon signaling pathway","4/275","8/560",0.5,1.01818181818182,0.0508349716849345,0.617896986873296,1,1,"LOC126353858/LOC126278052/LOC126285378/LOC126297871",4,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"DEG cluster 1",918,"Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko04978","Mineral absorption","4/275","8/560",0.5,1.01818181818182,0.0508349716849345,0.617896986873296,1,1,"LOC126322591/LOC126271720/LOC126365988/LOC126298067",4,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"DEG cluster 1",918,"Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko05224","Breast cancer","4/275","8/560",0.5,1.01818181818182,0.0508349716849345,0.617896986873296,1,1,"LOC126335021/LOC126299541/LOC126266832/LOC126267711",4,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"DEG cluster 1",918,"Reference disease pathway","Reference disease pathway"
"ko00500","Starch and sucrose metabolism","3/275","6/560",0.5,1.01818181818182,0.0439448386452403,0.640144090035546,1,1,"LOC126355818/LOC126299493/LOC126291591",3,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"DEG cluster 1",918,"Other KEGG pathway","Core metabolism or cross-domain"
"ko04144","Endocytosis","3/275","6/560",0.5,1.01818181818182,0.0439448386452403,0.640144090035546,1,1,"LOC126354218/LOC126266662/LOC126273149",3,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"DEG cluster 1",918,"Cellular process","Eukaryote/metazoan-compatible"
"ko04310","Wnt signaling pathway","3/275","6/560",0.5,1.01818181818182,0.0439448386452403,0.640144090035546,1,1,"LOC126335021/LOC126271928/LOC126336752",3,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"DEG cluster 1",918,"Cellular process","Eukaryote/metazoan-compatible"
"ko04371","Apelin signaling pathway","3/275","6/560",0.5,1.01818181818182,0.0439448386452403,0.640144090035546,1,1,"LOC126353858/LOC126298299/LOC126266832",3,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"DEG cluster 1",918,"Cellular process","Eukaryote/metazoan-compatible"
"ko04390","Hippo signaling pathway","3/275","6/560",0.5,1.01818181818182,0.0439448386452403,0.640144090035546,1,1,"LOC126354218/LOC126335021/LOC126278346",3,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"DEG cluster 1",918,"Cellular process","Eukaryote/metazoan-compatible"
"ko05230","Central carbon metabolism in cancer","3/275","6/560",0.5,1.01818181818182,0.0439448386452403,0.640144090035546,1,1,"LOC126299541/LOC126297494/LOC126297871",3,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"DEG cluster 1",918,"Carbohydrate and energy metabolism","Reference disease pathway"
"ko04146","Peroxisome","6/275","13/560",0.461538461538462,0.93986013986014,-0.215322913532982,0.688743635009545,1,1,"LOC126335352/LOC126281672/LOC126334959/LOC126335505/LOC126355746/LOC126354620",6,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"DEG cluster 1",918,"Cellular process","Eukaryote/metazoan-compatible"
"ko00270","Cysteine and methionine metabolism","5/275","11/560",0.454545454545455,0.925619834710744,-0.244521544511062,0.707013840143722,1,1,"LOC126334561/LOC126284808/LOC126271923/LOC126354727/LOC126272037",5,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"DEG cluster 1",918,"Amino acid and nitrogen metabolism","Core metabolism or cross-domain"
"ko04512","ECM-receptor interaction","5/275","11/560",0.454545454545455,0.925619834710744,-0.244521544511062,0.707013840143722,1,1,"LOC126293755/LOC126281351/LOC126293692/LOC126269651/LOC126293286",5,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"DEG cluster 1",918,"Cellular process","Eukaryote/metazoan-compatible"
"ko04212","Longevity regulating pathway - worm","4/275","9/560",0.444444444444444,0.905050505050505,-0.281830463670535,0.729912177182723,1,1,"LOC126334918/LOC126295407/LOC126334959/LOC126354620",4,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"DEG cluster 1",918,"Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko03320","PPAR signaling pathway","3/275","7/560",0.428571428571429,0.872727272727273,-0.332561236095757,0.75997507752312,1,1,"LOC126334918/LOC126278052/LOC126273423",3,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"DEG cluster 1",918,"Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko04215","Apoptosis - multiple species","3/275","7/560",0.428571428571429,0.872727272727273,-0.332561236095757,0.75997507752312,1,1,"LOC126334657/LOC126278346/LOC126281715",3,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"DEG cluster 1",918,"Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04270","Vascular smooth muscle contraction","3/275","7/560",0.428571428571429,0.872727272727273,-0.332561236095757,0.75997507752312,1,1,"LOC126353858/LOC126355586/LOC126267230",3,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"DEG cluster 1",918,"Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04611","Platelet activation","3/275","7/560",0.428571428571429,0.872727272727273,-0.332561236095757,0.75997507752312,1,1,"LOC126299541/LOC126355586/LOC126356108",3,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"DEG cluster 1",918,"Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04727","GABAergic synapse","3/275","7/560",0.428571428571429,0.872727272727273,-0.332561236095757,0.75997507752312,1,1,"LOC126284296/LOC126281810/LOC126268126",3,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"DEG cluster 1",918,"Other KEGG pathway","Core metabolism or cross-domain"
"ko04728","Dopaminergic synapse","3/275","7/560",0.428571428571429,0.872727272727273,-0.332561236095757,0.75997507752312,1,1,"LOC126273149/LOC126353858/LOC126335010",3,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"DEG cluster 1",918,"Other KEGG pathway","Core metabolism or cross-domain"
"ko00562","Inositol phosphate metabolism","5/275","12/560",0.416666666666667,0.848484848484848,-0.520722362710982,0.791007736230375,1,1,"LOC126358586/LOC126277893/LOC126335256/LOC126279052/LOC126277892",5,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"DEG cluster 1",918,"Other KEGG pathway","Core metabolism or cross-domain"
"ko00603","Glycosphingolipid biosynthesis - globo and isoglobo series","2/275","5/560",0.4,0.814545454545455,-0.408814050603735,0.802259760531556,1,1,"LOC126335258/LOC126272931",2,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"DEG cluster 1",918,"Lipid and membrane metabolism","Core metabolism or cross-domain"
"ko04062","Chemokine signaling pathway","2/275","5/560",0.4,0.814545454545455,-0.408814050603735,0.802259760531556,1,1,"LOC126354218/LOC126299541",2,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"DEG cluster 1",918,"Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04120","Ubiquitin mediated proteolysis","2/275","5/560",0.4,0.814545454545455,-0.408814050603735,0.802259760531556,1,1,"LOC126279111/LOC126277977",2,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"DEG cluster 1",918,"Cellular process","Eukaryote/metazoan-compatible"
