"gene_id","tissue","baseMean","log2FoldChange","pvalue","padj","significant","direction"
"LOC126342056","Head",116.371626175986,1.8739251098501,5.97621169608567e-42,1.27153864187049e-38,TRUE,"Gregarious-up"
"LOC126343123","Head",267.302698623838,1.04844866516663,1.48564199256069e-08,2.96802905743815e-07,TRUE,"Gregarious-up"
"LOC126344004","Head",261.366236814798,-1.53670699950614,3.85681485238232e-07,5.25465297817638e-06,TRUE,"Solitarious-up"
"LOC126344078","Head",67.0972277670959,-1.01307879558872,0.000949159535256915,0.00426954567550732,TRUE,"Solitarious-up"
"LOC126344463","Head",177.19202872918,2.65049176320644,0.0082445377960878,0.0251962800938145,TRUE,"Gregarious-up"
"LOC126345073","Head",19.5111574380559,1.54192898641308,0.0077381385141957,0.0239131145660185,TRUE,"Gregarious-up"
"LOC126323150","Head",17.3954935884045,1.34542409225601,8.21964926991478e-05,0.000536462385376954,TRUE,"Gregarious-up"
"LOC126324532","Head",25.3488724818446,1.08803631127341,0.000165220869466055,0.000976485935001694,TRUE,"Gregarious-up"
"LOC126346320","Head",180.957298190675,-1.03049808012218,0.000623930986179565,0.00300865007851347,TRUE,"Solitarious-up"
"LOC126346425","Head",59.2365550138344,1.46069081141843,0.00425806353293708,0.0147233041878317,TRUE,"Gregarious-up"
"LOC126336760","Head",36.4233555485535,-1.08366172110261,0.00565038489128122,0.0185448744907512,TRUE,"Solitarious-up"
"LOC126348080","Head",55.5718560560439,1.34397349452156,8.85514247808848e-06,7.82316601212994e-05,TRUE,"Gregarious-up"
"LOC126348001","Head",18.3387038678899,1.15784968036798,3.85492046060448e-05,0.00028088992351642,TRUE,"Gregarious-up"
"LOC126348146","Head",9.60326823752724,1.15545242287676,0.00959209001183588,0.0285970623753145,TRUE,"Gregarious-up"
"LOC126349326","Head",74.7472451968251,1.07105390155308,8.93538638755899e-14,4.79282111863773e-12,TRUE,"Gregarious-up"
"LOC126349483","Head",26.1147207422886,1.02974094006305,1.70844673724388e-05,0.000138388521875986,TRUE,"Gregarious-up"
"LOC126349342","Head",17.6380836401497,2.70435663850276,1.58343579335881e-11,5.85917140232422e-10,TRUE,"Gregarious-up"
"LOC126350630","Head",68.4155177827179,1.05593053354731,0.00896716633547488,0.0270242789043136,TRUE,"Gregarious-up"
"LOC126350536","Head",105.838143099172,-2.28039375234033,8.95186740664816e-23,1.84321837602049e-20,TRUE,"Solitarious-up"
"LOC126350552","Head",51.2193818568348,-2.30046709593982,2.43718873005625e-11,8.73964924940958e-10,TRUE,"Solitarious-up"
"LOC126350568","Head",36.6179631115228,1.22537973497872,6.31975855073137e-07,8.05170036513341e-06,TRUE,"Gregarious-up"
"LOC126350584","Head",14.9719759912989,1.1420236051548,0.0005216690613437,0.00258726776888643,TRUE,"Gregarious-up"
"LOC126352026","Head",71.2791902122351,-1.47551902168456,0.000502184381033726,0.00250817128649317,TRUE,"Solitarious-up"
"LOC126352291","Head",283.292867167571,-3.34614399176849,1.04188227254563e-14,6.33365194824644e-13,TRUE,"Solitarious-up"
"LOC126352618","Head",1876.88406350784,1.33305962288227,1.14548769479505e-63,3.6558239779384e-60,TRUE,"Gregarious-up"
"LOC126352958","Head",94.601327050136,2.37795838931358,7.3299125069466e-19,8.50669664215275e-17,TRUE,"Gregarious-up"
"LOC126365859","Head",16.7424876133103,-1.50058562890115,4.65955170973735e-06,4.52348571304236e-05,TRUE,"Solitarious-up"
"LOC126354836","Head",384.499105711109,-1.13189774470514,6.84948151989469e-13,3.3121394349612e-11,TRUE,"Solitarious-up"
"LOC126353857","Head",401.77811312672,-1.23513758413919,3.27992755292314e-08,6.02468419289451e-07,TRUE,"Solitarious-up"
"LOC126353995","Head",232.194539418551,-1.56661199443564,0.0065152764486775,0.0208403956762257,TRUE,"Solitarious-up"
"LOC126354501","Head",178.568521382735,-1.13649151736568,5.9745884746715e-12,2.37606219525409e-10,TRUE,"Solitarious-up"
"LOC126354591","Head",42.9761157702019,1.01462452788325,5.69975250284109e-05,0.000393101245009559,TRUE,"Gregarious-up"
"LOC126354583","Head",20.9370053387201,1.22119423733184,0.000156815953467371,0.000934532251722472,TRUE,"Gregarious-up"
"LOC126355825","Head",66.2224465666328,1.40666061494954,0.000660071273441703,0.00315126023812894,TRUE,"Gregarious-up"
"LOC126361248","Head",14.0555377053548,1.238903973081,0.00195778495275867,0.00780058761139736,TRUE,"Gregarious-up"
"LOC126356729","Head",36.6691104769619,1.22933577502448,5.91167786313155e-10,1.58881009685763e-08,TRUE,"Gregarious-up"
"LOC126357728","Head",297.387638544241,-1.54011500043214,0.000704036319253878,0.00332018014466014,TRUE,"Solitarious-up"
"LOC126358533","Head",84.4194304004298,1.32971678835584,1.13714494568143e-18,1.25144761866975e-16,TRUE,"Gregarious-up"
"LOC126358622","Head",16.3806598671556,1.37481336564483,1.06801742871661e-05,9.23733773373727e-05,TRUE,"Gregarious-up"
"LOC126358909","Head",9.96110392486833,2.32738603870744,6.02499939099895e-05,0.000412192616428149,TRUE,"Gregarious-up"
"LOC126360279","Head",21.3932311172194,-1.09217874219387,6.74792394174615e-06,6.19295449606983e-05,TRUE,"Solitarious-up"
"LOC126362843","Head",81.6255796513159,-4.68553147630305,1.73026872847485e-08,3.40348391181971e-07,TRUE,"Solitarious-up"
"LOC126266671","Head",9.52296372400232,1.12986133633595,0.00234670385442206,0.00902175642914149,TRUE,"Gregarious-up"
"LOC126266870","Head",23.3116747486885,1.77496318049121,1.24127787754211e-10,3.85551177243373e-09,TRUE,"Gregarious-up"
"LOC126267256","Head",174.864126698832,1.08852235964552,0.0140098738845828,0.0388804513148156,TRUE,"Gregarious-up"
"LOC126267527","Head",117.221861986682,1.26312151017115,1.17077341420993e-09,2.97139033912604e-08,TRUE,"Gregarious-up"
"LOC126268712","Head",503.293300320872,-1.16247046042634,9.49649535496184e-05,0.000608290314608343,TRUE,"Solitarious-up"
"LOC126269449","Head",227.527139942207,1.11609741987478,0.00190071252318306,0.007623153022606,TRUE,"Gregarious-up"
"LOC126271709","Head",76.5844120405309,-1.03900496774013,0.00493132502505934,0.0165972304956255,TRUE,"Solitarious-up"
"LOC126271938","Head",201.193120496739,1.24792096095134,1.57354388189313e-11,5.83949453379292e-10,TRUE,"Gregarious-up"
"LOC126272032","Head",15.1316100023163,-1.5277463038114,0.000144429470898876,0.000872179103829261,TRUE,"Solitarious-up"
"LOC126272438","Head",85.4815904974234,-1.23516330185649,1.41370180457633e-14,8.31673605401912e-13,TRUE,"Solitarious-up"
"LOC126272587","Head",1350.31179836288,1.08661212465257,2.11083401975028e-07,3.12434826027603e-06,TRUE,"Gregarious-up"
"LOC126278029","Head",108.524043756921,1.73599973469838,0.0132432125016328,0.037034578487589,TRUE,"Gregarious-up"
"LOC126278136","Head",9.31709532843594,1.28846414160608,0.00347527467089892,0.0124972835066748,TRUE,"Gregarious-up"
"LOC126273130","Head",66.5743806245914,-1.03269666156309,1.56158381400167e-09,3.84849014856086e-08,TRUE,"Solitarious-up"
"LOC126273149","Head",289.071890965562,-1.03329561705423,2.62164613304678e-09,6.186309525781e-08,TRUE,"Solitarious-up"
"LOC126274364","Head",2064.10774898477,-1.16708458365175,0.00457464424149634,0.0156233034743024,TRUE,"Solitarious-up"
"LOC126309509","Head",38.5925641626309,-6.09065115651802,1.06992979424079e-06,1.27890671847171e-05,TRUE,"Solitarious-up"
"LOC126274561","Head",39.3619207816977,-8.4458277749445,8.80011279308391e-08,1.44957728924528e-06,TRUE,"Solitarious-up"
"LOC126274577","Head",106.215032807512,-4.63649448600384,3.42162754248383e-08,6.25795088930496e-07,TRUE,"Solitarious-up"
"LOC126274545","Head",82.2660393346499,-9.02713468062563,2.04496373599867e-11,7.43760884722478e-10,TRUE,"Solitarious-up"
"LOC126276381","Head",21.895216874773,-1.03393260844753,2.36660291516897e-05,0.000182660536971264,TRUE,"Solitarious-up"
"LOC126312183","Head",31.304645443344,1.1265113232132,0.000312378315696135,0.00167414843752177,TRUE,"Gregarious-up"
"LOC126278493","Head",30.0681868159646,-1.41562320018189,3.32175484273909e-05,0.000246687157198413,TRUE,"Solitarious-up"
"LOC126278510","Head",270.513543697499,1.07284242741547,1.06525967619776e-06,1.27451780940399e-05,TRUE,"Gregarious-up"
"LOC126278867","Head",82.0975771427576,1.1801831810726,4.38783213402706e-09,9.87920018042143e-08,TRUE,"Gregarious-up"
"LOC126278961","Head",116.0050646274,2.13592237689382,9.27014321145065e-25,2.51792868590168e-22,TRUE,"Gregarious-up"
"LOC126279173","Head",15.3355025194399,-1.63694648127169,1.28972684744083e-06,1.49271558789027e-05,TRUE,"Solitarious-up"
"LOC126279585","Head",18.0477914626463,1.19993279359898,7.05950804574761e-06,6.44186416812108e-05,TRUE,"Gregarious-up"
"LOC126280573","Head",673.17385978057,-1.12809157947434,0.000246378227456135,0.00137287841628329,TRUE,"Solitarious-up"
"LOC126280729","Head",84.324513870258,-2.74296567454908,1.49838836887067e-05,0.00012441176024188,TRUE,"Solitarious-up"
"LOC126280697","Head",362.41999154244,-2.4894064900568,6.17659850153238e-08,1.06988407694114e-06,TRUE,"Solitarious-up"
"LOC126287492","Head",15.0860138844515,1.02421785497309,0.00327623131899986,0.0118852995221234,TRUE,"Gregarious-up"
"LOC126281113","Head",499.217494534664,-1.03488381470462,9.7994712734838e-19,1.09736886208153e-16,TRUE,"Solitarious-up"
"LOC126281377","Head",49.9999110145719,1.05986241428562,0.0110610594255565,0.0320775748811119,TRUE,"Gregarious-up"
"LOC126281570","Head",150.608378503228,-1.04575981223126,4.54604524333457e-14,2.51232959205234e-12,TRUE,"Solitarious-up"
"LOC126281578","Head",954.393031729047,-1.04851995323382,7.53066812968485e-21,1.28182012458076e-18,TRUE,"Solitarious-up"
"LOC126289098","Head",589.525534285229,3.42489038992943,2.77199089338777e-13,1.38773473509758e-11,TRUE,"Gregarious-up"
"LOC126289265","Head",10.4112400362035,1.05780048841767,0.00661061486375896,0.0210767006370497,TRUE,"Gregarious-up"
"LOC126282184","Head",10.0688392144433,-1.16592405291619,0.00466328788569594,0.0158478205832874,TRUE,"Solitarious-up"
"LOC126282271","Head",88.4582833330816,-1.10599158156063,8.89940863439106e-08,1.45949124176708e-06,TRUE,"Solitarious-up"
"LOC126283082","Head",9.24726749760329,1.08191364080175,0.0104645217642638,0.0307386297382862,TRUE,"Gregarious-up"
"LOC126283162","Head",28.7609051189537,3.04408743251712,2.68456993504021e-28,1.0385218118401e-25,TRUE,"Gregarious-up"
"LOC126298652","Head",13.9826968410405,1.15837213499351,0.00033538000393462,0.00177727734754228,TRUE,"Gregarious-up"
"LOC126284786","Head",34.8246265242756,1.04820551645185,0.000363765921227726,0.00190165264143864,TRUE,"Gregarious-up"
"LOC126336132","Head",19.4079058099352,1.00219509138043,0.00138959095873747,0.00586430353032812,TRUE,"Gregarious-up"
"LOC126336253","Head",73.521595397295,1.36460838606949,2.42537777363922e-11,8.73964924940958e-10,TRUE,"Gregarious-up"
"LOC126336187","Head",10.1661981364921,1.07333244784662,0.00265712164572377,0.0100090926318411,TRUE,"Gregarious-up"
"LOC126336267","Head",21.2497626717444,1.6170372290224,5.10918946822775e-06,4.88934878196367e-05,TRUE,"Gregarious-up"
"LOC126336278","Head",49.4817526953595,1.03370013665482,1.11153127143337e-06,1.31875540995525e-05,TRUE,"Gregarious-up"
"LOC126335620","Head",20.9777561357551,2.0764941731685,4.36549731734813e-13,2.1517350869987e-11,TRUE,"Gregarious-up"
"LOC126336333","Head",24.625643217457,1.06065565739375,1.62557752410403e-05,0.00013302642738918,TRUE,"Gregarious-up"
"LOC126336334","Head",406.12155048311,2.90955366046864,9.59028028020312e-13,4.5512831991477e-11,TRUE,"Gregarious-up"
"LOC126336342","Head",6313.70023975573,1.33497985156587,3.39209578457706e-76,2.16517473929554e-72,TRUE,"Gregarious-up"
"LOC126336353","Head",11.6560569696389,-1.39480059760547,4.29538762833016e-05,0.000307888368687607,TRUE,"Solitarious-up"
"LOC126335642","Head",11.0409218786515,1.12884693143247,0.00181846018345954,0.00733242662730402,TRUE,"Gregarious-up"
"LOC126335599","Head",41.7221419670748,1.34127791650833,3.84002969369939e-05,0.000280124680398665,TRUE,"Gregarious-up"
"LOC126335600","Head",12.2110070871558,1.48496785275645,2.79746749927402e-05,0.000212195306570007,TRUE,"Gregarious-up"
"LOC126336361","Head",79.0295209650943,3.82686026483205,7.13411556439212e-24,1.68655776472277e-21,TRUE,"Gregarious-up"
"LOC126335604","Head",11.8495593628794,1.26137388324509,0.00065574857641239,0.00313647583708417,TRUE,"Gregarious-up"
"LOC126336391","Head",51.6475362603606,-1.7948469034766,2.21535684129492e-07,3.25614693205428e-06,TRUE,"Solitarious-up"
"LOC126336408","Head",8489.81300090441,1.70892085364277,0.00501408824598924,0.0168181425507879,TRUE,"Gregarious-up"
"LOC126336415","Head",851.232407929635,1.3167327509195,0.0041666949450553,0.0144700836965658,TRUE,"Gregarious-up"
"LOC126334876","Head",1246.26907842745,-5.49361645528228,2.39512301538473e-84,3.05761404144014e-80,TRUE,"Solitarious-up"
"LOC126334878","Head",9902.17995176023,-6.45457516685712,6.71272220389908e-26,2.04034789654704e-23,TRUE,"Solitarious-up"
"LOC126334877","Head",804.617525116464,-6.844480598141,4.69936747614083e-40,5.99921252004138e-37,TRUE,"Solitarious-up"
"LOC126335646","Head",234.688922218356,-6.51782441475189,1.04028888856334e-34,7.37795997299975e-32,TRUE,"Solitarious-up"
"LOC126334875","Head",713.748763830777,1.84444461210766,0.000219933814079337,0.00125230823841963,TRUE,"Gregarious-up"
"LOC126336443","Head",23.6640024775216,-1.14417271946319,6.08316140859843e-05,0.000414837812725254,TRUE,"Solitarious-up"
"LOC126335661","Head",50.0585701154385,-3.30239205170034,3.73926851253194e-06,3.74984303464122e-05,TRUE,"Solitarious-up"
"LOC126336492","Head",316.71117536838,-1.12448311273526,1.37562808138054e-36,1.0975792554315e-33,TRUE,"Solitarious-up"
"LOC126335603","Head",15.2343211966822,1.33733127427933,0.00221561404311439,0.00860235063089973,TRUE,"Gregarious-up"
"LOC126335605","Head",95.2009258480854,1.06611589091763,4.11622924905868e-07,5.56061191465429e-06,TRUE,"Gregarious-up"
"LOC126336578","Head",86.600097720862,-1.88638323188609,1.13516392481261e-05,9.73237250782928e-05,TRUE,"Solitarious-up"
"LOC126336597","Head",907.977397365221,-1.38192723685065,0.00196352560869676,0.00781858013743695,TRUE,"Solitarious-up"
"LOC126336602","Head",601.831186660215,-2.02224102094711,0.00398310866432053,0.0139501687815407,TRUE,"Solitarious-up"
"LOC126336619","Head",105.860967516549,2.10352207677785,1.17999307281852e-10,3.69210577637284e-09,TRUE,"Gregarious-up"
"LOC126336622","Head",510.187071929938,1.05257513432627,0.0165825120221865,0.0445012294461284,TRUE,"Gregarious-up"
"LOC126336634","Head",23.1052819795411,1.02685620724423,3.2840946529655e-05,0.000244316738576676,TRUE,"Gregarious-up"
"LOC126336671","Head",17.8933919591486,1.07344715514655,0.000232923321316964,0.00131164495806456,TRUE,"Gregarious-up"
"LOC126335750","Head",66.5574124371576,-2.75818608718071,2.22738711150212e-26,7.10870596635901e-24,TRUE,"Solitarious-up"
"LOC126336715","Head",35.4051175087521,2.40881181116706,6.92273334674158e-15,4.37503039131203e-13,TRUE,"Gregarious-up"
"LOC126336724","Head",95.0784914083917,1.36044568559966,4.0548182437014e-12,1.68148042339059e-10,TRUE,"Gregarious-up"
"LOC126336730","Head",170.34499823309,2.14422641200743,6.44805395897347e-17,5.75635362519268e-15,TRUE,"Gregarious-up"
"LOC126336739","Head",10.6949564032113,-1.45789175668302,0.000888655056818042,0.00405018581054592,TRUE,"Solitarious-up"
"LOC126336750","Head",74.4550790463818,-1.37264384138345,1.99438126535813e-10,5.92099331013067e-09,TRUE,"Solitarious-up"
"LOC126336770","Head",1715.91058098612,-1.14746744551808,2.52411027966196e-16,2.05240712294042e-14,TRUE,"Solitarious-up"
"LOC126336782","Head",11.7549376775209,-1.80846261578479,0.0100059791565048,0.0296028574535205,TRUE,"Solitarious-up"
"LOC126336117","Head",54.4878907102742,1.05818422564021,0.00012974004354996,0.00079551459940384,TRUE,"Gregarious-up"
"LOC126336824","Head",8.6017262869293,1.11013929027217,0.00757499706978117,0.0234942693374214,TRUE,"Gregarious-up"
"LOC126335741","Head",15.407941102916,1.49306850515209,7.2315462650692e-05,0.000480322162434305,TRUE,"Gregarious-up"
"LOC126336866","Head",569.159364631371,-1.46211755202092,6.12269949772161e-05,0.000417311168114864,TRUE,"Solitarious-up"
"LOC126336874","Head",46.7078731546288,-1.2656916330176,6.48661466477404e-08,1.11343187248374e-06,TRUE,"Solitarious-up"
"LOC126336884","Head",12.5985106729619,1.98648736451285,0.000566865028125991,0.00277689905949977,TRUE,"Gregarious-up"
"LOC126336945","Head",12.0036868157642,-1.01787847172222,0.00184617148336706,0.00743308980300708,TRUE,"Solitarious-up"
"LOC126337052","Head",31.3901252142054,-1.72455727517596,3.94496152100821e-08,7.10315638606359e-07,TRUE,"Solitarious-up"
"LOC126337054","Head",121.527607298808,-2.3958197712479,3.48163715246989e-24,8.54741920931357e-22,TRUE,"Solitarious-up"
"LOC126337062","Head",17.761585239141,1.15207102009309,0.00418436457686486,0.0145195972243155,TRUE,"Gregarious-up"
"LOC126337066","Head",122.444257732866,-1.12344455475575,0.000413755943508669,0.00212214076931766,TRUE,"Solitarious-up"
"LOC126320637","Head",16.5946468352535,1.74217603019796,0.00875732015706274,0.0265107775966476,TRUE,"Gregarious-up"
"LOC126322318","Head",1701.98657538802,1.41289017513419,2.09979480504195e-38,1.91471289151183e-35,TRUE,"Gregarious-up"
"LOC126323215","Head",56.7882804900277,1.30173470411871,2.61647622898202e-07,3.74215761423118e-06,TRUE,"Gregarious-up"
"LOC126336173","Head",89.8103512472025,-2.26967176309521,4.78972828036696e-11,1.62190109355874e-09,TRUE,"Solitarious-up"
"LOC126324024","Head",14.6227205710638,1.29732268969086,6.41214088304874e-05,0.000434256713596818,TRUE,"Gregarious-up"
"LOC126324086","Head",278.360055122964,1.01962159028833,4.97954113053701e-15,3.24330724859364e-13,TRUE,"Gregarious-up"
"LOC126324303","Head",191.308753135548,1.65398156066511,3.88675697099998e-36,2.91872585245799e-33,TRUE,"Gregarious-up"
"LOC126325085","Head",871.335845152169,-1.29914413588086,0.00115685143985895,0.00502496273604604,TRUE,"Solitarious-up"
"LOC126336183","Head",57.4938756337636,4.17342784124342,1.27497964144798e-32,7.07669134901084e-30,TRUE,"Gregarious-up"
"LOC126325538","Head",25.8138524581213,1.2390211244684,3.09444340243563e-07,4.34106203027398e-06,TRUE,"Gregarious-up"
"LOC126335847","Head",11.384865056289,1.47888877410152,0.000250093146988624,0.00138993866541435,TRUE,"Gregarious-up"
"LOC126328376","Head",268.544580203151,-1.16764438761022,2.03610359142046e-05,0.000160351008316309,TRUE,"Solitarious-up"
"LOC126328393","Head",308.940757716648,-1.80105323504109,7.90614497253488e-05,0.00051865286083957,TRUE,"Solitarious-up"
"LOC126329223","Head",107.59847259742,-1.05541220438319,8.45841705227166e-05,0.00055063820545283,TRUE,"Solitarious-up"
"LOC126331251","Head",31.9687716109435,1.65713484061929,3.8129241908358e-06,3.80874727857667e-05,TRUE,"Gregarious-up"
"LOC126332220","Head",737.278849603777,1.43178384542092,0.0129407890528086,0.03630815671388,TRUE,"Gregarious-up"
"LOC126332740","Head",18.2026019572215,-1.3152219566713,0.00869365041993382,0.0263492738036266,TRUE,"Solitarious-up"
"LOC126333352","Head",26035.4151920822,1.05682588594124,3.84482073331309e-14,2.15276234567872e-12,TRUE,"Gregarious-up"
"LOC126333554","Head",181.80343715889,-1.00592106401689,5.12625920036975e-07,6.75354230669971e-06,TRUE,"Solitarious-up"
"LOC126334520","Head",46.4971071068323,1.84050711915794,0.00621699349973657,0.0200571491073129,TRUE,"Gregarious-up"
"LOC126335892","Head",12.6366747717429,1.50257786100678,1.20153371280257e-05,0.000102190402249418,TRUE,"Gregarious-up"
"LOC126334544","Head",41.5834664744814,1.19208714717698,1.07104017465368e-05,9.2509464611833e-05,TRUE,"Gregarious-up"
"LOC126334562","Head",18.043399861905,-1.27345601557215,2.06590935547754e-06,2.23692950229231e-05,TRUE,"Solitarious-up"
"LOC126336252","Head",13.1516767063128,-1.32016958265044,0.0133589619600475,0.0373010735743584,TRUE,"Solitarious-up"
"LOC126334579","Head",37.1297199013965,-2.41334042854393,1.9565564875354e-22,3.84267694151952e-20,TRUE,"Solitarious-up"
"LOC126334600","Head",318.327456841825,1.0600565140065,0.000238309852538996,0.00133583529690592,TRUE,"Gregarious-up"
"LOC126334614","Head",102.186004204262,-1.16204347410858,6.11563844884443e-07,7.81040326323164e-06,TRUE,"Solitarious-up"
"LOC126334645","Head",54.5237235972748,1.20489189295172,0.000114794847044586,0.000715911586405074,TRUE,"Gregarious-up"
"LOC126334671","Head",17.5992288202909,-1.36166880020335,1.30852801821722e-05,0.000110189107391563,TRUE,"Solitarious-up"
"LOC126334693","Head",17.0104547988706,-1.04902128796865,0.00071997946932588,0.00338287004247853,TRUE,"Solitarious-up"
"LOC126334700","Head",98.0515419216836,-1.80436158825191,5.4082568155254e-16,4.13423991059864e-14,TRUE,"Solitarious-up"
"LOC126334741","Head",910.873401489435,1.92438085564377,0.00856555573045268,0.0259951531896483,TRUE,"Gregarious-up"
"LOC126334791","Head",9.01315477636674,1.13042023519102,0.0016680079363775,0.00684247728656658,TRUE,"Gregarious-up"
"LOC126335945","Head",20.3106568151177,-1.36260981304119,0.000673672831291104,0.00320660229838264,TRUE,"Solitarious-up"
"LOC126334845","Head",41.7112308189945,1.04367621730408,1.25103861447041e-08,2.5375938893462e-07,TRUE,"Gregarious-up"
"LOC126334847","Head",42.3863809916021,-1.80787407454352,1.21758669199077e-09,3.07796271484242e-08,TRUE,"Solitarious-up"
"LOC126334955","Head",267.226685672962,1.76679635531465,2.89991833566966e-15,1.93823861116015e-13,TRUE,"Gregarious-up"
"LOC126334987","Head",1579.52253758252,-1.02961797159901,0.00364705618452545,0.0129978557374796,TRUE,"Solitarious-up"
"LOC126335014","Head",2032.05272237249,-1.36298124877369,2.76557570890613e-18,2.80201107142029e-16,TRUE,"Solitarious-up"
"LOC126336469","Head",50.351354587871,-1.17635462545024,8.56578393506531e-06,7.59380539687804e-05,TRUE,"Solitarious-up"
"LOC126335036","Head",467.513749825703,-1.38750685152175,3.50763003508096e-31,1.72420567718009e-28,TRUE,"Solitarious-up"
"LOC126335041","Head",61.4589713601118,-1.03414463724371,1.94091118955644e-05,0.000153994233970649,TRUE,"Solitarious-up"
"LOC126335063","Head",128.940047386746,-2.20020603392558,2.12205497997003e-19,2.79279936848427e-17,TRUE,"Solitarious-up"
"LOC126335083","Head",162.275174832553,-1.27187996824842,2.08881292617071e-21,3.75574448105568e-19,TRUE,"Solitarious-up"
"LOC126335117","Head",540.155918597785,-1.63400792879015,4.99867370667844e-17,4.52574954180546e-15,TRUE,"Solitarious-up"
"LOC126335119","Head",17.5004155702358,1.45895175292627,1.23902093370082e-06,1.44582643872255e-05,TRUE,"Gregarious-up"
"LOC126335120","Head",79.4451182862796,-1.12373117494371,2.1711342700045e-12,9.45962460439505e-11,TRUE,"Solitarious-up"
"LOC126335147","Head",112.696560025663,2.85107085712832,3.59192850557361e-06,3.61059522064195e-05,TRUE,"Gregarious-up"
"LOC126335148","Head",27.9892947804001,1.95822584640389,0.000460279213498326,0.00231974908784826,TRUE,"Gregarious-up"
"LOC126335188","Head",13.8850121725994,-1.01556619610264,0.00105123031926407,0.00464629510169652,TRUE,"Solitarious-up"
"LOC126335190","Head",348.135998715504,1.46818797073103,1.86688357080582e-07,2.80714201000084e-06,TRUE,"Gregarious-up"
"LOC126336583","Head",43.6413777115639,-1.03091522717547,0.000371313688045103,0.00193083117783454,TRUE,"Solitarious-up"
"LOC126335259","Head",11.3096070265053,1.54281451375155,8.2944219703329e-06,7.40671512827789e-05,TRUE,"Gregarious-up"
"LOC126335308","Head",92.9665071230787,-1.69531412762277,0.0113150620706521,0.0325847242034613,TRUE,"Solitarious-up"
"LOC126335314","Head",60.6365214267194,1.10941026133522,8.34715511014914e-09,1.77009604877349e-07,TRUE,"Gregarious-up"
"LOC126335329","Head",23.7740097196696,1.00945530896716,6.71342732714713e-06,6.17447423919778e-05,TRUE,"Gregarious-up"
"LOC126335365","Head",30.8006759050875,1.12725999188624,0.0015378452033208,0.00639899995619079,TRUE,"Gregarious-up"
"LOC126335450","Head",416.463556798603,-3.757491942916,1.58439636803285e-15,1.13631483338805e-13,TRUE,"Solitarious-up"
"LOC126336075","Head",11.765001379023,1.02318820813,0.00144573074293191,0.00606513265339099,TRUE,"Gregarious-up"
"LOC126335467","Head",9.22315838997774,-1.10053568048951,0.00465566826089636,0.0158322485398516,TRUE,"Solitarious-up"
"LOC126335468","Head",24.7039493681993,1.17221400739344,6.04536811683582e-06,5.64145974996536e-05,TRUE,"Gregarious-up"
"LOC126335481","Head",45.9974069117545,-1.09608712478771,3.9474714370331e-06,3.92778023111181e-05,TRUE,"Solitarious-up"
"LOC126335543","Head",14.2766553993954,-1.22458611599039,0.000320255032598933,0.00171276738423041,TRUE,"Solitarious-up"
"LOC126355651","Head",31.2698502496003,1.3686315248465,1.87172408422949e-06,2.05102400508787e-05,TRUE,"Gregarious-up"
"LOC126356121","Head",22.5210515092179,1.05812244243295,2.25756977211252e-05,0.000175625446135213,TRUE,"Gregarious-up"
"LOC126356269","Head",45.3967360917562,-2.71738140264716,2.03086638161493e-11,7.40744006505606e-10,TRUE,"Solitarious-up"
"LOC126354424","Head",34.6793804844744,1.09282857863989,1.72265304500049e-05,0.000139274153087247,TRUE,"Gregarious-up"
