"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","GeneID"
"LOC126356526",208.825390157847,-1.80044184762652,0.307420075681999,-5.85661767089319,4.72388920227698e-09,6.60916502887087e-08,"LOC126356526"
"LOC126357728",17.8606574577045,-2.62416470871119,0.528872932525312,-4.96180565751604,6.98408572074738e-07,6.33490418458981e-06,"LOC126357728"
"LOC126358741",102.898350323566,-1.2760455512929,0.210207035156972,-6.07042266848972,1.27574036985352e-09,2.00515223017435e-08,"LOC126358741"
"LOC126359165",17.7945398306797,1.06610564895057,0.372697766746571,2.86050989319588,0.0042296035618099,0.014785659989417,"LOC126359165"
"LOC126359288",291.542400576654,-1.39861399521075,0.171706526429989,-8.14537469419377,3.78109218701823e-16,1.89115841613049e-14,"LOC126359288"
"LOC126365808",226.99585422783,2.19400379874345,0.268083151107569,8.18404211409432,2.74478085206295e-16,1.41878755842618e-14,"LOC126365808"
"LOC126361189",314.624049551293,-1.27994838993887,0.169064584380766,-7.57076589770081,3.710301540289e-14,1.3481489773156e-12,"LOC126361189"
"LOC126361237",539.397011516074,2.3004292241222,0.315446472284522,7.2926135691487,3.03999114190338e-13,9.07150979881022e-12,"LOC126361237"
"LOC126301432",37.2584399041601,-4.0706588391639,0.5719637364101,-7.11698763406431,1.10311379069303e-12,2.91193755773967e-11,"LOC126301432"
"LOC126362967",10.0115325776873,-3.76705455491587,0.639135905712728,-5.89398048403346,3.77001715609072e-09,5.36575944082312e-08,"LOC126362967"
"LOC126362949",22.3559833358709,-3.20014975336048,0.589507349884767,-5.42851544427058,5.68247293588382e-08,6.45825856944882e-07,"LOC126362949"
"LOC126362843",68.2354819003948,-4.0547134802911,0.446626156482751,-9.07854012004711,1.10040840003073e-19,1.02213874992328e-17,"LOC126362843"
"LOC126363070",253.63446483426,-1.24676841882775,0.143516330639412,-8.68729302981054,3.71177816717348e-18,2.6507298587453e-16,"LOC126363070"
"LOC126363586",223.119197403297,1.65066387326748,0.241797488125208,6.82663780366789,8.69277934097489e-12,1.99240437807799e-10,"LOC126363586"
"LOC126266597",415.423324707815,5.28593601678212,1.15719588967136,4.56788350525797,4.92673705786678e-06,3.74322937348623e-05,"LOC126266597"
"LOC126266613",296.369900454878,-1.2460919946765,0.224321752458694,-5.55493161505126,2.77720465516334e-08,3.37360730677364e-07,"LOC126266613"
"LOC126266870",23.6211310836089,2.29076166059936,0.413396647672065,5.54131648986316,3.00206071806588e-08,3.61124226981362e-07,"LOC126266870"
"LOC126267091",72.7204493295534,1.13300385768684,0.152869895584393,7.41155643075163,1.24825661812929e-13,3.98474477012125e-12,"LOC126267091"
"LOC126267256",284.904501016335,1.68667869554678,0.396664888426906,4.25215022745223,2.11727746734276e-05,0.000138542615633222,"LOC126267256"
"LOC126267422",80.2625866973055,1.53347763511559,0.336653589931646,4.55506099140944,5.23703808348553e-06,3.96436081393261e-05,"LOC126267422"
"LOC126267603",454.788910719749,-1.33925127015543,0.217221871898465,-6.16536105895189,7.03224940145373e-10,1.15989865294472e-08,"LOC126267603"
"LOC126267750",199.434016238659,2.58881657764258,0.757703184032672,3.41666318975235,0.000633936565348999,0.00282935416485605,"LOC126267750"
"LOC126267979",455.356087582988,-1.16000415850215,0.111278997020426,-10.4242866089925,1.9209543919721e-25,4.31481282880425e-23,"LOC126267979"
"LOC126268104",6492.05905614556,1.10352004526851,0.17909011756961,6.16181428793574,7.19161645872496e-10,1.18460306308118e-08,"LOC126268104"
"LOC126268335",409.857558205122,-1.21686680381897,0.137578655890391,-8.84488074071937,9.16261151915275e-19,7.11917627091906e-17,"LOC126268335"
"LOC126268633",247.628148627458,1.05854886221009,0.158955000404441,6.65942473981155,2.74901427047489e-11,5.76592908275837e-10,"LOC126268633"
"LOC126269044",1021.74432328364,3.61047690420026,0.912067961643308,3.95856126521003,7.54026007349974e-05,0.000431061420398037,"LOC126269044"
"LOC126269449",470.758172737522,2.28291210723371,0.29200142946165,7.81815387494031,5.36036424219329e-15,2.24481152027308e-13,"LOC126269449"
"LOC126269762",79.5311801861039,1.16379671229971,0.249961068654369,4.65591189285935,3.22549859424468e-06,2.55107616090261e-05,"LOC126269762"
"LOC126270526",126.96507824129,-1.00422860547775,0.167547292161283,-5.99370239007542,2.0511660467181e-09,3.0640997994142e-08,"LOC126270526"
"LOC126271206",123.187792616861,-1.41944004060928,0.229256032582115,-6.191505735409,5.95921692088004e-10,9.9085014590245e-09,"LOC126271206"
"LOC126271709",93.8245705553586,-1.28360863975793,0.29956549278154,-4.28490153468381,1.82820139818891e-05,0.000122814573535758,"LOC126271709"
"LOC126271938",261.825025981663,1.2162558037078,0.229598945743014,5.29730569873409,1.17523852509966e-07,1.26251275992011e-06,"LOC126271938"
"LOC126272363",393.428561119858,1.69105556856274,0.287869874787416,5.87437490571579,4.244418406989e-09,5.96536348122208e-08,"LOC126272363"
"LOC126272404",15.286974924739,-1.10874790894346,0.376864309487138,-2.94203478820353,0.00326063294934643,0.011754263045295,"LOC126272404"
"LOC126272419",277.619827255094,1.36473761015776,0.332209266282823,4.10806605555639,3.98986004103493e-05,0.00024297296092654,"LOC126272419"
"LOC126272438",143.579001903261,-1.78468758764761,0.236052275492363,-7.56056082884639,4.01335143344193e-14,1.44383322033729e-12,"LOC126272438"
"LOC126272758",265.033401176385,-1.44606205125503,0.250065596293304,-5.78273090217068,7.34975836391982e-09,9.91254528688488e-08,"LOC126272758"
"LOC126272913",447.501130137626,2.57165674823625,0.266041024595222,9.66639168582736,4.18887252071325e-22,5.88060580919221e-20,"LOC126272913"
"LOC126272925",516.916877128457,1.92455250822676,0.237338905481178,8.10887917564523,5.10888158630852e-16,2.46543449676779e-14,"LOC126272925"
"LOC126273149",575.422129958026,-1.90757026941137,0.209443535185933,-9.10780209910954,8.40677378257791e-20,7.98902179307442e-18,"LOC126273149"
"LOC126273626",10.332795670246,-1.20658828734182,0.397398794085694,-3.03621527115564,0.00239568255067066,0.00900129629896148,"LOC126273626"
"LOC126274364",1598.71679006277,-1.72188129641801,0.253888066793121,-6.78204894844891,1.1848331333295e-11,2.64691293474731e-10,"LOC126274364"
"LOC126274561",37.2631000233059,-8.87596064455948,1.35091859209129,-6.57031496681015,5.02089415705541e-11,1.01519028504521e-09,"LOC126274561"
"LOC126274577",118.359112609281,-8.61603007819533,1.18821732885034,-7.25122405556213,4.13021784239551e-13,1.20911637973825e-11,"LOC126274577"
"LOC126274545",113.938433167573,-10.4892563449663,1.256793003289,-8.34604928378515,7.05843628921932e-17,4.05581032172165e-15,"LOC126274545"
"LOC126275675",38.1767047691123,-1.4742650583348,0.238122638238213,-6.19120075790514,5.97076033359514e-10,9.91435123134871e-09,"LOC126275675"
"LOC126276186",77.2619748467339,-1.01969292413598,0.232032184716583,-4.39461846804353,1.10967475115331e-05,7.83366964328455e-05,"LOC126276186"
"LOC126276381",32.6765102355462,-1.11210527121949,0.232353130633654,-4.78627194816207,1.69907798772478e-06,1.42694829778055e-05,"LOC126276381"
"LOC126276951",278.92837811167,-1.27947048300787,0.243764209330472,-5.24880369649874,1.53090099381914e-07,1.60413493449038e-06,"LOC126276951"
"LOC126277383",1722.805212186,-1.84950624292887,0.287017927269729,-6.44387011125885,1.16464768106116e-10,2.23417041177477e-09,"LOC126277383"
"LOC126278120",7.48107599554437,1.41108853046831,0.578617736998087,2.43872325412827,0.0147392511230284,0.0429049736979013,"LOC126278120"
"LOC126278493",15.0770943257205,-1.70614872752055,0.452101961334701,-3.77381403629312,0.000160770620378568,0.000853895203850743,"LOC126278493"
"LOC126278961",47.2862611888419,1.94895541573297,0.449412178566767,4.33667690525975,1.44653011791419e-05,9.90600503143674e-05,"LOC126278961"
"LOC126279034",480.613830760568,1.14011778434696,0.144640440282507,7.88242750174234,3.21081313037326e-15,1.41161513923954e-13,"LOC126279034"
"LOC126313008",13.3043559495926,1.27793703071491,0.392792937271501,3.25346234479668,0.00114007834159737,0.00471685459882582,"LOC126313008"
"LOC126279111",214.802893460254,-1.37571315182789,0.143780942912634,-9.56811886164786,1.08868433648558e-21,1.4308091801003e-19,"LOC126279111"
"LOC126279122",1054.33167192494,1.10691294920423,0.13630727207616,8.12071822980769,4.63432845512782e-16,2.26294441638929e-14,"LOC126279122"
"LOC126279173",21.0258623078822,-2.26910343115139,0.343446916059957,-6.60685341764799,3.92574390194343e-11,8.04289223293683e-10,"LOC126279173"
"LOC126279537",131.965065123698,1.31094827760753,0.266544471392433,4.9183097693196,8.72946937068257e-07,7.71967534755994e-06,"LOC126279537"
"LOC126279585",15.7971669260906,1.47383915484409,0.425064494204333,3.46733066379239,0.000525654823892339,0.00240694577255966,"LOC126279585"
"LOC126279939",863.702295797999,3.08033635971362,0.498999076046966,6.17303018698114,6.69934146000658e-10,1.10794731455049e-08,"LOC126279939"
"LOC126280525",137.96226657218,2.89474613901225,0.30797280807015,9.3993562521042,5.48979137250775e-21,6.39819647320385e-19,"LOC126280525"
"LOC126280889",59.9722523433662,-1.3226973349438,0.276849262940358,-4.7776805359556,1.77328815687009e-06,1.48624164789506e-05,"LOC126280889"
"LOC126281377",394.825731374831,4.86124380733564,0.588463506581754,8.26090956017556,1.44566592880516e-16,7.76511168889517e-15,"LOC126281377"
"LOC126289098",371.440052555206,3.79482180348344,0.345483172201569,10.9841002654375,4.55757113890646e-28,1.30940078721047e-25,"LOC126289098"
"LOC126281933",594.06138552758,1.00203175784214,0.14610534467442,6.85828270057514,6.9693239661834e-12,1.6123413535249e-10,"LOC126281933"
"LOC126282271",230.532133807698,-1.32405198189554,0.149598659512369,-8.85069415870046,8.69766073845856e-19,6.84400641802019e-17,"LOC126282271"
"LOC126282371",104.21868555046,-1.44031876194581,0.200716310054933,-7.17589298822613,7.18367295083038e-13,1.98539363835701e-11,"LOC126282371"
"LOC126282405",328.253602479179,-1.2226617030155,0.26774811148199,-4.56646247194069,4.96023790136457e-06,3.76636625897098e-05,"LOC126282405"
"LOC126282460",97.8047621575675,1.74537551280659,0.18517025967089,9.4257874666737,4.2689015787662e-21,5.12019515573569e-19,"LOC126282460"
"LOC126282552",94.01520453093,-1.14287357313422,0.130986773479951,-8.72510668650944,2.65929803441262e-18,1.94396259864695e-16,"LOC126282552"
"LOC126282979",144.308809816065,1.43378991005315,0.170202696579502,8.42401406597827,3.63800572692833e-17,2.17120399760737e-15,"LOC126282979"
"LOC126283162",10.7851979507326,1.7232740517943,0.445346935068233,3.86950917609947,0.000109054677070212,0.000603882331028863,"LOC126283162"
"LOC126283645",8.73904786569804,-2.95660547691757,0.559564134141692,-5.28376516027545,1.26555464355246e-07,1.34789914068044e-06,"LOC126283645"
"LOC126283998",10.7691212330285,1.43425186365396,0.496285634905195,2.88997255366446,0.0038527546258001,0.0136302779630969,"LOC126283998"
"LOC126284011",34.2048570516787,-1.60686141808231,0.510839183546956,-3.14553282096578,0.00165784592200413,0.00651846865704614,"LOC126284011"
"LOC126284033",42.1100533473398,-1.00810786134051,0.258870510244884,-3.89425531856397,9.85008601009177e-05,0.000552123242144618,"LOC126284033"
"LOC126316749",235.026376420687,1.14735849953743,0.2356462217836,4.86898746287169,1.12171523308742e-06,9.74519689842619e-06,"LOC126316749"
"LOC126284373",62.1310843883885,-1.66635145427604,0.170084537304534,-9.79719544577093,1.15754952356769e-22,1.78754585176941e-20,"LOC126284373"
"LOC126317399",18.3925274445402,1.14211022073855,0.383580565546763,2.97749761933472,0.00290611901491098,0.0106156695180988,"LOC126317399"
"LOC126284647",389.278814372502,-1.24713590599975,0.160439466753833,-7.77324888466047,7.64982249427591e-15,3.09855433096015e-13,"LOC126284647"
"LOC126284758",304.586793505098,1.44929332033961,0.339104576431465,4.2738831058876,1.92097773267554e-05,0.000127865080331216,"LOC126284758"
"LOC126336253",23.2968066404111,2.09348365527144,0.400355848929673,5.22905725211268,1.70376602226677e-07,1.77025445240401e-06,"LOC126336253"
"LOC126336187",9.64071111094091,1.06055442274817,0.396145783115709,2.67718215856507,0.00742442578624152,0.0238919917070143,"LOC126336187"
"LOC126336267",28.3315208618548,1.49993670667835,0.343418442133753,4.3676649901468,1.25581922759011e-05,8.7503613861524e-05,"LOC126336267"
"LOC126336353",10.561923594777,-1.80046107655612,0.669299751527012,-2.69006685337676,0.00714377062280121,0.0231516637655,"LOC126336353"
"LOC126336361",40.8513909146213,3.95513363024858,0.529699216834078,7.46675378130204,8.21973641143378e-14,2.72242958785128e-12,"LOC126336361"
"LOC126336364",122.329051404595,-1.11424479075802,0.232959166811685,-4.78300470424813,1.72694082424016e-06,1.44936324338742e-05,"LOC126336364"
"LOC126336399",781.372043410234,-1.20054384891145,0.258742731958555,-4.63991332171506,3.48555343431593e-06,2.74270873423815e-05,"LOC126336399"
"LOC126336408",10861.3648505552,1.40676269617699,0.462347242678095,3.04265401914904,0.00234501778124136,0.00884590829601702,"LOC126336408"
"LOC126336415",2137.55680331828,2.00674689761559,0.432872671665046,4.63588262547653,3.55417613594563e-06,2.79137266264923e-05,"LOC126336415"
"LOC126334876",1511.99375937251,-4.98260423584666,0.510626631813557,-9.75782288939824,1.70781969964714e-22,2.51171482969533e-20,"LOC126334876"
"LOC126334878",11427.9839122693,-6.10578052126808,0.751421813467425,-8.12563650913066,4.45020820385394e-16,2.19035347212795e-14,"LOC126334878"
"LOC126334877",856.951466238028,-7.46940934732785,0.823310618494334,-9.0724073995157,1.16415905076045e-19,1.06534750476708e-17,"LOC126334877"
"LOC126335646",256.40543714106,-6.54188394812985,0.605482907972257,-10.8044072953907,3.28068838041987e-27,8.62332430887384e-25,"LOC126335646"
"LOC126336425",53.7806041584665,-1.02225767808629,0.244895313233801,-4.17426395216616,2.98950996158846e-05,0.00018823856302479,"LOC126336425"
"LOC126336436",9.76043184439915,-1.28711578433639,0.437102007480196,-2.94465768243973,0.0032331215354073,0.0116789425287783,"LOC126336436"
"LOC126335664",29.9191728427354,1.06248207905165,0.396599378044528,2.67898069908813,0.00738466503786341,0.023776427385396,"LOC126335664"
"LOC126336492",244.65443636954,-1.3588971819396,0.202139126216466,-6.72258363521566,1.78530199483831e-11,3.88988021944135e-10,"LOC126336492"
"LOC126335603",16.8411647373245,1.89444103122745,0.582071153033965,3.2546554168729,0.00113530022499648,0.00470023424249548,"LOC126335603"
"LOC126336494",2307.02235798928,1.30849078652534,0.18601443848955,7.03435065122026,2.00191098483632e-12,5.10983642699751e-11,"LOC126336494"
"LOC126335674",671.540509586714,1.62062483798334,0.137530738261569,11.783728193919,4.73513634103958e-32,2.54338584161752e-29,"LOC126335674"
"LOC126336535",52.8651382155488,-6.6086093089705,1.11991968229459,-5.90096719742457,3.6137675766701e-09,5.16718572247481e-08,"LOC126336535"
"LOC126336534",45.0233150460325,-4.3285501496853,0.547541101296533,-7.90543420290395,2.6700127262708e-15,1.20384442410035e-13,"LOC126336534"
"LOC126336529",242.09835899884,-3.35854010584755,0.945555621856154,-3.5519223070713,0.000382427761770139,0.00182766443671501,"LOC126336529"
"LOC126336538",621.253440545932,-2.25562183259242,0.581081778929038,-3.88176314313217,0.000103701856940906,0.000577131653063711,"LOC126336538"
"LOC126336533",1539.01059986859,-2.28111551837944,0.524801967141972,-4.346621509066,1.38250478589853e-05,9.52032559921431e-05,"LOC126336533"
"LOC126336566",327.39069809218,-1.18582318941699,0.178730618700346,-6.63469526396648,3.25173625759945e-11,6.71771734554909e-10,"LOC126336566"
"LOC126336569",35.7274210827487,1.11688855667235,0.282297655645229,3.95642165047227,7.60808253111195e-05,0.000434135111267238,"LOC126336569"
"LOC126336578",37.7934134217567,-2.28784283476722,0.35075709730617,-6.52258458157499,6.91060688986752e-11,1.3703633630405e-09,"LOC126336578"
"LOC126336596",1837.28215113946,-2.84178633544923,0.562861130598687,-5.0488232016067,4.44539894676839e-07,4.19545138184696e-06,"LOC126336596"
"LOC126336597",748.467741560929,-2.18053775764287,0.303649181118542,-7.18110863862862,6.91483764010433e-13,1.91537901806836e-11,"LOC126336597"
"LOC126336602",626.19832648197,-2.72009121933015,0.539588488507415,-5.04104753393525,4.62990435786758e-07,4.35627101577274e-06,"LOC126336602"
"LOC126336625",32.9700687682022,-1.12975881121418,0.316211006858895,-3.57280039817945,0.00035318396805147,0.00170106617594848,"LOC126336625"
"LOC126336632",39.5824833014258,-1.48445439574441,0.286932915149996,-5.17352425380828,2.29719287905879e-07,2.32048412329454e-06,"LOC126336632"
