"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","GeneID"
"LOC126333363",171.625839182303,0.982575186866822,0.190364100431994,5.16155716669823,2.44904077165893e-07,3.54646660791929e-06,"LOC126333363"
"LOC126333554",181.80343715889,-1.00592106401689,0.200321791783057,-5.02152589123341,5.12625920036975e-07,6.75354230669971e-06,"LOC126333554"
"LOC126333959",250.19933156195,0.427891033167409,0.0995309564102249,4.29907486675624,1.715125332221e-05,0.000138841407679983,"LOC126333959"
"LOC126333899",185.137903066206,0.370502938773046,0.0823884247383198,4.49702661447684,6.89103650921331e-06,6.30164556422759e-05,"LOC126333899"
"LOC126334031",1204.64810960737,-0.531394874287212,0.104777866490006,-5.07163289431835,3.94416685023986e-07,5.35651425640022e-06,"LOC126334031"
"LOC126334065",1434.67668295287,-0.429353700613126,0.103488756146561,-4.14879564312354,3.34229003930878e-05,0.00024791283554831,"LOC126334065"
"LOC126335884",3288.78369776086,0.13189785686609,0.0540825589741784,2.43882425994422,0.0147351322564245,0.0404609967735528,"LOC126335884"
"LOC126334183",263.775651505319,-0.250537363812065,0.0917415482829253,-2.73090402877683,0.00631608613795316,0.0203101147700529,"LOC126334183"
"LOC126334286",99.2255882137409,-0.362792791436984,0.122120780522069,-2.9707703298819,0.00297053839864718,0.0109727700223177,"LOC126334286"
"LOC126334407",634.200626395126,-0.558071212942086,0.0971792752424039,-5.74269782883268,9.31799185139137e-09,1.950057114342e-07,"LOC126334407"
"LOC126334423",304.708024890934,-0.204301707005349,0.0717166613992289,-2.84873421349122,0.00438935323686165,0.0151077065035794,"LOC126334423"
"LOC126334512",24.4451057569082,-0.96077963803033,0.239335316027618,-4.01436634583197,5.96057073327481e-05,0.000408441470644049,"LOC126334512"
"LOC126334513",342.620807476385,-0.474719674684205,0.148273879242102,-3.20164062011949,0.00136647361199886,0.00579355766548572,"LOC126334513"
"LOC126334520",46.4971071068323,1.84050711915794,0.672672528848258,2.73611161482874,0.00621699349973657,0.0200571491073129,"LOC126334520"
"LOC126334527",227.303369918673,-0.326621843950939,0.115780062008915,-2.82105431871152,0.00478660971942197,0.0161826958893381,"LOC126334527"
"LOC126334529",137.367237262464,-0.343097365142202,0.130190917047326,-2.63534025970093,0.00840529780747461,0.0255785534708512,"LOC126334529"
"LOC126334536",489.696309379825,-0.267162332955766,0.0601972703511046,-4.43811374498419,9.07506608810884e-06,8.0008490111048e-05,"LOC126334536"
"LOC126334537",91.9783212783028,-0.61297224912097,0.150613414103333,-4.069838352515,4.70457686745917e-05,0.000333205173841484,"LOC126334537"
"LOC126334540",61.8741757259077,-0.950425952435268,0.172217804448927,-5.51874386900064,3.41431408252676e-08,6.25353422920182e-07,"LOC126334540"
"LOC126334541",156.420280560735,-0.422144408658349,0.091993435105757,-4.58885363040358,4.45686785671326e-06,4.35653714079644e-05,"LOC126334541"
"LOC126334542",467.932260086134,-0.584613844761277,0.0759921765046283,-7.69307936226397,1.43635355752919e-14,8.33476796155345e-13,"LOC126334542"
"LOC126335892",12.6366747717429,1.50257786100678,0.343265173787498,4.37730936822904,1.20153371280257e-05,0.000102190402249418,"LOC126335892"
"LOC126334544",41.5834664744814,1.19208714717698,0.27078668971235,4.40231072082349,1.07104017465368e-05,9.2509464611833e-05,"LOC126334544"
"LOC126336251",19.5310578520975,-0.865128269852924,0.296389555423619,-2.91888919168027,0.00351281067352017,0.0126109508037566,"LOC126336251"
"LOC126334556",503.962521734287,-0.560130241112117,0.0817769838821217,-6.84948520380163,7.4116214211161e-12,2.88465728847464e-10,"LOC126334556"
"LOC126334561",161.467053189836,-0.494492137872648,0.129998992291815,-3.80381516160247,0.000142484513841239,0.000861697753764243,"LOC126334561"
"LOC126334562",18.043399861905,-1.27345601557215,0.268272908198917,-4.74686774792747,2.06590935547754e-06,2.23692950229231e-05,"LOC126334562"
"LOC126336252",13.1516767063128,-1.32016958265044,0.533605874799675,-2.47405368830704,0.0133589619600475,0.0373010735743584,"LOC126336252"
"LOC126334575",360.897425750813,0.38923268484617,0.0816797760656853,4.76534955890619,1.88526518454086e-06,2.06101602219172e-05,"LOC126334575"
"LOC126334579",37.1297199013965,-2.41334042854393,0.247673977143403,-9.74402097619892,1.9565564875354e-22,3.84267694151952e-20,"LOC126334579"
"LOC126334584",505.56197526258,-0.735982090746817,0.124250256607059,-5.92338487536776,3.15381543412096e-09,7.33362619890494e-08,"LOC126334584"
"LOC126334587",331.117535330216,0.49880967099761,0.0885101759000128,5.63561947454606,1.74430162358618e-08,3.42580838872326e-07,"LOC126334587"
"LOC126334588",140.079939684233,-0.632325018651673,0.122803530035211,-5.14907851973287,2.6176928948053e-07,3.74215761423118e-06,"LOC126334588"
"LOC126334589",152.40456524162,-0.497837925840557,0.122225390062606,-4.0731138234499,4.63887390837469e-05,0.000330099578117677,"LOC126334589"
"LOC126334593",80.8652982735971,-0.997809913444894,0.215742972051811,-4.62499382462049,3.74609561895654e-06,3.75374071205645e-05,"LOC126334593"
"LOC126334594",3267.08761268365,-0.245449295437341,0.0622822005658199,-3.94092201636244,8.11690133326364e-05,0.000530842020596535,"LOC126334594"
"LOC126334599",9.89163885128158,0.985725529610646,0.38135468055582,2.58479987232348,0.00974355344160568,0.0289472197429691,"LOC126334599"
"LOC126334600",318.327456841825,1.0600565140065,0.288489515236187,3.67450620567138,0.000238309852538996,0.00133583529690592,"LOC126334600"
"LOC126334604",581.670440636708,0.219485761407273,0.0658859025589832,3.33130082282446,0.000864411344324202,0.00395664224512111,"LOC126334604"
"LOC126334606",54.7746391244663,-0.828200052100655,0.206912032106203,-4.00266743151776,6.26323139814914e-05,0.000425526407816775,"LOC126334606"
"LOC126334610",321.136899139446,-0.293738550237114,0.0689670992652206,-4.25911127721219,2.05241284281465e-05,0.000161535772819801,"LOC126334610"
"LOC126334614",102.186004204262,-1.16204347410858,0.232989809530896,-4.98752918184811,6.11563844884443e-07,7.81040326323164e-06,"LOC126334614"
"LOC126334616",3237.8650533775,-0.112366651738292,0.0354160653109869,-3.17275933256857,0.00150997636811532,0.00628713578452714,"LOC126334616"
"LOC126334624",250.488466314033,-0.51543591713198,0.0760468537650953,-6.77787300345302,1.21957976389701e-11,4.63367716247297e-10,"LOC126334624"
"LOC126334635",499.172425942842,0.366244403999199,0.119134816938649,3.07420125711701,0.00211066993422208,0.00828052009227999,"LOC126334635"
"LOC126334637",1976.70241761358,0.390826894518988,0.0630809630400125,6.19563931310123,5.80489216753669e-10,1.56670726027005e-08,"LOC126334637"
"LOC126334638",215.548377900549,-0.685102327899287,0.122152712010543,-5.60857238961799,2.04002368858445e-08,3.91623194112317e-07,"LOC126334638"
"LOC126334639",511.869388926114,-0.375595381814211,0.0630858359735845,-5.95371965858518,2.62115645310781e-09,6.186309525781e-08,"LOC126334639"
"LOC126334640",132.040379224138,0.277306750905685,0.114830318735414,2.41492624909143,0.0157383960471619,0.0426795632297221,"LOC126334640"
"LOC126334643",394.728933317741,-0.314764742776062,0.0701916819074602,-4.48435960248172,7.31332393020038e-06,6.64024845611224e-05,"LOC126334643"
"LOC126334645",54.5237235972748,1.20489189295172,0.312392275564717,3.85698362987245,0.000114794847044586,0.000715911586405074,"LOC126334645"
"LOC126334648",65.3713756174729,-0.838140535240435,0.20421370213437,-4.10423260770694,4.0565915524879e-05,0.000293241493539414,"LOC126334648"
"LOC126334650",523.848658352459,0.241107777905863,0.0530700755298883,4.54319643411991,5.54075749023323e-06,5.23562621171854e-05,"LOC126334650"
"LOC126334653",1733.18136918797,-0.391106902532638,0.0909120230507258,-4.30203717185365,1.69234910819846e-05,0.000137456866261455,"LOC126334653"
"LOC126334661",214.769765235262,-0.331019509606094,0.101071078932487,-3.27511601837364,0.00105618588139919,0.00466065294225444,"LOC126334661"
"LOC126334662",151.011979225297,0.410864780446284,0.139493608357146,2.94540219645295,0.003225350994112,0.011729092930153,"LOC126334662"
"LOC126334665",729.074318322081,0.130669876377106,0.0524812603537875,2.4898387633268,0.012780105904728,0.0359918005691061,"LOC126334665"
"LOC126334666",314.257046051302,-0.244324945470329,0.097446110554004,-2.50728268251328,0.0121663368832777,0.0345606267583273,"LOC126334666"
"LOC126334668",69.0656292371487,-0.479900325994576,0.168642230318613,-2.84567112927709,0.00443179392381432,0.0151964225708874,"LOC126334668"
"LOC126334671",17.5992288202909,-1.36166880020335,0.312404361581449,-4.35867410208466,1.30852801821722e-05,0.000110189107391563,"LOC126334671"
"LOC126334674",167.022683408269,0.310563605474811,0.108235402497916,2.86933478610005,0.00411336161397515,0.0143238337054028,"LOC126334674"
"LOC126334679",141.267028570635,-0.690911461538334,0.137818286716476,-5.01320599754442,5.35305339768419e-07,6.98761201234705e-06,"LOC126334679"
"LOC126334681",103.468511825387,0.707218243632737,0.137860217423902,5.12996611240017,2.89794343266822e-07,4.09691537778987e-06,"LOC126334681"
"LOC126334684",116.090853465367,-0.416492912271132,0.111338602484924,-3.74077725941932,0.000183452048470163,0.00106987156270905,"LOC126334684"
"LOC126334685",279.006132934145,0.66118023046252,0.0937322804813742,7.05392237409507,1.7394344110315e-12,7.81888017296765e-11,"LOC126334685"
"LOC126334693",17.0104547988706,-1.04902128796865,0.310191023138743,-3.38185572668699,0.00071997946932588,0.00338287004247853,"LOC126334693"
"LOC126334694",757.093698886348,-0.371523899735002,0.115726773441685,-3.21035391107844,0.00132571636761525,0.00564512846863785,"LOC126334694"
"LOC126334700",98.0515419216836,-1.80436158825191,0.222706914191659,-8.10195585889669,5.4082568155254e-16,4.13423991059864e-14,"LOC126334700"
"LOC126334701",188.514943538139,-0.597892264116349,0.15140166600548,-3.94904679645142,7.84630129811144e-05,0.000515256596562195,"LOC126334701"
"LOC126335926",231.636194221514,0.315120917624102,0.133708686956224,2.35677220977627,0.0184345510975536,0.0483930658670305,"LOC126335926"
"LOC126334711",248.881755871894,0.322322738915882,0.0956787607971646,3.36880135393051,0.000754958176091882,0.00352429028538528,"LOC126334711"
"LOC126334713",1171.19095504177,-0.618874549323987,0.108236399879963,-5.71780426926928,1.07909336607358e-08,2.22547753009618e-07,"LOC126334713"
"LOC126334714",596.110425498873,-0.531803979290265,0.080654583709027,-6.59359896033714,4.29290372339199e-11,1.46145879370887e-09,"LOC126334714"
"LOC126334717",489.411267549635,-0.340419173382483,0.0861578668918453,-3.95110958132023,7.77896935240996e-05,0.000511097904029159,"LOC126334717"
"LOC126334721",294.910236601561,-0.231193614182682,0.0815607126438558,-2.83461983948345,0.00458802463674481,0.0156467433564738,"LOC126334721"
"LOC126334726",168.044631579494,-0.38022417510418,0.107339270684426,-3.5422653114723,0.000396706252628478,0.0020478576712718,"LOC126334726"
"LOC126334741",910.873401489435,1.92438085564377,0.732003290334666,2.62892377814854,0.00856555573045268,0.0259951531896483,"LOC126334741"
"LOC126334743",638.847940887911,-0.318785374784064,0.0644374717630693,-4.94720488035609,7.52867232074618e-07,9.3675468661448e-06,"LOC126334743"
"LOC126334750",257.690149818162,-0.288921039442995,0.112334376630992,-2.57197349651989,0.0101120632600174,0.0298682553395147,"LOC126334750"
"LOC126334757",1409.81082453983,0.668708380366647,0.149677964710703,4.46764747008102,7.90844914129511e-06,7.07989212747359e-05,"LOC126334757"
"LOC126334758",70.6783438112956,-0.464531275726668,0.181724248657038,-2.55624265423908,0.0105809304515856,0.031002101938247,"LOC126334758"
"LOC126334759",62.1932110144383,0.417393919756894,0.157332301113246,2.65294486131274,0.00797929042435263,0.0244980037250192,"LOC126334759"
"LOC126334763",243.708822450347,-0.187197391519603,0.0795960598612648,-2.35184243850621,0.0186806859655464,0.048898428754596,"LOC126334763"
"LOC126334768",59.2200362387446,-0.940320695595708,0.210111592577887,-4.47533943300695,7.62900143022362e-06,6.85375314977021e-05,"LOC126334768"
"LOC126336317",47.0206519258193,-0.464847862134743,0.192299232495742,-2.41731522326818,0.0156354701350131,0.0424595642934646,"LOC126336317"
"LOC126334770",169.700817361795,-0.535894319851152,0.132089255351783,-4.05706216167202,4.96938590702986e-05,0.000349912744010718,"LOC126334770"
"LOC126334771",1071.8245245604,-0.324386566183964,0.0769348277519661,-4.21638126271978,2.48253905339046e-05,0.00019068648348726,"LOC126334771"
"LOC126334772",341.447105836099,-0.689645774424587,0.173528831344524,-3.97424317954037,7.06033986162553e-05,0.000471649914565733,"LOC126334772"
"LOC126334777",302.336917580985,0.339932068437614,0.107910407128508,3.15013238744245,0.00163196493045383,0.00671620383693538,"LOC126334777"
"LOC126334778",72.709210127755,-0.405385054755184,0.148389715583221,-2.73189454647774,0.00629712928283258,0.0202676649305442,"LOC126334778"
"LOC126334786",156.061995727098,0.710443962533411,0.262588510479517,2.7055409287941,0.00681932442759577,0.0215739558767866,"LOC126334786"
"LOC126334791",9.01315477636674,1.13042023519102,0.359577599548271,3.14374487346025,0.0016680079363775,0.00684247728656658,"LOC126334791"
"LOC126334792",182.289259016826,-0.430199884177703,0.0912134477970781,-4.716408540271,2.40044198026168e-06,2.5494211580716e-05,"LOC126334792"
"LOC126334793",1686.51702910818,0.287774315851772,0.0775307924963126,3.71174221991164,0.000205837561398932,0.00117993817189886,"LOC126334793"
"LOC126335945",20.3106568151177,-1.36260981304119,0.400758709191147,-3.4000753615345,0.000673672831291104,0.00320660229838264,"LOC126335945"
"LOC126334816",337.905775582991,-0.289361145230928,0.086205985587037,-3.35662475477155,0.000789001163820577,0.00365603951264373,"LOC126334816"
"LOC126334820",1663.37094288718,0.401481065844216,0.0946097978911364,4.24354638518712,2.20014869631326e-05,0.000171471906331716,"LOC126334820"
"LOC126334822",108.39774511512,-0.648645511515247,0.15742977219597,-4.12022136897845,3.7850855547808e-05,0.00027674915344978,"LOC126334822"
"LOC126334829",728.80512894228,-0.208725990356054,0.08504301765094,-2.45435776059561,0.0141136488015322,0.0391174208858792,"LOC126334829"
"LOC126334830",17.0518703491762,0.9172233170624,0.33712803085904,2.72069728146073,0.00651443873385741,0.0208403956762257,"LOC126334830"
"LOC126334832",97.7552966595018,-0.751122986717894,0.159402803582727,-4.71210649898059,2.4516918573817e-06,2.59306530665574e-05,"LOC126334832"
"LOC126334836",488.078446589842,-0.600353138267325,0.0779619464341566,-7.70059196475241,1.3543732362645e-14,8.00459663618174e-13,"LOC126334836"
"LOC126334837",127.01111558869,-0.295832391825265,0.101043673817788,-2.92776757463055,0.00341405155568085,0.0123187626229004,"LOC126334837"
"LOC126334845",41.7112308189945,1.04367621730408,0.183338432809681,5.6926210250062,1.25103861447041e-08,2.5375938893462e-07,"LOC126334845"
"LOC126334847",42.3863809916021,-1.80787407454352,0.297449933059634,-6.07791051067769,1.21758669199077e-09,3.07796271484242e-08,"LOC126334847"
"LOC126334860",597.296648591199,-0.341543582273421,0.0829472274669669,-4.11760094584762,3.82836855372791e-05,0.000279433693292684,"LOC126334860"
"LOC126334866",384.075192708317,-0.43617856005231,0.0798006912243528,-5.46584939754509,4.60695364283696e-08,8.15705550685944e-07,"LOC126334866"
"LOC126334867",3176.85216563308,0.418956730096022,0.113627611418763,3.68710320374509,0.000226821384049568,0.0012819419594825,"LOC126334867"
"LOC126334869",1778.34256821862,0.173949163575879,0.0556605510389589,3.12517861086436,0.0017769712832253,0.00720610400306676,"LOC126334869"
"LOC126334870",526.790063873158,-0.357582189755839,0.0904156091920709,-3.95487231630794,7.6575536635279e-05,0.000505200672189133,"LOC126334870"
"LOC126334871",647.378623460679,-0.393009453621665,0.157131374095841,-2.50115201934117,0.0123790028789489,0.0350089390236292,"LOC126334871"
"LOC126334881",644.687358236425,-0.243136156415826,0.102904226014803,-2.36274219079059,0.0181402841219195,0.0478073631503767,"LOC126334881"
"LOC126334884",173.984619229022,0.898282572321659,0.199484547489458,4.50301832210401,6.69951055238215e-06,6.16625462953933e-05,"LOC126334884"
"LOC126334887",60.6937300805302,-0.517213009576821,0.208463641531603,-2.48107058754613,0.013098843066152,0.0366710154786176,"LOC126334887"
"LOC126334891",247.414419090001,-0.590824213256929,0.161289818129516,-3.66312157896102,0.000249160203628984,0.00138656458567027,"LOC126334891"
"LOC126334893",139.99110474786,-0.556787109653433,0.134171477939773,-4.14981722049274,3.32740865944095e-05,0.000246963365967576,"LOC126334893"
"LOC126334894",231.860548813977,-0.36030491980107,0.123331696534082,-2.92143001293672,0.00348428549204434,0.0125261584318327,"LOC126334894"
"LOC126334897",257.689747748555,-0.654806845869289,0.101205606593307,-6.47006492931383,9.79608145992328e-11,3.15004473343528e-09,"LOC126334897"
"LOC126334904",499.298394466685,-0.44382686586216,0.0646108832088969,-6.86922765669678,6.45504232608781e-12,2.55124056764201e-10,"LOC126334904"
"LOC126334905",170.381119264831,-0.622173078248714,0.233663138135534,-2.66269246922392,0.00775182236793529,0.0239496041503054,"LOC126334905"
"LOC126334906",119.418863547224,-0.782156397496716,0.216370605461213,-3.61489212376829,0.000300472711365413,0.0016198625985181,"LOC126334906"
"LOC126334907",104.729188837711,-0.49427910883116,0.155250856501676,-3.18374481126178,0.00145383118700563,0.00609310864521139,"LOC126334907"
"LOC126334911",74.0468868190592,-0.750650997744732,0.195391747286566,-3.84177432347646,0.000122148118815332,0.000756228363140896,"LOC126334911"
"LOC126334917",132.80820511668,-0.731700337593821,0.170083786830775,-4.30199933355099,1.69263820901619e-05,0.000137456866261455,"LOC126334917"
"LOC126334927",935.867749240139,0.275839420122464,0.0841978785179397,3.27608515770017,0.00105256818377772,0.00464629510169652,"LOC126334927"
"LOC126334925",134.406333632904,-0.388840998629233,0.148133752672562,-2.62493180395379,0.00866663235912342,0.0262798642984726,"LOC126334925"
"LOC126334929",411.749160414732,-0.350255301038276,0.0871835134572282,-4.01744879449151,5.88316138162524e-05,0.000403787302138859,"LOC126334929"
"LOC126334926",393.7771725382,0.461049252488988,0.125716601315377,3.66736968439341,0.000245058372017197,0.00136671698434755,"LOC126334926"
"LOC126334931",212.50569643652,-0.441891645020649,0.159590338290028,-2.76891226471109,0.00562437785345352,0.0184815463776545,"LOC126334931"
"LOC126334935",232.604137778654,0.519182873591168,0.182073157223841,2.85150695197142,0.00435125347647897,0.0149927400487802,"LOC126334935"
"LOC126335960",978.567727032057,0.318006693611721,0.129890130718917,2.44827449053762,0.0143542254313457,0.0396293343115397,"LOC126335960"
"LOC126334938",15.6687028063968,0.793055501928304,0.305503700889957,2.59589490935157,0.00943449162701914,0.0281666791652307,"LOC126334938"
"LOC126334941",237.058219187361,-0.477431032673547,0.10205117875228,-4.67834902556555,2.89193984243802e-06,2.98210856450434e-05,"LOC126334941"
"LOC126334949",991.864817496602,0.204228447374828,0.0616525031629285,3.31257348683987,0.000924418367519554,0.00417873178001042,"LOC126334949"
"LOC126334955",267.226685672962,1.76679635531465,0.223782805152502,7.89513901262712,2.89991833566966e-15,1.93823861116015e-13,"LOC126334955"
"LOC126335962",580.652514750002,0.361809407603148,0.0798110793374979,4.53332307502271,5.80629022490783e-06,5.44222474384533e-05,"LOC126335962"
"LOC126334962",365.739768588448,0.425989929019678,0.0740490524853335,5.75280729087049,8.77735219881169e-09,1.84599140313064e-07,"LOC126334962"
"LOC126334968",1078.90340525832,-0.304241136275979,0.122732950388545,-2.47888717180528,0.0131792988554047,0.0368719985071435,"LOC126334968"
"LOC126334969",1391.10204975114,0.323259274390634,0.0499260576072855,6.47476067374208,9.49623361551057e-11,3.06133632160626e-09,"LOC126334969"
"LOC126334974",167.331501964422,-0.421281029230748,0.121972338726419,-3.45390630063814,0.000552529311034986,0.00271500738440055,"LOC126334974"
"LOC126334977",14.1653253470431,0.774098093902118,0.329831997906557,2.34694662378216,0.0189279660924058,0.0494443247668616,"LOC126334977"
"LOC126334975",333.122570409251,0.194924765503103,0.0707300936569872,2.75589576409174,0.00585316466091044,0.0190713374326653,"LOC126334975"
"LOC126334980",517.347423256021,-0.585988568224143,0.0973398670024423,-6.02002639072273,1.74388635749916e-09,4.27302365447876e-08,"LOC126334980"
"LOC126334982",241.290935238101,-0.550251726190844,0.0964440943007113,-5.70539575471742,1.1607307913323e-08,2.36707496519939e-07,"LOC126334982"
"LOC126334987",1579.52253758252,-1.02961797159901,0.354164064171183,-2.90717798828215,0.00364705618452545,0.0129978557374796,"LOC126334987"
"LOC126334988",1083.32845362189,0.703850630864308,0.235383367421522,2.99023095206154,0.00278766587240144,0.0104026140096687,"LOC126334988"
"LOC126334992",65.0521586483705,-0.752431214405093,0.273190291556846,-2.75423848379519,0.00588288837362118,0.0191486366592677,"LOC126334992"
"LOC126334996",95.526744108988,-0.674535997063017,0.162867250916831,-4.14163064253766,3.44845359372132e-05,0.000254762491767629,"LOC126334996"
"LOC126335968",11.9990864777066,0.889257469340731,0.37020214356027,2.40208622453845,0.0163018654138138,0.0438772114427045,"LOC126335968"
"LOC126335014",2032.05272237249,-1.36298124877369,0.15629315972944,-8.72067114858482,2.76557570890613e-18,2.80201107142029e-16,"LOC126335014"
"LOC126336469",50.351354587871,-1.17635462545024,0.264317756345694,-4.45053197225129,8.56578393506531e-06,7.59380539687804e-05,"LOC126336469"
"LOC126335019",6320.90121300047,0.260995355360479,0.095720599505752,2.7266372829685,0.00639833302987937,0.0205280521385876,"LOC126335019"
"LOC126335023",727.107449329521,0.360028430657936,0.107568723641528,3.34696200224265,0.000817024087113486,0.00376674954716171,"LOC126335023"
"LOC126335024",573.73659028769,-0.66679292215362,0.0817956366421785,-8.15193755469572,3.58139228595663e-16,2.85750337015765e-14,"LOC126335024"
"LOC126335026",100.51196733369,0.541875736451794,0.145630575836851,3.72089263080889,0.000198519834094366,0.00114467217798043,"LOC126335026"
"LOC126335028",309.23809750344,-0.524622375590665,0.0955143606160862,-5.49260207791528,3.96054492009184e-08,7.12117133097077e-07,"LOC126335028"
"LOC126335977",557.438274006261,0.787570101522945,0.138499675492229,5.68644004921972,1.29714892659014e-08,2.61601946237753e-07,"LOC126335977"
"LOC126335033",2104.98120833518,0.356819309835136,0.142810719800689,2.49854710019756,0.0124703569763363,0.0352438736240668,"LOC126335033"
"LOC126335036",467.513749825703,-1.38750685152175,0.119470746031959,-11.6137790848865,3.50763003508096e-31,1.72420567718009e-28,"LOC126335036"
"LOC126335041",61.4589713601118,-1.03414463724371,0.242098743199134,-4.27158201475292,1.94091118955644e-05,0.000153994233970649,"LOC126335041"
"LOC126335056",4108.09477167154,-0.317157107644996,0.109541999119969,-2.89530143865323,0.0037879458989055,0.0133878508708271,"LOC126335056"
"LOC126336503",269.96714028169,0.798231388650452,0.237788634334448,3.35689462570253,0.0007882314721862,0.00365512639808537,"LOC126336503"
"LOC126335063",128.940047386746,-2.20020603392558,0.244283455014941,-9.00677466589382,2.12205497997003e-19,2.79279936848427e-17,"LOC126335063"
"LOC126335069",566.188155386842,-0.507397265783851,0.074947680807441,-6.77001956988474,1.2876497718671e-11,4.86335413835957e-10,"LOC126335069"
"LOC126335074",32.8911681022288,-0.66181181225352,0.229350007809774,-2.88559751348444,0.00390671415376449,0.0137543058154874,"LOC126335074"
"LOC126335984",105.455336337446,0.322212487886746,0.116938045172129,2.75541195692521,0.00586182783365538,0.01908755563086,"LOC126335984"
"LOC126336508",30.9000130755635,-0.551703394640899,0.232422729604634,-2.37370671783857,0.0176105322525203,0.0466616967072798,"LOC126336508"
"LOC126335076",2574.29435406953,0.202684079244389,0.0369180362146836,5.4901099848798,4.01683533880198e-08,7.20209549650927e-07,"LOC126335076"
"LOC126335078",530.339930588578,0.363971680617416,0.12195318630385,2.98451964765044,0.00284023960140197,0.0105749992873046,"LOC126335078"
"LOC126335080",54.322944424061,0.457881760985248,0.166979199215401,2.74214850194956,0.00610387391125897,0.0197721528422055,"LOC126335080"
"LOC126335085",971.126144738008,0.354095933893728,0.0686037777760572,5.16146406761449,2.45025926782252e-07,3.54646660791929e-06,"LOC126335085"
"LOC126335089",115.645010074348,-0.508863894073569,0.116015563938057,-4.38616920696314,1.15364390947737e-05,9.87092369194911e-05,"LOC126335089"
"LOC126335084",69.7861223960181,0.761459526980268,0.211547089301765,3.59948004717791,0.000318854096470662,0.00170598968799014,"LOC126335084"
"LOC126335083",162.275174832553,-1.27187996824842,0.133875030541006,-9.50050179715056,2.08881292617071e-21,3.75574448105568e-19,"LOC126335083"
"LOC126335092",1846.62539917859,-0.10302078233761,0.0395558207932947,-2.60444051650355,0.00920243933212688,0.0275900283029431,"LOC126335092"
"LOC126335103",499.434944449962,0.490633987645847,0.0754515583640172,6.50263557551423,7.8924834370133e-11,2.57029192747224e-09,"LOC126335103"
"LOC126335096",133.715559848927,-0.303463598880415,0.118328467645051,-2.56458656923297,0.0103298807131445,0.0304271474813111,"LOC126335096"
"LOC126335095",675.907789039116,0.8939114054049,0.127024292664221,7.03732637793848,1.95963479069873e-12,8.68635338127082e-11,"LOC126335095"
"LOC126335108",24.4184607605122,-0.664345506728067,0.260067747213799,-2.55450940705044,0.0106337556292289,0.0311211656035617,"LOC126335108"
"LOC126335117",540.155918597785,-1.63400792879015,0.194832630636211,-8.38672620420113,4.99867370667844e-17,4.52574954180546e-15,"LOC126335117"
"LOC126335115",54.6494736698435,0.789652901452506,0.224721557935289,3.51391699446965,0.000441550766683547,0.00224843920521825,"LOC126335115"
"LOC126335119",17.5004155702358,1.45895175292627,0.300858631880657,4.84929331695225,1.23902093370082e-06,1.44582643872255e-05,"LOC126335119"
"LOC126335120",79.4451182862796,-1.12373117494371,0.16000668908699,-7.02302623318937,2.1711342700045e-12,9.45962460439505e-11,"LOC126335120"
"LOC126335122",330.945334641768,0.288439843012926,0.0918582929294755,3.14005228939293,0.00168917681515107,0.00691820058460652,"LOC126335122"
"LOC126335136",30.6888028563302,-0.971719437244923,0.335429547299275,-2.89694049039139,0.00376821226866914,0.0133328707931902,"LOC126335136"
"LOC126335142",219.583150045654,0.253765132822308,0.100644818147189,2.52139292905458,0.011689124322108,0.0334848383782395,"LOC126335142"
"LOC126335145",35.9569115133649,-0.523839541841328,0.195983205373805,-2.67287975437584,0.00752032016316191,0.0233417360792631,"LOC126335145"
"LOC126335147",112.696560025663,2.85107085712832,0.615290757907677,4.63369686686585,3.59192850557361e-06,3.61059522064195e-05,"LOC126335147"
"LOC126335148",27.9892947804001,1.95822584640389,0.559035168275154,3.50286700646365,0.000460279213498326,0.00231974908784826,"LOC126335148"
"LOC126335153",191.712082707038,0.501323280866373,0.128344278555053,3.90608203583717,9.38046771533395e-05,0.000602672626340983,"LOC126335153"
"LOC126335165",12.7095830854003,0.893809369778305,0.302408872429657,2.95563209702524,0.00312029046311863,0.0114074233423504,"LOC126335165"
"LOC126335166",466.872940615194,-0.298826775439786,0.104421279933678,-2.86174212411092,0.00421319555163536,0.0145958356613777,"LOC126335166"
"LOC126335169",234.094672719305,-0.398501068020041,0.102478081942538,-3.88864682541084,0.000100804680581769,0.000640872785013377,"LOC126335169"
"LOC126335170",1041.22741561122,-0.188366170427932,0.0420699139242913,-4.47745556995705,7.55379417577548e-06,6.80054558871296e-05,"LOC126335170"
"LOC126335173",126.665415752043,-0.43160419692304,0.169924218294853,-2.53998047632104,0.0110858657075993,0.0321375803929156,"LOC126335173"
"LOC126335172",631.14382083262,-0.248820792175066,0.0727654070391796,-3.41949289229004,0.000627379715123144,0.00302117293219995,"LOC126335172"
"LOC126335175",193.694460468441,-0.33858136668122,0.117361242070673,-2.88495043770355,0.00391475286866545,0.0137674201436317,"LOC126335175"
"LOC126335180",90.2227655332046,-0.565077857874295,0.173837259924687,-3.25061415555623,0.00115156026833202,0.00500440964653341,"LOC126335180"
"LOC126335182",89.8799889009666,0.50385468254527,0.126800063598881,3.97361537719068,7.07898429286951e-05,0.00047262841277861,"LOC126335182"
"LOC126335188",13.8850121725994,-1.01556619610264,0.309959850278696,-3.27644433686979,0.00105123031926407,0.00464629510169652,"LOC126335188"
