"DEG_context","comparison_type","comparison","numerator","denominator","diet","gene_id","log2FoldChange"
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126268128",-2.23111487307107
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126268132",-1.6232969026722
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126268133",1.0071676622161
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126268164",1.78828968585668
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126268172",-2.74215091725083
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126268173",-2.98251294580526
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126268175",-1.57453997021227
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126268182",1.26294565302101
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126268198",-1.26807325572931
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126268199",-3.35043851005947
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126268205",1.26545135864282
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126268218",-1.15775403654595
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126268397",1.33573826142247
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126268728",-1.49915168575017
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126269384",3.52530152216537
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126269432",1.48153017907887
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126269651",-3.41610178263471
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126270012",1.1485084083228
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126270294",-1.65132700371889
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126271206",-1.41674878657538
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126271480",2.55685467663526
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126271496",2.06582098404603
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126271532",-1.29932066182967
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126271618",4.08458936400672
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126271634",7.7989807698383
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126271709",-2.52241720403558
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126271849",-2.5745570781553
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126271851",-1.01077759667962
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126271905",2.3272807389494
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126271907",3.09688852050115
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126271919",1.16278363036385
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126271923",-1.23705947187588
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126271928",-1.14788430244293
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126271945",1.55340957517507
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126271949",-1.64900472755976
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126271975",4.7283726068443
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126272038",1.12590773116578
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126272046",-1.35402526821222
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126272078",2.21511500728201
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126272082",2.48553644341896
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126272122",1.1585357072191
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126272126",-1.58833174531595
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126272129",-1.4841947867042
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126272144",2.798818010725
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126272149",2.2563999081011
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126272275",1.03668535004211
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126272290",2.28216337343808
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126272291",1.60163140986371
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126272312",-1.01914154969847
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126272318",-1.5740808031267
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126272319",2.26396973584448
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126272321",2.38770626994937
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126272322",1.63949142648488
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126272352",1.95390291426725
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126272353",2.60070249531616
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126272360",1.12353519457744
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126272363",1.14256270156044
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126272399",1.06813503791877
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126272415",-1.32518960737231
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126272419",1.89926858504222
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126272465",1.92739160252487
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126272470",-1.03062268670376
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126272507",2.055386349885
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126272513",1.74082561625066
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126272584",-1.04026246523431
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126272588",-1.02094768145844
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126272589",-1.21823310661289
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126272594",1.25421073343596
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126272599",1.70253062520274
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126272608",3.72627170784382
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126272609",5.50789775462291
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126272683",-2.8347864222884
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126272691",-2.42115219239085
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126272716",2.84040466465894
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126272724",1.79269681873024
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126272738",2.17691530237693
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126272750",1.3183338264729
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126272758",-1.2417767114441
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126272767",1.48116775194885
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126272774",-1.46494317979089
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126272831",-2.26306958153954
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126272837",3.45630793557249
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126272850",2.41340238308053
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126272858",2.06814840439325
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126272860",-2.31711246993802
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126272961",2.2101099620845
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126272992",1.95531813279868
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126273002",1.27709105608012
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126273009",-1.24181561035049
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126273010",1.97417671990209
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126273028",1.97357903483133
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126273060",5.47380769781283
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126273130",3.30748611128075
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126273149",-1.29527425196632
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126273166",2.06714364036599
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126273192",1.86160525568861
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126273222",3.25299500468725
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126273250",-2.05553375569822
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126273297",1.51302098191557
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126273348",1.212058701774
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126273393",2.82708288719799
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126273412",3.16934908848923
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126273757",1.13672162513702
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126273784",-2.34139654340929
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126274965",-1.11219326750587
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126275296",-1.79058711194392
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126275497",2.37828625231694
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126275742",2.00409347326558
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126276055",1.35063563625615
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126276381",-1.01757430388025
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126276633",-1.10355478527807
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126276951",-2.05864634315011
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126277383",-3.19116519151365
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126277867",1.63295115068224
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126277903",3.09661700176458
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126277947",-4.21238436044767
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126277955",1.26223310939691
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126277968",1.91217802097762
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126277999",1.04559504265538
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126278002",-1.06738817455191
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126278009",1.83397994074514
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126278049",2.29026384505299
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126278061",1.38171204837568
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126278068",-2.0431584386384
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126278069",1.89328247413199
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126278109",1.15377226759816
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126278127",7.46940892976877
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126278128",2.2188168137356
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126278130",-4.49415264309967
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126278132",-3.7314969744044
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126278133",-3.79908881148079
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126278137",-2.94242391041208
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126278143",-2.97367461667141
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126278149",-1.65877910956464
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126278176",2.29422321958383
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126278177",1.27840653783851
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126278180",1.47666288005839
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126278191",1.71610120451618
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126278196",1.56718590894481
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126278225",1.98318522894614
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126278232",1.47844970577428
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126278259",1.63049502463479
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126278289",-1.60696266863237
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126278308",2.00355504398232
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126278346",-1.04004093495738
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126278365",-2.22837993492578
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126278382",3.6337492124594
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126278436",7.75521934823312
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126278447",1.25229747686201
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126278467",2.24662561570306
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126278480",1.38415150807971
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126278485",-8.34187546378829
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126278491",-1.99194816766209
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126278499",-3.70749317785471
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126278501",-1.77650826086265
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126278519",-1.28328653410461
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126278530",-1.18821663055897
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126278549",-1.22295511833945
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126278559",1.34564717486602
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126278622",-1.98209931153939
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126278673",4.71950972795756
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126278678",-1.14538605837056
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126278697",-1.31759639621361
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126278707",2.62210290268402
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126278734",1.19785144694684
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126278735",1.4349551472769
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126278800",1.7514137202846
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126278816",1.1451708815077
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126278882",-1.53229596486356
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126278916",-1.01875654733159
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126278946",1.70226191856056
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126278962",2.57710845442516
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126278971",-1.20484292906333
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126278972",2.22615881655276
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126278997",-1.25441605026822
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126279018",1.99201292046352
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126279052",-1.22974905795168
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126279091",-1.12742236096545
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126279109",2.03960036165634
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126279120",-1.24963032361404
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126279173",-1.27653520673684
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126279221",-1.48290731615592
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126279309",2.34427291502784
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126279569",1.14182496731552
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126279611",2.80132187770267
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126279803",-2.86872797899197
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126280394",6.03865888001796
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126280573",4.68824230833208
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126280853",1.19328985230146
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126280991",1.31196760799476
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126281065",1.63497815946448
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126281081",1.0115933976091
