"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","database","background","foreground_genes_tested","background_genes_tested","original_branch","n_branch_genes","ontology"
"GO:0017111","ribonucleoside triphosphate phosphatase activity","18/334","32/885",0.5625,1.49045658682635,2.19899687174669,0.0234262731036844,0.185004808573293,0.185004808573293,"LOC126272375/LOC126278434/LOC126266746/LOC126267242/LOC126267464/LOC126278971/LOC126273149/LOC126354789/LOC126298783/LOC126335346/LOC126271871/LOC126267997/LOC126336809/LOC126335294/LOC126342297/LOC126334614/LOC126361668/LOC126356039",18,"GO","All fat body DEGs in heatmap",334,885,"Branch 1",1086,"Molecular function"
"GO:0048737","imaginal disc-derived appendage development","26/334","50/885",0.52,1.37784431137725,2.14031758162091,0.0244856602652745,0.192095892695665,0.192095892695665,"LOC126297795/LOC126266832/LOC126268712/LOC126334820/LOC126267315/LOC126355752/LOC126284630/LOC126365980/LOC126295214/LOC126281674/LOC126281778/LOC126354819/LOC126298286/LOC126281862/LOC126298412/LOC126354642/LOC126284584/LOC126336858/LOC126336809/LOC126267456/LOC126278037/LOC126297585/LOC126299004/LOC126278940/LOC126335957/LOC126284258",26,"GO","All fat body DEGs in heatmap",334,885,"Branch 1",1086,"Biological process"
"GO:0006793","phosphorus metabolic process","41/334","85/885",0.482352941176471,1.27809087706939,2.09833477286695,0.0247400056281867,0.192095892695665,0.192095892695665,"LOC126272470/LOC126354588/LOC126278249/LOC126331446/LOC126322655/LOC126267315/LOC126284630/LOC126272178/LOC126284573/LOC126279120/LOC126334907/LOC126267952/LOC126347864/LOC126299116/LOC126355884/LOC126284310/LOC126322142/LOC126328249/LOC126281861/LOC126297494/LOC126335501/LOC126356015/LOC126355586/LOC126281958/LOC126279052/LOC126282371/LOC126334768/LOC126299171/LOC126284006/LOC126347975/LOC126326589/LOC126291591/LOC126298865/LOC126297585/LOC126355885/LOC126268114/LOC126299078/LOC126356100/LOC126336316/LOC126347783/LOC126354620",41,"GO","All fat body DEGs in heatmap",334,885,"Branch 1",1086,"Biological process"
"GO:0007476","imaginal disc-derived wing morphogenesis","22/334","41/885",0.536585365853659,1.42179056521104,2.15199437871866,0.0247585435469823,0.192095892695665,0.192095892695665,"LOC126297795/LOC126266832/LOC126268712/LOC126334820/LOC126267315/LOC126355752/LOC126284630/LOC126365980/LOC126295214/LOC126281674/LOC126281778/LOC126354819/LOC126281862/LOC126298412/LOC126354642/LOC126284584/LOC126336809/LOC126267456/LOC126278037/LOC126297585/LOC126278940/LOC126284258",22,"GO","All fat body DEGs in heatmap",334,885,"Branch 1",1086,"Biological process"
"GO:0010628","positive regulation of gene expression","22/334","41/885",0.536585365853659,1.42179056521104,2.15199437871866,0.0247585435469823,0.192095892695665,0.192095892695665,"LOC126292199/LOC126273293/LOC126284788/LOC126361620/LOC126335068/LOC126291792/LOC126298915/LOC126298660/LOC126299197/LOC126356015/LOC126285408/LOC126284712/LOC126297882/LOC126326589/LOC126336858/LOC126284624/LOC126267456/LOC126297585/LOC126299004/LOC126299222/LOC126335957/LOC126284258",22,"GO","All fat body DEGs in heatmap",334,885,"Branch 1",1086,"Biological process"
"GO:0009891","positive regulation of biosynthetic process","25/334","48/885",0.520833333333333,1.38005239520958,2.1068078608578,0.0266182510086692,0.203842796685437,0.203842796685437,"LOC126267118/LOC126292199/LOC126273293/LOC126284788/LOC126361620/LOC126299116/LOC126335068/LOC126291792/LOC126298915/LOC126298660/LOC126299197/LOC126359832/LOC126285408/LOC126284712/LOC126297882/LOC126326589/LOC126336858/LOC126284624/LOC126267456/LOC126299004/LOC126299222/LOC126299078/LOC126298770/LOC126335957/LOC126284258",25,"GO","All fat body DEGs in heatmap",334,885,"Branch 1",1086,"Biological process"
"GO:0048589","developmental growth","16/334","28/885",0.571428571428571,1.51411462788708,2.15115711864333,0.026917121019926,0.205243047776936,0.205243047776936,"LOC126267118/LOC126278678/LOC126284630/LOC126281674/LOC126299150/LOC126298961/LOC126354218/LOC126281862/LOC126267081/LOC126284584/LOC126283987/LOC126278037/LOC126297585/LOC126336041/LOC126361668/LOC126284258",16,"GO","All fat body DEGs in heatmap",334,885,"Branch 1",1086,"Biological process"
"GO:0008092","cytoskeletal protein binding","15/334","26/885",0.576923076923077,1.528673422386,2.12912488779887,0.0287663142062348,0.216361257144804,0.216361257144804,"LOC126278434/LOC126278758/LOC126361189/LOC126267242/LOC126273149/LOC126284413/LOC126347975/LOC126267997/LOC126272094/LOC126298492/LOC126278524/LOC126336809/LOC126273198/LOC126282089/LOC126281878",15,"GO","All fat body DEGs in heatmap",334,885,"Branch 1",1086,"Molecular function"
"GO:0016887","ATP hydrolysis activity","15/334","26/885",0.576923076923077,1.528673422386,2.12912488779887,0.0287663142062348,0.216361257144804,0.216361257144804,"LOC126272375/LOC126278434/LOC126266746/LOC126267242/LOC126278971/LOC126273149/LOC126354789/LOC126298783/LOC126335346/LOC126267997/LOC126336809/LOC126335294/LOC126334614/LOC126361668/LOC126356039",15,"GO","All fat body DEGs in heatmap",334,885,"Branch 1",1086,"Molecular function"
"GO:0016301","kinase activity","20/334","37/885",0.540540540540541,1.43227059394724,2.09017281613834,0.0290403258274785,0.216361257144804,0.216361257144804,"LOC126272470/LOC126278249/LOC126322655/LOC126284630/LOC126272178/LOC126279120/LOC126267952/LOC126284310/LOC126335501/LOC126356015/LOC126355586/LOC126279052/LOC126282371/LOC126334768/LOC126299171/LOC126284006/LOC126326589/LOC126298865/LOC126297585/LOC126268114",20,"GO","All fat body DEGs in heatmap",334,885,"Branch 1",1086,"Molecular function"
"GO:0030029","actin filament-based process","14/334","24/885",0.583333333333333,1.54565868263473,2.10886452768783,0.0306610422639776,0.216361257144804,0.216361257144804,"LOC126353951/LOC126284413/LOC126335501/LOC126354819/LOC126279052/LOC126284006/LOC126267997/LOC126337018/LOC126278524/LOC126336809/LOC126273198/LOC126282270/LOC126278346/LOC126346953",14,"GO","All fat body DEGs in heatmap",334,885,"Branch 1",1086,"Biological process"
"GO:0030036","actin cytoskeleton organization","14/334","24/885",0.583333333333333,1.54565868263473,2.10886452768783,0.0306610422639776,0.216361257144804,0.216361257144804,"LOC126353951/LOC126284413/LOC126335501/LOC126354819/LOC126279052/LOC126284006/LOC126267997/LOC126337018/LOC126278524/LOC126336809/LOC126273198/LOC126282270/LOC126278346/LOC126346953",14,"GO","All fat body DEGs in heatmap",334,885,"Branch 1",1086,"Biological process"
"GO:0005813","centrosome","5/334","6/885",0.833333333333333,2.20808383233533,2.31047794039231,0.0310378570004043,0.216361257144804,0.216361257144804,"LOC126272312/LOC126267952/LOC126284413/LOC126335501/LOC126334768",5,"GO","All fat body DEGs in heatmap",334,885,"Branch 1",1086,"Cellular component"
"GO:0005815","microtubule organizing center","5/334","6/885",0.833333333333333,2.20808383233533,2.31047794039231,0.0310378570004043,0.216361257144804,0.216361257144804,"LOC126272312/LOC126267952/LOC126284413/LOC126335501/LOC126334768",5,"GO","All fat body DEGs in heatmap",334,885,"Branch 1",1086,"Cellular component"
"GO:0005871","kinesin complex","5/334","6/885",0.833333333333333,2.20808383233533,2.31047794039231,0.0310378570004043,0.216361257144804,0.216361257144804,"LOC126278434/LOC126266746/LOC126267242/LOC126273149/LOC126334614",5,"GO","All fat body DEGs in heatmap",334,885,"Branch 1",1086,"Cellular component"
"GO:0005874","microtubule","5/334","6/885",0.833333333333333,2.20808383233533,2.31047794039231,0.0310378570004043,0.216361257144804,0.216361257144804,"LOC126266746/LOC126335501/LOC126284276/LOC126334768/LOC126334614",5,"GO","All fat body DEGs in heatmap",334,885,"Branch 1",1086,"Cellular component"
"GO:0010160","formation of animal organ boundary","5/334","6/885",0.833333333333333,2.20808383233533,2.31047794039231,0.0310378570004043,0.216361257144804,0.216361257144804,"LOC126284394/LOC126266830/LOC126336858/LOC126267006/LOC126329244",5,"GO","All fat body DEGs in heatmap",334,885,"Branch 1",1086,"Biological process"
"GO:0030866","cortical actin cytoskeleton organization","5/334","6/885",0.833333333333333,2.20808383233533,2.31047794039231,0.0310378570004043,0.216361257144804,0.216361257144804,"LOC126335501/LOC126284006/LOC126278524/LOC126278346/LOC126346953",5,"GO","All fat body DEGs in heatmap",334,885,"Branch 1",1086,"Biological process"
"GO:0035088","establishment or maintenance of apical/basal cell polarity","5/334","6/885",0.833333333333333,2.20808383233533,2.31047794039231,0.0310378570004043,0.216361257144804,0.216361257144804,"LOC126284630/LOC126354218/LOC126283987/LOC126278037/LOC126278940",5,"GO","All fat body DEGs in heatmap",334,885,"Branch 1",1086,"Biological process"
"GO:0035148","tube formation","5/334","6/885",0.833333333333333,2.20808383233533,2.31047794039231,0.0310378570004043,0.216361257144804,0.216361257144804,"LOC126354720/LOC126298915/LOC126271949/LOC126299078/LOC126346953",5,"GO","All fat body DEGs in heatmap",334,885,"Branch 1",1086,"Biological process"
"GO:0045171","intercellular bridge","5/334","6/885",0.833333333333333,2.20808383233533,2.31047794039231,0.0310378570004043,0.216361257144804,0.216361257144804,"LOC126267997/LOC126337018/LOC126278524/LOC126336809/LOC126356100",5,"GO","All fat body DEGs in heatmap",334,885,"Branch 1",1086,"Cellular component"
"GO:0045172","germline ring canal","5/334","6/885",0.833333333333333,2.20808383233533,2.31047794039231,0.0310378570004043,0.216361257144804,0.216361257144804,"LOC126267997/LOC126337018/LOC126278524/LOC126336809/LOC126356100",5,"GO","All fat body DEGs in heatmap",334,885,"Branch 1",1086,"Cellular component"
"GO:0045197","establishment or maintenance of epithelial cell apical/basal polarity","5/334","6/885",0.833333333333333,2.20808383233533,2.31047794039231,0.0310378570004043,0.216361257144804,0.216361257144804,"LOC126284630/LOC126354218/LOC126283987/LOC126278037/LOC126278940",5,"GO","All fat body DEGs in heatmap",334,885,"Branch 1",1086,"Biological process"
"GO:0061245","establishment or maintenance of bipolar cell polarity","5/334","6/885",0.833333333333333,2.20808383233533,2.31047794039231,0.0310378570004043,0.216361257144804,0.216361257144804,"LOC126284630/LOC126354218/LOC126283987/LOC126278037/LOC126278940",5,"GO","All fat body DEGs in heatmap",334,885,"Branch 1",1086,"Biological process"
"GO:0070192","chromosome organization involved in meiotic cell cycle","5/334","6/885",0.833333333333333,2.20808383233533,2.31047794039231,0.0310378570004043,0.216361257144804,0.216361257144804,"LOC126272470/LOC126272178/LOC126347975/LOC126326589/LOC126354501",5,"GO","All fat body DEGs in heatmap",334,885,"Branch 1",1086,"Biological process"
"GO:0099513","polymeric cytoskeletal fiber","5/334","6/885",0.833333333333333,2.20808383233533,2.31047794039231,0.0310378570004043,0.216361257144804,0.216361257144804,"LOC126266746/LOC126335501/LOC126284276/LOC126334768/LOC126334614",5,"GO","All fat body DEGs in heatmap",334,885,"Branch 1",1086,"Cellular component"
"GO:0045893","positive regulation of DNA-templated transcription","19/334","35/885",0.542857142857143,1.43840889649273,2.05933729332281,0.0314329242997256,0.216361257144804,0.216361257144804,"LOC126273293/LOC126284788/LOC126361620/LOC126335068/LOC126291792/LOC126298915/LOC126298660/LOC126299197/LOC126285408/LOC126284712/LOC126297882/LOC126326589/LOC126336858/LOC126284624/LOC126267456/LOC126299004/LOC126299222/LOC126335957/LOC126284258",19,"GO","All fat body DEGs in heatmap",334,885,"Branch 1",1086,"Biological process"
"GO:0051254","positive regulation of RNA metabolic process","19/334","35/885",0.542857142857143,1.43840889649273,2.05933729332281,0.0314329242997256,0.216361257144804,0.216361257144804,"LOC126273293/LOC126284788/LOC126361620/LOC126335068/LOC126291792/LOC126298915/LOC126298660/LOC126299197/LOC126285408/LOC126284712/LOC126297882/LOC126326589/LOC126336858/LOC126284624/LOC126267456/LOC126299004/LOC126299222/LOC126335957/LOC126284258",19,"GO","All fat body DEGs in heatmap",334,885,"Branch 1",1086,"Biological process"
"GO:1902680","positive regulation of RNA biosynthetic process","19/334","35/885",0.542857142857143,1.43840889649273,2.05933729332281,0.0314329242997256,0.216361257144804,0.216361257144804,"LOC126273293/LOC126284788/LOC126361620/LOC126335068/LOC126291792/LOC126298915/LOC126298660/LOC126299197/LOC126285408/LOC126284712/LOC126297882/LOC126326589/LOC126336858/LOC126284624/LOC126267456/LOC126299004/LOC126299222/LOC126335957/LOC126284258",19,"GO","All fat body DEGs in heatmap",334,885,"Branch 1",1086,"Biological process"
"GO:0032991","protein-containing complex","57/334","125/885",0.456,1.20826347305389,1.95517161413523,0.0325136219297604,0.222461327571728,0.222461327571728,"LOC126272375/LOC126278434/LOC126272470/LOC126354588/LOC126266746/LOC126267829/LOC126292199/LOC126284030/LOC126354648/LOC126268088/LOC126266830/LOC126276381/LOC126292020/LOC126272178/LOC126272836/LOC126334907/LOC126272402/LOC126267242/LOC126365980/LOC126335481/LOC126272567/LOC126291792/LOC126354218/LOC126281778/LOC126273149/LOC126284413/LOC126359832/LOC126355755/LOC126335501/LOC126354819/LOC126354110/LOC126335346/LOC126267081/LOC126284276/LOC126334768/LOC126334906/LOC126347975/LOC126297882/LOC126267997/LOC126282271/LOC126272094/LOC126272525/LOC126336809/LOC126299004/LOC126278608/LOC126334943/LOC126295382/LOC126354611/LOC126335359/LOC126334614/LOC126293404/LOC126320492/LOC126278346/LOC126336041/LOC126361668/LOC126354787/LOC126354501",57,"GO","All fat body DEGs in heatmap",334,885,"Branch 1",1086,"Cellular component"
"GO:0045177","apical part of cell","13/334","22/885",0.590909090909091,1.5657321720196,2.09093429520327,0.0325706522561207,0.222461327571728,0.222461327571728,"LOC126297795/LOC126266832/LOC126267829/LOC126272312/LOC126354218/LOC126336345/LOC126273369/LOC126272094/LOC126271949/LOC126336809/LOC126282270/LOC126329244/LOC126346953",13,"GO","All fat body DEGs in heatmap",334,885,"Branch 1",1086,"Cellular component"
"GO:0006796","phosphate-containing compound metabolic process","39/334","82/885",0.475609756097561,1.26022345552797,1.92494869829908,0.0365336542968362,0.244845250368169,0.244845250368169,"LOC126272470/LOC126354588/LOC126278249/LOC126331446/LOC126322655/LOC126267315/LOC126284630/LOC126272178/LOC126284573/LOC126279120/LOC126334907/LOC126267952/LOC126347864/LOC126299116/LOC126355884/LOC126284310/LOC126322142/LOC126328249/LOC126281861/LOC126297494/LOC126335501/LOC126356015/LOC126355586/LOC126281958/LOC126279052/LOC126282371/LOC126334768/LOC126299171/LOC126284006/LOC126347975/LOC126326589/LOC126298865/LOC126297585/LOC126355885/LOC126268114/LOC126356100/LOC126336316/LOC126347783/LOC126354620",39,"GO","All fat body DEGs in heatmap",334,885,"Branch 1",1086,"Biological process"
"GO:0007293","germarium-derived egg chamber formation","6/334","8/885",0.75,1.9872754491018,2.18276559972577,0.0365399356117562,0.244845250368169,0.244845250368169,"LOC126279120/LOC126295214/LOC126354218/LOC126284413/LOC126279052/LOC126282371",6,"GO","All fat body DEGs in heatmap",334,885,"Branch 1",1086,"Biological process"
"GO:0010608","post-transcriptional regulation of gene expression","6/334","8/885",0.75,1.9872754491018,2.18276559972577,0.0365399356117562,0.244845250368169,0.244845250368169,"LOC126334929/LOC126292199/LOC126268088/LOC126278678/LOC126334946/LOC126267253",6,"GO","All fat body DEGs in heatmap",334,885,"Branch 1",1086,"Biological process"
"GO:0048103","somatic stem cell division","6/334","8/885",0.75,1.9872754491018,2.18276559972577,0.0365399356117562,0.244845250368169,0.244845250368169,"LOC126272312/LOC126267315/LOC126279120/LOC126354218/LOC126282371/LOC126267997",6,"GO","All fat body DEGs in heatmap",334,885,"Branch 1",1086,"Biological process"
"GO:0045944","positive regulation of transcription by RNA polymerase II","17/334","31/885",0.548387096774194,1.45306161869809,1.99817145417614,0.0367720904302726,0.245471048947744,0.245471048947744,"LOC126273293/LOC126284788/LOC126361620/LOC126335068/LOC126298915/LOC126298660/LOC126299197/LOC126285408/LOC126284712/LOC126297882/LOC126326589/LOC126336858/LOC126284624/LOC126267456/LOC126299004/LOC126335957/LOC126284258",17,"GO","All fat body DEGs in heatmap",334,885,"Branch 1",1086,"Biological process"
"GO:0005938","cell cortex","10/334","16/885",0.625,1.6560628742515,2.06072069175084,0.037782158926535,0.251265560680603,0.251265560680603,"LOC126292199/LOC126272312/LOC126334907/LOC126354218/LOC126284006/LOC126267997/LOC126272094/LOC126278524/LOC126336809/LOC126342297",10,"GO","All fat body DEGs in heatmap",334,885,"Branch 1",1086,"Cellular component"
"GO:0071840","cellular component organization or biogenesis","93/334","216/885",0.430555555555556,1.14084331337325,1.85256569015813,0.0386394002239161,0.253378652033578,0.253378652033578,"LOC126272375/LOC126334929/LOC126272470/LOC126267118/LOC126266746/LOC126281391/LOC126298316/LOC126292199/LOC126273293/LOC126272312/LOC126354668/LOC126267315/LOC126284394/LOC126349792/LOC126284030/LOC126266830/LOC126276381/LOC126278678/LOC126353951/LOC126284630/LOC126272178/LOC126266752/LOC126272256/LOC126336939/LOC126279120/LOC126334907/LOC126272402/LOC126267242/LOC126266779/LOC126365980/LOC126295214/LOC126284310/LOC126354218/LOC126267743/LOC126281778/LOC126273149/LOC126298660/LOC126284413/LOC126355755/LOC126335501/LOC126281718/LOC126354819/LOC126272743/LOC126354268/LOC126272438/LOC126279052/LOC126284712/LOC126285378/LOC126320178/LOC126282371/LOC126298594/LOC126335346/LOC126284276/LOC126354642/LOC126282155/LOC126334768/LOC126284333/LOC126267104/LOC126284006/LOC126334906/LOC126347975/LOC126283987/LOC126354850/LOC126271871/LOC126326589/LOC126267997/LOC126282271/LOC126337018/LOC126353994/LOC126271949/LOC126278524/LOC126336809/LOC126273198/LOC126293483/LOC126267456/LOC126278037/LOC126297585/LOC126278940/LOC126282270/LOC126334614/LOC126299078/LOC126285438/LOC126320492/LOC126334867/LOC126278346/LOC126356100/LOC126336041/LOC126361668/LOC126284258/LOC126298596/LOC126346953/LOC126354787/LOC126354501",93,"GO","All fat body DEGs in heatmap",334,885,"Branch 1",1086,"Biological process"
"GO:0003774","cytoskeletal motor activity","7/334","10/885",0.7,1.85479041916168,2.11533514866114,0.0389237066542139,0.253378652033578,0.253378652033578,"LOC126278434/LOC126266746/LOC126267242/LOC126273149/LOC126267997/LOC126336809/LOC126334614",7,"GO","All fat body DEGs in heatmap",334,885,"Branch 1",1086,"Molecular function"
"GO:0035150","regulation of tube size","7/334","10/885",0.7,1.85479041916168,2.11533514866114,0.0389237066542139,0.253378652033578,0.253378652033578,"LOC126284630/LOC126354720/LOC126271949/LOC126278037/LOC126278940/LOC126299078/LOC126361668",7,"GO","All fat body DEGs in heatmap",334,885,"Branch 1",1086,"Biological process"
"GO:0007591","molting cycle, chitin-based cuticle","9/334","14/885",0.642857142857143,1.70337895637297,2.06427654414217,0.0389592952815902,0.253378652033578,0.253378652033578,"LOC126355865/LOC126297795/LOC126284756/LOC126297427/LOC126267997/LOC126271949/LOC126336809/LOC126353907/LOC126285438",9,"GO","All fat body DEGs in heatmap",334,885,"Branch 1",1086,"Biological process"
"GO:0042303","molting cycle","9/334","14/885",0.642857142857143,1.70337895637297,2.06427654414217,0.0389592952815902,0.253378652033578,0.253378652033578,"LOC126355865/LOC126297795/LOC126284756/LOC126297427/LOC126267997/LOC126271949/LOC126336809/LOC126353907/LOC126285438",9,"GO","All fat body DEGs in heatmap",334,885,"Branch 1",1086,"Biological process"
"GO:0060560","developmental growth involved in morphogenesis","8/334","12/885",0.666666666666667,1.76646706586826,2.08017832187214,0.0394850909997542,0.255857604317089,0.255857604317089,"LOC126278678/LOC126281674/LOC126298961/LOC126354218/LOC126281862/LOC126283987/LOC126297585/LOC126284258",8,"GO","All fat body DEGs in heatmap",334,885,"Branch 1",1086,"Biological process"
"GO:0007275","multicellular organism development","123/334","293/885",0.419795221843003,1.11233165069179,1.82935783216146,0.0397917529641737,0.256903689757749,0.256903689757749,"LOC126355865/LOC126334929/LOC126266657/LOC126267118/LOC126297795/LOC126298316/LOC126266832/LOC126268712/LOC126267829/LOC126292199/LOC126273293/LOC126272312/LOC126284788/LOC126331446/LOC126322655/LOC126334820/LOC126267315/LOC126284394/LOC126335513/LOC126266830/LOC126336122/LOC126355752/LOC126278678/LOC126284630/LOC126354720/LOC126272046/LOC126361620/LOC126284491/LOC126266752/LOC126279120/LOC126334907/LOC126365980/LOC126299116/LOC126335481/LOC126295214/LOC126335068/LOC126281674/LOC126284310/LOC126284087/LOC126305900/LOC126284756/LOC126284577/LOC126299150/LOC126284425/LOC126298961/LOC126354218/LOC126267743/LOC126298915/LOC126281778/LOC126284250/LOC126298660/LOC126278997/LOC126284413/LOC126299197/LOC126336345/LOC126273369/LOC126335501/LOC126355586/LOC126281718/LOC126354819/LOC126272743/LOC126354448/LOC126298286/LOC126273129/LOC126281862/LOC126298412/LOC126284712/LOC126320178/LOC126285153/LOC126282371/LOC126298594/LOC126280740/LOC126335346/LOC126297701/LOC126349315/LOC126354642/LOC126282155/LOC126284333/LOC126365885/LOC126284584/LOC126355888/LOC126336597/LOC126334906/LOC126334946/LOC126336602/LOC126283987/LOC126297882/LOC126267997/LOC126336858/LOC126298492/LOC126284624/LOC126273138/LOC126271949/LOC126278524/LOC126336866/LOC126297845/LOC126336809/LOC126267456/LOC126278037/LOC126297585/LOC126299004/LOC126295285/LOC126267006/LOC126278940/LOC126284086/LOC126275560/LOC126295382/LOC126271928/LOC126334614/LOC126299078/LOC126285438/LOC126329244/LOC126320492/LOC126334867/LOC126336041/LOC126284845/LOC126361668/LOC126335957/LOC126284258/LOC126267060/LOC126365941/LOC126346953/LOC126344496",123,"GO","All fat body DEGs in heatmap",334,885,"Branch 1",1086,"Biological process"
"GO:0048513","animal organ development","67/334","151/885",0.443708609271523,1.17569496768053,1.84468974154336,0.040498615741316,0.260516549986865,0.260516549986865,"LOC126297795/LOC126266832/LOC126268712/LOC126267829/LOC126273293/LOC126272312/LOC126284788/LOC126322655/LOC126334820/LOC126267315/LOC126284394/LOC126266830/LOC126355752/LOC126278678/LOC126284630/LOC126272046/LOC126361620/LOC126266752/LOC126365980/LOC126299116/LOC126335481/LOC126295214/LOC126335068/LOC126281674/LOC126354218/LOC126267743/LOC126298915/LOC126281778/LOC126298660/LOC126278997/LOC126284413/LOC126299197/LOC126336345/LOC126273369/LOC126335501/LOC126355586/LOC126354819/LOC126298286/LOC126281862/LOC126298412/LOC126284712/LOC126280740/LOC126354642/LOC126284584/LOC126334946/LOC126283987/LOC126297882/LOC126267997/LOC126336858/LOC126284624/LOC126271949/LOC126278524/LOC126336809/LOC126267456/LOC126278037/LOC126297585/LOC126299004/LOC126267006/LOC126278940/LOC126275560/LOC126295382/LOC126329244/LOC126320492/LOC126361668/LOC126335957/LOC126284258/LOC126346953",67,"GO","All fat body DEGs in heatmap",334,885,"Branch 1",1086,"Biological process"
"GO:0009887","animal organ morphogenesis","49/334","107/885",0.457943925233645,1.21341429290951,1.83209993254765,0.0430658124049621,0.276026891827457,0.276026891827457,"LOC126297795/LOC126266832/LOC126268712/LOC126273293/LOC126334820/LOC126267315/LOC126284394/LOC126266830/LOC126355752/LOC126278678/LOC126284630/LOC126266752/LOC126365980/LOC126299116/LOC126335481/LOC126295214/LOC126335068/LOC126281674/LOC126298915/LOC126281778/LOC126298660/LOC126284413/LOC126336345/LOC126354819/LOC126298286/LOC126281862/LOC126298412/LOC126280740/LOC126354642/LOC126284584/LOC126283987/LOC126297882/LOC126267997/LOC126336858/LOC126284624/LOC126271949/LOC126336809/LOC126267456/LOC126278037/LOC126297585/LOC126299004/LOC126267006/LOC126278940/LOC126295382/LOC126329244/LOC126361668/LOC126335957/LOC126284258/LOC126346953",49,"GO","All fat body DEGs in heatmap",334,885,"Branch 1",1086,"Biological process"
"GO:0007444","imaginal disc development","34/334","71/885",0.47887323943662,1.26887070928565,1.83816304751524,0.0447078394311259,0.285516851818274,0.285516851818274,"LOC126297795/LOC126266832/LOC126268712/LOC126267829/LOC126322655/LOC126334820/LOC126267315/LOC126355752/LOC126284630/LOC126365980/LOC126295214/LOC126335068/LOC126281674/LOC126281778/LOC126354819/LOC126298286/LOC126281862/LOC126298412/LOC126280740/LOC126354642/LOC126284584/LOC126283987/LOC126267997/LOC126336858/LOC126336809/LOC126267456/LOC126278037/LOC126297585/LOC126299004/LOC126278940/LOC126275560/LOC126320492/LOC126335957/LOC126284258",34,"GO","All fat body DEGs in heatmap",334,885,"Branch 1",1086,"Biological process"
"GO:0016043","cellular component organization","92/334","215/885",0.427906976744186,1.13382537251079,1.75486558100052,0.047487566365578,0.302178075182401,0.302178075182401,"LOC126272375/LOC126334929/LOC126272470/LOC126267118/LOC126266746/LOC126281391/LOC126298316/LOC126292199/LOC126273293/LOC126272312/LOC126354668/LOC126267315/LOC126284394/LOC126349792/LOC126284030/LOC126266830/LOC126276381/LOC126278678/LOC126353951/LOC126284630/LOC126272178/LOC126266752/LOC126272256/LOC126336939/LOC126279120/LOC126334907/LOC126272402/LOC126267242/LOC126266779/LOC126365980/LOC126295214/LOC126284310/LOC126354218/LOC126267743/LOC126281778/LOC126273149/LOC126298660/LOC126284413/LOC126355755/LOC126335501/LOC126281718/LOC126354819/LOC126272743/LOC126354268/LOC126272438/LOC126279052/LOC126284712/LOC126285378/LOC126320178/LOC126282371/LOC126298594/LOC126335346/LOC126284276/LOC126354642/LOC126282155/LOC126334768/LOC126284333/LOC126267104/LOC126284006/LOC126334906/LOC126347975/LOC126283987/LOC126354850/LOC126271871/LOC126326589/LOC126267997/LOC126282271/LOC126337018/LOC126353994/LOC126278524/LOC126336809/LOC126273198/LOC126293483/LOC126267456/LOC126278037/LOC126297585/LOC126278940/LOC126282270/LOC126334614/LOC126299078/LOC126285438/LOC126320492/LOC126334867/LOC126278346/LOC126356100/LOC126336041/LOC126361668/LOC126284258/LOC126298596/LOC126346953/LOC126354787/LOC126354501",92,"GO","All fat body DEGs in heatmap",334,885,"Branch 1",1086,"Biological process"
"GO:0001067","transcription regulatory region nucleic acid binding","13/334","23/885",0.565217391304348,1.49765686019266,1.88175832811986,0.0498698354185739,0.312613989325618,0.312613989325618,"LOC126273293/LOC126284788/LOC126361620/LOC126335068/LOC126298660/LOC126298286/LOC126284712/LOC126284584/LOC126355888/LOC126297882/LOC126284624/LOC126267456/LOC126267006",13,"GO","All fat body DEGs in heatmap",334,885,"Branch 1",1086,"Molecular function"
"GO:0009790","embryo development","30/334","62/885",0.483870967741935,1.2821131929689,1.79243283063533,0.0500004314284492,0.312613989325618,0.312613989325618,"LOC126266657/LOC126292199/LOC126273293/LOC126267315/LOC126266830/LOC126354720/LOC126334907/LOC126284310/LOC126305900/LOC126299150/LOC126354218/LOC126298915/LOC126281778/LOC126278997/LOC126335501/LOC126354819/LOC126272743/LOC126320178/LOC126354642/LOC126283987/LOC126267997/LOC126271949/LOC126297585/LOC126295382/LOC126334614/LOC126299078/LOC126361668/LOC126335957/LOC126365941/LOC126346953",30,"GO","All fat body DEGs in heatmap",334,885,"Branch 1",1086,"Biological process"
"GO:0000976","transcription cis-regulatory region binding","12/334","21/885",0.571428571428571,1.51411462788708,1.85539466483559,0.053645179457133,0.334149022745311,0.334149022745311,"LOC126273293/LOC126284788/LOC126361620/LOC126335068/LOC126298660/LOC126298286/LOC126284712/LOC126284584/LOC126297882/LOC126284624/LOC126267456/LOC126267006",12,"GO","All fat body DEGs in heatmap",334,885,"Branch 1",1086,"Molecular function"
