name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Hominidae	9604	F	259404	1899800	2159204	0.52598
Cryptococcaceae	1884633	F	45040	162016	207056	0.05044
Trichosporonaceae	1759442	F	334	3130	3464	0.00084
Marasmiaceae	654128	F	72	98	170	0.00004
Agrocybaceae	3710399	F	22	18	40	0.00001
Ceratobasidiaceae	5250	F	46	22	68	0.00002
Ustilaginaceae	5268	F	1454	10205	11659	0.00284
Malasseziaceae	742845	F	143	620	763	0.00019
Pucciniaceae	5262	F	438	1557	1995	0.00049
Nectriaceae	110618	F	632	3024	3656	0.00089
Hypocreaceae	5129	F	289	1609	1898	0.00046
Clavicipitaceae	34397	F	150	97	247	0.00006
Ophiocordycipitaceae	474942	F	58	166	224	0.00005
Cordycipitaceae	474943	F	35	53	88	0.00002
Glomerellaceae	681950	F	496	1386	1882	0.00046
Sordariaceae	5148	F	581	1160	1741	0.00042
Chaetomiaceae	35718	F	328	380	708	0.00017
Podosporaceae	2609812	F	100	94	194	0.00005
Pyriculariaceae	2528436	F	208	10	218	0.00005
Sclerotiniaceae	28983	F	76	906	982	0.00024
Mycosphaerellaceae	93133	F	2267	2200	4467	0.00109
Pleosporaceae	28556	F	45	130	175	0.00004
Didymellaceae	683158	F	43	48	91	0.00002
Aspergillaceae	1131492	F	1007	3857	4864	0.00118
Trichocomaceae	28568	F	92	372	464	0.00011
Onygenaceae	33184	F	95	787	882	0.00021
Metschnikowiaceae	27319	F	646	1360	2006	0.00049
Debaryomycetaceae	766764	F	494	3636	4130	0.00101
Pichiaceae	1156497	F	541	1357	1898	0.00046
Saccharomycetaceae	4893	F	1083	17828	18911	0.00461
Saccharomycodaceae	34365	F	34	471	505	0.00012
Trichomonascaceae	410830	F	24	168	192	0.00005
Schizosaccharomycetaceae	4894	F	154	148	302	0.00007
Glomeraceae	36751	F	548	378	926	0.00023
Unikaryonidae	36734	F	84	0	84	0.00002
Nosematidae	27974	F	72	11	83	0.00002
Plasmodiidae	1639119	F	164449	456857	621306	0.15135
Babesiidae	32594	F	729	1919	2648	0.00065
Theileriidae	27994	F	78	37	115	0.00003
Sarcocystidae	5809	F	5297	14564	19861	0.00484
Cryptosporidiidae	35082	F	63	77	140	0.00003
Thalassiosiraceae	29202	F	1507	52	1559	0.00038
Neidiaceae	432548	F	37	0	37	0.00001
Peronosporaceae	4777	F	109	10	119	0.00003
Dictyosteliaceae	2058185	F	17683	34840	52523	0.01279
Trypanosomatidae	5654	F	517	84	601	0.00015
Trichomonadidae	181550	F	257	22	279	0.00007
Hexamitidae	5739	F	68	3	71	0.00002
Hemiselmidaceae	589351	F	26	29	55	0.00001
Cyanidiaceae	265316	F	16	4	20	0.00000
Vibrionaceae	641	F	203157	183727	386884	0.09424
Lysobacteraceae	32033	F	45754	17356	63110	0.01537
Rhodanobacteraceae	1775411	F	128	9	137	0.00003
Marinicellaceae	3120710	F	17	0	17	0.00000
Enterobacteriaceae	543	F	5333	151840	157173	0.03829
Morganellaceae	1903414	F	906	1164	2070	0.00050
Erwiniaceae	1903409	F	501	109	610	0.00015
Yersiniaceae	1903411	F	496	721	1217	0.00030
Pectobacteriaceae	1903410	F	173	41	214	0.00005
Hafniaceae	1903412	F	37	24	61	0.00001
Bruguierivoracaceae	2812006	F	27	1	28	0.00001
Pseudomonadaceae	135621	F	1685	2129	3814	0.00093
Marinobacteraceae	2887365	F	257	7	264	0.00006
Pseudoalteromonadaceae	267888	F	634	91	725	0.00018
Alteromonadaceae	72275	F	348	19	367	0.00009
Shewanellaceae	267890	F	320	41	361	0.00009
Colwelliaceae	267889	F	134	11	145	0.00004
Idiomarinaceae	267893	F	102	18	120	0.00003
Moritellaceae	267891	F	49	7	56	0.00001
Psychromonadaceae	267894	F	40	2	42	0.00001
Ferrimonadaceae	267892	F	15	1	16	0.00000
Moraxellaceae	468	F	972	705	1677	0.00041
Aeromonadaceae	84642	F	776	1022	1798	0.00044
Oceanospirillaceae	135620	F	211	13	224	0.00005
Halomonadaceae	28256	F	176	26	202	0.00005
Hahellaceae	224379	F	109	0	109	0.00003
Endozoicomonadaceae	2066474	F	38	0	38	0.00001
Alcanivoracaceae	224372	F	28	2	30	0.00001
Pleioneaceae	2823145	F	25	0	25	0.00001
Saccharospirillaceae	255527	F	18	0	18	0.00000
Zooshikellaceae	2898533	F	13	0	13	0.00000
Pasteurellaceae	712	F	399	966	1365	0.00033
Candidatus Pseudothioglobaceae	3399801	F	278	31	309	0.00008
Francisellaceae	34064	F	77	1	78	0.00002
Piscirickettsiaceae	135616	F	75	15	90	0.00002
Thiotrichaceae	135617	F	32	4	36	0.00001
Microbulbiferaceae	1706373	F	74	0	74	0.00002
Cellvibrionaceae	1706371	F	56	2	58	0.00001
Halieaceae	1706372	F	22	2	24	0.00001
Legionellaceae	444	F	102	0	102	0.00002
Coxiellaceae	118968	F	32	0	32	0.00001
Methylococcaceae	403	F	122	6	128	0.00003
Chromatiaceae	1046	F	53	3	56	0.00001
Ectothiorhodospiraceae	72276	F	11	0	11	0.00000
Sedimenticolaceae	3067276	F	10	0	10	0.00000
Orbaceae	1240483	F	45	17	62	0.00002
Kangiellaceae	1920240	F	15	0	15	0.00000
Methylobacteriaceae	119045	F	7352	6909	14261	0.00347
Brucellaceae	118882	F	840	27	867	0.00021
Nitrobacteraceae	41294	F	425	13	438	0.00011
Rhizobiaceae	82115	F	369	33	402	0.00010
Phyllobacteriaceae	69277	F	257	16	273	0.00007
Bartonellaceae	772	F	158	5	163	0.00004
Aurantimonadaceae	255475	F	136	31	167	0.00004
Stappiaceae	2821832	F	90	4	94	0.00002
Alloboseaceae	2831100	F	60	0	60	0.00001
Devosiaceae	2831106	F	38	0	38	0.00001
Xanthobacteraceae	335928	F	32	1	33	0.00001
Methylocystaceae	31993	F	31	0	31	0.00001
Hyphomicrobiaceae	45401	F	23	0	23	0.00001
Cohaesibacteraceae	655351	F	15	0	15	0.00000
Ancalomicrobiaceae	2172021	F	14	0	14	0.00000
Pleomorphomonadaceae	2843308	F	10	0	10	0.00000
Anaplasmataceae	942	F	10219	6260	16479	0.00401
Rickettsiaceae	775	F	132	7	139	0.00003
Azospirillaceae	2829815	F	862	38	900	0.00022
Rhodospirillaceae	41295	F	95	1	96	0.00002
