name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Hominidae	9604	F	472468	1142502	1614970	0.54751
Cryptococcaceae	1884633	F	26257	38653	64910	0.02201
Trichosporonaceae	1759442	F	593	1842	2435	0.00083
Marasmiaceae	654128	F	79	40	119	0.00004
Agrocybaceae	3710399	F	28	8	36	0.00001
Ceratobasidiaceae	5250	F	20	4	24	0.00001
Ustilaginaceae	5268	F	1395	4336	5731	0.00194
Malasseziaceae	742845	F	240	652	892	0.00030
Pucciniaceae	5262	F	488	875	1363	0.00046
Clavicipitaceae	34397	F	1192	222	1414	0.00048
Nectriaceae	110618	F	690	1531	2221	0.00075
Hypocreaceae	5129	F	643	1348	1991	0.00067
Ophiocordycipitaceae	474942	F	92	118	210	0.00007
Cordycipitaceae	474943	F	42	29	71	0.00002
Glomerellaceae	681950	F	360	324	684	0.00023
Chaetomiaceae	35718	F	325	152	477	0.00016
Sordariaceae	5148	F	181	225	406	0.00014
Podosporaceae	2609812	F	79	37	116	0.00004
Pyriculariaceae	2528436	F	178	2	180	0.00006
Sclerotiniaceae	28983	F	60	242	302	0.00010
Mycosphaerellaceae	93133	F	2119	1405	3524	0.00119
Didymellaceae	683158	F	72	64	136	0.00005
Pleosporaceae	28556	F	57	106	163	0.00006
Aspergillaceae	1131492	F	1033	1481	2514	0.00085
Trichocomaceae	28568	F	48	75	123	0.00004
Onygenaceae	33184	F	61	202	263	0.00009
Debaryomycetaceae	766764	F	586	1513	2099	0.00071
Metschnikowiaceae	27319	F	374	284	658	0.00022
Pichiaceae	1156497	F	683	731	1414	0.00048
Saccharomycetaceae	4893	F	1242	8142	9384	0.00318
Saccharomycodaceae	34365	F	36	227	263	0.00009
Trichomonascaceae	410830	F	18	55	73	0.00002
Schizosaccharomycetaceae	4894	F	170	71	241	0.00008
Glomeraceae	36751	F	1477	551	2028	0.00069
Unikaryonidae	36734	F	132	0	132	0.00004
Nosematidae	27974	F	76	5	81	0.00003
Plasmodiidae	1639119	F	64636	100800	165436	0.05609
Babesiidae	32594	F	1138	1832	2970	0.00101
Theileriidae	27994	F	89	69	158	0.00005
Sarcocystidae	5809	F	3112	2737	5849	0.00198
Cryptosporidiidae	35082	F	69	66	135	0.00005
Thalassiosiraceae	29202	F	926	18	944	0.00032
Neidiaceae	432548	F	57	0	57	0.00002
Peronosporaceae	4777	F	77	4	81	0.00003
Dictyosteliaceae	2058185	F	1058	687	1745	0.00059
Trypanosomatidae	5654	F	579	35	614	0.00021
Naegleriidae	3691768	F	23	0	23	0.00001
Trichomonadidae	181550	F	275	7	282	0.00010
Hexamitidae	5739	F	59	0	59	0.00002
Hemiselmidaceae	589351	F	61	22	83	0.00003
Cyanidiaceae	265316	F	10	0	10	0.00000
Enterobacteriaceae	543	F	45102	629035	674137	0.22855
Morganellaceae	1903414	F	6514	1858	8372	0.00284
Yersiniaceae	1903411	F	1104	1192	2296	0.00078
Erwiniaceae	1903409	F	781	63	844	0.00029
Pectobacteriaceae	1903410	F	231	37	268	0.00009
Hafniaceae	1903412	F	113	42	155	0.00005
Bruguierivoracaceae	2812006	F	38	0	38	0.00001
Budviciaceae	1903416	F	11	0	11	0.00000
Lysobacteraceae	32033	F	51200	6317	57517	0.01950
Rhodanobacteraceae	1775411	F	134	4	138	0.00005
Marinicellaceae	3120710	F	12	0	12	0.00000
Vibrionaceae	641	F	29773	9146	38919	0.01319
Pseudomonadaceae	135621	F	4343	2979	7322	0.00248
Marinobacteraceae	2887365	F	3597	1	3598	0.00122
Alteromonadaceae	72275	F	1013	15	1028	0.00035
Pseudoalteromonadaceae	267888	F	733	58	791	0.00027
Idiomarinaceae	267893	F	463	42	505	0.00017
Shewanellaceae	267890	F	362	44	406	0.00014
Colwelliaceae	267889	F	125	3	128	0.00004
Moritellaceae	267891	F	44	4	48	0.00002
Psychromonadaceae	267894	F	27	0	27	0.00001
Moraxellaceae	468	F	1430	522	1952	0.00066
Aeromonadaceae	84642	F	856	348	1204	0.00041
Pasteurellaceae	712	F	701	1072	1773	0.00060
