name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Hominidae	9604	F	252170	1670811	1922981	0.52119
Cryptococcaceae	1884633	F	33049	107745	140794	0.03816
Trichosporonaceae	1759442	F	296	2556	2852	0.00077
Marasmiaceae	654128	F	82	103	185	0.00005
Agrocybaceae	3710399	F	27	21	48	0.00001
Ceratobasidiaceae	5250	F	29	12	41	0.00001
Ustilaginaceae	5268	F	1112	7277	8389	0.00227
Malasseziaceae	742845	F	220	917	1137	0.00031
Pucciniaceae	5262	F	396	1262	1658	0.00045
Hypocreaceae	5129	F	574	2705	3279	0.00089
Nectriaceae	110618	F	529	1630	2159	0.00059
Clavicipitaceae	34397	F	116	90	206	0.00006
Ophiocordycipitaceae	474942	F	46	117	163	0.00004
Cordycipitaceae	474943	F	41	55	96	0.00003
Glomerellaceae	681950	F	349	757	1106	0.00030
Sordariaceae	5148	F	495	944	1439	0.00039
Chaetomiaceae	35718	F	266	269	535	0.00015
Podosporaceae	2609812	F	62	64	126	0.00003
Pyriculariaceae	2528436	F	289	7	296	0.00008
Sclerotiniaceae	28983	F	59	650	709	0.00019
Mycosphaerellaceae	93133	F	1689	1616	3305	0.00090
Didymellaceae	683158	F	61	71	132	0.00004
Pleosporaceae	28556	F	41	136	177	0.00005
Aspergillaceae	1131492	F	979	3700	4679	0.00127
Trichocomaceae	28568	F	69	272	341	0.00009
Onygenaceae	33184	F	100	771	871	0.00024
Metschnikowiaceae	27319	F	577	1116	1693	0.00046
Debaryomycetaceae	766764	F	513	3212	3725	0.00101
Pichiaceae	1156497	F	433	1067	1500	0.00041
Saccharomycetaceae	4893	F	1033	18789	19822	0.00537
Saccharomycodaceae	34365	F	28	366	394	0.00011
Trichomonascaceae	410830	F	16	103	119	0.00003
Schizosaccharomycetaceae	4894	F	155	141	296	0.00008
Glomeraceae	36751	F	572	358	930	0.00025
Unikaryonidae	36734	F	96	0	96	0.00003
Nosematidae	27974	F	56	8	64	0.00002
Plasmodiidae	1639119	F	173710	480922	654632	0.17743
Babesiidae	32594	F	1041	2337	3378	0.00092
Theileriidae	27994	F	61	40	101	0.00003
Sarcocystidae	5809	F	3726	9959	13685	0.00371
Cryptosporidiidae	35082	F	96	120	216	0.00006
Thalassiosiraceae	29202	F	1572	51	1623	0.00044
Neidiaceae	432548	F	40	0	40	0.00001
Peronosporaceae	4777	F	177	2	179	0.00005
Dictyosteliaceae	2058185	F	6782	12316	19098	0.00518
Trypanosomatidae	5654	F	452	79	531	0.00014
Trichomonadidae	181550	F	207	16	223	0.00006
Hexamitidae	5739	F	65	2	67	0.00002
Hemiselmidaceae	589351	F	254	265	519	0.00014
Cyanidiaceae	265316	F	22	5	27	0.00001
Vibrionaceae	641	F	92423	77511	169934	0.04606
Lysobacteraceae	32033	F	36031	13248	49279	0.01336
Rhodanobacteraceae	1775411	F	109	7	116	0.00003
Marinicellaceae	3120710	F	16	0	16	0.00000
Enterobacteriaceae	543	F	7840	236401	244241	0.06620
Morganellaceae	1903414	F	1189	1126	2315	0.00063
Erwiniaceae	1903409	F	687	135	822	0.00022
Yersiniaceae	1903411	F	473	564	1037	0.00028
Pectobacteriaceae	1903410	F	154	31	185	0.00005
Bruguierivoracaceae	2812006	F	44	1	45	0.00001
Hafniaceae	1903412	F	28	12	40	0.00001
Pseudomonadaceae	135621	F	3260	3557	6817	0.00185
Marinobacteraceae	2887365	F	2579	8	2587	0.00070
Pseudoalteromonadaceae	267888	F	598	96	694	0.00019
Alteromonadaceae	72275	F	365	24	389	0.00011
Shewanellaceae	267890	F	231	37	268	0.00007
Colwelliaceae	267889	F	164	15	179	0.00005
Idiomarinaceae	267893	F	104	20	124	0.00003
Moritellaceae	267891	F	41	6	47	0.00001
Psychromonadaceae	267894	F	39	2	41	0.00001
Ferrimonadaceae	267892	F	11	0	11	0.00000
Moraxellaceae	468	F	1029	705	1734	0.00047
Aeromonadaceae	84642	F	750	782	1532	0.00042
Succinivibrionaceae	83763	F	13	0	13	0.00000
Oceanospirillaceae	135620	F	206	12	218	0.00006
Halomonadaceae	28256	F	164	16	180	0.00005
Hahellaceae	224379	F	83	1	84	0.00002
Alcanivoracaceae	224372	F	46	3	49	0.00001
Pleioneaceae	2823145	F	41	0	41	0.00001
Endozoicomonadaceae	2066474	F	37	0	37	0.00001
Zooshikellaceae	2898533	F	17	0	17	0.00000
