name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Plasmodiidae	1639119	F	208392	740870	949262	0.17158
Babesiidae	32594	F	745	1670	2415	0.00044
Theileriidae	27994	F	86	82	168	0.00003
Sarcocystidae	5809	F	11418	77492	88910	0.01607
Cryptosporidiidae	35082	F	117	203	320	0.00006
Thalassiosiraceae	29202	F	4219	175	4394	0.00079
Neidiaceae	432548	F	72	0	72	0.00001
Peronosporaceae	4777	F	80	5	85	0.00002
Hominidae	9604	F	284580	2318367	2602947	0.47049
Cryptococcaceae	1884633	F	45832	189533	235365	0.04254
Trichosporonaceae	1759442	F	219	2225	2444	0.00044
Marasmiaceae	654128	F	207	330	537	0.00010
Agrocybaceae	3710399	F	24	23	47	0.00001
Ceratobasidiaceae	5250	F	37	21	58	0.00001
Ustilaginaceae	5268	F	1011	7861	8872	0.00160
Malasseziaceae	742845	F	254	1016	1270	0.00023
Pucciniaceae	5262	F	1300	5508	6808	0.00123
Hypocreaceae	5129	F	1071	9114	10185	0.00184
Clavicipitaceae	34397	F	649	373	1022	0.00018
Nectriaceae	110618	F	515	3077	3592	0.00065
Ophiocordycipitaceae	474942	F	49	158	207	0.00004
Cordycipitaceae	474943	F	34	70	104	0.00002
Glomerellaceae	681950	F	428	2266	2694	0.00049
Sordariaceae	5148	F	821	2412	3233	0.00058
Chaetomiaceae	35718	F	219	355	574	0.00010
Podosporaceae	2609812	F	76	131	207	0.00004
Pyriculariaceae	2528436	F	115	12	127	0.00002
Sclerotiniaceae	28983	F	78	1037	1115	0.00020
Aspergillaceae	1131492	F	1419	4288	5707	0.00103
Trichocomaceae	28568	F	67	325	392	0.00007
Onygenaceae	33184	F	213	2007	2220	0.00040
Mycosphaerellaceae	93133	F	1095	1231	2326	0.00042
Didymellaceae	683158	F	50	68	118	0.00002
Pleosporaceae	28556	F	31	112	143	0.00003
Metschnikowiaceae	27319	F	1344	3104	4448	0.00080
Debaryomycetaceae	766764	F	556	4041	4597	0.00083
Pichiaceae	1156497	F	472	1482	1954	0.00035
Saccharomycetaceae	4893	F	1283	18720	20003	0.00362
Saccharomycodaceae	34365	F	32	525	557	0.00010
Trichomonascaceae	410830	F	19	160	179	0.00003
Schizosaccharomycetaceae	4894	F	116	163	279	0.00005
Glomeraceae	36751	F	601	461	1062	0.00019
Unikaryonidae	36734	F	139	0	139	0.00003
Nosematidae	27974	F	48	8	56	0.00001
Hemiselmidaceae	589351	F	7378	9377	16755	0.00303
Cryptomonadaceae	2896	F	10	89	99	0.00002
Dictyosteliaceae	2058185	F	3841	8424	12265	0.00222
Trypanosomatidae	5654	F	489	102	591	0.00011
Trichomonadidae	181550	F	175	17	192	0.00003
Hexamitidae	5739	F	54	2	56	0.00001
Cyanidiaceae	265316	F	17	4	21	0.00000
