name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Hominidae	9604	F	148109	692222	840331	0.59154
Cryptococcaceae	1884633	F	13400	33836	47236	0.03325
Trichosporonaceae	1759442	F	182	1101	1283	0.00090
Marasmiaceae	654128	F	231	211	442	0.00031
Agrocybaceae	3710399	F	26	14	40	0.00003
Ceratobasidiaceae	5250	F	11	3	14	0.00001
Pucciniaceae	5262	F	1023	2635	3658	0.00257
Ustilaginaceae	5268	F	418	2041	2459	0.00173
Malasseziaceae	742845	F	157	507	664	0.00047
Hypocreaceae	5129	F	469	1685	2154	0.00152
Nectriaceae	110618	F	243	447	690	0.00049
Clavicipitaceae	34397	F	57	28	85	0.00006
Cordycipitaceae	474943	F	37	40	77	0.00005
Ophiocordycipitaceae	474942	F	29	43	72	0.00005
Glomerellaceae	681950	F	147	272	419	0.00029
Sordariaceae	5148	F	147	169	316	0.00022
Chaetomiaceae	35718	F	135	90	225	0.00016
Podosporaceae	2609812	F	47	30	77	0.00005
Pyriculariaceae	2528436	F	128	3	131	0.00009
Sclerotiniaceae	28983	F	39	305	344	0.00024
Aspergillaceae	1131492	F	1105	1800	2905	0.00204
Trichocomaceae	28568	F	30	88	118	0.00008
Onygenaceae	33184	F	62	394	456	0.00032
Mycosphaerellaceae	93133	F	562	755	1317	0.00093
Didymellaceae	683158	F	34	54	88	0.00006
Pleosporaceae	28556	F	18	61	79	0.00006
Debaryomycetaceae	766764	F	537	1979	2516	0.00177
Metschnikowiaceae	27319	F	203	315	518	0.00036
Pichiaceae	1156497	F	408	1157	1565	0.00110
Saccharomycetaceae	4893	F	754	8568	9322	0.00656
Saccharomycodaceae	34365	F	48	474	522	0.00037
Trichomonascaceae	410830	F	17	116	133	0.00009
Schizosaccharomycetaceae	4894	F	107	95	202	0.00014
Glomeraceae	36751	F	303	258	561	0.00039
Unikaryonidae	36734	F	79	0	79	0.00006
Nosematidae	27974	F	35	6	41	0.00003
Plasmodiidae	1639119	F	47231	116327	163558	0.11513
Babesiidae	32594	F	902	1898	2800	0.00197
Theileriidae	27994	F	280	1093	1373	0.00097
Sarcocystidae	5809	F	1778	7130	8908	0.00627
Cryptosporidiidae	35082	F	38	52	90	0.00006
Thalassiosiraceae	29202	F	655	27	682	0.00048
Neidiaceae	432548	F	42	0	42	0.00003
Peronosporaceae	4777	F	51	2	53	0.00004
Naegleriidae	3691768	F	5620	0	5620	0.00396
Trypanosomatidae	5654	F	369	40	409	0.00029
Hemiselmidaceae	589351	F	4085	2986	7071	0.00498
Dictyosteliaceae	2058185	F	2266	2865	5131	0.00361
Trichomonadidae	181550	F	103	5	108	0.00008
Hexamitidae	5739	F	30	0	30	0.00002
Cyanidiaceae	265316	F	21	3	24	0.00002
Vibrionaceae	641	F	27320	16643	43963	0.03095
Lysobacteraceae	32033	F	19188	8253	27441	0.01932
Rhodanobacteraceae	1775411	F	69	8	77	0.00005
Enterobacteriaceae	543	F	3828	83763	87591	0.06166
Morganellaceae	1903414	F	567	497	1064	0.00075
