name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Vibrionaceae	641	F	817633	925368	1743001	0.19406
Lysobacteraceae	32033	F	19783	9059	28842	0.00321
Rhodanobacteraceae	1775411	F	80	6	86	0.00001
Marinicellaceae	3120710	F	16	0	16	0.00000
Enterobacteriaceae	543	F	3947	151111	155058	0.01726
Morganellaceae	1903414	F	393	1023	1416	0.00016
Yersiniaceae	1903411	F	365	435	800	0.00009
Erwiniaceae	1903409	F	294	78	372	0.00004
Pectobacteriaceae	1903410	F	85	17	102	0.00001
Hafniaceae	1903412	F	32	36	68	0.00001
Bruguierivoracaceae	2812006	F	17	0	17	0.00000
Pseudomonadaceae	135621	F	1196	1107	2303	0.00026
Marinobacteraceae	2887365	F	965	5	970	0.00011
Pseudoalteromonadaceae	267888	F	496	83	579	0.00006
Alteromonadaceae	72275	F	216	14	230	0.00003
Shewanellaceae	267890	F	171	38	209	0.00002
Colwelliaceae	267889	F	92	6	98	0.00001
Idiomarinaceae	267893	F	47	7	54	0.00001
Moritellaceae	267891	F	23	3	26	0.00000
Psychromonadaceae	267894	F	15	0	15	0.00000
Moraxellaceae	468	F	603	496	1099	0.00012
Aeromonadaceae	84642	F	500	841	1341	0.00015
Oceanospirillaceae	135620	F	152	8	160	0.00002
Halomonadaceae	28256	F	149	53	202	0.00002
Alcanivoracaceae	224372	F	42	5	47	0.00001
Hahellaceae	224379	F	40	0	40	0.00000
Endozoicomonadaceae	2066474	F	25	0	25	0.00000
Pleioneaceae	2823145	F	18	0	18	0.00000
Pasteurellaceae	712	F	244	1328	1572	0.00018
Candidatus Pseudothioglobaceae	3399801	F	175	11	186	0.00002
Piscirickettsiaceae	135616	F	58	7	65	0.00001
Francisellaceae	34064	F	45	0	45	0.00001
Thiotrichaceae	135617	F	15	0	15	0.00000
Legionellaceae	444	F	96	5	101	0.00001
Coxiellaceae	118968	F	14	0	14	0.00000
Microbulbiferaceae	1706373	F	47	0	47	0.00001
Cellvibrionaceae	1706371	F	39	3	42	0.00000
Halieaceae	1706372	F	14	0	14	0.00000
Methylococcaceae	403	F	63	1	64	0.00001
Chromatiaceae	1046	F	38	1	39	0.00000
Ectothiorhodospiraceae	72276	F	11	0	11	0.00000
Orbaceae	1240483	F	54	20	74	0.00001
Kangiellaceae	1920240	F	10	0	10	0.00000
Methylobacteriaceae	119045	F	3956	4286	8242	0.00092
Brucellaceae	118882	F	1159	19	1178	0.00013
Rhizobiaceae	82115	F	299	33	332	0.00004
Nitrobacteraceae	41294	F	271	13	284	0.00003
Phyllobacteriaceae	69277	F	147	11	158	0.00002
Bartonellaceae	772	F	66	2	68	0.00001
Aurantimonadaceae	255475	F	62	20	82	0.00001
Stappiaceae	2821832	F	49	7	56	0.00001
Alloboseaceae	2831100	F	29	0	29	0.00000
Devosiaceae	2831106	F	17	0	17	0.00000
Xanthobacteraceae	335928	F	17	0	17	0.00000
Blastochloridaceae	2831090	F	15	0	15	0.00000
Anaplasmataceae	942	F	4924	3752	8676	0.00097
Rickettsiaceae	775	F	97	1	98	0.00001
Azospirillaceae	2829815	F	542	28	570	0.00006
Rhodospirillaceae	41295	F	52	1	53	0.00001
Thalassospiraceae	2844866	F	20	1	21	0.00000
Paracoccaceae	31989	F	222	51	273	0.00003
Roseobacteraceae	2854170	F	148	67	215	0.00002
Sphingomonadaceae	41297	F	109	17	126	0.00001
Erythrobacteraceae	335929	F	64	2	66	0.00001
Sphingobiaceae	3423717	F	57	6	63	0.00001
Sphingopyxidaceae	3423718	F	19	3	22	0.00000
Sphingorhabdaceae	3423719	F	17	0	17	0.00000
Sphingosinicellaceae	2820280	F	16	1	17	0.00000
Caulobacteraceae	76892	F	128	1611	1739	0.00019
Candidatus Pelagibacteraceae	1655514	F	122	6	128	0.00001
Acetobacteraceae	433	F	55	4	59	0.00001
Roseomonadaceae	3385906	F	28	2	30	0.00000
Emcibacteraceae	2066491	F	23	1	24	0.00000
Burkholderiaceae	119060	F	611	95	706	0.00008
Oxalobacteraceae	75682	F	463	18	481	0.00005
Comamonadaceae	80864	F	254	111	365	0.00004
Alcaligenaceae	506	F	93	24	117	0.00001
Sphaerotilaceae	2975441	F	58	30	88	0.00001
Neisseriaceae	481	F	1084	30	1114	0.00012
Chromobacteriaceae	1499392	F	26	1	27	0.00000
Chitinibacteraceae	2897177	F	15	2	17	0.00000
Nitrosomonadaceae	206379	F	52	0	52	0.00001
Methylophilaceae	32011	F	31	0	31	0.00000
Sterolibacteriaceae	2008793	F	18	0	18	0.00000
Zoogloeaceae	2008794	F	23	16	39	0.00000
Azonexaceae	2008795	F	13	0	13	0.00000
Rhodocyclaceae	75787	F	11	10	21	0.00000
Acidithiobacillaceae	225058	F	12	0	12	0.00000
Flavobacteriaceae	49546	F	2878	86	2964	0.00033
Weeksellaceae	2762318	F	624	40	664	0.00007
Blattabacteriaceae	39782	F	44	13	57	0.00001
Crocinitomicaceae	1853230	F	14	0	14	0.00000
Parvicellaceae	2975259	F	14	13	27	0.00000
Bacteroidaceae	815	F	447	93	540	0.00006
Prevotellaceae	171552	F	125	8	133	0.00001
Tannerellaceae	2005525	F	66	10	76	0.00001
Rikenellaceae	171550	F	43	18	61	0.00001
Dysgonomonadaceae	2005520	F	38	0	38	0.00000
Muribaculaceae	2005473	F	21	0	21	0.00000
Odoribacteraceae	1853231	F	15	2	17	0.00000
Barnesiellaceae	2005519	F	14	2	16	0.00000
Prolixibacteraceae	1471398	F	61	0	61	0.00001
Marinifilaceae	1573805	F	39	0	39	0.00000
Marinilabiliaceae	558415	F	22	2	24	0.00000
Cyclobacteriaceae	563798	F	157	203	360	0.00004
Spirosomataceae	2896860	F	132	0	132	0.00001
Hymenobacteraceae	1853232	F	83	0	83	0.00001
Cytophagaceae	89373	F	68	0	68	0.00001
Flammeovirgaceae	200667	F	58	0	58	0.00001
Reichenbachiellaceae	2762302	F	46	0	46	0.00001
Leadbetterellaceae	3141702	F	38	0	38	0.00000
Bernardetiaceae	1937968	F	28	1	29	0.00000
Marivirgaceae	2762301	F	28	0	28	0.00000
Fulvivirgaceae	2762286	F	24	0	24	0.00000
Catalimonadaceae	1522127	F	18	0	18	0.00000
Roseivirgaceae	2762306	F	15	0	15	0.00000
Sphingobacteriaceae	84566	F	534	17	551	0.00006
Chitinophagaceae	563835	F	221	0	221	0.00002
Haliscomenobacteraceae	1937961	F	15	0	15	0.00000
Saprospiraceae	89374	F	14	0	14	0.00000
Ignavibacteriaceae	795749	F	13	0	13	0.00000
Gemmatimonadaceae	219687	F	10	1	11	0.00000
Candidatus Palauibacteraceae	3056649	F	10	0	10	0.00000
Archangiaceae	39	F	2675	35	2710	0.00030
Myxococcaceae	31	F	105	0	105	0.00001
Anaeromyxobacteraceae	1524215	F	14	1	15	0.00000
Polyangiaceae	49	F	154	51	205	0.00002
Sandaracinaceae	1055686	F	16	1	17	0.00000
Nannocystaceae	224463	F	12	1	13	0.00000
Arcobacteraceae	2808963	F	245	57	302	0.00003
Campylobacteraceae	72294	F	185	243	428	0.00005
Helicobacteraceae	72293	F	89	34	123	0.00001
Sulfurimonadaceae	2771471	F	42	0	42	0.00000
Sulfurovaceae	2771472	F	21	1	22	0.00000
Nitratiruptoraceae	2795691	F	10	0	10	0.00000
Pirellulaceae	2691357	F	56	1	57	0.00001
Lacipirellulaceae	2691359	F	24	0	24	0.00000
Planctomycetaceae	126	F	76	5	81	0.00001
Isosphaeraceae	1763524	F	37	3	40	0.00000
Gemmataceae	1914233	F	30	2	32	0.00000
Verrucomicrobiaceae	203557	F	92	0	92	0.00001
Akkermansiaceae	1647988	F	17	1	18	0.00000
Opitutaceae	134623	F	42	2	44	0.00000
Parachlamydiaceae	92713	F	11	0	11	0.00000
Chlamydiaceae	809	F	17	0	17	0.00000
Borreliaceae	1643685	F	128	26	154	0.00002
Sphaerochaetaceae	2791015	F	18	2	20	0.00000
Spirochaetaceae	137	F	15	4	19	0.00000
Treponemataceae	2845253	F	73	40	113	0.00001
Brachyspiraceae	143786	F	30	5	35	0.00000
Leptospiraceae	170	F	61	0	61	0.00001
Desulfovibrionaceae	194924	F	168	1	169	0.00002
Desulfococcaceae	2931039	F	30	0	30	0.00000
Desulfosarcinaceae	3031624	F	28	0	28	0.00000
Desulfobacteraceae	213119	F	11	0	11	0.00000
Desulfocapsaceae	2886822	F	32	0	32	0.00000
Geobacteraceae	213422	F	18	1	19	0.00000
Thermodesulfobacteriaceae	188711	F	15	0	15	0.00000
Endomicrobiaceae	1783343	F	248	0	248	0.00003
Holophagaceae	574976	F	74	0	74	0.00001
Acidobacteriaceae	204434	F	45	0	45	0.00001
Vicinamibacteraceae	2211325	F	11	0	11	0.00000
Pseudobdellovibrionaceae	213483	F	71	0	71	0.00001
Silvanigrellaceae	2024974	F	21	3	24	0.00000
Halobacteriovoraceae	1652132	F	13	0	13	0.00000
Aquificaceae	64898	F	25	0	25	0.00000
Desulfurobacteriaceae	558314	F	16	1	17	0.00000
Nitrospiraceae	189779	F	17	5	22	0.00000
Thermodesulfovibrionaceae	2811504	F	17	0	17	0.00000
Dictyoglomaceae	203488	F	16	0	16	0.00000
Streptomycetaceae	2062	F	694022	312917	1006939	0.11211
Cellulomonadaceae	85016	F	782	104	886	0.00010
Microbacteriaceae	85023	F	573	199	772	0.00009
Micrococcaceae	1268	F	380	70	450	0.00005
Intrasporangiaceae	85021	F	35	5	40	0.00000
Promicromonosporaceae	85017	F	30	108	138	0.00002
Dermabacteraceae	85020	F	30	7	37	0.00000
Ornithinimicrobiaceae	2805590	F	19	24	43	0.00000
Brevibacteriaceae	85019	F	15	3	18	0.00000
Mycobacteriaceae	1762	F	383	3	386	0.00004
Nocardiaceae	85025	F	336	4	340	0.00004
Corynebacteriaceae	1653	F	141	14	155	0.00002
Gordoniaceae	85026	F	66	2	68	0.00001
Nocardioidaceae	85015	F	285	16	301	0.00003
Kribbellaceae	2726069	F	106	4	110	0.00001
Propionibacteriaceae	31957	F	51	2	53	0.00001
Micromonosporaceae	28056	F	305	14	319	0.00004
Streptosporangiaceae	2004	F	205	2	207	0.00002
Nocardiopsidaceae	83676	F	39	0	39	0.00000
Thermomonosporaceae	2012	F	34	3	37	0.00000
Pseudonocardiaceae	2070	F	256	9	265	0.00003
Candidatus Nanopelagicaceae	2162846	F	120	0	120	0.00001
Actinomycetaceae	2049	F	107	4	111	0.00001
Bifidobacteriaceae	31953	F	61	16	77	0.00001
Nakamurellaceae	85031	F	25	0	25	0.00000
Kineosporiaceae	83778	F	22	0	22	0.00000
Jatrophihabitantaceae	2805416	F	18	0	18	0.00000
Egibacteraceae	1747769	F	64	0	64	0.00001
Iamiaceae	633392	F	19	0	19	0.00000
Candidatus Poriferisodalaceae	2983189	F	11	0	11	0.00000
Atopobiaceae	1643824	F	12	1	13	0.00000
Bacillaceae	186817	F	7245	17322	24567	0.00274
Paenibacillaceae	186822	F	999	184	1183	0.00013
Staphylococcaceae	90964	F	461	805	1266	0.00014
Caryophanaceae	186818	F	358	103	461	0.00005
Anoxybacillaceae	3120669	F	159	34	193	0.00002
Listeriaceae	186820	F	77	133	210	0.00002
Pasteuriaceae	538998	F	43	2	45	0.00001
Alicyclobacillaceae	186823	F	38	3	41	0.00000
Fictibacillaceae	3120697	F	31	6	37	0.00000
Gemellaceae	539738	F	14	3	17	0.00000
Lactobacillaceae	33958	F	1487	414	1901	0.00021
Streptococcaceae	1300	F	333	2377	2710	0.00030
Enterococcaceae	81852	F	259	2055	2314	0.00026
Carnobacteriaceae	186828	F	62	41	103	0.00001
Aerococcaceae	186827	F	31	39	70	0.00001
Clostridiaceae	31979	F	1036	468	1504	0.00017
Oscillospiraceae	216572	F	103	41	144	0.00002
Desulfitobacteriaceae	2937909	F	57	10	67	0.00001
Eubacteriaceae	186806	F	35	12	47	0.00001
Peptococcaceae	186807	F	14	0	14	0.00000
Syntrophomonadaceae	68298	F	12	0	12	0.00000
Acutalibacteraceae	3082771	F	11	5	16	0.00000
Lachnospiraceae	186803	F	425	196	621	0.00007
Defluviitaleaceae	1185407	F	15	3	18	0.00000
Vallitaleaceae	2603322	F	14	0	14	0.00000
Cellulosilyticaceae	3018741	F	13	0	13	0.00000
Peptostreptococcaceae	186804	F	272	188	460	0.00005
Anaerovoracaceae	543314	F	74	3	77	0.00001
Natronincolaceae	3118656	F	27	18	45	0.00001
Caminicellaceae	3118654	F	26	1	27	0.00000
Neomoorellaceae	3039168	F	363	3	366	0.00004
Natranaerofabaceae	2807496	F	58	0	58	0.00001
Halothermotrichaceae	3046412	F	31	1	32	0.00000
Halanaerobiaceae	972	F	14	0	14	0.00000
Thermoanaerobacteraceae	186814	F	45	9	54	0.00001
Acetivibrionaceae	3120654	F	16	8	24	0.00000
Tepidanaerobacteraceae	2770092	F	10	0	10	0.00000
Veillonellaceae	31977	F	122	55	177	0.00002
Sporomusaceae	1843490	F	44	6	50	0.00001
Selenomonadaceae	1843491	F	28	3	31	0.00000
Acidaminococcaceae	909930	F	66	0	66	0.00001
Peptoniphilaceae	1570339	F	80	122	202	0.00002
Tissierellaceae	1737406	F	36	2	38	0.00000
Sporanaerobacteraceae	2992718	F	14	1	15	0.00000
Tepidimicrobiaceae	2992719	F	14	4	18	0.00000
Limnochordaceae	1676650	F	158	0	158	0.00002
Erysipelotrichaceae	128827	F	70	176	246	0.00003
Coprobacillaceae	2810280	F	39	34	73	0.00001
Caldicellulosiruptoraceae	3071002	F	71	7	78	0.00001
Spiroplasmataceae	2131	F	1034	18	1052	0.00012
Entomoplasmataceae	33925	F	11	4	15	0.00000
Mycoplasmataceae	2092	F	102	14	116	0.00001
Acholeplasmataceae	2146	F	53	4	57	0.00001
Candidatus Izemoplasmataceae	2975520	F	15	0	15	0.00000
Metamycoplasmataceae	2895623	F	137	29	166	0.00002
Mycoplasmoidaceae	2790998	F	14	0	14	0.00000
Nostocaceae	1162	F	379	9	388	0.00004
Nodulariaceae	3079761	F	34	1	35	0.00000
Aphanizomenonaceae	1892259	F	18	2	20	0.00000
Tolypothrichaceae	119859	F	16	0	16	0.00000
Hapalosiphonaceae	1892263	F	15	1	16	0.00000
Calotrichaceae	2661849	F	12	0	12	0.00000
Geminocystaceae	2815910	F	85	6	91	0.00001
Aphanothecaceae	1890450	F	31	0	31	0.00000
Microcystaceae	1890449	F	23	0	23	0.00000
Microcoleaceae	1892252	F	21	0	21	0.00000
Oscillatoriaceae	1892254	F	10	0	10	0.00000
Prochlorococcaceae	2881426	F	75	1	76	0.00001
Synechococcaceae	1890426	F	60	2	62	0.00001
Leptolyngbyaceae	1890438	F	52	6	58	0.00001
Pseudanabaenaceae	1890436	F	28	0	28	0.00000
Gloeobacteraceae	1890422	F	18	0	18	0.00000
Coleofasciculaceae	1892251	F	10	0	10	0.00000
Dehalococcoidaceae	1202464	F	16	0	16	0.00000
Chloroflexaceae	1106	F	10	0	10	0.00000
Anaerolineaceae	292628	F	11	0	11	0.00000
Fusobacteriaceae	203492	F	227	92	319	0.00004
Leptotrichiaceae	1129771	F	87	23	110	0.00001
Deinococcaceae	183710	F	74	1	75	0.00001
Thermaceae	188786	F	68	2	70	0.00001
Fervidobacteriaceae	1643950	F	37	24	61	0.00001
Thermotogaceae	188709	F	22	0	22	0.00000
Petrotogaceae	1643949	F	19	5	24	0.00000
Plasmodiidae	1639119	F	547301	1826310	2373611	0.26426
Babesiidae	32594	F	959	3008	3967	0.00044
Theileriidae	27994	F	82	37	119	0.00001
Sarcocystidae	5809	F	10529	54488	65017	0.00724
Cryptosporidiidae	35082	F	104	154	258	0.00003
Thalassiosiraceae	29202	F	7660	345	8005	0.00089
Neidiaceae	432548	F	25	0	25	0.00000
Peronosporaceae	4777	F	1071	23	1094	0.00012
Cryptococcaceae	1884633	F	132747	518609	651356	0.07252
Trichosporonaceae	1759442	F	554	6366	6920	0.00077
Marasmiaceae	654128	F	79	137	216	0.00002
Agrocybaceae	3710399	F	22	23	45	0.00001
Ceratobasidiaceae	5250	F	42	25	67	0.00001
Ustilaginaceae	5268	F	372	3179	3551	0.00040
Malasseziaceae	742845	F	95	529	624	0.00007
Pucciniaceae	5262	F	471	2028	2499	0.00028
Sordariaceae	5148	F	6809	16025	22834	0.00254
Chaetomiaceae	35718	F	188	277	465	0.00005
Podosporaceae	2609812	F	68	84	152	0.00002
Pyriculariaceae	2528436	F	359	6	365	0.00004
Hypocreaceae	5129	F	551	3877	4428	0.00049
Nectriaceae	110618	F	516	2486	3002	0.00033
Clavicipitaceae	34397	F	150	210	360	0.00004
Ophiocordycipitaceae	474942	F	37	117	154	0.00002
Cordycipitaceae	474943	F	16	29	45	0.00001
Glomerellaceae	681950	F	363	2428	2791	0.00031
Sclerotiniaceae	28983	F	39	578	617	0.00007
Mycosphaerellaceae	93133	F	627	622	1249	0.00014
Didymellaceae	683158	F	127	144	271	0.00003
Pleosporaceae	28556	F	52	191	243	0.00003
Aspergillaceae	1131492	F	493	2407	2900	0.00032
Trichocomaceae	28568	F	40	210	250	0.00003
Onygenaceae	33184	F	217	2180	2397	0.00027
Metschnikowiaceae	27319	F	1806	4577	6383	0.00071
Debaryomycetaceae	766764	F	280	2554	2834	0.00032
Pichiaceae	1156497	F	454	1390	1844	0.00021
Saccharomycetaceae	4893	F	707	16686	17393	0.00194
Saccharomycodaceae	34365	F	25	419	444	0.00005
Trichomonascaceae	410830	F	14	120	134	0.00001
Schizosaccharomycetaceae	4894	F	117	159	276	0.00003
Glomeraceae	36751	F	340	275	615	0.00007
Unikaryonidae	36734	F	51	0	51	0.00001
Nosematidae	27974	F	42	7	49	0.00001
Hominidae	9604	F	223369	2109714	2333083	0.25975
Dictyosteliaceae	2058185	F	116636	287492	404128	0.04499
Trypanosomatidae	5654	F	294	69	363	0.00004
Hemiselmidaceae	589351	F	177	256	433	0.00005
Cryptomonadaceae	2896	F	16	134	150	0.00002
Geminigeraceae	589343	F	17	404	421	0.00005
Trichomonadidae	181550	F	148	16	164	0.00002
