name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Candidatus Pelagibacteraceae	1655514	F	61	3	64	0.00001
Emcibacteraceae	2066491	F	40	0	40	0.00001
Geminicoccaceae	2066434	F	13	5	18	0.00000
Sneathiellaceae	510685	F	10	0	10	0.00000
Burkholderiaceae	119060	F	603	1086	1689	0.00021
Oxalobacteraceae	75682	F	352	12	364	0.00005
Comamonadaceae	80864	F	284	287	571	0.00007
Alcaligenaceae	506	F	85	34	119	0.00001
Sphaerotilaceae	2975441	F	61	34	95	0.00001
Neisseriaceae	481	F	682	32	714	0.00009
Chromobacteriaceae	1499392	F	24	3	27	0.00000
Chitinibacteraceae	2897177	F	18	1	19	0.00000
Nitrosomonadaceae	206379	F	22	0	22	0.00000
Methylophilaceae	32011	F	10	0	10	0.00000
Zoogloeaceae	2008794	F	13	4	17	0.00000
Acidithiobacillaceae	225058	F	15	0	15	0.00000
Flavobacteriaceae	49546	F	1838	45	1883	0.00024
Weeksellaceae	2762318	F	536	190	726	0.00009
Blattabacteriaceae	39782	F	27	9	36	0.00000
Parvicellaceae	2975259	F	17	0	17	0.00000
Bacteroidaceae	815	F	488	91	579	0.00007
Prevotellaceae	171552	F	104	7	111	0.00001
Rikenellaceae	171550	F	50	16	66	0.00001
Muribaculaceae	2005473	F	22	0	22	0.00000
Dysgonomonadaceae	2005520	F	22	0	22	0.00000
Tannerellaceae	2005525	F	16	2	18	0.00000
Odoribacteraceae	1853231	F	15	0	15	0.00000
Porphyromonadaceae	171551	F	12	1	13	0.00000
Prolixibacteraceae	1471398	F	47	0	47	0.00001
Marinifilaceae	1573805	F	46	0	46	0.00001
Marinilabiliaceae	558415	F	13	0	13	0.00000
Flammeovirgaceae	200667	F	152	0	152	0.00002
Cyclobacteriaceae	563798	F	115	147	262	0.00003
Spirosomataceae	2896860	F	76	0	76	0.00001
Hymenobacteraceae	1853232	F	64	0	64	0.00001
Leadbetterellaceae	3141702	F	30	0	30	0.00000
Cytophagaceae	89373	F	26	0	26	0.00000
Marivirgaceae	2762301	F	25	0	25	0.00000
Bernardetiaceae	1937968	F	18	0	18	0.00000
Roseivirgaceae	2762306	F	14	0	14	0.00000
Reichenbachiellaceae	2762302	F	13	0	13	0.00000
Sphingobacteriaceae	84566	F	299	11	310	0.00004
Chitinophagaceae	563835	F	125	0	125	0.00002
Rhodothermaceae	563843	F	16	0	16	0.00000
Chlorobiaceae	191412	F	13	0	13	0.00000
Candidatus Palauibacteraceae	3056649	F	10	0	10	0.00000
Archangiaceae	39	F	1484	22	1506	0.00019
Myxococcaceae	31	F	92	1	93	0.00001
Polyangiaceae	49	F	112	48	160	0.00002
Sandaracinaceae	1055686	F	13	1	14	0.00000
Arcobacteraceae	2808963	F	146	36	182	0.00002
Campylobacteraceae	72294	F	136	96	232	0.00003
Helicobacteraceae	72293	F	61	30	91	0.00001
Sulfurimonadaceae	2771471	F	37	1	38	0.00000
Sulfurovaceae	2771472	F	15	2	17	0.00000
Sulfurospirillaceae	2932623	F	12	1	13	0.00000
Planctomycetaceae	126	F	57	2	59	0.00001
Pirellulaceae	2691357	F	41	5	46	0.00001
Gemmataceae	1914233	F	44	1	45	0.00001
Isosphaeraceae	1763524	F	35	9	44	0.00001
Candidatus Uabimicrobiaceae	2897348	F	13	0	13	0.00000
Verrucomicrobiaceae	203557	F	77	0	77	0.00001
Opitutaceae	134623	F	21	5	26	0.00000
Chlamydiaceae	809	F	19	0	19	0.00000
Parachlamydiaceae	92713	F	11	0	11	0.00000
Treponemataceae	2845253	F	92	89	181	0.00002
Borreliaceae	1643685	F	81	30	111	0.00001
Spirochaetaceae	137	F	22	0	22	0.00000
Sphaerochaetaceae	2791015	F	21	9	30	0.00000
Brachyspiraceae	143786	F	18	3	21	0.00000
Leptospiraceae	170	F	28	0	28	0.00000
Desulfovibrionaceae	194924	F	89	2	91	0.00001
Desulfosarcinaceae	3031624	F	26	1	27	0.00000
Desulfococcaceae	2931039	F	10	0	10	0.00000
Desulfocapsaceae	2886822	F	12	0	12	0.00000
Geobacteraceae	213422	F	13	0	13	0.00000
Endomicrobiaceae	1783343	F	157	0	157	0.00002
Holophagaceae	574976	F	24	0	24	0.00000
Acidobacteriaceae	204434	F	21	0	21	0.00000
Vicinamibacteraceae	2211325	F	11	0	11	0.00000
Pseudobdellovibrionaceae	213483	F	20	0	20	0.00000
Silvanigrellaceae	2024974	F	13	1	14	0.00000
Aquificaceae	64898	F	26	0	26	0.00000
Deferribacteraceae	191394	F	12	0	12	0.00000
Nitrospiraceae	189779	F	14	2	16	0.00000
Streptomycetaceae	2062	F	222786	128406	351192	0.04403
Cellulomonadaceae	85016	F	435	62	497	0.00006
Microbacteriaceae	85023	F	383	52	435	0.00005
Micrococcaceae	1268	F	299	59	358	0.00004
Promicromonosporaceae	85017	F	48	7	55	0.00001
Dermabacteraceae	85020	F	32	11	43	0.00001
Brevibacteriaceae	85019	F	30	14	44	0.00001
Intrasporangiaceae	85021	F	27	3	30	0.00000
Ornithinimicrobiaceae	2805590	F	16	15	31	0.00000
Mycobacteriaceae	1762	F	265	9	274	0.00003
Nocardiaceae	85025	F	265	6	271	0.00003
Corynebacteriaceae	1653	F	99	12	111	0.00001
Gordoniaceae	85026	F	22	1	23	0.00000
Nocardioidaceae	85015	F	463	31	494	0.00006
Propionibacteriaceae	31957	F	95	5	100	0.00001
Kribbellaceae	2726069	F	30	0	30	0.00000
Pseudonocardiaceae	2070	F	358	9	367	0.00005
Candidatus Nanopelagicaceae	2162846	F	316	0	316	0.00004
Micromonosporaceae	28056	F	307	19	326	0.00004
Streptosporangiaceae	2004	F	162	11	173	0.00002
Nocardiopsidaceae	83676	F	30	1	31	0.00000
Thermomonosporaceae	2012	F	27	4	31	0.00000
Actinomycetaceae	2049	F	54	3	57	0.00001
Bifidobacteriaceae	31953	F	52	11	63	0.00001
Jatrophihabitantaceae	2805416	F	43	0	43	0.00001
Geodermatophilaceae	85030	F	15	1	16	0.00000
Allobogoriellaceae	145358	F	13	6	19	0.00000
Nakamurellaceae	85031	F	10	0	10	0.00000
Egibacteraceae	1747769	F	47	0	47	0.00001
Atopobiaceae	1643824	F	11	2	13	0.00000
Iamiaceae	633392	F	10	0	10	0.00000
Bacillaceae	186817	F	8551	20946	29497	0.00370
Paenibacillaceae	186822	F	1338	450	1788	0.00022
Staphylococcaceae	90964	F	378	1098	1476	0.00019
Caryophanaceae	186818	F	240	68	308	0.00004
Pasteuriaceae	538998	F	59	3	62	0.00001
Listeriaceae	186820	F	51	18	69	0.00001
Anoxybacillaceae	3120669	F	33	12	45	0.00001
Fictibacillaceae	3120697	F	32	36	68	0.00001
Alicyclobacillaceae	186823	F	14	0	14	0.00000
Thermoactinomycetaceae	186824	F	12	0	12	0.00000
Gemellaceae	539738	F	11	6	17	0.00000
Lactobacillaceae	33958	F	886	212	1098	0.00014
Streptococcaceae	1300	F	368	2810	3178	0.00040
Enterococcaceae	81852	F	165	2049	2214	0.00028
Carnobacteriaceae	186828	F	55	35	90	0.00001
Aerococcaceae	186827	F	13	24	37	0.00000
Clostridiaceae	31979	F	762	365	1127	0.00014
Oscillospiraceae	216572	F	77	49	126	0.00002
Desulfitobacteriaceae	2937909	F	31	5	36	0.00000
Eubacteriaceae	186806	F	20	10	30	0.00000
Peptococcaceae	186807	F	14	0	14	0.00000
Syntrophomonadaceae	68298	F	12	0	12	0.00000
Lachnospiraceae	186803	F	397	215	612	0.00008
Defluviitaleaceae	1185407	F	18	8	26	0.00000
Vallitaleaceae	2603322	F	11	0	11	0.00000
Peptostreptococcaceae	186804	F	159	167	326	0.00004
Anaerovoracaceae	543314	F	21	2	23	0.00000
Caminicellaceae	3118654	F	19	0	19	0.00000
Natronincolaceae	3118656	F	10	4	14	0.00000
Thermoanaerobacteraceae	186814	F	33	7	40	0.00001
Natranaerofabaceae	2807496	F	28	0	28	0.00000
Veillonellaceae	31977	F	98	38	136	0.00002
Sporomusaceae	1843490	F	41	9	50	0.00001
Selenomonadaceae	1843491	F	21	2	23	0.00000
Acidaminococcaceae	909930	F	15	0	15	0.00000
Peptoniphilaceae	1570339	F	68	145	213	0.00003
Tissierellaceae	1737406	F	15	1	16	0.00000
Limnochordaceae	1676650	F	120	0	120	0.00002
Erysipelotrichaceae	128827	F	52	29	81	0.00001
Coprobacillaceae	2810280	F	20	36	56	0.00001
Turicibacteraceae	2810281	F	12	4	16	0.00000
Caldicellulosiruptoraceae	3071002	F	30	10	40	0.00001
Spiroplasmataceae	2131	F	4163	12	4175	0.00052
Entomoplasmataceae	33925	F	15	6	21	0.00000
Mycoplasmataceae	2092	F	111	42	153	0.00002
Acholeplasmataceae	2146	F	52	11	63	0.00001
Metamycoplasmataceae	2895623	F	96	50	146	0.00002
Mycoplasmoidaceae	2790998	F	10	0	10	0.00000
Nostocaceae	1162	F	192	3	195	0.00002
Nodulariaceae	3079761	F	17	0	17	0.00000
Aphanizomenonaceae	1892259	F	15	3	18	0.00000
Hapalosiphonaceae	1892263	F	10	3	13	0.00000
Geminocystaceae	2815910	F	66	2	68	0.00001
Microcystaceae	1890449	F	31	1	32	0.00000
Aphanothecaceae	1890450	F	25	0	25	0.00000
Microcoleaceae	1892252	F	38	0	38	0.00000
Oscillatoriaceae	1892254	F	12	0	12	0.00000
Synechococcaceae	1890426	F	102	9	111	0.00001
Prochlorococcaceae	2881426	F	31	0	31	0.00000
Leptolyngbyaceae	1890438	F	31	4	35	0.00000
Gloeobacteraceae	1890422	F	22	0	22	0.00000
Anaerolineaceae	292628	F	24	0	24	0.00000
Caldilineaceae	475964	F	15	0	15	0.00000
Fusobacteriaceae	203492	F	126	69	195	0.00002
Leptotrichiaceae	1129771	F	53	21	74	0.00001
Deinococcaceae	183710	F	38	0	38	0.00000
Thermaceae	188786	F	23	0	23	0.00000
Fervidobacteriaceae	1643950	F	15	2	17	0.00000
Petrotogaceae	1643949	F	10	3	13	0.00000
Synergistaceae	649777	F	11	1	12	0.00000
Plasmodiidae	1639119	F	225239	1088379	1313618	0.16468
Babesiidae	32594	F	333	722	1055	0.00013
Theileriidae	27994	F	29	26	55	0.00001
Sarcocystidae	5809	F	19365	159020	178385	0.02236
Cryptosporidiidae	35082	F	102	219	321	0.00004
Thalassiosiraceae	29202	F	6788	466	7254	0.00091
Neidiaceae	432548	F	36	0	36	0.00000
Peronosporaceae	4777	F	169	10	179	0.00002
Hominidae	9604	F	226450	2898597	3125047	0.39176
Cryptococcaceae	1884633	F	54429	319753	374182	0.04691
Trichosporonaceae	1759442	F	129	1992	2121	0.00027
Marasmiaceae	654128	F	112	275	387	0.00005
Agrocybaceae	3710399	F	16	24	40	0.00001
Pucciniaceae	5262	F	1109	7221	8330	0.00104
Ustilaginaceae	5268	F	304	3562	3866	0.00048
Malasseziaceae	742845	F	90	711	801	0.00010
Hypocreaceae	5129	F	1118	9213	10331	0.00130
Clavicipitaceae	34397	F	519	304	823	0.00010
Nectriaceae	110618	F	308	1837	2145	0.00027
Ophiocordycipitaceae	474942	F	28	94	122	0.00002
Cordycipitaceae	474943	F	18	33	51	0.00001
Glomerellaceae	681950	F	254	1766	2020	0.00025
Sordariaceae	5148	F	1751	3973	5724	0.00072
Chaetomiaceae	35718	F	78	119	197	0.00002
Podosporaceae	2609812	F	49	51	100	0.00001
Pyriculariaceae	2528436	F	55	6	61	0.00001
Sclerotiniaceae	28983	F	55	1132	1187	0.00015
Aspergillaceae	1131492	F	630	3260	3890	0.00049
Trichocomaceae	28568	F	33	206	239	0.00003
Onygenaceae	33184	F	127	1790	1917	0.00024
Mycosphaerellaceae	93133	F	319	456	775	0.00010
Didymellaceae	683158	F	44	73	117	0.00001
Pleosporaceae	28556	F	20	87	107	0.00001
Metschnikowiaceae	27319	F	2278	7982	10260	0.00129
Debaryomycetaceae	766764	F	269	2773	3042	0.00038
Pichiaceae	1156497	F	234	1009	1243	0.00016
Saccharomycetaceae	4893	F	437	11067	11504	0.00144
Saccharomycodaceae	34365	F	18	436	454	0.00006
Schizosaccharomycetaceae	4894	F	61	130	191	0.00002
Glomeraceae	36751	F	316	329	645	0.00008
Unikaryonidae	36734	F	63	0	63	0.00001
Nosematidae	27974	F	32	7	39	0.00000
Dictyosteliaceae	2058185	F	10641	36331	46972	0.00589
Hemiselmidaceae	589351	F	9518	18905	28423	0.00356
Cryptomonadaceae	2896	F	13	165	178	0.00002
Trypanosomatidae	5654	F	240	97	337	0.00004
Trichomonadidae	181550	F	96	14	110	0.00001
Hexamitidae	5739	F	38	3	41	0.00001
Cyanidiaceae	265316	F	11	4	15	0.00000
Haloferacaceae	1644056	F	237	15	252	0.00003
Haloarculaceae	1963268	F	41	3	44	0.00001
Natrialbaceae	1644061	F	34	2	36	0.00000
Natronomonadaceae	3402413	F	16	3	19	0.00000
Haladaptataceae	3064797	F	14	3	17	0.00000
Methanosarcinaceae	2206	F	99	3	102	0.00001
Methanoregulaceae	1198451	F	36	0	36	0.00000
Methanomicrobiaceae	2194	F	12	0	12	0.00000
Methanobacteriaceae	2159	F	59	23	82	0.00001
Methanococcaceae	2183	F	23	42	65	0.00001
Methanocaldococcaceae	196117	F	17	14	31	0.00000
Thermococcaceae	2259	F	52	0	52	0.00001
Archaeoglobaceae	2232	F	32	0	32	0.00000
Thermoplasmataceae	46659	F	11	0	11	0.00000
Sulfolobaceae	118883	F	187	84	271	0.00003
Thermoproteaceae	2267	F	37	0	37	0.00000
Caldisphaeraceae	255472	F	10	156	166	0.00002
Nitrososphaeraceae	1033997	F	162	0	162	0.00002
Nitrosopumilaceae	338190	F	25	13	38	0.00000
Promethearchaeaceae	3366644	F	13	1	14	0.00000
Baculoviridae	10442	F	83138	0	83138	0.01042
Ackermannviridae	2169529	F	47	0	47	0.00001
Orthoherpesviridae	3044472	F	10	0	10	0.00000
Mimiviridae	549779	F	28	0	28	0.00000
