name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Streptomycetaceae	2062	F	561062	262268	823330	0.13225
Cellulomonadaceae	85016	F	770	123	893	0.00014
Microbacteriaceae	85023	F	598	105	703	0.00011
Micrococcaceae	1268	F	462	89	551	0.00009
Dermabacteraceae	85020	F	47	21	68	0.00001
Promicromonosporaceae	85017	F	46	15	61	0.00001
Intrasporangiaceae	85021	F	37	6	43	0.00001
Ornithinimicrobiaceae	2805590	F	19	2	21	0.00000
Brevibacteriaceae	85019	F	17	20	37	0.00001
Mycobacteriaceae	1762	F	447	5	452	0.00007
Nocardiaceae	85025	F	334	3	337	0.00005
Corynebacteriaceae	1653	F	177	27	204	0.00003
Gordoniaceae	85026	F	28	0	28	0.00000
Dietziaceae	85029	F	15	2	17	0.00000
Nocardioidaceae	85015	F	332	15	347	0.00006
Kribbellaceae	2726069	F	97	1	98	0.00002
Propionibacteriaceae	31957	F	38	1	39	0.00001
Micromonosporaceae	28056	F	396	23	419	0.00007
Pseudonocardiaceae	2070	F	330	6	336	0.00005
Streptosporangiaceae	2004	F	130	7	137	0.00002
Thermomonosporaceae	2012	F	67	10	77	0.00001
Nocardiopsidaceae	83676	F	44	1	45	0.00001
Actinomycetaceae	2049	F	192	10	202	0.00003
Candidatus Nanopelagicaceae	2162846	F	109	0	109	0.00002
Bifidobacteriaceae	31953	F	60	7	67	0.00001
Frankiaceae	74712	F	21	102	123	0.00002
Nakamurellaceae	85031	F	21	0	21	0.00000
Jatrophihabitantaceae	2805416	F	20	0	20	0.00000
Kineosporiaceae	83778	F	20	0	20	0.00000
Geodermatophilaceae	85030	F	15	0	15	0.00000
Egibacteraceae	1747769	F	103	1	104	0.00002
Iamiaceae	633392	F	32	1	33	0.00001
Eggerthellaceae	1643826	F	12	2	14	0.00000
Bacillaceae	186817	F	7279	16341	23620	0.00379
Paenibacillaceae	186822	F	1206	242	1448	0.00023
Staphylococcaceae	90964	F	457	890	1347	0.00022
Caryophanaceae	186818	F	272	72	344	0.00006
Listeriaceae	186820	F	71	25	96	0.00002
Pasteuriaceae	538998	F	45	2	47	0.00001
Fictibacillaceae	3120697	F	43	6	49	0.00001
Anoxybacillaceae	3120669	F	42	12	54	0.00001
Alicyclobacillaceae	186823	F	27	64	91	0.00001
Gemellaceae	539738	F	24	7	31	0.00000
Lactobacillaceae	33958	F	1352	359	1711	0.00027
Streptococcaceae	1300	F	337	2250	2587	0.00042
Enterococcaceae	81852	F	260	2078	2338	0.00038
Carnobacteriaceae	186828	F	62	36	98	0.00002
Aerococcaceae	186827	F	26	34	60	0.00001
Clostridiaceae	31979	F	1006	249	1255	0.00020
Oscillospiraceae	216572	F	101	37	138	0.00002
Desulfitobacteriaceae	2937909	F	63	11	74	0.00001
Eubacteriaceae	186806	F	41	15	56	0.00001
Peptococcaceae	186807	F	36	9	45	0.00001
Syntrophomonadaceae	68298	F	10	0	10	0.00000
Neomoorellaceae	3039168	F	531	4	535	0.00009
Lachnospiraceae	186803	F	482	201	683	0.00011
Peptostreptococcaceae	186804	F	264	190	454	0.00007
Anaerovoracaceae	543314	F	98	7	105	0.00002
Caminicellaceae	3118654	F	19	0	19	0.00000
Natranaerofabaceae	2807496	F	80	0	80	0.00001
Thermoanaerobacteraceae	186814	F	50	14	64	0.00001
Halanaerobiaceae	972	F	14	0	14	0.00000
Halothermotrichaceae	3046412	F	11	0	11	0.00000
Acetivibrionaceae	3120654	F	17	7	24	0.00000
Sporomusaceae	1843490	F	51	10	61	0.00001
Selenomonadaceae	1843491	F	37	4	41	0.00001
Acidaminococcaceae	909930	F	64	2	66	0.00001
Veillonellaceae	31977	F	61	28	89	0.00001
Limnochordaceae	1676650	F	204	0	204	0.00003
Peptoniphilaceae	1570339	F	72	72	144	0.00002
Tissierellaceae	1737406	F	29	1	30	0.00000
