name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Plasmodiidae	1639119	F	146807	491985	638792	0.20589
Babesiidae	32594	F	674	1469	2143	0.00069
Theileriidae	27994	F	52	26	78	0.00003
Sarcocystidae	5809	F	2182	9793	11975	0.00386
Cryptosporidiidae	35082	F	50	73	123	0.00004
Thalassiosiraceae	29202	F	1127	49	1176	0.00038
Neidiaceae	432548	F	19	0	19	0.00001
Peronosporaceae	4777	F	320	8	328	0.00011
Hominidae	9604	F	149323	1367538	1516861	0.48891
Cryptococcaceae	1884633	F	29935	116044	145979	0.04705
Trichosporonaceae	1759442	F	109	1252	1361	0.00044
Marasmiaceae	654128	F	52	84	136	0.00004
Agrocybaceae	3710399	F	25	26	51	0.00002
Ceratobasidiaceae	5250	F	22	11	33	0.00001
Ustilaginaceae	5268	F	130	1141	1271	0.00041
Malasseziaceae	742845	F	63	474	537	0.00017
Pucciniaceae	5262	F	237	965	1202	0.00039
Hypocreaceae	5129	F	620	3057	3677	0.00119
Nectriaceae	110618	F	325	1556	1881	0.00061
Clavicipitaceae	34397	F	59	39	98	0.00003
Ophiocordycipitaceae	474942	F	25	59	84	0.00003
Cordycipitaceae	474943	F	24	33	57	0.00002
Glomerellaceae	681950	F	146	399	545	0.00018
Sordariaceae	5148	F	555	934	1489	0.00048
Chaetomiaceae	35718	F	101	104	205	0.00007
Podosporaceae	2609812	F	54	42	96	0.00003
Pyriculariaceae	2528436	F	128	3	131	0.00004
Sclerotiniaceae	28983	F	37	552	589	0.00019
Aspergillaceae	1131492	F	259	1267	1526	0.00049
Trichocomaceae	28568	F	37	194	231	0.00007
Onygenaceae	33184	F	74	742	816	0.00026
Mycosphaerellaceae	93133	F	169	164	333	0.00011
Pleosporaceae	28556	F	42	149	191	0.00006
Didymellaceae	683158	F	33	33	66	0.00002
Metschnikowiaceae	27319	F	467	1206	1673	0.00054
Debaryomycetaceae	766764	F	220	1752	1972	0.00064
Pichiaceae	1156497	F	355	1023	1378	0.00044
Saccharomycetaceae	4893	F	638	15272	15910	0.00513
Saccharomycodaceae	34365	F	20	343	363	0.00012
Schizosaccharomycetaceae	4894	F	97	111	208	0.00007
Glomeraceae	36751	F	283	252	535	0.00017
Unikaryonidae	36734	F	58	0	58	0.00002
Nosematidae	27974	F	31	6	37	0.00001
Dictyosteliaceae	2058185	F	16350	40555	56905	0.01834
Trypanosomatidae	5654	F	296	67	363	0.00012
Trichomonadidae	181550	F	127	14	141	0.00005
Hexamitidae	5739	F	36	2	38	0.00001
Hemiselmidaceae	589351	F	28	40	68	0.00002
Cyanidiaceae	265316	F	10	3	13	0.00000
Streptomycetaceae	2062	F	180713	85929	266642	0.08594
Cellulomonadaceae	85016	F	1252	323	1575	0.00051
Micrococcaceae	1268	F	822	187	1009	0.00033
Microbacteriaceae	85023	F	760	138	898	0.00029
Promicromonosporaceae	85017	F	73	63	136	0.00004
Dermabacteraceae	85020	F	73	50	123	0.00004
Intrasporangiaceae	85021	F	36	11	47	0.00002
Brevibacteriaceae	85019	F	24	22	46	0.00001
Ornithinimicrobiaceae	2805590	F	13	15	28	0.00001
Mycobacteriaceae	1762	F	737	11	748	0.00024
Nocardiaceae	85025	F	279	7	286	0.00009
Gordoniaceae	85026	F	199	6	205	0.00007
Corynebacteriaceae	1653	F	178	30	208	0.00007
Micromonosporaceae	28056	F	391	24	415	0.00013
Nocardioidaceae	85015	F	268	19	287	0.00009
Kribbellaceae	2726069	F	73	2	75	0.00002
Propionibacteriaceae	31957	F	46	10	56	0.00002
Pseudonocardiaceae	2070	F	309	14	323	0.00010
Streptosporangiaceae	2004	F	151	9	160	0.00005
Thermomonosporaceae	2012	F	51	10	61	0.00002
Nocardiopsidaceae	83676	F	42	2	44	0.00001
Actinomycetaceae	2049	F	78	7	85	0.00003
Bifidobacteriaceae	31953	F	55	27	82	0.00003
Candidatus Nanopelagicaceae	2162846	F	46	0	46	0.00001
Nakamurellaceae	85031	F	22	0	22	0.00001
Jatrophihabitantaceae	2805416	F	19	0	19	0.00001
Geodermatophilaceae	85030	F	17	1	18	0.00001
Egibacteraceae	1747769	F	84	1	85	0.00003
Iamiaceae	633392	F	20	1	21	0.00001
Candidatus Poriferisodalaceae	2983189	F	12	0	12	0.00000
Baekduiaceae	2600303	F	13	1	14	0.00000
Rubrobacteraceae	84997	F	10	0	10	0.00000
Bacillaceae	186817	F	8687	8833	17520	0.00565
Paenibacillaceae	186822	F	1663	480	2143	0.00069
Staphylococcaceae	90964	F	380	444	824	0.00027
Caryophanaceae	186818	F	219	61	280	0.00009
Listeriaceae	186820	F	59	135	194	0.00006
Anoxybacillaceae	3120669	F	44	13	57	0.00002
Alicyclobacillaceae	186823	F	27	2	29	0.00001
Pasteuriaceae	538998	F	23	1	24	0.00001
Gemellaceae	539738	F	20	9	29	0.00001
Thermoactinomycetaceae	186824	F	12	0	12	0.00000
Fictibacillaceae	3120697	F	12	1	13	0.00000
Guptibacillaceae	3421337	F	10	8	18	0.00001
Lactobacillaceae	33958	F	629	200	829	0.00027
Streptococcaceae	1300	F	293	279	572	0.00018
Enterococcaceae	81852	F	221	1517	1738	0.00056
Carnobacteriaceae	186828	F	56	21	77	0.00002
Aerococcaceae	186827	F	26	22	48	0.00002
Clostridiaceae	31979	F	1058	269	1327	0.00043
Oscillospiraceae	216572	F	100	44	144	0.00005
Desulfitobacteriaceae	2937909	F	60	6	66	0.00002
Eubacteriaceae	186806	F	20	5	25	0.00001
Neomoorellaceae	3039168	F	1296	9	1305	0.00042
Lachnospiraceae	186803	F	454	124	578	0.00019
Peptostreptococcaceae	186804	F	184	138	322	0.00010
Anaerovoracaceae	543314	F	25	1	26	0.00001
Natronincolaceae	3118656	F	21	5	26	0.00001
Filifactoraceae	3118655	F	12	18	30	0.00001
Caminicellaceae	3118654	F	11	0	11	0.00000
Natranaerofabaceae	2807496	F	51	0	51	0.00002
Lutisporaceae	3120708	F	45	32	77	0.00002
Thermoanaerobacteraceae	186814	F	38	8	46	0.00001
Halothermotrichaceae	3046412	F	10	0	10	0.00000
Tepidanaerobacteraceae	2770092	F	12	0	12	0.00000
Veillonellaceae	31977	F	147	50	197	0.00006
Sporomusaceae	1843490	F	29	0	29	0.00001
Selenomonadaceae	1843491	F	23	3	26	0.00001
Acidaminococcaceae	909930	F	27	0	27	0.00001
Peptoniphilaceae	1570339	F	83	59	142	0.00005
Tissierellaceae	1737406	F	23	1	24	0.00001
Sporanaerobacteraceae	2992718	F	13	1	14	0.00000
Tepidimicrobiaceae	2992719	F	10	1	11	0.00000
Coprobacillaceae	2810280	F	52	31	83	0.00003
Erysipelotrichaceae	128827	F	51	69	120	0.00004
Caldicellulosiruptoraceae	3071002	F	48	3	51	0.00002
Limnochordaceae	1676650	F	29	0	29	0.00001
Nostocaceae	1162	F	277	5	282	0.00009
Nodulariaceae	3079761	F	23	0	23	0.00001
Aphanizomenonaceae	1892259	F	22	4	26	0.00001
Hapalosiphonaceae	1892263	F	12	0	12	0.00000
Scytonemataceae	1182	F	10	0	10	0.00000
Tolypothrichaceae	119859	F	10	0	10	0.00000
Calotrichaceae	2661849	F	10	0	10	0.00000
Geminocystaceae	2815910	F	68	1	69	0.00002
Microcystaceae	1890449	F	33	0	33	0.00001
Aphanothecaceae	1890450	F	27	0	27	0.00001
Microcoleaceae	1892252	F	30	0	30	0.00001
Oscillatoriaceae	1892254	F	16	1	17	0.00001
Synechococcaceae	1890426	F	86	8	94	0.00003
