"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_id","diet","significant"
92.3848635631856,0.296845044550189,0.183627753741971,1.61655870913341,0.105973570934885,0.290997415812511,"LOC126318536","50",FALSE
1.08754895386983,-0.350723071655549,0.944117756558215,-0.371482338108025,0.710278308491936,NA,"LOC126285412","50",FALSE
10.5510588049638,-0.570460502022779,0.413742558105938,-1.37878129973933,0.167962194083563,0.394209952014839,"LOC126318656","50",FALSE
0.723642327284044,-0.726515720023158,1.24167227234713,-0.585110689996987,0.558473291366838,NA,"LOC126318743","50",FALSE
81.6757720391482,-0.407053074772578,0.174045588691973,-2.33877271944527,0.0193471993158613,0.0922903274882187,"LOC126319294","50",FALSE
23.6827161519811,-0.614678862621644,0.452455321431685,-1.35854046467316,0.174292251773595,0.403551796828624,"LOC126319460","50",FALSE
22.4577687479698,-0.192726383647249,0.286086264595684,-0.673665280364378,0.500524140058134,0.696799145620235,"LOC126320026","50",FALSE
21.3791699999728,-2.06060929181163,0.681759841193923,-3.02248558407755,0.00250708023845898,0.0213746133510958,"LOC126320178","50",TRUE
13.3080706376302,-1.03893277319761,0.317839829419313,-3.26873059017091,0.00108031110490092,0.0117598778040319,"LOC126320326","50",TRUE
0.696975753150962,0.973770886966853,1.28530540511249,0.757618292970323,0.448679525800093,NA,"LOC126284887","50",FALSE
58.2657371321909,-0.727043128836695,0.529545686313609,-1.3729563805872,0.169765907406412,0.396720358038725,"LOC126320407","50",FALSE
22.7396111868663,0.0253753787936729,0.228401654281138,0.111099802991963,0.911537204965336,0.951188639430474,"LOC126320662","50",FALSE
94.5111212417615,-1.1089761509803,0.322505424905342,-3.43862789689755,0.000584670281851237,0.00744857364838817,"LOC126320757","50",TRUE
275.060114646754,-0.109249575240162,0.245404124048492,-0.445182311681829,0.65618800845306,0.800722390969052,"LOC126320910","50",FALSE
331.097016785768,0.955360982340236,0.157397549691323,6.06973224306112,1.28123684898049e-09,1.10074671440873e-07,"LOC126322280","50",FALSE
89.6549812601868,0.613187921248888,0.192472857280126,3.18584100591624,0.00144333894322541,0.0146104273811815,"LOC126322412","50",FALSE
9.94272483657786,-0.450257540736534,0.274879341545855,-1.63801884202863,0.101417763304215,0.282328313166421,"LOC126323097","50",FALSE
27.2723687271963,0.19749053662765,0.241672777753634,0.817181556248658,0.413824681020909,0.635088937769829,"LOC126322565","50",FALSE
22.6437487978941,1.5966773770068,0.59137561557514,2.69993779749264,0.00693524413150011,0.0446455070585196,"LOC126322939","50",TRUE
314.04886995761,-0.27035989524205,0.103537051031714,-2.6112381272984,0.00902150515062763,0.0539528697849669,"LOC126323250","50",FALSE
559.326565039175,-0.374506352187804,0.15684503260297,-2.3877476128671,0.0169519789280224,0.084072380989094,"LOC126323807","50",FALSE
168.593512354604,0.0200855064083917,0.116390592430341,0.17256984425449,0.862989557024183,0.925290499124873,"LOC126323387","50",FALSE
31.397504475843,-0.352252970016608,0.259657998404791,-1.35660357924914,0.174907203881913,0.404503090369089,"LOC126324212","50",FALSE
465.81600122071,-0.22724594577241,0.336329548209432,-0.6756645289783,0.499253661551034,0.696296024645923,"LOC126324319","50",FALSE
257.875734395889,-0.0586259922062385,0.0887627457756192,-0.660479705691366,0.508946037695708,0.702208630163537,"LOC126325221","50",FALSE
39.8848676397721,0.0825040513501991,0.178777895819421,0.461489106200994,0.644447735371917,0.793855361079833,"LOC126326003","50",FALSE
306.99320945136,-0.416900288914734,0.131447972299917,-3.17159923900171,0.00151602059986179,0.0151358123417667,"LOC126326117","50",FALSE
49.303316597236,0.0617431883013096,0.226101373578726,0.273077457797094,0.784793674475272,0.879912222492587,"LOC126326285","50",FALSE
17.4983165408917,0.0853300836538801,0.224906985485943,0.379401660066328,0.704389617997391,0.830355175199006,"LOC126326982","50",FALSE
115.567386879785,-1.53466338892694,0.381540666245545,-4.02227999449812,5.7637482869823e-05,0.00132968523799999,"LOC126326589","50",TRUE
187.666279405943,-0.118813387965501,0.183641192369038,-0.646986585268618,0.517640625562822,0.707669837952815,"LOC126326728","50",FALSE
25.8888225298951,0.47583141799058,0.336649172500921,1.41343409358679,0.157528127007087,0.379338838803087,"LOC126284877","50",FALSE
217.17228570329,0.419742251198431,0.343867186234998,1.2206522401692,0.222217717938703,0.466869002837609,"LOC126327189","50",FALSE
114.153577436053,0.495379397503379,0.209149699498143,2.36853984821421,0.0178584565067081,0.0869717214700237,"LOC126328052","50",FALSE
57.8767185504326,-0.146676806344304,0.153508719344886,-0.955494951493715,0.339327457189748,0.57994967893134,"LOC126328694","50",FALSE
2.408535225396,-0.180366977846756,0.825970185408124,-0.218369840743869,0.827140962109993,0.905847170931471,"LOC126328850","50",FALSE
12.9905330635568,0.811141040101233,0.529245287909731,1.5326372452079,0.125365259255842,0.325985498839006,"LOC126328952","50",FALSE
92.7467340905095,0.25198903876347,0.249819884718532,1.00868287185138,0.313126748769159,0.558406858989943,"LOC126329352","50",FALSE
1.29115028749388,-0.259590150051864,0.9473937816665,-0.274004490081448,0.78408117108267,0.879359835482909,"Trnas-gga","50",FALSE
117.197460905261,-0.560718561162073,0.189719246823265,-2.95551753736623,0.0031214495043379,0.0251774884671029,"LOC126329909","50",FALSE
0.883243143362415,1.42718518374301,1.60662099150191,0.888314786929827,0.374371447827938,NA,"LOC126270168","50",FALSE
519.249630172922,0.686286490810933,0.2691666358632,2.54967146507611,0.0107824474615053,0.0610883809004392,"LOC126330208","50",FALSE
404.427699191148,0.212825391727225,0.092367761973853,2.30410900057826,0.0212165256297979,0.0983237770058105,"LOC126330470","50",FALSE
0.662823175861937,-2.063822695744,1.70787298227115,-1.20841697079809,0.226886915226271,NA,"LOC126331476","50",FALSE
77.933386978804,-1.36586174493823,0.509387769767443,-2.68137914964429,0.00733193917338572,0.0465757042566655,"LOC126331335","50",TRUE
3.30040503417133,2.14583899413588,0.997138645668385,2.15199661898323,0.0313976206559386,0.128836098747908,"LOC126331179","50",FALSE
21.6360395250831,-0.197906858516326,0.279448566726364,-0.708204951038864,0.478817992011718,0.682170067197236,"LOC126331633","50",FALSE
2.90786193109364,-1.34026685468866,0.596954750036322,-2.24517328090129,0.0247570106698234,0.109723333267606,"LOC126331791","50",FALSE
75.4075715837819,0.104167842251299,0.150745245908256,0.691019087359452,0.4895535460717,0.689453990456427,"LOC126331946","50",FALSE
75.5641393182964,-0.479366429659626,0.161282311922053,-2.97221948239,0.00295655245875944,0.0241379743380102,"LOC126332104","50",FALSE
4.20665362729675,0.338575104974098,0.472591111750243,0.716422921540322,0.473730245671856,0.678650781634349,"LOC126333037","50",FALSE
5.0277163228119,0.202288570790225,0.798230312111081,0.253421309265031,0.799942662571087,0.888797586541114,"LOC126333298","50",FALSE
21.0100522315063,-0.321383389076693,0.389702190249702,-0.824689717219106,0.409547771047591,0.631782118633544,"LOC126333611","50",FALSE
53.5525701313434,0.0680194629845946,0.219146299936921,0.310383807548534,0.756269106235474,0.863181382801669,"LOC126333456","50",FALSE
38.2471753652201,-0.454582593598342,0.313395067445162,-1.45050972660214,0.146916428803948,0.361316930674185,"LOC126333765","50",FALSE
48.3705691190036,0.030276537939289,0.179651475971097,0.168529302504367,0.866166893272348,0.927035965181859,"LOC126334020","50",FALSE
310.435414473915,-0.503221021831746,0.276105094647798,-1.82257057760437,0.0683684552303596,0.217991170121645,"LOC126334429","50",FALSE
293.78268561257,-1.16496042197559,0.279844272279245,-4.16288821095873,3.14247238072687e-05,0.000808314813002755,"LOC126334511","50",TRUE
219.870940343866,-0.776955782130154,0.410872829867221,-1.89098846565551,0.058625883960174,0.196000716925409,"LOC126334525","50",FALSE
14.7445747871371,0.659025423443671,0.361422618567677,1.82342053205026,0.068239722927599,0.217922241366006,"LOC126334532","50",FALSE
75.4553277911817,-0.304696712239206,0.198912791419727,-1.53181054905747,0.125569192124801,0.326179436463961,"LOC126334539","50",FALSE
17.9201531659254,0.0818875262032029,0.243875900148253,0.335775392949542,0.737040247505022,0.850802587053954,"LOC126334578","50",FALSE
43.2876936974817,0.0638537338341612,0.182199879408805,0.350459802944717,0.725993652192947,0.844098782185879,"LOC126334570","50",FALSE
28.3350539834271,0.563058420214038,0.44960437871458,1.25234194076095,0.210445292433173,0.451870244774962,"LOC126334620","50",FALSE
7.51708402533112,-0.787683040491818,0.388820527688245,-2.02582678742563,0.0427825378425469,0.157351450378966,"LOC126334628","50",FALSE
73.9239119914403,0.365709353557926,0.123786269694689,2.95436121033396,0.00313317047539774,0.0252113376437744,"LOC126334652","50",FALSE
52.3452161981815,-0.175101363452239,0.283533205310194,-0.617569160058951,0.536859378994017,0.720900099288102,"LOC126334644","50",FALSE
96.9360523755346,-0.158320389441522,0.260409820277308,-0.607966278971078,0.543209839148204,0.725015490380008,"LOC126334636","50",FALSE
261.513298830374,-0.0420418688761929,0.195072546357335,-0.215519147421084,0.829362585318658,0.906918602031504,"LOC126334676","50",FALSE
2.4136250947424,-0.394622732500341,1.00144437248497,-0.394053572362817,0.69354148734778,0.824093945495237,"LOC126334687","50",FALSE
980.652960464982,0.159469830820048,0.183551434786334,0.868801875646905,0.384955507034508,0.613387826645341,"LOC126334692","50",FALSE
1.50449579388198,0.678549116495714,0.863261275666854,0.786029833171362,0.431850009541985,0.648971982125425,"LOC126279107","50",FALSE
1118.6003830362,0.127358263527357,0.373641120552,0.340857192964212,0.73321109205451,0.848482795136368,"LOC126334712","50",FALSE
32.9298240835796,-0.39414641385178,0.257221729377216,-1.53232160753326,0.125443091594853,0.326074183628948,"LOC126334738","50",FALSE
43.7388016318174,0.634883303100543,0.400980276508957,1.58332800961686,0.113346721995936,0.304066874875568,"LOC126334732","50",FALSE
24.5649215336352,-1.16885389650255,0.50622879957189,-2.30894389550936,0.0209466947466303,0.0974777714139717,"LOC126334747","50",FALSE
0.797695695191369,0.939143132394292,2.4846822910829,0.37797312588604,0.705450558067319,NA,"LOC126334754","50",FALSE
