"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"LOC126318536",90.7945344344895,-0.0717727125141908,0.0898228155858561,0.10938807902852,0.387700206023845
"LOC126318656",9.27340781896786,0.0310034919052724,0.122803624815647,0.267672804593042,0.582274787738235
"LOC126319294",75.9763543592274,0.077567804150652,0.123870221142223,0.0524314537111302,0.299089775606563
"LOC126319460",22.4688734631583,0.0690210858507816,0.249699400976661,0.0867498093319007,0.352082478821445
"LOC126320026",21.3050702771185,0.012689594622156,0.0976797543356936,0.682724970070696,0.869476614015993
"LOC126320178",16.8025822866687,-0.000404207894322384,0.120976205250983,0.985648544737023,0.995555475493789
"LOC126320326",13.2603759461844,0.20257707300546,0.440835997455881,0.0144170103924556,0.236095521545613
"LOC126320407",62.6372633201538,-0.0193931348685315,0.118301366425396,0.443151462727396,0.724384861581477
"LOC126320662",23.9546015938845,-0.0153916495784759,0.0914059094506202,0.681240135627627,0.869350593874201
"LOC126320757",95.3881466626182,0.0827042460914983,0.167101476821596,0.0416268866784585,0.284358945583209
"LOC126320910",285.659504206776,0.0229302722660051,0.098766716904869,0.473229177305489,0.747342806762873
"LOC126322280",320.785925556319,0.000786271516588229,0.0888146305850831,0.984148852679105,0.995317626276125
"LOC126322412",96.0347885654786,-0.0344756828672782,0.0900560197770399,0.392502950673418,0.685571749452088
"LOC126323097",9.37734717036788,0.0322907456317394,0.110745836136539,0.279070916256784,0.59362122002067
"LOC126322565",26.0262935468383,0.0352019648424877,0.0970974046150988,0.321235937305121,0.629600929643296
"LOC126322939",17.6246486856452,0.00573855166336379,0.12067193028801,0.800617110529308,0.923368582039494
"LOC126323250",310.782512384169,0.0200376087260406,0.0771141190401337,0.6698529322226,0.864190096181738
"LOC126323807",562.814287899972,0.0406544459797422,0.0936782140988221,0.291914460316985,0.605280843206821
"LOC126323387",174.888878581156,0.0495415826407831,0.0739712210527675,0.304038938892296,0.615570617596686
"LOC126324212",33.2554262996269,-0.0163407156112999,0.094177069954895,0.638561511005018,0.847303744944398
"LOC126324319",537.191355973627,-0.023203824377179,0.125272347973355,0.367674983110066,0.667239961254553
"LOC126325221",256.133661158481,0.0850158175779175,0.0692893345328712,0.0822829968951801,0.344176266863794
"LOC126326003",40.2230094324378,-0.00228224174878418,0.0863043103733264,0.956448531333019,0.985972529081129
"LOC126326117",319.251490462087,0.0219184315099993,0.0763842738646719,0.642595141864211,0.849101290589692
"LOC126326285",51.1013859667855,0.0281192466826847,0.0893818991513905,0.484882089924048,0.755837076134521
"LOC126326982",20.3047921430875,-0.0327668629638594,0.104000997646971,0.301738944900904,0.613803110988307
"LOC126326589",118.049411668133,-0.0060903080587268,0.10241284069028,0.819553940619881,0.929945741022949
"LOC126326728",198.697774784386,0.0139534349196536,0.0848693289589573,0.745873265436519,0.900157357156579
"LOC126284877",20.7685468100975,0.0327796904149922,0.109362896018398,0.278545240752208,0.593065935200808
"LOC126327189",192.396277217344,0.0104661868195875,0.0973243299588117,0.736403360271822,0.89615842634192
"LOC126328052",116.20484798178,-0.0548458350229387,0.0899933893666733,0.198817578503313,0.501795222743391
"LOC126328694",60.139342945198,-0.0173482990292489,0.0821110685068147,0.698907490078103,0.876580688027312
"LOC126328850",2.79322268841612,-0.00993837134082469,0.116500298919947,0.672091093634972,0.865379948408795
"LOC126328952",13.1633621262626,-0.0451660818663496,0.190186262067085,0.157916410250263,0.454908249351621
"LOC126329352",88.5831772844874,-0.00909022993694886,0.091871460818754,0.804062636383818,0.924465861934626
"LOC126329909",112.535014288573,0.063332279374341,0.101137152732721,0.111067717275555,0.390574847481748
"LOC126330208",544.031488018874,0.000711543174789263,0.097311036643519,0.981381810190898,0.994627454254824
"LOC126330470",422.640975688386,-0.019262041665195,0.0724799588770881,0.687767080015697,0.871830599683248
"LOC126331335",74.0135370450623,0.131972233420775,0.345127982233392,0.0283906248351165,0.256618828391587
"LOC126331179",3.5605059910358,0.0274580575364539,0.183417945515941,0.333313829343595,0.63909923490756
"LOC126331633",24.568918128739,0.0689886117154981,0.114655344609554,0.0747365677286237,0.334164015365533
"LOC126331791",4.83683666839136,-0.0326849786113085,0.178408793904119,0.257502393753187,0.57103893847146
"LOC126331946",68.5210549372747,0.072625062293,0.103225561488837,0.0778167862014347,0.337438998036307
"LOC126332104",74.7261664450339,0.0155901696276188,0.0883153085634815,0.699445635612156,0.87697529801847
"LOC126333037",5.25236616607772,-0.0225680113447872,0.129025201999182,0.375509524464652,0.672317194013238
"LOC126333298",4.04257387841979,-0.03468503472386,0.214933804470858,0.274124865978146,0.588365341606013
"LOC126333611",20.3767019399019,0.0342622696208778,0.116017495182091,0.24614780533654,0.557688720377619
"LOC126333456",49.3808969956816,0.0312504244024301,0.0923128826857833,0.413437582308886,0.700455936088138
"LOC126333765",41.02914406477,0.0344137078572955,0.106586635520456,0.272555285829162,0.587082439720404
"LOC126334020",47.5434159670815,0.0354778699710389,0.103930849780589,0.274143917782044,0.588365341606013
"LOC126334429",356.568335503201,-0.0803174000427639,0.149873273736844,0.0444257331903198,0.287642190475961
"LOC126334511",268.131510491917,-0.025328055256155,0.108712064259728,0.372191703667667,0.670628771223922
"LOC126334525",250.559284592757,-0.0271884343560846,0.136988952639411,0.304060518408702,0.615570617596686
"LOC126334532",16.2111390268015,0.0355967925911493,0.121479763854812,0.225069652998766,0.532365204847421
"LOC126334539",75.2853115134217,0.0643204103535714,0.0915059454813535,0.136699282452319,0.427277143757557
"LOC126334578",19.7172060177651,0.0503046006610206,0.104771010373372,0.160881697471186,0.458401844610165
"LOC126334570",41.9345031477329,-0.0479742296452838,0.0940655027836654,0.224897313079157,0.532198195335388
"LOC126334620",30.7563667083622,0.0389065513841988,0.139372758679437,0.186320734338424,0.487109379428156
"LOC126334628",8.23797212012086,0.0390433261844601,0.145294630430249,0.184441806667597,0.484598579238119
"LOC126334652",77.7381381543704,-0.0684751956743074,0.0835444359581017,0.142872536442848,0.437084130006638
"LOC126334644",46.0859173418449,-0.0227217523876776,0.0992317246544885,0.472465139880897,0.746579762259248
"LOC126334636",86.309173243466,0.0691255429578792,0.12877746841096,0.0668764713963028,0.323040733177463
"LOC126334676",238.672840409653,0.0349901488530831,0.0881889503113906,0.401732097390065,0.691522720528788
"LOC126334692",927.397275737496,0.011968715636093,0.0896940322213965,0.758713733434746,0.905838975467851
"LOC126334712",1139.3169333817,-0.00251863679849896,0.102384545690504,0.92410325285087,0.973725248747284
"LOC126334738",30.0999132225654,0.0778073965110944,0.147809304923653,0.0481018622343237,0.294058347720767
"LOC126334732",40.3177924569685,-0.0201245454890399,0.0988477053924116,0.521083312778794,0.776553177357363
"LOC126334747",28.8812946867751,-0.00622030258067552,0.109840150693656,0.794790039483204,0.920956503222786
"LOC126328798",66.3639939612153,0.0455394836921691,0.0956558801758939,0.233953228208708,0.543788797912836
"LOC126334766",103.768812502035,0.0106062377700612,0.09144718150554,0.77528410236834,0.91387528130219
"LOC126334773",111.966868631515,-0.0513625057418577,0.101383216423319,0.166099892423186,0.465578087460168
"LOC126334812",84.0049742894257,0.0637368562571028,0.11254323213713,0.0910239459009389,0.359017292528106
"LOC126333297",64.4039136854751,-0.272151211932366,0.635384730355842,0.0164905286802579,0.241949611996434
"LOC126334833",38.3482163491219,-0.00698861542577594,0.0915546845581311,0.849764486845459,0.942288126655312
"LOC126334841",37.9780061054301,0.0154320708722675,0.0988111651297549,0.613294270221294,0.835069751690536
"LOC126334849",72.4207027168234,0.0421594413704728,0.0999901997514122,0.235335361172564,0.545111319443765
"LOC126334819",126.12049966517,-0.0713463050205576,0.099838644061312,0.0868691569969286,0.352177476579695
"LOC126334861",24.8950448062344,0.00952801563298611,0.124696071230638,0.679534102741261,0.868655521961693
"LOC126334868",24.4382986280999,0.0236678003428625,0.178443225053079,0.390832754091145,0.684229393751336
"LOC126284981",6.96090734941028,0.0554920444486163,0.31596029885172,0.196824851286629,0.500156932657441
"LOC126334892",9.15673322436025,-0.0184012189550553,0.114915460421171,0.469207180565497,0.744379020409347
"LOC126334921",18.5599185267586,-0.0320586585855714,0.205373961531927,0.295295994745986,0.608185740360041
"LOC126334908",676.722553224585,-0.00898681689881687,0.0981089430005199,0.766124033220298,0.90907500275348
"LOC126334901",240.944590651238,-0.0317305240666034,0.0919464565786321,0.410552624043456,0.697979671551257
"LOC126334915",96.5575602975709,-0.116507753231312,0.354170512102711,0.0422505873907198,0.284542458914456
"LOC126334924",145.264390944325,-0.0702177102730905,0.0766935165837432,0.147254319653595,0.442334212834519
"LOC126334937",36.29512932493,-0.0162961678079041,0.0900946980207442,0.674446024513408,0.866466593706076
"LOC126334976",15.0425895534589,-0.00283701290242305,0.136516808274726,0.902008988177502,0.964812151270582
"LOC126334946",59.262970222553,0.0262644933871929,0.119625298186715,0.329667336403385,0.636227149227094
"LOC126334986",45.2754428535575,0.0243311485160391,0.104706942919305,0.406622342975375,0.694928786960202
"LOC126334981",12.3734487875753,0.0450671831250747,0.127253137185412,0.153066229532477,0.448906633968042
"LOC126334993",78.6710460792477,0.012750143490262,0.0914897149420056,0.731945387000297,0.893452543218591
"LOC126335000",31.6742678408183,-0.0010889221667127,0.100194252284137,0.968871152924262,0.991149308196416
"LOC126335013",18.9287181993931,0.0070393351114613,0.107171294676419,0.775892659323711,0.914138868837428
"LOC126335027",93.0380766815154,0.0356195260810283,0.113417596920967,0.239525475363799,0.550555853165338
"LOC126335077",3.77616098317433,-0.0118785928785821,0.186733434720698,0.67105941461753,0.864805916653598
"LOC126335072",3.29984249431635,-0.00659724511700637,0.196168241290797,0.820521235655349,0.930572356726048
"LOC126335150",926.563258859714,0.0195816331065453,0.0918917770660549,0.599802079873756,0.826784686828597
"LOC126335201",26.4812404287047,0.0438124263169431,0.0921488143583526,0.273500312955126,0.58806307008289
"LOC126335234",3.71700313885029,-0.0227639861538915,0.205954311988002,0.448870904283923,0.728799914321527
"LOC126335249",35.1374348990567,0.0298028578444221,0.0933122664270067,0.423367431066611,0.70943884416979
"LOC126335260",12.3398236950597,-0.0047897424115003,0.164226577243804,0.851484757834761,0.942963607809105
"LOC126335267",9.99352111046771,0.0145466692293001,0.180026432042803,0.593600843121485,0.821737510948383
"LOC126335304",56.7482044447793,-0.0175796303096493,0.186643401383801,0.529824022405309,0.7825774663271
"LOC126335271",11.8020061112213,0.069782619323644,0.234772013535067,0.0784873667492179,0.339240080903945
"LOC126335275",70.1521457460442,-0.00750738452957273,0.0826916165020031,0.865621737535729,0.948942969327028
"LOC126335363",15.0547293286802,0.0163667497577935,0.0975348271703593,0.605709662918503,0.830336956633365
"LOC126335338",186.511711789287,0.0534244298653238,0.081032051682645,0.252463933215059,0.565216685859791
"LOC126335375",195.714724973651,-0.00905016285943496,0.0950972484973006,0.785077852772675,0.917446560240656
"LOC126335385",81.0421920479602,-0.02520853879714,0.0841524481591689,0.565695176801169,0.80390262435925
"LOC126335394",20.5294945555587,0.0558521563277047,0.22703776533681,0.122568296781652,0.406867723680038
"LOC126335399",42.0995072701554,-0.0315904875338814,0.0890940730008035,0.438494414058361,0.721355485768544
"LOC126335414",378.985216018314,-0.14436060088175,0.105155518149144,0.00576988022901742,0.193217121207748
"LOC126335421",1126.4827503816,-0.074915942469686,0.0873311185613722,0.103656278567586,0.37793143793542
"LOC126335442",126.692568296597,-0.0562645770997846,0.0815398713834874,0.227802068066418,0.535454263092881
"LOC126335446",348.434025912372,-0.00264652750965895,0.100360552562875,0.924218353332941,0.973725248747284
"LOC126335630",8.34706671970449,-0.0115320100747657,0.144758506434824,0.631050913562281,0.843526424643641
"LOC126335645",1277.36388876641,0.00326101372966884,0.0974639560633873,0.914570463019874,0.969749938965874
"LOC126335656",23.1907012754941,0.0442766254331686,0.154465573501319,0.150449289218998,0.445836696564003
"LOC126335679",4.86761474616219,-0.0350125988952373,0.262180508408212,0.333403723968167,0.639105298827898
"LOC126335700",195.057828063485,0.002926687337771,0.168741475776347,0.910613098105865,0.968374618111654
"LOC126335709",3938.89179190265,-0.00416072771655792,0.200826793314071,0.888295686467282,0.959103902398757
"LOC126335720",10.7813041286535,0.0179466953922977,0.114178306126745,0.480087344631225,0.752040193597719
"LOC126335868",16.7484580806653,0.0731890679216285,0.133378056837397,0.0575033457773021,0.307481263587387
"LOC126335915",1.90851633105592,0.0830446425264719,0.36816995747222,0.107336617686911,0.383956082840126
"LOC126335931",39.6868347604701,-0.0818787629315474,0.0926575786801325,0.0705013806114232,0.328294301799867
"LOC126335947",43.9743350316696,0.0134170492048483,0.0921383614151945,0.71393762366411,0.884529143489376
"LOC126335974",16.9353331379402,0.0231533390367708,0.122595548586447,0.37124952665289,0.669776994055691
"LOC126336011",334.008735097632,0.00919412585812805,0.0928436245763176,0.796258591054108,0.921365651257331
"LOC126336029",36.6263265228447,-0.0113115436343116,0.0897310462455468,0.77123042447097,0.912040560745038
"LOC126336039",64.1755968387975,-0.0820817890840605,0.082428307230881,0.0871813957702004,0.352667325510043
"LOC126336048",12.150589734523,-0.00428879244288628,0.0998593848077882,0.879561502153481,0.955045251774525
"LOC126336072",147.722982335639,-0.00419999472807484,0.086948686395363,0.918946320605109,0.971242313327569
"LOC126336103",27.4169206492779,0.0147374056679477,0.107049809803443,0.573550602487236,0.808839045521977
"LOC126336114",37.1795807369463,0.0385899046980146,0.0993912229388624,0.270119490176335,0.584805528876728
"LOC126336125",41.1208773527572,0.0657422394391933,0.148493391413601,0.0706444219448747,0.328294301799867
"LOC126336147",111.181649413772,-0.00869096821030912,0.0984616014436697,0.771078462962905,0.912040560745038
"LOC126336190",2.77092227273336,0.02803894156197,0.219212975834689,0.374587499273429,0.672317194013238
"LOC126285012",5.06266997843717,0.089111201238821,0.388574240671024,0.100692764471383,0.374028933873107
"LOC126285019",13.7366253964853,0.00712299406306096,0.117424533361038,0.756940437701735,0.905512861444549
"LOC126336196",13.2328537784557,-0.00566398772859024,0.104927544446286,0.823447487325494,0.9315720511385
"LOC126336213",7.40673675544531,0.0194902678500542,0.133484370129399,0.43065599867469,0.715283653635367
"LOC126285050",5.51900955918808,-0.0164362596145261,0.125799374022917,0.496893827292952,0.763684995545241
"LOC126336240",54.8105107816236,0.0166639034194285,0.0937585201158836,0.636248628293895,0.846653124009313
"LOC126336248",143.367411055419,0.0213974609595765,0.11045544635317,0.427106861948958,0.712101890091039
"LOC126336257",97.1257102058043,0.058494468883818,0.0844733067444768,0.200183123247711,0.502989743235603
"LOC126336272",99.5332603202082,0.00323817182931795,0.0905711030811039,0.931810879326402,0.975704953830809
"LOC126336294",6.35291735778588,-0.0116700739643016,0.112110656856939,0.631695013976756,0.843950644584977
"LOC126336310",185.625681452704,0.0220731699890769,0.0800223745885931,0.631112990835073,0.843526424643641
"LOC126336369",66.5029058293932,0.00799924285911895,0.106094627418957,0.751179747257173,0.902681083725427
"LOC126336389",25.3261263010046,-0.0447653133579803,0.100130762814542,0.214360595387235,0.520367391184419
"LOC126336394",18.469434981014,0.0205086810357622,0.0970353723076929,0.531641957829089,0.783582727852153
"LOC126336454",26.2765454389543,-0.0215342216541183,0.145911680624953,0.395817540552384,0.687772418227315
"LOC126336400",582.552356751984,0.0422880645748939,0.0837414782761218,0.346699433116789,0.649700870584531
"LOC126336571",41.6543207309084,0.0730628285329597,0.115334135021052,0.064956296754438,0.319378890730035
"LOC126336442",31.1441532604471,0.0347011902964926,0.0929575516520249,0.363385045589106,0.664139385754679
"LOC126336429",516.649442638193,-0.00723992470551991,0.0932876028531071,0.836278116489765,0.937911252266806
"LOC126336461",14.5569064164327,-0.0109422148620566,0.0977847449826402,0.721765779912618,0.888562296042408
"LOC126336462",80.3217883605799,-0.0333969516467845,0.0877028432350013,0.425933636173294,0.711052280193988
"LOC126336481",566.767054627701,0.0802453708259971,0.141137150994786,0.0450231564619656,0.288580949054536
"LOC126336470",20.7198075972157,0.00523808504151939,0.103883175979641,0.839236404281594,0.938437914413633
"LOC126336497",81.2093692373163,0.0437792871734762,0.0933579481091012,0.264818118898808,0.579199613902263
"LOC126336501",37.5329340954871,-0.0636226336607516,0.108602423509747,0.096293200482832,0.366735509723927
"LOC126336505",1.71454112796093,0.0309613800296801,0.368673381792052,0.476468930173812,0.749118752769766
"LOC126337202",2.80730527282412,-0.0144298555168393,0.127969059677276,0.544030693060845,0.790567082619221
"LOC126336530",382.744518402235,-0.0162759192929652,0.086797099140663,0.696154637540648,0.876209069016194
"LOC126336536",227.013998700597,-0.0270030816667374,0.0999610161134377,0.400414207406344,0.69068743874798
"LOC126336544",228.831649943474,-0.00334433514736384,0.0801429759628652,0.941645654885882,0.980234322877179
"LOC126336563",15.1706059629574,-0.00194089735824583,0.101366204610092,0.942837093155643,0.981095699508332
"LOC126336572",242.895717445891,-0.0572844270571072,0.0779176677070598,0.230224203576777,0.538673679578012
"LOC126336638",15.4581080109542,-0.024064501530875,0.150021327140875,0.354067034115202,0.655921595841688
"LOC126336610",54.6683795412986,0.0124005192221108,0.0948547360637032,0.713042867912423,0.88408242008714
"LOC126336647",30.149570313184,0.0955289780051815,0.129407013905331,0.0289547713230624,0.258576476018771
"LOC126336676",207.562217653267,-0.107256424668315,0.106616834331619,0.0227410734493057,0.250051987542452
"LOC126336686",73.8882857894409,0.0185513070322013,0.0997847940867601,0.541981721103034,0.789333809483205
"LOC126336728",71.1176650685157,0.020550655318382,0.089003671990034,0.607738594436863,0.8317214017781
"LOC126336714",8.47383697152866,0.0443710938996892,0.239731523005108,0.204547287817392,0.508135347888235
"LOC126336694",213.814841733409,-0.0687084330862706,0.113147887363362,0.0766917127684867,0.335564365620358
"LOC126336741",131.695086647117,0.0384511031332903,0.0925614870215521,0.324000532858115,0.631033055680721
"LOC126336754",213.946378384185,0.025772692392672,0.0778572898649203,0.582316550170895,0.815450261674232
"LOC126336773",170.820828043617,0.0253930097604083,0.10418094148038,0.393896565621394,0.686410470892977
"LOC126336788",1132.40243679068,0.0494423022641591,0.124921117090976,0.132550630885267,0.421700709733098
"LOC126336798",121.272253576114,0.0325778207234661,0.12458540772661,0.249308208108516,0.561483622996158
"LOC126336822",34.5146770990519,0.0214320728761588,0.100059551947722,0.4870842134198,0.756786421682046
"LOC126336805",487.570808341683,-0.157043958875272,0.141415576520836,0.00422936458361197,0.1803686080848
"LOC126336829",36.2945937783702,-0.0196676203596229,0.090698185010397,0.609002682747021,0.832286009517031
"LOC126336885",20.6451967405675,-0.0199506570985192,0.0924530817450245,0.587940519450233,0.818908196035203
"LOC126336877",195.9350723289,-0.0139044275871289,0.0884308785589236,0.729502090513527,0.892312986739519
"LOC126336896",68.8514713015914,-0.0049656184561322,0.0870479723728329,0.904061448408971,0.965752044473326
"LOC126336904",39.2243917368969,0.00893627610500702,0.111031032113873,0.710260854839108,0.883030334148244
