"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LOC126318536",90.7945344344895,0.0672064651003522,0.172392881656506,0.389844780449006,0.696651328331957,0.965204906898827
"LOC126318656",9.27340781896786,-0.426068852602064,0.377434236454513,-1.12885586799016,0.258958640325412,NA
"LOC126319294",75.9763543592274,-0.256476588439074,0.255368660989155,-1.0043385411727,0.315215462547118,0.8827423319938
"LOC126319460",22.4688734631583,-0.363978171466238,0.61913564031178,-0.587881148762408,0.556612070538755,0.945191958680892
"LOC126320026",21.3050702771185,-0.231428396593383,0.305055410823084,-0.758643801691487,0.448065663050657,NA
"LOC126320178",16.8025822866687,-1.19265516871131,0.64551492993012,-1.84760276395222,0.0646598295776993,NA
"LOC126320326",13.2603759461844,-0.401385834907265,0.442286311181583,-0.907524887747371,0.364129294575209,NA
"LOC126320407",62.6372633201538,0.226548353642725,0.510194288493348,0.444043296352344,0.657011281366122,0.958961905616106
"LOC126320662",23.9546015938845,-0.0333948237234812,0.221357687576102,-0.150863627503337,0.880083293076468,0.98943727192837
"LOC126320757",95.3881466626182,-0.236972252559727,0.330580413407577,-0.716836941780821,0.473474714532816,0.932265716106092
"LOC126320910",285.659504206776,-0.241729046109981,0.310430428977332,-0.778689920657335,0.436162394956961,0.91990108354415
"LOC126322280",320.785925556319,0.0903437522038363,0.212074380247259,0.426000312241884,0.670107618487143,0.960574525064081
"LOC126322412",96.0347885654786,0.355499272253994,0.209505190242321,1.69685186244222,0.089724670799055,0.776392601447683
"LOC126323097",9.37734717036788,-0.111662968804287,0.30881706633828,-0.361582894780727,0.717663748970069,NA
"LOC126322565",26.0262935468383,0.118644561469809,0.245185817847755,0.483896509640211,0.628459317597522,0.954761356963571
"LOC126322939",17.6246486856452,-0.160834117613701,0.678275392569462,-0.237122147398602,0.812562031130152,NA
"LOC126323250",310.782512384169,-0.0446695568979549,0.128972657949026,-0.346349044892986,0.729080414238297,0.970501968973468
"LOC126323807",562.814287899972,-0.0982749057431791,0.227668988599364,-0.431656969830514,0.665990746109884,0.960574525064081
"LOC126323387",174.888878581156,0.111174702806,0.113261990248418,0.98157115694471,0.326311162850022,0.884849717297379
"LOC126324212",33.2554262996269,-0.254670864563419,0.260709307095909,-0.976838408264925,0.328649157923182,0.885583218868159
"LOC126324319",537.191355973627,0.595958546438352,0.535688224690805,1.11251007390042,0.26591890121506,0.866942261771649
"LOC126325221",256.133661158481,-0.0476289157512865,0.0943610266548815,-0.504751987549752,0.613733041838599,0.952108621089295
"LOC126326003",40.2230094324378,0.170692825150913,0.176593206827462,0.966587719977735,0.333750175868653,0.887170241416344
"LOC126326117",319.251490462087,-0.0437559435940558,0.126016691454213,-0.347223396274883,0.72842349531163,0.970501968973468
"LOC126326285",51.1013859667855,0.232278012790098,0.196033351446217,1.18489028053895,0.236060830786023,0.850486851311464
"LOC126326982",20.3047921430875,0.220071631724005,0.329384222969407,0.668130457919487,0.504050321204348,NA
"LOC126326589",118.049411668133,-0.0981390589532902,0.403206402738447,-0.24339657874171,0.807698193903353,0.98170886727493
"LOC126326728",198.697774784386,0.0295789416240018,0.173590146862454,0.170395279678166,0.864699284131294,0.987252816890499
"LOC126284877",20.7685468100975,0.174747446713958,0.326499024872108,0.53521583037624,0.59250062094682,NA
"LOC126327189",192.396277217344,-0.0877343201429065,0.316827049049962,-0.276915498237877,0.781844991908672,0.978860845692197
"LOC126328052",116.20484798178,0.162546779793602,0.190437712707857,0.853543016676317,0.393358243312167,0.907848629565729
"LOC126328694",60.139342945198,0.132723763205028,0.143816652472558,0.922867838481728,0.356076082755083,0.893809184621211
"LOC126328850",2.79322268841612,-0.403208605921384,0.675334293462975,-0.597050393892799,0.550473735787726,NA
"LOC126328952",13.1633621262626,0.374120930269815,0.648851217130557,0.576589702527347,0.564216657092372,NA
"LOC126329352",88.5831772844874,-0.215680434319595,0.24195650198952,-0.891401688097381,0.37271371243046,0.902253668085635
"LOC126329909",112.535014288573,-0.211634364181028,0.222384263646577,-0.951660700765082,0.341269086158074,0.889249752146152
"LOC126330208",544.031488018874,0.833982675241773,0.327485141821594,2.54662752210024,0.0108769462328453,0.482890900856887
"LOC126330470",422.640975688386,0.211159564518318,0.113818962253084,1.85522306949866,0.063564378639645,0.776392601447683
"LOC126331335",74.0135370450623,-0.0895886295712061,0.52773587052421,-0.169760356600767,0.865198605169757,0.987252816890499
"LOC126331179",3.5605059910358,2.18488679339139,0.909703085092133,2.40175814416427,0.0163164921661019,NA
"LOC126331633",24.568918128739,0.286040444151763,0.245564591264829,1.16482772487049,0.244088733901292,0.856598428148178
"LOC126331791",4.83683666839136,0.205508285982324,0.727814267232226,0.282363640333465,0.777664691911515,NA
"LOC126331946",68.5210549372747,-0.0973007757999665,0.213705422143694,-0.455303261957211,0.648891079843907,0.958424370715137
"LOC126332104",74.7261664450339,0.0892543776470204,0.182577773123671,0.488856754685922,0.624943113963832,0.954761356963571
"LOC126333037",5.25236616607772,0.823941131319357,0.571530560507764,1.44163967467872,0.149404049859813,NA
"LOC126333298",4.04257387841979,-0.658802396688682,0.923341471687343,-0.713498111900862,0.475537581062864,NA
"LOC126333611",20.3767019399019,0.0951643008876515,0.356428430104701,0.266994136409649,0.789473675737499,NA
"LOC126333456",49.3808969956816,0.135268150742267,0.210554205736518,0.642438607526738,0.520588438916909,0.939624997985236
"LOC126333765",41.02914406477,-0.0642800484108023,0.325951376795947,-0.197207476288843,0.843665180270579,0.98588038969119
"LOC126334020",47.5434159670815,0.0858366140459153,0.306608592755427,0.279955017811209,0.779512016007038,0.978860845692197
"LOC126334429",356.568335503201,0.60456088864862,0.313937875088141,1.92573415513781,0.05413757682316,0.77615035118395
"LOC126334511",268.131510491917,-0.380431832726953,0.395196147970017,-0.962640538580897,0.335727946263083,0.887323899224151
"LOC126334525",250.559284592757,0.361710695280774,0.569395066670172,0.635254354056951,0.525262538653115,0.939624997985236
"LOC126334532",16.2111390268015,-0.608111254028542,0.453977030550599,-1.3395198723843,0.180401489489133,NA
"LOC126334539",75.2853115134217,-0.123253098362937,0.176313879512277,-0.699054996145975,0.484517661939235,0.934045774904971
"LOC126334578",19.7172060177651,0.162933259869223,0.26767231053234,0.60870420083865,0.542720522070744,NA
"LOC126334570",41.9345031477329,-0.113645602334129,0.211909505496074,-0.536293084484757,0.591756009314219,0.948202817940353
"LOC126334620",30.7563667083622,0.0342550446039032,0.476551464038831,0.0718811024387325,0.942696529210336,0.994525037788851
"LOC126334628",8.23797212012086,-0.0330641728675924,0.413701564021204,-0.0799227649666262,0.936298683918753,NA
"LOC126334652",77.7381381543704,0.106446782330758,0.151079358312268,0.704575287583239,0.481074581966053,0.934045774904971
"LOC126334644",46.0859173418449,-0.306505009419103,0.308228136266978,-0.994409573153366,0.320023509372543,0.883664161846189
"LOC126334636",86.309173243466,-0.378563589725449,0.294535396227007,-1.28529064613232,0.198690737625223,0.829578077132063
"LOC126334676",238.672840409653,-0.0135099208078459,0.188200991106196,-0.0717845359285209,0.942773379609647,0.994525037788851
"LOC126334692",927.397275737496,-0.102291155894559,0.216860842025676,-0.471690301204528,0.637147860916223,0.956334223616912
"LOC126334712",1139.3169333817,0.308356495611119,0.417814030747214,0.738023314008046,0.460500281887721,0.926690514902431
"LOC126334738",30.0999132225654,-0.0529889728766288,0.283930291211572,-0.186626698583364,0.851953332071602,0.986078001430501
"LOC126334732",40.3177924569685,0.109929094214301,0.319536177002461,0.344027068376218,0.730825929554342,0.970501968973468
"LOC126334747",28.8812946867751,-0.490169409860444,0.522522925947039,-0.938082111846182,0.348202213895668,0.891148781266324
"LOC126328798",66.3639939612153,-0.0838906797571049,0.222258234529122,-0.377446891607127,0.70584152489741,0.966592253117751
"LOC126334766",103.768812502035,-0.0203574839935807,0.236709936769388,-0.0860018141672428,0.931464975074303,0.994525037788851
"LOC126334773",111.966868631515,0.122559840215645,0.25832186120431,0.474446257255442,0.635181713484467,0.955913964993726
"LOC126334812",84.0049742894257,-0.199683367259609,0.269170704660009,-0.741846582122782,0.458180293704198,0.92579218294839
"LOC126333297",64.4039136854751,-0.398983230743769,0.788914750249773,-0.505736812016064,0.613041422245158,0.951957825849018
"LOC126334833",38.3482163491219,0.120520500384893,0.236117380518258,0.510426213099437,0.609752896280088,0.950714468144911
"LOC126334841",37.9780061054301,-0.135568572532399,0.321588245916723,-0.421559476298476,0.673346590203988,0.960574525064081
"LOC126334849",72.4207027168234,-0.151936258997832,0.255495147908138,-0.594673755027474,0.552061568381527,0.945191958680892
"LOC126334819",126.12049966517,0.378996778420045,0.214342840151328,1.76818025809712,0.0770307734895148,0.776392601447683
"LOC126334861",24.8950448062344,0.078058641326047,0.647240726062699,0.120602178112144,0.904006143553975,0.992918056265039
"LOC126334868",24.4382986280999,-0.290566393139037,0.885325347025232,-0.328202952864012,0.742758215334845,0.974442180708424
"LOC126284981",6.96090734941028,-0.890372545909443,1.22715691836619,-0.725557206730228,0.468110263009414,NA
"LOC126334892",9.15673322436025,0.074406280793318,0.4854177354374,0.153282987747186,0.878175115941339,NA
"LOC126334921",18.5599185267586,1.43182625223634,0.939198879326536,1.52451869753406,0.127379189767158,NA
"LOC126334908",676.722553224585,0.507401089569876,0.333585936584931,1.5210506017261,0.128247139435798,0.77898871892745
"LOC126334901",240.944590651238,0.0153315351032481,0.22394085824449,0.068462428979841,0.945417527204803,0.994525037788851
"LOC126334915",96.5575602975709,0.226982397223514,0.658096813374515,0.344907303318519,0.730164059893527,0.970501968973468
"LOC126334924",145.264390944325,-0.152877740752642,0.119586980226629,-1.27838114536318,0.20111506880061,0.829578077132063
"LOC126334937",36.29512932493,0.0128154563213071,0.20172011856494,0.0635308783897099,0.949343771501287,0.994525037788851
"LOC126334976",15.0425895534589,0.230505520892113,0.956567151621297,0.240971604033681,0.809577124802276,NA
"LOC126334946",59.262970222553,-0.115146626144599,0.452635564099501,-0.254391469158368,0.799193140863538,0.980155970561832
"LOC126334986",45.2754428535575,-0.382756677257364,0.357892889125581,-1.06947270786109,0.284856720338026,0.872732683125291
"LOC126334981",12.3734487875753,0.301722474290713,0.346354966320016,0.871136561131147,0.383679593324243,NA
"LOC126334993",78.6710460792477,0.333063360229145,0.226276875209595,1.47192840594355,0.141040211888977,0.79077843041316
"LOC126335000",31.6742678408183,0.426094043846734,0.359348638778703,1.18573996911432,0.235725004981231,0.850486851311464
"LOC126335013",18.9287181993931,0.0418000689475643,0.496931527632815,0.0841163553189778,0.932963921065321,NA
"LOC126335027",93.0380766815154,-0.249564992099961,0.370300722780226,-0.673952214368422,0.500341694508612,0.935837752847717
"LOC126335077",3.77616098317433,1.57081718406999,1.1998801678063,1.30914505149448,0.190485221119248,NA
"LOC126335072",3.29984249431635,1.68880586533826,1.41541262000607,1.19315444942904,0.232808890266606,NA
