"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"LOC126334861",24.8950448062344,0.0146125906963412,0.0989548671074518,0.268283827535499,0.934637191442493
"LOC126334868",24.4382986280999,-0.00160954663153243,0.0946378972559118,0.87716086567827,0.969870762463779
"LOC126284981",6.96090734941028,0.0013117173485862,0.10361528421673,0.883128858082796,0.971463299462084
"LOC126334892",9.15673322436025,0.0190052417740979,0.0923645141213259,0.249232426102476,0.932630828624764
"LOC126334921",18.5599185267586,0.0279622501705868,0.17575436376116,0.06754794320146,0.770419637066652
"LOC126334908",676.722553224585,0.0136558409073761,0.0856603339852691,0.553756622004033,0.948931196053636
"LOC126334901",240.944590651238,0.0388903903442529,0.0822978505237286,0.212559947412621,0.917205857069158
"LOC126334915",96.5575602975709,0.00952888483447421,0.0926615980168499,0.47084887054178,0.948622106298284
"LOC126334924",145.264390944325,0.0785679344352103,0.0712707894457652,0.0632944651736684,0.763550566982349
"LOC126334937",36.29512932493,0.0175829770840023,0.0816741681294482,0.574425614303179,0.949082319468304
"LOC126334976",15.0425895534589,-0.00692840311254455,0.0965812817683877,0.531770538435848,0.948622106298284
"LOC126334946",59.262970222553,-0.00819438485619414,0.0881277025546809,0.632732229198044,0.949082319468304
"LOC126334986",45.2754428535575,-0.0417478029521796,0.0961901028375727,0.0609225246806242,0.752256571469486
"LOC126334981",12.3734487875753,-0.00166839853834149,0.0867720237737679,0.931846418136027,0.982558296575303
"LOC126334993",78.6710460792477,-0.00842697755424794,0.0823510002437529,0.778490237681105,0.954648308512248
"LOC126335000",31.6742678408183,0.00972867233906159,0.0866186173518165,0.634737134280337,0.949082319468304
"LOC126335013",18.9287181993931,-0.0140322273437342,0.0893426311384899,0.407712186499696,0.948622106298284
"LOC126335027",93.0380766815154,0.0109927297081801,0.0865565940023918,0.596583594769857,0.949082319468304
"LOC126335077",3.77616098317433,0.00245546875579933,0.102928199827453,0.787267349699094,0.956555432618562
"LOC126335072",3.29984249431635,0.0157590430124468,0.164690080354698,0.178698417741166,0.89363958033071
"LOC126335150",926.563258859714,-0.000708772047750837,0.0822283190043266,0.98123981603152,0.994675602722244
"LOC126335201",26.4812404287047,-0.0295193170509086,0.081569994220734,0.353497772677115,0.943672930877574
"LOC126335234",3.71700313885029,0.0105915506936765,0.12089204287863,0.306838296569172,0.938505097080106
"LOC126335249",35.1374348990567,-0.0147938223871029,0.0827124635857572,0.614666411268908,0.949082319468304
"LOC126335260",12.3398236950597,0.011142664971672,0.119659230782294,0.291329666192329,0.93654434587058
"LOC126335267",9.99352111046771,0.00713994739651874,0.107449558526379,0.468029841599244,0.948622106298284
"LOC126335304",56.7482044447793,0.00965803605060017,0.113617399156432,0.34806051600769,0.939215123781475
"LOC126335271",11.8020061112213,-0.0481976893887046,0.177587007940237,0.0217641838412649,0.610186980197786
"LOC126335275",70.1521457460442,0.0607658497429755,0.077692983788078,0.10657033861955,0.838839480190855
"LOC126335363",15.0547293286802,-0.0223001246663637,0.0855787493457953,0.356967868368623,0.943672930877574
"LOC126335338",186.511711789287,-0.0202529989352586,0.0743407846043021,0.612283703981557,0.949082319468304
"LOC126335375",195.714724973651,0.00348406431356263,0.084199692652113,0.893586729670862,0.973241055239701
"LOC126335385",81.0421920479602,0.030706036252846,0.077680300242161,0.406272629338063,0.948622106298284
"LOC126335394",20.5294945555587,-0.0190898031832538,0.106682659093192,0.167023762998397,0.887696270656386
"LOC126335399",42.0995072701554,0.0205602086829923,0.0805048767594976,0.536033226125828,0.948931196053636
"LOC126335414",378.985216018314,0.12949202877946,0.0857686964664769,0.00165905038917779,0.275712342164124
"LOC126335421",1126.4827503816,0.0797431818580439,0.0778352552600557,0.0381428563833902,0.67213539219223
"LOC126335442",126.692568296597,0.0302221499323659,0.0745884544562519,0.447888794427119,0.948622106298284
"LOC126335446",348.434025912372,-0.0315390958367753,0.0906687186632286,0.135371924647514,0.870378347525671
"LOC126335630",8.34706671970449,0.0141490188302555,0.110679450495867,0.233688257535716,0.929547875630091
"LOC126335645",1277.36388876641,0.00502416281876568,0.0853438041342458,0.829306424106625,0.960050967728541
"LOC126335656",23.1907012754941,-0.00855955142904109,0.0886749212952288,0.600355537072562,0.949082319468304
"LOC126335679",4.86761474616219,-0.00499262641777768,0.110266271391916,0.585645451773405,0.949082319468304
"LOC126335700",195.057828063485,-0.00340121850519201,0.102009634283587,0.71563410734965,0.950213993716473
"LOC126335709",3938.89179190265,-0.00389384087772699,0.112333124123478,0.661069765433564,0.949082319468304
"LOC126335720",10.7813041286535,0.0028257513254646,0.0882990225232161,0.860169865521458,0.96535367082062
"LOC126335868",16.7484580806653,0.000504845584660448,0.085041484609303,0.983215016424875,0.995303508660733
"LOC126335915",1.90851633105592,0.00133865294890928,0.100325049012173,0.884716455695086,0.972017573467963
"LOC126335931",39.6868347604701,0.0717364782833383,0.0801182495424452,0.0473878499998405,0.716478726298167
"LOC126335947",43.9743350316696,-0.00725245492898345,0.0827262504254321,0.804020910849192,0.957270489212575
"LOC126335974",16.9353331379402,-0.0417784633942985,0.134869612940635,0.0328438650207858,0.659023324683954
"LOC126336011",334.008735097632,0.0193330428448461,0.0832389465358134,0.497898859685574,0.948622106298284
