"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LOC126318536",90.7945344344895,-0.0860809930149948,0.167175904722137,-0.514912679300704,0.606614040278384,0.999955830622198
"LOC126318656",9.27340781896786,0.172459932928811,0.371213567944511,0.464584131134425,0.64222929848959,0.999955830622198
"LOC126319294",75.9763543592274,0.10827187277834,0.247306948033043,0.437803602525044,0.661528659250367,0.999955830622198
"LOC126319460",22.4688734631583,0.211251996902301,0.597776128567714,0.353396508837625,0.723791202742321,0.999955830622198
"LOC126320026",21.3050702771185,-0.0934733821105252,0.300225121634899,-0.311344305904545,0.755538888576735,0.999955830622198
"LOC126320178",16.8025822866687,0.386078816198065,0.62663669458249,0.616112684647837,0.537820150798958,0.999955830622198
"LOC126320326",13.2603759461844,0.664836043953401,0.425768649988166,1.56149600016788,0.11840676685725,0.999955830622198
"LOC126320407",62.6372633201538,-0.146951562321731,0.490830411157478,-0.299393760006005,0.764639622741312,0.999955830622198
"LOC126320662",23.9546015938845,0.322580088547383,0.209969057349054,1.53632203058912,0.124459418888174,0.999955830622198
"LOC126320757",95.3881466626182,0.0738985626537128,0.318800564116131,0.231801856620283,0.816691914955163,0.999955830622198
"LOC126320910",285.659504206776,0.434194671332138,0.298472783155127,1.45472115327337,0.145746473991051,0.999955830622198
"LOC126322280",320.785925556319,-0.00591260126138862,0.20428117930323,-0.028943445899204,0.976909695305714,0.999955830622198
"LOC126322412",96.0347885654786,-0.17548934229663,0.201641727307197,-0.870302712837186,0.384134996797907,0.999955830622198
"LOC126323097",9.37734717036788,-0.0336659098398408,0.30220314576495,-0.11140158635551,0.911297902162907,0.999955830622198
"LOC126322565",26.0262935468383,-0.0318967515510106,0.236427867068949,-0.134911133558163,0.892682136726216,0.999955830622198
"LOC126322939",17.6246486856452,0.505554862237626,0.651638794226331,0.775820695018404,0.437854862901525,0.999955830622198
"LOC126323250",310.782512384169,-0.0437549396959989,0.124775007005216,-0.350670705185131,0.725835405469232,0.999955830622198
"LOC126323807",562.814287899972,0.112009748942689,0.218982196412248,0.511501623318377,0.608999852011514,0.999955830622198
"LOC126323387",174.888878581156,-0.164313096430584,0.110009942035348,-1.49362042548652,0.135274857683254,0.999955830622198
"LOC126324212",33.2554262996269,0.0317562114354219,0.255095732010071,0.124487427465733,0.900929354374827,0.999955830622198
"LOC126324319",537.191355973627,-0.0400354897239711,0.51461190535331,-0.0777974417371563,0.937989181481048,0.999955830622198
"LOC126325221",256.133661158481,0.0404994199866178,0.0915011493479768,0.442611052158475,0.658047089230363,0.999955830622198
"LOC126326003",40.2230094324378,-0.241749888070776,0.171707062940386,-1.4079204660015,0.159154622145565,0.999955830622198
"LOC126326117",319.251490462087,-0.00198378269230981,0.121831329496694,-0.0162830258891958,0.987008599125756,0.999955830622198
"LOC126326285",51.1013859667855,-0.260991673010784,0.190185023165272,-1.37230402619022,0.169968812792763,0.999955830622198
"LOC126326982",20.3047921430875,-0.108089611942963,0.31747205011566,-0.340469694587553,0.733502841249052,0.999955830622198
"LOC126326589",118.049411668133,-0.12576725191986,0.388210897844338,-0.323966309596722,0.745963540879117,0.999955830622198
"LOC126326728",198.697774784386,-0.0217203695474741,0.167622202913487,-0.129579310914345,0.896899272720564,0.999955830622198
"LOC126284877",20.7685468100975,-0.245829121568128,0.317280239542171,-0.77480123540897,0.438457119173035,0.999955830622198
"LOC126327189",192.396277217344,0.392036274473999,0.304527350678365,1.28735981710904,0.197968903206901,0.999955830622198
"LOC126328052",116.20484798178,-0.0730027794897416,0.183833810681281,-0.397112909856984,0.691284200334848,0.999955830622198
"LOC126328694",60.139342945198,0.069293508781907,0.137453538313984,0.504123135947367,0.614174849799837,0.999955830622198
"LOC126328850",2.79322268841612,-0.158547818300777,0.687175874442607,-0.230723784401455,0.817529394716648,0.999955830622198
"LOC126328952",13.1633621262626,-0.557254302122557,0.630354110801645,-0.884033740041572,0.376677999555243,0.999955830622198
"LOC126329352",88.5831772844874,0.170093595059886,0.234210864214613,0.726241268227528,0.467690877063234,0.999955830622198
"LOC126329909",112.535014288573,0.0943092344375917,0.215055692149693,0.43853400714428,0.660999223756956,0.999955830622198
"LOC126330208",544.031488018874,-0.785785048300165,0.314845281490324,-2.49578156159953,0.0125679968698032,0.437548271114325
"LOC126330470",422.640975688386,0.0501680482648509,0.10943085314218,0.458445190038584,0.646632631638133,0.999955830622198
"LOC126331335",74.0135370450623,-0.00952525704470973,0.507777790715549,-0.0187587114262854,0.985033591530611,0.999955830622198
"LOC126331179",3.5605059910358,-1.29308697917853,0.811536529970353,-1.59338111277107,0.111074720151792,0.999955830622198
"LOC126331633",24.568918128739,-0.215175551275829,0.236763684725245,-0.908819912671708,0.363445193757276,0.999955830622198
"LOC126331791",4.83683666839136,0.585963593060494,0.688180152602432,0.851468312250223,0.394509258520338,0.999955830622198
"LOC126331946",68.5210549372747,-0.0161314251634389,0.207651210971939,-0.0776851966715419,0.938078469861138,0.999955830622198
"LOC126332104",74.7261664450339,-0.0237570633387744,0.1764268175026,-0.134656758394592,0.892883263512732,0.999955830622198
"LOC126333037",5.25236616607772,-0.854219448192251,0.552766063148147,-1.54535436442543,0.122260572330752,0.999955830622198
"LOC126333298",4.04257387841979,0.350148551707969,0.902122784603668,0.388138463725646,0.697913568922003,0.999955830622198
"LOC126333611",20.3767019399019,-0.1612579217734,0.345771340886608,-0.466371566133593,0.640949560501575,0.999955830622198
"LOC126333456",49.3808969956816,-0.210916424483029,0.2046165025796,-1.03078892378672,0.302639813500115,0.999955830622198
"LOC126333765",41.02914406477,0.219074284197594,0.3141510098569,0.697353429796027,0.485581638363675,0.999955830622198
"LOC126334020",47.5434159670815,0.0560628035041607,0.295530156025716,0.189702479970546,0.849542277364836,0.999955830622198
"LOC126334429",356.568335503201,-0.516343657811184,0.301815790967532,-1.71079073151189,0.0871197511742915,0.999955830622198
"LOC126334511",268.131510491917,-0.0175103772402426,0.380214896292154,-0.0460538958652157,0.963267292758303,0.999955830622198
"LOC126334525",250.559284592757,-0.344993500881083,0.547254737638612,-0.630407518022996,0.52842799329389,0.999955830622198
"LOC126334532",16.2111390268015,0.743443226040807,0.4389306165397,1.69376023915061,0.0903108524111532,0.999955830622198
"LOC126334539",75.2853115134217,0.0980617464372921,0.171053176619194,0.573282229394672,0.566453615643499,0.999955830622198
"LOC126334578",19.7172060177651,-0.106277819545223,0.258113342508928,-0.411748646978787,0.680523664624715,0.999955830622198
"LOC126334570",41.9345031477329,0.271106404529624,0.204143044433896,1.32802175690787,0.184170919485883,0.999955830622198
"LOC126334620",30.7563667083622,0.689144689436595,0.455216374211001,1.51388378906855,0.130055316349779,0.999955830622198
"LOC126334628",8.23797212012086,0.364631561895403,0.395252775893421,0.92252751690661,0.356253484006526,0.999955830622198
"LOC126334652",77.7381381543704,0.0718407925045535,0.144928768345531,0.495697254069493,0.620108024733132,0.999955830622198
"LOC126334644",46.0859173418449,-0.16734503502095,0.301038024916262,-0.555893346255839,0.578283767108703,0.999955830622198
"LOC126334636",86.309173243466,0.0633835692373136,0.28533727939333,0.22213560517601,0.824208321259567,0.999955830622198
"LOC126334676",238.672840409653,-0.186622944162481,0.181902580642644,-1.02594995355844,0.304915174651441,0.999955830622198
"LOC126334692",927.397275737496,0.0163963965006311,0.208592349562405,0.0786049753743521,0.937346830010346,0.999955830622198
"LOC126334712",1139.3169333817,-0.14460042461651,0.401464828780195,-0.360182048962701,0.718710997950119,0.999955830622198
"LOC126334738",30.0999132225654,-0.196994515282336,0.277319993469095,-0.710350930050379,0.477486544350438,0.999955830622198
"LOC126334732",40.3177924569685,-0.0824490228113596,0.309026444668656,-0.266802483197718,0.789621242225908,0.999955830622198
"LOC126334747",28.8812946867751,0.175657646660693,0.505832992068386,0.347264115656864,0.728392906823627,0.999955830622198
"LOC126328798",66.3639939612153,0.0838116853992668,0.215089800064884,0.389659041823388,0.696788687040815,0.999955830622198
"LOC126334766",103.768812502035,0.189488046749224,0.228061819595962,0.830862645421861,0.406051228079835,0.999955830622198
"LOC126334773",111.966868631515,-0.188032245478998,0.249681234332077,-0.753089217866147,0.45139630314929,0.999955830622198
"LOC126334812",84.0049742894257,0.117050980168513,0.260522187273967,0.449293710425598,0.653219794342995,0.999955830622198
"LOC126333297",64.4039136854751,0.0799605233167198,0.759042309995428,0.10534396075655,0.916102881371063,0.999955830622198
"LOC126334833",38.3482163491219,-0.159929577839073,0.229282215795539,-0.697522820442775,0.485475663042887,0.999955830622198
"LOC126334841",37.9780061054301,0.158218949761557,0.311038114153889,0.508680263163106,0.610976358941677,0.999955830622198
"LOC126334849",72.4207027168234,-0.0571216346095105,0.247695416729135,-0.230612400357716,0.817615933168542,0.999955830622198
"LOC126334819",126.12049966517,-0.214734193851606,0.206398733621115,-1.04038522952274,0.298160961185281,0.999955830622198
"LOC126334861",24.8950448062344,-0.0101476167088882,0.622959567349217,-0.0162893665026572,0.98700354071906,0.999955830622198
"LOC126334868",24.4382986280999,0.0157921298714116,0.853001939067749,0.0185135919956653,0.985229134579766,0.999955830622198
"LOC126284981",6.96090734941028,0.772421505935012,1.18514065338982,0.651755134486085,0.51455914878945,0.999955830622198
"LOC126334892",9.15673322436025,-0.261661375524019,0.47426464362315,-0.551720182059227,0.581140080377663,0.999955830622198
"LOC126334921",18.5599185267586,-0.983051994215763,0.900272314124512,-1.09194960101795,0.274855254228692,0.999955830622198
"LOC126334908",676.722553224585,0.0757559402673287,0.320405913056927,0.236437397626519,0.813093279564899,0.999955830622198
"LOC126334901",240.944590651238,-0.011690504439404,0.215765145752947,-0.0541816167695116,0.956790466860878,0.999955830622198
"LOC126334915",96.5575602975709,-0.829862219044772,0.633693381964822,-1.30956428244794,0.190343278086358,0.999955830622198
"LOC126334924",145.264390944325,-0.060776111729103,0.117088203034765,-0.51906263956462,0.603717060435621,0.999955830622198
"LOC126334937",36.29512932493,-0.187241756843011,0.197447538144537,-0.948311427949765,0.342970934793355,0.999955830622198
"LOC126334976",15.0425895534589,-0.380078812917308,0.932633952261801,-0.407532678813108,0.683616797816357,0.999955830622198
"LOC126334946",59.262970222553,-0.250969578000682,0.436730470777444,-0.574655525074583,0.565524291871849,0.999955830622198
"LOC126334986",45.2754428535575,0.205067019494662,0.346819725882891,0.591278419855237,0.554333886475392,0.999955830622198
"LOC126334981",12.3734487875753,-0.179980910016128,0.333187402888299,-0.540179215828477,0.589073444724747,0.999955830622198
"LOC126334993",78.6710460792477,-0.109747989585908,0.217631752892594,-0.504282983191662,0.61406253373325,0.999955830622198
"LOC126335000",31.6742678408183,-0.0773341374801953,0.344733109797813,-0.224330461108165,0.822500175599312,0.999955830622198
"LOC126335013",18.9287181993931,0.16074304231021,0.478332828062106,0.336048527050582,0.736834272853709,0.999955830622198
"LOC126335027",93.0380766815154,0.139639664923022,0.356942120216286,0.391210947137337,0.695641317196952,0.999955830622198
"LOC126335077",3.77616098317433,-1.47006792149268,1.15534949182398,-1.27240106296481,0.20323065660086,0.999955830622198
"LOC126335072",3.29984249431635,-0.657763796278502,1.32752262132033,-0.495482175380412,0.620259801077728,0.999955830622198
"LOC126335150",926.563258859714,0.0313810584403048,0.226289458869768,0.138676625049357,0.889705690105738,0.999955830622198
"LOC126335201",26.4812404287047,0.356722129695137,0.188902580231685,1.88839204450053,0.0589733385696908,0.916648216071113
