"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","set","database","pathway_theme","pathway_scope"
"GO:0016747","acyltransferase activity, transferring groups other than amino-acyl groups","17/541","78/5278",0.217948717948718,2.12630930375847,3.38644314300798,0.0019149520443285,0.0470048215311414,0.0470048215311414,"LOC126347783/LOC126335154/LOC126356100/LOC126284002/LOC126298530/LOC126356585/LOC126291913/LOC126295101/LOC126336244/LOC126297581/LOC126298779/LOC126278061/LOC126281861/LOC126347864/LOC126349195/LOC126334526/LOC126298001",17,"All infection DEGs","GO",NA,NA
"GO:0016830","carbon-carbon lyase activity","7/541","19/5278",0.368421052631579,3.59431851347407,3.82815044626138,0.00191677108490295,0.0470048215311414,0.0470048215311414,"LOC126335036/LOC126335352/LOC126268126/LOC126271955/LOC126353933/LOC126334613/LOC126354995",7,"All infection DEGs","GO",NA,NA
"GO:0005319","lipid transporter activity","8/541","24/5278",0.333333333333333,3.25200246457178,3.73654257764704,0.00192101441762008,0.0470048215311414,0.0470048215311414,"LOC126356304/LOC126278946/LOC126278191/LOC126299332/LOC126320757/LOC126299550/LOC126277871/LOC126273067",8,"All infection DEGs","GO",NA,NA
"GO:0009790","embryo development","58/541","392/5278",0.147959183673469,1.44349088988645,3.08383755180317,0.00207073004714439,0.0502753992841568,0.0502753992841567,"LOC126284041/LOC126279072/LOC126282035/LOC126267315/LOC126295087/LOC126272289/LOC126299150/LOC126354218/LOC126267869/LOC126284310/LOC126293357/LOC126293373/LOC126293269/LOC126305900/LOC126278128/LOC126336752/LOC126294945/LOC126267038/LOC126354720/LOC126295425/LOC126281165/LOC126281598/LOC126295040/LOC126266672/LOC126324835/LOC126320178/LOC126283987/LOC126356271/LOC126271949/LOC126298648/LOC126266657/LOC126292145/LOC126267997/LOC126273293/LOC126272743/LOC126299078/LOC126355051/LOC126354992/LOC126365909/LOC126266959/LOC126356154/LOC126365941/LOC126334907/LOC126281663/LOC126273334/LOC126294955/LOC126335350/LOC126354642/LOC126294949/LOC126295191/LOC126278176/LOC126281527/LOC126278442/LOC126295133/LOC126291991/LOC126281949/LOC126334614/LOC126272253",58,"All infection DEGs","GO",NA,NA
"GO:0003333","amino acid transmembrane transport","11/541","41/5278",0.268292682926829,2.61746539831387,3.51338811195898,0.00213365371269276,0.0514046417550287,0.0514046417550287,"LOC126356065/LOC126268194/LOC126272718/LOC126353931/LOC126337983/LOC126355940/LOC126298679/LOC126354788/LOC126355939/LOC126363354/LOC126278890",11,"All infection DEGs","GO",NA,NA
"GO:0015318","GO:0015318","36/541","217/5278",0.165898617511521,1.61850813904955,3.14410907781795,0.00218390379496599,0.0522136388231563,0.0522136388231563,"LOC126272139/LOC126356304/LOC126358740/LOC126354562/LOC126336038/LOC126356065/LOC126336682/LOC126278946/LOC126285413/LOC126272767/LOC126354186/LOC126268194/LOC126334943/LOC126278191/LOC126272718/LOC126335539/LOC126353931/LOC126356316/LOC126366011/LOC126355303/LOC126324336/LOC126355940/LOC126298679/LOC126279309/LOC126365875/LOC126354788/LOC126269352/LOC126299550/LOC126282259/LOC126277871/LOC126355939/LOC126292020/LOC126363354/LOC126297555/LOC126278890/LOC126267806",36,"All infection DEGs","GO",NA,NA
"GO:0052548","regulation of endopeptidase activity","9/541","30/5278",0.3,2.9268022181146,3.57636090754531,0.00232152840646443,0.0550835376442924,0.0550835376442924,"LOC126354914/LOC126335547/LOC126282193/LOC126335544/LOC126267226/LOC126277880/LOC126326589/LOC126281178/LOC126335545",9,"All infection DEGs","GO",NA,NA
"GO:0042386","hemocyte differentiation","6/541","15/5278",0.4,3.90240295748614,3.80388290621049,0.00251232459328479,0.0591624107230675,0.0591624107230675,"LOC126282035/LOC126293269/LOC126267038/LOC126266832/LOC126335350/LOC126278442",6,"All infection DEGs","GO",NA,NA
"GO:0043065","positive regulation of apoptotic process","17/541","80/5278",0.2125,2.07315157116451,3.26834887865077,0.00255206810881155,0.0596498307223714,0.0596498307223714,"LOC126295087/LOC126278128/LOC126294945/LOC126295425/LOC126295040/LOC126292145/LOC126267226/LOC126277880/LOC126281663/LOC126294955/LOC126326589/LOC126281178/LOC126294949/LOC126295191/LOC126354602/LOC126295133/LOC126291991",17,"All infection DEGs","GO",NA,NA
"GO:1901071","GO:1901071","8/541","25/5278",0.32,3.12192236598891,3.59365417493365,0.00257605164977434,0.0597643982747648,0.0597643982747648,"LOC126346622/LOC126354720/LOC126271949/LOC126299078/LOC126346580/LOC126346606/LOC126336345/LOC126278279",8,"All infection DEGs","GO",NA,NA
"GO:0009108","GO:0009108","12/541","48/5278",0.25,2.43900184842884,3.38432150296082,0.00261484689004589,0.0597944811535923,0.0597944811535922,"LOC126267222/LOC126365911/LOC126347783/LOC126355885/LOC126365957/LOC126282346/LOC126281861/LOC126347864/LOC126357156/LOC126278447/LOC126266959/LOC126336316",12,"All infection DEGs","GO",NA,NA
"GO:0006865","amino acid transport","11/541","42/5278",0.261904761904762,2.55514479359211,3.41929163871057,0.0026297587499905,0.0597944811535923,0.0597944811535922,"LOC126356065/LOC126268194/LOC126272718/LOC126353931/LOC126337983/LOC126355940/LOC126298679/LOC126354788/LOC126355939/LOC126363354/LOC126278890",11,"All infection DEGs","GO",NA,NA
"GO:0048066","developmental pigmentation","15/541","67/5278",0.223880597014925,2.18418075978702,3.29636544252386,0.00263462273282111,0.0597944811535923,0.0597944811535922,"LOC126278180/LOC126282005/LOC126336752/LOC126365914/LOC126356204/LOC126356039/LOC126284584/LOC126271949/LOC126271955/LOC126284821/LOC126282517/LOC126365745/LOC126266959/LOC126354995/LOC126278442",15,"All infection DEGs","GO",NA,NA
"GO:0009986","cell surface","9/541","31/5278",0.290322580645161,2.83238924333671,3.45766995157491,0.00298031580238659,0.0659116422511814,0.0659116422511814,"LOC126344570/LOC126336752/LOC126335605/LOC126266832/LOC126331446/LOC126345497/LOC126336931/LOC126336041/LOC126282112",9,"All infection DEGs","GO",NA,NA
"GO:0015248","GO:0015248","5/541","11/5278",0.454545454545455,4.43454881532516,3.85322938930572,0.00303353939670211,0.0659116422511814,0.0659116422511814,"LOC126356304/LOC126278946/LOC126278191/LOC126299550/LOC126277871",5,"All infection DEGs","GO",NA,NA
"GO:0017127","GO:0017127","5/541","11/5278",0.454545454545455,4.43454881532516,3.85322938930572,0.00303353939670211,0.0659116422511814,0.0659116422511814,"LOC126356304/LOC126278946/LOC126278191/LOC126299550/LOC126277871",5,"All infection DEGs","GO",NA,NA
"GO:0030301","cholesterol transport","5/541","11/5278",0.454545454545455,4.43454881532516,3.85322938930572,0.00303353939670211,0.0659116422511814,0.0659116422511814,"LOC126356304/LOC126278946/LOC126278191/LOC126299550/LOC126277871",5,"All infection DEGs","GO",NA,NA
"GO:0034040","ATPase-coupled lipid transmembrane transporter activity","5/541","11/5278",0.454545454545455,4.43454881532516,3.85322938930572,0.00303353939670211,0.0659116422511814,0.0659116422511814,"LOC126356304/LOC126278946/LOC126278191/LOC126299550/LOC126277871",5,"All infection DEGs","GO",NA,NA
"GO:0034041","ABC-type sterol transporter activity","5/541","11/5278",0.454545454545455,4.43454881532516,3.85322938930572,0.00303353939670211,0.0659116422511814,0.0659116422511814,"LOC126356304/LOC126278946/LOC126278191/LOC126299550/LOC126277871",5,"All infection DEGs","GO",NA,NA
"GO:0006520","amino acid metabolic process","19/541","95/5278",0.2,1.95120147874307,3.16143460142663,0.00305146491903618,0.0659116422511814,0.0659116422511814,"LOC126267222/LOC126325353/LOC126276148/LOC126336714/LOC126299043/LOC126267350/LOC126272037/LOC126356204/LOC126293368/LOC126271955/LOC126281672/LOC126282517/LOC126335256/LOC126334613/LOC126281245/LOC126266748/LOC126354995/LOC126293404/LOC126267535",19,"All infection DEGs","GO",NA,NA
"GO:0006066","alcohol metabolic process","10/541","37/5278",0.27027027027027,2.6367587550582,3.37612829795496,0.00317478840710678,0.0681057348702633,0.0681057348702633,"LOC126335154/LOC126292259/LOC126305900/LOC126299253/LOC126354225/LOC126320178/LOC126281954/LOC126339036/LOC126333165/LOC126266959",10,"All infection DEGs","GO",NA,NA
"GO:0046983","protein dimerization activity","30/541","176/5278",0.170454545454545,1.66295580574693,3.02281224131091,0.0032974089366906,0.0702549985694895,0.0702549985694895,"LOC126334657/LOC126295087/LOC126298660/LOC126267869/LOC126295211/LOC126293373/LOC126273192/LOC126278128/LOC126294945/LOC126295425/LOC126278032/LOC126295040/LOC126266672/LOC126298648/LOC126292145/LOC126267163/LOC126293672/LOC126356154/LOC126336858/LOC126281663/LOC126294955/LOC126362079/LOC126354642/LOC126294949/LOC126295191/LOC126271991/LOC126278442/LOC126292020/LOC126295133/LOC126291991",30,"All infection DEGs","GO",NA,NA
"GO:0015918","sterol transport","6/541","16/5278",0.375,3.65850277264325,3.59883697901184,0.00367627767634512,0.07548822824821,0.07548822824821,"LOC126356304/LOC126278946/LOC126278191/LOC126299332/LOC126299550/LOC126277871",6,"All infection DEGs","GO",NA,NA
"GO:0016903","oxidoreductase activity, acting on the aldehyde or oxo group of donors","6/541","16/5278",0.375,3.65850277264325,3.59883697901184,0.00367627767634512,0.07548822824821,0.07548822824821,"LOC126354620/LOC126276148/LOC126297871/LOC126281446/LOC126284662/LOC126335256",6,"All infection DEGs","GO",NA,NA
"GO:1901568","fatty acid derivative metabolic process","6/541","16/5278",0.375,3.65850277264325,3.59883697901184,0.00367627767634512,0.07548822824821,0.07548822824821,"LOC126347783/LOC126354620/LOC126299549/LOC126284662/LOC126281861/LOC126347864",6,"All infection DEGs","GO",NA,NA
"GO:0006637","acyl-CoA metabolic process","7/541","21/5278",0.333333333333333,3.25200246457178,3.49421808856724,0.00368764333396428,0.07548822824821,0.07548822824821,"LOC126347783/LOC126354620/LOC126284662/LOC126339036/LOC126281861/LOC126347864/LOC126282517",7,"All infection DEGs","GO",NA,NA
"GO:0035383","GO:0035383","7/541","21/5278",0.333333333333333,3.25200246457178,3.49421808856724,0.00368764333396428,0.07548822824821,0.07548822824821,"LOC126347783/LOC126354620/LOC126284662/LOC126339036/LOC126281861/LOC126347864/LOC126282517",7,"All infection DEGs","GO",NA,NA
"GO:0051233","spindle midzone","7/541","21/5278",0.333333333333333,3.25200246457178,3.49421808856724,0.00368764333396428,0.07548822824821,0.07548822824821,"LOC126279072/LOC126278341/LOC126336566/LOC126272743/LOC126334907/LOC126347975/LOC126334614",7,"All infection DEGs","GO",NA,NA
"GO:0042803","protein homodimerization activity","22/541","118/5278",0.186440677966102,1.81891663272659,3.04015924055091,0.00373834758907105,0.0756425696220751,0.0756425696220751,"LOC126334657/LOC126295087/LOC126298660/LOC126293373/LOC126273192/LOC126278128/LOC126294945/LOC126295425/LOC126278032/LOC126295040/LOC126298648/LOC126292145/LOC126293672/LOC126281663/LOC126294955/LOC126294949/LOC126295191/LOC126271991/LOC126278442/LOC126292020/LOC126295133/LOC126291991",22,"All infection DEGs","GO",NA,NA
"GO:0035966","response to topologically incorrect protein","12/541","50/5278",0.24,2.34144177449168,3.22054614899066,0.00376763756738305,0.0756425696220751,0.0756425696220751,"LOC126295087/LOC126278128/LOC126294945/LOC126295425/LOC126295040/LOC126292145/LOC126281663/LOC126294955/LOC126294949/LOC126295191/LOC126295133/LOC126291991",12,"All infection DEGs","GO",NA,NA
"GO:0035967","cellular response to topologically incorrect protein","12/541","50/5278",0.24,2.34144177449168,3.22054614899066,0.00376763756738305,0.0756425696220751,0.0756425696220751,"LOC126295087/LOC126278128/LOC126294945/LOC126295425/LOC126295040/LOC126292145/LOC126281663/LOC126294955/LOC126294949/LOC126295191/LOC126295133/LOC126291991",12,"All infection DEGs","GO",NA,NA
"GO:0043068","positive regulation of programmed cell death","19/541","97/5278",0.195876288659794,1.91097052041847,3.06001729735339,0.00389446907052586,0.0773158611446203,0.0773158611446203,"LOC126334657/LOC126295087/LOC126278128/LOC126294945/LOC126295425/LOC126295040/LOC126292145/LOC126267226/LOC126277880/LOC126281663/LOC126294955/LOC126335350/LOC126326589/LOC126281178/LOC126294949/LOC126295191/LOC126354602/LOC126295133/LOC126291991",19,"All infection DEGs","GO",NA,NA
"GO:0072330","monocarboxylic acid biosynthetic process","11/541","44/5278",0.25,2.43900184842884,3.23900276065485,0.00390035314841954,0.0773158611446203,0.0773158611446203,"LOC126347783/LOC126284002/LOC126298530/LOC126298220/LOC126365957/LOC126356204/LOC126336244/LOC126281861/LOC126347864/LOC126278002/LOC126298001",11,"All infection DEGs","GO",NA,NA
"GO:0031625","ubiquitin protein ligase binding","16/541","77/5278",0.207792207792208,2.02722231557721,3.06836392805675,0.00427256911047174,0.0840029797465617,0.0840029797465616,"LOC126295087/LOC126354914/LOC126295211/LOC126278128/LOC126294945/LOC126295425/LOC126295040/LOC126292145/LOC126297745/LOC126281663/LOC126294955/LOC126277977/LOC126294949/LOC126295191/LOC126295133/LOC126291991",16,"All infection DEGs","GO",NA,NA
"GO:0010942","GO:0010942","20/541","105/5278",0.19047619047619,1.85828712261245,3.00190188962427,0.0043356337484243,0.0840029797465617,0.0840029797465616,"LOC126334657/LOC126295087/LOC126278128/LOC126294945/LOC126295425/LOC126295040/LOC126292145/LOC126282517/LOC126267226/LOC126277880/LOC126281663/LOC126294955/LOC126335350/LOC126326589/LOC126281178/LOC126294949/LOC126295191/LOC126354602/LOC126295133/LOC126291991",20,"All infection DEGs","GO",NA,NA
"GO:0006040","amino sugar metabolic process","8/541","27/5278",0.296296296296296,2.89066885739714,3.328256822209,0.00439862346054793,0.0840029797465617,0.0840029797465616,"LOC126346622/LOC126354720/LOC126271949/LOC126299078/LOC126346580/LOC126346606/LOC126336345/LOC126278279",8,"All infection DEGs","GO",NA,NA
"GO:0033865","nucleoside bisphosphate metabolic process","8/541","27/5278",0.296296296296296,2.89066885739714,3.328256822209,0.00439862346054793,0.0840029797465617,0.0840029797465616,"LOC126347783/LOC126354620/LOC126284662/LOC126339036/LOC126281861/LOC126347864/LOC126282517/LOC126357156",8,"All infection DEGs","GO",NA,NA
"GO:0033875","ribonucleoside bisphosphate metabolic process","8/541","27/5278",0.296296296296296,2.89066885739714,3.328256822209,0.00439862346054793,0.0840029797465617,0.0840029797465616,"LOC126347783/LOC126354620/LOC126284662/LOC126339036/LOC126281861/LOC126347864/LOC126282517/LOC126357156",8,"All infection DEGs","GO",NA,NA
"GO:0034032","purine nucleoside bisphosphate metabolic process","8/541","27/5278",0.296296296296296,2.89066885739714,3.328256822209,0.00439862346054793,0.0840029797465617,0.0840029797465616,"LOC126347783/LOC126354620/LOC126284662/LOC126339036/LOC126281861/LOC126347864/LOC126282517/LOC126357156",8,"All infection DEGs","GO",NA,NA
"GO:0016831","carboxy-lyase activity","5/541","12/5278",0.416666666666667,4.06500308071473,3.5918781743749,0.0047667440696547,0.0904814692494456,0.0904814692494456,"LOC126335036/LOC126268126/LOC126271955/LOC126353933/LOC126354995",5,"All infection DEGs","GO",NA,NA
"GO:0015171","amino acid transmembrane transporter activity","10/541","39/5278",0.256410256410256,2.50154035736291,3.18042823918427,0.00480392135916032,0.090637841547531,0.090637841547531,"LOC126356065/LOC126268194/LOC126272718/LOC126353931/LOC126355940/LOC126298679/LOC126354788/LOC126355939/LOC126363354/LOC126278890",10,"All infection DEGs","GO",NA,NA
"GO:0044389","ubiquitin-like protein ligase binding","16/541","78/5278",0.205128205128205,2.00123228589033,3.01037752045294,0.00488098641786355,0.0906620968062844,0.0906620968062844,"LOC126295087/LOC126354914/LOC126295211/LOC126278128/LOC126294945/LOC126295425/LOC126295040/LOC126292145/LOC126297745/LOC126281663/LOC126294955/LOC126277977/LOC126294949/LOC126295191/LOC126295133/LOC126291991",16,"All infection DEGs","GO",NA,NA
"GO:1901615","GO:1901615","16/541","78/5278",0.205128205128205,2.00123228589033,3.01037752045294,0.00488098641786355,0.0906620968062844,0.0906620968062844,"LOC126335154/LOC126292259/LOC126355885/LOC126305900/LOC126299506/LOC126299253/LOC126354225/LOC126356204/LOC126320178/LOC126281954/LOC126271955/LOC126284821/LOC126339036/LOC126333165/LOC126365745/LOC126266959",16,"All infection DEGs","GO",NA,NA
"GO:0005342","GO:0005342","13/541","58/5278",0.224137931034483,2.18669131238447,3.07083863204608,0.00492099503737814,0.0906620968062844,0.0906620968062844,"LOC126354562/LOC126356065/LOC126336682/LOC126285413/LOC126268194/LOC126272718/LOC126353931/LOC126355940/LOC126298679/LOC126354788/LOC126355939/LOC126363354/LOC126278890",13,"All infection DEGs","GO",NA,NA
"GO:0046943","carboxylic acid transmembrane transporter activity","13/541","58/5278",0.224137931034483,2.18669131238447,3.07083863204608,0.00492099503737814,0.0906620968062844,0.0906620968062844,"LOC126354562/LOC126356065/LOC126336682/LOC126285413/LOC126268194/LOC126272718/LOC126353931/LOC126355940/LOC126298679/LOC126354788/LOC126355939/LOC126363354/LOC126278890",13,"All infection DEGs","GO",NA,NA
"GO:1901505","carbohydrate derivative transmembrane transporter activity","6/541","17/5278",0.352941176470588,3.44329672719365,3.40962809022097,0.00519716671919121,0.0951902114883443,0.0951902114883443,"LOC126282005/LOC126354478/LOC126267409/LOC126324835/LOC126356039/LOC126278232",6,"All infection DEGs","GO",NA,NA
"GO:0008610","lipid biosynthetic process","21/541","114/5278",0.184210526315789,1.79715925673704,2.90766848741642,0.00527518713192109,0.0960574773091677,0.0960574773091677,"LOC126347783/LOC126278180/LOC126356100/LOC126299150/LOC126335966/LOC126284002/LOC126305900/LOC126298530/LOC126298220/LOC126356204/LOC126320178/LOC126336244/LOC126285378/LOC126278061/LOC126281861/LOC126347864/LOC126281164/LOC126278002/LOC126298001/LOC126355485/LOC126281662",21,"All infection DEGs","GO",NA,NA
"GO:0001505","GO:0001505","19/541","100/5278",0.19,1.85364140480591,2.91229212638696,0.00551409103610051,0.0998273591044323,0.0998273591044323,"LOC126282005/LOC126325353/LOC126339265/LOC126356585/LOC126267350/LOC126278032/LOC126282030/LOC126356204/LOC126356039/LOC126281954/LOC126271955/LOC126297692/LOC126366011/LOC126334613/LOC126333165/LOC126272997/LOC126354995/LOC126276893/LOC126293404",19,"All infection DEGs","GO",NA,NA
"GO:0005576","extracellular region","39/247","248/5278",0.157258064516129,3.36035653650255,8.43595631096605,7.63908742234403e-12,2.39256218067815e-08,2.39256218067815e-08,"LOC126346580/LOC126284577/LOC126353822/LOC126293557/LOC126335547/LOC126299206/LOC126337058/LOC126298389/LOC126331446/LOC126271928/LOC126284629/LOC126295285/LOC126284491/LOC126365865/LOC126355938/LOC126283987/LOC126293178/LOC126298648/LOC126285462/LOC126299332/LOC126334947/LOC126271975/LOC126335545/LOC126355485/LOC126275497/LOC126272090/LOC126336325/LOC126336602/LOC126330284/LOC126281165/LOC126336597/LOC126346021/LOC126267391/LOC126335382/LOC126273032/LOC126293181/LOC126267253/LOC126282193/LOC126267478",39,"Diet 33","GO",NA,NA
"GO:0044421","GO:0044421","29/247","183/5278",0.158469945355191,3.38625251653724,7.2792178192089,4.02928695199911e-09,6.30986336683061e-06,6.30986336683061e-06,"LOC126284577/LOC126353822/LOC126293557/LOC126335547/LOC126299206/LOC126337058/LOC126331446/LOC126271928/LOC126284629/LOC126295285/LOC126284491/LOC126283987/LOC126299332/LOC126334947/LOC126271975/LOC126335545/LOC126355485/LOC126275497/LOC126272090/LOC126336602/LOC126330284/LOC126281165/LOC126336597/LOC126346021/LOC126267391/LOC126335382/LOC126267253/LOC126282193/LOC126267478",29,"Diet 33","GO",NA,NA
"GO:0009617","response to bacterium","17/247","81/5278",0.209876543209877,4.48473034437947,7.0024528494908,1.24726153529454e-07,0.00013021410428475,0.00013021410428475,"LOC126267343/LOC126335036/LOC126334929/LOC126297857/LOC126267216/LOC126282030/LOC126268068/LOC126293178/LOC126298648/LOC126285462/LOC126322960/LOC126271975/LOC126278673/LOC126267038/LOC126293181/LOC126267163/LOC126267215",17,"Diet 33","GO",NA,NA
"GO:0005615","extracellular space","20/247","115/5278",0.173913043478261,3.7162471395881,6.52502236655264,2.54001194748295e-07,0.000198882935487915,0.000198882935487915,"LOC126353822/LOC126293557/LOC126335547/LOC126337058/LOC126331446/LOC126284629/LOC126295285/LOC126283987/LOC126299332/LOC126334947/LOC126271975/LOC126335545/LOC126275497/LOC126330284/LOC126281165/LOC126346021/LOC126335382/LOC126267253/LOC126282193/LOC126267478",20,"Diet 33","GO",NA,NA
"GO:0006022","aminoglycan metabolic process","12/247","44/5278",0.272727272727273,5.82775119617225,7.12474334373548,4.68438323440501e-07,0.00029342976580313,0.00029342976580313,"LOC126284041/LOC126346580/LOC126267343/LOC126266657/LOC126267216/LOC126268068/LOC126281994/LOC126285462/LOC126336345/LOC126335966/LOC126271949/LOC126267215",12,"Diet 33","GO",NA,NA
"GO:0009607","response to biotic stimulus","23/247","160/5278",0.14375,3.07171052631579,5.89594995143789,1.09677408246328e-06,0.000429387053284373,0.000429387053284373,"LOC126282035/LOC126284030/LOC126267343/LOC126335036/LOC126334929/LOC126297857/LOC126267216/LOC126282030/LOC126268068/LOC126269416/LOC126293178/LOC126343175/LOC126298648/LOC126285462/LOC126322960/LOC126271975/LOC126278673/LOC126267038/LOC126273032/LOC126293181/LOC126267163/LOC126267215/LOC126293269",23,"Diet 33","GO",NA,NA
"GO:0043207","response to external biotic stimulus","23/247","160/5278",0.14375,3.07171052631579,5.89594995143789,1.09677408246328e-06,0.000429387053284373,0.000429387053284373,"LOC126282035/LOC126284030/LOC126267343/LOC126335036/LOC126334929/LOC126297857/LOC126267216/LOC126282030/LOC126268068/LOC126269416/LOC126293178/LOC126343175/LOC126298648/LOC126285462/LOC126322960/LOC126271975/LOC126278673/LOC126267038/LOC126273032/LOC126293181/LOC126267163/LOC126267215/LOC126293269",23,"Diet 33","GO",NA,NA
"GO:0051707","response to other organism","23/247","160/5278",0.14375,3.07171052631579,5.89594995143789,1.09677408246328e-06,0.000429387053284373,0.000429387053284373,"LOC126282035/LOC126284030/LOC126267343/LOC126335036/LOC126334929/LOC126297857/LOC126267216/LOC126282030/LOC126268068/LOC126269416/LOC126293178/LOC126343175/LOC126298648/LOC126285462/LOC126322960/LOC126271975/LOC126278673/LOC126267038/LOC126273032/LOC126293181/LOC126267163/LOC126267215/LOC126293269",23,"Diet 33","GO",NA,NA
"GO:0030203","glycosaminoglycan metabolic process","9/247","27/5278",0.333333333333333,7.12280701754386,7.06685709690687,2.08058920143719e-06,0.000724045042100143,0.000724045042100143,"LOC126284041/LOC126267343/LOC126266657/LOC126267216/LOC126268068/LOC126281994/LOC126285462/LOC126335966/LOC126267215",9,"Diet 33","GO",NA,NA
"GO:0042834","peptidoglycan binding","6/247","11/5278",0.545454545454545,11.6555023923445,7.83796787950109,3.74969938112591e-06,0.00117440584616863,0.00117440584616863,"LOC126267343/LOC126267216/LOC126268068/LOC126285462/LOC126267163/LOC126267215",6,"Diet 33","GO",NA,NA
"GO:0042742","defense response to bacterium","13/247","66/5278",0.196969696969697,4.20893141945773,5.81226042144869,8.35946891010304e-06,0.00238016878422206,0.00238016878422206,"LOC126267343/LOC126335036/LOC126334929/LOC126297857/LOC126282030/LOC126293178/LOC126298648/LOC126285462/LOC126322960/LOC126271975/LOC126278673/LOC126293181/LOC126267163",13,"Diet 33","GO",NA,NA
"GO:0005539","glycosaminoglycan binding","7/247","21/5278",0.333333333333333,7.12280701754386,6.2288245086133,2.98690291675253e-05,0.00779581661272411,0.00779581661272411,"LOC126267343/LOC126267216/LOC126268068/LOC126285462/LOC126281165/LOC126267163/LOC126267215",7,"Diet 33","GO",NA,NA
"GO:0006952","defense response","20/247","156/5278",0.128205128205128,2.73954116059379,4.88643455487208,3.238721798026e-05,0.00780282820878263,0.00780282820878263,"LOC126282035/LOC126267343/LOC126335036/LOC126334929/LOC126297857/LOC126267216/LOC126282030/LOC126268068/LOC126269416/LOC126299506/LOC126293178/LOC126298648/LOC126285462/LOC126322960/LOC126271975/LOC126278673/LOC126267038/LOC126293181/LOC126267163/LOC126267215",20,"Diet 33","GO",NA,NA
"GO:0006027","glycosaminoglycan catabolic process","5/247","10/5278",0.5,10.6842105263158,6.79135142397113,4.47881292567044e-05,0.0100197443451427,0.0100197443451427,"LOC126267343/LOC126267216/LOC126268068/LOC126285462/LOC126267215",5,"Diet 33","GO",NA,NA
"GO:0005887","GO:0005887","24/247","221/5278",0.108597285067873,2.32055251250298,4.44344901065873,8.38819480374352e-05,0.0169567477781381,0.0169567477781381,"LOC126285413/LOC126357744/LOC126267343/LOC126355933/LOC126292020/LOC126267216/LOC126268068/LOC126299506/LOC126271496/LOC126334943/LOC126353931/LOC126281483/LOC126336041/LOC126299447/LOC126281351/LOC126279309/LOC126355684/LOC126267163/LOC126356271/LOC126267215/LOC126297555/LOC126337022/LOC126336688/LOC126356154",24,"Diet 33","GO",NA,NA
"GO:0097367","carbohydrate derivative binding","14/247","93/5278",0.150537634408602,3.21675155631013,4.77858131947518,8.99512746073121e-05,0.0169567477781381,0.0169567477781381,"LOC126346580/LOC126267343/LOC126281245/LOC126365865/LOC126267216/LOC126268068/LOC126285462/LOC126335256/LOC126298297/LOC126335605/LOC126281165/LOC126278382/LOC126267163/LOC126267215",14,"Diet 33","GO",NA,NA
"GO:0031648","protein destabilization","8/247","33/5278",0.242424242424242,5.18022328548644,5.33701678717501,0.000102866605295218,0.0169567477781381,0.0169567477781381,"LOC126295191/LOC126295040/LOC126294945/LOC126294955/LOC126294949/LOC126292145/LOC126278128/LOC126295425",8,"Diet 33","GO",NA,NA
"GO:0071630","nuclear protein quality control by the ubiquitin-proteasome system","8/247","33/5278",0.242424242424242,5.18022328548644,5.33701678717501,0.000102866605295218,0.0169567477781381,0.0169567477781381,"LOC126295191/LOC126295040/LOC126294945/LOC126294955/LOC126294949/LOC126292145/LOC126278128/LOC126295425",8,"Diet 33","GO",NA,NA
"GO:1901044","GO:1901044","8/247","33/5278",0.242424242424242,5.18022328548644,5.33701678717501,0.000102866605295218,0.0169567477781381,0.0169567477781381,"LOC126295191/LOC126295040/LOC126294945/LOC126294955/LOC126294949/LOC126292145/LOC126278128/LOC126295425",8,"Diet 33","GO",NA,NA
"GO:0031226","GO:0031226","24/247","228/5278",0.105263157894737,2.24930747922438,4.27273481568613,0.000137415126241073,0.0209764983504931,0.0209764983504931,"LOC126285413/LOC126357744/LOC126267343/LOC126355933/LOC126292020/LOC126267216/LOC126268068/LOC126299506/LOC126271496/LOC126334943/LOC126353931/LOC126281483/LOC126336041/LOC126299447/LOC126281351/LOC126279309/LOC126355684/LOC126267163/LOC126356271/LOC126267215/LOC126297555/LOC126337022/LOC126336688/LOC126356154",24,"Diet 33","GO",NA,NA
"GO:0051865","protein autoubiquitination","9/247","44/5278",0.204545454545455,4.37081339712919,4.9746101939164,0.000156288260136717,0.0209764983504931,0.0209764983504931,"LOC126354914/LOC126295191/LOC126295040/LOC126294945/LOC126294955/LOC126294949/LOC126292145/LOC126278128/LOC126295425",9,"Diet 33","GO",NA,NA
"GO:0042308","negative regulation of protein import into nucleus","8/247","35/5278",0.228571428571429,4.88421052631579,5.10812738744283,0.000160739450961633,0.0209764983504931,0.0209764983504931,"LOC126295191/LOC126295040/LOC126294945/LOC126294955/LOC126294949/LOC126292145/LOC126278128/LOC126295425",8,"Diet 33","GO",NA,NA
"GO:1900181","negative regulation of protein localization to nucleus","8/247","35/5278",0.228571428571429,4.88421052631579,5.10812738744283,0.000160739450961633,0.0209764983504931,0.0209764983504931,"LOC126295191/LOC126295040/LOC126294945/LOC126294955/LOC126294949/LOC126292145/LOC126278128/LOC126295425",8,"Diet 33","GO",NA,NA
