"database","background","term_id","term_name","GeneRatio","BgRatio","p.adjust","Count","DEG_gene_IDs","DEG_gene_descriptions","DEG_contexts","strongest_deviation_samples"
"GO","All fat body DEGs in heatmap","GO:0007049","cell cycle","38/334","44/885",1.7185891356043e-08,38,"LOC126266746; LOC126266832; LOC126267081; LOC126267242; LOC126267997; LOC126272178; LOC126272312; LOC126272375; LOC126272470; LOC126272743; LOC126273149; LOC126278346; LOC126278524; LOC126279120; LOC126282371; LOC126284006; LOC126284030; LOC126284276; LOC126284310; LOC126284413; LOC126284632; LOC126291792; LOC126320492; LOC126326589; LOC126334614; LOC126334768; LOC126334907; LOC126335346; LOC126335481; LOC126335501; LOC126336858; LOC126337018; LOC126342297; LOC126347975; LOC126354218; LOC126354268; LOC126354501; LOC126355755","anillin-like; aurora kinase C-like; baculoviral IAP repeat-containing protein 5.2-B; calponin homology domain-containing protein DDB_G0272472-like; chromosome-associated kinesin KIF4; citron rho-interacting kinase; condensin complex subunit 1-like; cyclin-dependent kinase 1-like; cyclin-dependent kinases regulatory subunit-like; DNA polymerase epsilon catalytic subunit 1; DNA primase large subunit; DNA repair protein XRCC2-like; Fanconi anemia group D2 protein; G2/mitotic-specific cyclin-B-like; kinesin-like protein KIF20B; kinesin-like protein KIF22; mitotic checkpoint serine/threonine-protein kinase BUB1-like; mitotic spindle assembly checkpoint protein MAD2A; myosin heavy chain 95F; myosin-11; origin recognition complex subunit 2; ovarian-specific serine/threonine-protein kinase Lok-like; partitioning defective 3 homolog; proliferating cell nuclear antigen; protein abnormal spindle-like; protein atonal; protein jagged-1b; protein MCM10 homolog; protein nessun dorma-like; separin; septin-2; serine/threonine-protein kinase polo; structural maintenance of chromosomes protein 4-like; uncharacterized LOC126266746; uncharacterized LOC126272178; uncharacterized LOC126334907; wee1-like protein kinase","Infection within diet","1002; 1004; 1005; 1009; 1014; 1016; 1023; 1024; 1025; 1029; 1038; 1041; 1046; 1049; 1054; 1058"
"GO","All fat body DEGs in heatmap","GO:0005622","intracellular anatomical structure","186/334","369/885",1.87346269111713e-08,186,"LOC126266657; LOC126266662; LOC126266746; LOC126266827; LOC126266828; LOC126267006; LOC126267081; LOC126267118; LOC126267166; LOC126267222; LOC126267242; LOC126267253; LOC126267315; LOC126267456; LOC126267743; LOC126267794; LOC126267795; LOC126267829; LOC126267952; LOC126267953; LOC126267997; LOC126268088; LOC126268114; LOC126268148; LOC126268219; LOC126271871; LOC126271949; LOC126272094; LOC126272178; LOC126272312; LOC126272375; LOC126272402; LOC126272470; LOC126272525; LOC126272567; LOC126272743; LOC126272836; LOC126272888; LOC126273149; LOC126273198; LOC126273293; LOC126275560; LOC126276381; LOC126278002; LOC126278346; LOC126278434; LOC126278501; LOC126278524; LOC126278608; LOC126278678; LOC126279052; LOC126279120; LOC126281171; LOC126281391; LOC126281446; LOC126281506; LOC126281567; LOC126281672; LOC126281690; LOC126281778; LOC126281861; LOC126281958; LOC126282271; LOC126282371; LOC126283987; LOC126284002; LOC126284006; LOC126284030; LOC126284198; LOC126284258; LOC126284276; LOC126284310; LOC126284413; LOC126284573; LOC126284584; LOC126284624; LOC126284632; LOC126284712; LOC126284788; LOC126285335; LOC126285378; LOC126285408; LOC126285438; LOC126291698; LOC126291792; LOC126292199; LOC126293368; LOC126293404; LOC126293483; LOC126295214; LOC126295382; LOC126297442; LOC126297585; LOC126297701; LOC126297882; LOC126297907; LOC126298286; LOC126298596; LOC126298660; LOC126298770; LOC126298865; LOC126298915; LOC126298976; LOC126299004; LOC126299078; LOC126299116; LOC126299150; LOC126299171; LOC126299197; LOC126299222; LOC126299549; LOC126305900; LOC126320178; LOC126320492; LOC126322655; LOC126323251; LOC126325353; LOC126326589; LOC126327243; LOC126328249; LOC126329244; LOC126333165; LOC126334614; LOC126334657; LOC126334768; LOC126334867; LOC126334891; LOC126334906; LOC126334907; LOC126334929; LOC126334946; LOC126335068; LOC126335148; LOC126335256; LOC126335346; LOC126335359; LOC126335481; LOC126335501; LOC126335505; LOC126336059; LOC126336122; LOC126336244; LOC126336251; LOC126336345; LOC126336713; LOC126336714; LOC126336809; LOC126336858; LOC126336866; LOC126336939; LOC126337018; LOC126342297; LOC126345263; LOC126347783; LOC126347864; LOC126347975; LOC126349792; LOC126353790; LOC126353907; LOC126353951; LOC126354110; LOC126354218; LOC126354268; LOC126354478; LOC126354501; LOC126354588; LOC126354620; LOC126354642; LOC126354648; LOC126354668; LOC126354753; LOC126354787; LOC126354789; LOC126355586; LOC126355752; LOC126355755; LOC126355884; LOC126355888; LOC126356039; LOC126356100; LOC126359832; LOC126361189; LOC126361620; LOC126361668; LOC126365930; LOC126365980","2-amino-3-ketobutyrate coenzyme A ligase, mitochondrial; 4-hydroxyphenylpyruvate dioxygenase; 40S ribosomal protein S2; acetyl-CoA acetyltransferase, mitochondrial; acetyl-CoA carboxylase; ADP,ATP carrier protein 2-like; adrenodoxin-like protein 2, mitochondrial; aldehyde dehydrogenase, mitochondrial; aminomethyltransferase, mitochondrial; aminopeptidase N-like; anillin-like; ankyrin repeat and SOCS box protein 2-like; aurora kinase C-like; baculoviral IAP repeat-containing protein 5.2-B; band 4.1-like protein 4; bcl-2-related ovarian killer protein-like; beta-1,4-glucuronyltransferase 1; bifunctional methylenetetrahydrofolate dehydrogenase/cyclohydrolase, mitochondrial; C-1-tetrahydrofolate synthase, cytoplasmic; calponin homology domain-containing protein DDB_G0272472-like; cAMP-dependent protein kinase catalytic subunit 1; cell division control protein 6 homolog; cGMP-dependent protein kinase, isozyme 1; chitin synthase chs-2; chromosome-associated kinesin KIF4; circadian locomoter output cycles protein kaput; citron rho-interacting kinase; collagen alpha-2(IV) chain-like; complement component 1 Q subcomponent-binding protein, mitochondrial; condensin complex subunit 1-like; cyclin-dependent kinase 1-like; cyclin-dependent kinases regulatory subunit-like; cytochrome P450 306a1; cytochrome P450 315a1, mitochondrial; D-aspartate oxidase; deoxyuridine 5'-triphosphate nucleotidohydrolase-like; DNA N6-methyl adenine demethylase; DNA polymerase alpha catalytic subunit; DNA polymerase epsilon catalytic subunit 1; DNA polymerase epsilon subunit 2; DNA primase large subunit; DNA repair protein XRCC2-like; DNA replication complex GINS protein PSF3; DNA replication licensing factor Mcm6; dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit DAD1; dopamine receptor 2-like; dual specificity tyrosine-phosphorylation-regulated kinase 4-like; E3 ubiquitin-protein ligase TRAIP; ecdysone 20-monooxygenase; ecdysone-inducible protein E75; ectonucleoside triphosphate diphosphohydrolase 5; elongation of very long chain fatty acids protein 6; endoplasmic reticulum chaperone BiP-like; enoyl-CoA hydratase, mitochondrial-like; eukaryotic translation initiation factor 4E-binding protein; exonuclease 1; exopolyphosphatase PRUNE1-like; F-box/LRR-repeat protein 7-like; Fanconi anemia group D2 protein; fork head domain transcription factor slp2-like; fructose-1,6-bisphosphatase 1; G2/mitotic-specific cyclin-B-like; glucosamine-6-phosphate isomerase; glutathione S-transferase 1-like; glycerol-3-phosphate acyltransferase 1, mitochondrial; glycoprotein 3-alpha-L-fucosyltransferase A-like; GTP:AMP phosphotransferase AK3, mitochondrial; headcase protein-like; heat shock protein 68-like; heat shock protein Hsp-12.2; helix-loop-helix protein 3; histone H2A.V; holocytochrome c-type synthase-like; homeobox protein aristaless-like; homeobox protein engrailed-1a-like; inositol polyphosphate multikinase-like; isocitrate dehydrogenase [NADP] cytoplasmic; juvenile hormone acid O-methyltransferase-like; kinesin-like protein CG14535; kinesin-like protein KIF20B; kinesin-like protein KIF22; LIM/homeobox protein Awh; LIM/homeobox protein Lhx9-like; luciferin 4-monooxygenase; medium-chain acyl-CoA ligase ACSF2, mitochondrial-like; mitotic checkpoint serine/threonine-protein kinase BUB1-like; mitotic spindle assembly checkpoint protein MAD2A; MOXD1 homolog 1-like; muscle segmentation homeobox-like; myosin heavy chain 95F; myosin-11; myosin-VIIa; NADP-dependent malic enzyme-like; nostrin; nuclear hormone receptor FTZ-F1 beta; nuclear pore membrane glycoprotein 210-like; nucleoplasmin-like protein; nucleoporin NDC1; oligosaccharyltransferase complex subunit ostc-B; optomotor-blind protein-like; origin recognition complex subunit 2; ovarian-specific serine/threonine-protein kinase Lok-like; paired box protein Pax-1; paired box protein Pax-5; partitioning defective 3 homolog; peptidyl-prolyl cis-trans isomerase 5-like; peptidyl-prolyl cis-trans isomerase B-like; peroxisomal acyl-coenzyme A oxidase 3; phosphate carrier protein, mitochondrial-like; phosphoserine aminotransferase; phytanoyl-CoA dioxygenase domain-containing protein 1 homolog; porphobilinogen deaminase; POU domain protein CF1A; probable methylmalonate-semialdehyde dehydrogenase [acylating], mitochondrial; proliferating cell nuclear antigen; protein abnormal spindle-like; protein atonal; protein bric-a-brac 1-like; protein dead ringer-like; protein deadpan-like; protein extra-macrochaetae-like; protein limb expression 1 homolog; protein lingerer; protein MCM10 homolog; protein MMS22-like; protein nessun dorma-like; protein patched; protein scarlet-like; protein trachealess; protein vestigial; protein white-like; proton-coupled amino acid transporter-like protein pathetic; pseudouridine-5'-phosphatase-like; putative fatty acyl-CoA reductase CG5065; putative protein tag-52; ras-related protein Rab-23; ribonucleoside-diphosphate reductase subunit M2 B-like; ribosome-binding protein 1; RNA-binding protein MEX3A; RNA-binding protein Musashi homolog 2; rootletin; scavenger receptor class B member 1; senecionine N-oxygenase-like; separin; septin-2; serine hydroxymethyltransferase; serine/threonine-protein kinase Nek2-like; serine/threonine-protein kinase NIM1-like; serine/threonine-protein kinase polo; serine/threonine-protein phosphatase rdgC; ski oncogene-like; sodium/potassium-transporting ATPase subunit alpha; structural maintenance of chromosomes protein 4-like; structure-specific endonuclease subunit slx1; succinyl-CoA:3-ketoacid coenzyme A transferase 1, mitochondrial; sulfotransferase 1C4; sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1; targeting protein for Xklp2-like; thymidine kinase, cytosolic-like; TNF receptor-associated factor 3; transcription factor SUM-1; UDP-galactose translocator; UDP-glucose 6-dehydrogenase; UDP-N-acetylhexosamine pyrophosphorylase; uncharacterized LOC126266746; uncharacterized LOC126272178; uncharacterized LOC126272888; uncharacterized LOC126281861; uncharacterized LOC126292199; uncharacterized LOC126298596; uncharacterized LOC126334907; uncharacterized LOC126336345; uncharacterized LOC126347864; uncharacterized LOC126354787; uncharacterized LOC126361189; V-type proton ATPase subunit B; wee1-like protein kinase; zinc finger protein 629-like; zinc finger protein GLI4-like; zinc finger protein GLIS2 homolog; zinc finger protein squeeze-like; zinc finger protein ZIC 1-like","Infection + diet; Infection within diet","1002; 1003; 1004; 1005; 1006; 1007; 1009; 1011; 1014; 1015; 1016; 1020; 1023; 1024; 1025; 1027; 1029; 1030; 1031; 1032; 1036; 1037; 1038; 1039; 1040; 1041; 1046; 1049; 1050; 1052; 1054; 1057; 1058"
"GO","All fat body DEGs in heatmap","GO:0043229","intracellular organelle","155/334","292/885",1.87346269111713e-08,155,"LOC126266657; LOC126266662; LOC126266746; LOC126266827; LOC126266828; LOC126267006; LOC126267081; LOC126267118; LOC126267166; LOC126267242; LOC126267253; LOC126267315; LOC126267456; LOC126267743; LOC126267794; LOC126267795; LOC126267829; LOC126267952; LOC126267953; LOC126267997; LOC126268148; LOC126268219; LOC126271871; LOC126272178; LOC126272312; LOC126272375; LOC126272402; LOC126272470; LOC126272525; LOC126272567; LOC126272743; LOC126272836; LOC126272888; LOC126273149; LOC126273198; LOC126273293; LOC126275560; LOC126276381; LOC126278002; LOC126278346; LOC126278434; LOC126278501; LOC126278524; LOC126278608; LOC126279120; LOC126281171; LOC126281391; LOC126281446; LOC126281567; LOC126281672; LOC126281778; LOC126281861; LOC126282271; LOC126282371; LOC126284002; LOC126284006; LOC126284030; LOC126284258; LOC126284276; LOC126284310; LOC126284413; LOC126284573; LOC126284584; LOC126284624; LOC126284632; LOC126284712; LOC126284788; LOC126285335; LOC126285408; LOC126285438; LOC126292199; LOC126293483; LOC126295214; LOC126295382; LOC126297442; LOC126297701; LOC126297882; LOC126297907; LOC126298286; LOC126298596; LOC126298660; LOC126298770; LOC126298865; LOC126298915; LOC126298976; LOC126299004; LOC126299116; LOC126299150; LOC126299171; LOC126299197; LOC126299222; LOC126299549; LOC126305900; LOC126320178; LOC126320492; LOC126322655; LOC126323251; LOC126325353; LOC126326589; LOC126327243; LOC126329244; LOC126333165; LOC126334614; LOC126334657; LOC126334768; LOC126334867; LOC126334906; LOC126334907; LOC126334946; LOC126335068; LOC126335256; LOC126335346; LOC126335359; LOC126335481; LOC126335501; LOC126335505; LOC126336122; LOC126336244; LOC126336251; LOC126336714; LOC126336809; LOC126336858; LOC126336866; LOC126336939; LOC126342297; LOC126345263; LOC126347783; LOC126347864; LOC126347975; LOC126349792; LOC126353790; LOC126353907; LOC126353951; LOC126354110; LOC126354268; LOC126354478; LOC126354501; LOC126354620; LOC126354642; LOC126354648; LOC126354668; LOC126354753; LOC126354787; LOC126354789; LOC126355752; LOC126355755; LOC126355884; LOC126355888; LOC126356039; LOC126356100; LOC126359832; LOC126361189; LOC126361620; LOC126361668; LOC126365930","2-amino-3-ketobutyrate coenzyme A ligase, mitochondrial; 4-hydroxyphenylpyruvate dioxygenase; 40S ribosomal protein S2; acetyl-CoA acetyltransferase, mitochondrial; ADP,ATP carrier protein 2-like; adrenodoxin-like protein 2, mitochondrial; aldehyde dehydrogenase, mitochondrial; anillin-like; ankyrin repeat and SOCS box protein 2-like; aurora kinase C-like; baculoviral IAP repeat-containing protein 5.2-B; band 4.1-like protein 4; bcl-2-related ovarian killer protein-like; beta-1,4-glucuronyltransferase 1; bifunctional methylenetetrahydrofolate dehydrogenase/cyclohydrolase, mitochondrial; calponin homology domain-containing protein DDB_G0272472-like; cell division control protein 6 homolog; chromosome-associated kinesin KIF4; circadian locomoter output cycles protein kaput; citron rho-interacting kinase; complement component 1 Q subcomponent-binding protein, mitochondrial; condensin complex subunit 1-like; cyclin-dependent kinase 1-like; cytochrome P450 306a1; cytochrome P450 315a1, mitochondrial; D-aspartate oxidase; deoxyuridine 5'-triphosphate nucleotidohydrolase-like; DNA N6-methyl adenine demethylase; DNA polymerase alpha catalytic subunit; DNA polymerase epsilon catalytic subunit 1; DNA polymerase epsilon subunit 2; DNA primase large subunit; DNA repair protein XRCC2-like; DNA replication complex GINS protein PSF3; DNA replication licensing factor Mcm6; dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit DAD1; dopamine receptor 2-like; E3 ubiquitin-protein ligase TRAIP; ecdysone 20-monooxygenase; ecdysone-inducible protein E75; elongation of very long chain fatty acids protein 6; endoplasmic reticulum chaperone BiP-like; enoyl-CoA hydratase, mitochondrial-like; exonuclease 1; exopolyphosphatase PRUNE1-like; F-box/LRR-repeat protein 7-like; Fanconi anemia group D2 protein; fork head domain transcription factor slp2-like; G2/mitotic-specific cyclin-B-like; glycerol-3-phosphate acyltransferase 1, mitochondrial; glycoprotein 3-alpha-L-fucosyltransferase A-like; GTP:AMP phosphotransferase AK3, mitochondrial; heat shock protein 68-like; heat shock protein Hsp-12.2; helix-loop-helix protein 3; histone H2A.V; holocytochrome c-type synthase-like; homeobox protein aristaless-like; homeobox protein engrailed-1a-like; inositol polyphosphate multikinase-like; isocitrate dehydrogenase [NADP] cytoplasmic; kinesin-like protein CG14535; kinesin-like protein KIF20B; kinesin-like protein KIF22; LIM/homeobox protein Awh; LIM/homeobox protein Lhx9-like; luciferin 4-monooxygenase; medium-chain acyl-CoA ligase ACSF2, mitochondrial-like; mitotic checkpoint serine/threonine-protein kinase BUB1-like; mitotic spindle assembly checkpoint protein MAD2A; MOXD1 homolog 1-like; muscle segmentation homeobox-like; myosin heavy chain 95F; myosin-11; myosin-VIIa; NADP-dependent malic enzyme-like; nostrin; nuclear hormone receptor FTZ-F1 beta; nuclear pore membrane glycoprotein 210-like; nucleoplasmin-like protein; nucleoporin NDC1; oligosaccharyltransferase complex subunit ostc-B; optomotor-blind protein-like; origin recognition complex subunit 2; ovarian-specific serine/threonine-protein kinase Lok-like; paired box protein Pax-1; paired box protein Pax-5; peptidyl-prolyl cis-trans isomerase B-like; peroxisomal acyl-coenzyme A oxidase 3; phosphate carrier protein, mitochondrial-like; phytanoyl-CoA dioxygenase domain-containing protein 1 homolog; POU domain protein CF1A; probable methylmalonate-semialdehyde dehydrogenase [acylating], mitochondrial; proliferating cell nuclear antigen; protein abnormal spindle-like; protein atonal; protein bric-a-brac 1-like; protein dead ringer-like; protein deadpan-like; protein extra-macrochaetae-like; protein lingerer; protein MCM10 homolog; protein MMS22-like; protein patched; protein scarlet-like; protein trachealess; protein vestigial; protein white-like; proton-coupled amino acid transporter-like protein pathetic; putative fatty acyl-CoA reductase CG5065; putative protein tag-52; ras-related protein Rab-23; RNA-binding protein MEX3A; RNA-binding protein Musashi homolog 2; rootletin; scavenger receptor class B member 1; senecionine N-oxygenase-like; separin; septin-2; serine hydroxymethyltransferase; serine/threonine-protein kinase Nek2-like; serine/threonine-protein kinase NIM1-like; serine/threonine-protein kinase polo; serine/threonine-protein phosphatase rdgC; ski oncogene-like; sodium/potassium-transporting ATPase subunit alpha; structural maintenance of chromosomes protein 4-like; structure-specific endonuclease subunit slx1; succinyl-CoA:3-ketoacid coenzyme A transferase 1, mitochondrial; sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1; targeting protein for Xklp2-like; transcription factor SUM-1; UDP-galactose translocator; UDP-glucose 6-dehydrogenase; uncharacterized LOC126266746; uncharacterized LOC126272178; uncharacterized LOC126272888; uncharacterized LOC126281861; uncharacterized LOC126292199; uncharacterized LOC126298596; uncharacterized LOC126334907; uncharacterized LOC126347864; uncharacterized LOC126354787; uncharacterized LOC126361189; V-type proton ATPase subunit B; wee1-like protein kinase; zinc finger protein 629-like; zinc finger protein GLI4-like; zinc finger protein GLIS2 homolog; zinc finger protein squeeze-like; zinc finger protein ZIC 1-like","Infection + diet; Infection within diet","1002; 1003; 1004; 1005; 1006; 1007; 1009; 1014; 1015; 1016; 1020; 1023; 1024; 1025; 1027; 1029; 1030; 1031; 1032; 1036; 1037; 1038; 1039; 1040; 1041; 1046; 1049; 1050; 1052; 1054; 1057; 1058"
"GO","All fat body DEGs in heatmap","GO:0000278","mitotic cell cycle","34/334","39/885",2.83719427102354e-08,34,"LOC126266746; LOC126266832; LOC126267081; LOC126267242; LOC126267997; LOC126272178; LOC126272312; LOC126272470; LOC126272743; LOC126278346; LOC126278524; LOC126279120; LOC126282371; LOC126284006; LOC126284030; LOC126284276; LOC126284310; LOC126284413; LOC126284632; LOC126291792; LOC126326589; LOC126334614; LOC126334768; LOC126334907; LOC126335346; LOC126335481; LOC126335501; LOC126336858; LOC126342297; LOC126347975; LOC126354218; LOC126354268; LOC126354501; LOC126355755","anillin-like; aurora kinase C-like; baculoviral IAP repeat-containing protein 5.2-B; calponin homology domain-containing protein DDB_G0272472-like; chromosome-associated kinesin KIF4; citron rho-interacting kinase; condensin complex subunit 1-like; cyclin-dependent kinase 1-like; cyclin-dependent kinases regulatory subunit-like; DNA polymerase epsilon catalytic subunit 1; DNA primase large subunit; Fanconi anemia group D2 protein; G2/mitotic-specific cyclin-B-like; kinesin-like protein KIF20B; mitotic checkpoint serine/threonine-protein kinase BUB1-like; mitotic spindle assembly checkpoint protein MAD2A; myosin heavy chain 95F; myosin-11; origin recognition complex subunit 2; ovarian-specific serine/threonine-protein kinase Lok-like; partitioning defective 3 homolog; proliferating cell nuclear antigen; protein abnormal spindle-like; protein atonal; protein jagged-1b; separin; septin-2; serine/threonine-protein kinase polo; structural maintenance of chromosomes protein 4-like; uncharacterized LOC126266746; uncharacterized LOC126272178; uncharacterized LOC126334907; wee1-like protein kinase","Infection within diet","1002; 1004; 1005; 1014; 1016; 1023; 1024; 1025; 1029; 1038; 1041; 1046; 1049; 1054; 1058"
"GO","All fat body DEGs in heatmap","GO:0043226","organelle","155/334","294/885",2.83719427102354e-08,155,"LOC126266657; LOC126266662; LOC126266746; LOC126266827; LOC126266828; LOC126267006; LOC126267081; LOC126267118; LOC126267166; LOC126267242; LOC126267253; LOC126267315; LOC126267456; LOC126267743; LOC126267794; LOC126267795; LOC126267829; LOC126267952; LOC126267953; LOC126267997; LOC126268148; LOC126268219; LOC126271871; LOC126272178; LOC126272312; LOC126272375; LOC126272402; LOC126272470; LOC126272525; LOC126272567; LOC126272743; LOC126272836; LOC126272888; LOC126273149; LOC126273198; LOC126273293; LOC126275560; LOC126276381; LOC126278002; LOC126278346; LOC126278434; LOC126278501; LOC126278524; LOC126278608; LOC126279120; LOC126281171; LOC126281391; LOC126281446; LOC126281567; LOC126281672; LOC126281778; LOC126281861; LOC126282271; LOC126282371; LOC126284002; LOC126284006; LOC126284030; LOC126284258; LOC126284276; LOC126284310; LOC126284413; LOC126284573; LOC126284584; LOC126284624; LOC126284632; LOC126284712; LOC126284788; LOC126285335; LOC126285408; LOC126285438; LOC126292199; LOC126293483; LOC126295214; LOC126295382; LOC126297442; LOC126297701; LOC126297882; LOC126297907; LOC126298286; LOC126298596; LOC126298660; LOC126298770; LOC126298865; LOC126298915; LOC126298976; LOC126299004; LOC126299116; LOC126299150; LOC126299171; LOC126299197; LOC126299222; LOC126299549; LOC126305900; LOC126320178; LOC126320492; LOC126322655; LOC126323251; LOC126325353; LOC126326589; LOC126327243; LOC126329244; LOC126333165; LOC126334614; LOC126334657; LOC126334768; LOC126334867; LOC126334906; LOC126334907; LOC126334946; LOC126335068; LOC126335256; LOC126335346; LOC126335359; LOC126335481; LOC126335501; LOC126335505; LOC126336122; LOC126336244; LOC126336251; LOC126336714; LOC126336809; LOC126336858; LOC126336866; LOC126336939; LOC126342297; LOC126345263; LOC126347783; LOC126347864; LOC126347975; LOC126349792; LOC126353790; LOC126353907; LOC126353951; LOC126354110; LOC126354268; LOC126354478; LOC126354501; LOC126354620; LOC126354642; LOC126354648; LOC126354668; LOC126354753; LOC126354787; LOC126354789; LOC126355752; LOC126355755; LOC126355884; LOC126355888; LOC126356039; LOC126356100; LOC126359832; LOC126361189; LOC126361620; LOC126361668; LOC126365930","2-amino-3-ketobutyrate coenzyme A ligase, mitochondrial; 4-hydroxyphenylpyruvate dioxygenase; 40S ribosomal protein S2; acetyl-CoA acetyltransferase, mitochondrial; ADP,ATP carrier protein 2-like; adrenodoxin-like protein 2, mitochondrial; aldehyde dehydrogenase, mitochondrial; anillin-like; ankyrin repeat and SOCS box protein 2-like; aurora kinase C-like; baculoviral IAP repeat-containing protein 5.2-B; band 4.1-like protein 4; bcl-2-related ovarian killer protein-like; beta-1,4-glucuronyltransferase 1; bifunctional methylenetetrahydrofolate dehydrogenase/cyclohydrolase, mitochondrial; calponin homology domain-containing protein DDB_G0272472-like; cell division control protein 6 homolog; chromosome-associated kinesin KIF4; circadian locomoter output cycles protein kaput; citron rho-interacting kinase; complement component 1 Q subcomponent-binding protein, mitochondrial; condensin complex subunit 1-like; cyclin-dependent kinase 1-like; cytochrome P450 306a1; cytochrome P450 315a1, mitochondrial; D-aspartate oxidase; deoxyuridine 5'-triphosphate nucleotidohydrolase-like; DNA N6-methyl adenine demethylase; DNA polymerase alpha catalytic subunit; DNA polymerase epsilon catalytic subunit 1; DNA polymerase epsilon subunit 2; DNA primase large subunit; DNA repair protein XRCC2-like; DNA replication complex GINS protein PSF3; DNA replication licensing factor Mcm6; dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit DAD1; dopamine receptor 2-like; E3 ubiquitin-protein ligase TRAIP; ecdysone 20-monooxygenase; ecdysone-inducible protein E75; elongation of very long chain fatty acids protein 6; endoplasmic reticulum chaperone BiP-like; enoyl-CoA hydratase, mitochondrial-like; exonuclease 1; exopolyphosphatase PRUNE1-like; F-box/LRR-repeat protein 7-like; Fanconi anemia group D2 protein; fork head domain transcription factor slp2-like; G2/mitotic-specific cyclin-B-like; glycerol-3-phosphate acyltransferase 1, mitochondrial; glycoprotein 3-alpha-L-fucosyltransferase A-like; GTP:AMP phosphotransferase AK3, mitochondrial; heat shock protein 68-like; heat shock protein Hsp-12.2; helix-loop-helix protein 3; histone H2A.V; holocytochrome c-type synthase-like; homeobox protein aristaless-like; homeobox protein engrailed-1a-like; inositol polyphosphate multikinase-like; isocitrate dehydrogenase [NADP] cytoplasmic; kinesin-like protein CG14535; kinesin-like protein KIF20B; kinesin-like protein KIF22; LIM/homeobox protein Awh; LIM/homeobox protein Lhx9-like; luciferin 4-monooxygenase; medium-chain acyl-CoA ligase ACSF2, mitochondrial-like; mitotic checkpoint serine/threonine-protein kinase BUB1-like; mitotic spindle assembly checkpoint protein MAD2A; MOXD1 homolog 1-like; muscle segmentation homeobox-like; myosin heavy chain 95F; myosin-11; myosin-VIIa; NADP-dependent malic enzyme-like; nostrin; nuclear hormone receptor FTZ-F1 beta; nuclear pore membrane glycoprotein 210-like; nucleoplasmin-like protein; nucleoporin NDC1; oligosaccharyltransferase complex subunit ostc-B; optomotor-blind protein-like; origin recognition complex subunit 2; ovarian-specific serine/threonine-protein kinase Lok-like; paired box protein Pax-1; paired box protein Pax-5; peptidyl-prolyl cis-trans isomerase B-like; peroxisomal acyl-coenzyme A oxidase 3; phosphate carrier protein, mitochondrial-like; phytanoyl-CoA dioxygenase domain-containing protein 1 homolog; POU domain protein CF1A; probable methylmalonate-semialdehyde dehydrogenase [acylating], mitochondrial; proliferating cell nuclear antigen; protein abnormal spindle-like; protein atonal; protein bric-a-brac 1-like; protein dead ringer-like; protein deadpan-like; protein extra-macrochaetae-like; protein lingerer; protein MCM10 homolog; protein MMS22-like; protein patched; protein scarlet-like; protein trachealess; protein vestigial; protein white-like; proton-coupled amino acid transporter-like protein pathetic; putative fatty acyl-CoA reductase CG5065; putative protein tag-52; ras-related protein Rab-23; RNA-binding protein MEX3A; RNA-binding protein Musashi homolog 2; rootletin; scavenger receptor class B member 1; senecionine N-oxygenase-like; separin; septin-2; serine hydroxymethyltransferase; serine/threonine-protein kinase Nek2-like; serine/threonine-protein kinase NIM1-like; serine/threonine-protein kinase polo; serine/threonine-protein phosphatase rdgC; ski oncogene-like; sodium/potassium-transporting ATPase subunit alpha; structural maintenance of chromosomes protein 4-like; structure-specific endonuclease subunit slx1; succinyl-CoA:3-ketoacid coenzyme A transferase 1, mitochondrial; sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1; targeting protein for Xklp2-like; transcription factor SUM-1; UDP-galactose translocator; UDP-glucose 6-dehydrogenase; uncharacterized LOC126266746; uncharacterized LOC126272178; uncharacterized LOC126272888; uncharacterized LOC126281861; uncharacterized LOC126292199; uncharacterized LOC126298596; uncharacterized LOC126334907; uncharacterized LOC126347864; uncharacterized LOC126354787; uncharacterized LOC126361189; V-type proton ATPase subunit B; wee1-like protein kinase; zinc finger protein 629-like; zinc finger protein GLI4-like; zinc finger protein GLIS2 homolog; zinc finger protein squeeze-like; zinc finger protein ZIC 1-like","Infection + diet; Infection within diet","1002; 1003; 1004; 1005; 1006; 1007; 1009; 1014; 1015; 1016; 1020; 1023; 1024; 1025; 1027; 1029; 1030; 1031; 1032; 1036; 1037; 1038; 1039; 1040; 1041; 1046; 1049; 1050; 1052; 1054; 1057; 1058"
