source_sheet,umbrella,subcategory,gene_id,description_workbook,description_gff,gene_biotype,seqid,sequence_class,contrast_id,contrast_label,figure_scope,positive_condition,negative_condition,baseMean,log2FoldChange,oriented_log2FC,padj,status,higher_expression_condition,original_status,original_value,show_in_figure
Immune,Cellular Immunity,Actin Dynamics & Hemocyte Migration (DOCK GEFs),LOC126316823,dedicator of cytokinesis protein 9-like,dedicator of cytokinesis protein 9-like,protein_coding,NW_026061988.1,Unplaced scaffold,control_diet83_vs33,Control: diet 83 vs 33,Diet comparison among controls,Control diet 83,Control diet 33,195.7172816745154,-0.2479733070186096,-0.2479733070186096,0.9930597908525568,N.S.,Not significant,N.S.,,FALSE
Immune,Cellular Immunity,Actin Dynamics & Hemocyte Migration (DOCK GEFs),LOC126316823,dedicator of cytokinesis protein 9-like,dedicator of cytokinesis protein 9-like,protein_coding,NW_026061988.1,Unplaced scaffold,control_diet83_vs50,Control: diet 83 vs 50,Diet comparison among controls,Control diet 83,Control diet 50,195.7172816745154,-2.6998708078777613,-2.6998708078777613,0.2935872775367536,N.S.,Not significant,N.S.,,FALSE
Immune,Cellular Immunity,Actin Dynamics & Hemocyte Migration (DOCK GEFs),LOC126316823,dedicator of cytokinesis protein 9-like,dedicator of cytokinesis protein 9-like,protein_coding,NW_026061988.1,Unplaced scaffold,infected_diet33_vs50,Infected: diet 50 vs 33,Diet comparison among infected,Infected diet 50,Infected diet 33,195.7172816745154,-5.438464991600003,5.438464991600003,0.01037149347359283,Upregulated,Infected diet 50,N.S.,,TRUE
Immune,Cellular Immunity,Actin Dynamics & Hemocyte Migration (DOCK GEFs),LOC126316823,dedicator of cytokinesis protein 9-like,dedicator of cytokinesis protein 9-like,protein_coding,NW_026061988.1,Unplaced scaffold,infected_diet83_vs33,Infected: diet 83 vs 33,Diet comparison among infected,Infected diet 83,Infected diet 33,195.7172816745154,4.1999445625737035,4.1999445625737035,0.11566969488539282,N.S.,Not significant,N.S.,,TRUE
Immune,Cellular Immunity,Actin Dynamics & Hemocyte Migration (DOCK GEFs),LOC126316823,dedicator of cytokinesis protein 9-like,dedicator of cytokinesis protein 9-like,protein_coding,NW_026061988.1,Unplaced scaffold,infected_diet83_vs50,Infected: diet 83 vs 50,Diet comparison among infected,Infected diet 83,Infected diet 50,195.7172816745154,-1.2385204290262994,-1.2385204290262994,0.8410735678958844,N.S.,Not significant,N.S.,,TRUE
Immune,Cellular Immunity,Actin Dynamics & Hemocyte Migration (DOCK GEFs),LOC126316823,dedicator of cytokinesis protein 9-like,dedicator of cytokinesis protein 9-like,protein_coding,NW_026061988.1,Unplaced scaffold,infection_diet33,Diet 33: infected vs control,Within-diet infection response,Infected diet 33,Control diet 33,195.7172816745154,-3.3387999997638036,-3.3387999997638036,0.1268707157317624,N.S.,Not significant,N.S.,,TRUE
Immune,Cellular Immunity,Actin Dynamics & Hemocyte Migration (DOCK GEFs),LOC126316823,dedicator of cytokinesis protein 9-like,dedicator of cytokinesis protein 9-like,protein_coding,NW_026061988.1,Unplaced scaffold,infection_diet50,Diet 50: infected vs control,Within-diet infection response,Infected diet 50,Control diet 50,195.7172816745154,-0.3522325090229523,-0.3522325090229523,0.9448334038661595,N.S.,Not significant,N.S.,,TRUE
Immune,Cellular Immunity,Actin Dynamics & Hemocyte Migration (DOCK GEFs),LOC126316823,dedicator of cytokinesis protein 9-like,dedicator of cytokinesis protein 9-like,protein_coding,NW_026061988.1,Unplaced scaffold,infection_diet83,Diet 83: infected vs control,Within-diet infection response,Infected diet 83,Control diet 83,195.7172816745154,1.1091178698285098,1.1091178698285098,1,N.S.,Not significant,N.S.,,TRUE
Immune,Cellular Immunity,Actin Dynamics & Hemocyte Migration (DOCK GEFs),LOC126320437,dedicator of cytokinesis protein 8-like,dedicator of cytokinesis protein 8-like,protein_coding,NW_026062097.1,Unplaced scaffold,control_diet33_vs50,Control: diet 50 vs 33,Diet comparison among controls,Control diet 50,Control diet 33,68.36748726484849,-2.545071978845651,2.545071978845651,0.44644723317239354,N.S.,Not significant,N.S.,,FALSE
Immune,Cellular Immunity,Actin Dynamics & Hemocyte Migration (DOCK GEFs),LOC126320437,dedicator of cytokinesis protein 8-like,dedicator of cytokinesis protein 8-like,protein_coding,NW_026062097.1,Unplaced scaffold,control_diet83_vs33,Control: diet 83 vs 33,Diet comparison among controls,Control diet 83,Control diet 33,68.36748726484849,-0.30413324194332864,-0.30413324194332864,0.9930597908525568,N.S.,Not significant,N.S.,,FALSE
Immune,Cellular Immunity,Actin Dynamics & Hemocyte Migration (DOCK GEFs),LOC126320437,dedicator of cytokinesis protein 8-like,dedicator of cytokinesis protein 8-like,protein_coding,NW_026062097.1,Unplaced scaffold,control_diet83_vs50,Control: diet 83 vs 50,Diet comparison among controls,Control diet 83,Control diet 50,68.36748726484849,-2.8492052207889795,-2.8492052207889795,0.2719530636478865,N.S.,Not significant,N.S.,,FALSE
Immune,Cellular Immunity,Actin Dynamics & Hemocyte Migration (DOCK GEFs),LOC126320437,dedicator of cytokinesis protein 8-like,dedicator of cytokinesis protein 8-like,protein_coding,NW_026062097.1,Unplaced scaffold,infected_diet33_vs50,Infected: diet 50 vs 33,Diet comparison among infected,Infected diet 50,Infected diet 33,68.36748726484849,-4.608632505638441,4.608632505638441,0.01907132388773744,Upregulated,Infected diet 50,N.S.,,TRUE
Immune,Cellular Immunity,Actin Dynamics & Hemocyte Migration (DOCK GEFs),LOC126320437,dedicator of cytokinesis protein 8-like,dedicator of cytokinesis protein 8-like,protein_coding,NW_026062097.1,Unplaced scaffold,infected_diet83_vs33,Infected: diet 83 vs 33,Diet comparison among infected,Infected diet 83,Infected diet 33,68.36748726484849,3.9035570853726904,3.9035570853726904,0.12095053068892236,N.S.,Not significant,N.S.,,TRUE
Immune,Cellular Immunity,Actin Dynamics & Hemocyte Migration (DOCK GEFs),LOC126320437,dedicator of cytokinesis protein 8-like,dedicator of cytokinesis protein 8-like,protein_coding,NW_026062097.1,Unplaced scaffold,infected_diet83_vs50,Infected: diet 83 vs 50,Diet comparison among infected,Infected diet 83,Infected diet 50,68.36748726484849,-0.7050754202657509,-0.7050754202657509,0.8410735678958844,N.S.,Not significant,N.S.,,TRUE
Immune,Cellular Immunity,Actin Dynamics & Hemocyte Migration (DOCK GEFs),LOC126320437,dedicator of cytokinesis protein 8-like,dedicator of cytokinesis protein 8-like,protein_coding,NW_026062097.1,Unplaced scaffold,infection_diet33,Diet 33: infected vs control,Within-diet infection response,Infected diet 33,Control diet 33,68.36748726484849,-2.525669279230855,-2.525669279230855,0.23007201165752045,N.S.,Not significant,N.S.,,TRUE
Immune,Cellular Immunity,Actin Dynamics & Hemocyte Migration (DOCK GEFs),LOC126320437,dedicator of cytokinesis protein 8-like,dedicator of cytokinesis protein 8-like,protein_coding,NW_026062097.1,Unplaced scaffold,infection_diet50,Diet 50: infected vs control,Within-diet infection response,Infected diet 50,Control diet 50,68.36748726484849,-0.4621087524380648,-0.4621087524380648,0.9211863279853596,N.S.,Not significant,N.S.,,TRUE
Immune,Cellular Immunity,Actin Dynamics & Hemocyte Migration (DOCK GEFs),LOC126320437,dedicator of cytokinesis protein 8-like,dedicator of cytokinesis protein 8-like,protein_coding,NW_026062097.1,Unplaced scaffold,infection_diet83,Diet 83: infected vs control,Within-diet infection response,Infected diet 83,Control diet 83,68.36748726484849,1.6820210480851638,1.6820210480851638,1,N.S.,Not significant,N.S.,,TRUE
Immune,Detoxification,Oxidative Stress & ROS Detoxification,LOC126318362,vegetative catalase-like,vegetative catalase-like,protein_coding,NW_026062048.1,Unplaced scaffold,control_diet33_vs50,Control: diet 50 vs 33,Diet comparison among controls,Control diet 50,Control diet 33,65.8822115446212,-2.8032631226060194,2.8032631226060194,0.44644723317239354,N.S.,Not significant,N.S.,,FALSE
Immune,Detoxification,Oxidative Stress & ROS Detoxification,LOC126318362,vegetative catalase-like,vegetative catalase-like,protein_coding,NW_026062048.1,Unplaced scaffold,control_diet83_vs33,Control: diet 83 vs 33,Diet comparison among controls,Control diet 83,Control diet 33,65.8822115446212,-1.2048936619225488,-1.2048936619225488,0.9930597908525568,N.S.,Not significant,N.S.,,FALSE
Immune,Detoxification,Oxidative Stress & ROS Detoxification,LOC126318362,vegetative catalase-like,vegetative catalase-like,protein_coding,NW_026062048.1,Unplaced scaffold,control_diet83_vs50,Control: diet 83 vs 50,Diet comparison among controls,Control diet 83,Control diet 50,65.8822115446212,-4.008156784528568,-4.008156784528568,0.26338736786134126,N.S.,Not significant,N.S.,,FALSE
Immune,Detoxification,Oxidative Stress & ROS Detoxification,LOC126318362,vegetative catalase-like,vegetative catalase-like,protein_coding,NW_026062048.1,Unplaced scaffold,infected_diet33_vs50,Infected: diet 50 vs 33,Diet comparison among infected,Infected diet 50,Infected diet 33,65.8822115446212,-6.721641098605515,6.721641098605515,0.00588123416052071,Upregulated,Infected diet 50,N.S.,,TRUE
Immune,Detoxification,Oxidative Stress & ROS Detoxification,LOC126318362,vegetative catalase-like,vegetative catalase-like,protein_coding,NW_026062048.1,Unplaced scaffold,infected_diet83_vs33,Infected: diet 83 vs 33,Diet comparison among infected,Infected diet 83,Infected diet 33,65.8822115446212,5.103731788342068,5.103731788342068,0.11037509132111405,N.S.,Not significant,N.S.,,TRUE
Immune,Detoxification,Oxidative Stress & ROS Detoxification,LOC126318362,vegetative catalase-like,vegetative catalase-like,protein_coding,NW_026062048.1,Unplaced scaffold,infected_diet83_vs50,Infected: diet 83 vs 50,Diet comparison among infected,Infected diet 83,Infected diet 50,65.8822115446212,-1.6179093102634474,-1.6179093102634474,0.8410735678958844,N.S.,Not significant,N.S.,,TRUE
Immune,Detoxification,Oxidative Stress & ROS Detoxification,LOC126318362,vegetative catalase-like,vegetative catalase-like,protein_coding,NW_026062048.1,Unplaced scaffold,infection_diet33,Diet 33: infected vs control,Within-diet infection response,Infected diet 33,Control diet 33,65.8822115446212,-6.51260158188561,-6.51260158188561,0.02028960430917665,Downregulated,Control diet 33,N.S.,,TRUE
Immune,Detoxification,Oxidative Stress & ROS Detoxification,LOC126318362,vegetative catalase-like,vegetative catalase-like,protein_coding,NW_026062048.1,Unplaced scaffold,infection_diet50,Diet 50: infected vs control,Within-diet infection response,Infected diet 50,Control diet 50,65.8822115446212,-2.594223605886115,-2.594223605886115,0.8147311843699152,N.S.,Not significant,N.S.,,TRUE
Immune,Detoxification,Oxidative Stress & ROS Detoxification,LOC126318362,vegetative catalase-like,vegetative catalase-like,protein_coding,NW_026062048.1,Unplaced scaffold,infection_diet83,Diet 83: infected vs control,Within-diet infection response,Infected diet 83,Control diet 83,65.8822115446212,-0.20397613162099448,-0.20397613162099448,1,N.S.,Not significant,N.S.,,TRUE
Immune,Detoxification,Oxidative Stress & ROS Detoxification,LOC126322593,glutathione S-transferase D4-like,glutathione S-transferase D4-like,protein_coding,NW_026062185.1,Unplaced scaffold,control_diet33_vs50,Control: diet 50 vs 33,Diet comparison among controls,Control diet 50,Control diet 33,105.1769610465206,-2.3004932073477646,2.3004932073477646,0.44644723317239354,N.S.,Not significant,N.S.,,FALSE
Immune,Detoxification,Oxidative Stress & ROS Detoxification,LOC126322593,glutathione S-transferase D4-like,glutathione S-transferase D4-like,protein_coding,NW_026062185.1,Unplaced scaffold,control_diet83_vs33,Control: diet 83 vs 33,Diet comparison among controls,Control diet 83,Control diet 33,105.1769610465206,-1.0912520903218326,-1.0912520903218326,0.9930597908525568,N.S.,Not significant,N.S.,,FALSE
Immune,Detoxification,Oxidative Stress & ROS Detoxification,LOC126322593,glutathione S-transferase D4-like,glutathione S-transferase D4-like,protein_coding,NW_026062185.1,Unplaced scaffold,control_diet83_vs50,Control: diet 83 vs 50,Diet comparison among controls,Control diet 83,Control diet 50,105.1769610465206,-3.391745297669597,-3.391745297669597,0.2663185088283005,N.S.,Not significant,N.S.,,FALSE
Immune,Detoxification,Oxidative Stress & ROS Detoxification,LOC126322593,glutathione S-transferase D4-like,glutathione S-transferase D4-like,protein_coding,NW_026062185.1,Unplaced scaffold,infected_diet33_vs50,Infected: diet 50 vs 33,Diet comparison among infected,Infected diet 50,Infected diet 33,105.1769610465206,-6.226033160338361,6.226033160338361,0.00927062141414004,Upregulated,Infected diet 50,N.S.,,TRUE
Immune,Detoxification,Oxidative Stress & ROS Detoxification,LOC126322593,glutathione S-transferase D4-like,glutathione S-transferase D4-like,protein_coding,NW_026062185.1,Unplaced scaffold,infected_diet83_vs33,Infected: diet 83 vs 33,Diet comparison among infected,Infected diet 83,Infected diet 33,105.1769610465206,4.111517201477737,4.111517201477737,0.13067353334362408,N.S.,Not significant,N.S.,,TRUE
Immune,Detoxification,Oxidative Stress & ROS Detoxification,LOC126322593,glutathione S-transferase D4-like,glutathione S-transferase D4-like,protein_coding,NW_026062185.1,Unplaced scaffold,infected_diet83_vs50,Infected: diet 83 vs 50,Diet comparison among infected,Infected diet 83,Infected diet 50,105.1769610465206,-2.1145159588606246,-2.1145159588606246,0.8410735678958844,N.S.,Not significant,N.S.,,TRUE
Immune,Detoxification,Oxidative Stress & ROS Detoxification,LOC126322593,glutathione S-transferase D4-like,glutathione S-transferase D4-like,protein_coding,NW_026062185.1,Unplaced scaffold,infection_diet33,Diet 33: infected vs control,Within-diet infection response,Infected diet 33,Control diet 33,105.1769610465206,-5.799698510793388,-5.799698510793388,0.03700302979992437,Downregulated,Control diet 33,N.S.,,TRUE
Immune,Detoxification,Oxidative Stress & ROS Detoxification,LOC126322593,glutathione S-transferase D4-like,glutathione S-transferase D4-like,protein_coding,NW_026062185.1,Unplaced scaffold,infection_diet50,Diet 50: infected vs control,Within-diet infection response,Infected diet 50,Control diet 50,105.1769610465206,-1.874158557802791,-1.874158557802791,0.8147311843699152,N.S.,Not significant,N.S.,,TRUE
Immune,Detoxification,Oxidative Stress & ROS Detoxification,LOC126322593,glutathione S-transferase D4-like,glutathione S-transferase D4-like,protein_coding,NW_026062185.1,Unplaced scaffold,infection_diet83,Diet 83: infected vs control,Within-diet infection response,Infected diet 83,Control diet 83,105.1769610465206,-0.5969292189938183,-0.5969292189938183,1,N.S.,Not significant,N.S.,,TRUE
Immune,Detoxification,Oxidative Stress & ROS Detoxification,LOC126328223,peroxiredoxin-1-like,peroxiredoxin-1-like,protein_coding,NW_026062445.1,Unplaced scaffold,control_diet33_vs50,Control: diet 50 vs 33,Diet comparison among controls,Control diet 50,Control diet 33,42.307248815857555,-2.87743681927761,2.87743681927761,0.44644723317239354,N.S.,Not significant,N.S.,,FALSE
Immune,Detoxification,Oxidative Stress & ROS Detoxification,LOC126328223,peroxiredoxin-1-like,peroxiredoxin-1-like,protein_coding,NW_026062445.1,Unplaced scaffold,control_diet83_vs33,Control: diet 83 vs 33,Diet comparison among controls,Control diet 83,Control diet 33,42.307248815857555,-1.051169663465091,-1.051169663465091,0.9930597908525568,N.S.,Not significant,N.S.,,FALSE
Immune,Detoxification,Oxidative Stress & ROS Detoxification,LOC126328223,peroxiredoxin-1-like,peroxiredoxin-1-like,protein_coding,NW_026062445.1,Unplaced scaffold,control_diet83_vs50,Control: diet 83 vs 50,Diet comparison among controls,Control diet 83,Control diet 50,42.307248815857555,-3.928606482742701,-3.928606482742701,0.26338736786134126,N.S.,Not significant,N.S.,,FALSE
Immune,Detoxification,Oxidative Stress & ROS Detoxification,LOC126328223,peroxiredoxin-1-like,peroxiredoxin-1-like,protein_coding,NW_026062445.1,Unplaced scaffold,infected_diet33_vs50,Infected: diet 50 vs 33,Diet comparison among infected,Infected diet 50,Infected diet 33,42.307248815857555,-5.704711946335809,5.704711946335809,0.01179713693206091,Upregulated,Infected diet 50,N.S.,,TRUE
Immune,Detoxification,Oxidative Stress & ROS Detoxification,LOC126328223,peroxiredoxin-1-like,peroxiredoxin-1-like,protein_coding,NW_026062445.1,Unplaced scaffold,infected_diet83_vs33,Infected: diet 83 vs 33,Diet comparison among infected,Infected diet 83,Infected diet 33,42.307248815857555,3.8463641615485833,3.8463641615485833,0.14192699727916608,N.S.,Not significant,N.S.,,TRUE
Immune,Detoxification,Oxidative Stress & ROS Detoxification,LOC126328223,peroxiredoxin-1-like,peroxiredoxin-1-like,protein_coding,NW_026062445.1,Unplaced scaffold,infected_diet83_vs50,Infected: diet 83 vs 50,Diet comparison among infected,Infected diet 83,Infected diet 50,42.307248815857555,-1.8583477847872256,-1.8583477847872256,0.8410735678958844,N.S.,Not significant,N.S.,,TRUE
Immune,Detoxification,Oxidative Stress & ROS Detoxification,LOC126328223,peroxiredoxin-1-like,peroxiredoxin-1-like,protein_coding,NW_026062445.1,Unplaced scaffold,infection_diet33,Diet 33: infected vs control,Within-diet infection response,Infected diet 33,Control diet 33,42.307248815857555,-5.443683119189001,-5.443683119189001,0.04126868849397309,Downregulated,Control diet 33,N.S.,,TRUE
Immune,Detoxification,Oxidative Stress & ROS Detoxification,LOC126328223,peroxiredoxin-1-like,peroxiredoxin-1-like,protein_coding,NW_026062445.1,Unplaced scaffold,infection_diet50,Diet 50: infected vs control,Within-diet infection response,Infected diet 50,Control diet 50,42.307248815857555,-2.616407992130802,-2.616407992130802,0.8147311843699152,N.S.,Not significant,N.S.,,TRUE
Immune,Detoxification,Oxidative Stress & ROS Detoxification,LOC126328223,peroxiredoxin-1-like,peroxiredoxin-1-like,protein_coding,NW_026062445.1,Unplaced scaffold,infection_diet83,Diet 83: infected vs control,Within-diet infection response,Infected diet 83,Control diet 83,42.307248815857555,-0.5461492941753266,-0.5461492941753266,1,N.S.,Not significant,N.S.,,TRUE
Immune,Innate Immune Recognition & Signaling,Immune Activation & Sensing,LOC126318464,"TNF receptor-associated protein 1 homolog, mitochondrial-like","TNF receptor-associated protein 1 homolog, mitochondrial-like",protein_coding,NW_026062051.1,Unplaced scaffold,control_diet33_vs50,Control: diet 50 vs 33,Diet comparison among controls,Control diet 50,Control diet 33,19.039342359984413,-2.698117603072714,2.698117603072714,0.44644723317239354,N.S.,Not significant,N.S.,,FALSE
Immune,Innate Immune Recognition & Signaling,Immune Activation & Sensing,LOC126318464,"TNF receptor-associated protein 1 homolog, mitochondrial-like","TNF receptor-associated protein 1 homolog, mitochondrial-like",protein_coding,NW_026062051.1,Unplaced scaffold,control_diet83_vs33,Control: diet 83 vs 33,Diet comparison among controls,Control diet 83,Control diet 33,19.039342359984413,-0.9893713017709947,-0.9893713017709947,0.9930597908525568,N.S.,Not significant,N.S.,,FALSE
Immune,Innate Immune Recognition & Signaling,Immune Activation & Sensing,LOC126318464,"TNF receptor-associated protein 1 homolog, mitochondrial-like","TNF receptor-associated protein 1 homolog, mitochondrial-like",protein_coding,NW_026062051.1,Unplaced scaffold,control_diet83_vs50,Control: diet 83 vs 50,Diet comparison among controls,Control diet 83,Control diet 50,19.039342359984413,-3.687488904843709,-3.687488904843709,0.26338736786134126,N.S.,Not significant,N.S.,,FALSE
Immune,Innate Immune Recognition & Signaling,Immune Activation & Sensing,LOC126318464,"TNF receptor-associated protein 1 homolog, mitochondrial-like","TNF receptor-associated protein 1 homolog, mitochondrial-like",protein_coding,NW_026062051.1,Unplaced scaffold,infected_diet33_vs50,Infected: diet 50 vs 33,Diet comparison among infected,Infected diet 50,Infected diet 33,19.039342359984413,-5.457498196000198,5.457498196000198,0.01613509550762383,Upregulated,Infected diet 50,N.S.,,TRUE
Immune,Innate Immune Recognition & Signaling,Immune Activation & Sensing,LOC126318464,"TNF receptor-associated protein 1 homolog, mitochondrial-like","TNF receptor-associated protein 1 homolog, mitochondrial-like",protein_coding,NW_026062051.1,Unplaced scaffold,infected_diet83_vs33,Infected: diet 83 vs 33,Diet comparison among infected,Infected diet 83,Infected diet 33,19.039342359984413,3.596892056852819,3.596892056852819,0.16992869818435646,N.S.,Not significant,N.S.,,TRUE
Immune,Innate Immune Recognition & Signaling,Immune Activation & Sensing,LOC126318464,"TNF receptor-associated protein 1 homolog, mitochondrial-like","TNF receptor-associated protein 1 homolog, mitochondrial-like",protein_coding,NW_026062051.1,Unplaced scaffold,infected_diet83_vs50,Infected: diet 83 vs 50,Diet comparison among infected,Infected diet 83,Infected diet 50,19.039342359984413,-1.8606061391473785,-1.8606061391473785,0.8410735678958844,N.S.,Not significant,N.S.,,TRUE
Immune,Innate Immune Recognition & Signaling,Immune Activation & Sensing,LOC126318464,"TNF receptor-associated protein 1 homolog, mitochondrial-like","TNF receptor-associated protein 1 homolog, mitochondrial-like",protein_coding,NW_026062051.1,Unplaced scaffold,infection_diet33,Diet 33: infected vs control,Within-diet infection response,Infected diet 33,Control diet 33,19.039342359984413,-5.235790519515527,-5.235790519515527,0.05007822377248344,N.S.,Not significant,N.S.,,TRUE
Immune,Innate Immune Recognition & Signaling,Immune Activation & Sensing,LOC126318464,"TNF receptor-associated protein 1 homolog, mitochondrial-like","TNF receptor-associated protein 1 homolog, mitochondrial-like",protein_coding,NW_026062051.1,Unplaced scaffold,infection_diet50,Diet 50: infected vs control,Within-diet infection response,Infected diet 50,Control diet 50,19.039342359984413,-2.4764099265880444,-2.4764099265880444,0.8147311843699152,N.S.,Not significant,N.S.,,TRUE
Immune,Innate Immune Recognition & Signaling,Immune Activation & Sensing,LOC126318464,"TNF receptor-associated protein 1 homolog, mitochondrial-like","TNF receptor-associated protein 1 homolog, mitochondrial-like",protein_coding,NW_026062051.1,Unplaced scaffold,infection_diet83,Diet 83: infected vs control,Within-diet infection response,Infected diet 83,Control diet 83,19.039342359984413,-0.6495271608917144,-0.6495271608917144,1,N.S.,Not significant,N.S.,,TRUE
Immune,Innate Immune Recognition & Signaling,Pattern Recognition Receptors (PRRs),LOC126315431,endoplasmic reticulum lectin 1-like,endoplasmic reticulum lectin 1-like,protein_coding,NW_026061960.1,Unplaced scaffold,control_diet33_vs50,Control: diet 50 vs 33,Diet comparison among controls,Control diet 50,Control diet 33,4.5371537357007545,-1.9768518053733393,1.9768518053733393,0.471617913146637,N.S.,Not significant,N.S.,,FALSE
Immune,Innate Immune Recognition & Signaling,Pattern Recognition Receptors (PRRs),LOC126315431,endoplasmic reticulum lectin 1-like,endoplasmic reticulum lectin 1-like,protein_coding,NW_026061960.1,Unplaced scaffold,control_diet83_vs33,Control: diet 83 vs 33,Diet comparison among controls,Control diet 83,Control diet 33,4.5371537357007545,-2.2127939997694313,-2.2127939997694313,0.9930597908525568,N.S.,Not significant,N.S.,,FALSE
Immune,Innate Immune Recognition & Signaling,Pattern Recognition Receptors (PRRs),LOC126315431,endoplasmic reticulum lectin 1-like,endoplasmic reticulum lectin 1-like,protein_coding,NW_026061960.1,Unplaced scaffold,control_diet83_vs50,Control: diet 83 vs 50,Diet comparison among controls,Control diet 83,Control diet 50,4.5371537357007545,-4.189645805142771,-4.189645805142771,0.26338736786134126,N.S.,Not significant,N.S.,,FALSE
Immune,Innate Immune Recognition & Signaling,Pattern Recognition Receptors (PRRs),LOC126315431,endoplasmic reticulum lectin 1-like,endoplasmic reticulum lectin 1-like,protein_coding,NW_026061960.1,Unplaced scaffold,infected_diet33_vs50,Infected: diet 50 vs 33,Diet comparison among infected,Infected diet 50,Infected diet 33,4.5371537357007545,-5.3047740259670135,5.3047740259670135,0.02371557187190963,Upregulated,Infected diet 50,N.S.,,TRUE
