"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_id","treatment_subset","contrast","significant","direction"
88.7052571526193,-5.3618386147702,0.996762245711888,-5.37925532175506,7.47945712174337e-08,0.000141323552583127,"LOC126266590","Infected","33_vs_50",TRUE,"Higher in diet 50"
252.677209858543,0.058778240692456,0.191397966906905,0.307099608435471,0.75876755573846,0.958246681006426,"LOC126266591","Infected","33_vs_50",FALSE,"Higher in diet 33"
42.4804942114937,0.196969979578378,0.135868659012505,1.44970871877267,0.147139763387038,0.554828262823128,"LOC126266592","Infected","33_vs_50",FALSE,"Higher in diet 33"
2125.76824460779,0.323784748507691,0.293576569145629,1.10289710602578,0.270071851139989,0.720568096660332,"LOC126266593","Infected","33_vs_50",FALSE,"Higher in diet 33"
171.153622281237,0.0243820891076948,0.226419696207813,0.107685371529323,0.914245273857878,0.987087054534308,"LOC126266594","Infected","33_vs_50",FALSE,"Higher in diet 33"
170.751218340496,0.126591242833209,0.0843320507862969,1.50110475973127,0.133328467929754,0.528371967116213,"LOC126266595","Infected","33_vs_50",FALSE,"Higher in diet 33"
866.585542244076,0.342467038081914,0.270057629227566,1.26812576656863,0.204753041283492,0.645317875865023,"LOC126266596","Infected","33_vs_50",FALSE,"Higher in diet 33"
46.7440013280906,0.771846120634677,0.565826601479115,1.36410362930447,0.172534952697603,0.598596240653451,"LOC126266597","Infected","33_vs_50",FALSE,"Higher in diet 33"
170.53704526095,0.147314496050253,0.109287043897258,1.34795938106574,0.177671447363146,0.607198580156046,"LOC126266598","Infected","33_vs_50",FALSE,"Higher in diet 33"
368.731159997166,0.481596108868984,0.389473621821895,1.23653074787493,0.216261343694791,0.66062691419147,"LOC126266599","Infected","33_vs_50",FALSE,"Higher in diet 33"
601.45986824135,0.161493099969123,0.0877757787205105,1.8398367103451,0.0657922140661713,0.337983626213805,"LOC126266600","Infected","33_vs_50",FALSE,"Higher in diet 33"
137.210694791505,-0.11621436457775,0.26902228451154,-0.431987873379185,0.665750226823086,0.936701410078136,"LOC126266601","Infected","33_vs_50",FALSE,"Higher in diet 50"
114.681536445399,0.154107328381188,0.106923296018765,1.44128860706036,0.149503164589809,0.558899941432892,"LOC126266602","Infected","33_vs_50",FALSE,"Higher in diet 33"
13.3373979923283,-0.0133714365006242,0.491007697569458,-0.0272326412942491,0.978274181366463,0.996267964868429,"LOC126266603","Infected","33_vs_50",FALSE,"Higher in diet 50"
323.608246453342,0.537469969068752,0.50756164713789,1.05892549624171,0.289633711673914,0.740607976238429,"LOC126266604","Infected","33_vs_50",FALSE,"Higher in diet 33"
705.421039736338,0.110617911251234,0.0773316437811944,1.43043527645968,0.152592129644462,0.565962039991842,"LOC126266605","Infected","33_vs_50",FALSE,"Higher in diet 33"
20.1681154417946,-0.208810791741324,0.241942876332086,-0.863058234683109,0.388105449528384,0.818754658939298,"LOC126266606","Infected","33_vs_50",FALSE,"Higher in diet 50"
2577.31059070344,0.160523272592029,0.131471367877697,1.22097514602083,0.22209543024515,0.666156486275926,"LOC126266607","Infected","33_vs_50",FALSE,"Higher in diet 33"
501.732533780215,0.131014118192473,0.334636872184763,0.391511303990842,0.695419334783888,0.943735220655155,"LOC126266608","Infected","33_vs_50",FALSE,"Higher in diet 33"
753.976473157627,0.119834845870056,0.494197394378605,0.242483767080023,0.808405333591491,0.969937063365494,"LOC126266610","Infected","33_vs_50",FALSE,"Higher in diet 33"
100.42497142365,0.036851441584857,0.166848551888773,0.220867614178775,0.825195514826947,0.972425070410705,"LOC126266611","Infected","33_vs_50",FALSE,"Higher in diet 33"
537.078836204693,0.00658548996379099,0.197336615656585,0.03337186026972,0.973378049410894,0.995623734303091,"LOC126266612","Infected","33_vs_50",FALSE,"Higher in diet 33"
122.441169691243,0.113680638280927,0.21799346460803,0.521486451372909,0.602027941427831,0.918455506659905,"LOC126266613","Infected","33_vs_50",FALSE,"Higher in diet 33"
472.397237193021,-0.141964172579437,0.217923707762744,-0.65143978154958,0.514762637691147,0.885111187166953,"LOC126266614","Infected","33_vs_50",FALSE,"Higher in diet 50"
177.354715496922,0.142260570914491,0.126531114233935,1.12431295476838,0.260880284471961,0.708840149973654,"LOC126266615","Infected","33_vs_50",FALSE,"Higher in diet 33"
108.984767599263,0.110584557786082,0.112613949332174,0.981979216978652,0.326110087101812,0.772310552379556,"LOC126266616","Infected","33_vs_50",FALSE,"Higher in diet 33"
288.231318648392,0.0831389941307239,0.153897178340776,0.540224291485242,0.589042362316141,0.913472793368306,"LOC126266618","Infected","33_vs_50",FALSE,"Higher in diet 33"
398.370698117878,0.122381742461626,0.464480766967333,0.263480753488836,0.792180056110904,0.966290433429211,"LOC126266619","Infected","33_vs_50",FALSE,"Higher in diet 33"
94.6521133025632,0.102421319505454,0.156813878004227,0.653139382872049,0.513666424775193,0.884302759704605,"LOC126266620","Infected","33_vs_50",FALSE,"Higher in diet 33"
18.0296114768456,-0.301431973571241,0.222038414103324,-1.35756677414824,0.174601191865582,0.601849747529274,"LOC126266622","Infected","33_vs_50",FALSE,"Higher in diet 50"
19.498287961583,-0.31148629882083,0.787340865682816,-0.395618101888686,0.69238678102174,0.94328746115683,"LOC126266623","Infected","33_vs_50",FALSE,"Higher in diet 50"
315.07817711468,-0.0106045452387862,0.157465007847531,-0.0673454082513003,0.946306728359576,0.991692618468986,"LOC126266624","Infected","33_vs_50",FALSE,"Higher in diet 50"
189.031259892056,-0.101587228954032,0.134859626813696,-0.753281255140733,0.451280920482912,0.85520520629904,"LOC126266625","Infected","33_vs_50",FALSE,"Higher in diet 50"
148.812725022228,-2.00742646204492,0.636999263753542,-3.15137956395128,0.00162501163926958,0.0176935496451163,"LOC126266626","Infected","33_vs_50",TRUE,"Higher in diet 50"
107.425333936532,-0.108598842569502,0.291900666046922,-0.372040406896655,0.709862764864334,0.947761202028658,"LOC126266627","Infected","33_vs_50",FALSE,"Higher in diet 50"
76.8592903367189,-0.034033977958608,0.141787804550889,-0.240034593006149,0.810303439067837,0.970108231248478,"LOC126266628","Infected","33_vs_50",FALSE,"Higher in diet 50"
55.517095237863,0.205286033026292,0.535142924105571,0.383609730745115,0.701267726739148,0.945538960787022,"LOC126266629","Infected","33_vs_50",FALSE,"Higher in diet 33"
163.441403491104,0.0852265990303488,0.128845580806343,0.661463113418271,0.508315362594524,0.882302516629684,"LOC126266630","Infected","33_vs_50",FALSE,"Higher in diet 33"
133.795474498322,0.0596780269619537,0.121871577468053,0.489679613588307,0.624360629979216,0.926252724134426,"LOC126266631","Infected","33_vs_50",FALSE,"Higher in diet 33"
825.825326433747,-0.0165266826555002,0.177434256776751,-0.0931425698493732,0.925790298561479,0.989480557907152,"LOC126266632","Infected","33_vs_50",FALSE,"Higher in diet 50"
1037.8969663644,0.0654499577921678,0.0691768751835077,0.946124808594585,0.344084931541912,0.786141697201903,"LOC126266633","Infected","33_vs_50",FALSE,"Higher in diet 33"
