"GeneID","INFECT_baseMean","INFECT_log2FoldChange","INFECT_lfcSE","INFECT_stat","INFECT_pvalue","INFECT_padj","DIET33_baseMean","DIET33_log2FoldChange","DIET33_lfcSE","DIET33_stat","DIET33_pvalue","DIET33_padj","DIET83_baseMean","DIET83_log2FoldChange","DIET83_lfcSE","DIET83_stat","DIET83_pvalue","DIET83_padj","INT33_baseMean","INT33_log2FoldChange","INT33_lfcSE","INT33_stat","INT33_pvalue","INT33_padj","INT83_baseMean","INT83_log2FoldChange","INT83_lfcSE","INT83_stat","INT83_pvalue","INT83_padj","GeneType.x","Description.x","Species","NumSig","GeneType.y","Description.y"
"LOC126315341",65.6949763320657,2.68124025898534,0.894338814857956,2.99801396790677,0.00271745218423075,0.0181498013782002,65.6949763320657,2.36624950875098,1.00824024678185,2.34691038797914,0.0189298069280181,0.46856636366611,65.6949763320657,3.59708115284449,0.99912554501193,3.60022939139399,0.000317936566126873,0.0148578570277505,65.6949763320657,-3.51133402376467,1.28954307196369,-2.72292884208797,0.00647059932063873,0.187036868994409,65.6949763320657,-4.09477262157839,1.26559305417248,-3.23545756519324,0.00121447936175603,0.116148779965293,NA,NA,"Schistocerca_gregaria",2,"protein_coding","uncharacterized LOC126315341"
"LOC126315345",45.4734039997501,3.95330655696128,1.08782148493441,3.63415009880931,0.000278898469656669,0.00382805013773127,45.4734039997501,2.09183073587061,1.24238011014883,1.68372844895274,0.0922341606667877,0.767402680426461,45.4734039997501,4.37662402549834,1.20526597372444,3.63125162487909,0.000282050020892378,0.0137604608273197,45.4734039997501,-1.30881348861501,1.48520160825304,-0.881236245195358,0.378189965310902,0.862497174372925,45.4734039997501,-3.56499963401614,1.51507990549474,-2.35301096733378,0.0186220848324066,0.284270586887962,NA,NA,"Schistocerca_gregaria",2,"protein_coding","uncharacterized LOC126315345"
"LOC126315347",9.98321367523151,1.92161895927783,0.690884103492388,2.7813911907426,0.005412647159401,0.0290986608429464,9.98321367523151,1.86400895701963,0.783982651200791,2.37761505840035,0.0174250058081004,0.463428077060617,9.98321367523151,3.07930660694399,0.820770409031244,3.75172712498066,0.000175620553052174,0.0104454315303986,9.98321367523151,-3.31399930435636,1.09686547332448,-3.02133614828076,0.00251661803933676,0.130305480340763,9.98321367523151,-3.84438636044918,1.06986173936156,-3.5933487655548,0.000326455159656023,0.0723607213285647,NA,NA,"Schistocerca_gregaria",2,"protein_coding","metaxin-3-like"
"LOC126315349",33.4913040938764,3.38434879805034,0.84913532860773,3.98564125649963,6.72981262519868e-05,0.00142172691107695,33.4913040938764,2.18338556344119,0.970367179470905,2.25006122386754,0.0244450591292865,0.506075944778952,33.4913040938764,3.91471609118339,0.95865147450243,4.08356550352697,4.43499203013141e-05,0.0050282157346522,33.4913040938764,-3.14365950074222,1.22103443650598,-2.57458709333201,0.0100359816066578,0.216673060855665,33.4913040938764,-3.85211324005597,1.18712444094809,-3.24491107013138,0.00117487308316316,0.116148779965293,NA,NA,"Schistocerca_gregaria",2,"protein_coding","citrate synthase%2C mitochondrial-like"
"LOC126315352",16.253763396659,2.04745571140002,0.68522743582483,2.98799435684509,0.00280814739343318,0.0185746308897628,16.253763396659,2.08612037727486,0.778876881506429,2.67836987694395,0.00739814715190393,0.344767034371274,16.253763396659,3.14917416887312,0.816447584792733,3.85716637237965,0.000114709089140217,0.00812232661766218,16.253763396659,-3.47964039281589,1.09126117759754,-3.18864123845814,0.00142943160824286,0.11390332807114,16.253763396659,-3.56510248169755,1.03733456083561,-3.43679138466737,0.000588648801908312,0.0864981144359414,NA,NA,"Schistocerca_gregaria",2,"lncRNA","uncharacterized LOC126315352"
"LOC126315353",24.4062642621127,2.93294576071336,0.655164957254949,4.47665237317026,7.58225583964853e-06,0.000288103804288034,24.4062642621127,2.47300210718299,0.747537082138396,3.30819990910517,0.000938977568974422,0.172799833441247,24.4062642621127,3.42827218014232,0.781270820295656,4.38807144857268,1.14360209860745e-05,0.00246173706878476,24.4062642621127,-3.67629077261544,1.04344355779947,-3.52322916283889,0.000426322569884064,0.0757450429346454,24.4062642621127,-3.05575173558144,0.939408302101861,-3.25284727497555,0.00114254888093355,0.116148779965293,NA,NA,"Schistocerca_gregaria",2,"protein_coding","26S proteasome regulatory subunit 6A-B-like"
"LOC126315359",80.2127001054939,4.15893343477851,0.975474968259856,4.26349580471307,2.01253280916523e-05,0.000598919573968031,80.2127001054939,2.17585631118886,1.1144956978515,1.9523236521984,0.050899791063325,0.641768832185911,80.2127001054939,4.10098345751174,1.08596706117732,3.77634239943316,0.000159148179397618,0.0099376598114319,80.2127001054939,-1.60307653417367,1.30145758111337,-1.23175473210757,0.218040717790161,0.746389853732345,80.2127001054939,-3.70252573675323,1.34061258795469,-2.76181632935583,0.00574808043635387,0.185620313567684,NA,NA,"Schistocerca_gregaria",2,"protein_coding","protein CARMIL-like"
"LOC126315362",20.9900647896645,2.24557276510308,0.880153528532555,2.55134211510466,0.0107308931980265,0.0465590058950493,20.9900647896645,2.03450777425891,0.996548054455971,2.04155511132835,0.0411956818612439,0.594793571298491,20.9900647896645,3.09119000487302,1.00322273333949,3.08125992578256,0.00206126624124933,0.0467716799423366,20.9900647896645,-3.72885572983864,1.32225065794703,-2.82008234023357,0.00480113280849339,0.168955806490194,20.9900647896645,-4.48207870739703,1.31450960237514,-3.40969643682977,0.000650352237475699,0.0907020912893016,NA,NA,"Schistocerca_gregaria",2,"protein_coding","malate dehydrogenase-like"
"LOC126315373",17.3141707850527,2.68821256243982,0.691476736179057,3.88763991872564,0.000101223639682748,0.00190599249228717,17.3141707850527,1.86840641427345,0.794007035872785,2.35313584119525,0.0186158319937422,0.46856636366611,17.3141707850527,2.72097925858011,0.840937449675519,3.23564999945004,0.0012136609919058,0.0327816133400409,17.3141707850527,-2.86734439616096,1.09005479951378,-2.63045894338519,0.00852696684852482,0.206704459261494,17.3141707850527,-2.65527754824316,1.02424290209721,-2.59242953288354,0.00953007025649922,0.220896290438321,NA,NA,"Schistocerca_gregaria",2,"protein_coding","uncharacterized LOC126315373"
"LOC126315379",55.7049054101909,4.12807918040587,0.993627786534816,4.15455287819814,3.25924241000728e-05,0.000844682714039211,55.7049054101909,2.55229888618714,1.13508089357892,2.2485612264512,0.0245404256135521,0.506075944778952,55.7049054101909,4.48140766782177,1.10850738995944,4.04274045298492,5.28300899612245e-05,0.0053866108608516,55.7049054101909,-2.24032216809503,1.35693130397349,-1.65102106608839,0.0987342734330465,0.574655144857038,55.7049054101909,-3.90282776090443,1.38261633533318,-2.82278435540395,0.00476085821524432,0.17496527736524,NA,NA,"Schistocerca_gregaria",2,"protein_coding","ankyrin-1-like"
"LOC126315382",24.4481007198722,2.88780101501023,0.668863096788826,4.31747696781958,1.57822871262699e-05,0.000501407527484601,24.4481007198722,2.1172542999282,0.767157759420619,2.75986819389954,0.00578246860999039,0.324852149884749,24.4481007198722,3.65481664850279,0.792461659553997,4.61197914680155,3.98853016425103e-06,0.00131626884581533,24.4481007198722,-2.46234371863442,1.00401505103605,-2.45249681874142,0.0141868633865895,0.249322572592547,24.4481007198722,-3.49195710302659,0.964436159861588,-3.6207239507981,0.000293779833907533,0.0700686192263227,NA,NA,"Schistocerca_gregaria",2,"protein_coding","uncharacterized LOC126315382"
"LOC126315383",20.5662841440306,3.2909977828328,0.883754490204072,3.72388238963613,0.00019618234562151,0.00302018041337062,20.5662841440306,2.29673060970572,1.01051766990171,2.27282577842416,0.0230366809351551,0.502135289457806,20.5662841440306,3.61007758220021,1.01313443788512,3.56327595549522,0.000366255300360431,0.0159748353507208,20.5662841440306,-2.78667689412242,1.28805491871486,-2.16347676922254,0.0305045286023662,0.351701815137931,20.5662841440306,-3.66156515218037,1.27265485791614,-2.87710774795286,0.00401338530483757,0.16636846841741,NA,NA,"Schistocerca_gregaria",2,"protein_coding","coatomer subunit delta-like"
"LOC126315387",106.240521623545,3.47977551851754,1.12432961841316,3.0949780754053,0.00196827445905591,0.0146835266390094,106.240521623545,1.91387199917665,1.27592387142368,1.49998917806996,0.133617205821187,0.847005372537167,106.240521623545,4.55002826150634,1.2307501615154,3.69695524224346,0.000218200794243184,0.0118553248138632,106.240521623545,-0.46503091570754,1.51671401267467,-0.306604219267068,0.759144641724849,0.971687627443387,106.240521623545,-3.61935110625368,1.55365344902431,-2.32957427444752,0.0198286631413739,0.289804892822016,NA,NA,"Schistocerca_gregaria",2,"protein_coding","actin-related protein 2-like"
"LOC126315389",21.749955809267,2.55422701813483,0.880495428568753,2.90089753479667,0.00372095528619675,0.0223195607813981,21.749955809267,2.20923765987894,0.998974575013087,2.21150539276738,0.0270008588479339,0.517132489994275,21.749955809267,3.53585999902624,0.997962878107911,3.54307768013382,0.000395486189557238,0.0165597977291407,21.749955809267,-2.50117858006961,1.28599242183561,-1.94494037258746,0.0517821552240775,0.437849227776892,21.749955809267,-3.31543697412884,1.25905301671428,-2.63327828940917,0.00845650265877721,0.210598793582824,NA,NA,"Schistocerca_gregaria",2,"protein_coding","116 kDa U5 small nuclear ribonucleoprotein component-like"
"LOC126315390",15.1533290658298,2.76191485978637,0.683903298550055,4.03845816454156,5.38036865896773e-05,0.00120875009382522,15.1533290658298,2.02915919181384,0.78288253226823,2.59190760832892,0.00954454004333559,0.381668246150961,15.1533290658298,2.55955452103411,0.836141374216314,3.0611504225982,0.0022048829330968,0.0486818556724341,15.1533290658298,-2.95651664829669,1.06095189488743,-2.78666418575971,0.00532536333323877,0.173829593357672,15.1533290658298,-2.21515245748942,1.00314616299974,-2.20820508435719,0.0272299801399571,0.33317753395039,NA,NA,"Schistocerca_gregaria",2,"protein_coding","chitinase domain-containing protein 1-like"
"LOC126315400",22.6594398887526,2.93835742382698,0.853598586044647,3.44231758564944,0.00057675270000206,0.00642193449521914,22.6594398887526,2.27699834795812,0.972728342825542,2.34083684797751,0.0192405730767639,0.469577846118002,22.6594398887526,3.23720078676351,0.983757658171895,3.29064862659281,0.000999566825286489,0.0285887036259534,22.6594398887526,-2.93395308580412,1.25505238576595,-2.33771364373253,0.0194021079225008,0.286200845473361,22.6594398887526,-3.61053150284643,1.24261175774452,-2.90559901782995,0.00366550851465354,0.161724594170652,NA,NA,"Schistocerca_gregaria",2,"protein_coding","peroxisomal multifunctional enzyme A-like"
"LOC126315440",28.8555146701348,2.59017311364668,0.795066406376822,3.25780726348419,0.00112276634800526,0.0100529737699252,28.8555146701348,2.26797268548732,0.901498221624162,2.51578165223808,0.0118768737523942,0.416745500035931,28.8555146701348,3.34147969875548,0.909303129613226,3.67476982090317,0.000238063940899382,0.0126286486486557,28.8555146701348,-3.35310011230946,1.18634421729312,-2.82641417510359,0.00470723563619909,0.167667913460915,28.8555146701348,-4.68637391452027,1.17357939868982,-3.99323123748773,6.51789487759399e-05,0.0322207030593786,NA,NA,"Schistocerca_gregaria",3,"protein_coding","probable methionine--tRNA ligase%2C cytoplasmic"
"LOC126315446",49.5211098932603,3.47645191592726,1.16369851303574,2.98741630842016,0.00281346314722754,0.0185873797727513,49.5211098932603,1.90482456308014,1.32005400357445,1.44298987611283,0.149023323140924,0.869352435128567,49.5211098932603,4.10402739528785,1.2854834938154,3.1925943934969,0.00141000851203552,0.035653847766626,49.5211098932603,-0.450027555332677,1.58923110082282,-0.283173136430363,0.777044119936574,0.975190710927065,49.5211098932603,-2.8953928531732,1.62937225826223,-1.77699898748811,0.0755684064208539,0.496458788210775,NA,NA,"Schistocerca_gregaria",2,"protein_coding","G patch domain-containing protein 1-like"
"LOC126315452",14.2014132168306,2.37490767478437,0.710099003555681,3.34447402811789,0.000824387479964825,0.00820047151180581,14.2014132168306,2.05901575928852,0.81071323095446,2.53975842587943,0.0110929059655819,0.403345727711818,14.2014132168306,3.03087207841081,0.852512937141903,3.55522121291435,0.000377661206287296,0.0163361880471711,14.2014132168306,-2.58423104722099,1.11084438960721,-2.3263663852457,0.019999013294717,0.290231083082037,14.2014132168306,-2.95297104124272,1.0606503382013,-2.78411360925082,0.00536742301141178,0.181663245924833,NA,NA,"Schistocerca_gregaria",2,"protein_coding","protein KRI1 homolog"
"LOC126316432",22.726895854742,2.93140614287549,0.693101292026828,4.22940510513726,2.34310087140633e-05,0.000662550017882027,22.726895854742,2.5774692576398,0.791270704204993,3.25737986247,0.00112445845335983,0.176918299647782,22.726895854742,3.47694375836451,0.824150733841988,4.21882019343215,2.4558402156767e-05,0.00347401829428428,22.726895854742,-2.40176363584757,0.995500213884514,-2.41261990941791,0.0158383266994012,0.259810661802139,22.726895854742,-3.1094905198805,1.00126527027653,-3.10556114567092,0.00189918350131488,0.13165105452552,NA,NA,"Schistocerca_gregaria",2,"protein_coding","dihydrolipoyl dehydrogenase%2C mitochondrial-like"
"LOC126316442",17.2127156605342,3.34613334004534,0.813523321020742,4.11313757526568,3.9031761535405e-05,0.000972727383105308,17.2127156605342,2.25547629923073,0.933158484754401,2.41703455102201,0.0156475317615257,0.456544535884376,17.2127156605342,3.23996224559789,0.954408607388868,3.39473284347465,0.000686955980229039,0.0224253280697637,17.2127156605342,-2.41649333058094,1.15792364013005,-2.08691941923694,0.0368954191877056,0.383232931370017,17.2127156605342,-3.09655012965674,1.17498417646832,-2.63539730293569,0.00840388520486356,0.210598793582824,NA,NA,"Schistocerca_gregaria",2,"protein_coding","uncharacterized LOC126316442"
"LOC126316443",15.1924156666169,2.780178831215,0.66169591438221,4.20159588534064,2.65039944498527e-05,0.000725750809752456,15.1924156666169,2.33061005403294,0.755685989912022,3.08409853450409,0.00204169961821062,0.21754438653529,15.1924156666169,2.9747623466366,0.808989562703922,3.67713315941175,0.00023586992764944,0.0125546766235644,15.1924156666169,-3.27568199095407,1.0519130696716,-3.11402347341946,0.0018455480648831,0.122157234943861,15.1924156666169,-2.61540676489709,0.975014524696819,-2.68242851634477,0.00730897702895692,0.197942840548628,NA,NA,"Schistocerca_gregaria",2,"protein_coding","uncharacterized LOC126316443"
"LOC126316445",17.2844379834121,2.64877982249475,0.728023168589108,3.63831803269121,0.000274424419276865,0.00378558480137416,17.2844379834121,1.98689245260493,0.832919374556888,2.38545591962242,0.0170579665073502,0.462680259490933,17.2844379834121,3.35117720131896,0.852763885186165,3.92978321377596,8.50224810810042e-05,0.00706962237745317,17.2844379834121,-3.05907687630758,1.12997093782072,-2.70721730437366,0.00678498291935477,0.187259548250917,17.2844379834121,-3.85697134159235,1.07518534390482,-3.58726182742108,0.000334168731905628,0.0723607213285647,NA,NA,"Schistocerca_gregaria",2,"protein_coding","exocyst complex component 7-like"
"LOC126316446",20.9455708711714,3.00223593391915,0.869378738649311,3.45331188865223,0.000553748363119491,0.00625895385429771,20.9455708711714,1.79947388022588,0.996697577584338,1.80543619318029,0.0710064518048161,0.713231316307369,20.9455708711714,3.45097357598196,0.992063169349753,3.47858249615687,0.000504073257014688,0.0189143606183988,20.9455708711714,-2.16900008291146,1.25139108863913,-1.73327115927462,0.0830474843811213,0.543367946814634,20.9455708711714,-2.81930727771582,1.22402683490964,-2.30330512151225,0.0212616816899832,0.297790208997492,NA,NA,"Schistocerca_gregaria",2,"protein_coding","uncharacterized LOC126316446"
"LOC126316453",12.9081914475229,2.56244371690304,0.918838891771646,2.788784562615,0.00529062459512444,0.0286595816201326,12.9081914475229,1.79601952312402,1.04678644649489,1.71574587074364,0.086208565183957,0.750587320023552,12.9081914475229,3.41490847888464,1.05515851673906,3.23639379743463,0.00121050261116023,0.0327712275869619,12.9081914475229,-2.16770119841498,1.38538348193297,-1.5646939830627,0.117654679991207,0.617315546554065,12.9081914475229,-2.15153951426709,1.31700741994904,-1.63365785315799,0.102330712781042,0.558485839693056,NA,NA,"Schistocerca_gregaria",2,"protein_coding","actin-related protein 10-like"
"LOC126316455",23.9591679030338,3.29959078315505,0.72283557577842,4.56478747549431,5.00000607235943e-06,0.00020468930331547,23.9591679030338,2.61876994313101,0.827318962831344,3.16536917535259,0.0015488629553655,0.19753869586044,23.9591679030338,4.11666493934006,0.842200490459611,4.88798687007827,1.01872322839036e-06,0.000571285433292336,23.9591679030338,-3.66808447366609,1.12518393958613,-3.25998651830677,0.00111417509707998,0.102525578542868,23.9591679030338,-3.51510940428086,1.02126334820241,-3.44192260543574,0.000577595478604138,0.0864981144359414,NA,NA,"Schistocerca_gregaria",2,"protein_coding","uncharacterized LOC126316455"
"LOC126316457",21.4063699053134,3.61162438930061,0.912390442568275,3.95841979573383,7.54472672571803e-05,0.00154931392243297,21.4063699053134,2.12995066209448,1.04831834746741,2.03177848335875,0.0421760863969473,0.600817948892333,21.4063699053134,3.55630158521032,1.04868927297234,3.39118714843965,0.000695905634183821,0.0226703532530173,21.4063699053134,-1.55938742622262,1.25699994678372,-1.24056284187809,0.214767285897382,0.743679561843076,21.4063699053134,-3.26755830605576,1.30331388439764,-2.50711539650784,0.0121720966103866,0.241979030111964,NA,NA,"Schistocerca_gregaria",2,"protein_coding","uncharacterized LOC126316457"
"LOC126316459",34.9298462643999,3.59715149766327,1.15363417504658,3.11810414035111,0.00182018475634644,0.0139454285545593,34.9298462643999,2.23136605912367,1.30487054972226,1.71002867648335,0.0872605703724796,0.754123050421301,34.9298462643999,3.91829052891842,1.27888914598741,3.06382342927242,0.0021852784696133,0.0483553754062865,34.9298462643999,-2.12880529832768,1.5955026714287,-1.33425367218059,0.182120734959646,0.709622909856846,34.9298462643999,-3.37693168185115,1.6273634141752,-2.07509376973593,0.0379778450488451,0.377104432625993,NA,NA,"Schistocerca_gregaria",2,"protein_coding","uncharacterized LOC126316459"
"LOC126316463",13.4546896424429,3.27277637500913,0.895920899731199,3.6529746945194,0.000259219786124848,0.00363991469305173,13.4546896424429,2.08755508955969,1.02789005786689,2.03091281366398,0.0422638397079705,0.600938970847705,13.4546896424429,3.61560972527159,1.03105074424132,3.50672335524287,0.000453660525836185,0.0178084439416995,13.4546896424429,-2.61762538244277,1.32777421955238,-1.9714386255558,0.0486737266451436,0.426671193437483,13.4546896424429,-3.14997545618542,1.2849251047573,-2.4514856504266,0.0142267858852956,0.26050879158862,NA,NA,"Schistocerca_gregaria",2,"protein_coding","FERM domain-containing protein 8-like"
"LOC126316666",23.3241393012192,2.92682026124388,0.690043251943323,4.24150262030861,2.22028297215036e-05,0.000638797148123748,23.3241393012192,2.35617330101953,0.785972311948137,2.9977815569348,0.00271952523309264,0.255772107816282,23.3241393012192,3.25799036578897,0.812575818502577,4.00946015326031,6.08577211422915e-05,0.00584101690296641,23.3241393012192,-2.11670827393078,0.939422609170837,-2.25320133161267,0.0242464574899525,0.315552017318728,23.3241393012192,-3.91782032668079,1.01287842052681,-3.86800651221604,0.000109728735195405,0.0451451448777696,NA,NA,"Schistocerca_gregaria",3,"protein_coding","protein NLRC5-like"
"LOC126316669",16.6168641857188,3.33376996517862,0.83430680108382,3.9958561536929,6.44608674680226e-05,0.0013759176341391,16.6168641857188,1.84675155015406,0.963040843461115,1.91762536624817,0.0551585313446656,0.654803430899522,16.6168641857188,3.72779034616118,0.968443831619465,3.84925818560632,0.000118476078480908,0.008268050596921,16.6168641857188,-2.45175283869731,1.25906068309149,-1.94728726869405,0.0515003041813794,0.436733371139998,16.6168641857188,-2.86532748495625,1.18563562402413,-2.41670157921802,0.0156618515281082,0.267663034290396,NA,NA,"Schistocerca_gregaria",2,"protein_coding","protein Aster-A-like"
"LOC126316671",22.9347734029213,2.70236570252941,0.841474818846586,3.21146354234766,0.00132060726002765,0.0112026977723067,22.9347734029213,1.97936053551166,0.961043049612841,2.05959611935079,0.0394371675307452,0.588342907066352,22.9347734029213,3.09077510310027,0.973106679992489,3.17619349106115,0.00149221385809397,0.0370892983720381,22.9347734029213,-1.51193291556726,1.17479488022115,-1.2869760849508,0.198102623839049,0.727757018504861,22.9347734029213,-2.54308343875821,1.20158953870979,-2.11643273916053,0.034308020077209,0.361772831247311,NA,NA,"Schistocerca_gregaria",2,"protein_coding","uncharacterized LOC126316671"
"LOC126316673",10.8422627249297,2.51273557471417,0.956290855371693,2.62758507058767,0.00859933368473737,0.0396993999097469,10.8422627249297,1.64457067003758,1.08823996006066,1.51122062265193,0.130732249833267,0.841198582511279,10.8422627249297,3.3552788418673,1.09202639204076,3.07252541360015,0.00212255758902056,0.047544078834238,10.8422627249297,-0.127929075732156,1.32503387548384,-0.0965477774562127,0.923085530203184,0.993506093446096,10.8422627249297,-2.98793136144129,1.39957458289172,-2.13488541301444,0.0327703711270248,0.356947341212763,NA,NA,"Schistocerca_gregaria",2,"protein_coding","uncharacterized GTP-binding protein C02F5.3-like"
"LOC126316674",23.4789085763841,3.01234100143048,0.72318442971413,4.16538420582595,3.10828657341704e-05,0.00081453936526631,23.4789085763841,2.38181361161218,0.828000630420202,2.87658429728904,0.00402004803939451,0.28988127792843,23.4789085763841,3.36857658977287,0.857414930813075,3.92875895755454,8.53853715011135e-05,0.00706962237745317,23.4789085763841,-2.85065922413332,1.08977996908586,-2.61581172805418,0.0089015625211849,0.209449384295933,23.4789085763841,-3.15616943626812,1.04785928780752,-3.01201647300554,0.00259518514006722,0.141890238704605,NA,NA,"Schistocerca_gregaria",2,"protein_coding","dipeptidyl aminopeptidase BI-like"
"LOC126316679",20.4877291020692,2.80745978833366,0.757967153796662,3.70393330934076,0.000212282088984916,0.00317016909112955,20.4877291020692,1.68628092755468,0.869875503295232,1.93853134289536,0.0525584307237165,0.650086333416135,20.4877291020692,2.87354421628911,0.888548679404734,3.23397500091293,0.00122080141026907,0.0328236707945975,20.4877291020692,-2.19026300571999,1.09261894162403,-2.00459915372184,0.0450059171959176,0.414207964388707,20.4877291020692,-3.1931314616846,1.10010810463783,-2.90256152847435,0.00370124445704356,0.161998351142462,NA,NA,"Schistocerca_gregaria",2,"protein_coding","anaphase-promoting complex subunit 1-like"
"LOC126316687",31.957588365298,3.38872547174398,0.81170000774168,4.17484962353533,2.9818295302501e-05,0.000785151497269216,31.957588365298,2.47569788766115,0.930811961896492,2.65971859946559,0.00782059616206934,0.351046098068763,31.957588365298,4.63892351851211,0.921565446558433,5.03374289458885,4.80994685004628e-07,0.000310752014761016,31.957588365298,-2.46556998652422,1.16924473082555,-2.1086859932081,0.0349716946483032,0.369832982207323,31.957588365298,-3.78890758723416,1.13081003370679,-3.35061369663845,0.000806327006661712,0.0990277876763566,NA,NA,"Schistocerca_gregaria",2,"protein_coding","proton-coupled amino acid transporter 4-like"
"LOC126316708",18.1202300375239,3.20233926957056,0.688673513673633,4.6500107902918,3.31917663020592e-06,0.00014683787581532,18.1202300375239,2.31880623056571,0.789602561941839,2.93667516080896,0.00331751408175609,0.276768661155142,18.1202300375239,3.3020786377951,0.825162837524646,4.00172970428575,6.28811083926414e-05,0.00584132092173455,18.1202300375239,-3.29558717650024,1.06605588266485,-3.09138313487109,0.00199226387814182,0.124790177451782,18.1202300375239,-3.13684927481727,0.998682534354332,-3.14098741783375,0.00168379266013172,0.124260878061828,NA,NA,"Schistocerca_gregaria",2,"protein_coding","zinc finger protein 622-like"
"LOC126316712",15.699066631321,2.64273433072552,0.700667666251052,3.77173724151646,0.00016211492117817,0.00261994257438798,15.699066631321,1.62343203998274,0.805612036213935,2.01515365586175,0.0438885516912733,0.607957192323838,15.699066631321,2.7912227132197,0.839614921875955,3.32440817867227,0.000886064059483819,0.0264547191817231,15.699066631321,-3.48697024370919,1.11303172441008,-3.13285791162632,0.001731132231609,0.119907357248948,15.699066631321,-3.17673437461226,1.04066199171661,-3.05260920442777,0.00226861168558615,0.136785096180152,NA,NA,"Schistocerca_gregaria",2,"protein_coding","uncharacterized LOC126316712"
"LOC126316713",22.473452032114,2.69558073894384,0.740336478628233,3.64102109886369,0.000271558878374547,0.00376279473566135,22.473452032114,1.91721453370584,0.848856508194578,2.25858494951466,0.0239092148894153,0.50537729483531,22.473452032114,3.2318516240804,0.868771914773673,3.72002313739888,0.000199204527840169,0.011374216349623,22.473452032114,-1.95861449830377,1.07287411227226,-1.8255771817959,0.0679139755022882,0.498206802161549,22.473452032114,-2.89880686781636,1.06280420062229,-2.72750791361105,0.00638147268853747,0.191710089066918,NA,NA,"Schistocerca_gregaria",2,"protein_coding","uncharacterized LOC126316713"
"LOC126316717",41.467572757646,3.37322225271776,0.870608449779061,3.87455721751128,0.000106818744108246,0.00197075792801502,41.467572757646,2.15593789314731,0.996148322814923,2.16427397785005,0.0304433286237986,0.541196871575131,41.467572757646,3.84692660579721,0.984551008607347,3.90729030001067,9.33369868051169e-05,0.00739781057934663,41.467572757646,-1.87754816759065,1.19075584127616,-1.57677006696725,0.114848441489568,0.609998885913788,41.467572757646,-3.6663447753871,1.22150051501167,-3.00150898860004,0.00268645107980122,0.144480148432316,NA,NA,"Schistocerca_gregaria",2,"protein_coding","G protein alpha i subunit-like"
"LOC126316722",32.7715458679836,3.07651905104035,0.934371853124127,3.29260672905955,0.000992632144746,0.00923967602154125,32.7715458679836,2.47350989583924,1.06261445534636,2.32775856134292,0.0199249275995404,0.472445290335581,32.7715458679836,4.00051056520423,1.05291537470684,3.79946067965632,0.000145011316574941,0.00937023741917579,32.7715458679836,-2.40025395343011,1.34004241666437,-1.79117759526211,0.0732648003531815,0.515800317558622,32.7715458679836,-3.06726827949776,1.31450536051529,-2.33340111925857,0.0196271025883896,0.28762531371071,NA,NA,"Schistocerca_gregaria",2,"protein_coding","delta-1-pyrroline-5-carboxylate dehydrogenase%2C mitochondrial-like"
"LOC126316726",15.5018690946796,2.01046206066591,0.648170013714799,3.10175111178552,0.00192379629922727,0.0144830355427187,15.5018690946796,2.05313532268892,0.735368566950125,2.79198134780782,0.00523863758015881,0.322353348313459,15.5018690946796,2.46451526736602,0.79408372464696,3.10359624668257,0.00191184039110295,0.0444631120309022,15.5018690946796,-3.1175550937795,1.04653369079943,-2.97893428676727,0.00289252804465877,0.138168003549618,15.5018690946796,-2.01840132099568,0.9609456685504,-2.10043230023657,0.0356908301452968,0.368022551191197,NA,NA,"Schistocerca_gregaria",2,"protein_coding","transcription elongation factor SPT5-like"
"LOC126316740",30.7394980423753,2.49116628811591,0.894480193347219,2.78504354444536,0.00535205351387551,0.0288877483364543,30.7394980423753,2.04698546081854,1.01444630904241,2.0178351900662,0.0436084286159931,0.607672762983046,30.7394980423753,3.5420274075285,1.005266714343,3.5234702959835,0.00042593483704461,0.0171487918237807,30.7394980423753,-2.1104409030213,1.26328382979204,-1.67059915851905,0.0948008788234093,0.5691692125463,30.7394980423753,-3.57534900619667,1.27273839742706,-2.80917823601812,0.00496681403860181,0.175341645499476,NA,NA,"Schistocerca_gregaria",2,"protein_coding","uncharacterized LOC126316740"
"LOC126316754",12.0616347538997,2.22187602239129,0.740173521049391,3.00183127226869,0.00268360873594775,0.0180547409275493,12.0616347538997,1.99269061913685,0.842760894739758,2.36447921536771,0.0180554404540585,0.46856636366611,12.0616347538997,3.63130413852857,0.861429733283624,4.21543858799331,2.49293226115666e-05,0.00349228751961483,12.0616347538997,-2.61839622115698,1.16019474662619,-2.25685922882447,0.0240168723659285,0.314943126461938,12.0616347538997,-2.90758120074651,1.06756175727849,-2.7235718972912,0.00645801573744788,0.191710089066918,NA,NA,"Schistocerca_gregaria",2,"protein_coding","uncharacterized LOC126316754"
"LOC126316757",73.0324282652221,4.15727583130388,1.05239206552882,3.95031088457978,7.8049747697124e-05,0.00158771903319106,73.0324282652221,2.80310912967476,1.19427240543476,2.34712710175558,0.0189187998596852,0.46856636366611,73.0324282652221,4.44553563346973,1.16822592577133,3.80537320341913,0.000141590535177788,0.00926356076400675,73.0324282652221,-2.40598490491918,1.42608579096643,-1.68712494028055,0.0915793303288683,0.563822637009636,73.0324282652221,-4.18215439500088,1.47236129213301,-2.84044033033645,0.00450513003137919,0.172420755642808,NA,NA,"Schistocerca_gregaria",2,"protein_coding","uncharacterized LOC126316757"
