"GeneID","Description","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","GeneType"
"LOC126268174","sodium-coupled monocarboxylate transporter 1-like",94.061356818368,-3.87265698960925,0.646192521260485,-5.99303901266934,2.05955417772902e-09,1.43653903896599e-06,"protein_coding"
"LOC126365810","alpha-tocopherol transfer protein-like",25.3650961683135,-1.81711825760832,0.442826730790599,-4.10345205305048,4.07030837587843e-05,0.00678900891607113,"protein_coding"
"LOC126268018","uncharacterized transporter slc-17.2-like",53.2539018352912,-2.6046916680325,0.479272856446538,-5.43467386687493,5.4896745800209e-08,2.05461113244929e-05,"protein_coding"
"LOC126267355","neuroparsin-A",517.83028733982,2.31854734663271,0.401894784794402,5.76904064037262,7.97240784258792e-09,4.21850339119006e-06,"protein_coding"
"LOC126268026","juvenile hormone esterase-like",399.368045944055,1.07153590424873,0.25022649842697,4.28226391283442,1.85001374904359e-05,0.00350474826902147,"protein_coding"
"LOC126267545","serine protease Hayan-like",19.5599275290274,-4.91045559073999,1.18755894439502,-4.13491525108383,3.55085649493782e-05,0.00605421032386899,"protein_coding"
"LOC126272143","cytochrome P450 6k1-like",21.3967904414048,-2.5610242880773,0.575202826644232,-4.4523847405592,8.49218268203978e-06,0.00188858758341885,"protein_coding"
"LOC126272511","uricase",388.491270744292,-3.64307581195254,0.489547947501669,-7.44171399460341,9.93872196842283e-14,1.69455209561609e-10,"protein_coding"
"LOC126272477","uncharacterized LOC126272477",9.72945704753107,1.81513995024833,0.497412710116026,3.64916278441082,0.000263096354511362,0.0299052856294581,"protein_coding"
"LOC126273038","uncharacterized LOC126273038",27.1828139753096,-26.292169762637,3.61184296970229,-7.27943323759841,3.35225515034683e-13,5.14403552820721e-10,"protein_coding"
"LOC126272824","uncharacterized LOC126272824",3.24097165396846,20.7600744543004,3.64044245309651,5.70262398644489,1.1797703845874e-08,6.03452551716454e-06,"protein_coding"
"LOC126272465","vesicular glutamate transporter 1-like",26.818086288294,6.16856286809935,0.789650625989388,7.81176214527846,5.63939105074296e-15,1.23623508105215e-11,"protein_coding"
"LOC126279039","cGMP-dependent 3'%2C5'-cyclic phosphodiesterase-like",7.84884353089316,-1.62339340045072,0.416327018055539,-3.89932271999258,9.64621344730728e-05,0.0145118769949932,"protein_coding"
"LOC126278185","uncharacterized LOC126278185",14.8791801429845,-2.10578809626472,0.483037161727671,-4.35947430780064,1.30375258741073e-05,0.00266747779384235,"protein_coding"
"LOC126278499","facilitated trehalose transporter Tret1-2 homolog",26.4890961666417,-3.26795973700811,0.840361388139746,-3.88875522260985,0.000100759675817558,0.0148505016836116,"protein_coding"
"LOC126277892","inositol oxygenase-like",305.888682067143,-1.1663343799918,0.314026265553091,-3.71413002010373,0.000203903944734764,0.024637055369724,"protein_coding"
"LOC126278953","xanthine dehydrogenase",792.19617069042,-1.62852472443702,0.247329904168599,-6.58442306000691,4.56655126615286e-11,4.37960807369473e-08,"protein_coding"
"LOC126278407","sodium-coupled monocarboxylate transporter 1-like",27.9137514412145,-4.94253985041345,0.848381374197483,-5.82584672499298,5.68237511890869e-09,3.11414450713049e-06,"protein_coding"
"LOC126278052","phosphoenolpyruvate carboxykinase [GTP]-like",881.136346048445,-6.82783540703351,0.476859712693598,-14.3183314196657,1.68111180803373e-46,2.57966606942777e-42,"protein_coding"
"LOC126278199","leucine-rich repeat-containing protein 24",139.131360402456,1.49857120738635,0.349467864491927,4.2881516718713,1.80166058134839e-05,0.00345581020259887,"protein_coding"
"LOC126279017","cohesin subunit SA-2-like",0.887512670568324,18.0022857050126,2.69828718639007,6.6717456154462,2.52778457564269e-11,2.58592362088247e-08,"protein_coding"
"LOC126281443","uncharacterized LOC126281443",2223.59671191422,1.40399933597635,0.335251861596345,4.18789422761449,2.81554672944926e-05,0.00502378657713941,"lncRNA"
"LOC126281231","uncharacterized LOC126281231",51.8384576941408,1.7088126045114,0.438909121662748,3.89331759166408,9.88825607733019e-05,0.0147315815054982,"protein_coding"
"LOC126282268","LIRP",72.7934088429308,1.23194297693137,0.348197245480222,3.53806066223275,0.000403077442911738,0.0409617441157656,"protein_coding"
"LOC126282167","patatin-like phospholipase domain-containing protein 2",202.569456559957,-2.22449348369103,0.399348953025514,-5.57030002667596,2.54301041295443e-08,1.14772043490546e-05,"protein_coding"
"LOC126281204","synaptotagmin-11",19.4726391251911,-3.45817855261833,0.747519308787344,-4.6262063226545,3.72424312278022e-06,0.00093686083146004,"protein_coding"
"LOC126281398","feline leukemia virus subgroup C receptor-related protein 2",207.835609079148,-1.29238296375887,0.341907892382702,-3.77991556366966,0.000156881551472935,0.0204012492148491,"protein_coding"
"LOC126281265","phosphoribosylformylglycinamidine synthase",1247.94818120195,-1.50301529032687,0.254316771493406,-5.91001246791875,3.42081838405159e-09,2.09969832413086e-06,"protein_coding"
"LOC126284988","uncharacterized LOC126284988",800.585902011661,1.29805424917851,0.184585804603759,7.03225392637846,2.03223514096038e-12,2.59872068650308e-09,"protein_coding"
"LOC126285146","uncharacterized LOC126285146",8.91779499557281,-5.41210445627862,1.53318067133825,-3.52998479399991,0.000415583551488577,0.0416805856051779,"protein_coding"
"LOC126285309","UDP-glycosyltransferase UGT5-like",16.1205966744028,2.59833240660218,0.534288531576818,4.86316335283084,1.15524429308766e-06,0.000340908147642886,"protein_coding"
"LOC126284936","uncharacterized LOC126284936",140.526419493344,3.10201220326765,0.593225165492592,5.22906374123871,1.70370622886493e-07,6.07985397254242e-05,"lncRNA"
"LOC126284862","UDP-glycosyltransferase UGT5-like",202.740648442342,1.11816205427486,0.288332988764612,3.8780233197239,0.000105308625033914,0.015244913690051,"protein_coding"
"LOC126291424","D-erythrulose reductase-like",112.566934534242,1.63577314399315,0.434834174512793,3.76183207271126,0.000168673285540443,0.0212155046444107,"protein_coding"
"LOC126291739","proteoglycan 4-like",115.706415558206,1.01906662671874,0.232049380858623,4.39159381916044,1.12522762300192e-05,0.00239538371106972,"protein_coding"
"LOC126293543","transcription factor SPT20 homolog",36.545822579082,1.87083088818266,0.496129947902784,3.77084853694267,0.000162693401309349,0.0209792457402686,"protein_coding"
"LOC126293737","bifunctional purine biosynthesis protein ATIC",4224.39712536714,-1.80692989346664,0.240094543239921,-7.5259098731828,5.23544458681955e-14,1.00422371480933e-10,"protein_coding"
"LOC126293368","phosphoserine aminotransferase",639.757743828288,-1.57952413061613,0.283176328378753,-5.57788194959393,2.43464780391597e-08,1.13211122882093e-05,"protein_coding"
"LOC126293432","UDP-glucosyltransferase 2-like",167.356717718682,-1.39006564702003,0.337307848226086,-4.12105930629967,3.77134317865509e-05,0.00635947923917168,"protein_coding"
"LOC126295405","D-3-phosphoglycerate dehydrogenase",4387.16703085992,-2.55587444751868,0.409244735081711,-6.24534472510285,4.22866436118353e-10,3.41520287486112e-07,"protein_coding"
"LOC126294950","ankyrin repeat domain-containing protein 39-like",26.0005905649105,-2.81041848701828,0.608135051184796,-4.62137231120439,3.81209936565251e-06,0.000941378594532655,"protein_coding"
"LOC126295156","facilitated trehalose transporter Tret1-like",17.461312905654,-2.06757664165227,0.478698273623537,-4.31916460864088,1.56620932980873e-05,0.0030812156622968,"protein_coding"
"LOC126298156","histone-lysine N-methyltransferase 2D-like",4.85758972935832,-4.04205700509134,1.04444013984935,-3.87007052953207,0.000108803871487244,0.0153173890639612,"protein_coding"
"LOC126297489","collagen alpha-1(I) chain-like",33.3161780972493,-17.2028409103929,3.59430918230525,-4.78613275537963,1.70025615180688e-06,0.00046624581509252,"protein_coding"
"LOC126298522","uncharacterized LOC126298522",20.8593573752559,-3.14014897773765,0.841717229297459,-3.73064595619432,0.000190989458950632,0.0234458659807796,"lncRNA"
"LOC126298058","voltage-dependent calcium channel type A subunit alpha-1",11.9841286412707,-2.45082659838052,0.697712101935625,-3.51266172907324,0.000443641909299446,0.044205747390909,"protein_coding"
"LOC126299364","amidophosphoribosyltransferase-like",442.54016247874,-1.46415015349847,0.233492892578602,-6.27064120594415,3.59564299592805e-10,3.21004198287402e-07,"protein_coding"
"LOC126299365","bifunctional phosphoribosylaminoimidazole carboxylase/phosphoribosylaminoimidazole succinocarboxamide synthetase",793.801657029918,-1.43077564190072,0.243992204443958,-5.86402194759197,4.5178772307033e-09,2.56766022611638e-06,"protein_coding"
"LOC126297442","beta-1%2C4-glucuronyltransferase 1",560.868760362228,1.40326359910085,0.307312560220677,4.56624225867367,4.96544891022726e-06,0.00119054396136621,"protein_coding"
"LOC126298067","chloride channel protein 2",91.7479339099432,-1.18378142772537,0.260948562852248,-4.53645505760323,5.72076734028977e-06,0.00135054115133456,"protein_coding"
"LOC126297977","beta-1%2C3-galactosyltransferase 5-like",111.724262028384,1.4518085619911,0.404095411544121,3.59273706287206,0.000327222731261608,0.0353607944451364,"protein_coding"
"LOC126297583","acetyl-CoA acetyltransferase%2C cytosolic-like",253.653084447732,-1.0205998311599,0.280017080962546,-3.64477705306988,0.000267623698196886,0.0301883552653208,"protein_coding"
"LOC126298221","L-threonine ammonia-lyase",59.1972416119818,1.39705509935022,0.391901588630334,3.56481101348126,0.000364118455766897,0.0380095081887281,"protein_coding"
"LOC126299197","zinc finger protein GLI4-like",48.2180400965316,-1.01935112359106,0.254274753886225,-4.00885698643588,6.101335119776e-05,0.00985526183294345,"protein_coding"
"LOC126297490","ADP-sugar pyrophosphatase-like",883.224484608377,1.51778691735647,0.353289372210008,4.2961578715542,1.73783841571261e-05,0.00337558613786202,"protein_coding"
"LOC126297497","PI-PLC X domain-containing protein 1-like",9.7965671757195,-4.74444293644286,1.24349893699597,-3.81539766162119,0.000135963797136558,0.0181422997135694,"protein_coding"
"LOC126297745","cullin-1-like",3.35790178938328,-4.17096533336959,1.15261456634833,-3.61869913425082,0.00029608762140149,0.0329236561623613,"protein_coding"
"LOC126299069","serine proteinase stubble-like",9.06386811325122,-1.85782185438194,0.415390016844688,-4.47247593597459,7.73191035112007e-06,0.00174479653438143,"protein_coding"
"LOC126299510","trypsin-1-like",15.346329112388,-3.34443130995074,0.533959666086844,-6.26345307026766,3.7654451412012e-10,3.21004198287402e-07,"protein_coding"
"LOC126298617","zinc finger and BTB domain-containing protein 24-like",319.335705939272,1.06148258604739,0.244605001170628,4.3395784263092,1.42756313663383e-05,0.00284492939372027,"protein_coding"
