"GeneID","Description","Pattern","log2FC_50","padj_50","Direction_50","log2FC_83","padj_83","Direction_83","GeneType"
"LOC126320178","cytochrome P450 315a1%2C mitochondrial","Down_NA",-1.25017905572705,0.0362190852989275,"Down",NA,NA,NA,"protein_coding"
"LOC126320326","geminin","Down_NA",-1.0390251562549,0.00771984214999545,"Down",NA,NA,NA,"protein_coding"
"LOC126320757","protein spinster","Down_Neutral",-1.04876512225123,0.00872683125394269,"Down",-0.973296556553765,0.00741984812353425,"Neutral","protein_coding"
"LOC126322280","differentially expressed in FDCP 6 homolog","Neutral_Up",0.976536166257671,9.94367517526177e-08,"Neutral",1.02490538276451,3.27840374377607e-06,"Up","protein_coding"
"LOC126322939","glucose-dependent insulinotropic receptor-like","Up_NA",1.64720352973568,0.0165066587383562,"Up",NA,NA,NA,"protein_coding"
"LOC126326589","ovarian-specific serine/threonine-protein kinase Lok-like","Down_Neutral",-1.58763535544372,0.000320626684407997,"Down",-0.9484000051201,0.0248785049091516,"Neutral","protein_coding"
"LOC126334511","leucine-rich repeat-containing protein 15","Down_NA",-1.10991658449824,0.00129628675214845,"Down",NA,NA,NA,"protein_coding"
"LOC126333297","extracellular matrix organizing protein FRAS1-like","Down_NA",-1.52348645789311,0.0142322121003812,"Down",NA,NA,NA,"protein_coding"
"LOC126334861","prostaglandin reductase 1-like","Down_NA",-1.91827510863309,0.000188432098303838,"Down",NA,NA,NA,"protein_coding"
"LOC126334976","uncharacterized LOC126334976","Up_NA",4.11170672016329,1.29292651206803e-11,"Up",NA,NA,NA,"protein_coding"
"LOC126334946","RNA-binding protein Musashi homolog 2","Down_Down",-1.50003013660203,0.000698117601436249,"Down",-1.50282466518885,7.18208751184532e-06,"Down","protein_coding"
"LOC126335013","serine protease snake-like","Up_NA",1.45190704424064,0.00334523300484295,"Up",NA,NA,NA,"protein_coding"
"LOC126335446","fibrous sheath CABYR-binding protein-like","Up_Up",1.766796805436,0.000132819151105008,"Up",1.2350899628286,0.000245851002902674,"Up","protein_coding"
"LOC126335656","gamma-butyrobetaine dioxygenase-like","Up_NA",1.03155435785707,0.049029159525052,"Up",NA,NA,NA,"protein_coding"
"LOC126335679","gamma-butyrobetaine dioxygenase-like","Up_NA",3.59158941904671,0.0145637389972547,"Up",NA,NA,NA,"protein_coding"
"LOC126335700","uncharacterized LOC126335700","Up_Up",11.2914515797411,3.07561790856498e-18,"Up",6.06055349708962,0.00301643072773645,"Up","lncRNA"
"LOC126335709","gamma-butyrobetaine dioxygenase-like","Up_Up",10.4347405422691,8.19336742188699e-27,"Up",5.53542809930369,0.00593135963951236,"Up","protein_coding"
"LOC126336563","COMM domain-containing protein 10-like","Down_NA",-1.12628153966606,0.0145637389972547,"Down",NA,NA,NA,"protein_coding"
"LOC126336638","organic cation transporter protein-like","Up_NA",2.20871689622887,0.000148219820910425,"Up",NA,NA,NA,"protein_coding"
"LOC126336694","huntingtin-interacting protein 1-like","Neutral_Up",0.857374349812742,0.0336791964736699,"Neutral",1.17436835212485,2.99252963582972e-05,"Up","protein_coding"
"LOC126336948","lysosomal alpha-mannosidase-like","Down_Down",-3.4737516702293,0.00015804230449104,"Down",-2.96486264924048,6.44851745990348e-09,"Down","protein_coding"
"LOC126336962","lysosomal alpha-mannosidase-like","Down_Down",-1.30294607623177,0.00518417759686842,"Down",-1.34436924456923,0.0181603421598114,"Down","protein_coding"
"LOC126337850","uncharacterized LOC126337850","Up_Up",2.69679282369711,5.39662892135231e-14,"Up",3.05494469045718,1.23169446132853e-06,"Up","protein_coding"
"LOC126337983","uncharacterized LOC126337983","Up_NA",1.62924522545834,0.00325512227762667,"Up",NA,NA,NA,"protein_coding"
"LOC126335585","uncharacterized LOC126335585","Up_NA",1.53227227319261,0.0135700470742744,"Up",NA,NA,NA,"protein_coding"
"LOC126339036","3-hydroxyacyl-CoA dehydrogenase type-2-like","Up_NA",1.2436419116394,0.0156576393966205,"Up",NA,NA,NA,"protein_coding"
"LOC126339239","uncharacterized LOC126339239","Up_Up",1.09610275650313,0.0238626665211866,"Up",1.32372875903982,0.0038422457271912,"Up","protein_coding"
"LOC126339265","nitric oxide synthase%2C salivary gland","Up_Up",2.03707276001111,0.00057538151261116,"Up",1.66177506481518,0.0403241893450288,"Up","protein_coding"
"LOC126339612","inter-alpha-trypsin inhibitor heavy chain H4-like","Up_Up",3.36945144667896,8.47321501952224e-09,"Up",2.75439525323421,0.000522022816950596,"Up","protein_coding"
"LOC126339755","inter-alpha-trypsin inhibitor heavy chain H4-like","Up_Up",3.97775507189662,2.13307854222296e-16,"Up",2.20040203474206,0.0370024202016486,"Up","protein_coding"
"LOC126340111","uncharacterized LOC126340111","Up_NA",2.59473048750879,0.00142616330567781,"Up",NA,NA,NA,"lncRNA"
"LOC126340122","uncharacterized LOC126340122","Up_NA",2.67540039218521,0.000574893900051271,"Up",NA,NA,NA,"lncRNA"
"LOC126341418","uncharacterized LOC126341418","Neutral_Up",0.793112060515453,0.00284038963077482,"Neutral",1.07932479221448,0.0187725131995976,"Up","protein_coding"
"LOC126341434","uncharacterized LOC126341434","Up_Up",2.0603705227019,1.81549373216035e-08,"Up",1.74661752552832,8.01186533524997e-05,"Up","protein_coding"
"LOC126341450","protein singles bar","Down_NA",-1.49001553064121,0.0409763756175566,"Down",NA,NA,NA,"protein_coding"
"LOC126341744","organic cation transporter protein-like","Down_Down",-1.83405313557414,0.000462498492426676,"Down",-1.84048396796892,0.00741984812353425,"Down","protein_coding"
"LOC126341853","HIG1 domain family member 1A%2C mitochondrial-like","Up_Up",1.38467459751108,0.000942194596213343,"Up",1.19548298445619,0.0370024202016486,"Up","protein_coding"
"LOC126341869","glucose dehydrogenase [FAD%2C quinone]-like","Down_Down",-1.67415997847463,0.02196216279172,"Down",-1.35559994832157,0.0309485893682024,"Down","protein_coding"
"LOC126341885","regulator of G-protein signaling 11","Down_NA",-1.95923357144983,9.77437519079809e-08,"Down",NA,NA,NA,"protein_coding"
"LOC126343175","transferrin","Up_Up",3.36724896902668,4.43436905443409e-11,"Up",2.06956231250705,0.00663017861913213,"Up","protein_coding"
"LOC126343256","uncharacterized LOC126343256","Up_NA",1.79149149373989,0.000307484515664028,"Up",NA,NA,NA,"protein_coding"
"LOC126343303","uncharacterized LOC126343303","Up_NA",3.62301561999039,5.84289098259382e-09,"Up",NA,NA,NA,"protein_coding"
"LOC126343224","uncharacterized LOC126343224","Up_NA",1.62925610920161,0.000852019740327038,"Up",NA,NA,NA,"protein_coding"
"LOC126343351","uncharacterized LOC126343351","Up_NA",1.02850447509204,0.0321239146518171,"Up",NA,NA,NA,"protein_coding"
