"GeneID","INFECT_baseMean","INFECT_log2FoldChange","INFECT_lfcSE","INFECT_stat","INFECT_pvalue","INFECT_padj","DIET33_baseMean","DIET33_log2FoldChange","DIET33_lfcSE","DIET33_stat","DIET33_pvalue","DIET33_padj","DIET83_baseMean","DIET83_log2FoldChange","DIET83_lfcSE","DIET83_stat","DIET83_pvalue","DIET83_padj","INT33_baseMean","INT33_log2FoldChange","INT33_lfcSE","INT33_stat","INT33_pvalue","INT33_padj","INT83_baseMean","INT83_log2FoldChange","INT83_lfcSE","INT83_stat","INT83_pvalue","INT83_padj","Description.x","GeneType.y","Description.y"
"LOC126294950",254.14501177564,4.90988851613206,0.787942173176011,6.231280268121,4.62638565572964e-10,9.82140524183471e-08,254.14501177564,-0.110684556930541,0.865125893572246,-0.127940404688971,0.898196135459906,0.99963106982354,254.14501177564,2.64951664891615,0.851031277495479,3.11330114295384,0.00185007137971275,0.0414593939536623,254.14501177564,1.10570162356056,1.09519504586882,1.00959333931556,0.312690162080753,0.848100051523609,254.14501177564,-1.29627779922285,1.13659290695081,-1.14049435932204,0.254080401363133,0.779841924955282,NA,"protein_coding","ankyrin repeat domain-containing protein 39-like"
"LOC126295040",1889.32206157902,7.28496345849539,0.968207787523332,7.52417358378233,5.30548208147616e-14,3.41696113360463e-11,1889.32206157902,0.758378669026863,1.04498756065515,0.725729853235191,0.468004396859384,0.99963106982354,1889.32206157902,4.05879768548981,1.04309286826668,3.89111823977318,9.97832899460935e-05,0.00738591604098578,1889.32206157902,0.0900688634246933,1.33922843490801,0.067254294395922,0.94637926224911,0.997240236037393,1889.32206157902,-3.11794154005782,1.40462091382847,-2.21977439561218,0.0264340858202606,0.328537923766096,NA,"protein_coding","E3 ubiquitin-protein ligase MIB1-like"
"LOC126295319",21.436803909459,6.05947380719385,2.10728454700535,2.87548912927063,0.00403402036309725,0.0253848528625996,21.436803909459,3.41276894467964,2.28634115028667,1.49267704176681,0.13552174579281,0.919737256973631,21.436803909459,8.25552472634138,2.26546625112191,3.64407314487826,0.000268357100918738,0.0129511053739818,21.436803909459,-5.99310789684241,2.8707730833741,-2.08762856651789,0.0368313530729938,0.382384012119472,21.436803909459,-6.84978531484451,2.97769250613504,-2.30036691187276,0.021427441759485,0.30069232266982,NA,"protein_coding","immunoglobulin domain-containing protein oig-4-like"
"LOC126295353",4.94823443051278,18.6148557563887,5.14623240536246,3.61718132608852,0.000297828668351948,0.00402904809046725,4.94823443051278,-29.9846132574255,5.54190651166745,-5.41052311046721,6.28409124672196e-08,0.000690730466568308,4.94823443051278,21.0627826062693,5.54326923172904,3.79970406014348,0.000144868982508357,0.00930871235627469,4.94823443051278,-18.1393136537679,7.1395934767561,-2.54066477493752,0.0110641945197641,0.22570231856526,4.94823443051278,-30,7.49983412778451,-4.00008846713816,6.33188087012851e-05,0.063901341741337,NA,"protein_coding","partner of bursicon"
"LOC126297497",15.3623270286538,4.59053801462599,1.37696051708513,3.33381963946477,0.000856621842128793,0.00861623671011705,15.3623270286538,0.62654920994871,1.55086643063286,0.403999466087506,0.686213111792552,0.99963106982354,15.3623270286538,5.57005014026282,1.48606447816052,3.74818873751529,0.000178116204016138,0.0101637903290984,15.3623270286538,-4.37989219707546,1.92623844481061,-2.27380582548081,0.0229776638468681,0.311331166298889,15.3623270286538,-5.92469020813346,1.9107263638599,-3.10075284467467,0.0019302933475891,0.143566270153654,NA,"protein_coding","PI-PLC X domain-containing protein 1-like"
"LOC126299206",92.0650048727829,3.41223896095512,0.574627132264517,5.93817933293197,2.88204694458741e-09,4.44348732146101e-07,92.0650048727829,0.722106779559122,0.623688466134661,1.15780043846957,0.246945484415914,0.99963106982354,92.0650048727829,2.06232845798059,0.620022805032769,3.32621387671635,0.000880343504520012,0.0249393747936665,92.0650048727829,-0.478021831455735,0.791362798051235,-0.604048904791688,0.545811128480665,0.942640015907455,92.0650048727829,-1.55492304222211,0.826646195076555,-1.88100187417921,0.0599716638963578,0.451542250351366,NA,"protein_coding","uncharacterized LOC126299206"
"LOC126299510",74.2219261504347,5.3895908046485,0.946147324187538,5.69635475033085,1.22396071231844e-08,1.4740268318352e-06,74.2219261504347,0.141566617356004,1.04570302032429,0.135379371202449,0.892311933367524,0.99963106982354,74.2219261504347,3.19015294148251,1.02100475773183,3.12452309093001,0.00178093543180391,0.0406453618586464,74.2219261504347,-0.766851936592513,1.31240146359807,-0.584312009596604,0.559010413666557,0.94694406957006,74.2219261504347,-3.23126165369999,1.35442868769096,-2.38570083686627,0.0170466117485573,0.277123109580628,NA,"protein_coding","trypsin-1-like"
"LOC126302632",4.21059474069207,2.48039879730528,0.920318133567606,2.69515367223074,0.00703561746969781,0.0370620915997986,4.21059474069207,2.0089532171642,0.992999294571909,2.02311645954419,0.0430611419528346,0.658607593572415,4.21059474069207,3.4814056726083,0.979406665588657,3.55460688080559,0.000378544619313613,0.0153761996703529,4.21059474069207,-1.98677139827418,1.18311464930935,-1.67927208021131,0.0930990297265344,0.564056205497278,4.21059474069207,-3.40006127709431,1.24751694151854,-2.72546300890758,0.00642113711593659,0.196370047800097,NA,"lncRNA","uncharacterized LOC126302632"
"LOC126304652",32.6414613838239,3.2469895853135,1.01088138835494,3.21203815078392,0.00131796871971149,0.0114909185668548,32.6414613838239,2.27499074211563,1.15130370582368,1.9760126981334,0.0481533390447063,0.685224467238041,32.6414613838239,3.96679356526142,1.13136237059166,3.50620956501048,0.000454537191424583,0.0174907638601695,32.6414613838239,-1.24827822031118,1.38529913111138,-0.901089297089019,0.367540843094402,0.886376818881202,32.6414613838239,-2.86807948070267,1.41764988789018,-2.02312256728711,0.0430605123967514,0.392680744977122,NA,"protein_coding","rho-related protein racB-like"
"LOC126304653",58.8771596431096,4.09389240169784,1.15797512127651,3.5353889098972,0.000407175409127325,0.00507274124087726,58.8771596431096,2.81568023583961,1.30690488801686,2.15446453805236,0.0312037600837807,0.59037091454223,58.8771596431096,4.1478103978697,1.28335721075414,3.23199991640076,0.00122927092062007,0.0317006449433949,58.8771596431096,-2.72445327639733,1.57751637450534,-1.72705229589241,0.0841582718685697,0.550369643722716,58.8771596431096,-3.84636414885297,1.63105696332813,-2.35820344435094,0.0183636257912977,0.283404514463459,NA,"protein_coding","cyclic GMP-binding protein C-like"
"LOC126304662",7.51281171831763,1.5845587652334,0.571763298409154,2.77135445671697,0.00558236220354139,0.0315016240035382,7.51281171831763,1.6833089990421,0.654696560931108,2.57112851890973,0.0101367701376575,0.446544837015996,7.51281171831763,2.84054346083596,0.738897472166798,3.84429987628207,0.000120897097234973,0.00833511466804175,7.51281171831763,-1.74343129495183,0.978765065231104,-1.78125615317112,0.0748706139688035,0.522423849788572,7.51281171831763,-2.58541029966981,0.932594486798514,-2.77227705746494,0.0055665635586405,0.189236830608591,NA,"protein_coding","uncharacterized LOC126304662"
