"gene_id","n_deg_contrasts","has_infection_deg","comparison_types","comparisons","directions","max_abs_log2FC","min_padj","deg_priority_score","Preferred_name","Description","GOs","KEGG_ko","KEGG_Pathway","PFAMs","n_phase_tissues","phase_tissues","phase_directions","phase_mean_log2FC","phase_max_abs_log2FC","head_phase_log2FC","thorax_phase_log2FC","head_phase_padj","thorax_phase_padj","phase_consensus","phase_class","label"
"LOC126337066",4,TRUE,"Diet contrasts among control; Diet contrasts among infected; Infection within diet","Control 83 vs 33; Control 83 vs 50; Diet 83: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",3.36505612431798,1.04488507596896e-05,53.3459875980979,"unannotated","Major Facilitator Superfamily",NA,NA,NA,"MFS_1",1,"Head","Solitarious-up",-1.12344455475575,1.12344455475575,-1.12344455475575,NA,0.00212214076931766,NA,"Solitarious-up","Head phase DEG only","LOC126337066 | unannotated | Major Facilitator Superfamily"
"LOC126282167",4,TRUE,"Diet contrasts among control; Infection within diet","Control 83 vs 33; Control 83 vs 50; Diet 33: infected vs control; Diet 50: infected vs control","Upregulated",2.41303252259634,2.60461484039311e-05,51.9972890118741,"unannotated","It is involved in the biological process described with lipid metabolic process",NA,"ko:K16765,ko:K16816","ko00561,ko01100,ko04714,ko04923,map00561,map01100,map04714,map04923","Patatin",0,"None","No phase DEG",NA,NA,NA,NA,NA,NA,"No phase DEG","No phase DEG","LOC126282167 | unannotated | It is involved in the biological process ..."
"LOC126336538",4,TRUE,"Diet contrasts among control; Infection within diet","Control 83 vs 33; Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Downregulated",4.3278423471974,3.70787075892069e-05,53.7587177591753,"unannotated","no description",NA,NA,NA,NA,1,"Thorax","Solitarious-up",-2.25562183259242,2.25562183259242,NA,-2.25562183259242,NA,0.000577131653063711,"Solitarious-up","Thorax phase DEG only","LOC126336538 | unannotated | no description"
"LOC126335309",4,TRUE,"Diet contrasts among infected; Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control; Infected 83 vs 33","Downregulated",2.99567310045619,0.000112674445850536,51.9438476696319,"unannotated","Oxidoreductase activity, acting on paired donors, with oxidation of a pair of donors resulting in the reduction of molecular oxygen to two molecules of water. It is involved in the biological process described with oxidation-reduction process",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No phase DEG","No phase DEG","LOC126335309 | unannotated | Oxidoreductase activity, acting on paired..."
"LOC126324953",4,TRUE,"Diet contrasts among control; Infection within diet","Control 83 vs 33; Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Downregulated; Upregulated",1.73548358090444,0.000473343470518358,50.0603071902346,"unannotated","Adenylosuccinate lyase C-terminus","GO:0003674,GO:0003824,GO:0004018,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006163,GO:0006164,GO:0006167,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009117,GO:0009123,GO:0009124,GO:0009126,GO:0009127,GO:0009150,GO:0009152,GO:0009156,GO:0009161,GO:0009165,GO:0009167,GO:0009168,GO:0009259,GO:0009260,GO:0009987,GO:0016829,GO:0016840,GO:0016842,GO:0017144,GO:0018130,GO:0019438,GO:0019637,GO:0019693,GO:0034641,GO:0034654,GO:0044208,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0046033,GO:0046390,GO:0046483,GO:0055086,GO:0070626,GO:0071704,GO:0072521,GO:0072522,GO:0090407,GO:1901135,GO:1901137,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576","ko:K01756","ko00230,ko00250,ko01100,ko01110,ko01130,map00230,map00250,map01100,map01110,map01130","ADSL_C,Lyase_1",0,"None","No phase DEG",NA,NA,NA,NA,NA,NA,"No phase DEG","No phase DEG","LOC126324953 | unannotated | Adenylosuccinate lyase C-terminus"
"LOC126325353",4,TRUE,"Diet contrasts among control; Diet contrasts among infected; Infection within diet","Control 83 vs 33; Control 83 vs 50; Diet 33: infected vs control; Infected 83 vs 33","Downregulated; Upregulated",2.33488500421729,0.000474995528532473,50.6581954828931,"unannotated","Interconversion of serine and glycine","GO:0001505,GO:0003674,GO:0003824,GO:0004372,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0005739,GO:0006082,GO:0006520,GO:0006544,GO:0006545,GO:0006563,GO:0006564,GO:0006575,GO:0006725,GO:0006732,GO:0006760,GO:0006807,GO:0007610,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009069,GO:0009070,GO:0009636,GO:0009987,GO:0010033,GO:0016053,GO:0016740,GO:0016741,GO:0016742,GO:0017144,GO:0019264,GO:0019752,GO:0030534,GO:0032501,GO:0034641,GO:0042133,GO:0042136,GO:0042221,GO:0042493,GO:0042558,GO:0042752,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043436,GO:0043603,GO:0044237,GO:0044238,GO:0044249,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0045471,GO:0046394,GO:0046483,GO:0046653,GO:0046677,GO:0048149,GO:0050789,GO:0050896,GO:0051186,GO:0065007,GO:0065008,GO:0071704,GO:0097305,GO:1901360,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607,GO:1901700","ko:K00600","ko00260,ko00460,ko00630,ko00670,ko00680,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,ko01523,map00260,map00460,map00630,map00670,map00680,map01100,map01110,map01120,map01130,map01200,map01230,map01523","SHMT",0,"None","No phase DEG",NA,NA,NA,NA,NA,NA,"No phase DEG","No phase DEG","LOC126325353 | unannotated | Interconversion of serine and glycine"
"LOC126277896",4,TRUE,"Diet contrasts among infected; Infection within diet","Diet 50: infected vs control; Diet 83: infected vs control; Infected 33 vs 50; Infected 83 vs 33","Downregulated; Upregulated",8.2520541600275,0.00355563030028895,55.7011375615233,"unannotated","Myo-inositol oxygenase",NA,"ko:K00469","ko00053,ko00562,map00053,map00562","MIOX",NA,NA,NA,NA,NA,NA,NA,NA,NA,"No phase DEG","No phase DEG","LOC126277896 | unannotated | Myo-inositol oxygenase"
"LOC126336565",3,TRUE,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",2.25906456820003,1.36228472120302e-32,69.1247966824114,"unannotated","no description",NA,NA,NA,NA,0,"None","No phase DEG",NA,NA,NA,NA,NA,NA,"No phase DEG","No phase DEG","LOC126336565 | unannotated | no description"
"LOC126285462",3,TRUE,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",3.79884949753276,1.48818760291954e-31,69.6261918151286,"unannotated","Animal peptidoglycan recognition proteins homologous to Bacteriophage T3 lysozyme.","GO:0000270,GO:0002218,GO:0002221,GO:0002253,GO:0002376,GO:0002682,GO:0002684,GO:0002757,GO:0002758,GO:0002764,GO:0003674,GO:0005488,GO:0005515,GO:0005539,GO:0005575,GO:0005576,GO:0006022,GO:0006026,GO:0006027,GO:0006807,GO:0006950,GO:0006952,GO:0006955,GO:0007154,GO:0007165,GO:0007166,GO:0007275,GO:0007568,GO:0008150,GO:0008152,GO:0008329,GO:0008340,GO:0009056,GO:0009057,GO:0009253,GO:0009605,GO:0009607,GO:0009617,GO:0009987,GO:0010259,GO:0016019,GO:0023052,GO:0030203,GO:0031347,GO:0031349,GO:0032501,GO:0032502,GO:0038023,GO:0038187,GO:0042742,GO:0042834,GO:0043170,GO:0043207,GO:0045087,GO:0045088,GO:0045089,GO:0048518,GO:0048583,GO:0048584,GO:0048856,GO:0050776,GO:0050778,GO:0050789,GO:0050794,GO:0050830,GO:0050896,GO:0051704,GO:0051707,GO:0051716,GO:0060089,GO:0061057,GO:0065007,GO:0071704,GO:0080134,GO:0097367,GO:0098542,GO:1901135,GO:1901136,GO:1901564,GO:1901565,GO:1901575","ko:K01446",NA,"Amidase_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"No phase DEG","No phase DEG","LOC126285462 | unannotated | Animal peptidoglycan recognition proteins..."
"LOC126278962",3,TRUE,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",3.27748678425542,2.45533220249882e-29,66.887376524476,"unannotated","no description",NA,NA,NA,NA,0,"None","No phase DEG",NA,NA,NA,NA,NA,NA,"No phase DEG","No phase DEG","LOC126278962 | unannotated | no description"
"LOC126282034",3,TRUE,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",3.21947451578317,5.63580580772092e-29,66.4685184955205,"unannotated","ATP binding. It is involved in the biological process described with protein phosphorylation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No phase DEG","No phase DEG","LOC126282034 | unannotated | ATP binding. It is involved in the biolog..."
"LOC126293387",3,TRUE,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",1.60385015943439,3.92310292505703e-27,63.0102204571682,"unannotated","no description",NA,NA,NA,NA,0,"None","No phase DEG",NA,NA,NA,NA,NA,NA,"No phase DEG","No phase DEG","LOC126293387 | unannotated | no description"
"LOC126282995",3,TRUE,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",4.93216609484504,4.3981648782726e-27,66.2888945886966,"unannotated","no description",NA,NA,NA,NA,0,"None","No phase DEG",NA,NA,NA,NA,NA,NA,"No phase DEG","No phase DEG","LOC126282995 | unannotated | no description"
"LOC126335828",3,TRUE,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",3.47686971610631,1.50154505179507e-26,64.3003313489669,"unannotated","MTH538 TIR-like domain (DUF1863)",NA,"ko:K18808",NA,"TIR",0,"None","No phase DEG",NA,NA,NA,NA,NA,NA,"No phase DEG","No phase DEG","LOC126335828 | unannotated | MTH538 TIR-like domain (DUF1863)"
"LOC126279309",3,TRUE,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",2.70860049471472,5.05843255084648e-25,62.0045845312299,"unannotated","Mediator of CRAC channel activity","GO:0002115,GO:0003674,GO:0005215,GO:0005216,GO:0005261,GO:0005262,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006810,GO:0006811,GO:0006812,GO:0006816,GO:0007275,GO:0007399,GO:0008150,GO:0008324,GO:0009966,GO:0009967,GO:0010646,GO:0010647,GO:0010959,GO:0015075,GO:0015085,GO:0015267,GO:0015279,GO:0015318,GO:0016020,GO:0016021,GO:0022803,GO:0022838,GO:0022857,GO:0022890,GO:0023051,GO:0023056,GO:0030001,GO:0031224,GO:0031226,GO:0032501,GO:0032502,GO:0032879,GO:0034220,GO:0043269,GO:0043270,GO:0044425,GO:0044459,GO:0044464,GO:0046873,GO:0048518,GO:0048522,GO:0048583,GO:0048584,GO:0048731,GO:0048856,GO:0050789,GO:0050794,GO:0050848,GO:0050850,GO:0051049,GO:0051050,GO:0051179,GO:0051234,GO:0051924,GO:0051928,GO:0055085,GO:0065007,GO:0070588,GO:0070838,GO:0070884,GO:0070886,GO:0071944,GO:0072511,GO:0098655,GO:0098660,GO:0098662,GO:0106056,GO:0106058,GO:1902531,GO:1902533","ko:K16056","ko04020,ko04024,ko04611,ko04924,ko04925,ko04927,ko04934,ko05340,map04020,map04024,map04611,map04924,map04925,map04927,map04934,map05340","Orai-1",0,"None","No phase DEG",NA,NA,NA,NA,NA,NA,"No phase DEG","No phase DEG","LOC126279309 | unannotated | Mediator of CRAC channel activity"
"LOC126335463",3,TRUE,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",6.99375780523175,5.02213011651629e-24,65.2928698447336,"unannotated","Belongs to the serpin family",NA,NA,NA,NA,0,"None","No phase DEG",NA,NA,NA,NA,NA,NA,"No phase DEG","No phase DEG","LOC126335463 | unannotated | Belongs to the serpin family"
"LOC126278176",3,TRUE,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",2.6843019836958,6.10481958526402e-24,60.8986291498591,"capu","It is involved in the biological process described with actin nucleation","GO:0000003,GO:0000578,GO:0003002,GO:0003006,GO:0003674,GO:0003779,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005938,GO:0006403,GO:0006996,GO:0007010,GO:0007015,GO:0007028,GO:0007275,GO:0007276,GO:0007281,GO:0007292,GO:0007308,GO:0007309,GO:0007314,GO:0007315,GO:0007316,GO:0007350,GO:0007351,GO:0007389,GO:0008017,GO:0008064,GO:0008092,GO:0008150,GO:0008298,GO:0008358,GO:0008595,GO:0009790,GO:0009798,GO:0009880,GO:0009948,GO:0009952,GO:0009987,GO:0009994,GO:0010638,GO:0015631,GO:0016043,GO:0019094,GO:0019953,GO:0021700,GO:0022412,GO:0022414,GO:0022607,GO:0030029,GO:0030036,GO:0030154,GO:0030832,GO:0030833,GO:0030838,GO:0031334,GO:0032271,GO:0032273,GO:0032501,GO:0032502,GO:0032504,GO:0032535,GO:0032956,GO:0032970,GO:0033036,GO:0033043,GO:0035282,GO:0043254,GO:0044085,GO:0044087,GO:0044089,GO:0044424,GO:0044444,GO:0044464,GO:0044703,GO:0045010,GO:0045451,GO:0048468,GO:0048469,GO:0048477,GO:0048518,GO:0048522,GO:0048599,GO:0048609,GO:0048856,GO:0048869,GO:0050789,GO:0050794,GO:0051128,GO:0051130,GO:0051179,GO:0051493,GO:0051495,GO:0051641,GO:0051704,GO:0060810,GO:0060811,GO:0065007,GO:0065008,GO:0070727,GO:0071840,GO:0071944,GO:0090066,GO:0097435,GO:0099568,GO:0110053,GO:1902903,GO:1902905","ko:K02184","ko04320,map04320","FH2",0,"None","No phase DEG",NA,NA,NA,NA,NA,NA,"No phase DEG","No phase DEG","LOC126278176 | capu | It is involved in the biological process ..."
"LOC126332140",3,TRUE,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",8.36791003183518,9.58598794787621e-24,66.3862731532022,"unannotated","no description",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No phase DEG","No phase DEG","LOC126332140 | unannotated | no description"
"LOC126266593",3,TRUE,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",1.8355670446694,9.58598794787621e-24,59.8539301660364,"unannotated","ankyrin repeat","GO:0003674,GO:0003779,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006996,GO:0007010,GO:0007015,GO:0008092,GO:0008150,GO:0009987,GO:0016043,GO:0022607,GO:0030029,GO:0030036,GO:0044085,GO:0044424,GO:0044464,GO:0044877,GO:0051015,GO:0051017,GO:0061572,GO:0071840,GO:0097435","ko:K21436",NA,"Ank,Ank_2",0,"None","No phase DEG",NA,NA,NA,NA,NA,NA,"No phase DEG","No phase DEG","LOC126266593 | unannotated | ankyrin repeat"
"LOC126345497",3,TRUE,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",2.81090796558991,1.2968646524808e-23,60.6980133123647,"Sdc","Cell surface proteoglycan","GO:0000902,GO:0000904,GO:0001667,GO:0003008,GO:0005575,GO:0005623,GO:0005886,GO:0006928,GO:0006935,GO:0007275,GO:0007399,GO:0007409,GO:0007411,GO:0007424,GO:0007427,GO:0007600,GO:0007601,GO:0008045,GO:0008150,GO:0008582,GO:0009314,GO:0009416,GO:0009581,GO:0009582,GO:0009583,GO:0009584,GO:0009605,GO:0009628,GO:0009653,GO:0009986,GO:0009987,GO:0010001,GO:0010468,GO:0010631,GO:0016020,GO:0016043,GO:0016477,GO:0019222,GO:0021782,GO:0022008,GO:0030030,GO:0030154,GO:0030182,GO:0031175,GO:0031594,GO:0032501,GO:0032502,GO:0032989,GO:0032990,GO:0040008,GO:0040011,GO:0042063,GO:0042221,GO:0042330,GO:0044087,GO:0044089,GO:0044464,GO:0045202,GO:0045887,GO:0045927,GO:0048468,GO:0048518,GO:0048522,GO:0048638,GO:0048639,GO:0048666,GO:0048667,GO:0048699,GO:0048731,GO:0048812,GO:0048856,GO:0048858,GO:0048869,GO:0048870,GO:0050789,GO:0050793,GO:0050794,GO:0050803,GO:0050807,GO:0050877,GO:0050896,GO:0050906,GO:0050908,GO:0050953,GO:0050962,GO:0051094,GO:0051128,GO:0051130,GO:0051179,GO:0051239,GO:0051240,GO:0051606,GO:0051674,GO:0051960,GO:0051962,GO:0051963,GO:0051965,GO:0060147,GO:0060148,GO:0060255,GO:0060541,GO:0060964,GO:0060966,GO:0060968,GO:0061564,GO:0065007,GO:0065008,GO:0071840,GO:0071944,GO:0090130,GO:0090132,GO:0097485,GO:0120036,GO:0120039,GO:1904396,GO:1904398,GO:2000026,GO:2000637","ko:K16336","ko04514,ko05144,ko05205,ko05418,map04514,map05144,map05205,map05418","Syndecan",0,"None","No phase DEG",NA,NA,NA,NA,NA,NA,"No phase DEG","No phase DEG","LOC126345497 | Sdc | Cell surface proteoglycan"
"LOC126295040",3,TRUE,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",7.36143688278247,3.79622903247905e-23,64.7820844765664,"unannotated","meprin and TRAF homology","GO:0000151,GO:0000209,GO:0001654,GO:0001736,GO:0001738,GO:0001745,GO:0001932,GO:0001934,GO:0002009,GO:0003002,GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0006464,GO:0006508,GO:0006511,GO:0006515,GO:0006807,GO:0006950,GO:0007163,GO:0007164,GO:0007275,GO:0007350,GO:0007365,GO:0007367,GO:0007389,GO:0007423,GO:0008150,GO:0008152,GO:0008589,GO:0009056,GO:0009057,GO:0009653,GO:0009790,GO:0009880,GO:0009887,GO:0009888,GO:0009893,GO:0009966,GO:0009967,GO:0009968,GO:0009987,GO:0010033,GO:0010498,GO:0010562,GO:0010604,GO:0010646,GO:0010647,GO:0010648,GO:0010941,GO:0010942,GO:0016567,GO:0019005,GO:0019220,GO:0019222,GO:0019538,GO:0019899,GO:0019941,GO:0023051,GO:0023056,GO:0023057,GO:0030162,GO:0030163,GO:0031323,GO:0031325,GO:0031399,GO:0031401,GO:0031461,GO:0031625,GO:0031647,GO:0031648,GO:0032268,GO:0032270,GO:0032386,GO:0032387,GO:0032446,GO:0032501,GO:0032502,GO:0032872,GO:0032874,GO:0032879,GO:0032880,GO:0032991,GO:0033157,GO:0033554,GO:0035282,GO:0035966,GO:0035967,GO:0036211,GO:0042067,GO:0042221,GO:0042306,GO:0042308,GO:0042325,GO:0042327,GO:0042802,GO:0042803,GO:0042981,GO:0043065,GO:0043067,GO:0043068,GO:0043161,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043408,GO:0043410,GO:0043412,GO:0043632,GO:0044237,GO:0044238,GO:0044248,GO:0044257,GO:0044260,GO:0044265,GO:0044267,GO:0044389,GO:0044424,GO:0044464,GO:0045879,GO:0045937,GO:0046328,GO:0046330,GO:0046822,GO:0046823,GO:0046983,GO:0048513,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048583,GO:0048584,GO:0048585,GO:0048592,GO:0048729,GO:0048731,GO:0048749,GO:0048856,GO:0050789,GO:0050794,GO:0050896,GO:0051049,GO:0051051,GO:0051171,GO:0051173,GO:0051174,GO:0051223,GO:0051224,GO:0051246,GO:0051247,GO:0051603,GO:0051716,GO:0051788,GO:0051865,GO:0060255,GO:0060341,GO:0060429,GO:0065007,GO:0065008,GO:0070201,GO:0070302,GO:0070304,GO:0070647,GO:0070887,GO:0071218,GO:0071310,GO:0071630,GO:0071704,GO:0080090,GO:0080134,GO:0080135,GO:0090087,GO:0090317,GO:0090596,GO:1900180,GO:1900181,GO:1901044,GO:1901564,GO:1901565,GO:1901575,GO:1902494,GO:1902531,GO:1902533,GO:1903827,GO:1903828,GO:1904589,GO:1904590,GO:1904950,GO:1990234","ko:K10523","ko04340,ko04341,map04340,map04341","BTB,MATH",NA,NA,NA,NA,NA,NA,NA,NA,NA,"No phase DEG","No phase DEG","LOC126295040 | unannotated | meprin and TRAF homology"
