"heatmap_row_order","gene_id","Description","DEG_context","phase_class","n_deg_contrasts","comparisons","directions","max_abs_log2FC","min_padj","max_abs_sample_z","sample_with_max_abs_z","sample_deviation_direction"
903,"LOC126320751","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",5.19790279499036,0.0109957568407946,3.81215028468729,"1037","Higher than gene average"
904,"LOC126304694","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",6.23871443933921,0.0153809042398234,3.24873764730102,"1007","Higher than gene average"
905,"LOC126315433","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",6.43439327829493,0.00721108706285352,3.68897469247781,"1037","Higher than gene average"
906,"LOC126318286","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",5.08948884453453,0.0210177503614065,3.82846480218815,"1037","Higher than gene average"
907,"LOC126315253","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",3.98408303979149,0.0357451629549202,3.46996619842586,"1037","Higher than gene average"
908,"LOC126314424","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",5.40330103650562,0.00997235727443364,3.23855167308549,"1037","Higher than gene average"
909,"LOC126316728","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",5.12953044551077,0.0137955587328595,3.84539276436824,"1037","Higher than gene average"
910,"LOC126320598","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",5.40805011570795,0.037941930474394,3.54692938319561,"1037","Higher than gene average"
911,"LOC126326055","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",5.41677885092825,0.00865470322521243,3.78347731257791,"1037","Higher than gene average"
912,"LOC126320545","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",5.0126168791639,0.0134535918019106,3.84711582842114,"1037","Higher than gene average"
913,"LOC126326597","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",5.08142709530649,0.031558935469917,3.27008932725509,"1037","Higher than gene average"
914,"LOC126325542","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",4.7927093729168,0.0346239744559632,3.64264722792021,"1037","Higher than gene average"
915,"LOC126314449","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",4.50925882859286,0.025912613459741,3.70590541305264,"1037","Higher than gene average"
916,"LOC126322407","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",5.02226158701764,0.0151902031605936,4.03583160710598,"1037","Higher than gene average"
917,"LOC126325816","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",4.85545456413975,0.0234369996660345,3.98771423187991,"1037","Higher than gene average"
918,"LOC126305006","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",5.5485637593535,0.0160485182263108,3.62715466744395,"1037","Higher than gene average"
919,"LOC126325855","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",5.91922236861021,0.0113292684921842,3.77137801389372,"1037","Higher than gene average"
920,"LOC126324045","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",5.73400839192083,0.0126187824484554,3.86319623235617,"1037","Higher than gene average"
921,"LOC126311240","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",4.71918884165029,0.0109957568407946,3.58347380837087,"1037","Higher than gene average"
922,"LOC126325938","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",5.20269020054018,0.0176174118876231,3.36682736029481,"1037","Higher than gene average"
923,"LOC126304739","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",6.23947220881078,0.00964125907700604,3.48857836160642,"1037","Higher than gene average"
924,"LOC126323268","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",5.6313524614631,0.0131612895919251,3.48420188757054,"1037","Higher than gene average"
925,"LOC126323749","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",4.72446774274783,0.0375079280361774,3.55797034859797,"1037","Higher than gene average"
926,"LOC126326552","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",5.64772974436356,0.0273844706926221,3.79104346148076,"1037","Higher than gene average"
927,"LOC126330078","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",4.88617162350892,0.0465505517421364,3.56305325872853,"1037","Higher than gene average"
928,"LOC126332396","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",4.89450242560089,0.0219265846331236,3.78868393509912,"1037","Higher than gene average"
929,"LOC126314408","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",7.13116221560281,0.00544340373585576,3.45653965880216,"1037","Higher than gene average"
930,"LOC126313387","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",6.28604783322214,0.00721108706285352,3.2753892372176,"1037","Higher than gene average"
931,"LOC126322557","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",6.22341340716398,0.00855609735434579,3.69136850554255,"1037","Higher than gene average"
932,"LOC126323729","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",5.3903295901736,0.0187638885618886,3.32332907534821,"1037","Higher than gene average"
933,"LOC126318464","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",5.17142932516765,0.0218633237867845,3.76372208851631,"1037","Higher than gene average"
934,"LOC126304649","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",5.30673018188033,0.0422277895114046,3.60782405120701,"1037","Higher than gene average"
935,"LOC126326244","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",5.99063295690082,0.0213075083189189,3.80358630582451,"1037","Higher than gene average"
936,"LOC126326527","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",4.97382653915904,0.0252969742125412,3.70657559778917,"1037","Higher than gene average"
937,"LOC126316932","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",4.9320494269249,0.0399879427039781,3.50954656372942,"1037","Higher than gene average"
938,"LOC126316804","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",4.94594758055087,0.0469413977429562,3.36644321000988,"1007","Higher than gene average"
939,"LOC126323271","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",6.14857695025399,0.0175854916617581,3.29863878862722,"1037","Higher than gene average"
940,"LOC126304734","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",5.64940514808655,0.0307553991173914,3.29321241708571,"1037","Higher than gene average"
941,"LOC126328211","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",5.48036067797156,0.0443363018237691,3.27475055771502,"1007","Higher than gene average"
942,"LOC126325510","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",5.79317097637308,0.0450882165363129,3.79509769448443,"1037","Higher than gene average"
943,"LOC126322533","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",5.12449755664205,0.040050964901713,3.83286879160968,"1037","Higher than gene average"
944,"LOC126313326","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",6.10115624814939,0.0137496201954765,3.93464825254646,"1037","Higher than gene average"
945,"LOC126324493","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",5.18988889850521,0.0363873867647992,3.89838478143384,"1037","Higher than gene average"
946,"LOC126319891","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",6.01043994450197,0.0114587280435534,3.99211960620501,"1037","Higher than gene average"
947,"LOC126326586","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",5.28876933877039,0.0409575762263648,3.59870335411695,"1037","Higher than gene average"
948,"LOC126316748","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",5.35197720733341,0.0170679061928401,3.65329488675896,"1037","Higher than gene average"
949,"LOC126320406","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",5.70849688056993,0.0194039743442969,3.6994240756601,"1037","Higher than gene average"
950,"LOC126320458","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",5.82439719238342,0.0131367693153847,3.6869705520397,"1037","Higher than gene average"
951,"LOC126330798","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",4.51389237198502,0.0412154204064198,3.66630482819019,"1037","Higher than gene average"
952,"LOC126316696","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",4.84863933594743,0.0311118033411756,3.50997926869554,"1037","Higher than gene average"
953,"LOC126322560","It is involved in the biological process described with protein transport","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",4.85837325996094,0.0489589672081807,3.48288614265066,"1037","Higher than gene average"
954,"LOC126322420","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",4.71767586774007,0.0235509911439627,3.8668199627642,"1037","Higher than gene average"
955,"LOC126325852","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",4.76198574984757,0.0187674687125775,3.51530853424009,"1037","Higher than gene average"
956,"LOC126329087","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",4.84631470475122,0.0305272381986825,3.62503343563629,"1037","Higher than gene average"
957,"LOC126326223","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",5.96264680042902,0.0195468614651169,3.8376344848683,"1037","Higher than gene average"
958,"LOC126313305","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",5.67596909848748,0.0313944841825513,3.89201209574599,"1037","Higher than gene average"
959,"LOC126323787","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",5.63541873443247,0.0371953338749728,3.76087434550409,"1037","Higher than gene average"
960,"LOC126311190","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",4.85019858538925,0.0432978346761739,3.7010970131243,"1037","Higher than gene average"
961,"LOC126322728","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",5.46229900161183,0.0237060850678992,3.93627618188446,"1037","Higher than gene average"
962,"LOC126313371","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",5.67840558863092,0.0258234513448519,3.67671770426547,"1037","Higher than gene average"
963,"LOC126325521","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",5.44831179191252,0.0100208600005478,3.72417789171401,"1037","Higher than gene average"
964,"LOC126320416","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",6.31053293970596,0.00715567897547838,3.46846818407895,"1037","Higher than gene average"
965,"LOC126320609","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",5.2823023367911,0.0115314512882885,3.67412495765394,"1037","Higher than gene average"
966,"LOC126324070","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",6.14092614080783,0.0126204232002253,3.7134930789489,"1037","Higher than gene average"
967,"LOC126322547","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",5.83336555974518,0.013014824021426,3.25008505849334,"1007","Higher than gene average"
968,"LOC126323920","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",6.39521864329744,0.00668392106032773,3.4773672867514,"1037","Higher than gene average"
969,"LOC126316695","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",5.30810107312146,0.00726033830556504,3.31325698310923,"1037","Higher than gene average"
970,"LOC126318453","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",5.06376775385075,0.0128678244571011,3.89158802859784,"1037","Higher than gene average"
971,"LOC126314420","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",6.34159101901153,0.00568934472392954,3.09784264605913,"1037","Higher than gene average"
972,"LOC126324492","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",4.55698822511144,0.0388345883982745,3.27958943820591,"1007","Higher than gene average"
973,"LOC126319934","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",6.27176940217186,0.00855609735434579,3.58038387483818,"1037","Higher than gene average"
974,"LOC126318194","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",5.45336730568798,0.0158827837599867,3.67888785946887,"1037","Higher than gene average"
975,"LOC126320569","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",5.719476617215,0.00620635382975176,3.29723600331723,"1037","Higher than gene average"
976,"LOC126317444","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",6.31012000139547,0.00855609735434579,3.29946278158335,"1007","Higher than gene average"
977,"LOC126320603","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",5.21922055655791,0.0185527909406136,3.16792352472711,"1007","Higher than gene average"
978,"LOC126320371","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",4.80416889198693,0.0499432478037204,3.50805104562276,"1037","Higher than gene average"
979,"LOC126329586","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",6.01666718241846,0.012258890089421,3.30626548981976,"1037","Higher than gene average"
980,"LOC126318318","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",4.97090712362916,0.0451596308518422,3.32988678427374,"1007","Higher than gene average"
981,"LOC126317519","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",5.10203358534819,0.0457208630865262,3.34155357245136,"1037","Higher than gene average"
982,"LOC126315303","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",5.21769444120732,0.0498699024924446,3.01801975548036,"1007","Higher than gene average"
983,"LOC126334342","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",5.78569037463344,0.0162767753680249,3.2748309854621,"1037","Higher than gene average"
984,"LOC126319851","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",5.3534593793434,0.01838214426303,3.22816126927345,"1037","Higher than gene average"
985,"LOC126326584","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",5.80471667438521,0.00799014684577843,3.60074873181526,"1037","Higher than gene average"
986,"LOC126304750","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",5.54432076657653,0.0150961476686751,3.72717132852677,"1037","Higher than gene average"
987,"LOC126315292","no description","Infection + diet","No phase DEG",2,"Diet 33: infected vs control; Infected 33 vs 50","Downregulated",22.8646861306594,2.24431212355018e-11,3.50389922114705,"1037","Higher than gene average"
988,"LOC126304978","no description","Infection + diet","No phase DEG",2,"Diet 33: infected vs control; Infected 33 vs 50","Downregulated",22.2814363148393,6.63902143293013e-11,3.36526389055988,"1037","Higher than gene average"
989,"LOC126322405","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",5.51270541422263,0.00989319383306373,3.72494533237075,"1037","Higher than gene average"
990,"LOC126326073","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",6.46608531832001,0.0133673389932631,3.75379977412427,"1037","Higher than gene average"
991,"LOC126319884","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",6.3004416081457,0.00815210759256087,3.0873797362347,"1037","Higher than gene average"
992,"LOC126322392","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",6.60767168458416,0.00611112924487655,3.07403616357684,"1037","Higher than gene average"
993,"LOC126315356","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",6.28230061469513,0.011447694473307,3.09034017082526,"1037","Higher than gene average"
994,"LOC126326535","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",5.77645752500966,0.012386762774322,3.09505416254889,"1007","Higher than gene average"
995,"LOC126318232","Leucine-rich repeat","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",5.99789077188325,0.0073587551974135,3.326267170788,"1037","Higher than gene average"
996,"LOC126316667","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",6.22621904417762,0.00816608211376727,3.06678436313032,"1007","Higher than gene average"
997,"LOC126313338","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",5.06764569215767,0.0380631993178115,3.04878101731095,"1007","Higher than gene average"
998,"LOC126320760","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",4.66610540320372,0.0307553991173914,2.96204904706283,"1037","Higher than gene average"
999,"LOC126319966","SNF2 family N-terminal domain","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",4.80472885594663,0.0376316855711673,3.4637799350091,"1037","Higher than gene average"
1000,"LOC126328220","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",5.19315752506412,0.0130879914953568,3.57188783397613,"1037","Higher than gene average"
1001,"LOC126323716","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",5.88102813286002,0.00568934472392954,3.21391392597568,"1037","Higher than gene average"
1002,"LOC126317121","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",5.87015904945406,0.00620635382975176,3.3321574420848,"1037","Higher than gene average"
1003,"LOC126325946","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",5.43107936958033,0.00638393822266839,2.90566923430426,"1037","Higher than gene average"
1004,"LOC126320761","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",6.11935149647892,0.00568934472392954,3.1069494700586,"1037","Higher than gene average"
1005,"LOC126325820","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",5.22757664523775,0.0131367693153847,2.91377166316887,"1037","Higher than gene average"
1006,"LOC126315241","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",6.77271790652468,0.00533172096011034,3.39372246876255,"1037","Higher than gene average"
1007,"LOC126322416","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",5.70802246023865,0.00650948714744621,3.48284804876533,"1037","Higher than gene average"
1008,"LOC126319954","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",6.23164879745476,0.00668392106032773,3.21137835395096,"1037","Higher than gene average"
1009,"LOC126318679","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",5.2898087444304,0.0109183015031399,2.97777632071308,"1037","Higher than gene average"
1010,"LOC126326119","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",6.03702406781619,0.00678695860640037,3.01622392873095,"1037","Higher than gene average"
1011,"LOC126318638","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",5.9525275535216,0.00727133697697954,3.041522192002,"1037","Higher than gene average"
1012,"LOC126322546","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",4.93735735279609,0.0121665990411008,3.3241476997196,"1037","Higher than gene average"
1013,"LOC126320001","Serine/threonine-protein kinase smg-1","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",5.667790122057,0.00715339776216486,2.99498970906851,"1037","Higher than gene average"
1014,"LOC126329938","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",5.5009467626693,0.00855609735434579,2.86759146975619,"1037","Higher than gene average"
1015,"LOC126320389","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",6.55324176728256,0.00556090740280033,3.23214054716653,"1037","Higher than gene average"
1016,"LOC126326123","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",6.13283372408407,0.00568934472392954,3.02380429596184,"1037","Higher than gene average"
1017,"LOC126317453","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",5.72529462317155,0.0112726911957997,3.84924709677447,"1037","Higher than gene average"
1018,"LOC126326592","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",5.48134818221298,0.0169265218909979,3.46197129399828,"1037","Higher than gene average"
1019,"LOC126322684","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",4.6759086090569,0.0380260867099783,2.93239978384196,"1037","Higher than gene average"
1020,"LOC126320397","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",5.180695992211,0.0398294404285648,3.2131057872519,"1037","Higher than gene average"
1021,"LOC126330061","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",4.57631881899954,0.0455832173435608,3.24301829822197,"1037","Higher than gene average"
1022,"LOC126318355","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",5.85551179960512,0.0212668146838555,3.03952670152362,"1007","Higher than gene average"
1023,"LOC126315399","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",5.4254458131303,0.0150961476686751,3.04850693960823,"1007","Higher than gene average"
1024,"LOC126318683","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",4.32931341946987,0.0309245443835488,3.02955645519699,"1037","Higher than gene average"
1025,"LOC126315298","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",6.87052592696246,0.00756743790044501,3.2669643807521,"1037","Higher than gene average"
1026,"LOC126304650","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",5.87075818734834,0.0121166559234777,3.44378081150237,"1037","Higher than gene average"
1027,"LOC126322579","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",5.26389822625151,0.0109921724745018,3.70224303984147,"1037","Higher than gene average"
1028,"LOC126325931","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",4.543712975229,0.0302775291253677,2.9461270016294,"1007","Higher than gene average"
1029,"LOC126322581","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",5.05962847077985,0.0155755727461985,3.18447367622329,"1007","Higher than gene average"
1030,"LOC126322708","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",5.10568032403106,0.01574741117075,3.39751072528786,"1037","Higher than gene average"
1031,"LOC126315412","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",6.25085161009972,0.00454235111293513,3.21669867960574,"1037","Higher than gene average"
1032,"LOC126318651","EF-1 guanine nucleotide exchange domain","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",6.81484274240519,0.00533172096011034,3.2699072349412,"1037","Higher than gene average"
1033,"LOC126318698","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",6.44490125767984,0.00568934472392954,3.26210570765812,"1037","Higher than gene average"
1034,"LOC126323276","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",5.20048319466585,0.0113292684921842,3.25704653174227,"1037","Higher than gene average"
1035,"LOC126326118","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",6.06982500382882,0.0073587551974135,3.25309381678425,"1037","Higher than gene average"
1036,"LOC126324508","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",5.87480209005548,0.0073587551974135,3.49518458562219,"1037","Higher than gene average"
1037,"LOC126315347","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",6.13146050229522,0.00799827511030641,3.08744402591834,"1037","Higher than gene average"
1038,"LOC126319869","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",5.27280099829162,0.0282712412698605,3.5845528594516,"1037","Higher than gene average"
1039,"LOC126328320","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",5.7539745173997,0.0117896525270681,3.66327963225655,"1037","Higher than gene average"
1040,"LOC126325948","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",5.38185583626571,0.024261151030296,3.13655319215357,"1037","Higher than gene average"
1041,"LOC126313364","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",5.19416045752599,0.0220023654251866,3.89612210144845,"1037","Higher than gene average"
1042,"LOC126324527","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",5.63713787202014,0.0123832090964545,3.37160285449262,"1037","Higher than gene average"
1043,"LOC126316686","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",5.65314341840424,0.0187873150742369,3.45856374178099,"1037","Higher than gene average"
1044,"LOC126314441","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",6.41259298249826,0.00743062789212556,3.41862008954161,"1037","Higher than gene average"
1045,"LOC126318435","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",6.09491681454777,0.00568934472392954,3.30733057844012,"1037","Higher than gene average"
1046,"LOC126323236","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",6.54794233192352,0.00582234742885886,3.17714486228089,"1037","Higher than gene average"
1047,"LOC126316733","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",4.31640869091701,0.0448565920911787,3.70560202527701,"1037","Higher than gene average"
1048,"LOC126315447","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",5.89575046426146,0.00568934472392954,3.78467190212667,"1037","Higher than gene average"
1049,"LOC126319919","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",4.8248496996714,0.0113292684921842,3.43532840502005,"1037","Higher than gene average"
1050,"LOC126318334","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",4.54315954923677,0.0208765019566769,3.46347425646898,"1037","Higher than gene average"
1051,"LOC126316945","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",5.82799496999538,0.00568934472392954,3.40841794124495,"1037","Higher than gene average"
1052,"LOC126319918","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",6.24989761200224,0.00620635382975176,3.20421573405348,"1037","Higher than gene average"
1053,"LOC126324744","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",5.47441130492462,0.0125567161351421,3.27949769458593,"1037","Higher than gene average"
1054,"LOC126315235","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",5.05534274996136,0.00994887628912404,3.16270348030342,"1037","Higher than gene average"
1055,"LOC126304737","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",4.96461905022713,0.0164348650449024,3.27081075790002,"1037","Higher than gene average"
1056,"LOC126328051","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",7.14878025945547,0.00533172096011034,3.06316677390183,"1007","Higher than gene average"
1057,"LOC126316834","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",6.52887925756028,0.00638393822266839,3.18827404227202,"1037","Higher than gene average"
1058,"LOC126316449","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",6.01449510744266,0.00715567897547838,3.1669853759057,"1037","Higher than gene average"
1059,"LOC126322694","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",5.56134006202493,0.00781467623949968,3.5617843697252,"1037","Higher than gene average"
1060,"LOC126313363","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",6.00833574126332,0.00533172096011034,3.45753811286057,"1037","Higher than gene average"
1061,"LOC126304666","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",5.83499277852715,0.00533172096011034,3.42708365674539,"1037","Higher than gene average"
1062,"LOC126315429","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",6.94699373693308,0.00509343247767494,3.34097213556892,"1037","Higher than gene average"
1063,"LOC126316944","no description","Diet in infected","No phase DEG",1,"Infected 33 vs 50","Downregulated",5.41460041664718,0.0170889618642157,3.15776550079653,"1037","Higher than gene average"
