"gene_id","timecourse_fatbody_gregarious_minus_solitarious","abs_timecourse_delta","tissue_matched_direction","exploratory_shift"
"LOC126318536",0.130710132724806,0.130710132724806,"Higher in gregarious/crowded reference",FALSE
"LOC126285412",0,0,"No difference in single-pair reference",FALSE
"LOC126318656",0.0100278331020593,0.0100278331020593,"Higher in gregarious/crowded reference",FALSE
"LOC126318743",-0.685298751052006,0.685298751052006,"Higher in solitarious/isolated reference",FALSE
"LOC126319294",-0.134910475998738,0.134910475998738,"Higher in solitarious/isolated reference",FALSE
"LOC126319460",0.0211052555598732,0.0211052555598732,"Higher in gregarious/crowded reference",FALSE
"LOC126320026",0.0699728363671328,0.0699728363671328,"Higher in gregarious/crowded reference",FALSE
"LOC126320178",0.0687918804281411,0.0687918804281411,"Higher in gregarious/crowded reference",FALSE
"Trnaw-cca",0,0,"No difference in single-pair reference",FALSE
"LOC126320326",-0.338757712036078,0.338757712036078,"Higher in solitarious/isolated reference",FALSE
"LOC126284887",-0.141951362243154,0.141951362243154,"Higher in solitarious/isolated reference",FALSE
"LOC126320407",-0.614171783238899,0.614171783238899,"Higher in solitarious/isolated reference",FALSE
"LOC126320662",0.0885897231006787,0.0885897231006787,"Higher in gregarious/crowded reference",FALSE
"LOC126320757",-0.721120365738376,0.721120365738376,"Higher in solitarious/isolated reference",FALSE
"LOC126320910",-0.727707787321149,0.727707787321149,"Higher in solitarious/isolated reference",FALSE
"LOC126284895",-0.141951362243154,0.141951362243154,"Higher in solitarious/isolated reference",FALSE
"LOC126322280",0.190627410978538,0.190627410978538,"Higher in gregarious/crowded reference",FALSE
"LOC126322412",0.106021659261345,0.106021659261345,"Higher in gregarious/crowded reference",FALSE
"LOC126323097",-0.0336552890560782,0.0336552890560782,"Higher in solitarious/isolated reference",FALSE
"LOC126322565",0.328293334075618,0.328293334075618,"Higher in gregarious/crowded reference",FALSE
"LOC126322939",0,0,"No difference in single-pair reference",FALSE
"LOC126323250",0.277541135190929,0.277541135190929,"Higher in gregarious/crowded reference",FALSE
"LOC126323807",-0.320078036292774,0.320078036292774,"Higher in solitarious/isolated reference",FALSE
"LOC126323387",-0.025826743743262,0.025826743743262,"Higher in solitarious/isolated reference",FALSE
"LOC126324212",-0.0113359085430975,0.0113359085430975,"Higher in solitarious/isolated reference",FALSE
"LOC126324319",-0.057304212491708,0.057304212491708,"Higher in solitarious/isolated reference",FALSE
"LOC126325221",-0.00856732784084713,0.00856732784084713,"Higher in solitarious/isolated reference",FALSE
"LOC126325647",0.0269755263699087,0.0269755263699087,"Higher in gregarious/crowded reference",FALSE
"LOC126326003",-0.042330966834542,0.042330966834542,"Higher in solitarious/isolated reference",FALSE
"LOC126326117",0.192004512994256,0.192004512994256,"Higher in gregarious/crowded reference",FALSE
"LOC126326285",-0.145719803909034,0.145719803909034,"Higher in solitarious/isolated reference",FALSE
"LOC126326982",0,0,"No difference in single-pair reference",FALSE
"LOC126326589",-1.07563075900963,1.07563075900963,"Higher in solitarious/isolated reference",TRUE
"LOC126326728",0.311813986187332,0.311813986187332,"Higher in gregarious/crowded reference",FALSE
"LOC126284877",-0.0214069768649798,0.0214069768649798,"Higher in solitarious/isolated reference",FALSE
"LOC126327189",-0.468526693027339,0.468526693027339,"Higher in solitarious/isolated reference",FALSE
"LOC126328052",0.122416247834998,0.122416247834998,"Higher in gregarious/crowded reference",FALSE
"LOC126352135",0,0,"No difference in single-pair reference",FALSE
"LOC126361403",-0.245669235632607,0.245669235632607,"Higher in solitarious/isolated reference",FALSE
"LOC126284907",0.0233575675291737,0.0233575675291737,"Higher in gregarious/crowded reference",FALSE
"LOC126328694",-0.133444194291497,0.133444194291497,"Higher in solitarious/isolated reference",FALSE
"LOC126328850",0.0222378266223275,0.0222378266223275,"Higher in gregarious/crowded reference",FALSE
"LOC126328952",-0.207415563891796,0.207415563891796,"Higher in solitarious/isolated reference",FALSE
"LOC126329352",-0.0965994302978022,0.0965994302978022,"Higher in solitarious/isolated reference",FALSE
"Trnas-gga",0,0,"No difference in single-pair reference",FALSE
"LOC126329909",0.0815154486403227,0.0815154486403227,"Higher in gregarious/crowded reference",FALSE
"LOC126270168",0.0277560604550642,0.0277560604550642,"Higher in gregarious/crowded reference",FALSE
"LOC126330208",0.252296261961607,0.252296261961607,"Higher in gregarious/crowded reference",FALSE
"LOC126330470",-0.081304988966524,0.081304988966524,"Higher in solitarious/isolated reference",FALSE
"LOC126331023",0.274302788058314,0.274302788058314,"Higher in gregarious/crowded reference",FALSE
"LOC126331476",-0.125124850254433,0.125124850254433,"Higher in solitarious/isolated reference",FALSE
"LOC126331335",-0.739807367383936,0.739807367383936,"Higher in solitarious/isolated reference",FALSE
"LOC126331179",0.101336229516765,0.101336229516765,"Higher in gregarious/crowded reference",FALSE
"LOC126331633",-0.120997333617707,0.120997333617707,"Higher in solitarious/isolated reference",FALSE
"LOC126331791",-0.0952624681594996,0.0952624681594996,"Higher in solitarious/isolated reference",FALSE
"LOC126331946",-0.0465333707695113,0.0465333707695113,"Higher in solitarious/isolated reference",FALSE
"LOC126332104",-0.215027800104332,0.215027800104332,"Higher in solitarious/isolated reference",FALSE
"LOC126333037",-0.483856973351574,0.483856973351574,"Higher in solitarious/isolated reference",FALSE
"LOC126333298",-0.268490565690058,0.268490565690058,"Higher in solitarious/isolated reference",FALSE
"LOC126274441",-0.0426815887676408,0.0426815887676408,"Higher in solitarious/isolated reference",FALSE
"LOC126333611",-0.118914844435983,0.118914844435983,"Higher in solitarious/isolated reference",FALSE
"LOC126333456",-0.417678742490379,0.417678742490379,"Higher in solitarious/isolated reference",FALSE
"LOC126333765",0.182110712226898,0.182110712226898,"Higher in gregarious/crowded reference",FALSE
"LOC126284920",0.274302788058314,0.274302788058314,"Higher in gregarious/crowded reference",FALSE
"LOC126276000",0.240879017621845,0.240879017621845,"Higher in gregarious/crowded reference",FALSE
"LOC126334020",0.21857099557549,0.21857099557549,"Higher in gregarious/crowded reference",FALSE
"LOC126334172",0.3261611159107,0.3261611159107,"Higher in gregarious/crowded reference",FALSE
"LOC126334327",0.21884604349796,0.21884604349796,"Higher in gregarious/crowded reference",FALSE
"LOC126334429",0.35668372613984,0.35668372613984,"Higher in gregarious/crowded reference",FALSE
"LOC126334511",0.438873080870484,0.438873080870484,"Higher in gregarious/crowded reference",FALSE
"LOC126334525",0.163026231651783,0.163026231651783,"Higher in gregarious/crowded reference",FALSE
"LOC126334532",-0.328539741593429,0.328539741593429,"Higher in solitarious/isolated reference",FALSE
"LOC126334539",-0.400861314119733,0.400861314119733,"Higher in solitarious/isolated reference",FALSE
"LOC126334578",0.289283808312556,0.289283808312556,"Higher in gregarious/crowded reference",FALSE
"LOC126334570",-0.0866388094682229,0.0866388094682229,"Higher in solitarious/isolated reference",FALSE
"LOC126334603",0.0930849879125999,0.0930849879125999,"Higher in gregarious/crowded reference",FALSE
"LOC126334620",-0.0395286992341077,0.0395286992341077,"Higher in solitarious/isolated reference",FALSE
"LOC126334628",-0.258958610449586,0.258958610449586,"Higher in solitarious/isolated reference",FALSE
"LOC126334652",0.234822487368265,0.234822487368265,"Higher in gregarious/crowded reference",FALSE
"LOC126334644",-0.139223502627829,0.139223502627829,"Higher in solitarious/isolated reference",FALSE
"LOC126334636",-0.0863193939642395,0.0863193939642395,"Higher in solitarious/isolated reference",FALSE
"LOC126334676",0.0576487786009201,0.0576487786009201,"Higher in gregarious/crowded reference",FALSE
"LOC126334687",-0.532082494449329,0.532082494449329,"Higher in solitarious/isolated reference",FALSE
"LOC126334692",-0.11994196208072,0.11994196208072,"Higher in solitarious/isolated reference",FALSE
"LOC126279107",0.0296315943178538,0.0296315943178538,"Higher in gregarious/crowded reference",FALSE
"LOC126334712",-0.813517121977897,0.813517121977897,"Higher in solitarious/isolated reference",FALSE
"LOC126334738",0.0368328858026556,0.0368328858026556,"Higher in gregarious/crowded reference",FALSE
"LOC126334732",-0.30319258462772,0.30319258462772,"Higher in solitarious/isolated reference",FALSE
"LOC126334747",0.120112922007258,0.120112922007258,"Higher in gregarious/crowded reference",FALSE
"LOC126334754",0.048973483754982,0.048973483754982,"Higher in gregarious/crowded reference",FALSE
"LOC126328798",0.0190408240461037,0.0190408240461037,"Higher in gregarious/crowded reference",FALSE
"LOC126334766",0.0846211656413436,0.0846211656413436,"Higher in gregarious/crowded reference",FALSE
"LOC126334773",-0.17143150805332,0.17143150805332,"Higher in solitarious/isolated reference",FALSE
"LOC126334812",0.399240018559022,0.399240018559022,"Higher in gregarious/crowded reference",FALSE
"LOC126330262",-0.107016243207091,0.107016243207091,"Higher in solitarious/isolated reference",FALSE
"LOC126333297",0.14758645460785,0.14758645460785,"Higher in gregarious/crowded reference",FALSE
"LOC126334833",0.221466643229041,0.221466643229041,"Higher in gregarious/crowded reference",FALSE
"LOC126334841",0.133125118034854,0.133125118034854,"Higher in gregarious/crowded reference",FALSE
"LOC126334858",-0.129648217776604,0.129648217776604,"Higher in solitarious/isolated reference",FALSE
"LOC126334849",-0.893198587059426,0.893198587059426,"Higher in solitarious/isolated reference",FALSE
"LOC126334819",0.114212542372106,0.114212542372106,"Higher in gregarious/crowded reference",FALSE
"LOC126334861",0.296490618635602,0.296490618635602,"Higher in gregarious/crowded reference",FALSE
"LOC126334868",0.159240446358868,0.159240446358868,"Higher in gregarious/crowded reference",FALSE
"LOC126334872",-0.0214069768649798,0.0214069768649798,"Higher in solitarious/isolated reference",FALSE
"LOC126284981",-0.0302427407558836,0.0302427407558836,"Higher in solitarious/isolated reference",FALSE
"LOC126284990",0.0284746256921666,0.0284746256921666,"Higher in gregarious/crowded reference",FALSE
"LOC126334848",-0.0521668202106182,0.0521668202106182,"Higher in solitarious/isolated reference",FALSE
"LOC126334883",-0.00479021801076218,0.00479021801076218,"Higher in solitarious/isolated reference",FALSE
"LOC126334892",0.106009708802588,0.106009708802588,"Higher in gregarious/crowded reference",FALSE
"LOC126334921",0.0797244345990915,0.0797244345990915,"Higher in gregarious/crowded reference",FALSE
"LOC126334908",-0.481725990567203,0.481725990567203,"Higher in solitarious/isolated reference",FALSE
"LOC126334901",-0.350211673182752,0.350211673182752,"Higher in solitarious/isolated reference",FALSE
"LOC126334915",0.545188599706628,0.545188599706628,"Higher in gregarious/crowded reference",FALSE
"LOC126334979",-0.0220587002161228,0.0220587002161228,"Higher in solitarious/isolated reference",FALSE
"LOC126334924",0.0729562498770235,0.0729562498770235,"Higher in gregarious/crowded reference",FALSE
"LOC126334937",0.133373705786782,0.133373705786782,"Higher in gregarious/crowded reference",FALSE
"LOC126335101",-0.0801243433130301,0.0801243433130301,"Higher in solitarious/isolated reference",FALSE
"LOC126334976",-0.0443826024131937,0.0443826024131937,"Higher in solitarious/isolated reference",FALSE
"LOC126334946",-0.0907222768284006,0.0907222768284006,"Higher in solitarious/isolated reference",FALSE
"LOC126334986",0.36559643034889,0.36559643034889,"Higher in gregarious/crowded reference",FALSE
"LOC126334981",-0.0562889603251806,0.0562889603251806,"Higher in solitarious/isolated reference",FALSE
"LOC126334993",0.0498544665756571,0.0498544665756571,"Higher in gregarious/crowded reference",FALSE
"LOC126335000",-0.0907560247719488,0.0907560247719488,"Higher in solitarious/isolated reference",FALSE
"LOC126335020",0.0941760179899349,0.0941760179899349,"Higher in gregarious/crowded reference",FALSE
"LOC126335013",-0.30315642849583,0.30315642849583,"Higher in solitarious/isolated reference",FALSE
"LOC126335027",-0.178305613019367,0.178305613019367,"Higher in solitarious/isolated reference",FALSE
"LOC126335077",0,0,"No difference in single-pair reference",FALSE
"LOC126335086",0,0,"No difference in single-pair reference",FALSE
"LOC126335093",0,0,"No difference in single-pair reference",FALSE
"LOC126335097",0,0,"No difference in single-pair reference",FALSE
"LOC126335062",0,0,"No difference in single-pair reference",FALSE
"LOC126335055",0,0,"No difference in single-pair reference",FALSE
"LOC126335124",0,0,"No difference in single-pair reference",FALSE
"LOC126335072",0,0,"No difference in single-pair reference",FALSE
"LOC126335099",-0.200668728691205,0.200668728691205,"Higher in solitarious/isolated reference",FALSE
"LOC126335144",0,0,"No difference in single-pair reference",FALSE
"LOC126335210",0.120544385378174,0.120544385378174,"Higher in gregarious/crowded reference",FALSE
"LOC126335221",0.170425987935321,0.170425987935321,"Higher in gregarious/crowded reference",FALSE
"LOC126335215",0,0,"No difference in single-pair reference",FALSE
"LOC126335194",0,0,"No difference in single-pair reference",FALSE
"LOC126335150",0.167401617290817,0.167401617290817,"Higher in gregarious/crowded reference",FALSE
"LOC126335201",-0.075797267523205,0.075797267523205,"Higher in solitarious/isolated reference",FALSE
"LOC126335234",-0.106132549269913,0.106132549269913,"Higher in solitarious/isolated reference",FALSE
"LOC126335249",-0.331328626172914,0.331328626172914,"Higher in solitarious/isolated reference",FALSE
"LOC126335260",-0.200668728691205,0.200668728691205,"Higher in solitarious/isolated reference",FALSE
"LOC126335267",-0.279830623574868,0.279830623574868,"Higher in solitarious/isolated reference",FALSE
"LOC126335304",-0.528389421635567,0.528389421635567,"Higher in solitarious/isolated reference",FALSE
"LOC126335360",0.149982874922339,0.149982874922339,"Higher in gregarious/crowded reference",FALSE
"LOC126335271",0.20043798406582,0.20043798406582,"Higher in gregarious/crowded reference",FALSE
"LOC126335275",-0.083020919771104,0.083020919771104,"Higher in solitarious/isolated reference",FALSE
"LOC126335370",-0.064602464278023,0.064602464278023,"Higher in solitarious/isolated reference",FALSE
"LOC126335363",-0.00823881415627525,0.00823881415627525,"Higher in solitarious/isolated reference",FALSE
"LOC126335338",-0.102289403414041,0.102289403414041,"Higher in solitarious/isolated reference",FALSE
"LOC126335375",-0.325194066704121,0.325194066704121,"Higher in solitarious/isolated reference",FALSE
"LOC126335385",0.15332130088638,0.15332130088638,"Higher in gregarious/crowded reference",FALSE
"LOC126335394",0.0803191214628303,0.0803191214628303,"Higher in gregarious/crowded reference",FALSE
"LOC126335399",-0.059153859958605,0.059153859958605,"Higher in solitarious/isolated reference",FALSE
"LOC126335414",-0.258946613858346,0.258946613858346,"Higher in solitarious/isolated reference",FALSE
"LOC126335421",0.178752924277646,0.178752924277646,"Higher in gregarious/crowded reference",FALSE
"LOC126335442",-0.0758635840111141,0.0758635840111141,"Higher in solitarious/isolated reference",FALSE
"LOC126335446",-0.391670884369258,0.391670884369258,"Higher in solitarious/isolated reference",FALSE
"LOC126335630",0.344622129530499,0.344622129530499,"Higher in gregarious/crowded reference",FALSE
"LOC126335608",0,0,"No difference in single-pair reference",FALSE
"LOC126335645",-0.537757334404766,0.537757334404766,"Higher in solitarious/isolated reference",FALSE
"LOC126335656",0.145868519345754,0.145868519345754,"Higher in gregarious/crowded reference",FALSE
"LOC126335679",0.0248555282502805,0.0248555282502805,"Higher in gregarious/crowded reference",FALSE
"LOC126335700",0,0,"No difference in single-pair reference",FALSE
"LOC126335709",0.120544385378174,0.120544385378174,"Higher in gregarious/crowded reference",FALSE
"LOC126335720",0.273073893219967,0.273073893219967,"Higher in gregarious/crowded reference",FALSE
"LOC126335868",-0.121757051692254,0.121757051692254,"Higher in solitarious/isolated reference",FALSE
"LOC126335878",-0.10812505245378,0.10812505245378,"Higher in solitarious/isolated reference",FALSE
"LOC126335888",0,0,"No difference in single-pair reference",FALSE
"LOC126335915",0.00147336141525845,0.00147336141525845,"Higher in gregarious/crowded reference",FALSE
"LOC126284998",0.197389155492916,0.197389155492916,"Higher in gregarious/crowded reference",FALSE
"LOC126335931",-0.0235671491153919,0.0235671491153919,"Higher in solitarious/isolated reference",FALSE
"LOC126335947",-0.0216366506071708,0.0216366506071708,"Higher in solitarious/isolated reference",FALSE
"LOC126335974",0.494670384390067,0.494670384390067,"Higher in gregarious/crowded reference",FALSE
"LOC126336011",0.223141094472321,0.223141094472321,"Higher in gregarious/crowded reference",FALSE
"LOC126336029",0.187345256637855,0.187345256637855,"Higher in gregarious/crowded reference",FALSE
"LOC126336039",-0.0498073928501981,0.0498073928501981,"Higher in solitarious/isolated reference",FALSE
"LOC126336048",0.101015417004649,0.101015417004649,"Higher in gregarious/crowded reference",FALSE
"LOC126336059",0.2692330026489,0.2692330026489,"Higher in gregarious/crowded reference",FALSE
"LOC126336072",-0.109806059301933,0.109806059301933,"Higher in solitarious/isolated reference",FALSE
"LOC126335607",0,0,"No difference in single-pair reference",FALSE
"LOC126336103",-0.445947730861597,0.445947730861597,"Higher in solitarious/isolated reference",FALSE
"Trnai-uau",0,0,"No difference in single-pair reference",FALSE
"LOC126336114",0.0699630955545709,0.0699630955545709,"Higher in gregarious/crowded reference",FALSE
"LOC126336125",0.115352231836258,0.115352231836258,"Higher in gregarious/crowded reference",FALSE
"LOC126285004",0,0,"No difference in single-pair reference",FALSE
"LOC126336147",0.06171281874283,0.06171281874283,"Higher in gregarious/crowded reference",FALSE
"LOC126336190",0.2692330026489,0.2692330026489,"Higher in gregarious/crowded reference",FALSE
"LOC126285012",0.413890213993592,0.413890213993592,"Higher in gregarious/crowded reference",FALSE
"LOC126285019",0.200404617323096,0.200404617323096,"Higher in gregarious/crowded reference",FALSE
"LOC126336196",-0.321483305867445,0.321483305867445,"Higher in solitarious/isolated reference",FALSE
"LOC126336213",0.145359264279576,0.145359264279576,"Higher in gregarious/crowded reference",FALSE
"LOC126336227",-0.00479021801076218,0.00479021801076218,"Higher in solitarious/isolated reference",FALSE
"LOC126285050",0.355828595753177,0.355828595753177,"Higher in gregarious/crowded reference",FALSE
"LOC126336240",-0.0595463135602978,0.0595463135602978,"Higher in solitarious/isolated reference",FALSE
"LOC126336248",2.01021558866842,2.01021558866842,"Higher in gregarious/crowded reference",TRUE
"LOC126336388",0.00147336141525845,0.00147336141525845,"Higher in gregarious/crowded reference",FALSE
"LOC126336257",-0.107329314812433,0.107329314812433,"Higher in solitarious/isolated reference",FALSE
"LOC126336272",-0.277946104676727,0.277946104676727,"Higher in solitarious/isolated reference",FALSE
"LOC126336294",-0.0798111533898327,0.0798111533898327,"Higher in solitarious/isolated reference",FALSE
"LOC126336310",-0.0489006946510351,0.0489006946510351,"Higher in solitarious/isolated reference",FALSE
"LOC126336369",1.35345454081775,1.35345454081775,"Higher in gregarious/crowded reference",TRUE
"LOC126336389",-0.178483732058869,0.178483732058869,"Higher in solitarious/isolated reference",FALSE
"LOC126336394",0.0222378266223275,0.0222378266223275,"Higher in gregarious/crowded reference",FALSE
"LOC126336454",0.178776314657942,0.178776314657942,"Higher in gregarious/crowded reference",FALSE
"LOC126336513",0.327002574892433,0.327002574892433,"Higher in gregarious/crowded reference",FALSE
"LOC126336400",0.122857632390986,0.122857632390986,"Higher in gregarious/crowded reference",FALSE
"LOC126336406",0.0772367993516285,0.0772367993516285,"Higher in gregarious/crowded reference",FALSE
"LOC126336571",0.559187791444555,0.559187791444555,"Higher in gregarious/crowded reference",FALSE
"LOC126336442",0.00861636641965102,0.00861636641965102,"Higher in gregarious/crowded reference",FALSE
"LOC126336429",-0.375160688309103,0.375160688309103,"Higher in solitarious/isolated reference",FALSE
"LOC126336461",0.017924041904795,0.017924041904795,"Higher in gregarious/crowded reference",FALSE
"LOC126336462",0.184479285261508,0.184479285261508,"Higher in gregarious/crowded reference",FALSE
"LOC126336481",0.579185019384195,0.579185019384195,"Higher in gregarious/crowded reference",FALSE
"LOC126336828",0.0727075726799136,0.0727075726799136,"Higher in gregarious/crowded reference",FALSE
"LOC126336470",0.0404631215877691,0.0404631215877691,"Higher in gregarious/crowded reference",FALSE
"LOC126336497",-0.0525594558347731,0.0525594558347731,"Higher in solitarious/isolated reference",FALSE
"LOC126336501",-0.0701076167177055,0.0701076167177055,"Higher in solitarious/isolated reference",FALSE
"LOC126285058",0.117975414006952,0.117975414006952,"Higher in gregarious/crowded reference",FALSE
"LOC126336505",-0.141951362243154,0.141951362243154,"Higher in solitarious/isolated reference",FALSE
"LOC126336518",0,0,"No difference in single-pair reference",FALSE
"LOC126285092",-0.0214069768649798,0.0214069768649798,"Higher in solitarious/isolated reference",FALSE
"LOC126337014",0.149566347086582,0.149566347086582,"Higher in gregarious/crowded reference",FALSE
"LOC126285111",0.442917571201436,0.442917571201436,"Higher in gregarious/crowded reference",FALSE
"LOC126337202",-0.0748928021300443,0.0748928021300443,"Higher in solitarious/isolated reference",FALSE
"LOC126336530",-0.0991941119816424,0.0991941119816424,"Higher in solitarious/isolated reference",FALSE
"LOC126337358",0.219317745266102,0.219317745266102,"Higher in gregarious/crowded reference",FALSE
"LOC126336536",0.922346367075255,0.922346367075255,"Higher in gregarious/crowded reference",FALSE
"LOC126337614",0.106237310558308,0.106237310558308,"Higher in gregarious/crowded reference",FALSE
"LOC126336544",0.0507356105467274,0.0507356105467274,"Higher in gregarious/crowded reference",FALSE
"LOC126336563",0.0171562640888796,0.0171562640888796,"Higher in gregarious/crowded reference",FALSE
"LOC126336572",-0.240832542153958,0.240832542153958,"Higher in solitarious/isolated reference",FALSE
"LOC126336638",0.198219255951137,0.198219255951137,"Higher in gregarious/crowded reference",FALSE
"LOC126336610",0.0694844460629103,0.0694844460629103,"Higher in gregarious/crowded reference",FALSE
"LOC126336586",0.196538837162648,0.196538837162648,"Higher in gregarious/crowded reference",FALSE
"LOC126336647",0.0538446506110164,0.0538446506110164,"Higher in gregarious/crowded reference",FALSE
"LOC126336676",-0.36937560611546,0.36937560611546,"Higher in solitarious/isolated reference",FALSE
"LOC126336686",0.23274995200012,0.23274995200012,"Higher in gregarious/crowded reference",FALSE
"LOC126336728",-0.0389795107389066,0.0389795107389066,"Higher in solitarious/isolated reference",FALSE
"LOC126336714",0.230312883084259,0.230312883084259,"Higher in gregarious/crowded reference",FALSE
"LOC126336694",0.527175334144502,0.527175334144502,"Higher in gregarious/crowded reference",FALSE
"LOC126336733",0.0727075726799136,0.0727075726799136,"Higher in gregarious/crowded reference",FALSE
"LOC126336741",1.60754439133393,1.60754439133393,"Higher in gregarious/crowded reference",TRUE
"LOC126337927",0,0,"No difference in single-pair reference",FALSE
"LOC126336754",0.0748372522140466,0.0748372522140466,"Higher in gregarious/crowded reference",FALSE
"LOC126336768",0.311524105194596,0.311524105194596,"Higher in gregarious/crowded reference",FALSE
"LOC126336773",0.855065004865812,0.855065004865812,"Higher in gregarious/crowded reference",FALSE
"LOC126336788",0.137926827605538,0.137926827605538,"Higher in gregarious/crowded reference",FALSE
"LOC126336798",0.610090299521413,0.610090299521413,"Higher in gregarious/crowded reference",FALSE
"LOC126336822",0.0705966362950425,0.0705966362950425,"Higher in gregarious/crowded reference",FALSE
"LOC126336805",0.528307253243913,0.528307253243913,"Higher in gregarious/crowded reference",FALSE
"LOC126336829",0.0997412011590928,0.0997412011590928,"Higher in gregarious/crowded reference",FALSE
"LOC126336831",-0.163016221011311,0.163016221011311,"Higher in solitarious/isolated reference",FALSE
"LOC126336847",-0.0214069768649798,0.0214069768649798,"Higher in solitarious/isolated reference",FALSE
"LOC126336852",-0.150545649882374,0.150545649882374,"Higher in solitarious/isolated reference",FALSE
"LOC126336859",0,0,"No difference in single-pair reference",FALSE
"LOC126336885",0.0325769082139331,0.0325769082139331,"Higher in gregarious/crowded reference",FALSE
"LOC126336877",0.22200633710742,0.22200633710742,"Higher in gregarious/crowded reference",FALSE
"LOC126336896",-0.180682680454825,0.180682680454825,"Higher in solitarious/isolated reference",FALSE
"LOC126336904",0.0118163752205351,0.0118163752205351,"Higher in gregarious/crowded reference",FALSE
"LOC126336920",-0.0619060559182163,0.0619060559182163,"Higher in solitarious/isolated reference",FALSE
"LOC126336924",0.0269865342331626,0.0269865342331626,"Higher in gregarious/crowded reference",FALSE
"LOC126336941",0.109068190903212,0.109068190903212,"Higher in gregarious/crowded reference",FALSE
"LOC126336948",-0.393687710677407,0.393687710677407,"Higher in solitarious/isolated reference",FALSE
"LOC126336962",-0.615745961955701,0.615745961955701,"Higher in solitarious/isolated reference",FALSE
"LOC126336972",-0.209883935943477,0.209883935943477,"Higher in solitarious/isolated reference",FALSE
"LOC126336977",-0.0636955587166295,0.0636955587166295,"Higher in solitarious/isolated reference",FALSE
"LOC126338860",0.0667164420162871,0.0667164420162871,"Higher in gregarious/crowded reference",FALSE
"LOC126336997",0.574811336735625,0.574811336735625,"Higher in gregarious/crowded reference",FALSE
"LOC126337005",0.129444178418219,0.129444178418219,"Higher in gregarious/crowded reference",FALSE
"LOC126337011",-0.176131954465197,0.176131954465197,"Higher in solitarious/isolated reference",FALSE
"LOC126299744",0.253786717850295,0.253786717850295,"Higher in gregarious/crowded reference",FALSE
"LOC126337017",-0.436812870347195,0.436812870347195,"Higher in solitarious/isolated reference",FALSE
"LOC126337031",-0.712690325829481,0.712690325829481,"Higher in solitarious/isolated reference",FALSE
"LOC126337074",-0.199347418661183,0.199347418661183,"Higher in solitarious/isolated reference",FALSE
"LOC126337093",0.338663336704454,0.338663336704454,"Higher in gregarious/crowded reference",FALSE
"LOC126337082",0.627976325687221,0.627976325687221,"Higher in gregarious/crowded reference",FALSE
"LOC126337104",0.29744517803382,0.29744517803382,"Higher in gregarious/crowded reference",FALSE
"LOC126315621",0.0903212122610082,0.0903212122610082,"Higher in gregarious/crowded reference",FALSE
"LOC126337131",0.23492376724186,0.23492376724186,"Higher in gregarious/crowded reference",FALSE
"LOC126337228",0.163529130643314,0.163529130643314,"Higher in gregarious/crowded reference",FALSE
"LOC126339334",0.921552402344701,0.921552402344701,"Higher in gregarious/crowded reference",FALSE
"LOC126337254",-0.316358178984572,0.316358178984572,"Higher in solitarious/isolated reference",FALSE
"LOC126337270",0.0872426064053391,0.0872426064053391,"Higher in gregarious/crowded reference",FALSE
"LOC126337296",-0.124222117214993,0.124222117214993,"Higher in solitarious/isolated reference",FALSE
"LOC126337342",0,0,"No difference in single-pair reference",FALSE
"LOC126337419",-0.101854047501653,0.101854047501653,"Higher in solitarious/isolated reference",FALSE
"LOC126337548",-0.0644015798192648,0.0644015798192648,"Higher in solitarious/isolated reference",FALSE
"LOC126337691",0.0474568749459623,0.0474568749459623,"Higher in gregarious/crowded reference",FALSE
"LOC126337512",-0.325183186507482,0.325183186507482,"Higher in solitarious/isolated reference",FALSE
"LOC126337435",-0.0638581665455344,0.0638581665455344,"Higher in solitarious/isolated reference",FALSE
"LOC126337707",-0.0211946769984541,0.0211946769984541,"Higher in solitarious/isolated reference",FALSE
"LOC126337753",0.118723574318355,0.118723574318355,"Higher in gregarious/crowded reference",FALSE
"LOC126337818",1.1242810981468,1.1242810981468,"Higher in gregarious/crowded reference",TRUE
"LOC126337770",-0.047572403456769,0.047572403456769,"Higher in solitarious/isolated reference",FALSE
"LOC126337850",-0.259576832051657,0.259576832051657,"Higher in solitarious/isolated reference",FALSE
"LOC126337834",-0.150545649882374,0.150545649882374,"Higher in solitarious/isolated reference",FALSE
"LOC126329804",0.240879017621845,0.240879017621845,"Higher in gregarious/crowded reference",FALSE
"LOC126337896",0.414975073815468,0.414975073815468,"Higher in gregarious/crowded reference",FALSE
"LOC126337983",0.241339147791582,0.241339147791582,"Higher in gregarious/crowded reference",FALSE
"LOC126337999",0.0399459839360334,0.0399459839360334,"Higher in gregarious/crowded reference",FALSE
"LOC126339955",0.102336925816267,0.102336925816267,"Higher in gregarious/crowded reference",FALSE
"LOC126340110",0.0400098507538917,0.0400098507538917,"Higher in gregarious/crowded reference",FALSE
"LOC126340263",0.198309652183282,0.198309652183282,"Higher in gregarious/crowded reference",FALSE
"LOC126338025",-0.0214069768649798,0.0214069768649798,"Higher in solitarious/isolated reference",FALSE
"LOC126338041",-0.132768586435072,0.132768586435072,"Higher in solitarious/isolated reference",FALSE
"LOC126338109",0.345304019027467,0.345304019027467,"Higher in gregarious/crowded reference",FALSE
"LOC126338067",0.245227153715508,0.245227153715508,"Higher in gregarious/crowded reference",FALSE
"LOC126338093",0.0557600428362308,0.0557600428362308,"Higher in gregarious/crowded reference",FALSE
