"gene_id","n_reference_tissues","tissue_vst_range","highest_reference_tissue","lowest_reference_tissue","reference_tissue_means"
"LOC126266588",3,0.061530265961828,"Thorax","Fat body","Fat body=5.37; Head=5.41; Thorax=5.43"
"LOC126266589",3,0.117137358297794,"Head","Fat body","Fat body=5.44; Head=5.56; Thorax=5.55"
"LOC126266590",3,0.823629898710289,"Head","Fat body","Fat body=6.89; Head=7.72; Thorax=7.12"
"LOC126266591",3,0.473263146677667,"Fat body","Head","Fat body=7.13; Head=6.66; Thorax=6.78"
"LOC126266592",3,0.27596775564048,"Fat body","Thorax","Fat body=6.6; Head=6.35; Thorax=6.32"
"LOC126266593",3,0.592128268031882,"Thorax","Fat body","Fat body=8.83; Head=9.3; Thorax=9.42"
"LOC126266594",3,0.0690808391560287,"Head","Fat body","Fat body=7.01; Head=7.08; Thorax=7.04"
"LOC126266595",3,0.213231278644813,"Thorax","Fat body","Fat body=7.09; Head=7.21; Thorax=7.3"
"LOC126266596",3,0.547265752228101,"Thorax","Fat body","Fat body=8.75; Head=9.06; Thorax=9.29"
"LOC126266597",3,0.934243233170712,"Thorax","Fat body","Fat body=5.82; Head=6.12; Thorax=6.76"
"LOC126266598",3,0.0432552790225076,"Thorax","Fat body","Fat body=7.02; Head=7.06; Thorax=7.06"
"LOC126266599",3,2.36510442015312,"Fat body","Thorax","Fat body=9.42; Head=7.31; Thorax=7.06"
"LOC126266600",3,0.390597068023679,"Thorax","Fat body","Fat body=8.27; Head=8.57; Thorax=8.66"
"LOC126266601",3,0.252334383168388,"Fat body","Thorax","Fat body=6.66; Head=6.51; Thorax=6.41"
"LOC126266602",3,0.171689576007415,"Thorax","Fat body","Fat body=6.76; Head=6.86; Thorax=6.93"
"LOC126266603",3,0.035607600825446,"Fat body","Head","Fat body=5.78; Head=5.75; Thorax=5.77"
"LOC126266604",3,0.576148871624193,"Fat body","Thorax","Fat body=7.77; Head=7.49; Thorax=7.19"
"LOC126266605",3,0.0754435586084767,"Head","Fat body","Fat body=8.18; Head=8.25; Thorax=8.2"
"LOC126266606",3,0.180505221478792,"Fat body","Head","Fat body=6.28; Head=6.1; Thorax=6.21"
"LOC126266607",3,0.391123658949017,"Thorax","Fat body","Fat body=9.82; Head=10.01; Thorax=10.21"
"LOC126266608",3,1.17441740502695,"Fat body","Head","Fat body=9.03; Head=7.85; Thorax=8.41"
"LOC126266609",3,0.0836230050020035,"Head","Fat body","Fat body=5.59; Head=5.68; Thorax=5.64"
"LOC126266610",3,0.184811880622704,"Fat body","Head","Fat body=7.68; Head=7.49; Thorax=7.5"
"LOC126266611",3,0.0617860329157649,"Thorax","Head","Fat body=6.8; Head=6.79; Thorax=6.85"
"LOC126266612",3,0.128752337429464,"Head","Thorax","Fat body=7.63; Head=7.74; Thorax=7.61"
"LOC126266613",3,0.343297167034632,"Thorax","Head","Fat body=7.56; Head=7.28; Thorax=7.62"
"LOC126266614",3,0.304202043256673,"Head","Fat body","Fat body=8.05; Head=8.36; Thorax=8.2"
"LOC126266615",3,0.147903323110024,"Thorax","Fat body","Fat body=7.07; Head=7.15; Thorax=7.22"
"LOC126266616",3,0.211152978342012,"Thorax","Fat body","Fat body=6.65; Head=6.8; Thorax=6.86"
"LOC126266617",3,0.390941820158567,"Fat body","Thorax","Fat body=6.09; Head=5.73; Thorax=5.7"
"LOC126266618",3,0.161749231758762,"Thorax","Head","Fat body=7.77; Head=7.77; Thorax=7.93"
"LOC126266619",3,1.94393570141533,"Thorax","Fat body","Fat body=6.5; Head=8; Thorax=8.44"
"LOC126266620",3,0.0871905674241056,"Thorax","Head","Fat body=6.65; Head=6.65; Thorax=6.73"
"LOC126266622",3,0.1960271592519,"Head","Fat body","Fat body=5.69; Head=5.89; Thorax=5.87"
"LOC126266623",3,2.7888952627415,"Head","Fat body","Fat body=5.58; Head=8.37; Thorax=6.6"
"LOC126266624",3,0.992536319516271,"Fat body","Head","Fat body=8.35; Head=7.36; Thorax=7.4"
"LOC126266625",3,0.397435172508705,"Fat body","Thorax","Fat body=7.23; Head=6.94; Thorax=6.83"
"LOC126266626",3,1.87370148301713,"Head","Fat body","Fat body=6.89; Head=8.76; Thorax=7.58"
"LOC126266627",3,0.557411936200258,"Fat body","Head","Fat body=7.82; Head=7.26; Thorax=7.28"
"LOC126266628",3,0.31011340087132,"Fat body","Thorax","Fat body=6.99; Head=6.82; Thorax=6.68"
"LOC126266629",3,0.526184207498957,"Thorax","Fat body","Fat body=7.08; Head=7.13; Thorax=7.6"
"LOC126266630",3,0.219307731813672,"Thorax","Fat body","Fat body=7.1; Head=7.14; Thorax=7.32"
"LOC126266631",3,0.219448849544407,"Thorax","Fat body","Fat body=6.97; Head=6.99; Thorax=7.19"
"LOC126266632",3,0.542729844152504,"Fat body","Head","Fat body=8.79; Head=8.25; Thorax=8.35"
"LOC126266633",3,0.259072503860242,"Thorax","Head","Fat body=8.95; Head=8.76; Thorax=9.01"
"LOC126266634",3,1.25030187466454,"Fat body","Head","Fat body=11.75; Head=10.5; Thorax=10.64"
"LOC126266635",3,0.18231304000259,"Thorax","Fat body","Fat body=6.35; Head=6.5; Thorax=6.53"
"LOC126266637",3,0.03892473238544,"Fat body","Thorax","Fat body=7.1; Head=7.07; Thorax=7.06"
"LOC126266638",3,0.608020205951162,"Thorax","Fat body","Fat body=8.9; Head=9.37; Thorax=9.51"
"LOC126266639",3,0.345621485601296,"Fat body","Head","Fat body=8; Head=7.65; Thorax=7.68"
"LOC126266640",3,0.0322108838534785,"Head","Fat body","Fat body=7.28; Head=7.31; Thorax=7.29"
"LOC126266641",3,0.954321329727949,"Head","Fat body","Fat body=5.7; Head=6.66; Thorax=5.91"
"LOC126266642",3,0.400911078746766,"Thorax","Fat body","Fat body=7.72; Head=7.83; Thorax=8.12"
"LOC126266643",3,0.0473908485141452,"Thorax","Fat body","Fat body=5.37; Head=5.37; Thorax=5.42"
"LOC126266644",3,0.323895301319506,"Thorax","Fat body","Fat body=7.52; Head=7.83; Thorax=7.85"
"LOC126266645",3,0.362868452409805,"Head","Fat body","Fat body=5.88; Head=6.24; Thorax=5.94"
"LOC126266646",3,0.17530870584576,"Thorax","Fat body","Fat body=5.73; Head=5.79; Thorax=5.91"
"LOC126266647",3,0.18172921407509,"Fat body","Thorax","Fat body=8.1; Head=7.95; Thorax=7.91"
"LOC126266649",3,1.47340118517506,"Thorax","Fat body","Fat body=6.61; Head=7.95; Thorax=8.09"
"LOC126266650",3,0.465213502347988,"Fat body","Head","Fat body=7.48; Head=7.01; Thorax=7.19"
"LOC126266651",3,0.32792110317871,"Fat body","Head","Fat body=7.37; Head=7.04; Thorax=7.14"
"LOC126266652",3,2.49021943587456,"Head","Fat body","Fat body=6.03; Head=8.52; Thorax=7.08"
"LOC126266653",3,0.113129349353094,"Head","Thorax","Fat body=6.96; Head=6.97; Thorax=6.86"
"LOC126266654",3,0.367640901198547,"Fat body","Head","Fat body=6.58; Head=6.21; Thorax=6.25"
"LOC126266655",3,0.0935624144106582,"Fat body","Thorax","Fat body=6.8; Head=6.75; Thorax=6.71"
"LOC126266656",3,2.96489921244782,"Fat body","Thorax","Fat body=11.31; Head=8.46; Thorax=8.35"
"LOC126266657",3,1.15986059556653,"Fat body","Head","Fat body=8.69; Head=7.53; Thorax=7.77"
"LOC126266658",3,0.818131675476954,"Head","Fat body","Fat body=5.8; Head=6.62; Thorax=6.36"
"LOC126266659",3,0.182627500968241,"Fat body","Thorax","Fat body=5.8; Head=5.67; Thorax=5.61"
"LOC126266660",3,0.447980068565704,"Fat body","Head","Fat body=7.99; Head=7.54; Thorax=7.65"
"LOC126266661",3,0.0876049260574092,"Head","Fat body","Fat body=5.9; Head=5.99; Thorax=5.92"
"LOC126266662",3,1.58925418621791,"Thorax","Fat body","Fat body=6.04; Head=7.2; Thorax=7.63"
"LOC126266663",3,1.1012568218925,"Head","Fat body","Fat body=5.87; Head=6.97; Thorax=6.11"
"LOC126266664",3,0.0930356958173411,"Head","Fat body","Fat body=5.49; Head=5.59; Thorax=5.55"
"LOC126266665",3,1.95160127055607,"Fat body","Thorax","Fat body=9.85; Head=8.64; Thorax=7.9"
"LOC126266666",3,0.0713946390634694,"Fat body","Head","Fat body=7.54; Head=7.47; Thorax=7.48"
"LOC126266667",3,0.83600076085461,"Thorax","Fat body","Fat body=5.93; Head=6.48; Thorax=6.76"
"LOC126266668",3,0.0560059271487781,"Head","Fat body","Fat body=5.37; Head=5.42; Thorax=5.42"
"LOC126266669",3,0.537328999489959,"Thorax","Fat body","Fat body=6.31; Head=6.8; Thorax=6.84"
"LOC126266671",3,0.397102168694396,"Fat body","Head","Fat body=6.23; Head=5.83; Thorax=6.05"
"LOC126266672",3,1.21717333086745,"Fat body","Thorax","Fat body=9.22; Head=8.27; Thorax=8"
"LOC126266673",3,0.0124349969278175,"Head","Thorax","Fat body=5.46; Head=5.46; Thorax=5.45"
"LOC126266674",3,0.556822271419716,"Head","Fat body","Fat body=5.84; Head=6.4; Thorax=5.93"
"LOC126266675",3,0.293478163381398,"Thorax","Fat body","Fat body=5.78; Head=6.03; Thorax=6.07"
"LOC126266676",3,0.0678085634116217,"Fat body","Head","Fat body=7.57; Head=7.5; Thorax=7.56"
"LOC126266677",3,1.45974164073259,"Head","Fat body","Fat body=6.83; Head=8.29; Thorax=7.42"
"LOC126266678",3,0.178851004995301,"Fat body","Head","Fat body=6.42; Head=6.24; Thorax=6.32"
"LOC126266679",3,1.38237225191564,"Thorax","Fat body","Fat body=7.09; Head=8.12; Thorax=8.47"
"LOC126266680",3,0.227262449188487,"Fat body","Head","Fat body=6.3; Head=6.07; Thorax=6.18"
"LOC126266681",3,0.537761363646457,"Fat body","Thorax","Fat body=8.01; Head=7.89; Thorax=7.47"
"LOC126266682",3,0.0370713942332443,"Thorax","Fat body","Fat body=5.37; Head=5.37; Thorax=5.41"
"LOC126266683",3,0.240730849957385,"Thorax","Fat body","Fat body=7.65; Head=7.75; Thorax=7.89"
"LOC126266684",3,1.26549844927078,"Head","Fat body","Fat body=5.53; Head=6.8; Thorax=5.72"
"LOC126266685",3,0.775253816695129,"Head","Fat body","Fat body=6.82; Head=7.59; Thorax=6.89"
"LOC126266686",3,1.29350458189919,"Fat body","Thorax","Fat body=11.03; Head=10.07; Thorax=9.74"
"LOC126266687",3,0.16707218977706,"Thorax","Head","Fat body=6.78; Head=6.71; Thorax=6.88"
"LOC126266688",3,0.765063372793513,"Thorax","Fat body","Fat body=9; Head=9.35; Thorax=9.77"
"LOC126266689",3,0.141449917168526,"Thorax","Fat body","Fat body=5.69; Head=5.83; Thorax=5.83"
"LOC126266690",3,0.265326277525369,"Thorax","Fat body","Fat body=7.09; Head=7.22; Thorax=7.35"
"LOC126266691",3,0.08129498825528,"Thorax","Fat body","Fat body=5.85; Head=5.87; Thorax=5.93"
"LOC126266692",3,0.586536381002502,"Thorax","Fat body","Fat body=5.77; Head=6.33; Thorax=6.35"
"LOC126266693",3,0.375071267938282,"Head","Fat body","Fat body=5.44; Head=5.82; Thorax=5.63"
"LOC126266694",3,0.23752976315722,"Head","Thorax","Fat body=7.33; Head=7.45; Thorax=7.21"
"LOC126266695",3,0.0289828162670167,"Fat body","Head","Fat body=5.56; Head=5.53; Thorax=5.55"
"LOC126266696",3,0.352842222203222,"Head","Fat body","Fat body=5.46; Head=5.81; Thorax=5.78"
"LOC126266698",3,0.102897426535211,"Fat body","Thorax","Fat body=7.65; Head=7.55; Thorax=7.54"
"LOC126266699",3,0.186648275712143,"Fat body","Head","Fat body=7.8; Head=7.61; Thorax=7.74"
"LOC126266700",3,2.14278337258667,"Fat body","Thorax","Fat body=8.94; Head=6.87; Thorax=6.79"
"LOC126266701",3,0.150185094527138,"Thorax","Head","Fat body=8.06; Head=7.95; Thorax=8.1"
"LOC126266702",3,0.23510967357895,"Fat body","Head","Fat body=7.22; Head=6.98; Thorax=7.16"
"LOC126266703",3,0.220166827644791,"Fat body","Head","Fat body=8.6; Head=8.38; Thorax=8.53"
"LOC126266704",3,0.189817692057427,"Fat body","Thorax","Fat body=5.67; Head=5.5; Thorax=5.48"
"LOC126266705",3,0.490577368720854,"Head","Fat body","Fat body=5.67; Head=6.16; Thorax=5.85"
"LOC126266706",3,1.657956629294,"Fat body","Thorax","Fat body=9.95; Head=8.33; Thorax=8.3"
"LOC126266707",3,0.0668348290100926,"Head","Fat body","Fat body=5.66; Head=5.73; Thorax=5.66"
"LOC126266708",3,0.418289651408733,"Head","Fat body","Fat body=5.92; Head=6.34; Thorax=6.05"
"LOC126266709",3,1.22414281937748,"Thorax","Fat body","Fat body=9.84; Head=10.79; Thorax=11.06"
"LOC126266710",3,0.609967368748006,"Fat body","Head","Fat body=8.27; Head=7.66; Thorax=7.67"
"LOC126266711",3,0.102012003502765,"Head","Fat body","Fat body=5.37; Head=5.47; Thorax=5.44"
"LOC126266712",3,0.0681002410200096,"Head","Thorax","Fat body=6.18; Head=6.2; Thorax=6.14"
"LOC126266713",3,2.1330221450696,"Thorax","Fat body","Fat body=7.31; Head=9.23; Thorax=9.44"
"LOC126266714",3,0.150606625857134,"Head","Thorax","Fat body=5.7; Head=5.84; Thorax=5.69"
"LOC126266716",3,0.0543492300179995,"Fat body","Thorax","Fat body=5.76; Head=5.76; Thorax=5.71"
"LOC126266717",3,2.9724805247802,"Thorax","Fat body","Fat body=6.16; Head=8.61; Thorax=9.14"
"LOC126266718",3,2.93791328630309,"Thorax","Fat body","Fat body=8.49; Head=11; Thorax=11.43"
"LOC126266719",3,0.145467452231477,"Head","Fat body","Fat body=9.18; Head=9.33; Thorax=9.29"
"LOC126266720",3,0.168987700896788,"Head","Fat body","Fat body=5.53; Head=5.7; Thorax=5.69"
"LOC126266721",3,0.537473262945371,"Thorax","Fat body","Fat body=5.73; Head=6.19; Thorax=6.27"
"LOC126266722",3,0.245371145898639,"Thorax","Fat body","Fat body=7.01; Head=7.17; Thorax=7.26"
"LOC126266723",3,0.0227393105664726,"Fat body","Head","Fat body=5.44; Head=5.42; Thorax=5.44"
"LOC126266724",3,0.117636782076168,"Thorax","Fat body","Fat body=5.56; Head=5.68; Thorax=5.68"
"LOC126266725",3,1.12466468827111,"Fat body","Thorax","Fat body=7.47; Head=6.76; Thorax=6.35"
"LOC126266726",3,2.31699135905883,"Fat body","Thorax","Fat body=8.85; Head=7.18; Thorax=6.54"
"LOC126266727",3,0.112992460436915,"Head","Thorax","Fat body=7.62; Head=7.66; Thorax=7.55"
"LOC126266728",3,0.430133589246777,"Head","Thorax","Fat body=7.5; Head=7.69; Thorax=7.26"
"LOC126266729",3,0.795859909108148,"Fat body","Head","Fat body=6.32; Head=5.52; Thorax=5.97"
"LOC126266730",3,0.468495863925318,"Fat body","Head","Fat body=8; Head=7.53; Thorax=7.63"
"LOC126266731",3,0.0896042316427659,"Fat body","Head","Fat body=6.46; Head=6.37; Thorax=6.4"
"LOC126266735",3,0.911222845188905,"Head","Fat body","Fat body=6.17; Head=7.08; Thorax=6.99"
"LOC126266736",3,0.0852703000025201,"Fat body","Thorax","Fat body=5.57; Head=5.5; Thorax=5.48"
"LOC126266737",3,0.297467401378679,"Thorax","Fat body","Fat body=5.37; Head=5.6; Thorax=5.67"
"LOC126266738",3,0.168735109554418,"Head","Fat body","Fat body=5.69; Head=5.86; Thorax=5.85"
"LOC126266739",3,0.273718607806766,"Head","Fat body","Fat body=5.6; Head=5.88; Thorax=5.86"
"LOC126266740",3,0.170968484634615,"Thorax","Fat body","Fat body=9.75; Head=9.81; Thorax=9.92"
"LOC126266741",3,0.38265688470556,"Thorax","Fat body","Fat body=7.5; Head=7.76; Thorax=7.89"
"LOC126266742",3,0.446806455461667,"Thorax","Fat body","Fat body=8.44; Head=8.66; Thorax=8.89"
"LOC126266743",3,0.160417433898276,"Thorax","Head","Fat body=7.6; Head=7.47; Thorax=7.63"
"LOC126266744",3,1.85942427376642,"Head","Fat body","Fat body=7.81; Head=9.67; Thorax=9.21"
"LOC126266746",3,0.389838830353148,"Thorax","Head","Fat body=7.22; Head=7.06; Thorax=7.45"
"LOC126266747",3,0.31274288558904,"Head","Thorax","Fat body=6.58; Head=6.66; Thorax=6.35"
"LOC126266748",3,1.46299052248797,"Fat body","Thorax","Fat body=8.61; Head=7.22; Thorax=7.15"
"LOC126266749",3,0.193836218299204,"Head","Fat body","Fat body=5.79; Head=5.99; Thorax=5.81"
"LOC126266750",3,0.584998525871015,"Fat body","Head","Fat body=6.05; Head=5.46; Thorax=5.89"
"LOC126266751",3,0.60817207325772,"Fat body","Head","Fat body=6.14; Head=5.53; Thorax=6.05"
"LOC126266752",3,1.98304001684656,"Thorax","Fat body","Fat body=9.22; Head=10.24; Thorax=11.2"
"LOC126266753",3,2.13229334577859,"Thorax","Fat body","Fat body=6.93; Head=8.13; Thorax=9.06"
"LOC126266754",3,0.23041711961439,"Fat body","Thorax","Fat body=8.24; Head=8.18; Thorax=8.01"
"LOC126266755",3,0.213855259911682,"Thorax","Fat body","Fat body=7.6; Head=7.62; Thorax=7.82"
"LOC126266756",3,1.68369098039189,"Fat body","Head","Fat body=9.15; Head=7.46; Thorax=7.67"
"LOC126266757",3,1.47950292037576,"Fat body","Thorax","Fat body=7.73; Head=6.31; Thorax=6.25"
"LOC126266758",3,1.35387508354252,"Head","Fat body","Fat body=8.06; Head=9.41; Thorax=9.12"
"LOC126266759",3,0.312228823133781,"Head","Thorax","Fat body=6.69; Head=6.71; Thorax=6.4"
"LOC126266760",3,0.28101285843818,"Head","Fat body","Fat body=6.46; Head=6.74; Thorax=6.57"
"LOC126266761",3,0.65093238176067,"Head","Fat body","Fat body=5.37; Head=6.02; Thorax=5.94"
"LOC126266762",3,0.366252673789327,"Head","Fat body","Fat body=5.49; Head=5.86; Thorax=5.72"
"LOC126266763",3,0.144532037037314,"Head","Fat body","Fat body=5.53; Head=5.68; Thorax=5.6"
"LOC126266764",3,0.5108318719881,"Head","Fat body","Fat body=5.49; Head=6; Thorax=5.85"
"LOC126266765",3,1.66063391042795,"Thorax","Fat body","Fat body=5.5; Head=7; Thorax=7.16"
"LOC126266766",3,0.55349690576645,"Thorax","Fat body","Fat body=5.49; Head=5.65; Thorax=6.05"
"LOC126266767",3,0.71714009769391,"Thorax","Fat body","Fat body=5.37; Head=5.82; Thorax=6.09"
"LOC126266769",3,0.325335977394055,"Fat body","Head","Fat body=10.36; Head=10.04; Thorax=10.16"
"LOC126266770",3,0.145796696333272,"Head","Fat body","Fat body=5.44; Head=5.59; Thorax=5.55"
"LOC126266771",3,0.691774772945669,"Fat body","Thorax","Fat body=9.91; Head=9.44; Thorax=9.21"
"LOC126266772",3,0.135870842142121,"Head","Fat body","Fat body=7.3; Head=7.44; Thorax=7.3"
"LOC126266773",3,0.154394003232278,"Thorax","Fat body","Fat body=6.6; Head=6.71; Thorax=6.75"
"LOC126266775",3,0.308358098067447,"Thorax","Fat body","Fat body=6.72; Head=6.86; Thorax=7.03"
"LOC126266776",3,0.178542329799035,"Thorax","Head","Fat body=7.06; Head=7.04; Thorax=7.22"
"LOC126266778",3,2.31943103119171,"Thorax","Fat body","Fat body=7.89; Head=9.71; Thorax=10.21"
"LOC126266779",3,1.5418677607883,"Head","Fat body","Fat body=6.24; Head=7.78; Thorax=6.66"
"LOC126266780",3,0.721842866442943,"Head","Thorax","Fat body=5.59; Head=6.18; Thorax=5.46"
"LOC126266781",3,0,"Fat body","Fat body","Fat body=5.37; Head=5.37; Thorax=5.37"
"LOC126266782",3,0.0674951012600822,"Head","Fat body","Fat body=5.52; Head=5.59; Thorax=5.54"
"LOC126266783",3,0.123671320083185,"Fat body","Thorax","Fat body=6.05; Head=5.99; Thorax=5.92"
"LOC126266784",3,3.21278569130045,"Thorax","Fat body","Fat body=8.77; Head=11.05; Thorax=11.99"
"LOC126266785",3,0.999201613440489,"Head","Thorax","Fat body=5.53; Head=6.39; Thorax=5.39"
"LOC126266787",3,0.464716948272468,"Head","Thorax","Fat body=6.51; Head=6.91; Thorax=6.44"
"LOC126266788",3,0,"Fat body","Fat body","Fat body=5.37; Head=5.37; Thorax=5.37"
"LOC126266789",3,0,"Fat body","Fat body","Fat body=5.37; Head=5.37; Thorax=5.37"
"LOC126266790",3,0.160151210153873,"Head","Fat body","Fat body=5.52; Head=5.68; Thorax=5.62"
"LOC126266791",3,0.206044270146631,"Thorax","Fat body","Fat body=6.74; Head=6.89; Thorax=6.94"
"LOC126266792",3,0.0752174680271596,"Fat body","Head","Fat body=5.98; Head=5.91; Thorax=5.95"
"LOC126266793",3,0.766529005489874,"Thorax","Fat body","Fat body=5.47; Head=6.02; Thorax=6.24"
"LOC126266795",3,0.630796037600565,"Head","Fat body","Fat body=5.9; Head=6.53; Thorax=6.33"
"LOC126266796",3,0.133418869569627,"Head","Thorax","Fat body=5.85; Head=5.95; Thorax=5.82"
"LOC126266797",3,0.178682947268161,"Fat body","Thorax","Fat body=8.38; Head=8.25; Thorax=8.2"
"LOC126266798",3,0.0810570824702497,"Thorax","Head","Fat body=6.49; Head=6.47; Thorax=6.55"
"LOC126266799",3,0.965083205511736,"Head","Fat body","Fat body=6.31; Head=7.28; Thorax=6.61"
"LOC126266800",3,0.543642628679844,"Fat body","Head","Fat body=9.07; Head=8.53; Thorax=8.65"
"LOC126266801",3,0.0180848690088187,"Head","Fat body","Fat body=5.37; Head=5.39; Thorax=5.37"
"LOC126266802",3,0.0782201542634597,"Head","Fat body","Fat body=5.37; Head=5.45; Thorax=5.44"
"LOC126266803",3,0.159094078925483,"Thorax","Fat body","Fat body=8.18; Head=8.25; Thorax=8.34"
"LOC126266804",3,0.118930354788944,"Thorax","Fat body","Fat body=5.5; Head=5.59; Thorax=5.62"
"LOC126266805",3,0.123731841129094,"Fat body","Head","Fat body=6.32; Head=6.19; Thorax=6.28"
"LOC126266806",3,0.220866085541253,"Head","Fat body","Fat body=5.55; Head=5.77; Thorax=5.72"
"LOC126266807",3,0.594154271178404,"Thorax","Fat body","Fat body=8.74; Head=9.1; Thorax=9.33"
"LOC126266808",3,0.255548280237203,"Thorax","Fat body","Fat body=8.9; Head=9.03; Thorax=9.15"
"LOC126266809",3,0.0122357994432427,"Thorax","Fat body","Fat body=8.27; Head=8.28; Thorax=8.28"
"LOC126266810",3,0.194223030903012,"Thorax","Head","Fat body=7.4; Head=7.36; Thorax=7.55"
"LOC126266811",3,0.140715189389789,"Thorax","Head","Fat body=6.29; Head=6.19; Thorax=6.33"
"LOC126266812",3,0.19972166397689,"Thorax","Fat body","Fat body=7.14; Head=7.24; Thorax=7.34"
"LOC126266813",3,0.127118941488533,"Head","Fat body","Fat body=5.37; Head=5.5; Thorax=5.46"
"LOC126266814",3,0.412610146949139,"Head","Fat body","Fat body=5.47; Head=5.89; Thorax=5.77"
"LOC126266815",3,0.706854769517594,"Head","Fat body","Fat body=5.46; Head=6.16; Thorax=5.8"
"LOC126266816",3,0.559138737900703,"Thorax","Fat body","Fat body=8.6; Head=8.99; Thorax=9.16"
"LOC126266817",3,1.70955929287285,"Head","Fat body","Fat body=5.55; Head=7.26; Thorax=6.77"
"LOC126266818",3,0.0979245544937744,"Head","Fat body","Fat body=5.49; Head=5.59; Thorax=5.56"
"LOC126266819",3,0.0764612910818405,"Head","Thorax","Fat body=5.56; Head=5.59; Thorax=5.51"
"LOC126266820",3,0.131536676828826,"Head","Fat body","Fat body=5.47; Head=5.61; Thorax=5.5"
"LOC126266822",3,1.00719851463458,"Thorax","Fat body","Fat body=7.09; Head=7.48; Thorax=8.1"
"LOC126266823",3,0.101186178606756,"Head","Fat body","Fat body=7.04; Head=7.14; Thorax=7.11"
"LOC126266824",3,1.07649811170264,"Fat body","Head","Fat body=7.99; Head=6.91; Thorax=7.48"
"LOC126266825",3,0.182334540169961,"Head","Fat body","Fat body=5.8; Head=5.99; Thorax=5.91"
"LOC126266826",3,0.501699357958185,"Thorax","Fat body","Fat body=6.52; Head=6.82; Thorax=7.02"
"LOC126266827",3,2.63013871865894,"Fat body","Head","Fat body=9.34; Head=6.71; Thorax=6.97"
"LOC126266828",3,1.35276171378498,"Fat body","Thorax","Fat body=7.68; Head=6.6; Thorax=6.33"
"LOC126266829",3,1.32554950573082,"Head","Fat body","Fat body=5.67; Head=6.99; Thorax=6.15"
"LOC126266830",3,1.41466631381964,"Thorax","Fat body","Fat body=9.4; Head=9.87; Thorax=10.81"
"LOC126266831",3,0.526790910675853,"Head","Fat body","Fat body=5.7; Head=6.23; Thorax=5.99"
"LOC126266832",3,3.0154078104498,"Thorax","Fat body","Fat body=7.7; Head=9.98; Thorax=10.71"
"LOC126266833",3,0.126771800248772,"Head","Fat body","Fat body=5.44; Head=5.57; Thorax=5.53"
"LOC126266834",3,0.0277094535688267,"Head","Thorax","Fat body=5.6; Head=5.62; Thorax=5.59"
"LOC126266835",3,1.14765685524309,"Head","Fat body","Fat body=6.78; Head=7.92; Thorax=7.54"
"LOC126266836",3,0.233320893470419,"Thorax","Fat body","Fat body=6.5; Head=6.66; Thorax=6.74"
"LOC126266837",3,0.3327545755622,"Thorax","Head","Fat body=7.05; Head=6.85; Thorax=7.18"
"LOC126266838",3,0.534516282373987,"Fat body","Thorax","Fat body=7.39; Head=7.03; Thorax=6.85"
"LOC126266839",3,0.18286684004265,"Head","Fat body","Fat body=5.52; Head=5.7; Thorax=5.62"
"LOC126266840",3,0.18593905140136,"Thorax","Fat body","Fat body=5.96; Head=6.03; Thorax=6.15"
"LOC126266841",3,0.0287610835688392,"Fat body","Head","Fat body=6.3; Head=6.27; Thorax=6.29"
"LOC126266842",3,0.0123784238877551,"Head","Fat body","Fat body=5.37; Head=5.38; Thorax=5.37"
"LOC126266843",3,0.387136217709882,"Thorax","Fat body","Fat body=8.21; Head=8.34; Thorax=8.6"
"LOC126266844",3,0.292592276859716,"Fat body","Head","Fat body=6.06; Head=5.77; Thorax=5.83"
"LOC126266845",3,0.231152293784401,"Thorax","Fat body","Fat body=8.24; Head=8.33; Thorax=8.47"
"LOC126266846",3,0.0742582130673748,"Thorax","Head","Fat body=7.74; Head=7.7; Thorax=7.77"
"LOC126266847",3,0.299579632590147,"Fat body","Thorax","Fat body=7.68; Head=7.45; Thorax=7.38"
"LOC126266848",3,0,"Fat body","Fat body","Fat body=5.37; Head=5.37; Thorax=5.37"
"LOC126266849",3,6.03580202469621,"Head","Fat body","Fat body=8.91; Head=14.95; Thorax=14.16"
"LOC126266850",3,0.164890465832952,"Thorax","Fat body","Fat body=5.73; Head=5.84; Thorax=5.9"
"LOC126266851",3,0.0494839798571931,"Thorax","Head","Fat body=7.64; Head=7.64; Thorax=7.69"
"LOC126266852",3,1.48971096860025,"Fat body","Head","Fat body=9.96; Head=8.47; Thorax=8.98"
"LOC126266853",3,0.0600305350012551,"Fat body","Head","Fat body=5.57; Head=5.51; Thorax=5.52"
"LOC126266854",3,0.32469775145862,"Head","Fat body","Fat body=5.97; Head=6.29; Thorax=6.28"
"LOC126266855",3,0.602493810772035,"Head","Fat body","Fat body=5.75; Head=6.36; Thorax=5.99"
"LOC126266856",3,0.157633543938465,"Head","Fat body","Fat body=5.44; Head=5.6; Thorax=5.57"
"LOC126266857",3,0.0153381493904945,"Thorax","Head","Fat body=5.44; Head=5.44; Thorax=5.45"
"LOC126266858",3,0.912475982479299,"Fat body","Head","Fat body=7.72; Head=6.81; Thorax=6.9"
"LOC126266859",3,0.152911039146243,"Fat body","Thorax","Fat body=7.41; Head=7.39; Thorax=7.26"
"LOC126266860",3,0.0780329070086978,"Thorax","Fat body","Fat body=6.68; Head=6.72; Thorax=6.76"
"LOC126266861",3,0.521022715921234,"Thorax","Fat body","Fat body=9.01; Head=9.48; Thorax=9.53"
