"gene_id","diet","DEG_set","log2FoldChange","padj","significant"
"LOC126279120","33","Diet 33",-1.25060342999099,0.0181570537452872,TRUE
"LOC126279173","33","Diet 33",-1.27617641394356,0.024277947966941,TRUE
"LOC126279221","33","Diet 33",-1.48425168575862,0.009904078796489,TRUE
"LOC126279309","33","Diet 33",2.342824685456,4.83644796548965e-13,TRUE
"LOC126279569","33","Diet 33",1.14051209284238,9.77286043279582e-05,TRUE
"LOC126279611","33","Diet 33",2.80013723506152,4.73032901444279e-05,TRUE
"LOC126279803","33","Diet 33",-2.86994723187567,0.016223681098325,TRUE
"LOC126280394","33","Diet 33",6.03724674212735,7.06520289391538e-05,TRUE
"LOC126280573","33","Diet 33",4.68831951777409,0.00115057666279408,TRUE
"LOC126280853","33","Diet 33",1.19189389511097,0.0141416156185472,TRUE
"LOC126280991","33","Diet 33",1.31040776352618,0.00595062289726171,TRUE
"LOC126281065","33","Diet 33",1.63489530877103,0.0342596889314352,TRUE
"LOC126281081","33","Diet 33",1.0107155556396,0.0376353699187775,TRUE
"LOC126281165","33","Diet 33",2.75679236649306,6.17610084255503e-05,TRUE
"LOC126281245","33","Diet 33",1.02060339210518,3.51192122063999e-05,TRUE
"LOC126281276","33","Diet 33",-1.88008110256794,0.047896293704942,TRUE
"LOC126281297","33","Diet 33",-2.08749216022169,0.00494202928258321,TRUE
"LOC126281299","33","Diet 33",-3.08587963844273,0.0122057929748644,TRUE
"LOC126281308","33","Diet 33",1.47880868344332,0.0272304636342185,TRUE
"LOC126281310","33","Diet 33",-1.60159821804605,0.0045933161102946,TRUE
"LOC126281335","33","Diet 33",-2.01418579425796,0.0257622982593542,TRUE
"LOC126281341","33","Diet 33",-4.05480740439232,0.000212619619161641,TRUE
"LOC126281351","33","Diet 33",-1.23768871289969,0.0422233964463165,TRUE
"LOC126281387","33","Diet 33",-1.38590297162025,0.00629500549497907,TRUE
"LOC126281391","33","Diet 33",-1.06262468290022,0.0086616663013491,TRUE
"LOC126281399","33","Diet 33",-1.14002795117296,0.0491438836506482,TRUE
"LOC126281410","33","Diet 33",2.47518846621867,0.00412621576067691,TRUE
"LOC126281481","33","Diet 33",1.62830526329704,3.49038184660998e-05,TRUE
"LOC126281483","33","Diet 33",1.48010776540556,0.0112028468727243,TRUE
"LOC126281486","33","Diet 33",-1.72408792860685,0.0185195115305112,TRUE
"LOC126281499","33","Diet 33",3.83244850586765,1.73204904634801e-06,TRUE
"LOC126281516","33","Diet 33",-1.44902586313631,0.0390460247919021,TRUE
"LOC126281532","33","Diet 33",-1.69383278164452,8.96207712895821e-06,TRUE
"LOC126281537","33","Diet 33",1.70356253857923,0.0214075194983247,TRUE
"LOC126281553","33","Diet 33",1.60139001230527,0.0143085156070389,TRUE
"LOC126281562","33","Diet 33",-1.28394563505512,0.00195553797108781,TRUE
"LOC126281570","33","Diet 33",-1.11745494771555,0.0287204034924645,TRUE
"LOC126281581","33","Diet 33",-1.36604582815877,0.0305448224558052,TRUE
"LOC126281598","33","Diet 33",1.211991580435,0.000387634585488114,TRUE
"LOC126281635","33","Diet 33",2.5124182954697,4.3637931137343e-07,TRUE
"LOC126281690","33","Diet 33",-1.55673533063946,0.00974205829960639,TRUE
"LOC126281691","33","Diet 33",1.43378661646868,0.00515173938295833,TRUE
"LOC126281694","33","Diet 33",-1.979227300991,0.00290464511793455,TRUE
"LOC126281701","33","Diet 33",-1.34584565150127,0.049976494607167,TRUE
"LOC126281715","33","Diet 33",-1.67326325331724,0.00731490984381977,TRUE
"LOC126281780","33","Diet 33",-1.63010186120087,0.0447108881341495,TRUE
"LOC126281818","33","Diet 33",1.29185764306634,0.0310617786090036,TRUE
"LOC126281835","33","Diet 33",-2.969031159172,0.00498281583459081,TRUE
"LOC126281857","33","Diet 33",-1.27012198708922,0.0274214093115177,TRUE
"LOC126281861","33","Diet 33",-1.95525802924925,0.0143031873370144,TRUE
"LOC126281878","33","Diet 33",-1.51882274140844,0.0298062460082538,TRUE
"LOC126281906","33","Diet 33",-1.36908625177273,0.0299459755931828,TRUE
"LOC126281914","33","Diet 33",-2.95712493637114,0.0012562642839758,TRUE
"LOC126281915","33","Diet 33",-2.55732346917988,0.0181570537452872,TRUE
"LOC126281934","33","Diet 33",-1.98344240208644,0.00647413169725327,TRUE
"LOC126281958","33","Diet 33",-1.14745741501887,0.0126957442451578,TRUE
"LOC126281994","33","Diet 33",1.56448170477694,0.000466718649138218,TRUE
"LOC126282017","33","Diet 33",-2.39547875195259,0.0397866185368878,TRUE
"LOC126282019","33","Diet 33",-2.86824639383545,0.0268736181028729,TRUE
"LOC126282021","33","Diet 33",-2.60879395055762,0.0351802212089048,TRUE
"LOC126282030","33","Diet 33",1.3263069606762,0.00124281484565717,TRUE
"LOC126282034","33","Diet 33",2.60402759719764,5.34097817686405e-09,TRUE
"LOC126282035","33","Diet 33",1.10093187787078,0.0267041786850741,TRUE
"LOC126282043","33","Diet 33",-2.45430126566595,0.000122014464261474,TRUE
"LOC126282072","33","Diet 33",4.07620242979569,2.63232336428913e-06,TRUE
"LOC126282073","33","Diet 33",1.42453813256146,3.91781331397179e-05,TRUE
"LOC126282077","33","Diet 33",1.42395629843591,0.0379153013682807,TRUE
"LOC126282100","33","Diet 33",1.45480879356524,0.00164297745077751,TRUE
"LOC126282167","33","Diet 33",1.48125792613136,0.0333956468559575,TRUE
"LOC126282181","33","Diet 33",5.63322752637652,5.56131880626186e-19,TRUE
"LOC126282193","33","Diet 33",1.57169534711285,0.000274854223239207,TRUE
"LOC126282207","33","Diet 33",1.5025964958666,0.00351473695431645,TRUE
"LOC126282257","33","Diet 33",-1.66838473565335,0.0102913967190477,TRUE
"LOC126282259","33","Diet 33",1.317303425157,0.00282287197858351,TRUE
"LOC126282271","33","Diet 33",-1.62096534164461,8.05598946057699e-05,TRUE
"LOC126282322","33","Diet 33",-3.42384507827498,4.07425983655835e-05,TRUE
"LOC126282335","33","Diet 33",-1.1262899448234,0.0272121807163764,TRUE
"LOC126282375","33","Diet 33",1.30433760614451,0.0393444587463781,TRUE
"LOC126282396","33","Diet 33",-2.44273531451397,0.00803058303618131,TRUE
"LOC126282431","33","Diet 33",2.60992660002846,0.0092024368466852,TRUE
"LOC126282434","33","Diet 33",1.23111481605996,9.64459524978268e-05,TRUE
"LOC126282517","33","Diet 33",2.44357620292001,1.12108696585379e-06,TRUE
"LOC126282528","33","Diet 33",2.12185301961906,0.000142619340726477,TRUE
"LOC126282679","33","Diet 33",1.89179508124748,0.0214025195733626,TRUE
"LOC126282995","33","Diet 33",2.88638343043309,3.41206183976711e-06,TRUE
"LOC126283383","33","Diet 33",2.45792619625497,2.02960839161092e-14,TRUE
"LOC126283409","33","Diet 33",1.8307973517277,0.00325350881306467,TRUE
"LOC126283952","33","Diet 33",-1.46853097353584,0.00293731485424804,TRUE
"LOC126283954","33","Diet 33",-1.14276941407571,0.0027093476574629,TRUE
"LOC126283957","33","Diet 33",-1.91305530932076,0.00253061196203863,TRUE
"LOC126283960","33","Diet 33",-1.78237514998015,0.000948228082472713,TRUE
"LOC126283961","33","Diet 33",-1.48321390415691,0.0268736181028729,TRUE
"LOC126283962","33","Diet 33",-1.56798810221436,0.00282799108988773,TRUE
"LOC126283972","33","Diet 33",1.79833163703788,0.0387718513021294,TRUE
"LOC126283976","33","Diet 33",1.4666839121113,0.0101702641521366,TRUE
"LOC126283982","33","Diet 33",-2.2240391464128,0.0249737765622162,TRUE
"LOC126283987","33","Diet 33",-1.53342208981892,0.00672085699573554,TRUE
"LOC126283989","33","Diet 33",2.80474119029876,0.00301498971338516,TRUE
"LOC126284002","33","Diet 33",-2.43609856943943,0.000311121083629653,TRUE
