"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","set","database","ontology","neg_log10_padj","term_label","set_label"
"GO:0030594","neurotransmitter receptor activity","18/783","51/6095",0.352941176470588,2.74735181428893,4.81067799601087,3.29489042431935e-05,0.00186412614175898,0.00186412614175898,"LOC126271869/LOC126324336/LOC126298991/LOC126355545/LOC126281676/LOC126281695/LOC126278518/LOC126355437/LOC126355582/LOC126297822/LOC126298972/LOC126267133/LOC126298404/LOC126366011/LOC126298992/LOC126353956/LOC126293524/LOC126266988",18,"All infection DEGs","GO","Molecular function",2.72952470313209,"neurotransmitter receptor activity [GO:0030594]","All infection DEGs"
"GO:0003008","system process","82/783","419/6095",0.195704057279236,1.52339237435114,4.26202783476528,3.60410168796812e-05,0.0020050819057396,0.0020050819057396,"LOC126271869/LOC126269352/LOC126273203/LOC126298335/LOC126361668/LOC126354827/LOC126281516/LOC126278863/LOC126272414/LOC126297964/LOC126281509/LOC126272767/LOC126297734/LOC126297555/LOC126364340/LOC126291467/LOC126354819/LOC126281676/LOC126354017/LOC126297585/LOC126298490/LOC126278382/LOC126299004/LOC126356354/LOC126272377/LOC126284350/LOC126322572/LOC126354525/LOC126356222/LOC126284428/LOC126336485/LOC126281695/LOC126356015/LOC126345497/LOC126356039/LOC126281447/LOC126270553/LOC126328409/LOC126292199/LOC126278743/LOC126282474/LOC126355437/LOC126356154/LOC126343426/LOC126268114/LOC126281954/LOC126298058/LOC126355582/LOC126298632/LOC126266672/LOC126354172/LOC126298861/LOC126292317/LOC126351894/LOC126297738/LOC126298972/LOC126336038/LOC126272263/LOC126271955/LOC126267133/LOC126355132/LOC126335918/LOC126299155/LOC126273220/LOC126272139/LOC126336809/LOC126358740/LOC126328217/LOC126353956/LOC126293524/LOC126278781/LOC126336858/LOC126282112/LOC126297845/LOC126267038/LOC126266988/LOC126272078/LOC126354344/LOC126298067/LOC126281483/LOC126336939/LOC126354018",82,"All infection DEGs","GO","Biological process",2.69786788215392,"system process [GO:0003008]","All infection DEGs"
"GO:0008324","monoatomic cation transmembrane transporter activity","43/783","183/6095",0.234972677595628,1.82906573428526,4.37170019364897,4.28539881021452e-05,0.00234502643090099,0.00234502643090099,"LOC126271869/LOC126334943/LOC126361668/LOC126324336/LOC126272718/LOC126297964/LOC126283953/LOC126272767/LOC126297555/LOC126281676/LOC126354186/LOC126266590/LOC126338336/LOC126281695/LOC126354816/LOC126267806/LOC126272934/LOC126281447/LOC126267939/LOC126356137/LOC126282638/LOC126354785/LOC126298058/LOC126355582/LOC126295251/LOC126356631/LOC126278568/LOC126297822/LOC126298972/LOC126336038/LOC126336864/LOC126273220/LOC126272139/LOC126355303/LOC126293524/LOC126365875/LOC126356287/LOC126356316/LOC126354034/LOC126292020/LOC126282259/LOC126336082/LOC126279309",43,"All infection DEGs","GO","Molecular function",2.62985225796819,"monoatomic cation transmembrane transporter activity [GO:0008324]","All infection DEGs"
"GO:0061134","peptidase regulator activity","9/783","16/6095",0.5625,4.37859195402299,5.19496631539213,4.48663211751894e-05,0.00241554484004487,0.00241554484004487,"LOC126354914/LOC126335547/LOC126335546/LOC126278346/LOC126281178/LOC126335544/LOC126282193/LOC126335545/LOC126278220",9,"All infection DEGs","GO","Molecular function",2.61698489624274,"peptidase regulator activity [GO:0061134]","All infection DEGs"
"GO:0016053","organic acid biosynthetic process","23/783","78/6095",0.294871794871795,2.29533025510037,4.42018939096765,7.5179825962402e-05,0.00376847634699593,0.00376847634699593,"LOC126282322/LOC126347783/LOC126356204/LOC126334613/LOC126298530/LOC126268518/LOC126276148/LOC126284002/LOC126279109/LOC126347864/LOC126278002/LOC126365957/LOC126336244/LOC126354995/LOC126298001/LOC126281861/LOC126335171/LOC126298632/LOC126274964/LOC126267222/LOC126293368/LOC126281648/LOC126325353",23,"All infection DEGs","GO","Biological process",2.42383420625165,"organic acid biosynthetic process [GO:0016053]","All infection DEGs"
"GO:0046394","carboxylic acid biosynthetic process","23/783","78/6095",0.294871794871795,2.29533025510037,4.42018939096765,7.5179825962402e-05,0.00376847634699593,0.00376847634699593,"LOC126282322/LOC126347783/LOC126356204/LOC126334613/LOC126298530/LOC126268518/LOC126276148/LOC126284002/LOC126279109/LOC126347864/LOC126278002/LOC126365957/LOC126336244/LOC126354995/LOC126298001/LOC126281861/LOC126335171/LOC126298632/LOC126274964/LOC126267222/LOC126293368/LOC126281648/LOC126325353",23,"All infection DEGs","GO","Biological process",2.42383420625165,"carboxylic acid biosynthetic process [GO:0046394]","All infection DEGs"
"GO:0007186","G protein-coupled receptor signaling pathway","31/783","120/6095",0.258333333333333,2.01090889740315,4.29375005495587,7.83516935405561e-05,0.00376847634699593,0.00376847634699593,"LOC126330497/LOC126323231/LOC126354348/LOC126298991/LOC126355545/LOC126335869/LOC126353850/LOC126298490/LOC126354358/LOC126365747/LOC126278518/LOC126356808/LOC126335335/LOC126355437/LOC126266656/LOC126343426/LOC126278287/LOC126331832/LOC126335021/LOC126267133/LOC126298404/LOC126366011/LOC126299155/LOC126304998/LOC126298992/LOC126299097/LOC126353956/LOC126284291/LOC126267861/LOC126266988/LOC126336238",31,"All infection DEGs","GO","Biological process",2.42383420625165,"G protein-coupled receptor signaling pathway [GO:0007186]","All infection DEGs"
"GO:0003333","amino acid transmembrane transport","18/783","54/6095",0.333333333333333,2.59472115793955,4.51887461448736,7.85442990554696e-05,0.00376847634699593,0.00376847634699593,"LOC126272718/LOC126356065/LOC126354582/LOC126354788/LOC126272934/LOC126353931/LOC126278974/LOC126353927/LOC126354751/LOC126355939/LOC126356631/LOC126355940/LOC126354753/LOC126337983/LOC126298679/LOC126295311/LOC126278890/LOC126354750",18,"All infection DEGs","GO","Biological process",2.42383420625165,"amino acid transmembrane transport [GO:0003333]","All infection DEGs"
"GO:0098655","monoatomic cation transmembrane transport","46/783","205/6095",0.224390243902439,1.74669034046662,4.17506161431959,7.86148015011638e-05,0.00376847634699593,0.00376847634699593,"LOC126271869/LOC126334943/LOC126361668/LOC126324336/LOC126272718/LOC126297964/LOC126283953/LOC126272767/LOC126297555/LOC126281676/LOC126354186/LOC126266590/LOC126291650/LOC126338336/LOC126281695/LOC126354816/LOC126267806/LOC126272934/LOC126281447/LOC126267939/LOC126356137/LOC126282638/LOC126354785/LOC126298058/LOC126355582/LOC126295251/LOC126356631/LOC126278568/LOC126297822/LOC126298972/LOC126336038/LOC126337983/LOC126336864/LOC126273220/LOC126272139/LOC126354110/LOC126355303/LOC126293524/LOC126365875/LOC126356287/LOC126356316/LOC126354034/LOC126292020/LOC126282259/LOC126336082/LOC126279309",46,"All infection DEGs","GO","Biological process",2.42383420625165,"monoatomic cation transmembrane transport [GO:0098655]","All infection DEGs"
"GO:0006040","amino sugar metabolic process","12/783","28/6095",0.428571428571429,3.33607006020799,4.75642829956497,7.8852118556166e-05,0.00376847634699593,0.00376847634699593,"LOC126354720/LOC126299078/LOC126274364/LOC126278279/LOC126346580/LOC126271949/LOC126281506/LOC126346606/LOC126335001/LOC126336345/LOC126346622/LOC126297427",12,"All infection DEGs","GO","Biological process",2.42383420625165,"amino sugar metabolic process [GO:0006040]","All infection DEGs"
"GO:0010469","regulation of signaling receptor activity","12/783","28/6095",0.428571428571429,3.33607006020799,4.75642829956497,7.8852118556166e-05,0.00376847634699593,0.00376847634699593,"LOC126355922/LOC126353850/LOC126354783/LOC126284333/LOC126298648/LOC126354358/LOC126335335/LOC126343426/LOC126331832/LOC126298316/LOC126278442/LOC126304998",12,"All infection DEGs","GO","Biological process",2.42383420625165,"regulation of signaling receptor activity [GO:0010469]","All infection DEGs"
"GO:0097367","carbohydrate derivative binding","28/783","104/6095",0.269230769230769,2.09573631987425,4.32689284317433,7.90273649759481e-05,0.00376847634699593,0.00376847634699593,"LOC126266830/LOC126278863/LOC126274364/LOC126267652/LOC126278279/LOC126267215/LOC126278382/LOC126267343/LOC126267217/LOC126346580/LOC126281165/LOC126298412/LOC126267061/LOC126267163/LOC126281245/LOC126285462/LOC126346606/LOC126268068/LOC126268114/LOC126365918/LOC126278442/LOC126272633/LOC126267216/LOC126336809/LOC126335256/LOC126365865/LOC126346622/LOC126297427",28,"All infection DEGs","GO","Molecular function",2.42383420625165,"carbohydrate derivative binding [GO:0097367]","All infection DEGs"
"GO:0022890","GO:0022890","40/783","172/6095",0.232558139534884,1.81027057530666,4.13834313564543,0.000100684122624574,0.00470950013760461,0.00470950013760461,"LOC126271869/LOC126334943/LOC126361668/LOC126324336/LOC126272718/LOC126283953/LOC126272767/LOC126297555/LOC126281676/LOC126354186/LOC126266590/LOC126281695/LOC126354816/LOC126267806/LOC126281447/LOC126267939/LOC126356137/LOC126282638/LOC126354785/LOC126298058/LOC126355582/LOC126295251/LOC126356631/LOC126278568/LOC126297822/LOC126298972/LOC126336038/LOC126336864/LOC126273220/LOC126272139/LOC126355303/LOC126293524/LOC126365875/LOC126356287/LOC126356316/LOC126354034/LOC126292020/LOC126282259/LOC126336082/LOC126279309",40,"All infection DEGs","GO",NA,2.32702518607713,"GO:0022890 [GO:0022890]","All infection DEGs"
"GO:0006812","monoatomic cation transport","48/783","219/6095",0.219178082191781,1.70611802165888,4.08565350589299,0.000102430799512409,0.00470950013760461,0.00470950013760461,"LOC126271869/LOC126334943/LOC126361668/LOC126324336/LOC126272718/LOC126336931/LOC126297964/LOC126283953/LOC126272767/LOC126297555/LOC126281676/LOC126354186/LOC126266590/LOC126291650/LOC126338336/LOC126281695/LOC126354816/LOC126267806/LOC126356039/LOC126272934/LOC126281447/LOC126267939/LOC126356137/LOC126282638/LOC126354785/LOC126298058/LOC126355582/LOC126295251/LOC126356631/LOC126278568/LOC126297822/LOC126298972/LOC126336038/LOC126337983/LOC126336864/LOC126273220/LOC126272139/LOC126354110/LOC126355303/LOC126293524/LOC126365875/LOC126356287/LOC126356316/LOC126354034/LOC126292020/LOC126282259/LOC126336082/LOC126279309",48,"All infection DEGs","GO","Biological process",2.32702518607713,"monoatomic cation transport [GO:0006812]","All infection DEGs"
"GO:0006865","amino acid transport","18/783","55/6095",0.327272727272727,2.54754440961338,4.4259761462607,0.000102993861607291,0.00470950013760461,0.00470950013760461,"LOC126272718/LOC126356065/LOC126354582/LOC126354788/LOC126272934/LOC126353931/LOC126278974/LOC126353927/LOC126354751/LOC126355939/LOC126356631/LOC126355940/LOC126354753/LOC126337983/LOC126298679/LOC126295311/LOC126278890/LOC126354750",18,"All infection DEGs","GO","Biological process",2.32702518607713,"amino acid transport [GO:0006865]","All infection DEGs"
"GO:0017144","GO:0017144","39/783","167/6095",0.233532934131737,1.81785853580196,4.11420001613499,0.000111491522393868,0.00502917164528017,0.00502917164528017,"LOC126353887/LOC126293695/LOC126354720/LOC126299078/LOC126356204/LOC126334613/LOC126304758/LOC126284548/LOC126274364/LOC126278279/LOC126298490/LOC126324953/LOC126346580/LOC126334596/LOC126291650/LOC126271949/LOC126365745/LOC126293404/LOC126365957/LOC126354995/LOC126299549/LOC126346606/LOC126335036/LOC126355885/LOC126356631/LOC126271955/LOC126274964/LOC126267006/LOC126272594/LOC126336345/LOC126282346/LOC126278447/LOC126272511/LOC126339265/LOC126333165/LOC126292188/LOC126346622/LOC126325353/LOC126297427",39,"All infection DEGs","GO",NA,2.29850354168551,"GO:0017144 [GO:0017144]","All infection DEGs"
"GO:0050877","nervous system process","70/783","358/6095",0.195530726256983,1.52204313733884,3.90848592347481,0.000141928886623694,0.00631678164733188,0.00631678164733188,"LOC126271869/LOC126269352/LOC126273203/LOC126298335/LOC126361668/LOC126281516/LOC126278863/LOC126272414/LOC126297964/LOC126281509/LOC126272767/LOC126297734/LOC126297555/LOC126291467/LOC126354819/LOC126281676/LOC126297585/LOC126298490/LOC126278382/LOC126299004/LOC126356354/LOC126272377/LOC126284350/LOC126322572/LOC126354525/LOC126356222/LOC126336485/LOC126281695/LOC126356015/LOC126345497/LOC126356039/LOC126281447/LOC126270553/LOC126292199/LOC126278743/LOC126282474/LOC126355437/LOC126356154/LOC126343426/LOC126268114/LOC126281954/LOC126298058/LOC126355582/LOC126298632/LOC126266672/LOC126354172/LOC126298861/LOC126292317/LOC126351894/LOC126298972/LOC126336038/LOC126272263/LOC126271955/LOC126267133/LOC126355132/LOC126335918/LOC126299155/LOC126273220/LOC126272139/LOC126336809/LOC126358740/LOC126328217/LOC126353956/LOC126293524/LOC126278781/LOC126336858/LOC126267038/LOC126266988/LOC126281483/LOC126336939",70,"All infection DEGs","GO","Biological process",2.19950413513632,"nervous system process [GO:0050877]","All infection DEGs"
"GO:1901617","GO:1901617","14/783","38/6095",0.368421052631579,2.86784970088055,4.43412581220829,0.000145676694482069,0.00637907533157458,0.00637907533157458,"LOC126356204/LOC126298490/LOC126353965/LOC126298596/LOC126292260/LOC126335515/LOC126365745/LOC126355885/LOC126271955/LOC126299253/LOC126333165/LOC126305900/LOC126322655/LOC126320178",14,"All infection DEGs","GO",NA,2.1952422691626,"GO:1901617 [GO:1901617]","All infection DEGs"
"GO:0007218","neuropeptide signaling pathway","16/783","47/6095",0.340425531914894,2.6499279910872,4.35924322178477,0.000147150629278383,0.00637907533157458,0.00637907533157458,"LOC126330497/LOC126323231/LOC126354348/LOC126335869/LOC126354358/LOC126365747/LOC126335335/LOC126266656/LOC126343426/LOC126331832/LOC126299155/LOC126304998/LOC126299097/LOC126284291/LOC126267861/LOC126336238",16,"All infection DEGs","GO","Biological process",2.1952422691626,"neuropeptide signaling pathway [GO:0007218]","All infection DEGs"
"GO:0098802","plasma membrane signaling receptor complex","9/783","18/6095",0.5,3.89208173690932,4.71742788797529,0.000149890661421219,0.00641455163876961,0.00641455163876961,"LOC126271869/LOC126354819/LOC126281676/LOC126281695/LOC126356154/LOC126355582/LOC126298972/LOC126298404/LOC126293524",9,"All infection DEGs","GO","Cellular component",2.192833694334,"plasma membrane signaling receptor complex [GO:0098802]","All infection DEGs"
"GO:0006082","organic acid metabolic process","54/783","259/6095",0.208494208494208,1.62295300226335,3.93324135181671,0.000155645272296344,0.00649429898656495,0.00649429898656495,"LOC126282322/LOC126347783/LOC126356204/LOC126291873/LOC126334613/LOC126266748/LOC126304758/LOC126335505/LOC126298530/LOC126352958/LOC126281994/LOC126268518/LOC126276148/LOC126334596/LOC126284002/LOC126279109/LOC126293404/LOC126347864/LOC126278002/LOC126365957/LOC126336244/LOC126281245/LOC126354995/LOC126298001/LOC126281861/LOC126335171/LOC126355485/LOC126267953/LOC126282517/LOC126335001/LOC126336251/LOC126298632/LOC126323251/LOC126365930/LOC126271955/LOC126274964/LOC126336866/LOC126267006/LOC126267222/LOC126266657/LOC126267535/LOC126335256/LOC126317480/LOC126335966/LOC126320584/LOC126293368/LOC126281648/LOC126281446/LOC126268198/LOC126336122/LOC126345263/LOC126336714/LOC126325353/LOC126281672",54,"All infection DEGs","GO","Biological process",2.18746772106476,"organic acid metabolic process [GO:0006082]","All infection DEGs"
"GO:0043436","oxoacid metabolic process","54/783","259/6095",0.208494208494208,1.62295300226335,3.93324135181671,0.000155645272296344,0.00649429898656495,0.00649429898656495,"LOC126282322/LOC126347783/LOC126356204/LOC126291873/LOC126334613/LOC126266748/LOC126304758/LOC126335505/LOC126298530/LOC126352958/LOC126281994/LOC126268518/LOC126276148/LOC126334596/LOC126284002/LOC126279109/LOC126293404/LOC126347864/LOC126278002/LOC126365957/LOC126336244/LOC126281245/LOC126354995/LOC126298001/LOC126281861/LOC126335171/LOC126355485/LOC126267953/LOC126282517/LOC126335001/LOC126336251/LOC126298632/LOC126323251/LOC126365930/LOC126271955/LOC126274964/LOC126336866/LOC126267006/LOC126267222/LOC126266657/LOC126267535/LOC126335256/LOC126317480/LOC126335966/LOC126320584/LOC126293368/LOC126281648/LOC126281446/LOC126268198/LOC126336122/LOC126345263/LOC126336714/LOC126325353/LOC126281672",54,"All infection DEGs","GO","Biological process",2.18746772106476,"oxoacid metabolic process [GO:0043436]","All infection DEGs"
"GO:0015171","amino acid transmembrane transporter activity","17/783","52/6095",0.326923076923077,2.54482267413302,4.29493981717456,0.000162131670640288,0.00668142613083065,0.00668142613083065,"LOC126272718/LOC126356065/LOC126354582/LOC126354788/LOC126272934/LOC126353931/LOC126278974/LOC126353927/LOC126354751/LOC126355939/LOC126356631/LOC126355940/LOC126354753/LOC126298679/LOC126295311/LOC126278890/LOC126354750",17,"All infection DEGs","GO","Molecular function",2.17513082874524,"amino acid transmembrane transporter activity [GO:0015171]","All infection DEGs"
"GO:0044057","regulation of system process","15/783","43/6095",0.348837209302326,2.71540586295999,4.3336589574167,0.000173147674573455,0.00692056976275389,0.00692056976275389,"LOC126283953/LOC126272767/LOC126298063/LOC126355922/LOC126291467/LOC126359421/LOC126343426/LOC126298058/LOC126366011/LOC126299155/LOC126304998/LOC126353956/LOC126292020/LOC126339265/LOC126284557",15,"All infection DEGs","GO","Biological process",2.15985814909327,"regulation of system process [GO:0044057]","All infection DEGs"
"GO:0004497","monooxygenase activity","10/783","22/6095",0.454545454545455,3.53825612446302,4.57876353422892,0.00017415454166307,0.00692056976275389,0.00692056976275389,"LOC126298490/LOC126365745/LOC126272888/LOC126270657/LOC126266827/LOC126299150/LOC126339265/LOC126333165/LOC126305900/LOC126320178",10,"All infection DEGs","GO","Molecular function",2.15985814909327,"monooxygenase activity [GO:0004497]","All infection DEGs"
"GO:0051233","spindle midzone","10/783","22/6095",0.454545454545455,3.53825612446302,4.57876353422892,0.00017415454166307,0.00692056976275389,0.00692056976275389,"LOC126278346/LOC126272743/LOC126347975/LOC126267242/LOC126335501/LOC126334614/LOC126266746/LOC126334768/LOC126334907/LOC126272312",10,"All infection DEGs","GO","Cellular component",2.15985814909327,"spindle midzone [GO:0051233]","All infection DEGs"
"GO:0042335","cuticle development","33/783","137/6095",0.240875912408759,1.875017479095,3.97676415310243,0.000200519054882426,0.00787450123761808,0.00787450123761808,"LOC126354720/LOC126299078/LOC126355865/LOC126356204/LOC126284250/LOC126284845/LOC126353965/LOC126353855/LOC126346580/LOC126335515/LOC126271949/LOC126365745/LOC126299206/LOC126346606/LOC126297795/LOC126267997/LOC126336602/LOC126284577/LOC126293373/LOC126284756/LOC126273368/LOC126284086/LOC126285438/LOC126271955/LOC126284425/LOC126336809/LOC126266832/LOC126297581/LOC126336345/LOC126284491/LOC126297845/LOC126336597/LOC126346622",33,"All infection DEGs","GO","Biological process",2.10377694440947,"cuticle development [GO:0042335]","All infection DEGs"
"GO:0055114","GO:0055114","60/783","300/6095",0.2,1.55683269476373,3.79718456807383,0.000227402347934957,0.00882638415589402,0.00882638415589402,"LOC126353887/LOC126285378/LOC126298770/LOC126354003/LOC126336931/LOC126335505/LOC126269416/LOC126283383/LOC126353777/LOC126298490/LOC126267237/LOC126293748/LOC126298596/LOC126276148/LOC126353855/LOC126297511/LOC126334596/LOC126365745/LOC126272888/LOC126293326/LOC126354620/LOC126354904/LOC126285375/LOC126336244/LOC126284995/LOC126299185/LOC126270657/LOC126267953/LOC126291849/LOC126281954/LOC126282517/LOC126336251/LOC126323251/LOC126355885/LOC126282446/LOC126266827/LOC126291591/LOC126336866/LOC126278180/LOC126272746/LOC126267006/LOC126267222/LOC126299150/LOC126266657/LOC126272594/LOC126354439/LOC126335256/LOC126354588/LOC126281446/LOC126268198/LOC126339265/LOC126272078/LOC126336122/LOC126297494/LOC126345263/LOC126333165/LOC126336714/LOC126305900/LOC126281672/LOC126320178",60,"All infection DEGs","GO",NA,2.05421717442404,"GO:0055114 [GO:0055114]","All infection DEGs"
"GO:0005179","hormone activity","7/783","12/6095",0.583333333333333,4.54076202639421,4.71336992683817,0.000247914384109916,0.00951193349607929,0.00951193349607929,"LOC126355922/LOC126354783/LOC126354358/LOC126335335/LOC126343426/LOC126331832/LOC126304998",7,"All infection DEGs","GO","Molecular function",2.02173119480513,"hormone activity [GO:0005179]","All infection DEGs"
"GO:0001505","GO:0001505","29/783","117/6095",0.247863247863248,1.92940804051915,3.89694677023815,0.000286922031639248,0.0108834743364978,0.0108834743364978,"LOC126293695/LOC126277399/LOC126276893/LOC126356204/LOC126334613/LOC126334906/LOC126354583/LOC126355445/LOC126298490/LOC126293404/LOC126356039/LOC126272934/LOC126354995/LOC126281204/LOC126356321/LOC126282030/LOC126281954/LOC126298058/LOC126298632/LOC126356631/LOC126355448/LOC126271955/LOC126298404/LOC126366011/LOC126339265/LOC126333165/LOC126292188/LOC126325353/LOC126346953",29,"All infection DEGs","GO",NA,1.96323244247767,"GO:0001505 [GO:0001505]","All infection DEGs"
"GO:0004930","G protein-coupled receptor activity","23/783","85/6095",0.270588235294118,2.10630305762152,3.94320551316227,0.000311531990426709,0.0116841998207231,0.0116841998207231,"LOC126330497/LOC126323231/LOC126354348/LOC126298991/LOC126355545/LOC126335869/LOC126353850/LOC126365747/LOC126278518/LOC126356808/LOC126355437/LOC126266656/LOC126335021/LOC126267133/LOC126298404/LOC126299155/LOC126298992/LOC126299097/LOC126353956/LOC126284291/LOC126267861/LOC126266988/LOC126336238",23,"All infection DEGs","GO","Molecular function",1.93240102442227,"G protein-coupled receptor activity [GO:0004930]","All infection DEGs"
"GO:0042391","regulation of membrane potential","19/783","65/6095",0.292307692307692,2.27537086157776,3.96860235238579,0.000353690796434274,0.0131179986499734,0.0131179986499734,"LOC126271869/LOC126334943/LOC126269352/LOC126334997/LOC126281676/LOC126266590/LOC126267118/LOC126281695/LOC126281447/LOC126267939/LOC126278974/LOC126298058/LOC126334996/LOC126298972/LOC126336038/LOC126273220/LOC126293524/LOC126292020/LOC126336082",19,"All infection DEGs","GO","Biological process",1.88213241812899,"regulation of membrane potential [GO:0042391]","All infection DEGs"
"GO:0007600","sensory perception","41/783","188/6095",0.218085106382979,1.69761011929024,3.7300210583953,0.000362769106173202,0.0133068491912764,0.0133068491912764,"LOC126273203/LOC126298335/LOC126361668/LOC126281516/LOC126272414/LOC126297964/LOC126281509/LOC126272767/LOC126297555/LOC126354819/LOC126356354/LOC126272377/LOC126284350/LOC126322572/LOC126354525/LOC126356222/LOC126336485/LOC126345497/LOC126270553/LOC126278743/LOC126282474/LOC126356154/LOC126343426/LOC126268114/LOC126298058/LOC126355582/LOC126354172/LOC126298861/LOC126351894/LOC126298972/LOC126272263/LOC126355132/LOC126335918/LOC126299155/LOC126272139/LOC126336809/LOC126358740/LOC126278781/LOC126336858/LOC126281483/LOC126336939",41,"All infection DEGs","GO","Biological process",1.87592476502363,"sensory perception [GO:0007600]","All infection DEGs"
"GO:0006023","aminoglycan biosynthetic process","9/783","20/6095",0.45,3.50287356321839,4.3041147422152,0.000407324137310958,0.0147787822863476,0.0147787822863476,"LOC126354720/LOC126299078/LOC126281994/LOC126271949/LOC126284041/LOC126335001/LOC126266657/LOC126336345/LOC126317480",9,"All infection DEGs","GO","Biological process",1.8303613486277,"aminoglycan biosynthetic process [GO:0006023]","All infection DEGs"
"GO:0022839","monoatomic ion-gated channel activity","22/783","82/6095",0.268292682926829,2.08843410273183,3.80948736661719,0.000475960984300157,0.0167890791193321,0.0167890791193321,"LOC126271869/LOC126334943/LOC126269352/LOC126324336/LOC126272767/LOC126281676/LOC126281695/LOC126298058/LOC126355582/LOC126341660/LOC126297822/LOC126298972/LOC126336038/LOC126366011/LOC126336864/LOC126273220/LOC126272139/LOC126358740/LOC126293524/LOC126365875/LOC126298067/LOC126336082",22,"All infection DEGs","GO","Molecular function",1.77497312425269,"monoatomic ion-gated channel activity [GO:0022839]","All infection DEGs"
"GO:0046873","metal ion transmembrane transporter activity","30/783","126/6095",0.238095238095238,1.85337225567111,3.71600316427811,0.00047696639593494,0.0167890791193321,0.0167890791193321,"LOC126334943/LOC126361668/LOC126324336/LOC126272718/LOC126283953/LOC126272767/LOC126297555/LOC126354186/LOC126266590/LOC126354816/LOC126267806/LOC126281447/LOC126267939/LOC126356137/LOC126282638/LOC126298058/LOC126295251/LOC126356631/LOC126297822/LOC126336038/LOC126336864/LOC126273220/LOC126272139/LOC126365875/LOC126356316/LOC126354034/LOC126292020/LOC126282259/LOC126336082/LOC126279309",30,"All infection DEGs","GO","Molecular function",1.77497312425269,"metal ion transmembrane transporter activity [GO:0046873]","All infection DEGs"
"GO:0046189","phenol-containing compound biosynthetic process","7/783","13/6095",0.538461538461538,4.1914726397485,4.42224364650372,0.000477819807170926,0.0167890791193321,0.0167890791193321,"LOC126356204/LOC126298490/LOC126353965/LOC126335515/LOC126365745/LOC126271955/LOC126333165",7,"All infection DEGs","GO","Biological process",1.77497312425269,"phenol-containing compound biosynthetic process [GO:0046189]","All infection DEGs"
"GO:0016491","oxidoreductase activity","47/783","227/6095",0.20704845814978,1.61169904523998,3.60585909092133,0.000486515600717028,0.0169165528665983,0.0169165528665983,"LOC126298770/LOC126354003/LOC126336931/LOC126335505/LOC126269416/LOC126353777/LOC126298490/LOC126298596/LOC126276148/LOC126353855/LOC126297511/LOC126365745/LOC126272888/LOC126293326/LOC126354620/LOC126354904/LOC126285375/LOC126284995/LOC126270657/LOC126267953/LOC126291849/LOC126281954/LOC126282517/LOC126323251/LOC126355885/LOC126282446/LOC126266827/LOC126336866/LOC126278180/LOC126267222/LOC126299150/LOC126266657/LOC126272594/LOC126354439/LOC126335256/LOC126354588/LOC126281446/LOC126268198/LOC126339265/LOC126336122/LOC126297494/LOC126345263/LOC126333165/LOC126336714/LOC126305900/LOC126281672/LOC126320178",47,"All infection DEGs","GO","Molecular function",1.77168812968562,"oxidoreductase activity [GO:0016491]","All infection DEGs"
"GO:0019752","carboxylic acid metabolic process","49/783","240/6095",0.204166666666667,1.58926670923797,3.57566768973352,0.000520720054225841,0.017919211762947,0.017919211762947,"LOC126282322/LOC126347783/LOC126356204/LOC126291873/LOC126334613/LOC126266748/LOC126304758/LOC126335505/LOC126298530/LOC126352958/LOC126268518/LOC126276148/LOC126334596/LOC126284002/LOC126279109/LOC126293404/LOC126347864/LOC126278002/LOC126365957/LOC126336244/LOC126281245/LOC126354995/LOC126298001/LOC126281861/LOC126335171/LOC126355485/LOC126267953/LOC126282517/LOC126336251/LOC126298632/LOC126323251/LOC126365930/LOC126271955/LOC126274964/LOC126336866/LOC126267006/LOC126267222/LOC126267535/LOC126335256/LOC126320584/LOC126293368/LOC126281648/LOC126281446/LOC126268198/LOC126336122/LOC126345263/LOC126336714/LOC126325353/LOC126281672",49,"All infection DEGs","GO","Biological process",1.74668109816338,"carboxylic acid metabolic process [GO:0019752]","All infection DEGs"
"GO:0072330","monocarboxylic acid biosynthetic process","16/783","52/6095",0.307692307692308,2.39512722271343,3.87875421508742,0.000544485408059239,0.0185458397153239,0.0185458397153239,"LOC126282322/LOC126347783/LOC126356204/LOC126298530/LOC126284002/LOC126279109/LOC126347864/LOC126278002/LOC126365957/LOC126336244/LOC126298001/LOC126281861/LOC126335171/LOC126298632/LOC126274964/LOC126281648",16,"All infection DEGs","GO","Biological process",1.73175349797973,"monocarboxylic acid biosynthetic process [GO:0072330]","All infection DEGs"
"GO:0006633","fatty acid biosynthetic process","13/783","38/6095",0.342105263157895,2.6630032936748,3.94783682369869,0.000579270166380294,0.019531351670479,0.019531351670479,"LOC126282322/LOC126347783/LOC126356204/LOC126298530/LOC126284002/LOC126279109/LOC126347864/LOC126278002/LOC126336244/LOC126298001/LOC126281861/LOC126335171/LOC126281648",13,"All infection DEGs","GO","Biological process",1.7092677002494,"fatty acid biosynthetic process [GO:0006633]","All infection DEGs"
