"gene_id","diet","DEG_set","log2FoldChange","padj","significant"
"LOC126336597",33,"Diet 33",-1.76925717902863,0.00130866045497578,TRUE
"LOC126336602",33,"Diet 33",-1.74252994971361,0.0143939773433752,TRUE
"LOC126336625",33,"Diet 33",-3.12504382440117,0.0128349973661843,TRUE
"LOC126336656",33,"Diet 33",1.06134063669803,0.0110833394959436,TRUE
"LOC126336688",33,"Diet 33",1.89308533559261,0.0459674640931269,TRUE
"LOC126336692",33,"Diet 33",-1.2816893422144,0.037558261399249,TRUE
"LOC126336695",33,"Diet 33",-1.55821493512206,3.80666054506275e-05,TRUE
"LOC126336702",33,"Diet 33",1.04654010605133,7.27271662130713e-06,TRUE
"LOC126336735",33,"Diet 33",-3.01047589163609,0.00859912579485909,TRUE
"LOC126336738",33,"Diet 33",3.25903591462018,0.0177101117944567,TRUE
