"heatmap_row_order","gene_id","Description","DEG_scope","n_infection_diets","infection_diets","directions","comparisons","max_abs_log2FC","min_padj","max_abs_sample_z","sample_with_max_abs_z","sample_deviation_direction"
1,"LOC126355031","Tumor necrosis factor receptor / nerve growth factor receptor repeats.","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.01302185965865,0.0294544537470712,2.43315017367751,"1014","Higher than gene average"
2,"LOC126284297","-","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",2.15238856542719,0.0476743059720998,2.80894366330663,"1050","Higher than gene average"
3,"LOC126284252","Thrombospondin type 1 repeats","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.82328264160813,0.0079158467283525,1.8785631508164,"1040","Higher than gene average"
4,"LOC126335577","It is involved in the biological process described with transmembrane transport","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.84553406691838,0.0447398271918191,2.17020195767007,"1040","Higher than gene average"
5,"LOC126272350","carbohydrate binding","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",3.43861911207472,8.90086880102552e-07,2.19933077662587,"1050","Higher than gene average"
6,"LOC126341133","Calcium ion binding","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",3.57790357693573,1.55104085673776e-06,2.1020107180252,"1040","Higher than gene average"
7,"LOC126298810","PAN domain","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",2.68519492227908,0.042321237571268,2.68974724601539,"1050","Higher than gene average"
8,"LOC126297876","no description","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",4.27236291355023,0.0013964681925927,3.37808870333188,"1050","Higher than gene average"
9,"LOC126280740","EB module","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",2.25750847015954,0.0119604659298412,2.33784860132215,"1050","Higher than gene average"
10,"LOC126354720","Domain present in fly proteins (CG14681, CG12492, CG6217), worm H06A10.1 and Arabidopsis thaliana MBG8.9.","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",2.27784792356325,0.00198487537678508,2.1680075102364,"1040","Higher than gene average"
11,"LOC126355865","C-type lectin (CTL) or carbohydrate-recognition domain (CRD)","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",2.61699785733164,0.0274963624333756,3.08460237411185,"1050","Higher than gene average"
12,"LOC126268104","Zona pellucida (ZP) domain","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",2.63197357890188,7.8881474467687e-05,3.46689377250513,"1050","Higher than gene average"
13,"LOC126267256","C-type lectin (CTL) or carbohydrate-recognition domain (CRD)","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.94310070557986,0.0347834625089631,3.66414623118219,"1050","Higher than gene average"
14,"LOC126271944","SLIT-ROBO Rho","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.07148483420917,1.70181170341009e-06,1.87063492029904,"1050","Higher than gene average"
15,"LOC126354154","It is involved in the biological process described with carbohydrate metabolic process","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.83204830521118,0.0129674525974493,2.61496769793831,"1039","Higher than gene average"
16,"LOC126354433","Src homology 3 domains","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.4708511002723,0.032463964660241,2.60791344163102,"1040","Higher than gene average"
17,"LOC126284742","Carbohydrate sulfotransferase","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.70076516990214,0.0138607981478635,2.10827526235188,"1016","Lower than gene average"
18,"LOC126284187","Zinc finger, C2H2 type","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.05177566300452,0.0389739847263956,2.65057630474707,"1050","Higher than gene average"
19,"LOC126284858","transferase activity, transferring hexosyl groups. It is involved in the biological process described with metabolic process","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",3.34135142772842,0.00204148847416238,2.35132314488379,"1040","Higher than gene average"
20,"LOC126334867","Smad binding","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.09852310374173,0.0057568498907936,2.12544829009118,"1029","Lower than gene average"
21,"LOC126297938","sequence-specific DNA binding. It is involved in the biological process described with regulation of transcription, DNA-templated","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.22918241112182,0.0164718225452535,1.98272485346396,"1050","Higher than gene average"
22,"LOC126355150","Belongs to the type-B carboxylesterase lipase family","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",2.89190542262003,0.00652708481567226,2.33966732685033,"1042","Higher than gene average"
23,"LOC126284862","transferase activity, transferring hexosyl groups. It is involved in the biological process described with metabolic process","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",2.10297914571156,0.000647174138214031,1.84092744554178,"1009","Higher than gene average"
24,"LOC126284387","Sulfatase","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",2.05748559506458,0.00562072530932075,2.17532532077175,"1050","Higher than gene average"
25,"LOC126335883","activity. It is involved in the biological process described with protein glycosylation","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.89334606887884,0.0189014803603827,2.53792145902934,"1042","Higher than gene average"
26,"LOC126267060","Cadherin repeats.","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",2.06094707012286,0.00168928774085129,2.64400590421599,"1040","Higher than gene average"
27,"LOC126269044","SERine  Proteinase INhibitors","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",2.11638653267903,0.0190816434761833,4.13166480142875,"1050","Higher than gene average"
28,"LOC126299143","Belongs to the peptidase S1 family","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.82739242692196,0.0369247906444003,3.11637946465437,"1050","Higher than gene average"
29,"LOC126278175","Cadherin repeats.","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.3518830701154,0.0339831302377933,2.84559222528812,"1014","Higher than gene average"
30,"LOC126334747","Ca-activated cl channel protein","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.42698365357665,0.0398587724692248,2.2754671073787,"1040","Higher than gene average"
31,"LOC126292282","-","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.35355038327446,0.027068888346242,2.43453461917319,"1014","Higher than gene average"
32,"LOC126273198","Band 4.1-like protein","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",2.10529125388454,0.000329357239867382,2.32095181930978,"1014","Higher than gene average"
33,"LOC126355348","sequence-specific DNA binding. It is involved in the biological process described with regulation of transcription, DNA-templated","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",2.28532166312395,0.00178252918831555,1.97271368475024,"1014","Higher than gene average"
34,"LOC126278940","Calcium ion binding. It is involved in the biological process described with homophilic cell adhesion via plasma membrane adhesion molecules","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.08585631951,0.044978211396594,2.28735356951257,"1040","Higher than gene average"
35,"LOC126277948","CD80-like C2-set immunoglobulin domain","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.12466297763006,0.0098966596501848,2.17036267685318,"1020","Lower than gene average"
36,"LOC126284232","Tetratricopeptide repeat","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.45583047162316,0.0211436391120037,2.011328083914,"1029","Lower than gene average"
37,"LOC126298965","Helix-turn-helix domain","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.7781572193694,0.0177968043263543,2.62269710204201,"1040","Higher than gene average"
38,"LOC126284630","retina layer formation","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.65642695889694,0.0352302303939592,2.8445687372115,"1040","Higher than gene average"
39,"LOC126299413","-","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",2.57259231147293,0.0485648619447104,2.33376227310763,"1040","Higher than gene average"
40,"LOC126336710","no description","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.62800580173226,0.0329921634895351,2.11840387397805,"1055","Lower than gene average"
41,"LOC126337066","Major Facilitator Superfamily","DEG in 2 diets",2,"50; 83","Higher in control; Higher in infected","Diet 50; Diet 83: infected vs control",2.96324249725892,0.00543646829849198,2.43720599080229,"1042","Higher than gene average"
42,"LOC126356176","BadF/BadG/BcrA/BcrD ATPase family","DEG in 1 diet",1,"83","Higher in infected","Diet 83: infected vs control",1.87573446399489,0.0482168538955042,4.50607976662491,"1050","Higher than gene average"
43,"LOC126323429","Chitin-binding domain type 2","DEG in 1 diet",1,"33","Higher in infected","Diet 33: infected vs control",3.53450577577949,0.0493867307638325,4.67029527715306,"1050","Higher than gene average"
44,"LOC126336628","Belongs to the UDP-glycosyltransferase family","DEG in 1 diet",1,"83","Higher in control","Diet 83: infected vs control",2.52752668576507,0.017729197123557,2.05015393248246,"1045","Lower than gene average"
45,"LOC126336715","Glutathione S-transferase, N-terminal domain","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",2.1403866686776,0.00587761748462849,2.50581016613535,"1039","Higher than gene average"
46,"LOC126284552","no description","DEG in 1 diet",1,"83","Higher in control","Diet 83: infected vs control",2.67945724532761,0.017677833684625,2.94249364506973,"1054","Higher than gene average"
47,"LOC126272888","Pyridine nucleotide-disulphide oxidoreductase","DEG in 2 diets",2,"33; 83","Higher in control","Diet 33; Diet 83: infected vs control",2.97856482406777,0.00218361573341542,2.24293690613233,"1038","Higher than gene average"
48,"LOC126291786","no description","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",1.4574103023139,0.0493617502540475,2.046320082441,"1011","Higher than gene average"
49,"LOC126293404","The glycine cleavage system catalyzes the degradation of glycine","DEG in 1 diet",1,"83","Higher in control","Diet 83: infected vs control",1.29228216508237,0.0263593772256591,2.19084049395061,"1023","Lower than gene average"
50,"LOC126281562","Belongs to the UDP-glycosyltransferase family","DEG in 2 diets",2,"33; 50","Higher in control","Diet 33; Diet 50: infected vs control",1.46219000817501,3.17044711239191e-05,2.21629568839682,"1023","Lower than gene average"
51,"LOC126283961","Belongs to the MIP aquaporin (TC 1.A.8) family","DEG in 1 diet",1,"83","Higher in control","Diet 83: infected vs control",1.36793119500012,0.0444409041256527,2.51189047269088,"1058","Lower than gene average"
52,"LOC126267104","Immunoglobulin C-2 Type","DEG in 1 diet",1,"83","Higher in control","Diet 83: infected vs control",1.81053039244686,0.0238250242339342,2.72024973074345,"1006","Higher than gene average"
53,"LOC126284670","transferase activity, transferring hexosyl groups. It is involved in the biological process described with metabolic process","DEG in 1 diet",1,"83","Higher in control","Diet 83: infected vs control",1.41238569883991,0.0333459550505836,2.08872133413636,"1049","Lower than gene average"
54,"LOC126336960","Alcohol dehydrogenase GroES-like domain","DEG in 2 diets",2,"33; 83","Higher in control","Diet 33; Diet 83: infected vs control",2.15529957889635,0.0139168297043593,2.09942198512115,"1005","Higher than gene average"
55,"LOC126291591","UTP glucose-1-phosphate uridylyltransferase activity. It is involved in the biological process described with UDP-glucose metabolic process","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",1.67554435689988,0.0160093280346189,2.01065953444282,"1009","Higher than gene average"
56,"LOC126325369","ribosomal protein L18","DEG in 1 diet",1,"83","Higher in control","Diet 83: infected vs control",1.39010473106763,0.0091225314499564,2.40795199505615,"1023","Lower than gene average"
57,"LOC126332793","Belongs to the type-B carboxylesterase lipase family","DEG in 1 diet",1,"83","Higher in control","Diet 83: infected vs control",1.26673818419603,0.0194971211805918,1.87569290788899,"1027","Lower than gene average"
58,"LOC126272450","Oxidoreductase activity. It is involved in the biological process described with oxidation-reduction process","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",1.53366004789874,0.0098065417427466,2.15507230998539,"1023","Lower than gene average"
59,"LOC126281958","Fructose 1,6-bisphosphate 1-phosphatase activity. It is involved in the biological process described with carbohydrate metabolic process","DEG in 2 diets",2,"33; 83","Higher in control","Diet 33; Diet 83: infected vs control",1.47745951214167,0.00187881040108381,2.29534256840554,"1016","Lower than gene average"
60,"LOC126363354","Transmembrane amino acid transporter protein","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",1.22307101503092,0.00502093044412237,2.50458307735856,"1023","Lower than gene average"
61,"LOC126281532","Transaldolase is important for the balance of metabolites in the pentose-phosphate pathway","DEG in 3 diets",3,"33; 50; 83","Higher in control","Diet 33; Diet 50; Diet 83: infected vs control",1.78073232586834,0.000370450337132474,2.37986827663839,"1038","Higher than gene average"
62,"LOC126281954","Belongs to the zinc-containing alcohol dehydrogenase family. Class-III subfamily","DEG in 2 diets",2,"33; 83","Higher in control","Diet 33; Diet 83: infected vs control",1.37877629758721,0.0088260252943161,2.17841895742994,"1038","Higher than gene average"
63,"LOC126273250","no description","DEG in 2 diets",2,"33; 50","Higher in control","Diet 33; Diet 50: infected vs control",2.40241062385288,0.0128060194606073,2.18677102443917,"1057","Lower than gene average"
64,"LOC126281446","oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor. It is involved in the biological process described with oxidation-reduction process","DEG in 2 diets",2,"33; 50","Higher in control","Diet 33; Diet 50: infected vs control",1.47244004984776,0.0104912494341671,2.04806653956966,"1038","Higher than gene average"
65,"LOC126274965","zinc ion binding","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",1.30877829630941,0.0143917124278488,2.41148859153375,"1016","Lower than gene average"
66,"LOC126284367","Pacifastin inhibitor (LCMII)","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",2.16056311950005,0.0310809556256392,1.97378098696843,"1015","Lower than gene average"
67,"LOC126266828","Pyridine nucleotide-disulphide oxidoreductase","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",2.1657339328522,0.031192882598919,1.74909674094342,"1011","Higher than gene average"
68,"LOC126324086","Transferase activity, transferring phosphorus-containing groups","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",2.58077123010928,0.00101351437065599,2.05303579783331,"1011","Higher than gene average"
69,"LOC126283957","activity. It is involved in the biological process described with oxidation-reduction process","DEG in 2 diets",2,"33; 83","Higher in control","Diet 33; Diet 83: infected vs control",1.93169055833841,0.00650269231060025,2.19878234429515,"1011","Higher than gene average"
70,"LOC126281694","Oxidoreductase activity. It is involved in the biological process described with oxidation-reduction process","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",1.74159666803022,0.0367142005056195,1.81526347587404,"1016","Lower than gene average"
71,"LOC126336469","Enoyl-(Acyl carrier protein) reductase","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",1.53734319732455,0.0345359112570366,2.22321168850421,"1006","Higher than gene average"
72,"LOC126267535","Catalyzes the hydrolysis of N-formyl-L-kynurenine to L- kynurenine, the second step in the kynurenine pathway of tryptophan degradation. Required for elimination of toxic metabolites","DEG in 2 diets",2,"33; 83","Higher in control","Diet 33; Diet 83: infected vs control",2.098755966625,0.00757425146219564,2.69746149438711,"1011","Higher than gene average"
73,"LOC126355184","Belongs to the type-B carboxylesterase lipase family","DEG in 2 diets",2,"33; 50","Higher in control","Diet 33; Diet 50: infected vs control",1.86703014485346,0.0467397591984944,1.95580533978763,"1057","Lower than gene average"
74,"LOC126267970","no description","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",2.00814266772013,0.028027617577332,1.93903108138473,"1011","Higher than gene average"
75,"LOC126267190","Immunoglobulin","DEG in 2 diets",2,"33; 83","Higher in control","Diet 33; Diet 83: infected vs control",3.18353911041518,9.90165681122419e-06,2.98985321189035,"1006","Higher than gene average"
76,"LOC126291424","no description","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",3.15269945056812,0.0153223020868907,3.00466645097384,"1006","Higher than gene average"
77,"LOC126354185","-","DEG in 3 diets",3,"33; 50; 83","Higher in control","Diet 33; Diet 50; Diet 83: infected vs control",1.51808662373802,0.00424273011869183,2.49980717675811,"1006","Higher than gene average"
78,"LOC126272831","UDP-glucoronosyl and UDP-glucosyl transferase","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",3.39194614729617,0.00277102775735094,2.15760322535457,"1006","Higher than gene average"
79,"LOC126293692","synaptic vesicle","DEG in 2 diets",2,"33; 83","Higher in control","Diet 33; Diet 83: infected vs control",2.86818527105115,0.0019208378030744,2.30733642705059,"1005","Higher than gene average"
80,"LOC126292317","Hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amides. It is involved in the biological process described with pyrimidine nucleobase catabolic process","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",2.80409776562689,0.0423181411152503,3.45017455262161,"1030","Higher than gene average"
81,"LOC126284300","no description","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",1.81375045946976,0.0118713592610484,1.90535875938004,"1006","Higher than gene average"
82,"LOC126341869","no description","DEG in 2 diets",2,"33; 50","Higher in control","Diet 33; Diet 50: infected vs control",1.92989022238252,0.00453075965457617,1.75502400733685,"1011","Higher than gene average"
83,"LOC126336473","Belongs to the short-chain dehydrogenases reductases (SDR) family","DEG in 2 diets",2,"33; 50","Higher in control","Diet 33; Diet 50: infected vs control",3.14110917735089,0.00300526402486525,2.9245307091987,"1006","Higher than gene average"
84,"LOC126335014","Belongs to the short-chain dehydrogenases reductases (SDR) family","DEG in 2 diets",2,"33; 50","Higher in control","Diet 33; Diet 50: infected vs control",3.15563689445935,0.00603715485911708,1.8252089679704,"1006","Higher than gene average"
85,"LOC126334873","Larval serum protein","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",2.41105852145058,0.0333316591169312,2.02384937683848,"1057","Lower than gene average"
86,"LOC126336417","Larval serum protein","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",4.83131621111295,0.00016895761184555,1.70888492792899,"1057","Lower than gene average"
87,"LOC126334879","Larval serum protein","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",4.10922387846875,0.00472939768348624,1.70678886253272,"1057","Lower than gene average"
88,"LOC126271928","WIF domain","DEG in 2 diets",2,"33; 50","Higher in control","Diet 33; Diet 50: infected vs control",1.51197516276689,0.000229143012579851,2.25973199903145,"1024","Lower than gene average"
89,"LOC126278137","no description","DEG in 2 diets",2,"33; 50","Higher in control","Diet 33; Diet 50: infected vs control",2.35285886597063,0.000522149172901395,1.71163055480494,"1020","Lower than gene average"
90,"LOC126305900","heme binding. It is involved in the biological process described with oxidation-reduction process","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",1.97937550450486,0.0352990239373498,1.69741243255698,"1009","Higher than gene average"
91,"LOC126293286","Fibrillar collagens C-terminal domain","DEG in 2 diets",2,"33; 50","Higher in control","Diet 33; Diet 50: infected vs control",2.36798914893283,9.97942422410772e-18,2.16869053006107,"1006","Higher than gene average"
92,"LOC126299514","collagen","DEG in 2 diets",2,"33; 50","Higher in control","Diet 33; Diet 50: infected vs control",1.79143245151794,5.18408057434843e-05,2.4218243184928,"1006","Higher than gene average"
93,"LOC126332046","no description","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",3.02393551588754,0.0244678369961067,2.33650439207525,"1041","Higher than gene average"
94,"LOC126337056","Juvenile hormone binding protein domains in insects.","DEG in 3 diets",3,"33; 50; 83","Higher in control","Diet 33; Diet 50; Diet 83: infected vs control",3.53134806661396,9.05389771268777e-13,2.49945963544738,"1031","Higher than gene average"
95,"LOC126326240","no description","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",2.25813255959281,0.00382080171829365,1.68219807852675,"1015","Lower than gene average"
96,"LOC126354281","Belongs to the UDP-glycosyltransferase family","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",3.67422764921814,0.00926205727785451,2.42305478584834,"1046","Higher than gene average"
97,"LOC126291805","Belongs to the short-chain dehydrogenases reductases (SDR) family","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",1.99423656650213,0.00347348855108003,2.65832668549978,"1007","Higher than gene average"
98,"LOC126291811","no description","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",2.11994256498348,0.0318741856920945,2.5946653603929,"1007","Higher than gene average"
99,"LOC126297976","FAD binding domain","DEG in 1 diet",1,"83","Higher in control","Diet 83: infected vs control",2.66146325285186,0.0163983845880548,2.16428542147253,"1006","Higher than gene average"
100,"LOC126354460","Belongs to the short-chain dehydrogenases reductases (SDR) family","DEG in 2 diets",2,"33; 50","Higher in control","Diet 33; Diet 50: infected vs control",1.64951983677734,0.000300025470324874,2.2520690261625,"1041","Higher than gene average"
101,"LOC126293292","Aldo/keto reductase family","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",1.14346211806337,0.00741929741951275,2.60407520538031,"1050","Higher than gene average"
102,"LOC126336251","Belongs to the enoyl-CoA hydratase isomerase family","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",1.55457580266636,0.00448523139903453,2.31022591898387,"1030","Higher than gene average"
103,"LOC126331335","MAPEG family","DEG in 1 diet",1,"83","Higher in control","Diet 83: infected vs control",2.4357007324543,0.0011195646252267,2.38466982327068,"1030","Higher than gene average"
104,"LOC126343748","Catalyzes juvenile hormone hydrolysis","DEG in 1 diet",1,"83","Higher in control","Diet 83: infected vs control",1.61579951695803,0.00748305156518962,2.39892357798332,"1020","Lower than gene average"
105,"LOC126298275","It is involved in the biological process described with","DEG in 2 diets",2,"33; 83","Higher in control","Diet 33; Diet 83: infected vs control",1.86577425513054,0.0222589553852965,2.49947538132769,"1023","Lower than gene average"
106,"LOC126335428","CRAL/TRIO, N-terminal domain","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",1.31118733951096,0.0102575914705418,2.01427120957055,"1023","Lower than gene average"
107,"LOC126281857","Cytochrome P-450","DEG in 2 diets",2,"33; 50","Higher in control","Diet 33; Diet 50: infected vs control",2.8818426842203,0.0036883764690839,2.6585498271755,"1007","Higher than gene average"
108,"LOC126278485","Pyridoxal-dependent decarboxylase, pyridoxal binding domain","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",8.45814865778368,5.80199859290269e-13,2.46877440444678,"1037","Higher than gene average"
109,"LOC126336866","Malic enzyme, NAD binding domain","DEG in 3 diets",3,"33; 50; 83","Higher in control","Diet 33; Diet 50; Diet 83: infected vs control",2.95723989925487,1.57151046517534e-11,2.47590744170041,"1037","Higher than gene average"
110,"LOC126344004","no description","DEG in 3 diets",3,"33; 50; 83","Higher in control","Diet 33; Diet 50; Diet 83: infected vs control",2.54573156017558,2.25207799923755e-06,2.31732470710552,"1009","Higher than gene average"
111,"LOC126284231","no description","DEG in 2 diets",2,"33; 50","Higher in control","Diet 33; Diet 50: infected vs control",3.27942955389039,2.64196219024751e-08,2.81630379582344,"1006","Higher than gene average"
112,"LOC126267568","no description","DEG in 2 diets",2,"33; 83","Higher in control","Diet 33; Diet 83: infected vs control",3.69502389399516,0.00116164867363383,3.20923431602923,"1006","Higher than gene average"
113,"LOC126336481","The pyruvate dehydrogenase complex catalyzes the overall conversion of pyruvate to acetyl-CoA and CO(2)","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",1.09524735635268,0.020048480251567,2.72515798407233,"1009","Higher than gene average"
114,"LOC126335309","Oxidoreductase activity, acting on paired donors, with oxidation of a pair of donors resulting in the reduction of molecular oxygen to two molecules of water. It is involved in the biological process described with oxidation-reduction process","DEG in 3 diets",3,"33; 50; 83","Higher in control","Diet 33; Diet 50; Diet 83: infected vs control",2.99567310045619,0.000445336769449781,1.80051226111541,"1023","Lower than gene average"
115,"LOC126285378","acetyl-CoA carboxylase activity. It is involved in the biological process described with fatty acid biosynthetic process","DEG in 1 diet",1,"83","Higher in control","Diet 83: infected vs control",1.85221196001223,0.00322756082727048,2.27697550914795,"1024","Lower than gene average"
116,"LOC126266681","Oxidoreductase activity. It is involved in the biological process described with oxidation-reduction process","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.09802525983837,0.0352689622843337,2.23143130720139,"1024","Lower than gene average"
117,"LOC126336625","Belongs to the UDP-glycosyltransferase family","DEG in 2 diets",2,"33; 50","Higher in control","Diet 33; Diet 50: infected vs control",3.45259070483061,0.00811675426275289,3.85619234925818,"1009","Higher than gene average"
118,"LOC126284908","Leucine rich repeat","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",3.22871180667622,0.00567403980535876,3.33011842732964,"1009","Higher than gene average"
119,"LOC126278697","Pyridoxal-dependent decarboxylase, pyridoxal binding domain","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",1.25573141489485,0.00532379653789725,3.01965774545449,"1027","Lower than gene average"
120,"LOC126281878","Thyroid hormone-inducible hepatic protein Spot 14","DEG in 2 diets",2,"50; 83","Higher in control","Diet 50; Diet 83: infected vs control",2.83058064115143,1.18512109576508e-05,2.00333312122282,"1009","Higher than gene average"
121,"LOC126284002","Elongation of very long chain fatty acids protein","DEG in 3 diets",3,"33; 50; 83","Higher in control","Diet 33; Diet 50; Diet 83: infected vs control",2.48820859176056,0.00274420697751589,2.74251131582578,"1009","Higher than gene average"
122,"LOC126355798","Belongs to the major facilitator superfamily. Sugar transporter (TC 2.A.1.1) family","DEG in 2 diets",2,"33; 50","Higher in control","Diet 33; Diet 50: infected vs control",2.19650555095935,9.99034236235822e-06,2.44405081838611,"1009","Higher than gene average"
123,"LOC126354282","Belongs to the UDP-glycosyltransferase family","DEG in 3 diets",3,"33; 50; 83","Higher in control","Diet 33; Diet 50; Diet 83: infected vs control",2.71103946728546,0.00865456999965603,3.10816637256175,"1030","Higher than gene average"
124,"LOC126356132","Small ubiquitin-related","DEG in 1 diet",1,"83","Higher in control","Diet 83: infected vs control",1.02379359854009,0.0326013527432432,2.18629216987698,"1038","Higher than gene average"
125,"LOC126336399","FAR-17a/AIG1-like protein","DEG in 3 diets",3,"33; 50; 83","Higher in control","Diet 33; Diet 50; Diet 83: infected vs control",2.29187547681049,3.92487319686683e-05,1.81534443438653,"1009","Higher than gene average"
126,"LOC126320089","Belongs to the mitochondrial carrier (TC 2.A.29) family","DEG in 3 diets",3,"33; 50; 83","Higher in control","Diet 33; Diet 50; Diet 83: infected vs control",1.54684106318822,0.00155277704886809,2.05944318731991,"1016","Lower than gene average"
127,"LOC126298770","2 iron, 2 sulfur cluster binding","DEG in 2 diets",2,"33; 83","Higher in control","Diet 33; Diet 83: infected vs control",1.2915922895087,0.000101792164161804,1.91507685178467,"1014","Lower than gene average"
128,"LOC126271720","Heme oxygenase","DEG in 2 diets",2,"33; 50","Higher in control","Diet 33; Diet 50: infected vs control",1.45751542355719,0.00986206192711127,2.60812527140326,"1009","Higher than gene average"
129,"LOC126291731","no description","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",1.01346374512183,0.0331134371559876,2.59202539220089,"1002","Lower than gene average"
130,"LOC126268185","no description","DEG in 1 diet",1,"83","Higher in control","Diet 83: infected vs control",1.00887447061443,0.0345302415865526,2.21826038674099,"1041","Higher than gene average"
131,"LOC126284898","Fructose-bisphosphate aldolase activity. It is involved in the biological process described with glycolytic process","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",1.73836172558568,0.0224668821266227,1.99965325342844,"1045","Lower than gene average"
132,"LOC126272926","UDP-glucoronosyl and UDP-glucosyl transferase","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",1.62586636455027,0.0353342119148908,2.03320836289859,"1009","Higher than gene average"
133,"LOC126279091","alpha/beta hydrolase fold","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",1.08205340481355,0.0211449995841366,2.05096541229249,"1002","Lower than gene average"
134,"LOC126336409","Hemocyanin, all-alpha domain","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",1.93678475640366,0.0316322628557231,2.29082650993568,"1014","Higher than gene average"
