source_sheet,umbrella,subcategory,gene_id,description_workbook,description_gff,gene_biotype,seqid,sequence_name,sequence_role,assigned_molecule,location_type,sequence_class,contrast_id,contrast_label,figure_scope,x_label,x_order,desired_sign,positive_condition,negative_condition,workbook_lfc_col,workbook_padj_col,show_in_figure,analysis_scope,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,significant,oriented_log2FC,status,higher_expression_condition,primary_figure,original_value,original_oriented_log2FC,original_status
Immune,Cellular Immunity,Inflammasome Assembly & Pyroptosis,LOC126281729,caspase-1-like,caspase-1-like,protein_coding,NC_064920.1,Chromosome1,assembled-molecule,1,Chromosome,Nuclear chromosome,control_diet83_vs33,Control: diet 83 vs 33,Diet comparison among controls,"83
vs
33",2,1,Control diet 83,Control diet 33,cont83 vs cont33_log2FC,cont83 vs cont33_padj,FALSE,Placed/host-assigned,235.3361945896667,0.18723174381726312,0.4828876402680984,0.38773355995053504,0.69821321765945,0.9999600044522764,FALSE,0.18723174381726312,N.S.,Not significant,TRUE,N.S.,,N.S.
Immune,Cellular Immunity,Inflammasome Assembly & Pyroptosis,LOC126281729,caspase-1-like,caspase-1-like,protein_coding,NC_064920.1,Chromosome1,assembled-molecule,1,Chromosome,Nuclear chromosome,control_diet83_vs50,Control: diet 83 vs 50,Diet comparison among controls,"83
vs
50",3,1,Control diet 83,Control diet 50,cont83 vs cont50_log2FC,cont83 vs cont50_padj,FALSE,Placed/host-assigned,235.3361945896667,0.3976231913408216,0.5022542729966455,0.7916770701988181,0.4285489956370786,0.9999598152659928,FALSE,0.3976231913408216,N.S.,Not significant,TRUE,N.S.,,N.S.
Immune,Cellular Immunity,Inflammasome Assembly & Pyroptosis,LOC126281729,caspase-1-like,caspase-1-like,protein_coding,NC_064920.1,Chromosome1,assembled-molecule,1,Chromosome,Nuclear chromosome,infected_diet33_vs50,Infected: diet 50 vs 33,Diet comparison among infected,"50
vs
33",1,-1,Infected diet 50,Infected diet 33,inf33 vs inf50_log2FC,inf33 vs inf50_padj,TRUE,Placed/host-assigned,235.3361945896667,-0.508387608698792,0.41264944381980734,-1.232008467024109,0.21794592127985865,0.9687506679768834,FALSE,0.508387608698792,N.S.,Not significant,TRUE,N.S.,,N.S.
Immune,Cellular Immunity,Inflammasome Assembly & Pyroptosis,LOC126281729,caspase-1-like,caspase-1-like,protein_coding,NC_064920.1,Chromosome1,assembled-molecule,1,Chromosome,Nuclear chromosome,infected_diet83_vs33,Infected: diet 83 vs 33,Diet comparison among infected,"83
vs
33",2,1,Infected diet 83,Infected diet 33,inf83 vs inf33_log2FC,inf83 vs inf33_padj,TRUE,Placed/host-assigned,235.3361945896667,1.0909596251661589,0.46788133829419354,2.3317015146267437,0.01971639908828791,0.41316506439734874,FALSE,1.0909596251661589,N.S.,Not significant,TRUE,N.S.,,N.S.
Immune,Cellular Immunity,Inflammasome Assembly & Pyroptosis,LOC126281729,caspase-1-like,caspase-1-like,protein_coding,NC_064920.1,Chromosome1,assembled-molecule,1,Chromosome,Nuclear chromosome,infected_diet83_vs50,Infected: diet 83 vs 50,Diet comparison among infected,"83
vs
50",3,1,Infected diet 83,Infected diet 50,inf83 vs inf50_log2FC,inf83 vs inf50_padj,TRUE,Placed/host-assigned,235.3361945896667,0.5825720164673668,0.477261169408828,1.2206566421252851,0.22221605054955013,0.9053186178607118,FALSE,0.5825720164673668,N.S.,Not significant,TRUE,N.S.,,N.S.
Immune,Cellular Immunity,Inflammasome Assembly & Pyroptosis,LOC126281729,caspase-1-like,caspase-1-like,protein_coding,NC_064920.1,Chromosome1,assembled-molecule,1,Chromosome,Nuclear chromosome,infection_diet33,Diet 33: infected vs control,Within-diet infection response,33,1,1,Infected diet 33,Control diet 33,Diet 33 log2FC,Diet 33 padj,TRUE,Placed/host-assigned,235.3361945896667,1.0861208427284523,0.4441651168815271,2.445308740934186,0.01447281884683156,0.08917966491913977,FALSE,1.0861208427284523,N.S.,Not significant,TRUE,N.S.,,N.S.
Immune,Cellular Immunity,Inflammasome Assembly & Pyroptosis,LOC126281729,caspase-1-like,caspase-1-like,protein_coding,NC_064920.1,Chromosome1,assembled-molecule,1,Chromosome,Nuclear chromosome,infection_diet50,Diet 50: infected vs control,Within-diet infection response,50,2,1,Infected diet 50,Control diet 50,Diet 50 log2FC,Diet 50 padj,TRUE,Placed/host-assigned,235.3361945896667,1.804899898950803,0.4745806673007167,3.803146700468381,1.428696931013316e-4,0.00286794819971519,TRUE,1.804899898950803,Upregulated,Infected diet 50,TRUE,N.S.,,N.S.
Immune,Cellular Immunity,Inflammasome Assembly & Pyroptosis,LOC126281729,caspase-1-like,caspase-1-like,protein_coding,NC_064920.1,Chromosome1,assembled-molecule,1,Chromosome,Nuclear chromosome,infection_diet83,Diet 83: infected vs control,Within-diet infection response,83,3,1,Infected diet 83,Control diet 83,Diet 83 log2FC,Diet 83 padj,TRUE,Placed/host-assigned,235.3361945896667,1.989848724077348,0.5047878453303698,3.9419505490966142,8.08216424214854e-5,0.00262426303332713,TRUE,1.989848724077348,Upregulated,Infected diet 83,TRUE,1.6970000000000001,1.697,Upregulated
Immune,Cellular Immunity,Inflammasome Assembly & Pyroptosis,LOC126284648,CARD- and ANK-domain containing inflammasome adapter protein-like,CARD- and ANK-domain containing inflammasome adapter protein-like,protein_coding,NC_064927.1,Chromosome8,assembled-molecule,8,Chromosome,Nuclear chromosome,control_diet33_vs50,Control: diet 50 vs 33,Diet comparison among controls,"50
vs
33",1,-1,Control diet 50,Control diet 33,cont33 vs cont50_log2FC,cont33 vs cont50_padj,FALSE,Placed/host-assigned,126.6940024820438,0.201430732667602,0.45132489843142914,0.4463098166479859,0.6553734661990029,1,FALSE,-0.201430732667602,N.S.,Not significant,TRUE,N.S.,,N.S.
Immune,Cellular Immunity,Inflammasome Assembly & Pyroptosis,LOC126284648,CARD- and ANK-domain containing inflammasome adapter protein-like,CARD- and ANK-domain containing inflammasome adapter protein-like,protein_coding,NC_064927.1,Chromosome8,assembled-molecule,8,Chromosome,Nuclear chromosome,control_diet83_vs33,Control: diet 83 vs 33,Diet comparison among controls,"83
vs
33",2,1,Control diet 83,Control diet 33,cont83 vs cont33_log2FC,cont83 vs cont33_padj,FALSE,Placed/host-assigned,126.6940024820438,0.949707337506312,0.4323735036076905,2.1964975410889624,0.02805635097148207,0.9999600044522764,FALSE,0.949707337506312,N.S.,Not significant,TRUE,N.S.,,N.S.
Immune,Cellular Immunity,Inflammasome Assembly & Pyroptosis,LOC126284648,CARD- and ANK-domain containing inflammasome adapter protein-like,CARD- and ANK-domain containing inflammasome adapter protein-like,protein_coding,NC_064927.1,Chromosome8,assembled-molecule,8,Chromosome,Nuclear chromosome,control_diet83_vs50,Control: diet 83 vs 50,Diet comparison among controls,"83
vs
50",3,1,Control diet 83,Control diet 50,cont83 vs cont50_log2FC,cont83 vs cont50_padj,FALSE,Placed/host-assigned,126.6940024820438,1.1511380701739138,0.4495788344823971,2.56048101441258,0.01045273745911342,0.5742058044284685,FALSE,1.1511380701739138,N.S.,Not significant,TRUE,N.S.,,N.S.
Immune,Cellular Immunity,Inflammasome Assembly & Pyroptosis,LOC126284648,CARD- and ANK-domain containing inflammasome adapter protein-like,CARD- and ANK-domain containing inflammasome adapter protein-like,protein_coding,NC_064927.1,Chromosome8,assembled-molecule,8,Chromosome,Nuclear chromosome,infected_diet33_vs50,Infected: diet 50 vs 33,Diet comparison among infected,"50
vs
33",1,-1,Infected diet 50,Infected diet 33,inf33 vs inf50_log2FC,inf33 vs inf50_padj,TRUE,Placed/host-assigned,126.6940024820438,-1.0465815798077005,0.37014796619559703,-2.8274681354176505,0.00469176844785715,0.23545492016926364,FALSE,1.0465815798077005,N.S.,Not significant,TRUE,N.S.,,N.S.
Immune,Cellular Immunity,Inflammasome Assembly & Pyroptosis,LOC126284648,CARD- and ANK-domain containing inflammasome adapter protein-like,CARD- and ANK-domain containing inflammasome adapter protein-like,protein_coding,NC_064927.1,Chromosome8,assembled-molecule,8,Chromosome,Nuclear chromosome,infected_diet83_vs33,Infected: diet 83 vs 33,Diet comparison among infected,"83
vs
33",2,1,Infected diet 83,Infected diet 33,inf83 vs inf33_log2FC,inf83 vs inf33_padj,TRUE,Placed/host-assigned,126.6940024820438,1.1797713777966636,0.42500783133237374,2.7758815034023065,0.00550522689966599,0.25469107913240296,FALSE,1.1797713777966636,N.S.,Not significant,TRUE,N.S.,,N.S.
Immune,Cellular Immunity,Inflammasome Assembly & Pyroptosis,LOC126284648,CARD- and ANK-domain containing inflammasome adapter protein-like,CARD- and ANK-domain containing inflammasome adapter protein-like,protein_coding,NC_064927.1,Chromosome8,assembled-molecule,8,Chromosome,Nuclear chromosome,infected_diet83_vs50,Infected: diet 83 vs 50,Diet comparison among infected,"83
vs
50",3,1,Infected diet 83,Infected diet 50,inf83 vs inf50_log2FC,inf83 vs inf50_padj,TRUE,Placed/host-assigned,126.6940024820438,0.13318979798896338,0.4324070362300792,0.30801949743966356,0.7580674963365759,0.9983015607596604,FALSE,0.13318979798896338,N.S.,Not significant,TRUE,N.S.,,N.S.
Immune,Cellular Immunity,Inflammasome Assembly & Pyroptosis,LOC126284648,CARD- and ANK-domain containing inflammasome adapter protein-like,CARD- and ANK-domain containing inflammasome adapter protein-like,protein_coding,NC_064927.1,Chromosome8,assembled-molecule,8,Chromosome,Nuclear chromosome,infection_diet33,Diet 33: infected vs control,Within-diet infection response,33,1,1,Infected diet 33,Control diet 33,Diet 33 log2FC,Diet 33 padj,TRUE,Placed/host-assigned,126.6940024820438,0.4339726516524964,0.3994904321400464,1.0863155078026046,0.27733942832218494,0.5179373084478411,FALSE,0.4339726516524964,N.S.,Not significant,TRUE,N.S.,,N.S.
Immune,Cellular Immunity,Inflammasome Assembly & Pyroptosis,LOC126284648,CARD- and ANK-domain containing inflammasome adapter protein-like,CARD- and ANK-domain containing inflammasome adapter protein-like,protein_coding,NC_064927.1,Chromosome8,assembled-molecule,8,Chromosome,Nuclear chromosome,infection_diet50,Diet 50: infected vs control,Within-diet infection response,50,2,1,Infected diet 50,Control diet 50,Diet 50 log2FC,Diet 50 padj,TRUE,Placed/host-assigned,126.6940024820438,1.6819849641277989,0.42557146926390127,3.9522972887188135,7.740449265415378e-5,0.00175277124524375,TRUE,1.6819849641277989,Upregulated,Infected diet 50,TRUE,1.4410000000000001,1.441,Upregulated
Immune,Cellular Immunity,Inflammasome Assembly & Pyroptosis,LOC126284648,CARD- and ANK-domain containing inflammasome adapter protein-like,CARD- and ANK-domain containing inflammasome adapter protein-like,protein_coding,NC_064927.1,Chromosome8,assembled-molecule,8,Chromosome,Nuclear chromosome,infection_diet83,Diet 83: infected vs control,Within-diet infection response,83,3,1,Infected diet 83,Control diet 83,Diet 83 log2FC,Diet 83 padj,TRUE,Placed/host-assigned,126.6940024820438,0.6640366919428483,0.4560547093764037,1.456046124051286,0.1453798694782973,0.37362158754630176,FALSE,0.6640366919428483,N.S.,Not significant,TRUE,N.S.,,N.S.
Immune,Cellular Immunity,Inflammasome Assembly & Pyroptosis,LOC126336702,caspase-1-like,caspase-1-like,protein_coding,NC_064921.1,Chromosome2,assembled-molecule,2,Chromosome,Nuclear chromosome,control_diet33_vs50,Control: diet 50 vs 33,Diet comparison among controls,"50
vs
33",1,-1,Control diet 50,Control diet 33,cont33 vs cont50_log2FC,cont33 vs cont50_padj,FALSE,Placed/host-assigned,54.20043126789349,0.02857955362501724,0.36253280744912786,0.0788330132826052,0.9371654449485852,1,FALSE,-0.02857955362501724,N.S.,Not significant,TRUE,N.S.,,N.S.
Immune,Cellular Immunity,Inflammasome Assembly & Pyroptosis,LOC126336702,caspase-1-like,caspase-1-like,protein_coding,NC_064921.1,Chromosome2,assembled-molecule,2,Chromosome,Nuclear chromosome,control_diet83_vs33,Control: diet 83 vs 33,Diet comparison among controls,"83
vs
33",2,1,Control diet 83,Control diet 33,cont83 vs cont33_log2FC,cont83 vs cont33_padj,FALSE,Placed/host-assigned,54.20043126789349,0.3554918363365773,0.34985054051096154,1.016124873831484,0.30956992552237184,0.9999600044522764,FALSE,0.3554918363365773,N.S.,Not significant,TRUE,N.S.,,N.S.
Immune,Cellular Immunity,Inflammasome Assembly & Pyroptosis,LOC126336702,caspase-1-like,caspase-1-like,protein_coding,NC_064921.1,Chromosome2,assembled-molecule,2,Chromosome,Nuclear chromosome,control_diet83_vs50,Control: diet 83 vs 50,Diet comparison among controls,"83
vs
50",3,1,Control diet 83,Control diet 50,cont83 vs cont50_log2FC,cont83 vs cont50_padj,FALSE,Placed/host-assigned,54.20043126789349,0.38407138996159457,0.3619290590792772,1.0611786490386983,0.28860872054927417,0.9999598152659928,FALSE,0.38407138996159457,N.S.,Not significant,TRUE,N.S.,,N.S.
Immune,Cellular Immunity,Inflammasome Assembly & Pyroptosis,LOC126336702,caspase-1-like,caspase-1-like,protein_coding,NC_064921.1,Chromosome2,assembled-molecule,2,Chromosome,Nuclear chromosome,infected_diet33_vs50,Infected: diet 50 vs 33,Diet comparison among infected,"50
vs
33",1,-1,Infected diet 50,Infected diet 33,inf33 vs inf50_log2FC,inf33 vs inf50_padj,TRUE,Placed/host-assigned,54.20043126789349,-0.5302751554667477,0.2918470051890686,-1.816962812838244,0.0692228076220742,0.8033451038724256,FALSE,0.5302751554667477,N.S.,Not significant,TRUE,N.S.,,N.S.
Immune,Cellular Immunity,Inflammasome Assembly & Pyroptosis,LOC126336702,caspase-1-like,caspase-1-like,protein_coding,NC_064921.1,Chromosome2,assembled-molecule,2,Chromosome,Nuclear chromosome,infected_diet83_vs33,Infected: diet 83 vs 33,Diet comparison among infected,"83
vs
33",2,1,Infected diet 83,Infected diet 33,inf83 vs inf33_log2FC,inf83 vs inf33_padj,TRUE,Placed/host-assigned,54.20043126789349,-0.06308337830358782,0.34940194779314904,-0.18054672763568588,0.8567233737192533,0.9854230043124548,FALSE,-0.06308337830358782,N.S.,Not significant,TRUE,N.S.,,N.S.
Immune,Cellular Immunity,Inflammasome Assembly & Pyroptosis,LOC126336702,caspase-1-like,caspase-1-like,protein_coding,NC_064921.1,Chromosome2,assembled-molecule,2,Chromosome,Nuclear chromosome,infected_diet83_vs50,Infected: diet 83 vs 50,Diet comparison among infected,"83
vs
50",3,1,Infected diet 83,Infected diet 50,inf83 vs inf50_log2FC,inf83 vs inf50_padj,TRUE,Placed/host-assigned,54.20043126789349,-0.5933585337703355,0.3551348469609628,-1.670797835943029,0.09476161614376048,0.7684148405277698,FALSE,-0.5933585337703355,N.S.,Not significant,TRUE,N.S.,,N.S.
Immune,Cellular Immunity,Inflammasome Assembly & Pyroptosis,LOC126336702,caspase-1-like,caspase-1-like,protein_coding,NC_064921.1,Chromosome2,assembled-molecule,2,Chromosome,Nuclear chromosome,infection_diet33,Diet 33: infected vs control,Within-diet infection response,33,1,1,Infected diet 33,Control diet 33,Diet 33 log2FC,Diet 33 padj,TRUE,Placed/host-assigned,54.20043126789349,0.9233523091612676,0.3193496746516549,2.8913519644836203,0.00383588260245424,0.03725068216161121,FALSE,0.9233523091612676,N.S.,Not significant,TRUE,N.S.,,N.S.
Immune,Cellular Immunity,Inflammasome Assembly & Pyroptosis,LOC126336702,caspase-1-like,caspase-1-like,protein_coding,NC_064921.1,Chromosome2,assembled-molecule,2,Chromosome,Nuclear chromosome,infection_diet50,Diet 50: infected vs control,Within-diet infection response,50,2,1,Infected diet 50,Control diet 50,Diet 50 log2FC,Diet 50 padj,TRUE,Placed/host-assigned,54.20043126789349,1.4822070182530325,0.33855648895665374,4.378019818260825,1.1976246244586549e-5,3.7166395379091566e-4,TRUE,1.4822070182530325,Upregulated,Infected diet 50,TRUE,1.385,1.385,Upregulated
Immune,Cellular Immunity,Inflammasome Assembly & Pyroptosis,LOC126336702,caspase-1-like,caspase-1-like,protein_coding,NC_064921.1,Chromosome2,assembled-molecule,2,Chromosome,Nuclear chromosome,infection_diet83,Diet 83: infected vs control,Within-diet infection response,83,3,1,Infected diet 83,Control diet 83,Diet 83 log2FC,Diet 83 padj,TRUE,Placed/host-assigned,54.20043126789349,0.5047770945211024,0.3774823268940422,1.3372204698282242,0.1811506820747783,0.4220088860887521,FALSE,0.5047770945211024,N.S.,Not significant,TRUE,N.S.,,N.S.
Immune,Cellular Immunity,Lysosomal Processing & Antigen Presentation (GILT),LOC126268069,gamma-interferon-inducible lysosomal thiol reductase-like,gamma-interferon-inducible lysosomal thiol reductase-like,protein_coding,NC_064923.1,Chromosome4,assembled-molecule,4,Chromosome,Nuclear chromosome,control_diet33_vs50,Control: diet 50 vs 33,Diet comparison among controls,"50
vs
33",1,-1,Control diet 50,Control diet 33,cont33 vs cont50_log2FC,cont33 vs cont50_padj,FALSE,Placed/host-assigned,517.3381566210514,0.5025337475622323,0.25256923660579794,1.9896870827010935,0.04662541651721896,1,FALSE,-0.5025337475622323,N.S.,Not significant,TRUE,N.S.,,N.S.
Immune,Cellular Immunity,Lysosomal Processing & Antigen Presentation (GILT),LOC126268069,gamma-interferon-inducible lysosomal thiol reductase-like,gamma-interferon-inducible lysosomal thiol reductase-like,protein_coding,NC_064923.1,Chromosome4,assembled-molecule,4,Chromosome,Nuclear chromosome,control_diet83_vs33,Control: diet 83 vs 33,Diet comparison among controls,"83
vs
33",2,1,Control diet 83,Control diet 33,cont83 vs cont33_log2FC,cont83 vs cont33_padj,FALSE,Placed/host-assigned,517.3381566210514,-0.7177277723942733,0.2431694995579325,-2.951553437824477,0.00316179830910262,0.3392568592975549,FALSE,-0.7177277723942733,N.S.,Not significant,TRUE,N.S.,,N.S.
Immune,Cellular Immunity,Lysosomal Processing & Antigen Presentation (GILT),LOC126268069,gamma-interferon-inducible lysosomal thiol reductase-like,gamma-interferon-inducible lysosomal thiol reductase-like,protein_coding,NC_064923.1,Chromosome4,assembled-molecule,4,Chromosome,Nuclear chromosome,control_diet83_vs50,Control: diet 83 vs 50,Diet comparison among controls,"83
vs
50",3,1,Control diet 83,Control diet 50,cont83 vs cont50_log2FC,cont83 vs cont50_padj,FALSE,Placed/host-assigned,517.3381566210514,-0.2151940248320409,0.25310306475471617,-0.850222912316715,0.3952011654767963,0.9999598152659928,FALSE,-0.2151940248320409,N.S.,Not significant,TRUE,N.S.,,N.S.
Immune,Cellular Immunity,Lysosomal Processing & Antigen Presentation (GILT),LOC126268069,gamma-interferon-inducible lysosomal thiol reductase-like,gamma-interferon-inducible lysosomal thiol reductase-like,protein_coding,NC_064923.1,Chromosome4,assembled-molecule,4,Chromosome,Nuclear chromosome,infected_diet33_vs50,Infected: diet 50 vs 33,Diet comparison among infected,"50
vs
33",1,-1,Infected diet 50,Infected diet 33,inf33 vs inf50_log2FC,inf33 vs inf50_padj,TRUE,Placed/host-assigned,517.3381566210514,0.00595480981694295,0.21051699637202284,0.02828659879993581,0.9774335689327316,0.9981544447807056,FALSE,-0.00595480981694295,N.S.,Not significant,TRUE,N.S.,,N.S.
Immune,Cellular Immunity,Lysosomal Processing & Antigen Presentation (GILT),LOC126268069,gamma-interferon-inducible lysosomal thiol reductase-like,gamma-interferon-inducible lysosomal thiol reductase-like,protein_coding,NC_064923.1,Chromosome4,assembled-molecule,4,Chromosome,Nuclear chromosome,infected_diet83_vs33,Infected: diet 83 vs 33,Diet comparison among infected,"83
vs
33",2,1,Infected diet 83,Infected diet 33,inf83 vs inf33_log2FC,inf83 vs inf33_padj,TRUE,Placed/host-assigned,517.3381566210514,-1.0498797249151274e-4,0.24427297521124347,-4.29797739192069e-4,0.9996570710301886,0.999748581197804,FALSE,-1.0498797249151274e-4,N.S.,Not significant,TRUE,N.S.,,N.S.
Immune,Cellular Immunity,Lysosomal Processing & Antigen Presentation (GILT),LOC126268069,gamma-interferon-inducible lysosomal thiol reductase-like,gamma-interferon-inducible lysosomal thiol reductase-like,protein_coding,NC_064923.1,Chromosome4,assembled-molecule,4,Chromosome,Nuclear chromosome,infected_diet83_vs50,Infected: diet 83 vs 50,Diet comparison among infected,"83
vs
50",3,1,Infected diet 83,Infected diet 50,inf83 vs inf50_log2FC,inf83 vs inf50_padj,TRUE,Placed/host-assigned,517.3381566210514,0.00584982184445144,0.24929774466738697,0.02346520162970697,0.9812791959140296,0.9983015607596604,FALSE,0.00584982184445144,N.S.,Not significant,TRUE,N.S.,,N.S.
Immune,Cellular Immunity,Lysosomal Processing & Antigen Presentation (GILT),LOC126268069,gamma-interferon-inducible lysosomal thiol reductase-like,gamma-interferon-inducible lysosomal thiol reductase-like,protein_coding,NC_064923.1,Chromosome4,assembled-molecule,4,Chromosome,Nuclear chromosome,infection_diet33,Diet 33: infected vs control,Within-diet infection response,33,1,1,Infected diet 33,Control diet 33,Diet 33 log2FC,Diet 33 padj,TRUE,Placed/host-assigned,517.3381566210514,-1.2870665931459035,0.22438670870894536,-5.735930619738146,9.69783572218021e-9,1.6052856858305878e-6,TRUE,-1.2870665931459035,Downregulated,Control diet 33,TRUE,-1.1499999999999999,-1.15,Downregulated
