"DEG_context","comparison_type","comparison","numerator","denominator","diet","gene_id","log2FoldChange"
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126293557",2.59645389033703
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126293577",1.5502156174338
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126293578",3.55154620413971
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126293579",3.59433783648972
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126293587",1.84140440588192
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126293672",2.81190785781583
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126293679",-2.74546001416418
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126293692",-2.0227887916694
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126293721",-3.3172641806715
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126293737",-1.60733810662711
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126293755",-5.07170894750701
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126294945",2.23890005076119
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126294948",2.73389549316289
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126294949",3.98568154162937
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126294950",5.81201951090827
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126294955",1.71240669638055
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126295040",7.34691667569284
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126295041",2.05070192685517
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126295063",1.66124008446281
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126295065",1.62726141810128
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126295156",-2.0558417671534
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126295163",3.44548645522949
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126295191",1.00752675469428
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126295211",-1.43775286586016
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126295285",-2.72557049685226
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126295329",-1.20820808942014
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126295330",-1.81182184264373
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126295342",-1.18972187709022
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126295425",1.44613577786004
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126295441",-1.28003355715996
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126295444",-1.30225334091278
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126295494",1.14757873496946
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126297379",-1.94990552665957
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126297421",3.33668773420932
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126297442",-1.90450510893333
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126297477",-2.18386846056877
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126297487",3.99542436013761
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126297521",5.25077252145893
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126297535",1.23773110169996
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126297555",1.78037063585082
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126297567",1.25396378976745
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126297581",2.58268815613884
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126297692",-1.55659640449538
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126297738",2.65700506589216
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126297857",1.20630205866301
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126297976",-2.49414604354414
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126297977",-1.13944771426599
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126297991",-1.65481851133672
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126298063",1.55757978014721
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126298069",-1.30259057558487
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126298233",7.74831019749587
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126298275",-1.31718857381799
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126298297",1.90190229637993
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126298370",1.09959446641665
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126298389",4.44283595353798
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126298393",1.59357102733178
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126298520",1.00280052201922
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126298648",1.01775056667949
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126298660",-1.84347591592561
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126298757",1.36896392127553
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126298770",-1.01777600329337
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126298804",1.36898289241673
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126299093",-1.40066488511181
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126299138",5.72220924975346
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126299150",-1.74430807315447
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126299171",-1.48430125282935
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126299206",2.95699121814638
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126299221",1.96366698305163
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126299228",2.98968993326988
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126299235",-1.21647620928495
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126299332",1.74046018324211
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126299374",2.65641426594292
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126299447",1.41895530161785
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126299466",1.64890518248806
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126299493",-1.01518786052976
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126299506",1.13882764657276
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126299510",4.38981855676052
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126299530",-1.34729607751704
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126299542",-1.0242420106253
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126299559",2.63683659458598
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126305900",-1.8713968695064
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126306122",-2.4055023235377
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126320089",-1.18860101676306
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126320956",-2.4802964891451
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126321085",1.91645164313995
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126322572",2.92977539852797
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126322885",-1.70466795802918
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126322901",1.76472731677227
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126322960",-1.32399903249891
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126323134",4.3872214562786
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126323780",1.49557457548231
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126324086",-2.47670911322022
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126324213",-5.74216947626565
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126324495",2.32758657280008
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126324735",-1.44597053476235
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126324937",2.92261140574801
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126324953",-1.31952271314438
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126324969",2.17964668478937
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126325205",1.89161737295963
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126325232",3.04065814108658
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126325353",-1.43456696401722
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126326240",-1.5265600137594
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126326589",-1.05029865888978
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126327089",-2.23634503360118
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126328249",-1.26047225820171
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126329358",2.17585667020015
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126329483",-1.76609608461524
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126329703",1.96066151395898
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126330284",1.47801027687916
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126330497",-1.46655477510015
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126330717",-1.8150701226309
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126330961",1.09710161478955
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126331446",-1.39783291179867
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126331691",3.13040515113778
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126332062",13.1999921991828
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126332098",2.22227516737164
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126332140",8.19383606821795
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126332151",7.74954458959559
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126332162",3.73045890477032
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126332220",2.23683158357887
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126332261",3.87523228743831
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126332302",8.77080159600521
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126332318",7.75920437334176
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126332601",-2.16331680644084
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126334513",2.16601222677372
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126334527",-1.12540678557329
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126334532",1.1992654619743
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126334613",1.13008420337225
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126334632",2.34856645924069
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126334647",-5.08427198981432
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126334657",-1.68207488182876
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126334736",-2.16427154011421
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126334771",1.59908613195651
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126334818",1.88427487493343
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126334835",1.13494261529987
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126334929",-1.14222428233052
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126334943",-1.40241844647874
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126334947",1.28683533551706
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126334969",-1.11452038655824
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126334976",3.38409004802025
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126334991",-1.36522259734793
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126334992",-3.73767444715709
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126334994",3.78328711710204
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126334999",3.11837846963312
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335014",-3.05442047920996
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335036",1.97657079557582
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335043",1.69681849952842
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335078",-1.21764839973354
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335083",1.90281071882117
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335084",1.77847790402133
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335114",3.38996804118408
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335115",6.73569992372961
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335117",1.94599525288659
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335132",3.6186167761139
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335140",1.83857995209305
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335141",-2.76434330841376
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335166",2.84132597195854
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335182",-1.68062159527072
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335202",-2.5590238561593
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335222",-1.22190818788312
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335229",1.32807807476634
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335237",5.28821148876772
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335241",5.42208395242212
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335256",-1.66096855641579
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335258",-1.52191518395064
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335288",1.74804292548687
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335291",1.07443935276564
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335309",-1.75203754949184
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335312",-4.03042037494424
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335320",-2.00222240731677
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335345",-1.01104071923928
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335348",2.16850145883069
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335352",-1.34726817810294
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335382",1.50252390630547
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335428",-1.29238719726553
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335453",-1.68991057314302
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335461",-5.40533465386555
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335463",5.36932034799019
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335468",4.34734869989743
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335470",1.06156123799472
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335472",2.29076185719071
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335490",3.58689656782164
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335505",-1.16009648800807
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335517",1.33867607465115
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335518",-1.8949230766935
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335523",-1.30193381205088
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335538",-1.1187646946769
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335545",2.37700281792208
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335547",2.51932452404675
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335557",1.3752196586629
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335565",4.36368220670288
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335579",1.97840938476197
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335600",-3.16769266151481
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335605",1.46562233757867
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335606",1.95140971534732
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335656",1.79925436468676
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335665",-2.83148163598079
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335667",-3.13057501142997
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335700",6.53703326561946
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335709",5.73642192423477
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335786",2.51127551811976
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335828",3.00705933965059
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335854",-2.02921340658782
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335893",1.11547074031122
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126335966",6.58151960211464
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336000",3.65389664762444
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336041",-1.15818392962432
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336122",-2.29037790788303
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336124",-2.08820950758484
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336149",-5.31192717211069
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336205",-3.58008264636997
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336236",3.15120217481907
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336244",-1.49331219198844
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336251",-1.68270517033863
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336325",6.67753001654563
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336345",-1.47036969564842
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336375",2.32961324329203
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336379",1.28197703420802
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336399",-2.25473711567642
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336409",-2.23923118855948
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336414",4.82125990305957
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336416",1.75819717415231
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336425",-1.80588340799868
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336437",1.7295622652153
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336460",-3.00171558924463
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336463",-4.36050884972229
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336464",-2.80646122051985
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336471",-1.0917201085263
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336473",-2.89097122430865
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336481",-1.04579757125786
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336499",3.15337797128331
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336529",-3.40760751694124
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336531",-3.19248492494226
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336532",-3.5825665482586
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336533",-3.91736607495162
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336534",-5.26576589066373
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336535",-4.31969531296416
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336537",-2.98118292041095
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336538",-4.32120041161196
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336539",-4.6250379606876
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336541",-3.27099004385094
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336542",-2.27735042259733
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336546",4.08868091477494
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336549",4.41083079397922
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336554",7.34245576469887
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336557",-1.10823352859397
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336562",-1.03033735836682
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336565",1.96130223613439
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336578",5.17732309115063
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336583",2.104006616714
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336593",2.1907262677443
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336597",-1.78287879086717
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336602",-1.78862018990129
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336619",3.11783297989253
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336625",-3.13246637714111
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336646",-1.99375688771657
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336656",1.0464050569411
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336688",1.91162667105447
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336692",-1.29084742475274
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336695",-1.5744018540379
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336702",1.0167335043816
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336705",2.20962538319294
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336714",-1.85786540396783
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336735",-3.01262489197163
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336738",3.18705835688637
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336750",-1.05089419677167
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336759",-1.1199791440216
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336764",1.44755739170489
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336801",2.56000981649929
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336866",-2.95352532726724
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126336923",-2.02606303389115
