"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_id","contrast","significant"
71.1020046777814,2.03319586433185,0.839215927980801,2.42273269195906,0.0154042568577703,0.417861938904968,"LOC126266590","50_vs_83",FALSE
268.849753760727,-0.266305988224045,0.153562109754148,-1.73419073657167,0.0828842460441481,0.645809406131225,"LOC126266591","50_vs_83",FALSE
51.1066887795043,0.0177990333166857,0.125974608658342,0.14129064187021,0.887640342158863,0.982836707047379,"LOC126266592","50_vs_83",FALSE
1811.07738453643,-0.216119611172788,0.18794572108287,-1.14990439754409,0.250183249464975,0.779662620084013,"LOC126266593","50_vs_83",FALSE
168.125832241947,0.162486040895604,0.143921313672725,1.12899220239954,0.25890112308886,0.784160833716801,"LOC126266594","50_vs_83",FALSE
186.443485191624,-0.0973478786931112,0.0715716882711905,-1.36014506635994,0.173784022233673,0.734671743428945,"LOC126266595","50_vs_83",FALSE
1544.9957793285,-0.175370578184761,0.247576319449088,-0.708349564994745,0.478728204299713,0.877117202054615,"LOC126266596","50_vs_83",FALSE
34.3974965948154,-1.09732787190243,0.475121469734993,-2.30957332345869,0.0209117879189334,0.445337435521606,"LOC126266597","50_vs_83",FALSE
187.948546628625,-0.0594869685136519,0.0964155249108765,-0.616985372103091,0.537244374189356,0.895429146871511,"LOC126266598","50_vs_83",FALSE
472.19448654931,-0.959588245192336,0.308135880367446,-3.11417237112421,0.0018446169147498,0.188470515983087,"LOC126266599","50_vs_83",FALSE
635.533701158983,-0.0519034978215771,0.0657230490553141,-0.789730521751872,0.429685162412325,0.857952221978405,"LOC126266600","50_vs_83",FALSE
130.751370246414,0.0971986250049563,0.17093992463596,0.568612775581562,0.569618952931635,0.904477374778636,"LOC126266601","50_vs_83",FALSE
120.874247493643,-0.0494372949421629,0.0896200330242066,-0.55163218840602,0.581200378443628,0.907652560156127,"LOC126266602","50_vs_83",FALSE
12.7596174830062,0.258204473307638,0.364498876312608,0.70838208314857,0.478708015740072,0.877117202054615,"LOC126266603","50_vs_83",FALSE
280.28880444265,-0.516806884499665,0.348932856360532,-1.48110696679615,0.138578071685366,0.71100381569951,"LOC126266604","50_vs_83",FALSE
745.644770113522,-0.0632957810508716,0.0656182649706931,-0.964606136403351,0.334742124686954,0.819764062480839,"LOC126266605","50_vs_83",FALSE
21.2001683875397,-0.078185141316962,0.205933008261143,-0.379662988353065,0.704195597526627,0.944938686487045,"LOC126266606","50_vs_83",FALSE
2623.84189119627,-0.096902245172674,0.0978350367148439,-0.990465669830649,0.321946561060883,0.813464319667653,"LOC126266607","50_vs_83",FALSE
654.930939465622,-0.06316223969969,0.231133134973335,-0.273272110928521,0.784644051957229,0.960988493051708,"LOC126266608","50_vs_83",FALSE
599.767848197752,-0.372466503570205,0.32283418608882,-1.15373934861945,0.248607046589527,0.77799308534248,"LOC126266610","50_vs_83",FALSE
103.437366790393,0.0127977666325358,0.108001264297362,0.118496452016519,0.905674306172111,0.986099997789918,"LOC126266611","50_vs_83",FALSE
497.737812384239,0.00284702699478401,0.122603056700552,0.0232215009266664,0.981473587971459,0.997820881203382,"LOC126266612","50_vs_83",FALSE
183.347018074826,0.300640370019409,0.186013214412219,1.61623124985717,0.106044324716798,0.679869519627382,"LOC126266613","50_vs_83",FALSE
584.891616508295,0.22358252065841,0.144357740216377,1.54880867713282,0.121427719032888,0.693076058845646,"LOC126266614","50_vs_83",FALSE
196.932477473176,0.00226766963986426,0.0892757879539637,0.0254007238898145,0.979735333714749,0.997820881203382,"LOC126266615","50_vs_83",FALSE
117.581542683331,-0.141937872124375,0.0829874521641462,-1.710353413955,0.0872005400969813,0.650621185893458,"LOC126266616","50_vs_83",FALSE
318.280348926255,0.135113339669197,0.109565269788209,1.23317671676775,0.217509840112263,0.762532550385184,"LOC126266618","50_vs_83",FALSE
476.422147658644,0.345514292846561,0.364354031376343,0.948292767727547,0.34298043168279,0.82416412647118,"LOC126266619","50_vs_83",FALSE
111.098571403547,-0.133210982288891,0.10949180886661,-1.21662966086511,0.223745152248481,0.763993836949022,"LOC126266620","50_vs_83",FALSE
18.4493048006005,0.0126195623393448,0.171323189752462,0.0736593940235314,0.941281409849661,0.991627992444613,"LOC126266622","50_vs_83",FALSE
22.5104166679589,-0.00961812559701778,0.555157286384499,-0.0173250461318026,0.986177304676671,0.997990409045526,"LOC126266623","50_vs_83",FALSE
340.163363915414,-0.161629524526255,0.123541388004078,-1.30830264365266,0.190770678826814,0.744641421686348,"LOC126266624","50_vs_83",FALSE
190.693610344611,-0.124645710860175,0.0910940925986216,-1.36831826635991,0.171212475567574,0.733014586134437,"LOC126266625","50_vs_83",FALSE
143.266483761163,0.472163513664005,0.46875061146196,1.00728084853351,0.313799830411099,0.805691961430188,"LOC126266626","50_vs_83",FALSE
131.013467741177,0.227602804193484,0.202525789061471,1.12382134269528,0.261088825356047,0.785509101602392,"LOC126266627","50_vs_83",FALSE
78.8125162716248,-0.0868504143878649,0.104943199755629,-0.827594494832487,0.407900187034504,0.850482046961725,"LOC126266628","50_vs_83",FALSE
109.736006333463,0.115994412475093,0.401481947399493,0.28891563674636,0.772645937377551,0.959234848891215,"LOC126266629","50_vs_83",FALSE
196.847776099648,0.00715916395540606,0.0909245097436886,0.0787374490727237,0.937241457879314,0.990782613089188,"LOC126266630","50_vs_83",FALSE
156.074434145107,0.0940102214278946,0.100777202765028,0.932852062257464,0.350896356280447,0.826797297432515,"LOC126266631","50_vs_83",FALSE
884.751647342644,0.258425389916036,0.129732756802442,1.99198256697472,0.0463729706696112,0.558970011295055,"LOC126266632","50_vs_83",FALSE
1104.99465901238,-0.0104950989000748,0.0644459481098555,-0.162851183168019,0.870635607791795,0.979970697934316,"LOC126266633","50_vs_83",FALSE
5656.95610819666,-0.0827228304634033,0.0906981531599968,-0.912067419029751,0.361733228189535,0.830236222901461,"LOC126266634","50_vs_83",FALSE
