"gene_id","tissue","baseMean","log2FoldChange","pvalue","padj","significant","direction"
"LOC126272404","Thorax",15.286974924739,-1.10874790894346,0.00326063294934643,0.011754263045295,TRUE,"Solitarious-up"
"LOC126272419","Thorax",277.619827255094,1.36473761015776,3.98986004103493e-05,0.00024297296092654,TRUE,"Gregarious-up"
"LOC126272438","Thorax",143.579001903261,-1.78468758764761,4.01335143344193e-14,1.44383322033729e-12,TRUE,"Solitarious-up"
"LOC126272758","Thorax",265.033401176385,-1.44606205125503,7.34975836391982e-09,9.91254528688488e-08,TRUE,"Solitarious-up"
"LOC126272913","Thorax",447.501130137626,2.57165674823625,4.18887252071325e-22,5.88060580919221e-20,TRUE,"Gregarious-up"
"LOC126272925","Thorax",516.916877128457,1.92455250822676,5.10888158630852e-16,2.46543449676779e-14,TRUE,"Gregarious-up"
"LOC126273149","Thorax",575.422129958026,-1.90757026941137,8.40677378257791e-20,7.98902179307442e-18,TRUE,"Solitarious-up"
"LOC126273626","Thorax",10.332795670246,-1.20658828734182,0.00239568255067066,0.00900129629896148,TRUE,"Solitarious-up"
"LOC126274364","Thorax",1598.71679006277,-1.72188129641801,1.1848331333295e-11,2.64691293474731e-10,TRUE,"Solitarious-up"
"LOC126274561","Thorax",37.2631000233059,-8.87596064455948,5.02089415705541e-11,1.01519028504521e-09,TRUE,"Solitarious-up"
"LOC126274577","Thorax",118.359112609281,-8.61603007819533,4.13021784239551e-13,1.20911637973825e-11,TRUE,"Solitarious-up"
"LOC126274545","Thorax",113.938433167573,-10.4892563449663,7.05843628921932e-17,4.05581032172165e-15,TRUE,"Solitarious-up"
"LOC126275675","Thorax",38.1767047691123,-1.4742650583348,5.97076033359514e-10,9.91435123134871e-09,TRUE,"Solitarious-up"
"LOC126276186","Thorax",77.2619748467339,-1.01969292413598,1.10967475115331e-05,7.83366964328455e-05,TRUE,"Solitarious-up"
"LOC126276381","Thorax",32.6765102355462,-1.11210527121949,1.69907798772478e-06,1.42694829778055e-05,TRUE,"Solitarious-up"
"LOC126276951","Thorax",278.92837811167,-1.27947048300787,1.53090099381914e-07,1.60413493449038e-06,TRUE,"Solitarious-up"
"LOC126277383","Thorax",1722.805212186,-1.84950624292887,1.16464768106116e-10,2.23417041177477e-09,TRUE,"Solitarious-up"
"LOC126278120","Thorax",7.48107599554437,1.41108853046831,0.0147392511230284,0.0429049736979013,TRUE,"Gregarious-up"
"LOC126278493","Thorax",15.0770943257205,-1.70614872752055,0.000160770620378568,0.000853895203850743,TRUE,"Solitarious-up"
"LOC126278961","Thorax",47.2862611888419,1.94895541573297,1.44653011791419e-05,9.90600503143674e-05,TRUE,"Gregarious-up"
"LOC126279034","Thorax",480.613830760568,1.14011778434696,3.21081313037326e-15,1.41161513923954e-13,TRUE,"Gregarious-up"
"LOC126313008","Thorax",13.3043559495926,1.27793703071491,0.00114007834159737,0.00471685459882582,TRUE,"Gregarious-up"
"LOC126279111","Thorax",214.802893460254,-1.37571315182789,1.08868433648558e-21,1.4308091801003e-19,TRUE,"Solitarious-up"
"LOC126279122","Thorax",1054.33167192494,1.10691294920423,4.63432845512782e-16,2.26294441638929e-14,TRUE,"Gregarious-up"
"LOC126279173","Thorax",21.0258623078822,-2.26910343115139,3.92574390194343e-11,8.04289223293683e-10,TRUE,"Solitarious-up"
"LOC126279537","Thorax",131.965065123698,1.31094827760753,8.72946937068257e-07,7.71967534755994e-06,TRUE,"Gregarious-up"
"LOC126279585","Thorax",15.7971669260906,1.47383915484409,0.000525654823892339,0.00240694577255966,TRUE,"Gregarious-up"
"LOC126279939","Thorax",863.702295797999,3.08033635971362,6.69934146000658e-10,1.10794731455049e-08,TRUE,"Gregarious-up"
"LOC126280525","Thorax",137.96226657218,2.89474613901225,5.48979137250775e-21,6.39819647320385e-19,TRUE,"Gregarious-up"
"LOC126280889","Thorax",59.9722523433662,-1.3226973349438,1.77328815687009e-06,1.48624164789506e-05,TRUE,"Solitarious-up"
"LOC126281377","Thorax",394.825731374831,4.86124380733564,1.44566592880516e-16,7.76511168889517e-15,TRUE,"Gregarious-up"
"LOC126289098","Thorax",371.440052555206,3.79482180348344,4.55757113890646e-28,1.30940078721047e-25,TRUE,"Gregarious-up"
"LOC126281933","Thorax",594.06138552758,1.00203175784214,6.9693239661834e-12,1.6123413535249e-10,TRUE,"Gregarious-up"
"LOC126282271","Thorax",230.532133807698,-1.32405198189554,8.69766073845856e-19,6.84400641802019e-17,TRUE,"Solitarious-up"
"LOC126282371","Thorax",104.21868555046,-1.44031876194581,7.18367295083038e-13,1.98539363835701e-11,TRUE,"Solitarious-up"
"LOC126282405","Thorax",328.253602479179,-1.2226617030155,4.96023790136457e-06,3.76636625897098e-05,TRUE,"Solitarious-up"
"LOC126282460","Thorax",97.8047621575675,1.74537551280659,4.2689015787662e-21,5.12019515573569e-19,TRUE,"Gregarious-up"
"LOC126282552","Thorax",94.01520453093,-1.14287357313422,2.65929803441262e-18,1.94396259864695e-16,TRUE,"Solitarious-up"
"LOC126282979","Thorax",144.308809816065,1.43378991005315,3.63800572692833e-17,2.17120399760737e-15,TRUE,"Gregarious-up"
"LOC126283162","Thorax",10.7851979507326,1.7232740517943,0.000109054677070212,0.000603882331028863,TRUE,"Gregarious-up"
"LOC126283645","Thorax",8.73904786569804,-2.95660547691757,1.26555464355246e-07,1.34789914068044e-06,TRUE,"Solitarious-up"
"LOC126283998","Thorax",10.7691212330285,1.43425186365396,0.0038527546258001,0.0136302779630969,TRUE,"Gregarious-up"
"LOC126284011","Thorax",34.2048570516787,-1.60686141808231,0.00165784592200413,0.00651846865704614,TRUE,"Solitarious-up"
"LOC126284033","Thorax",42.1100533473398,-1.00810786134051,9.85008601009177e-05,0.000552123242144618,TRUE,"Solitarious-up"
"LOC126316749","Thorax",235.026376420687,1.14735849953743,1.12171523308742e-06,9.74519689842619e-06,TRUE,"Gregarious-up"
"LOC126284373","Thorax",62.1310843883885,-1.66635145427604,1.15754952356769e-22,1.78754585176941e-20,TRUE,"Solitarious-up"
"LOC126317399","Thorax",18.3925274445402,1.14211022073855,0.00290611901491098,0.0106156695180988,TRUE,"Gregarious-up"
"LOC126284647","Thorax",389.278814372502,-1.24713590599975,7.64982249427591e-15,3.09855433096015e-13,TRUE,"Solitarious-up"
"LOC126284758","Thorax",304.586793505098,1.44929332033961,1.92097773267554e-05,0.000127865080331216,TRUE,"Gregarious-up"
"LOC126336253","Thorax",23.2968066404111,2.09348365527144,1.70376602226677e-07,1.77025445240401e-06,TRUE,"Gregarious-up"
"LOC126336187","Thorax",9.64071111094091,1.06055442274817,0.00742442578624152,0.0238919917070143,TRUE,"Gregarious-up"
"LOC126336267","Thorax",28.3315208618548,1.49993670667835,1.25581922759011e-05,8.7503613861524e-05,TRUE,"Gregarious-up"
"LOC126336353","Thorax",10.561923594777,-1.80046107655612,0.00714377062280121,0.0231516637655,TRUE,"Solitarious-up"
"LOC126336361","Thorax",40.8513909146213,3.95513363024858,8.21973641143378e-14,2.72242958785128e-12,TRUE,"Gregarious-up"
"LOC126336364","Thorax",122.329051404595,-1.11424479075802,1.72694082424016e-06,1.44936324338742e-05,TRUE,"Solitarious-up"
"LOC126336399","Thorax",781.372043410234,-1.20054384891145,3.48555343431593e-06,2.74270873423815e-05,TRUE,"Solitarious-up"
"LOC126336408","Thorax",10861.3648505552,1.40676269617699,0.00234501778124136,0.00884590829601702,TRUE,"Gregarious-up"
"LOC126336415","Thorax",2137.55680331828,2.00674689761559,3.55417613594563e-06,2.79137266264923e-05,TRUE,"Gregarious-up"
"LOC126334876","Thorax",1511.99375937251,-4.98260423584666,1.70781969964714e-22,2.51171482969533e-20,TRUE,"Solitarious-up"
"LOC126334878","Thorax",11427.9839122693,-6.10578052126808,4.45020820385394e-16,2.19035347212795e-14,TRUE,"Solitarious-up"
"LOC126334877","Thorax",856.951466238028,-7.46940934732785,1.16415905076045e-19,1.06534750476708e-17,TRUE,"Solitarious-up"
"LOC126335646","Thorax",256.40543714106,-6.54188394812985,3.28068838041987e-27,8.62332430887384e-25,TRUE,"Solitarious-up"
"LOC126336425","Thorax",53.7806041584665,-1.02225767808629,2.98950996158846e-05,0.00018823856302479,TRUE,"Solitarious-up"
"LOC126336436","Thorax",9.76043184439915,-1.28711578433639,0.0032331215354073,0.0116789425287783,TRUE,"Solitarious-up"
"LOC126335664","Thorax",29.9191728427354,1.06248207905165,0.00738466503786341,0.023776427385396,TRUE,"Gregarious-up"
"LOC126336492","Thorax",244.65443636954,-1.3588971819396,1.78530199483831e-11,3.88988021944135e-10,TRUE,"Solitarious-up"
"LOC126335603","Thorax",16.8411647373245,1.89444103122745,0.00113530022499648,0.00470023424249548,TRUE,"Gregarious-up"
"LOC126336494","Thorax",2307.02235798928,1.30849078652534,2.00191098483632e-12,5.10983642699751e-11,TRUE,"Gregarious-up"
"LOC126335674","Thorax",671.540509586714,1.62062483798334,4.73513634103958e-32,2.54338584161752e-29,TRUE,"Gregarious-up"
"LOC126336535","Thorax",52.8651382155488,-6.6086093089705,3.6137675766701e-09,5.16718572247481e-08,TRUE,"Solitarious-up"
"LOC126336534","Thorax",45.0233150460325,-4.3285501496853,2.6700127262708e-15,1.20384442410035e-13,TRUE,"Solitarious-up"
"LOC126336529","Thorax",242.09835899884,-3.35854010584755,0.000382427761770139,0.00182766443671501,TRUE,"Solitarious-up"
"LOC126336538","Thorax",621.253440545932,-2.25562183259242,0.000103701856940906,0.000577131653063711,TRUE,"Solitarious-up"
"LOC126336533","Thorax",1539.01059986859,-2.28111551837944,1.38250478589853e-05,9.52032559921431e-05,TRUE,"Solitarious-up"
"LOC126336566","Thorax",327.39069809218,-1.18582318941699,3.25173625759945e-11,6.71771734554909e-10,TRUE,"Solitarious-up"
"LOC126336569","Thorax",35.7274210827487,1.11688855667235,7.60808253111195e-05,0.000434135111267238,TRUE,"Gregarious-up"
"LOC126336578","Thorax",37.7934134217567,-2.28784283476722,6.91060688986752e-11,1.3703633630405e-09,TRUE,"Solitarious-up"
"LOC126336596","Thorax",1837.28215113946,-2.84178633544923,4.44539894676839e-07,4.19545138184696e-06,TRUE,"Solitarious-up"
"LOC126336597","Thorax",748.467741560929,-2.18053775764287,6.91483764010433e-13,1.91537901806836e-11,TRUE,"Solitarious-up"
"LOC126336602","Thorax",626.19832648197,-2.72009121933015,4.62990435786758e-07,4.35627101577274e-06,TRUE,"Solitarious-up"
"LOC126336625","Thorax",32.9700687682022,-1.12975881121418,0.00035318396805147,0.00170106617594848,TRUE,"Solitarious-up"
"LOC126336632","Thorax",39.5824833014258,-1.48445439574441,2.29719287905879e-07,2.32048412329454e-06,TRUE,"Solitarious-up"
"LOC126336634","Thorax",43.5495568707557,1.79692893604994,2.94209836213776e-14,1.08497561689104e-12,TRUE,"Gregarious-up"
"LOC126336636","Thorax",80.8640027561334,-1.29167279567751,2.87899586115074e-12,7.19816936221312e-11,TRUE,"Solitarious-up"
"LOC126335616","Thorax",34.2895764970784,-2.03884018092932,4.4992054828964e-16,2.20568192601993e-14,TRUE,"Solitarious-up"
"LOC126336665","Thorax",176.51822159349,-1.13064432990831,3.88976167652491e-10,6.72085534990052e-09,TRUE,"Solitarious-up"
"LOC126336671","Thorax",10.37925451245,3.07374007077862,1.07394103308186e-08,1.40099973840478e-07,TRUE,"Gregarious-up"
"LOC126336691","Thorax",398.299974477973,-1.10292084057585,8.49087678225063e-08,9.34072054923635e-07,TRUE,"Solitarious-up"
"LOC126336695","Thorax",380.327338410685,-1.20162690062796,9.86958344974922e-15,3.89548990217897e-13,TRUE,"Solitarious-up"
"LOC126335750","Thorax",32.2505822434884,-3.37844455371839,1.44715814530409e-09,2.24600398581492e-08,TRUE,"Solitarious-up"
"LOC126335705","Thorax",9.89608258525205,-1.45658658405425,0.00120558741475458,0.00493827152582162,TRUE,"Solitarious-up"
"LOC126335706","Thorax",20.8263457004816,1.03860306463638,0.000241293947012885,0.0012157199924132,TRUE,"Gregarious-up"
"LOC126336715","Thorax",30.645877906715,3.0302445670416,3.53998099478617e-19,2.99540583627317e-17,TRUE,"Gregarious-up"
"LOC126336724","Thorax",39.2685344996426,3.07216282207856,7.37754907432308e-13,2.02538313920416e-11,TRUE,"Gregarious-up"
"LOC126336730","Thorax",70.4845109347906,1.90368207338435,1.43299134997502e-13,4.52766627559882e-12,TRUE,"Gregarious-up"
"LOC126336750","Thorax",122.866491038355,-1.76849817634173,2.23782541155825e-12,5.67681624936151e-11,TRUE,"Solitarious-up"
"LOC126336770","Thorax",2042.73034259134,-1.37937034217503,1.35520142406374e-16,7.34305192670326e-15,TRUE,"Solitarious-up"
"LOC126336782","Thorax",10.2670527235132,-2.2975326314107,0.00888238602762298,0.0278086662405611,TRUE,"Solitarious-up"
