"DEG_context","comparison_type","comparison","numerator","denominator","diet","gene_id","log2FoldChange"
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126266596",-1.1432431831009
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126266610",1.18763122833276
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126266629",-1.67099033627864
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126266641",1.8193544430046
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126266657",-1.46335821074204
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126266672",1.13796446191789
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126266675",1.04093388603709
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126266685",1.38127942246312
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126266696",-1.93372383975
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126266725",1.05156445295018
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126266728",1.5580253382652
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126266746",-1.12817008591997
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126266748",1.51306056437731
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126266759",2.69880146295122
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126266760",1.77364313690053
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126266779",-1.60974981141601
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126266789",3.99744215449851
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126266822",-1.35572631952225
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126266832",-1.29757342118236
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126266835",-1.19701452097704
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126266859",1.10679769940828
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126266948",1.04212832468662
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126266958",-1.00711722555661
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126266982",2.12007859443868
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126267002",1.78766975329866
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126267038",1.03790913361234
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126267061",3.79942078292037
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126267081",-1.02855172902663
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126267154",1.27952552177614
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126267162",1.65495341157897
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126267163",3.33224551105702
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126267179",-1.48547955568371
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126267190",-2.67434157215549
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126267194",1.29457983588777
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126267215",4.0728375055127
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126267216",2.55492498090636
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126267217",3.67985254757209
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126267222",-1.11948206929701
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126267226",3.22185315189299
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126267253",-1.52314889486108
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126267259",5.61889759884938
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126267263",-2.0937355616336
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126267295",-1.23327773528716
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126267333",1.82227107659614
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126267343",1.37745982537543
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126267351",1.48003268609395
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126267391",1.65946673003916
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126267422",1.77847066931203
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126267432",-1.055018375249
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126267442",2.8886852117846
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126267449",-3.1372534614664
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126267462",1.79661290507798
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126267464",-1.29587095883156
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126267471",-1.22809700865941
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126267473",2.25569693236515
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126267545",3.16838635914623
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126267568",-3.69104472566746
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126267575",1.44353630882227
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126267581",4.18694371977677
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126267583",5.9038435303295
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126267629",2.30765781257971
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126267652",2.30089982894419
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126267743",-1.29132222981601
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126267912",-1.54025525338116
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126267970",-2.09250508299309
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126267973",1.20318883793747
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126267980",4.31220457112335
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126267982",-1.94241510206524
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126267984",-1.47563499919672
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126268014",3.7970235095262
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126268015",4.83428501786486
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126268068",1.9564512267382
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126268085",-1.27269314540123
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126268128",-1.98706264273433
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126268132",-1.665294158477
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126268164",1.68693014033704
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126268182",1.1580141485105
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126268198",-1.32096306764394
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126268199",-3.31574563936308
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126268205",1.18272608349581
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126268218",-1.24430721327551
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126268397",1.23448409629882
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126269384",3.40441967388578
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126269432",1.60422204794244
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126270012",1.1362499607289
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126270294",-1.70032794139059
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126271206",-1.27068436991847
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126271480",2.45352891337992
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126271496",2.00072780269124
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126271618",3.94961475537989
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126271634",7.6388961222114
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126271709",-2.28247018662728
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126271849",-2.42153971085161
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126271905",2.22083707519647
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126271907",2.95566300421863
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126271919",1.24229331699089
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126271923",-1.28786469866088
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126271928",-1.24408147418183
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126271945",1.49673045315374
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126271949",-1.7335514329226
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126271975",4.61592397678179
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126272038",1.12789385062435
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126272046",-1.30163666041058
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126272078",2.15307646333339
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126272082",2.43695148608659
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126272122",1.07924148293651
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126272126",-1.50424520023478
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126272129",-1.37785883489356
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126272144",2.6588427517424
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126272275",1.02219959528686
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126272290",2.15554897101786
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126272291",1.51023023798433
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126272312",-1.07441693951885
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126272318",-1.65732608999578
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126272319",2.23543789835801
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126272321",2.32971394912543
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126272322",1.55397630326218
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126272336",1.01059914322407
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126272352",1.85706743566408
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126272353",2.49717893721036
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126272360",1.09239950917547
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126272363",1.09658772392842
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126272399",1.01278882409122
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126272415",-1.34478111485583
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126272419",1.8140202247961
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126272470",-1.10566791939708
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126272507",1.95380812252168
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126272513",1.66434598418453
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126272584",-1.05849954530133
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126272588",-1.03326505966382
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126272594",1.18257798593089
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126272599",1.98303062129835
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126272608",4.05612502818447
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126272609",5.38168125248017
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126272691",-2.16128273733413
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126272716",2.731792420871
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126272723",-1.21989545429099
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126272724",1.83165715635258
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126272733",1.09937232695224
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126272738",2.06746148855855
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126272750",1.3440177535467
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126272758",-1.34633134244384
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126272767",1.47860226016145
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126272831",-2.26976593976558
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126272837",3.36652486017075
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126272850",2.31408877222883
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126272858",1.97345131360782
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126272860",-2.39166755076334
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126272961",2.13926698099169
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126273002",1.25887132059171
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126273009",-1.21305709292785
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126273010",1.98496106135036
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126273024",5.3701005414556
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126273028",1.86275912498332
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126273060",5.3225477371721
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126273130",3.1505870760501
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126273149",-1.39069777863905
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126273166",2.06971161363592
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126273192",1.77297885524842
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126273222",3.13352379242959
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126273250",-2.09216895814211
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126273297",1.45517564847591
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126273348",1.6756406905366
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126273393",2.68690551465626
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126273412",3.10811277422663
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126273757",1.0580742078241
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126273784",-1.91317756136745
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126274965",-1.18210600330896
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126275296",-1.85112514602716
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126275497",2.29457328113544
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126275742",1.90355128471379
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126276000",1.57249037774638
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126276381",-1.00920032151268
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126276633",-1.14090645067856
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126276951",-1.93814061603568
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126277383",-3.20293010987913
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126277867",1.56476665473219
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126277896",6.85035821061009
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126277903",3.04857382489977
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126277955",1.22711867050473
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126277968",1.84625035140409
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126278009",1.76052364578452
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126278037",-1.33253361230368
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126278040",-1.00899528882753
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126278049",2.20497807829638
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126278061",1.2957261006602
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126278068",-1.67271769896607
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126278069",1.86487330483022
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126278109",1.13885315161762
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126278127",7.3475367792947
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126278128",2.11234021200432
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126278137",-3.0684563857308
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126278149",-1.70146105463651
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126278176",2.2254138000713
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126278177",1.30270203132352
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126278180",1.40681976857042
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126278191",1.72153957012961
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126278196",1.49345998906213
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126278225",1.88512440058671
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126278232",1.40406165526649
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126278259",1.67065125399641
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126278289",-1.55252574941342
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126278308",1.95161582287666
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126278346",-1.12583237552582
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126278382",3.50156888834954
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126278403",-1.00518343274681
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126278436",7.60402776805501
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126278447",1.24414506883226
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126278467",2.1296894015315
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126278480",1.29231530475062
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126278485",-8.36278827450582
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126278491",-2.07713674112925
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126278501",-1.65094078010911
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126278530",-1.2171425842209
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126278549",-1.31640580807676
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126278559",1.28052379885182
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126278578",1.21467916178535
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126278673",4.64954454149221
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126278678",-1.10276380249185
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126278697",-1.33246537041844
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126278707",2.56180805166486
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126278735",1.36991366690214
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126278800",1.66636502458758
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126278882",-1.52226768988951
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126278946",1.64971124811755
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126278962",2.52604963776079
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126278965",2.7996197648077
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126278971",-1.2579563063533
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126278972",2.08071928946574
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126278997",-1.33774670836018
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126279018",1.97208657107617
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126279052",-1.28582954719626
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126279091",-1.16603316245911
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126279109",1.98815567685888
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126279111",-1.02854279903574
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126279120",-1.32215958341203
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126279173",-1.29466076449927
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126279221",-1.40924714286483
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126279309",2.29645616968861
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126279569",1.13676079782088
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126279611",2.70860446173361
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126279690",-1.41715105348883
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126280394",5.90597471807969
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126280573",4.54189059620297
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126280853",1.08695603392284
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126280991",1.39850157369065
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126281065",1.57374121507834
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126281081",1.00456957761319
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126281165",2.63532436062973
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126281245",1.00546802799128
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126281297",-2.11163513157499
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126281299",-3.15406580482204
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126281308",1.37865313340727
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126281310",-1.65860533401067
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126281335",-2.07734964374043
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126281387",-1.41984817614223
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126281391",-1.01340617418787
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126281410",2.35003943779731
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126281446",-1.05210011930914
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126281481",1.55696565018368
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126281483",1.45687740840921
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126281486",-1.79139090843571
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126281499",3.99549751623994
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126281532",-1.76995835606707
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126281537",1.58579227144607
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126281553",1.49257223266129
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126281562",-1.24776656641649
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126281570",-1.1512416497035
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126281598",1.14421940229832
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126281635",2.37318032277129
"Infection within diets","Infection within diet","Diet 33: infected vs control","Infected","Control","33","LOC126281690",-1.30344289669561
