"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","set","database"
"ko01110","ko01110","19/47","355/4337",0.0535211267605634,4.93874737788433,8.10562663845365,1.15196625278407e-09,3.45715852043856e-07,3.45715852043856e-07,"LOC126275659/LOC126335010/LOC126355485/LOC126293737/LOC126352958/LOC126281265/LOC126278052/LOC126299364/LOC126297583/LOC126299365/LOC126325353/LOC126354610/LOC126278953/LOC126266840/LOC126285116/LOC126266788/LOC126298104/LOC126354813/LOC126324953",19,"all_diet_pairwise_results__DOWN","KEGG_pathway"
"ko01130","ko01130","15/47","210/4337",0.0714285714285714,6.59118541033435,8.69283080647301,2.18117256810004e-09,3.45715852043856e-07,3.45715852043856e-07,"LOC126293737/LOC126352958/LOC126281265/LOC126278052/LOC126295405/LOC126299364/LOC126297583/LOC126299365/LOC126325353/LOC126354610/LOC126266840/LOC126266788/LOC126298104/LOC126324953/LOC126293368",15,"all_diet_pairwise_results__DOWN","KEGG_pathway"
"ko00230","ko00230","10/47","141/4337",0.0709219858156028,6.54443941451637,7.00510062975538,1.77419009395767e-06,0.000187472753261528,0.000187472753261528,"LOC126272511/LOC126293737/LOC126281265/LOC126299364/LOC126299365/LOC126354610/LOC126278953/LOC126266788/LOC126354813/LOC126324953",10,"all_diet_pairwise_results__DOWN","KEGG_pathway"
"ko00670","ko00670","4/47","15/4337",0.266666666666667,24.6070921985816,9.58540934333784,1.51511689508717e-05,0.00120073013935659,0.00120073013935659,"LOC126293737/LOC126325353/LOC126354610/LOC126266788",4,"all_diet_pairwise_results__DOWN","KEGG_pathway"
"ko00260","ko00260","5/47","37/4337",0.135135135135135,12.4698102357677,7.33310302520045,4.04352500307195e-05,0.00256359485194762,0.00256359485194762,"LOC126335010/LOC126295405/LOC126325353/LOC126266840/LOC126293368",5,"all_diet_pairwise_results__DOWN","KEGG_pathway"
"ko00053","ko00053","6/47","65/4337",0.0923076923076923,8.51783960720131,6.39144464260383,5.95207820679586e-05,0.00314468131925714,0.00314468131925714,"LOC126277897/LOC126277896/LOC126277895/LOC126266840/LOC126277894/LOC126277892",6,"all_diet_pairwise_results__DOWN","KEGG_pathway"
"ko00562","ko00562","5/47","52/4337",0.0961538461538462,8.8727495908347,5.97747290708868,0.000213513048276027,0.00964386553993303,0.00964386553993303,"LOC126277897/LOC126277896/LOC126277895/LOC126277894/LOC126277892",5,"all_diet_pairwise_results__DOWN","KEGG_pathway"
"ko01120","ko01120","8/47","158/4337",0.0506329113924051,4.67223269593321,4.92138646603874,0.000243378310156039,0.00964386553993303,0.00964386553993303,"LOC126272511/LOC126278052/LOC126295405/LOC126297583/LOC126325353/LOC126278953/LOC126266840/LOC126293368",8,"all_diet_pairwise_results__DOWN","KEGG_pathway"
"ko01523","ko01523","4/47","34/4337",0.117647058823529,10.8560700876095,6.03840847839046,0.000442622522124251,0.0155901488348208,0.0155901488348208,"LOC126293737/LOC126325353/LOC126354610/LOC126266788",4,"all_diet_pairwise_results__DOWN","KEGG_pathway"
"ko01230","ko01230","5/47","67/4337",0.0746268656716418,6.88631311527469,5.08196586508854,0.000702738533867514,0.0222768115236002,0.0222768115236002,"LOC126295405/LOC126269845/LOC126325353/LOC126298104/LOC126293368",5,"all_diet_pairwise_results__DOWN","KEGG_pathway"
"ko00680","ko00680","3/47","22/4337",0.136363636363636,12.5831721470019,5.70050552356843,0.00159016413571815,0.0458256391838775,0.0458256391838775,"LOC126295405/LOC126325353/LOC126293368",3,"all_diet_pairwise_results__DOWN","KEGG_pathway"
"ko01110","ko01110","6/11","355/4337",0.0169014084507042,6.66376440460947,5.61521578428718,9.35315311008043e-05,0.029649495358955,0.029649495358955,"LOC126282179/LOC126335010/LOC126298221/LOC126285378/LOC126278485/LOC126336625",6,"all_diet_pairwise_results__UP","KEGG_pathway"
"ko01110","ko01110","52/228","355/4337",0.146478873239437,2.78631084754139,8.27302951727667,1.8777389825366e-12,5.95243257464104e-10,5.95243257464104e-10,"LOC126271720/LOC126349195/LOC126285378/LOC126353877/LOC126272193/LOC126336244/LOC126336628/LOC126298779/LOC126272584/LOC126272831/LOC126334891/LOC126293737/LOC126299542/LOC126281958/LOC126297494/LOC126281532/LOC126297871/LOC126335505/LOC126325353/LOC126298865/LOC126298417/LOC126350022/LOC126266840/LOC126324953/LOC126281562/LOC126284002/LOC126336251/LOC126281954/LOC126272037/LOC126278697/LOC126272926/LOC126354727/LOC126284898/LOC126281446/LOC126268126/LOC126268218/LOC126298221/LOC126293404/LOC126336625/LOC126298104/LOC126365941/LOC126323251/LOC126335184/LOC126284812/LOC126284811/LOC126272928/LOC126278485/LOC126284686/LOC126329483/LOC126341237/LOC126356100/LOC126335182",52,"all_infection_within_diet_results__DOWN","KEGG_pathway"
"ko01130","ko01130","36/228","210/4337",0.171428571428571,3.2609022556391,7.91075965015536,9.47010137835486e-11,1.50101106846924e-08,1.50101106846924e-08,"LOC126299078/LOC126349195/LOC126272193/LOC126336244/LOC126293737/LOC126299542/LOC126281958/LOC126297494/LOC126281532/LOC126297871/LOC126335505/LOC126325353/LOC126298865/LOC126298417/LOC126350022/LOC126266840/LOC126295405/LOC126291591/LOC126324953/LOC126336251/LOC126281954/LOC126272037/LOC126278697/LOC126284898/LOC126281446/LOC126268218/LOC126298221/LOC126267248/LOC126293404/LOC126298104/LOC126365941/LOC126284812/LOC126284811/LOC126293368/LOC126278485/LOC126329483",36,"all_infection_within_diet_results__DOWN","KEGG_pathway"
"ko01120","ko01120","29/228","158/4337",0.183544303797468,3.49136686653342,7.51404915658926,1.48668800138626e-09,1.57093365479815e-07,1.57093365479815e-07,"LOC126349195/LOC126272888/LOC126336244/LOC126334891/LOC126299542/LOC126281958/LOC126297494/LOC126281532/LOC126297871/LOC126335505/LOC126325353/LOC126298417/LOC126350022/LOC126266840/LOC126355885/LOC126295405/LOC126336251/LOC126281954/LOC126272037/LOC126336866/LOC126355949/LOC126284898/LOC126281446/LOC126268126/LOC126365941/LOC126323251/LOC126266828/LOC126293368/LOC126336122",29,"all_infection_within_diet_results__DOWN","KEGG_pathway"
"ko01200","ko01200","22/228","109/4337",0.201834862385321,3.83928858844359,7.07130038500043,2.72069951260432e-08,2.15615436373892e-06,2.15615436373892e-06,"LOC126349195/LOC126336244/LOC126299542/LOC126281958/LOC126297494/LOC126281532/LOC126297871/LOC126335505/LOC126325353/LOC126298417/LOC126295405/LOC126336251/LOC126281954/LOC126272037/LOC126335256/LOC126336866/LOC126284898/LOC126298221/LOC126293404/LOC126365941/LOC126293368/LOC126336122",22,"all_infection_within_diet_results__DOWN","KEGG_pathway"
