"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","set","database"
"GO:0045088","regulation of innate immune response","7/242","37/6533",0.189189189189189,5.10732633459906,4.91369269592673,0.000348609375243297,0.0156240383631769,0.0156240383631769,"LOC126335545/LOC126282030/LOC126285462/LOC126335547/LOC126335544/LOC126267163/LOC126278232",7,"all_model_coefficients__UP","GO"
"GO:0002682","regulation of immune system process","14/242","133/6533",0.105263157894737,2.84167029143106,4.20841581837484,0.000376551711012261,0.0164491133506749,0.0164491133506748,"LOC126281598/LOC126335545/LOC126282030/LOC126273334/LOC126334930/LOC126285462/LOC126335350/LOC126298648/LOC126335547/LOC126335544/LOC126267163/LOC126282035/LOC126267038/LOC126278232",14,"all_model_coefficients__UP","GO"
"GO:0031461","cullin-RING ubiquitin ligase complex","14/242","133/6533",0.105263157894737,2.84167029143106,4.20841581837484,0.000376551711012261,0.0164491133506749,0.0164491133506748,"LOC126295040/LOC126294945/LOC126295191/LOC126292145/LOC126291991/LOC126356122/LOC126294949/LOC126295425/LOC126293188/LOC126278128/LOC126294955/LOC126354672/LOC126291884/LOC126295087",14,"all_model_coefficients__UP","GO"
"GO:0044421","GO:0044421","22/242","273/6533",0.0805860805860806,2.17549117549118,3.8912081111303,0.000453351904709914,0.0195076027707952,0.0195076027707952,"LOC126330284/LOC126346021/LOC126335545/LOC126271975/LOC126299206/LOC126355485/LOC126278442/LOC126299332/LOC126267876/LOC126334947/LOC126335382/LOC126280991/LOC126272081/LOC126293557/LOC126275497/LOC126272362/LOC126335547/LOC126335544/LOC126281165/LOC126267477/LOC126298861/LOC126354358",22,"all_model_coefficients__UP","GO"
"GO:0008509","monoatomic anion transmembrane transporter activity","16/242","168/6533",0.0952380952380952,2.57103502558048,4.04587287631307,0.000457871870308435,0.0195076027707952,0.0195076027707952,"LOC126355684/LOC126267409/LOC126353931/LOC126268194/LOC126336688/LOC126299447/LOC126356065/LOC126285413/LOC126355939/LOC126336638/LOC126355940/LOC126279835/LOC126278890/LOC126272718/LOC126269352/LOC126354788",16,"all_model_coefficients__UP","GO"
"GO:0046148","pigment biosynthetic process","9/242","63/6533",0.142857142857143,3.85655253837072,4.46818636488671,0.000465681550266513,0.0195983784142651,0.0195983784142651,"LOC126335515/LOC126283383/LOC126266959/LOC126278180/LOC126356204/LOC126297581/LOC126365914/LOC126269845/LOC126282517",9,"all_model_coefficients__UP","GO"
"GO:0004866","endopeptidase inhibitor activity","4/242","11/6533",0.363636363636364,9.81667918858002,5.73960377069435,0.000493449485582521,0.0198010950551777,0.0198010950551777,"LOC126335545/LOC126354914/LOC126335547/LOC126335544",4,"all_model_coefficients__UP","GO"
"GO:0010466","negative regulation of peptidase activity","4/242","11/6533",0.363636363636364,9.81667918858002,5.73960377069435,0.000493449485582521,0.0198010950551777,0.0198010950551777,"LOC126335545/LOC126354914/LOC126335547/LOC126335544",4,"all_model_coefficients__UP","GO"
"GO:0010951","negative regulation of endopeptidase activity","4/242","11/6533",0.363636363636364,9.81667918858002,5.73960377069435,0.000493449485582521,0.0198010950551777,0.0198010950551777,"LOC126335545/LOC126354914/LOC126335547/LOC126335544",4,"all_model_coefficients__UP","GO"
"GO:0030414","peptidase inhibitor activity","4/242","11/6533",0.363636363636364,9.81667918858002,5.73960377069435,0.000493449485582521,0.0198010950551777,0.0198010950551777,"LOC126335545/LOC126354914/LOC126335547/LOC126335544",4,"all_model_coefficients__UP","GO"
"GO:0042803","protein homodimerization activity","15/242","154/6533",0.0974025974025974,2.62946763979822,4.01329170859561,0.000542364265633718,0.0212847499803201,0.0212847499803201,"LOC126295040/LOC126273192/LOC126294945/LOC126295191/LOC126292145/LOC126278442/LOC126291991/LOC126294949/LOC126298648/LOC126295425/LOC126278128/LOC126294955/LOC126295087/LOC126278032/LOC126293672",15,"all_model_coefficients__UP","GO"
"GO:0042440","pigment metabolic process","11/242","92/6533",0.119565217391304,3.22776679841897,4.22044183837259,0.000542758040645658,0.0212847499803201,0.0212847499803201,"LOC126335515/LOC126299506/LOC126273334/LOC126283383/LOC126266959/LOC126278180/LOC126356204/LOC126297581/LOC126365914/LOC126269845/LOC126282517",11,"all_model_coefficients__UP","GO"
"GO:0043408","regulation of MAPK cascade","14/242","140/6533",0.1,2.6995867768595,3.98681365971048,0.000635946249885328,0.0246589944758906,0.0246589944758906,"LOC126295040/LOC126294945/LOC126295191/LOC126272858/LOC126292145/LOC126278442/LOC126291991/LOC126294949/LOC126267343/LOC126282035/LOC126295425/LOC126278128/LOC126294955/LOC126295087",14,"all_model_coefficients__UP","GO"
"GO:0042133","GO:0042133","5/242","20/6533",0.25,6.74896694214876,5.04992814400113,0.000656980559485008,0.0251915545642529,0.0251915545642529,"LOC126339265/LOC126356585/LOC126271955/LOC126354995/LOC126356204",5,"all_model_coefficients__UP","GO"
