name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Vibrionaceae	641	F	2849701	3697139	6546840	0.23289
Lysobacteraceae	32033	F	63928	26645	90573	0.00322
Rhodanobacteraceae	1775411	F	58	3	61	0.00000
Enterobacteriaceae	543	F	8543	274377	282920	0.01006
Gallaecimonadaceae	3120698	F	652	45	697	0.00002
Morganellaceae	1903414	F	524	1845	2369	0.00008
Yersiniaceae	1903411	F	415	2093	2508	0.00009
Erwiniaceae	1903409	F	393	126	519	0.00002
Pectobacteriaceae	1903410	F	100	25	125	0.00000
Hafniaceae	1903412	F	36	36	72	0.00000
Pseudomonadaceae	135621	F	1303	2361	3664	0.00013
Marinobacteraceae	2887365	F	269	9	278	0.00001
Ketobacteraceae	3085096	F	11	0	11	0.00000
Pseudoalteromonadaceae	267888	F	213	25	238	0.00001
Alteromonadaceae	72275	F	181	10	191	0.00001
Shewanellaceae	267890	F	176	25	201	0.00001
Colwelliaceae	267889	F	78	5	83	0.00000
Idiomarinaceae	267893	F	43	7	50	0.00000
Moritellaceae	267891	F	23	3	26	0.00000
Psychromonadaceae	267894	F	16	1	17	0.00000
Moraxellaceae	468	F	684	374	1058	0.00004
Halomonadaceae	28256	F	244	158	402	0.00001
Oceanospirillaceae	135620	F	93	6	99	0.00000
Hahellaceae	224379	F	26	0	26	0.00000
Saccharospirillaceae	255527	F	23	0	23	0.00000
Endozoicomonadaceae	2066474	F	14	0	14	0.00000
Balneatrichaceae	2301193	F	12	9	21	0.00000
Alcanivoracaceae	224372	F	10	0	10	0.00000
Aeromonadaceae	84642	F	362	533	895	0.00003
Pasteurellaceae	712	F	281	3595	3876	0.00014
Piscirickettsiaceae	135616	F	45	5	50	0.00000
Francisellaceae	34064	F	34	0	34	0.00000
Thiotrichaceae	135617	F	15	5	20	0.00000
Legionellaceae	444	F	69	0	69	0.00000
Coxiellaceae	118968	F	18	0	18	0.00000
Cellvibrionaceae	1706371	F	36	0	36	0.00000
Microbulbiferaceae	1706373	F	32	0	32	0.00000
Halieaceae	1706372	F	12	0	12	0.00000
Chromatiaceae	1046	F	40	1	41	0.00000
Ectothiorhodospiraceae	72276	F	10	0	10	0.00000
Methylococcaceae	403	F	58	1	59	0.00000
Candidatus Pseudothioglobaceae	3399801	F	47	5	52	0.00000
Orbaceae	1240483	F	37	32	69	0.00000
Anaplasmataceae	942	F	38745	34981	73726	0.00262
Rickettsiaceae	775	F	79	1	80	0.00000
Methylobacteriaceae	119045	F	4403	344	4747	0.00017
Brucellaceae	118882	F	309	13	322	0.00001
Rhizobiaceae	82115	F	244	44	288	0.00001
Nitrobacteraceae	41294	F	210	13	223	0.00001
Stappiaceae	2821832	F	139	25	164	0.00001
Phyllobacteriaceae	69277	F	108	9	117	0.00000
Bartonellaceae	772	F	73	4	77	0.00000
Aurantimonadaceae	255475	F	47	24	71	0.00000
Devosiaceae	2831106	F	35	0	35	0.00000
Alloboseaceae	2831100	F	29	0	29	0.00000
Cohaesibacteraceae	655351	F	16	0	16	0.00000
Beijerinckiaceae	45404	F	14	0	14	0.00000
Afifellaceae	2829802	F	11	1	12	0.00000
Methylocystaceae	31993	F	10	0	10	0.00000
Xanthobacteraceae	335928	F	10	0	10	0.00000
Azospirillaceae	2829815	F	1824	102	1926	0.00007
Rhodospirillaceae	41295	F	54	1	55	0.00000
Thalassospiraceae	2844866	F	20	0	20	0.00000
Rhodovibrionaceae	2844403	F	12	0	12	0.00000
Sphingomonadaceae	41297	F	177	18	195	0.00001
Erythrobacteraceae	335929	F	108	3	111	0.00000
Sphingobiaceae	3423717	F	42	22	64	0.00000
Sphingopyxidaceae	3423718	F	22	1	23	0.00000
Sphingosinicellaceae	2820280	F	11	0	11	0.00000
Sphingorhabdaceae	3423719	F	11	0	11	0.00000
Paracoccaceae	31989	F	217	27	244	0.00001
Roseobacteraceae	2854170	F	128	33	161	0.00001
Caulobacteraceae	76892	F	270	7565	7835	0.00028
Acetobacteraceae	433	F	53	5	58	0.00000
Roseomonadaceae	3385906	F	45	3	48	0.00000
Candidatus Pelagibacteraceae	1655514	F	99	7	106	0.00000
Micropepsaceae	1921568	F	43	0	43	0.00000
