name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Methanosarcinaceae	2206	F	372	8	380	0.00006
Methanomicrobiaceae	2194	F	45	0	45	0.00001
Methanoregulaceae	1198451	F	37	0	37	0.00001
Methanospirillaceae	196137	F	31	0	31	0.00000
Haloarculaceae	1963268	F	150	2	152	0.00002
Haloferacaceae	1644056	F	102	21	123	0.00002
Natrialbaceae	1644061	F	92	2	94	0.00001
Haladaptataceae	3064797	F	48	5	53	0.00001
Natronomonadaceae	3402413	F	38	3	41	0.00001
Halobacteriaceae	2236	F	10	3	13	0.00000
Methanobacteriaceae	2159	F	168	101	269	0.00004
Methanococcaceae	2183	F	60	18	78	0.00001
Methanocaldococcaceae	196117	F	24	4	28	0.00000
Archaeoglobaceae	2232	F	144	0	144	0.00002
Thermococcaceae	2259	F	114	0	114	0.00002
Candidatus Methanoliparaceae	2545690	F	14	0	14	0.00000
Thermoplasmataceae	46659	F	16	0	16	0.00000
Ferroplasmaceae	90142	F	14	0	14	0.00000
Nitrososphaeraceae	1033997	F	260	0	260	0.00004
Nitrosopumilaceae	338190	F	139	15	154	0.00002
Sulfolobaceae	118883	F	190	4	194	0.00003
Thermoproteaceae	2267	F	129	1	130	0.00002
Caldisphaeraceae	255472	F	25	8	33	0.00001
Desulfurococcaceae	2272	F	12	1	13	0.00000
Thermofilaceae	114378	F	13	0	13	0.00000
Promethearchaeaceae	3366644	F	43	6	49	0.00001
Baculoviridae	10442	F	63642	0	63642	0.00977
Ackermannviridae	2169529	F	229	0	229	0.00004
Straboviridae	2946170	F	13	0	13	0.00000
Kyanoviridae	2946160	F	12	0	12	0.00000
Chimalliviridae	3152113	F	21	0	21	0.00000
Herelleviridae	2560065	F	14	5	19	0.00000
Mimiviridae	549779	F	82	0	82	0.00001
Marseilleviridae	944644	F	43	0	43	0.00001
Iridoviridae	10486	F	12	0	12	0.00000
Poxviridae	10240	F	16	0	16	0.00000
Nairoviridae	1980415	F	25	0	25	0.00000
Caulimoviridae	186534	F	10	24	34	0.00001
