name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Hominidae	9604	F	311023	1024169	1335192	0.59331
Cryptococcaceae	1884633	F	19856	41889	61745	0.02744
Trichosporonaceae	1759442	F	629	2601	3230	0.00144
Marasmiaceae	654128	F	398	283	681	0.00030
Agrocybaceae	3710399	F	29	12	41	0.00002
Ceratobasidiaceae	5250	F	12	3	15	0.00001
Ustilaginaceae	5268	F	419	1789	2208	0.00098
Malasseziaceae	742845	F	263	794	1057	0.00047
Pucciniaceae	5262	F	1143	2514	3657	0.00163
Hypocreaceae	5129	F	627	2466	3093	0.00137
Nectriaceae	110618	F	279	694	973	0.00043
Clavicipitaceae	34397	F	79	46	125	0.00006
Cordycipitaceae	474943	F	47	71	118	0.00005
Ophiocordycipitaceae	474942	F	40	67	107	0.00005
Glomerellaceae	681950	F	214	567	781	0.00035
Chaetomiaceae	35718	F	234	165	399	0.00018
Sordariaceae	5148	F	210	259	469	0.00021
Podosporaceae	2609812	F	58	49	107	0.00005
Pyriculariaceae	2528436	F	138	4	142	0.00006
Sclerotiniaceae	28983	F	74	444	518	0.00023
Aspergillaceae	1131492	F	1184	2148	3332	0.00148
Trichocomaceae	28568	F	41	115	156	0.00007
Onygenaceae	33184	F	91	681	772	0.00034
Mycosphaerellaceae	93133	F	1113	2838	3951	0.00176
Pleosporaceae	28556	F	51	386	437	0.00019
Didymellaceae	683158	F	36	120	156	0.00007
Debaryomycetaceae	766764	F	671	3225	3896	0.00173
Metschnikowiaceae	27319	F	241	316	557	0.00025
Pichiaceae	1156497	F	459	2046	2505	0.00111
Saccharomycetaceae	4893	F	1181	9871	11052	0.00491
Saccharomycodaceae	34365	F	59	639	698	0.00031
Trichomonascaceae	410830	F	17	93	110	0.00005
Schizosaccharomycetaceae	4894	F	126	540	666	0.00030
Nosematidae	27974	F	474	124	598	0.00027
Unikaryonidae	36734	F	163	0	163	0.00007
Glomeraceae	36751	F	395	566	961	0.00043
Plasmodiidae	1639119	F	70336	135315	205651	0.09138
Babesiidae	32594	F	964	1659	2623	0.00117
Theileriidae	27994	F	288	989	1277	0.00057
Sarcocystidae	5809	F	3300	10559	13859	0.00616
Cryptosporidiidae	35082	F	63	70	133	0.00006
Thalassiosiraceae	29202	F	976	45	1021	0.00045
Neidiaceae	432548	F	132	1	133	0.00006
Peronosporaceae	4777	F	66	10	76	0.00003
Naegleriidae	3691768	F	5620	0	5620	0.00250
Trypanosomatidae	5654	F	466	40	506	0.00022
Hemiselmidaceae	589351	F	4142	2119	6261	0.00278
Dictyosteliaceae	2058185	F	3309	2927	6236	0.00277
Trichomonadidae	181550	F	127	5	132	0.00006
Hexamitidae	5739	F	52	1	53	0.00002
Cyanidiaceae	265316	F	22	2	24	0.00001
Streptococcaceae	1300	F	113838	38363	152201	0.06763
Lactobacillaceae	33958	F	1902	371	2273	0.00101
Enterococcaceae	81852	F	202	627	829	0.00037
Carnobacteriaceae	186828	F	59	18	77	0.00003
Aerococcaceae	186827	F	31	23	54	0.00002
Bacillaceae	186817	F	5981	11413	17394	0.00773
Staphylococcaceae	90964	F	3102	1487	4589	0.00204
Paenibacillaceae	186822	F	1328	252	1580	0.00070
