name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Clavicipitaceae	34397	F	1196611	304840	1501451	0.31376
Nectriaceae	110618	F	7400	5055	12455	0.00260
Ophiocordycipitaceae	474942	F	3706	2356	6062	0.00127
Hypocreaceae	5129	F	2880	9328	12208	0.00255
Cordycipitaceae	474943	F	93	59	152	0.00003
Glomerellaceae	681950	F	813	832	1645	0.00034
Chaetomiaceae	35718	F	453	245	698	0.00015
Sordariaceae	5148	F	383	367	750	0.00016
Podosporaceae	2609812	F	117	55	172	0.00004
Pyriculariaceae	2528436	F	125	5	130	0.00003
Sclerotiniaceae	28983	F	70	412	482	0.00010
Mycosphaerellaceae	93133	F	1419	642	2061	0.00043
Pleosporaceae	28556	F	107	148	255	0.00005
Didymellaceae	683158	F	47	25	72	0.00002
Aspergillaceae	1131492	F	1150	2163	3313	0.00069
Trichocomaceae	28568	F	98	214	312	0.00007
Onygenaceae	33184	F	150	724	874	0.00018
Pichiaceae	1156497	F	1498	3525	5023	0.00105
Debaryomycetaceae	766764	F	991	4441	5432	0.00114
Metschnikowiaceae	27319	F	327	477	804	0.00017
Saccharomycetaceae	4893	F	2801	15813	18614	0.00389
Saccharomycodaceae	34365	F	62	617	679	0.00014
Trichomonascaceae	410830	F	25	128	153	0.00003
Schizosaccharomycetaceae	4894	F	171	237	408	0.00009
Cryptococcaceae	1884633	F	35745	86282	122027	0.02550
Trichosporonaceae	1759442	F	200	885	1085	0.00023
Marasmiaceae	654128	F	184	145	329	0.00007
Agrocybaceae	3710399	F	35	16	51	0.00001
Ceratobasidiaceae	5250	F	33	10	43	0.00001
Ustilaginaceae	5268	F	764	3290	4054	0.00085
Malasseziaceae	742845	F	370	1121	1491	0.00031
Pucciniaceae	5262	F	718	1497	2215	0.00046
Glomeraceae	36751	F	711	887	1598	0.00033
Unikaryonidae	36734	F	459	0	459	0.00010
Nosematidae	27974	F	105	24	129	0.00003
Hominidae	9604	F	463520	1653030	2116550	0.44230
Plasmodiidae	1639119	F	121300	239496	360796	0.07540
Babesiidae	32594	F	1105	1554	2659	0.00056
Theileriidae	27994	F	85	69	154	0.00003
Sarcocystidae	5809	F	3782	9529	13311	0.00278
Cryptosporidiidae	35082	F	140	161	301	0.00006
Thalassiosiraceae	29202	F	2010	51	2061	0.00043
Neidiaceae	432548	F	76	0	76	0.00002
Peronosporaceae	4777	F	78	6	84	0.00002
Dictyosteliaceae	2058185	F	2263	2162	4425	0.00092
Trypanosomatidae	5654	F	713	76	789	0.00016
Hemiselmidaceae	589351	F	694	384	1078	0.00023
Trichomonadidae	181550	F	334	14	348	0.00007
Hexamitidae	5739	F	66	1	67	0.00001
Cyanidiaceae	265316	F	10	1	11	0.00000
Vibrionaceae	641	F	46274	22499	68773	0.01437
Lysobacteraceae	32033	F	32511	12581	45092	0.00942
Rhodanobacteraceae	1775411	F	205	15	220	0.00005
Enterobacteriaceae	543	F	7978	161552	169530	0.03543
Erwiniaceae	1903409	F	2987	790	3777	0.00079
Morganellaceae	1903414	F	1099	1199	2298	0.00048
Yersiniaceae	1903411	F	504	989	1493	0.00031
Pectobacteriaceae	1903410	F	178	33	211	0.00004
Gallaecimonadaceae	3120698	F	46	2	48	0.00001
Hafniaceae	1903412	F	44	43	87	0.00002
Bruguierivoracaceae	2812006	F	33	1	34	0.00001
Budviciaceae	1903416	F	12	1	13	0.00000
Marinobacteraceae	2887365	F	3663	16	3679	0.00077
Pseudomonadaceae	135621	F	2864	2273	5137	0.00107
Pseudohongiellaceae	3085095	F	31	0	31	0.00001
Ketobacteraceae	3085096	F	13	0	13	0.00000
Pseudoalteromonadaceae	267888	F	922	248	1170	0.00024
Alteromonadaceae	72275	F	382	29	411	0.00009
Shewanellaceae	267890	F	295	38	333	0.00007
Colwelliaceae	267889	F	207	22	229	0.00005
Idiomarinaceae	267893	F	121	31	152	0.00003
Psychromonadaceae	267894	F	40	1	41	0.00001
Moritellaceae	267891	F	31	6	37	0.00001
Ferrimonadaceae	267892	F	10	3	13	0.00000
Aeromonadaceae	84642	F	1436	1839	3275	0.00068
Moraxellaceae	468	F	1147	583	1730	0.00036
Oceanospirillaceae	135620	F	192	11	203	0.00004
Hahellaceae	224379	F	180	2	182	0.00004
Halomonadaceae	28256	F	174	9	183	0.00004
Alcanivoracaceae	224372	F	48	5	53	0.00001
Pleioneaceae	2823145	F	36	0	36	0.00001
Endozoicomonadaceae	2066474	F	31	0	31	0.00001
Zooshikellaceae	2898533	F	15	0	15	0.00000
Pasteurellaceae	712	F	541	1097	1638	0.00034
Candidatus Pseudothioglobaceae	3399801	F	395	26	421	0.00009
Legionellaceae	444	F	147	1	148	0.00003
Coxiellaceae	118968	F	42	0	42	0.00001
Piscirickettsiaceae	135616	F	93	4	97	0.00002
Francisellaceae	34064	F	65	12	77	0.00002
Thiotrichaceae	135617	F	21	1	22	0.00000
Cellvibrionaceae	1706371	F	60	1	61	0.00001
Microbulbiferaceae	1706373	F	54	0	54	0.00001
Halieaceae	1706372	F	19	0	19	0.00000
Methylococcaceae	403	F	117	4	121	0.00003
Chromatiaceae	1046	F	60	2	62	0.00001
Sedimenticolaceae	3067276	F	14	0	14	0.00000
Ectothiorhodospiraceae	72276	F	13	0	13	0.00000
Orbaceae	1240483	F	48	26	74	0.00002
Cardiobacteriaceae	868	F	16	1	17	0.00000
Kangiellaceae	1920240	F	12	0	12	0.00000
Nevskiaceae	568386	F	10	1	11	0.00000
Anaplasmataceae	942	F	17150	5212	22362	0.00467
Rickettsiaceae	775	F	207	1	208	0.00004
Candidatus Midichloriaceae	1328881	F	16	2	18	0.00000
Methylobacteriaceae	119045	F	5052	5156	10208	0.00213
Stappiaceae	2821832	F	2008	385	2393	0.00050
Brucellaceae	118882	F	1015	16	1031	0.00022
Rhizobiaceae	82115	F	526	56	582	0.00012
Nitrobacteraceae	41294	F	416	12	428	0.00009
Phyllobacteriaceae	69277	F	306	23	329	0.00007
Bartonellaceae	772	F	154	6	160	0.00003
Aurantimonadaceae	255475	F	98	19	117	0.00002
Alloboseaceae	2831100	F	82	1	83	0.00002
Devosiaceae	2831106	F	44	0	44	0.00001
Xanthobacteraceae	335928	F	40	2	42	0.00001
Reyranellaceae	2844375	F	25	0	25	0.00001
Hyphomicrobiaceae	45401	F	22	0	22	0.00000
Methylocystaceae	31993	F	20	0	20	0.00000
Beijerinckiaceae	45404	F	15	0	15	0.00000
Blastochloridaceae	2831090	F	13	0	13	0.00000
Pleomorphomonadaceae	2843308	F	10	0	10	0.00000
Paracoccaceae	31989	F	489	70	559	0.00012
Roseobacteraceae	2854170	F	250	34	284	0.00006
Sphingomonadaceae	41297	F	304	27	331	0.00007
