name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Hominidae	9604	F	318379	2133464	2451843	0.55226
Cryptococcaceae	1884633	F	53518	159101	212619	0.04789
Trichosporonaceae	1759442	F	139	1170	1309	0.00029
Marasmiaceae	654128	F	58	70	128	0.00003
Agrocybaceae	3710399	F	30	23	53	0.00001
Ceratobasidiaceae	5250	F	27	10	37	0.00001
Ustilaginaceae	5268	F	133	956	1089	0.00025
Malasseziaceae	742845	F	135	811	946	0.00021
Pucciniaceae	5262	F	374	1204	1578	0.00036
Hypocreaceae	5129	F	682	2884	3566	0.00080
Nectriaceae	110618	F	381	1616	1997	0.00045
Clavicipitaceae	34397	F	107	58	165	0.00004
Ophiocordycipitaceae	474942	F	33	72	105	0.00002
Cordycipitaceae	474943	F	28	36	64	0.00001
Glomerellaceae	681950	F	215	495	710	0.00016
Sordariaceae	5148	F	698	1062	1760	0.00040
Chaetomiaceae	35718	F	141	129	270	0.00006
Podosporaceae	2609812	F	68	49	117	0.00003
Pyriculariaceae	2528436	F	143	3	146	0.00003
Sclerotiniaceae	28983	F	45	499	544	0.00012
Aspergillaceae	1131492	F	346	1393	1739	0.00039
Trichocomaceae	28568	F	44	170	214	0.00005
Onygenaceae	33184	F	121	986	1107	0.00025
Mycosphaerellaceae	93133	F	281	312	593	0.00013
Pleosporaceae	28556	F	64	247	311	0.00007
Didymellaceae	683158	F	43	55	98	0.00002
Metschnikowiaceae	27319	F	560	1097	1657	0.00037
Debaryomycetaceae	766764	F	360	2383	2743	0.00062
Pichiaceae	1156497	F	405	1056	1461	0.00033
Saccharomycetaceae	4893	F	990	15383	16373	0.00369
Saccharomycodaceae	34365	F	24	348	372	0.00008
Schizosaccharomycetaceae	4894	F	114	103	217	0.00005
Glomeraceae	36751	F	362	418	780	0.00018
Unikaryonidae	36734	F	68	0	68	0.00002
Nosematidae	27974	F	34	7	41	0.00001
Plasmodiidae	1639119	F	213939	558255	772194	0.17393
Babesiidae	32594	F	786	1318	2104	0.00047
Theileriidae	27994	F	64	28	92	0.00002
Sarcocystidae	5809	F	4399	16558	20957	0.00472
Cryptosporidiidae	35082	F	96	109	205	0.00005
Thalassiosiraceae	29202	F	1549	55	1604	0.00036
Neidiaceae	432548	F	32	0	32	0.00001
Peronosporaceae	4777	F	424	10	434	0.00010
Dictyosteliaceae	2058185	F	18905	34416	53321	0.01201
Trypanosomatidae	5654	F	353	59	412	0.00009
Trichomonadidae	181550	F	163	13	176	0.00004
Hexamitidae	5739	F	98	2	100	0.00002
Hemiselmidaceae	589351	F	30	31	61	0.00001
Cryptomonadaceae	2896	F	10	68	78	0.00002
Cyanidiaceae	265316	F	11	2	13	0.00000
Streptomycetaceae	2062	F	234140	97860	332000	0.07478
Cellulomonadaceae	85016	F	2175	2447	4622	0.00104
Micrococcaceae	1268	F	1207	804	2011	0.00045
Microbacteriaceae	85023	F	943	504	1447	0.00033
Brevibacteriaceae	85019	F	367	3413	3780	0.00085
Dermabacteraceae	85020	F	121	288	409	0.00009
Promicromonosporaceae	85017	F	83	166	249	0.00006
Intrasporangiaceae	85021	F	64	70	134	0.00003
Ornithinimicrobiaceae	2805590	F	19	41	60	0.00001
Mycobacteriaceae	1762	F	1315	38	1353	0.00030
Nocardiaceae	85025	F	609	66	675	0.00015
Gordoniaceae	85026	F	243	17	260	0.00006
Corynebacteriaceae	1653	F	187	40	227	0.00005
Propionibacteriaceae	31957	F	772	201	973	0.00022
Nocardioidaceae	85015	F	342	35	377	0.00008
Kribbellaceae	2726069	F	98	6	104	0.00002
Pseudonocardiaceae	2070	F	1163	87	1250	0.00028
Micromonosporaceae	28056	F	548	33	581	0.00013
Streptosporangiaceae	2004	F	185	23	208	0.00005
Thermomonosporaceae	2012	F	79	22	101	0.00002
Nocardiopsidaceae	83676	F	47	7	54	0.00001
Actinomycetaceae	2049	F	96	10	106	0.00002
Bifidobacteriaceae	31953	F	68	65	133	0.00003
Candidatus Nanopelagicaceae	2162846	F	55	0	55	0.00001
Nakamurellaceae	85031	F	25	1	26	0.00001
Jatrophihabitantaceae	2805416	F	19	1	20	0.00000
Geodermatophilaceae	85030	F	18	2	20	0.00000
Frankiaceae	74712	F	11	36	47	0.00001
Kineosporiaceae	83778	F	11	1	12	0.00000
Egibacteraceae	1747769	F	99	14	113	0.00003
Iamiaceae	633392	F	39	10	49	0.00001
Candidatus Poriferisodalaceae	2983189	F	14	0	14	0.00000
Baekduiaceae	2600303	F	13	4	17	0.00000
Rubrobacteraceae	84997	F	24	0	24	0.00001
Bacillaceae	186817	F	9313	13492	22805	0.00514
Paenibacillaceae	186822	F	2113	739	2852	0.00064
Staphylococcaceae	90964	F	422	657	1079	0.00024
Caryophanaceae	186818	F	293	114	407	0.00009
Listeriaceae	186820	F	63	180	243	0.00005
Anoxybacillaceae	3120669	F	46	25	71	0.00002
Alicyclobacillaceae	186823	F	28	3	31	0.00001
Pasteuriaceae	538998	F	23	1	24	0.00001
Gemellaceae	539738	F	22	16	38	0.00001
Thermoactinomycetaceae	186824	F	12	1	13	0.00000
Fictibacillaceae	3120697	F	12	3	15	0.00000
Guptibacillaceae	3421337	F	10	32	42	0.00001
Lactobacillaceae	33958	F	1598	649	2247	0.00051
Streptococcaceae	1300	F	382	485	867	0.00020
Enterococcaceae	81852	F	250	1728	1978	0.00045
Carnobacteriaceae	186828	F	65	27	92	0.00002
Aerococcaceae	186827	F	36	39	75	0.00002
Neomoorellaceae	3039168	F	2105	21	2126	0.00048
Clostridiaceae	31979	F	1222	439	1661	0.00037
Oscillospiraceae	216572	F	110	72	182	0.00004
Desulfitobacteriaceae	2937909	F	63	10	73	0.00002
Eubacteriaceae	186806	F	26	12	38	0.00001
Peptococcaceae	186807	F	14	1	15	0.00000
Syntrophomonadaceae	68298	F	11	0	11	0.00000
Lachnospiraceae	186803	F	592	233	825	0.00019
Vallitaleaceae	2603322	F	11	1	12	0.00000
Cellulosilyticaceae	3018741	F	11	0	11	0.00000
Peptostreptococcaceae	186804	F	252	227	479	0.00011
Anaerovoracaceae	543314	F	26	4	30	0.00001
Natronincolaceae	3118656	F	25	8	33	0.00001
Caminicellaceae	3118654	F	14	0	14	0.00000
Filifactoraceae	3118655	F	14	37	51	0.00001
Natranaerofabaceae	2807496	F	56	0	56	0.00001
Thermoanaerobacteraceae	186814	F	46	12	58	0.00001
Lutisporaceae	3120708	F	46	44	90	0.00002
Halothermotrichaceae	3046412	F	11	0	11	0.00000
Tepidanaerobacteraceae	2770092	F	16	0	16	0.00000
Acetivibrionaceae	3120654	F	11	5	16	0.00000
Veillonellaceae	31977	F	161	75	236	0.00005
Sporomusaceae	1843490	F	42	1	43	0.00001
Selenomonadaceae	1843491	F	27	5	32	0.00001
Acidaminococcaceae	909930	F	27	1	28	0.00001
Peptoniphilaceae	1570339	F	100	107	207	0.00005
Tissierellaceae	1737406	F	27	2	29	0.00001
Sporanaerobacteraceae	2992718	F	15	1	16	0.00000
Tepidimicrobiaceae	2992719	F	11	3	14	0.00000
Coprobacillaceae	2810280	F	56	55	111	0.00003
Erysipelotrichaceae	128827	F	55	177	232	0.00005
Caldicellulosiruptoraceae	3071002	F	57	6	63	0.00001
Limnochordaceae	1676650	F	33	0	33	0.00001
Nostocaceae	1162	F	310	7	317	0.00007
Nodulariaceae	3079761	F	26	0	26	0.00001
Aphanizomenonaceae	1892259	F	24	5	29	0.00001
Hapalosiphonaceae	1892263	F	19	1	20	0.00000
Scytonemataceae	1182	F	11	0	11	0.00000
Tolypothrichaceae	119859	F	11	0	11	0.00000
Calotrichaceae	2661849	F	10	0	10	0.00000
Geminocystaceae	2815910	F	149	3	152	0.00003
Microcystaceae	1890449	F	33	0	33	0.00001
Aphanothecaceae	1890450	F	29	0	29	0.00001
Microcoleaceae	1892252	F	37	0	37	0.00001
Oscillatoriaceae	1892254	F	17	1	18	0.00000
Sirenicapillariaceae	2934961	F	12	0	12	0.00000
Synechococcaceae	1890426	F	101	13	114	0.00003
Prochlorococcaceae	2881426	F	71	6	77	0.00002
Leptolyngbyaceae	1890438	F	40	5	45	0.00001
Gloeobacteraceae	1890422	F	27	0	27	0.00001
Pseudanabaenaceae	1890436	F	22	1	23	0.00001
Oculatellaceae	2303507	F	20	0	20	0.00000
Acaryochloridaceae	1890429	F	10	0	10	0.00000
Spiroplasmataceae	2131	F	96	10	106	0.00002
Entomoplasmataceae	33925	F	33	2	35	0.00001
Mycoplasmataceae	2092	F	88	12	100	0.00002
Acholeplasmataceae	2146	F	47	8	55	0.00001
Metamycoplasmataceae	2895623	F	182	67	249	0.00006
Mycoplasmoidaceae	2790998	F	17	0	17	0.00000
Chloroflexaceae	1106	F	56	0	56	0.00001
Anaerolineaceae	292628	F	24	0	24	0.00001
Dehalococcoidaceae	1202464	F	13	0	13	0.00000
