name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Clavicipitaceae	34397	F	3625062	948640	4573702	0.58431
Nectriaceae	110618	F	22481	8651	31132	0.00398
Ophiocordycipitaceae	474942	F	14191	9439	23630	0.00302
Hypocreaceae	5129	F	3910	10369	14279	0.00182
Cordycipitaceae	474943	F	168	95	263	0.00003
Glomerellaceae	681950	F	1521	1237	2758	0.00035
Sordariaceae	5148	F	516	567	1083	0.00014
Chaetomiaceae	35718	F	395	243	638	0.00008
Podosporaceae	2609812	F	160	55	215	0.00003
Pyriculariaceae	2528436	F	84	3	87	0.00001
Sclerotiniaceae	28983	F	75	462	537	0.00007
Aspergillaceae	1131492	F	913	1573	2486	0.00032
Trichocomaceae	28568	F	87	227	314	0.00004
Onygenaceae	33184	F	148	778	926	0.00012
Mycosphaerellaceae	93133	F	453	224	677	0.00009
Pleosporaceae	28556	F	192	207	399	0.00005
Didymellaceae	683158	F	46	24	70	0.00001
Saccharomycetaceae	4893	F	3233	14614	17847	0.00228
Saccharomycodaceae	34365	F	42	449	491	0.00006
Pichiaceae	1156497	F	1740	4849	6589	0.00084
Debaryomycetaceae	766764	F	885	4007	4892	0.00062
Metschnikowiaceae	27319	F	345	610	955	0.00012
Trichomonascaceae	410830	F	12	73	85	0.00001
Schizosaccharomycetaceae	4894	F	101	189	290	0.00004
Cryptococcaceae	1884633	F	29803	85574	115377	0.01474
Trichosporonaceae	1759442	F	145	684	829	0.00011
Marasmiaceae	654128	F	143	129	272	0.00003
Agrocybaceae	3710399	F	24	12	36	0.00000
Ceratobasidiaceae	5250	F	20	7	27	0.00000
Pucciniaceae	5262	F	729	1581	2310	0.00030
Ustilaginaceae	5268	F	195	886	1081	0.00014
Malasseziaceae	742845	F	165	620	785	0.00010
Unikaryonidae	36734	F	642	0	642	0.00008
Nosematidae	27974	F	58	22	80	0.00001
Glomeraceae	36751	F	531	1157	1688	0.00022
Hominidae	9604	F	436036	1623448	2059484	0.26311
Plasmodiidae	1639119	F	110749	231322	342071	0.04370
Babesiidae	32594	F	839	1124	1963	0.00025
Theileriidae	27994	F	64	55	119	0.00002
