name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Vibrionaceae	641	F	2467521	2702396	5169917	0.23784
Lysobacteraceae	32033	F	59639	28529	88168	0.00406
Rhodanobacteraceae	1775411	F	188	16	204	0.00001
Enterobacteriaceae	543	F	17947	894734	912681	0.04199
Morganellaceae	1903414	F	1637	6103	7740	0.00036
Erwiniaceae	1903409	F	1269	321	1590	0.00007
Yersiniaceae	1903411	F	995	1914	2909	0.00013
Gallaecimonadaceae	3120698	F	359	30	389	0.00002
Pectobacteriaceae	1903410	F	251	98	349	0.00002
Hafniaceae	1903412	F	36	34	70	0.00000
Bruguierivoracaceae	2812006	F	30	1	31	0.00000
Budviciaceae	1903416	F	12	2	14	0.00000
Pseudomonadaceae	135621	F	2302	3266	5568	0.00026
Marinobacteraceae	2887365	F	1185	9	1194	0.00005
Pseudohongiellaceae	3085095	F	15	0	15	0.00000
Ketobacteraceae	3085096	F	11	0	11	0.00000
Pseudoalteromonadaceae	267888	F	841	152	993	0.00005
Alteromonadaceae	72275	F	468	38	506	0.00002
Idiomarinaceae	267893	F	336	78	414	0.00002
Shewanellaceae	267890	F	307	47	354	0.00002
Colwelliaceae	267889	F	188	15	203	0.00001
Moritellaceae	267891	F	56	8	64	0.00000
Psychromonadaceae	267894	F	52	3	55	0.00000
Ferrimonadaceae	267892	F	14	2	16	0.00000
Moraxellaceae	468	F	1243	1035	2278	0.00010
Aeromonadaceae	84642	F	948	1778	2726	0.00013
Succinivibrionaceae	83763	F	12	0	12	0.00000
Pasteurellaceae	712	F	702	4951	5653	0.00026
Oceanospirillaceae	135620	F	232	22	254	0.00001
Halomonadaceae	28256	F	206	55	261	0.00001
Hahellaceae	224379	F	89	1	90	0.00000
Endozoicomonadaceae	2066474	F	36	0	36	0.00000
Pleioneaceae	2823145	F	35	0	35	0.00000
Alcanivoracaceae	224372	F	25	3	28	0.00000
Saccharospirillaceae	255527	F	25	1	26	0.00000
Zooshikellaceae	2898533	F	18	0	18	0.00000
Candidatus Pseudothioglobaceae	3399801	F	252	27	279	0.00001
Legionellaceae	444	F	191	1	192	0.00001
Coxiellaceae	118968	F	31	0	31	0.00000
Piscirickettsiaceae	135616	F	99	11	110	0.00001
Francisellaceae	34064	F	89	31	120	0.00001
Thiotrichaceae	135617	F	16	2	18	0.00000
Cellvibrionaceae	1706371	F	80	5	85	0.00000
Microbulbiferaceae	1706373	F	68	0	68	0.00000
Halieaceae	1706372	F	24	2	26	0.00000
Chromatiaceae	1046	F	101	3	104	0.00000
Sedimenticolaceae	3067276	F	17	0	17	0.00000
Ectothiorhodospiraceae	72276	F	10	0	10	0.00000
Methylococcaceae	403	F	115	3	118	0.00001
Orbaceae	1240483	F	62	45	107	0.00000
Kangiellaceae	1920240	F	16	0	16	0.00000
Anaplasmataceae	942	F	45501	33548	79049	0.00364
Rickettsiaceae	775	F	222	3	225	0.00001
Candidatus Midichloriaceae	1328881	F	19	10	29	0.00000
Methylobacteriaceae	119045	F	2693	134	2827	0.00013
Brucellaceae	118882	F	1028	30	1058	0.00005
Rhizobiaceae	82115	F	571	115	686	0.00003
Nitrobacteraceae	41294	F	476	14	490	0.00002
Stappiaceae	2821832	F	421	53	474	0.00002
Phyllobacteriaceae	69277	F	358	34	392	0.00002
Bartonellaceae	772	F	156	8	164	0.00001
Aurantimonadaceae	255475	F	84	16	100	0.00000
Alloboseaceae	2831100	F	65	1	66	0.00000
Devosiaceae	2831106	F	43	1	44	0.00000
Xanthobacteraceae	335928	F	36	1	37	0.00000
Methylocystaceae	31993	F	26	0	26	0.00000
Cohaesibacteraceae	655351	F	22	0	22	0.00000
Reyranellaceae	2844375	F	19	0	19	0.00000
Hyphomicrobiaceae	45401	F	19	0	19	0.00000
Blastochloridaceae	2831090	F	14	0	14	0.00000
Beijerinckiaceae	45404	F	13	0	13	0.00000
Afifellaceae	2829802	F	11	1	12	0.00000
Azospirillaceae	2829815	F	771	37	808	0.00004
Rhodospirillaceae	41295	F	184	2	186	0.00001
Thalassospiraceae	2844866	F	30	1	31	0.00000
Rhodovibrionaceae	2844403	F	12	0	12	0.00000
Paracoccaceae	31989	F	664	53	717	0.00003
Roseobacteraceae	2854170	F	222	24	246	0.00001
Sphingomonadaceae	41297	F	338	26	364	0.00002
Erythrobacteraceae	335929	F	95	4	99	0.00000
Sphingobiaceae	3423717	F	66	23	89	0.00000
Sphingopyxidaceae	3423718	F	35	7	42	0.00000
Sphingorhabdaceae	3423719	F	25	0	25	0.00000
Sphingosinicellaceae	2820280	F	23	0	23	0.00000
Rhizorhabdaceae	3423714	F	12	3	15	0.00000
Zymomonadaceae	2844881	F	10	3	13	0.00000
Caulobacteraceae	76892	F	259	4804	5063	0.00023
Acetobacteraceae	433	F	185	12	197	0.00001
Roseomonadaceae	3385906	F	53	4	57	0.00000
Acidocellaceae	3385905	F	14	0	14	0.00000
Candidatus Pelagibacteraceae	1655514	F	145	10	155	0.00001
Emcibacteraceae	2066491	F	61	0	61	0.00000
Sneathiellaceae	510685	F	34	0	34	0.00000
Holosporaceae	44746	F	13	3	16	0.00000
Geminicoccaceae	2066434	F	13	3	16	0.00000
Minwuiaceae	2493628	F	10	0	10	0.00000
Hyphomonadaceae	69657	F	10	0	10	0.00000
Burkholderiaceae	119060	F	1877	1840	3717	0.00017
Oxalobacteraceae	75682	F	1629	45	1674	0.00008
Comamonadaceae	80864	F	643	434	1077	0.00005
Alcaligenaceae	506	F	205	80	285	0.00001
Sphaerotilaceae	2975441	F	194	44	238	0.00001
Neisseriaceae	481	F	840	38	878	0.00004
Chromobacteriaceae	1499392	F	219	6	225	0.00001
Chitinibacteraceae	2897177	F	53	6	59	0.00000
