name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Hominidae	9604	F	587738	4631942	5219680	0.54271
Cryptococcaceae	1884633	F	111150	395712	506862	0.05270
Trichosporonaceae	1759442	F	371	3592	3963	0.00041
Marasmiaceae	654128	F	159	224	383	0.00004
Agrocybaceae	3710399	F	44	39	83	0.00001
Ceratobasidiaceae	5250	F	36	17	53	0.00001
Ustilaginaceae	5268	F	1159	9005	10164	0.00106
Malasseziaceae	742845	F	222	1074	1296	0.00013
Pucciniaceae	5262	F	937	3550	4487	0.00047
Nectriaceae	110618	F	673	4472	5145	0.00053
Hypocreaceae	5129	F	563	3465	4028	0.00042
Clavicipitaceae	34397	F	220	182	402	0.00004
Ophiocordycipitaceae	474942	F	77	221	298	0.00003
Cordycipitaceae	474943	F	55	113	168	0.00002
Glomerellaceae	681950	F	534	1710	2244	0.00023
Sordariaceae	5148	F	1177	2630	3807	0.00040
Chaetomiaceae	35718	F	404	553	957	0.00010
Podosporaceae	2609812	F	89	135	224	0.00002
Pyriculariaceae	2528436	F	210	14	224	0.00002
Sclerotiniaceae	28983	F	95	1217	1312	0.00014
Mycosphaerellaceae	93133	F	2224	4544	6768	0.00070
Pleosporaceae	28556	F	60	346	406	0.00004
Didymellaceae	683158	F	52	129	181	0.00002
Aspergillaceae	1131492	F	1066	4449	5515	0.00057
Trichocomaceae	28568	F	68	307	375	0.00004
Onygenaceae	33184	F	159	1638	1797	0.00019
Metschnikowiaceae	27319	F	771	1734	2505	0.00026
Debaryomycetaceae	766764	F	711	4472	5183	0.00054
Pichiaceae	1156497	F	625	1838	2463	0.00026
Saccharomycetaceae	4893	F	1344	20122	21466	0.00223
Saccharomycodaceae	34365	F	51	806	857	0.00009
Trichomonascaceae	410830	F	13	101	114	0.00001
Schizosaccharomycetaceae	4894	F	131	178	309	0.00003
Glomeraceae	36751	F	545	648	1193	0.00012
Nosematidae	27974	F	412	101	513	0.00005
Unikaryonidae	36734	F	115	0	115	0.00001
Plasmodiidae	1639119	F	415438	1229992	1645430	0.17108
Babesiidae	32594	F	850	2307	3157	0.00033
Theileriidae	27994	F	108	68	176	0.00002
Sarcocystidae	5809	F	11543	49665	61208	0.00636
Cryptosporidiidae	35082	F	161	223	384	0.00004
Thalassiosiraceae	29202	F	2371	100	2471	0.00026
Neidiaceae	432548	F	103	0	103	0.00001
Peronosporaceae	4777	F	443	33	476	0.00005
Dictyosteliaceae	2058185	F	52813	109670	162483	0.01689
Trypanosomatidae	5654	F	551	127	678	0.00007
Trichomonadidae	181550	F	281	26	307	0.00003
Hexamitidae	5739	F	248	4	252	0.00003
Hemiselmidaceae	589351	F	426	516	942	0.00010
Cryptomonadaceae	2896	F	17	130	147	0.00002
Cyanidiaceae	265316	F	26	7	33	0.00000
Vibrionaceae	641	F	517943	508663	1026606	0.10674
Lysobacteraceae	32033	F	75286	43555	118841	0.01236
Rhodanobacteraceae	1775411	F	161	16	177	0.00002
