name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Vibrionaceae	641	F	1644365	1863211	3507576	0.21848
Lysobacteraceae	32033	F	33983	20883	54866	0.00342
Rhodanobacteraceae	1775411	F	87	8	95	0.00001
Enterobacteriaceae	543	F	11397	518368	529765	0.03300
Morganellaceae	1903414	F	1114	2723	3837	0.00024
Erwiniaceae	1903409	F	1029	302	1331	0.00008
Yersiniaceae	1903411	F	484	1239	1723	0.00011
Gallaecimonadaceae	3120698	F	234	21	255	0.00002
Pectobacteriaceae	1903410	F	168	82	250	0.00002
Hafniaceae	1903412	F	34	21	55	0.00000
Bruguierivoracaceae	2812006	F	19	1	20	0.00000
Pseudomonadaceae	135621	F	1735	1905	3640	0.00023
Marinobacteraceae	2887365	F	1524	19	1543	0.00010
Pseudohongiellaceae	3085095	F	17	0	17	0.00000
Ketobacteraceae	3085096	F	13	0	13	0.00000
Pseudoalteromonadaceae	267888	F	384	71	455	0.00003
Alteromonadaceae	72275	F	276	20	296	0.00002
Shewanellaceae	267890	F	170	36	206	0.00001
Idiomarinaceae	267893	F	136	34	170	0.00001
Colwelliaceae	267889	F	86	6	92	0.00001
Psychromonadaceae	267894	F	44	3	47	0.00000
Moritellaceae	267891	F	21	5	26	0.00000
Aeromonadaceae	84642	F	918	1897	2815	0.00018
Moraxellaceae	468	F	695	644	1339	0.00008
Halomonadaceae	28256	F	172	59	231	0.00001
Oceanospirillaceae	135620	F	161	17	178	0.00001
Hahellaceae	224379	F	94	0	94	0.00001
Pleioneaceae	2823145	F	32	0	32	0.00000
Alcanivoracaceae	224372	F	29	3	32	0.00000
Endozoicomonadaceae	2066474	F	20	0	20	0.00000
Zooshikellaceae	2898533	F	13	0	13	0.00000
Balneatrichaceae	2301193	F	10	6	16	0.00000
Pasteurellaceae	712	F	408	3229	3637	0.00023
Candidatus Pseudothioglobaceae	3399801	F	126	12	138	0.00001
Piscirickettsiaceae	135616	F	62	8	70	0.00000
Francisellaceae	34064	F	49	0	49	0.00000
Thiotrichaceae	135617	F	14	3	17	0.00000
Microbulbiferaceae	1706373	F	50	0	50	0.00000
Cellvibrionaceae	1706371	F	47	2	49	0.00000
Legionellaceae	444	F	88	1	89	0.00001
Coxiellaceae	118968	F	21	0	21	0.00000
Methylococcaceae	403	F	86	2	88	0.00001
Chromatiaceae	1046	F	55	3	58	0.00000
Orbaceae	1240483	F	36	34	70	0.00000
Anaplasmataceae	942	F	22363	16920	39283	0.00245
Rickettsiaceae	775	F	88	1	89	0.00001
Methylobacteriaceae	119045	F	2568	107	2675	0.00017
Stappiaceae	2821832	F	1139	132	1271	0.00008
Brucellaceae	118882	F	817	11	828	0.00005
Rhizobiaceae	82115	F	426	98	524	0.00003
Nitrobacteraceae	41294	F	211	7	218	0.00001
Phyllobacteriaceae	69277	F	181	10	191	0.00001
Aurantimonadaceae	255475	F	99	15	114	0.00001
Bartonellaceae	772	F	98	5	103	0.00001
Alloboseaceae	2831100	F	45	0	45	0.00000
Devosiaceae	2831106	F	33	0	33	0.00000
Methylocystaceae	31993	F	25	0	25	0.00000
Xanthobacteraceae	335928	F	22	1	23	0.00000
Reyranellaceae	2844375	F	21	0	21	0.00000
Cohaesibacteraceae	655351	F	14	0	14	0.00000
Blastochloridaceae	2831090	F	13	0	13	0.00000
Coralliovaceae	3228937	F	13	0	13	0.00000
Hyphomicrobiaceae	45401	F	12	0	12	0.00000
Afifellaceae	2829802	F	10	0	10	0.00000
Azospirillaceae	2829815	F	858	29	887	0.00006
Rhodospirillaceae	41295	F	65	0	65	0.00000
Thalassospiraceae	2844866	F	12	0	12	0.00000
Sphingomonadaceae	41297	F	195	25	220	0.00001
Erythrobacteraceae	335929	F	145	6	151	0.00001
Sphingobiaceae	3423717	F	69	11	80	0.00000
Sphingopyxidaceae	3423718	F	25	4	29	0.00000
Paracoccaceae	31989	F	291	14	305	0.00002
Roseobacteraceae	2854170	F	140	20	160	0.00001
Caulobacteraceae	76892	F	162	3180	3342	0.00021
Acetobacteraceae	433	F	96	7	103	0.00001
Roseomonadaceae	3385906	F	48	2	50	0.00000
Candidatus Pelagibacteraceae	1655514	F	78	4	82	0.00001
Emcibacteraceae	2066491	F	40	0	40	0.00000
Holosporaceae	44746	F	21	11	32	0.00000
Sneathiellaceae	510685	F	12	0	12	0.00000
Burkholderiaceae	119060	F	1161	741	1902	0.00012
Oxalobacteraceae	75682	F	1005	42	1047	0.00007
Comamonadaceae	80864	F	444	279	723	0.00005
Alcaligenaceae	506	F	136	65	201	0.00001
Sphaerotilaceae	2975441	F	113	37	150	0.00001
Neisseriaceae	481	F	1175	27	1202	0.00007
Chromobacteriaceae	1499392	F	135	3	138	0.00001
Chitinibacteraceae	2897177	F	16	2	18	0.00000
Nitrosomonadaceae	206379	F	41	0	41	0.00000
Sterolibacteriaceae	2008793	F	24	0	24	0.00000
Methylophilaceae	32011	F	20	0	20	0.00000
Sulfuricellaceae	2772226	F	10	0	10	0.00000
Zoogloeaceae	2008794	F	24	2	26	0.00000
Rhodocyclaceae	75787	F	12	0	12	0.00000
Acidithiobacillaceae	225058	F	30	0	30	0.00000
Flavobacteriaceae	49546	F	3386	88	3474	0.00022
Weeksellaceae	2762318	F	726	54	780	0.00005
Blattabacteriaceae	39782	F	62	37	99	0.00001
Parvicellaceae	2975259	F	15	0	15	0.00000
Crocinitomicaceae	1853230	F	13	0	13	0.00000
Bacteroidaceae	815	F	1870	446	2316	0.00014
Prevotellaceae	171552	F	142	10	152	0.00001
Rikenellaceae	171550	F	91	67	158	0.00001
Dysgonomonadaceae	2005520	F	48	1	49	0.00000
Tannerellaceae	2005525	F	40	10	50	0.00000
Muribaculaceae	2005473	F	34	1	35	0.00000
Odoribacteraceae	1853231	F	22	3	25	0.00000
Paludibacteraceae	2005523	F	20	0	20	0.00000
Porphyromonadaceae	171551	F	14	15	29	0.00000
Prolixibacteraceae	1471398	F	81	1	82	0.00001
Marinifilaceae	1573805	F	62	1	63	0.00000
Marinilabiliaceae	558415	F	15	3	18	0.00000
Cyclobacteriaceae	563798	F	376	913	1289	0.00008
Flammeovirgaceae	200667	F	291	0	291	0.00002
Spirosomataceae	2896860	F	118	0	118	0.00001
Hymenobacteraceae	1853232	F	116	0	116	0.00001
Cytophagaceae	89373	F	78	1	79	0.00000
Leadbetterellaceae	3141702	F	47	0	47	0.00000
Reichenbachiellaceae	2762302	F	42	0	42	0.00000
Bernardetiaceae	1937968	F	35	0	35	0.00000
Marivirgaceae	2762301	F	33	0	33	0.00000
Fulvivirgaceae	2762286	F	22	0	22	0.00000
Catalimonadaceae	1522127	F	15	0	15	0.00000
Persicobacteraceae	1853234	F	11	0	11	0.00000
Mangrovivirgaceae	2858885	F	11	0	11	0.00000
Roseivirgaceae	2762306	F	10	0	10	0.00000
Sphingobacteriaceae	84566	F	613	24	637	0.00004
Chitinophagaceae	563835	F	389	0	389	0.00002
Saprospiraceae	89374	F	22	0	22	0.00000
Haliscomenobacteraceae	1937961	F	11	0	11	0.00000
Chlorobiaceae	191412	F	13	0	13	0.00000
Ignavibacteriaceae	795749	F	10	0	10	0.00000
Candidatus Palauibacteraceae	3056649	F	39	0	39	0.00000
Archangiaceae	39	F	2060	33	2093	0.00013
Myxococcaceae	31	F	120	1	121	0.00001
Anaeromyxobacteraceae	1524215	F	12	0	12	0.00000
Polyangiaceae	49	F	156	41	197	0.00001
Sandaracinaceae	1055686	F	23	2	25	0.00000
Nannocystaceae	224463	F	11	2	13	0.00000
Endomicrobiaceae	1783343	F	1148	0	1148	0.00007
Arcobacteraceae	2808963	F	285	130	415	0.00003
Campylobacteraceae	72294	F	179	158	337	0.00002
Helicobacteraceae	72293	F	116	68	184	0.00001
Sulfurimonadaceae	2771471	F	42	2	44	0.00000
Sulfurospirillaceae	2932623	F	17	6	23	0.00000
Sulfurovaceae	2771472	F	15	5	20	0.00000
Nitratiruptoraceae	2795691	F	14	0	14	0.00000
Nautiliaceae	224467	F	13	0	13	0.00000
Borreliaceae	1643685	F	168	49	217	0.00001
Spirochaetaceae	137	F	45	0	45	0.00000
Sphaerochaetaceae	2791015	F	33	14	47	0.00000
Treponemataceae	2845253	F	132	89	221	0.00001
Brachyspiraceae	143786	F	25	3	28	0.00000
Leptospiraceae	170	F	105	1	106	0.00001
Pirellulaceae	2691357	F	72	6	78	0.00000
Lacipirellulaceae	2691359	F	15	0	15	0.00000
Planctomycetaceae	126	F	76	0	76	0.00000
Gemmataceae	1914233	F	72	1	73	0.00000
Isosphaeraceae	1763524	F	17	3	20	0.00000
Phycisphaeraceae	666507	F	10	0	10	0.00000
Candidatus Uabimicrobiaceae	2897348	F	21	0	21	0.00000
Verrucomicrobiaceae	203557	F	129	0	129	0.00001
Opitutaceae	134623	F	24	1	25	0.00000
Parachlamydiaceae	92713	F	18	0	18	0.00000
Chlamydiaceae	809	F	20	0	20	0.00000
Desulfovibrionaceae	194924	F	205	2	207	0.00001
Desulfococcaceae	2931039	F	25	0	25	0.00000
Desulfosarcinaceae	3031624	F	25	0	25	0.00000
Desulfuromonadaceae	213421	F	17	0	17	0.00000
Geoalkalibacteraceae	3031665	F	10	4	14	0.00000
Geobacteraceae	213422	F	26	1	27	0.00000
Desulfocapsaceae	2886822	F	22	0	22	0.00000
Thermodesulfobacteriaceae	188711	F	11	0	11	0.00000
Holophagaceae	574976	F	97	0	97	0.00001
Acanthopleuribacteraceae	533207	F	11	0	11	0.00000
Acidobacteriaceae	204434	F	51	0	51	0.00000
Vicinamibacteraceae	2211325	F	14	0	14	0.00000
Chloracidobacteriaceae	3681503	F	10	0	10	0.00000
Pseudobdellovibrionaceae	213483	F	70	0	70	0.00000
Silvanigrellaceae	2024974	F	29	3	32	0.00000
Bacteriovoracaceae	263369	F	14	0	14	0.00000
Halobacteriovoraceae	1652132	F	10	0	10	0.00000
Aquificaceae	64898	F	23	0	23	0.00000
Desulfurobacteriaceae	558314	F	15	0	15	0.00000
Nitrospiraceae	189779	F	18	3	21	0.00000
Thermodesulfovibrionaceae	2811504	F	10	0	10	0.00000
Geovibrionaceae	2945019	F	14	0	14	0.00000
Dictyoglomaceae	203488	F	10	0	10	0.00000
Streptomycetaceae	2062	F	896561	412951	1309512	0.08157
Micrococcaceae	1268	F	1601	605	2206	0.00014
Cellulomonadaceae	85016	F	719	348	1067	0.00007
Microbacteriaceae	85023	F	641	553	1194	0.00007
Brevibacteriaceae	85019	F	110	407	517	0.00003
Promicromonosporaceae	85017	F	86	106	192	0.00001
Intrasporangiaceae	85021	F	63	23	86	0.00001
Dermabacteraceae	85020	F	44	83	127	0.00001
