name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Streptomycetaceae	2062	F	736722	308686	1045408	0.12059
Cellulomonadaceae	85016	F	913	452	1365	0.00016
Microbacteriaceae	85023	F	782	268	1050	0.00012
Micrococcaceae	1268	F	691	272	963	0.00011
Brevibacteriaceae	85019	F	213	845	1058	0.00012
Intrasporangiaceae	85021	F	81	35	116	0.00001
Dermabacteraceae	85020	F	64	75	139	0.00002
Promicromonosporaceae	85017	F	51	41	92	0.00001
Ornithinimicrobiaceae	2805590	F	21	25	46	0.00001
Mycobacteriaceae	1762	F	676	11	687	0.00008
Nocardiaceae	85025	F	436	10	446	0.00005
Corynebacteriaceae	1653	F	198	32	230	0.00003
Gordoniaceae	85026	F	35	1	36	0.00000
Dietziaceae	85029	F	18	4	22	0.00000
Nocardioidaceae	85015	F	396	19	415	0.00005
Propionibacteriaceae	31957	F	254	10	264	0.00003
Kribbellaceae	2726069	F	135	2	137	0.00002
Pseudonocardiaceae	2070	F	659	13	672	0.00008
Micromonosporaceae	28056	F	522	27	549	0.00006
Thermomonosporaceae	2012	F	234	20	254	0.00003
Streptosporangiaceae	2004	F	176	9	185	0.00002
Nocardiopsidaceae	83676	F	50	2	52	0.00001
Actinomycetaceae	2049	F	257	10	267	0.00003
Candidatus Nanopelagicaceae	2162846	F	125	0	125	0.00001
Bifidobacteriaceae	31953	F	66	15	81	0.00001
Frankiaceae	74712	F	24	86	110	0.00001
Jatrophihabitantaceae	2805416	F	23	0	23	0.00000
Kineosporiaceae	83778	F	22	0	22	0.00000
Nakamurellaceae	85031	F	21	0	21	0.00000
Geodermatophilaceae	85030	F	18	0	18	0.00000
Allobogoriellaceae	145358	F	11	0	11	0.00000
Glycomycetaceae	85034	F	10	0	10	0.00000
Egibacteraceae	1747769	F	121	3	124	0.00001
Iamiaceae	633392	F	52	3	55	0.00001
Eggerthellaceae	1643826	F	12	7	19	0.00000
Rubrobacteraceae	84997	F	11	0	11	0.00000
Bacillaceae	186817	F	8949	21104	30053	0.00347
Paenibacillaceae	186822	F	1390	323	1713	0.00020
Staphylococcaceae	90964	F	521	1093	1614	0.00019
Caryophanaceae	186818	F	398	112	510	0.00006
Listeriaceae	186820	F	79	32	111	0.00001
Pasteuriaceae	538998	F	46	2	48	0.00001
Fictibacillaceae	3120697	F	45	9	54	0.00001
Anoxybacillaceae	3120669	F	42	16	58	0.00001
Gemellaceae	539738	F	30	12	42	0.00000
Alicyclobacillaceae	186823	F	29	74	103	0.00001
Lactobacillaceae	33958	F	1675	507	2182	0.00025
Streptococcaceae	1300	F	537	3510	4047	0.00047
Enterococcaceae	81852	F	290	2172	2462	0.00028
Carnobacteriaceae	186828	F	84	46	130	0.00001
Aerococcaceae	186827	F	36	46	82	0.00001
Neomoorellaceae	3039168	F	2372	24	2396	0.00028
Clostridiaceae	31979	F	1205	315	1520	0.00018
Oscillospiraceae	216572	F	122	48	170	0.00002
Desulfitobacteriaceae	2937909	F	66	12	78	0.00001
Eubacteriaceae	186806	F	43	18	61	0.00001
Peptococcaceae	186807	F	40	11	51	0.00001
Syntrophomonadaceae	68298	F	10	0	10	0.00000
Lachnospiraceae	186803	F	583	280	863	0.00010
Vallitaleaceae	2603322	F	13	1	14	0.00000
Peptostreptococcaceae	186804	F	304	930	1234	0.00014
Anaerovoracaceae	543314	F	99	8	107	0.00001
Caminicellaceae	3118654	F	20	0	20	0.00000
Natronincolaceae	3118656	F	12	11	23	0.00000
Natranaerofabaceae	2807496	F	81	0	81	0.00001
Thermoanaerobacteraceae	186814	F	60	16	76	0.00001
Halanaerobiaceae	972	F	19	0	19	0.00000
Halothermotrichaceae	3046412	F	11	0	11	0.00000
Acetivibrionaceae	3120654	F	18	9	27	0.00000
Limnochordaceae	1676650	F	227	0	227	0.00003
Sporomusaceae	1843490	F	58	10	68	0.00001
Selenomonadaceae	1843491	F	39	5	44	0.00001
Acidaminococcaceae	909930	F	65	2	67	0.00001
Veillonellaceae	31977	F	63	32	95	0.00001
Peptoniphilaceae	1570339	F	97	103	200	0.00002
Tissierellaceae	1737406	F	29	2	31	0.00000
Tepidimicrobiaceae	2992719	F	18	4	22	0.00000
Sporanaerobacteraceae	2992718	F	10	0	10	0.00000
Erysipelotrichaceae	128827	F	60	163	223	0.00003
Coprobacillaceae	2810280	F	58	48	106	0.00001
Caldicellulosiruptoraceae	3071002	F	57	7	64	0.00001
Nostocaceae	1162	F	364	10	374	0.00004
Hapalosiphonaceae	1892263	F	21	4	25	0.00000
Nodulariaceae	3079761	F	21	1	22	0.00000
Aphanizomenonaceae	1892259	F	20	5	25	0.00000
Calotrichaceae	2661849	F	14	0	14	0.00000
Geminocystaceae	2815910	F	190	7	197	0.00002
Aphanothecaceae	1890450	F	35	0	35	0.00000
Microcystaceae	1890449	F	32	1	33	0.00000
Microcoleaceae	1892252	F	51	0	51	0.00001
Oscillatoriaceae	1892254	F	20	0	20	0.00000
Synechococcaceae	1890426	F	99	8	107	0.00001
Prochlorococcaceae	2881426	F	96	4	100	0.00001
Leptolyngbyaceae	1890438	F	46	8	54	0.00001
Gloeobacteraceae	1890422	F	41	0	41	0.00000
Pseudanabaenaceae	1890436	F	23	0	23	0.00000
Pleurocapsaceae	1890500	F	10	0	10	0.00000
Acaryochloridaceae	1890429	F	11	0	11	0.00000
Desertifilaceae	1969992	F	10	0	10	0.00000
Spiroplasmataceae	2131	F	120	16	136	0.00002
Entomoplasmataceae	33925	F	53	11	64	0.00001
Mycoplasmataceae	2092	F	80	12	92	0.00001
Acholeplasmataceae	2146	F	47	6	53	0.00001
Metamycoplasmataceae	2895623	F	171	50	221	0.00003
Mycoplasmoidaceae	2790998	F	18	0	18	0.00000
Chloroflexaceae	1106	F	41	0	41	0.00000
Dehalococcoidaceae	1202464	F	19	0	19	0.00000
Anaerolineaceae	292628	F	13	0	13	0.00000
Caldilineaceae	475964	F	13	0	13	0.00000
Vibrionaceae	641	F	529599	546306	1075905	0.12410
Lysobacteraceae	32033	F	33914	17894	51808	0.00598
Rhodanobacteraceae	1775411	F	95	9	104	0.00001
Enterobacteriaceae	543	F	4661	144596	149257	0.01722
Gallaecimonadaceae	3120698	F	3218	289	3507	0.00040
Erwiniaceae	1903409	F	1454	559	2013	0.00023
Morganellaceae	1903414	F	505	1452	1957	0.00023
Yersiniaceae	1903411	F	376	904	1280	0.00015
Pectobacteriaceae	1903410	F	123	26	149	0.00002
Hafniaceae	1903412	F	20	28	48	0.00001
Bruguierivoracaceae	2812006	F	19	0	19	0.00000
Pseudomonadaceae	135621	F	1688	1692	3380	0.00039
Marinobacteraceae	2887365	F	1325	6	1331	0.00015
Pseudohongiellaceae	3085095	F	11	0	11	0.00000
Pseudoalteromonadaceae	267888	F	360	65	425	0.00005
Alteromonadaceae	72275	F	248	19	267	0.00003
Shewanellaceae	267890	F	189	40	229	0.00003
Colwelliaceae	267889	F	157	15	172	0.00002
Idiomarinaceae	267893	F	56	12	68	0.00001
Moritellaceae	267891	F	26	4	30	0.00000
Psychromonadaceae	267894	F	26	1	27	0.00000
Ferrimonadaceae	267892	F	11	1	12	0.00000
Moraxellaceae	468	F	697	655	1352	0.00016
Oceanospirillaceae	135620	F	206	16	222	0.00003
Halomonadaceae	28256	F	165	31	196	0.00002
Hahellaceae	224379	F	106	1	107	0.00001
Pleioneaceae	2823145	F	31	0	31	0.00000
Alcanivoracaceae	224372	F	27	4	31	0.00000
Endozoicomonadaceae	2066474	F	26	0	26	0.00000
Aeromonadaceae	84642	F	441	857	1298	0.00015
Pasteurellaceae	712	F	361	1818	2179	0.00025
Microbulbiferaceae	1706373	F	72	1	73	0.00001
Cellvibrionaceae	1706371	F	55	1	56	0.00001
Halieaceae	1706372	F	17	2	19	0.00000
Francisellaceae	34064	F	67	9	76	0.00001
Piscirickettsiaceae	135616	F	65	4	69	0.00001
Thiotrichaceae	135617	F	11	1	12	0.00000
Candidatus Pseudothioglobaceae	3399801	F	123	11	134	0.00002
Legionellaceae	444	F	103	5	108	0.00001
Coxiellaceae	118968	F	19	0	19	0.00000
Methylococcaceae	403	F	90	5	95	0.00001
Chromatiaceae	1046	F	29	1	30	0.00000
Ectothiorhodospiraceae	72276	F	15	1	16	0.00000
Sedimenticolaceae	3067276	F	11	0	11	0.00000
Orbaceae	1240483	F	56	33	89	0.00001
Kangiellaceae	1920240	F	10	0	10	0.00000
Anaplasmataceae	942	F	21683	14692	36375	0.00420
Rickettsiaceae	775	F	92	1	93	0.00001
Methylobacteriaceae	119045	F	13627	4776	18403	0.00212
Brucellaceae	118882	F	2019	12	2031	0.00023
Stappiaceae	2821832	F	973	72	1045	0.00012
Rhizobiaceae	82115	F	395	59	454	0.00005
Nitrobacteraceae	41294	F	334	5	339	0.00004
Phyllobacteriaceae	69277	F	134	9	143	0.00002
Bartonellaceae	772	F	74	4	78	0.00001
Aurantimonadaceae	255475	F	52	9	61	0.00001
Alloboseaceae	2831100	F	41	0	41	0.00000
Devosiaceae	2831106	F	34	0	34	0.00000
Reyranellaceae	2844375	F	25	0	25	0.00000
Xanthobacteraceae	335928	F	21	1	22	0.00000
Hyphomicrobiaceae	45401	F	16	0	16	0.00000
Cohaesibacteraceae	655351	F	16	0	16	0.00000
Methylocystaceae	31993	F	14	0	14	0.00000
Pleomorphomonadaceae	2843308	F	10	0	10	0.00000
Azospirillaceae	2829815	F	9234	272	9506	0.00110
Rhodospirillaceae	41295	F	71	0	71	0.00001
Thalassospiraceae	2844866	F	25	1	26	0.00000
Rhodovibrionaceae	2844403	F	10	0	10	0.00000
Paracoccaceae	31989	F	304	20	324	0.00004
Roseobacteraceae	2854170	F	148	91	239	0.00003
Sphingomonadaceae	41297	F	171	18	189	0.00002
Sphingobiaceae	3423717	F	126	14	140	0.00002
Erythrobacteraceae	335929	F	51	2	53	0.00001
Sphingopyxidaceae	3423718	F	32	5	37	0.00000
Sphingosinicellaceae	2820280	F	18	1	19	0.00000
Caulobacteraceae	76892	F	246	1809	2055	0.00024
Acetobacteraceae	433	F	80	3	83	0.00001
Roseomonadaceae	3385906	F	67	3	70	0.00001
Candidatus Pelagibacteraceae	1655514	F	111	5	116	0.00001
Emcibacteraceae	2066491	F	25	0	25	0.00000
Holosporaceae	44746	F	20	10	30	0.00000
Sneathiellaceae	510685	F	17	0	17	0.00000
Hyphomonadaceae	69657	F	12	0	12	0.00000
Geminicoccaceae	2066434	F	10	1	11	0.00000
Oxalobacteraceae	75682	F	1238	114	1352	0.00016
Burkholderiaceae	119060	F	797	269	1066	0.00012
Comamonadaceae	80864	F	492	387	879	0.00010
Alcaligenaceae	506	F	172	86	258	0.00003
Sphaerotilaceae	2975441	F	108	71	179	0.00002
Neisseriaceae	481	F	1020	49	1069	0.00012
Chitinibacteraceae	2897177	F	41	8	49	0.00001
Chromobacteriaceae	1499392	F	28	3	31	0.00000
Nitrosomonadaceae	206379	F	38	2	40	0.00000
Methylophilaceae	32011	F	32	1	33	0.00000
Sterolibacteriaceae	2008793	F	25	4	29	0.00000
Sulfuricellaceae	2772226	F	10	0	10	0.00000
Zoogloeaceae	2008794	F	40	17	57	0.00001
Azonexaceae	2008795	F	21	3	24	0.00000
Acidithiobacillaceae	225058	F	24	0	24	0.00000
Flavobacteriaceae	49546	F	3073	96	3169	0.00037
Weeksellaceae	2762318	F	647	59	706	0.00008
Blattabacteriaceae	39782	F	50	14	64	0.00001
Parvicellaceae	2975259	F	15	16	31	0.00000
Crocinitomicaceae	1853230	F	12	0	12	0.00000
Bacteroidaceae	815	F	1375	321	1696	0.00020
Prevotellaceae	171552	F	121	7	128	0.00001
Tannerellaceae	2005525	F	88	15	103	0.00001
Rikenellaceae	171550	F	57	38	95	0.00001
Muribaculaceae	2005473	F	43	0	43	0.00000
Dysgonomonadaceae	2005520	F	31	0	31	0.00000
Odoribacteraceae	1853231	F	19	5	24	0.00000
Porphyromonadaceae	171551	F	13	1	14	0.00000
Barnesiellaceae	2005519	F	10	3	13	0.00000
Prolixibacteraceae	1471398	F	75	0	75	0.00001
Marinifilaceae	1573805	F	45	0	45	0.00001
Marinilabiliaceae	558415	F	17	1	18	0.00000
Cyclobacteriaceae	563798	F	419	943	1362	0.00016
Spirosomataceae	2896860	F	115	0	115	0.00001
Hymenobacteraceae	1853232	F	99	0	99	0.00001
Flammeovirgaceae	200667	F	67	0	67	0.00001
Cytophagaceae	89373	F	65	0	65	0.00001
Fulvivirgaceae	2762286	F	43	0	43	0.00000
Bernardetiaceae	1937968	F	39	0	39	0.00000
Leadbetterellaceae	3141702	F	34	0	34	0.00000
Marivirgaceae	2762301	F	31	0	31	0.00000
Reichenbachiellaceae	2762302	F	30	0	30	0.00000
Roseivirgaceae	2762306	F	17	0	17	0.00000
Catalimonadaceae	1522127	F	16	0	16	0.00000
Rhodocytophagaceae	3078917	F	15	0	15	0.00000
Persicobacteraceae	1853234	F	11	0	11	0.00000
Sphingobacteriaceae	84566	F	550	23	573	0.00007
Chitinophagaceae	563835	F	299	1	300	0.00003
Saprospiraceae	89374	F	18	0	18	0.00000
Rhodothermaceae	563843	F	20	1	21	0.00000
Ignavibacteriaceae	795749	F	17	0	17	0.00000
Melioribacteraceae	1334117	F	11	0	11	0.00000
Chlorobiaceae	191412	F	14	0	14	0.00000
Candidatus Palauibacteraceae	3056649	F	35	0	35	0.00000
Gemmatimonadaceae	219687	F	15	0	15	0.00000
Archangiaceae	39	F	3101	41	3142	0.00036
Myxococcaceae	31	F	179	1	180	0.00002
Anaeromyxobacteraceae	1524215	F	19	0	19	0.00000
Polyangiaceae	49	F	182	40	222	0.00003
Sandaracinaceae	1055686	F	22	2	24	0.00000
Nannocystaceae	224463	F	15	1	16	0.00000
Arcobacteraceae	2808963	F	272	120	392	0.00005
Campylobacteraceae	72294	F	195	528	723	0.00008
Helicobacteraceae	72293	F	68	69	137	0.00002
Sulfurimonadaceae	2771471	F	47	4	51	0.00001
Sulfurovaceae	2771472	F	17	5	22	0.00000
Sulfurospirillaceae	2932623	F	17	5	22	0.00000
Hydrogenimonadaceae	292630	F	12	5	17	0.00000
Nitratiruptoraceae	2795691	F	12	0	12	0.00000
Nautiliaceae	224467	F	10	1	11	0.00000
Pirellulaceae	2691357	F	84	10	94	0.00001
Lacipirellulaceae	2691359	F	13	0	13	0.00000
Planctomycetaceae	126	F	91	4	95	0.00001
Isosphaeraceae	1763524	F	55	2	57	0.00001
Gemmataceae	1914233	F	49	4	53	0.00001
Phycisphaeraceae	666507	F	14	0	14	0.00000
Candidatus Uabimicrobiaceae	2897348	F	25	0	25	0.00000
Verrucomicrobiaceae	203557	F	311	0	311	0.00004
Akkermansiaceae	1647988	F	14	1	15	0.00000
Opitutaceae	134623	F	35	1	36	0.00000
Parachlamydiaceae	92713	F	14	0	14	0.00000
Chlamydiaceae	809	F	15	0	15	0.00000
Desulfovibrionaceae	194924	F	276	6	282	0.00003
Desulfosarcinaceae	3031624	F	32	0	32	0.00000
Desulfococcaceae	2931039	F	22	0	22	0.00000
Desulfobacteraceae	213119	F	16	0	16	0.00000
Desulfuromonadaceae	213421	F	18	0	18	0.00000
Geobacteraceae	213422	F	16	0	16	0.00000
Desulfobulbaceae	213121	F	18	2	20	0.00000
Desulfocapsaceae	2886822	F	13	0	13	0.00000
Thermodesulfobacteriaceae	188711	F	12	0	12	0.00000
Borreliaceae	1643685	F	127	23	150	0.00002
Sphaerochaetaceae	2791015	F	32	3	35	0.00000
Spirochaetaceae	137	F	12	5	17	0.00000
Treponemataceae	2845253	F	99	58	157	0.00002
Brachyspiraceae	143786	F	25	3	28	0.00000
Leptospiraceae	170	F	70	0	70	0.00001
Holophagaceae	574976	F	93	0	93	0.00001
Acidobacteriaceae	204434	F	57	0	57	0.00001
Chloracidobacteriaceae	3681503	F	13	0	13	0.00000
Endomicrobiaceae	1783343	F	144	0	144	0.00002
Pseudobdellovibrionaceae	213483	F	65	0	65	0.00001
Silvanigrellaceae	2024974	F	26	4	30	0.00000
Halobacteriovoraceae	1652132	F	13	0	13	0.00000
Aquificaceae	64898	F	35	0	35	0.00000
Desulfurobacteriaceae	558314	F	21	1	22	0.00000
Dictyoglomaceae	203488	F	10	0	10	0.00000
Thermaceae	188786	F	219	5	224	0.00003
Deinococcaceae	183710	F	100	0	100	0.00001
Fervidobacteriaceae	1643950	F	24	10	34	0.00000
Thermotogaceae	188709	F	16	0	16	0.00000
Petrotogaceae	1643949	F	28	7	35	0.00000
Aminobacteriaceae	3029087	F	10	1	11	0.00000
Fusobacteriaceae	203492	F	227	89	316	0.00004
Leptotrichiaceae	1129771	F	100	28	128	0.00001
Plasmodiidae	1639119	F	512247	1576587	2088834	0.24095
Babesiidae	32594	F	1154	2223	3377	0.00039
Theileriidae	27994	F	68	40	108	0.00001
Sarcocystidae	5809	F	16401	73931	90332	0.01042
Cryptosporidiidae	35082	F	109	145	254	0.00003
Thalassiosiraceae	29202	F	6948	276	7224	0.00083
Neidiaceae	432548	F	41	0	41	0.00000
Peronosporaceae	4777	F	682	18	700	0.00008
Hominidae	9604	F	374236	3043026	3417262	0.39418
Cryptococcaceae	1884633	F	73815	273460	347275	0.04006
Trichosporonaceae	1759442	F	328	3293	3621	0.00042
Marasmiaceae	654128	F	76	114	190	0.00002
Agrocybaceae	3710399	F	25	23	48	0.00001
Ceratobasidiaceae	5250	F	27	14	41	0.00000
Ustilaginaceae	5268	F	488	4020	4508	0.00052
Malasseziaceae	742845	F	170	914	1084	0.00013
Pucciniaceae	5262	F	609	2372	2981	0.00034
Sordariaceae	5148	F	2530	4988	7518	0.00087
Chaetomiaceae	35718	F	211	272	483	0.00006
Podosporaceae	2609812	F	77	85	162	0.00002
Pyriculariaceae	2528436	F	186	7	193	0.00002
Hypocreaceae	5129	F	1392	9475	10867	0.00125
Nectriaceae	110618	F	457	2027	2484	0.00029
Clavicipitaceae	34397	F	145	161	306	0.00004
Ophiocordycipitaceae	474942	F	38	102	140	0.00002
Cordycipitaceae	474943	F	33	57	90	0.00001
Glomerellaceae	681950	F	488	2747	3235	0.00037
Sclerotiniaceae	28983	F	79	1052	1131	0.00013
Mycosphaerellaceae	93133	F	1118	1558	2676	0.00031
Didymellaceae	683158	F	123	210	333	0.00004
Pleosporaceae	28556	F	85	441	526	0.00006
Aspergillaceae	1131492	F	464	2213	2677	0.00031
