name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Plasmodiidae	1639119	F	388735	1428190	1816925	0.24912
Babesiidae	32594	F	1012	2251	3263	0.00045
Theileriidae	27994	F	56	37	93	0.00001
Sarcocystidae	5809	F	19414	117898	137312	0.01883
Cryptosporidiidae	35082	F	144	241	385	0.00005
Thalassiosiraceae	29202	F	11252	519	11771	0.00161
Neidiaceae	432548	F	28	0	28	0.00000
Peronosporaceae	4777	F	429	25	454	0.00006
Hominidae	9604	F	251981	2414132	2666113	0.36555
Cryptococcaceae	1884633	F	83728	371825	455553	0.06246
Trichosporonaceae	1759442	F	326	3926	4252	0.00058
Marasmiaceae	654128	F	91	164	255	0.00003
Agrocybaceae	3710399	F	24	27	51	0.00001
Ceratobasidiaceae	5250	F	27	17	44	0.00001
Ustilaginaceae	5268	F	457	4464	4921	0.00067
Malasseziaceae	742845	F	230	1624	1854	0.00025
Pucciniaceae	5262	F	492	2210	2702	0.00037
Sordariaceae	5148	F	2946	8522	11468	0.00157
Chaetomiaceae	35718	F	254	447	701	0.00010
Podosporaceae	2609812	F	93	160	253	0.00003
Pyriculariaceae	2528436	F	291	8	299	0.00004
Hypocreaceae	5129	F	660	4975	5635	0.00077
Nectriaceae	110618	F	515	3819	4334	0.00059
Clavicipitaceae	34397	F	112	150	262	0.00004
Ophiocordycipitaceae	474942	F	62	246	308	0.00004
Cordycipitaceae	474943	F	28	63	91	0.00001
Glomerellaceae	681950	F	539	5198	5737	0.00079
Sclerotiniaceae	28983	F	56	883	939	0.00013
Mycosphaerellaceae	93133	F	1143	1662	2805	0.00038
Didymellaceae	683158	F	88	152	240	0.00003
Pleosporaceae	28556	F	64	318	382	0.00005
Aspergillaceae	1131492	F	606	3245	3851	0.00053
Trichocomaceae	28568	F	39	212	251	0.00003
Onygenaceae	33184	F	208	2330	2538	0.00035
Metschnikowiaceae	27319	F	3860	10198	14058	0.00193
Debaryomycetaceae	766764	F	500	4825	5325	0.00073
Pichiaceae	1156497	F	458	1512	1970	0.00027
Saccharomycetaceae	4893	F	1011	25348	26359	0.00361
